Key_2_4,range_fie,wtd_entropy_atomic_radius,wtd_gmean_Valence,wtd_entropy_atomic_mass,wtd_mean_Valence,std_ThermalConductivity,range_atomic_radius,range_ThermalConductivity,wtd_std_ThermalConductivity
12099,810.6,1.34367637555002,2.06336223306145,1.33821123113201,2.07692307692308,165.549597553024,205.0,399.97342,165.734827354012
216,810.6,1.35004730600065,2.06336223306145,1.3440269139651,2.07692307692308,148.089882099485,205.0,399.97342,165.52414112009
14358,810.6,1.36388881674182,2.06336223306145,1.35662398775952,2.07692307692308,148.089882099485,205.0,399.97342,164.88877916217
7679,810.6,1.37167183217692,2.06336223306145,1.36369242590456,2.07692307692308,148.089882099485,205.0,399.97342,164.462430527351
6823,810.6,1.37879842616458,2.06336223306145,1.37015661431396,2.07692307692308,148.089882099485,205.0,399.97342,164.033842520609
5529,810.6,1.3451629421374,2.06336223306145,1.33710775361108,2.07692307692308,168.575647677736,205.0,399.97342,166.514610257799
9751,810.6,1.35151689349174,2.06336223306145,1.34296853649979,2.07692307692308,150.851795527396,205.0,399.97342,166.302520902462
19673,810.6,1.35655808075418,2.06336223306145,1.34760890678505,2.07692307692308,150.851795527396,205.0,399.97342,166.089881409603
8653,810.6,1.36532149268154,2.06336223306145,1.35566315227293,2.07692307692308,150.851795527396,205.0,399.97342,165.662943532175
51,810.6,1.37308374314768,2.06336223306145,1.36278626324251,2.07692307692308,150.851795527396,205.0,399.97342,165.233779502174
2690,810.6,1.38019131774624,2.06336223306145,1.36930041700423,2.07692307692308,150.851795527396,205.0,399.97342,164.80237192814
10330,810.6,1.38680871131343,2.06336223306145,1.37535860110621,2.07692307692308,150.851795527396,205.0,399.97342,164.368703144634
4251,810.6,1.40176592496896,2.06336223306145,1.38902855678654,2.07692307692308,150.851795527396,205.0,399.97342,163.274519921447
17811,810.6,1.34615646697895,2.06336223306145,1.29843639099857,2.07692307692308,150.600199073704,205.0,399.97342,166.228397898027
19375,810.6,1.35124513538102,2.06336223306145,1.3036206649307,2.07692307692308,150.600199073704,205.0,399.97342,166.015863061564
10056,810.6,1.36009111307961,2.06336223306145,1.31261839202381,2.07692307692308,150.600199073704,205.0,399.97342,165.589134563665
17947,810.6,1.3679265216451,2.06336223306145,1.32057538543984,2.07692307692308,150.600199073704,205.0,399.97342,165.160180003385
19356,810.6,1.37510110381462,2.06336223306145,1.32785172454133,2.07692307692308,150.600199073704,205.0,399.97342,164.728981990715
17154,810.6,1.38178090061946,2.06336223306145,1.33461839711488,2.07692307692308,150.600199073704,205.0,399.97342,164.295522861652
64,810.6,1.39687922537311,2.06336223306145,1.34988576703817,2.07692307692308,150.600199073704,205.0,399.97342,163.201864191132
18684,810.6,1.35223371815573,2.06336223306145,1.34192997306188,2.07692307692308,151.36641873097,205.0,399.97342,166.455786868658
11107,810.6,1.36601993423792,2.06336223306145,1.35470584466688,2.07692307692308,151.36641873097,205.0,399.97342,165.815601648816
6556,810.6,1.37377184300894,2.06336223306145,1.3618745008758,2.07692307692308,151.36641873097,205.0,399.97342,165.386032331119
617,810.6,1.38086994522546,2.06336223306145,1.36843027877728,2.07692307692308,151.36641873097,205.0,399.97342,164.954219424786
9885,810.6,1.38747851718631,2.06336223306145,1.37452715041617,2.07692307692308,151.36641873097,205.0,399.97342,164.520145263706
18421,810.6,1.40241578236935,2.06336223306145,1.3882843199464,2.07692307692308,151.36641873097,205.0,399.97342,163.424948394752
1640,810.6,1.3476501035762,2.06336223306145,1.33465627293655,2.07692307692308,169.136815270857,205.0,399.97342,166.668078819058
13536,810.6,1.35397455603836,2.06336223306145,1.34059663765403,2.07692307692308,151.36641873097,205.0,399.97342,166.455786868658
3623,810.6,1.35899232913777,2.06336223306145,1.34529995697863,2.07692307692308,151.36641873097,205.0,399.97342,166.242944770079
13100,810.6,1.36771502482434,2.06336223306145,1.35346338027412,2.07692307692308,151.36641873097,205.0,399.97342,165.815601648816
11636,810.6,1.37544119750537,2.06336223306145,1.36068297220589,2.07692307692308,151.36641873097,205.0,399.97342,165.386032331119
5075,810.6,1.3825157268476,2.06336223306145,1.36728530117984,2.07692307692308,151.36641873097,205.0,399.97342,164.954219424786
17242,810.6,1.38910234533842,2.06336223306145,1.37342544011516,2.07692307692308,151.36641873097,205.0,399.97342,164.520145263706
329,810.6,1.40398996633056,2.06336223306145,1.38728014915359,2.07692307692308,151.36641873097,205.0,399.97342,163.424948394752
565,810.6,1.35328691149174,2.06336223306145,1.33904385900202,2.07692307692308,150.979026160058,205.0,399.97342,166.340210327058
15634,810.6,1.35831135241579,2.06336223306145,1.34378112616908,2.07692307692308,150.979026160058,205.0,399.97342,166.127519344922
573,810.6,1.36704564322955,2.06336223306145,1.3520034294698,2.07692307692308,150.979026160058,205.0,399.97342,165.700478468219
5506,810.6,1.37478209015635,2.06336223306145,1.3592750551496,2.07692307692308,150.979026160058,205.0,399.97342,165.271211410928
15660,810.6,1.38186603017811,2.06336223306145,1.36592493931037,2.07692307692308,150.979026160058,205.0,399.97342,164.839700781136
16278,810.6,1.3884614128742,2.06336223306145,1.37210927931425,2.07692307692308,150.979026160058,205.0,399.97342,164.405928912959
8009,810.6,1.40336885275044,2.06336223306145,1.38606363457407,2.07692307692308,150.979026160058,205.0,399.97342,163.311487848803
15915,810.6,1.34934045506262,2.06336223306145,1.33253260982635,2.07692307692308,168.854243757651,205.0,399.97342,166.590509752515
5944,810.6,1.35564400234092,2.06336223306145,1.33852903764588,2.07692307692308,151.107208519777,205.0,399.97342,166.378317988314
6840,810.6,1.36933902222702,2.06336223306145,1.35151704528806,2.07692307692308,151.107208519777,205.0,399.97342,165.738433325777
14061,810.6,1.37703962633191,2.06336223306145,1.35880461139562,2.07692307692308,151.107208519777,205.0,399.97342,165.309064378614
11458,810.6,1.38409073604606,2.06336223306145,1.36546906411518,2.07692307692308,151.107208519777,205.0,399.97342,164.877451842034
1907,810.6,1.39065554363399,2.06336223306145,1.37166694524523,2.07692307692308,151.107208519777,205.0,399.97342,164.443578049893
10984,810.6,1.40549384230834,2.06336223306145,1.38565182776799,2.07692307692308,151.107208519777,205.0,399.97342,163.348882099127
107,810.6,1.33722698225841,2.06336223306145,1.3303223985855,2.07692307692308,168.301046773239,205.0,399.97342,166.440382618967
4095,810.6,1.34366673631527,2.06336223306145,1.33636951162969,2.07692307692308,150.600199073704,205.0,399.97342,166.228397898027
7117,810.6,1.34877602487249,2.06336223306145,1.34115727309829,2.07692307692308,150.600199073704,205.0,399.97342,166.015863061564
14207,810.6,1.35765785847019,2.06336223306145,1.34946715698205,2.07692307692308,150.600199073704,205.0,399.97342,165.589134563665
305,810.6,1.36552503673261,2.06336223306145,1.35681618152078,2.07692307692308,150.600199073704,205.0,399.97342,165.160180003385
4430,810.6,1.37272871713758,2.06336223306145,1.36353680401306,2.07692307692308,150.600199073704,205.0,399.97342,164.728981990715
21107,810.6,1.3794356123056,2.06336223306145,1.36978689407665,2.07692307692308,150.600199073704,205.0,399.97342,164.295522861652
4230,764.1,1.57318466329146,2.25989709292424,1.37205026883777,2.4,154.008028485009,171.0,399.97342,137.579264999148
21242,810.6,1.34893086399773,2.0637607575588,1.3315745781326,2.07739938080495,168.854243757651,205.0,399.97342,166.933351029222
9734,810.6,1.36033339233674,2.06588554160823,1.33906562252793,2.07993730407523,151.465229175014,205.0,399.97342,167.196901227046
15110,810.6,1.36999480769263,2.06693224992395,1.34699588125424,2.08118657298985,151.465229175014,205.0,399.97342,166.551736329679
9602,810.6,1.37912132174509,2.06722717781512,1.35570432780642,2.08153846153846,151.465229175014,205.0,399.97342,165.303574620729
20114,810.6,1.38664820403984,2.06851710085103,1.36164338928081,2.08307692307692,151.465229175014,205.0,399.97342,164.8694054716
6937,810.6,1.39322291434239,2.07041391748833,1.36594745471082,2.08533747090768,151.465229175014,205.0,399.97342,164.9042869812
7088,810.6,1.42318235342302,2.07651341846286,1.39052369085821,2.09259259259259,151.465229175014,205.0,399.97342,162.379407793352
13292,810.6,1.44718415634417,2.08275948798482,1.41042076833474,2.1,151.465229175014,205.0,399.97342,159.91519011427
15338,810.6,1.34505468438433,2.06416432651059,1.33408136612133,2.07788161993769,169.136815270857,205.0,399.97342,167.356920030699
1275,810.6,1.35760472976755,2.06526179377071,1.34386264131683,2.07919254658385,151.702207966263,205.0,399.97342,166.757534400908
15692,810.6,1.3670828219973,2.06651001257609,1.3511611379857,2.08068269976726,151.702207966263,205.0,399.97342,166.285167931957
8180,810.6,1.37536351194468,2.06786402682387,1.35741971382754,2.08229813664596,151.702207966263,205.0,399.97342,165.896460968862
7710,810.6,1.38344186741958,2.06851710085103,1.36465341126086,2.08307692307692,151.702207966263,205.0,399.97342,164.945941470353
12516,810.6,1.38987129975666,2.07069290494196,1.36827071233949,2.08566978193146,151.702207966263,205.0,399.97342,165.19761311735
15513,810.6,1.42013695604816,2.07669430494751,1.39270437225292,2.09280742459397,151.702207966263,205.0,399.97342,162.583618311499
13674,810.6,1.44429789420984,2.0830201482145,1.4121844511475,2.10030864197531,151.702207966263,205.0,399.97342,160.15989112059
13259,810.6,1.34877083280947,2.06391149964508,1.33121000306739,2.07757951900698,168.854243757651,205.0,399.97342,167.062278331588
61,810.6,1.36109745295566,2.06336223306145,1.342351898591,2.07692307692308,151.176486704247,205.0,399.97342,166.162928154467
19083,773.0,0.668949858511352,2.49808122055708,0.509778142032959,2.54844606946984,161.971681452247,190.0,399.97342,134.093291045888
2923,810.6,1.37808723755556,2.06336223306145,1.3566440376825,2.07692307692308,151.176486704247,205.0,399.97342,165.300345602177
10880,810.6,1.39215913182336,2.06336223306145,1.36854665976324,2.07692307692308,151.176486704247,205.0,399.97342,164.427740650023
2302,810.6,1.42099836903075,2.06336223306145,1.39311061407675,2.07692307692308,151.176486704247,205.0,399.97342,162.201314187995
17717,810.6,1.44427775760312,2.06351109461823,1.41286325976658,2.07710100231303,151.176486704247,205.0,399.97342,160.036122569259
19840,810.6,1.34411838522056,2.06498698576797,1.33204810419209,2.0788643533123,169.136815270857,205.0,399.97342,168.051390172009
2360,810.6,1.35630350967938,2.06477934979488,1.34227995499737,2.07861635220126,151.420257512129,205.0,399.97342,167.449265801692
12868,810.6,1.36551416267545,2.064727647933,1.34989729214557,2.07855459544383,151.420257512129,205.0,399.97342,166.975298484302
17570,810.6,1.37355908928235,2.06477934979488,1.35642035959874,2.07861635220126,151.420257512129,205.0,399.97342,166.585749071654
9334,810.6,1.38216505732022,2.06336223306145,1.36579958270661,2.07692307692308,151.420257512129,205.0,399.97342,164.941912609086
19059,810.6,1.38794253795111,2.0646760285273,1.36843657518028,2.07849293563579,151.420257512129,205.0,399.97342,165.625156087996
20283,810.6,1.4175219189126,2.06421513209134,1.39374442032985,2.07794232268122,151.420257512129,205.0,399.97342,163.006188843311
1350,810.6,1.44151473252485,2.06336223306145,1.41531361891233,2.07692307692308,151.420257512129,205.0,399.97342,159.982523112744
7020,810.6,1.46101417605372,2.06421513209134,1.43031908010565,2.07794232268122,151.420257512129,205.0,399.97342,158.343985403901
5213,810.6,1.3483835658987,2.06426601818538,1.33034791783649,2.07800312012481,168.854243757651,205.0,399.97342,167.363872311728
16996,810.6,1.35975332549866,2.06426601818538,1.34113461220658,2.07800312012481,151.107208519777,205.0,399.97342,166.93848232615
7875,810.6,1.36854731960336,2.06421513209134,1.34952754355183,2.07794232268122,151.107208519777,205.0,399.97342,166.467758794283
10485,810.6,1.37638385780158,2.06411360125221,1.35707804708505,2.07782101167315,151.107208519777,205.0,399.97342,165.951831037645
8292,810.6,1.38346880664108,2.06411360125221,1.3637644688974,2.07782101167315,151.107208519777,205.0,399.97342,165.519775437329
901,810.6,1.38997985025579,2.06421513209134,1.36975275963955,2.07794232268122,151.107208519777,205.0,399.97342,165.171404926277
679,810.6,1.34477333034093,2.06441916146552,1.33345501694173,2.07818608287725,169.136815270857,205.0,399.97342,167.573341080781
408,810.6,1.35664616452718,2.0640123909419,1.34505145231412,2.07770007770008,151.36641873097,205.0,399.97342,166.801858663664
5575,810.6,1.36557542050046,2.06386117315579,1.3535368921452,2.07751937984496,151.36641873097,205.0,399.97342,166.24492508005
17576,810.6,1.37335224505818,2.06386117315579,1.36072103382828,2.07751937984496,151.36641873097,205.0,399.97342,165.815066932709
8609,810.6,1.38733288824013,2.06356087068266,1.37408044751958,2.07716049382716,151.36641873097,205.0,399.97342,164.691236689642
19010,810.6,1.41553015092875,2.06361072482482,1.39993078604453,2.07722007722008,151.36641873097,205.0,399.97342,162.528241876744
15252,810.6,1.46140771737094,2.05761082283741,1.41866054654711,2.07003891050584,141.942582324732,205.0,399.97342,162.994268624043
16798,810.6,1.48517799345396,2.05104807147769,1.43174380221419,2.06216006216006,141.942582324732,205.0,399.97342,163.01342788127
7838,810.6,1.4812881797303,2.05820809925935,1.44197754673386,2.07075471698113,142.207710633707,205.0,399.97342,161.368338372489
3696,810.6,1.50508081860422,2.05141214656693,1.4567719287965,2.06259780907668,142.207710633707,205.0,399.97342,161.226858276757
13340,764.1,1.41274634567278,2.35739496478796,1.31159160078281,2.53363636363636,152.847714061544,171.0,399.97342,116.15432621396
13050,772.0,1.52576558027562,2.35489690189939,1.47011518655121,2.52286995515695,142.886017313382,171.0,399.97342,116.330935447974
9339,772.0,1.60249650116733,2.36182022901705,1.54027222848443,2.52636363636364,142.886017313382,171.0,399.97342,117.148863213473
15967,772.0,1.62948020982082,2.38041756357736,1.54718408978368,2.54990925589837,142.886017313382,171.0,399.97342,118.04554822211
16008,772.0,1.62630876787154,2.37910538296263,1.54879847622279,2.54761904761905,142.886017313382,171.0,399.97342,114.13720761647
9320,772.0,1.67027039987685,2.39118585384058,1.58912548174433,2.55949137148047,142.886017313382,171.0,399.97342,117.627254942316
12555,773.0,1.61120507978839,2.27036420044081,1.42309527290309,2.41333333333333,147.262920287009,171.0,399.97342,137.27013615942
14588,773.0,1.63178271377181,2.28087978819133,1.45126387194512,2.42666666666667,147.262920287009,171.0,399.97342,136.948717426436
19368,810.6,1.3490873704651,2.06361072482482,1.33193624521446,2.07722007722008,168.854243757651,205.0,399.97342,166.804620818343
14541,810.6,1.34934045506262,2.06336223306145,1.33253260982635,2.07692307692308,168.854243757651,205.0,399.97342,166.590509752515
968,810.6,1.24334631302906,2.0,1.20392440544453,2.0,169.524557588917,205.0,399.97342,129.342875745709
1137,810.6,1.24459984601605,2.0,1.20576439257822,2.0,169.524557588917,205.0,399.97342,128.888617966644
10408,810.6,1.24546358538349,2.0,1.20705788381457,2.0,169.524557588917,205.0,399.97342,128.566888067581
815,810.6,1.42009678887681,2.0,1.38377901662242,2.0,156.163948300238,205.0,399.97342,170.063245848255
18037,781.6,1.30704100867574,2.25953484237817,1.22907302174329,2.30714285714286,156.193554999684,177.0,399.97342,138.27987222196
5229,781.6,1.39928390916974,2.26044868282927,1.34313922525591,2.30813124108417,156.193554999684,177.0,399.97342,138.248973197069
20975,810.6,0.986227744601328,2.197766004071,0.881918919598978,2.23255813953488,150.600199073704,205.0,399.97342,94.3351653872179
6886,810.6,1.2209549772658,2.1192680453341,1.16001871464623,2.14285714285714,150.600199073704,205.0,399.97342,189.644188731563
837,810.6,1.339742693422,2.06336223306145,1.29188813799544,2.07692307692308,168.301046773239,205.0,399.97342,166.440382618967
12604,810.6,1.37603075804807,2.0,1.32197466738582,2.0,161.891002923165,205.0,399.97342,167.572847057925
16355,810.6,1.30036073254033,2.15301268319815,1.15864641056541,2.18181818181818,164.780030624066,205.0,399.97342,112.621930629877
14859,810.6,1.33722698225841,2.06336223306145,1.3303223985855,2.07692307692308,168.301046773239,205.0,399.97342,166.440382618967
16484,810.6,1.37223261021915,2.06336223306145,1.35934473893002,2.07692307692308,150.700503073611,205.0,399.97342,164.826030423417
2617,810.6,1.39659408955236,2.06336223306145,1.37976085456433,2.07692307692308,150.700503073611,205.0,399.97342,163.176234973743
6165,810.6,1.41681238438392,2.06336223306145,1.39682660440617,2.07692307692308,150.700503073611,205.0,399.97342,161.489909999181
5916,810.6,1.43426604607281,2.06336223306145,1.41165367867235,2.07692307692308,150.700503073611,205.0,399.97342,159.765898799315
18895,810.6,1.4632172890435,2.06336223306145,1.43647154999945,2.07692307692308,150.700503073611,205.0,399.97342,156.19979911379
10797,810.6,1.37460759936822,2.06336223306145,1.32334510179388,2.07692307692308,150.700503073611,205.0,399.97342,164.826030423417
3393,810.6,1.39887128705786,2.06336223306145,1.34548288468293,2.07692307692308,150.700503073611,205.0,399.97342,163.176234973743
5950,810.6,1.41900851454789,2.06336223306145,1.36399346013664,2.07692307692308,150.700503073611,205.0,399.97342,161.489909999181
5761,810.6,1.43639227262833,2.06336223306145,1.38008060641144,2.07692307692308,150.700503073611,205.0,399.97342,159.765898799315
12665,810.6,1.46522776363875,2.06336223306145,1.40701979729071,2.07692307692308,150.700503073611,205.0,399.97342,156.19979911379
5926,810.6,1.3451629421374,2.06336223306145,1.33660088801329,2.07692307692308,168.437846600662,205.0,399.97342,166.477287315448
1821,810.6,1.3797039423215,2.06336223306145,1.36480308127793,2.07692307692308,150.818048498976,205.0,399.97342,164.86246471028
12102,810.6,1.42369322251539,2.06336223306145,1.40121622023131,2.07692307692308,150.818048498976,205.0,399.97342,161.525398857395
9354,810.6,1.44091611602493,2.06336223306145,1.41561744110469,2.07692307692308,150.818048498976,205.0,399.97342,159.800912398193
16507,810.6,1.4694852581582,2.06336223306145,1.43971753064106,2.07692307692308,150.818048498976,205.0,399.97342,156.233856467222
4763,810.6,1.3783092923506,2.06336223306145,1.36549814702887,2.07692307692308,150.700503073611,205.0,399.97342,164.826030423417
2499,810.6,1.40241177708624,2.06336223306145,1.38522460572811,2.07692307692308,150.700503073611,205.0,399.97342,163.176234973743
9014,810.6,1.42241537740791,2.06336223306145,1.40171104157567,2.07692307692308,150.700503073611,205.0,399.97342,161.489909999181
10509,810.6,1.4396839155108,2.06336223306145,1.41603244922277,2.07692307692308,150.700503073611,205.0,399.97342,159.765898799315
11232,810.6,1.4683286297057,2.06336223306145,1.43999797893208,2.07692307692308,150.700503073611,205.0,399.97342,156.19979911379
1163,810.6,1.37346854346368,2.06819454465273,1.35822940869866,2.08269230769231,151.002871308593,205.0,399.97342,164.830054877705
15945,810.6,1.39855740159293,2.07303817332395,1.3779520131128,2.08846153846154,151.002871308593,205.0,399.97342,163.18282316917
12461,810.6,1.41930478059419,2.07789314557924,1.39448795827032,2.09423076923077,151.002871308593,205.0,399.97342,161.497558265654
14045,810.6,1.43715680390574,2.08275948798482,1.4088931742818,2.1,151.002871308593,205.0,399.97342,159.773056664478
1768,810.6,1.37583914049736,2.06819454465273,1.32215112133131,2.08269230769231,151.002871308593,205.0,399.97342,164.830054877705
5499,810.6,1.42149282404362,2.07789314557924,1.36150550352971,2.09423076923077,151.002871308593,205.0,399.97342,161.497558265654
6223,810.6,1.43927408903501,2.08275948798482,1.37715235448852,2.1,151.002871308593,205.0,399.97342,159.773056664478
20525,810.6,1.3809255049857,2.06819454465273,1.36371228756558,2.08269230769231,151.117005230515,205.0,399.97342,164.866455973636
16997,810.6,1.40568412912738,2.07303817332395,1.38286650859641,2.08846153846154,151.117005230515,205.0,399.97342,163.218718842348
9937,810.6,1.42615930790116,2.07789314557924,1.39892219787575,2.09423076923077,151.117005230515,205.0,399.97342,161.532946539097
8798,810.6,1.44377786839294,2.08275948798482,1.4129059673489,2.1,151.117005230515,205.0,399.97342,159.807935399035
13893,810.6,1.3795336686083,2.06819454465273,1.36441186733033,2.08269230769231,151.002871308593,205.0,399.97342,164.830054877705
1309,810.6,1.40435758847983,2.07303817332395,1.38345952301728,2.08846153846154,151.002871308593,205.0,399.97342,163.18282316917
16768,810.6,1.44255129041322,2.08275948798482,1.41332985031107,2.1,151.002871308593,205.0,399.97342,159.773056664478
213,810.6,1.47171730576695,2.09252638982299,1.43668103156519,2.11153846153846,151.002871308593,205.0,399.97342,156.201115686468
10480,810.6,1.42459681089744,2.07251466147847,1.43877577265713,2.09230769230769,153.511565378767,205.0,399.97342,165.908245685294
16115,810.6,1.42609120698248,2.07251466147847,1.43716727152704,2.09230769230769,155.518525387297,205.0,399.97342,166.529804294451
13729,810.6,1.42682359835359,2.07251466147847,1.43569770478509,2.09230769230769,155.907986467145,205.0,399.97342,166.652579256042
9917,810.6,1.4286122895114,2.07251466147847,1.43391295103348,2.09230769230769,155.907986467145,205.0,399.97342,166.652579256042
18659,810.6,1.42790399359108,2.07251466147847,1.43193374024239,2.09230769230769,155.614439770348,205.0,399.97342,166.559986423799
2140,810.6,1.41820694135234,2.07251466147847,1.42869321020761,2.09230769230769,155.329609173008,205.0,399.97342,166.470464374099
6341,764.1,1.27784888333569,2.17693013233863,1.33623383602776,2.25,151.09460998275,178.0,399.97342,185.975742355373
12760,810.6,1.59173051305687,2.0,1.4966461367575,2.0,146.472835822938,205.0,399.97342,149.542950525785
10679,810.6,1.3395474452529,2.06356087068266,1.29141349486499,2.07716049382716,168.301046773239,205.0,399.97342,166.610768581218
2881,810.6,1.32677160799004,2.05479931812743,1.2907810825305,2.06666666666667,168.301046773239,205.0,399.97342,174.877011407367
13179,764.1,1.7501915183216,2.76743328493129,1.61748902857383,3.15789473684211,141.759730578312,171.0,399.97342,158.082554738645
16552,810.6,1.34352884140424,2.06351109461823,1.33784914135676,2.07710100231303,165.549597553024,205.0,399.97342,165.85919411311
20954,810.6,1.37959965943382,2.06846744319912,1.37808006018183,2.08413369189397,153.511565378767,205.0,399.97342,165.652278552778
20041,810.6,1.38684752725085,2.06694669132796,1.39043962328599,2.08288357748651,153.511565378767,205.0,399.97342,165.92466744991
8731,810.6,1.39632984485888,2.06809316087679,1.40231059948874,2.08481110254433,153.511565378767,205.0,399.97342,165.946455885285
12671,810.6,1.41205357376029,2.0703880080577,1.42230288294698,2.08866615265999,153.511565378767,205.0,399.97342,165.989978783248
20013,810.6,1.42452412606718,2.07268540170203,1.43848103660428,2.09252120277564,153.511565378767,205.0,399.97342,166.033429764644
8125,810.6,1.44219170860717,2.07728783968675,1.46209387349364,2.10023130300694,153.511565378767,205.0,399.97342,166.120116203373
20720,786.5,1.50360994933809,2.15793735027579,1.5109749987346,2.23846153846154,139.928470478122,199.0,399.97342,159.08242634594
6648,786.5,1.52133709728516,2.15219205743473,1.52284188376669,2.23076923076923,139.928470478122,199.0,399.97342,159.140004195347
7376,786.5,1.53518944008786,2.1464620608625,1.53262296008458,2.22307692307692,139.928470478122,199.0,399.97342,159.194311810063
19499,786.5,1.4714855615366,2.15793735027579,1.49245892403387,2.23846153846154,149.529234319712,199.0,399.97342,158.985001476673
9250,786.5,1.46598055395687,2.15219205743473,1.4897999684147,2.23076923076923,149.529234319712,199.0,399.97342,158.948374783825
6071,786.5,1.45981951614627,2.1464620608625,1.48633730859708,2.22307692307692,149.529234319712,199.0,399.97342,158.911694594118
13920,786.5,1.45297709467352,2.14074731983431,1.48202722735183,2.21538461538462,149.529234319712,199.0,399.97342,158.874960870499
16628,764.1,1.55640045149344,2.51836543946956,1.39383345947267,2.74545454545455,144.85279511096,171.0,399.97342,164.401549398929
2516,764.1,1.5968752899142,2.52715746410632,1.44135688014618,2.7531328320802,144.85279511096,171.0,399.97342,163.268038296969
4771,764.1,1.5968752899142,2.52715746410632,1.44135688014618,2.7531328320802,144.85279511096,171.0,399.97342,163.268038296969
11700,764.1,1.5968752899142,2.52715746410632,1.44135688014618,2.7531328320802,144.85279511096,171.0,399.97342,163.268038296969
195,764.1,1.44067065585203,2.56447349663661,1.15327097137595,2.81395348837209,154.008028485009,171.0,399.97342,166.527624475506
14971,764.1,1.44067065585203,2.56447349663661,1.15327097137595,2.81395348837209,154.008028485009,171.0,399.97342,166.527624475506
15854,764.1,1.47945988000634,2.55159367514457,1.17867586731199,2.79746835443038,154.008028485009,171.0,399.97342,164.614476101398
1236,764.1,1.47945988000634,2.55159367514457,1.17867586731199,2.79746835443038,154.008028485009,171.0,399.97342,164.614476101398
16479,764.1,1.47945988000634,2.55159367514457,1.17867586731199,2.79746835443038,154.008028485009,171.0,399.97342,164.614476101398
14810,772.0,1.13399311093836,2.23073949322941,0.955525591016996,2.26928571428571,166.742351106334,171.0,399.97342,138.467339769462
6340,781.6,1.18775165790484,2.23073949322941,1.0246037823372,2.26928571428571,153.904552684576,171.0,399.97342,138.459705752499
17450,781.6,1.22558002466607,2.23073949322941,1.07330524238975,2.26928571428571,153.904552684576,171.0,399.97342,138.452067541107
9531,781.6,1.24200678332685,2.23073949322941,1.09447387451384,2.26928571428571,153.904552684576,171.0,399.97342,138.448246862284
16405,781.6,1.2608705415534,2.23073949322941,1.11879833584007,2.26928571428571,153.904552684576,171.0,399.97342,138.443469538775
11923,781.6,1.27143882807742,2.23073949322941,1.13243332062127,2.26928571428571,153.904552684576,171.0,399.97342,138.440602357949
18318,781.6,1.27820779608469,2.23073949322941,1.14116937442353,2.26928571428571,153.904552684576,171.0,399.97342,138.438690576242
17735,781.6,1.30918947114691,2.23073949322941,1.18118467894403,2.26928571428571,153.904552684576,171.0,399.97342,138.429127733421
21039,781.6,1.19543293103128,2.22944774305129,1.03235149812923,2.26785714285714,153.904552684576,171.0,399.97342,138.451245154413
15800,781.6,1.23318580934908,2.22944774305129,1.08103422606638,2.26785714285714,153.904552684576,171.0,399.97342,138.443601287352
15377,781.6,1.24957518400648,2.22944774305129,1.10218877528181,2.26785714285714,153.904552684576,171.0,399.97342,138.439777780364
14476,781.6,1.26839231744769,2.22944774305129,1.12649228362246,2.26785714285714,153.904552684576,171.0,399.97342,138.43499692134
11034,781.6,1.27893263327934,2.22944774305129,1.14011313474191,2.26785714285714,153.904552684576,171.0,399.97342,138.432127619039
14425,781.6,1.28568294204415,2.22944774305129,1.14883917199529,2.26785714285714,153.904552684576,171.0,399.97342,138.430214422946
19567,781.6,1.31657098753823,2.22944774305129,1.18879796749256,2.26785714285714,153.904552684576,171.0,399.97342,138.420644507371
2794,781.6,1.36708033035605,2.22944774305129,1.25426360261773,2.26785714285714,153.904552684576,171.0,399.97342,138.401484996306
7761,781.6,1.24905358559201,2.23267852196607,1.10689817506966,2.27142857142857,153.904552684576,171.0,399.97342,138.45616411643
4595,781.6,1.25700578984005,2.23138564895817,1.11488157817763,2.27,153.904552684576,171.0,399.97342,138.447702977618
7511,781.6,1.27565430920073,2.22815674088454,1.13401194212471,2.26642857142857,153.904552684576,171.0,399.97342,138.426516649733
4614,781.6,1.28609878201602,2.2262216392083,1.14499101349428,2.26428571428571,153.904552684576,171.0,399.97342,138.413781887672
4353,781.6,1.29278456340255,2.22493250517552,1.15212494981869,2.26285714285714,153.904552684576,171.0,399.97342,138.405282474478
11356,764.1,1.57395956075904,2.26553874294594,1.36040546564532,2.40816326530612,154.008028485009,171.0,399.97342,133.51825463832
5008,764.1,1.59071670804859,2.2608206808261,1.38195449002199,2.40133779264214,141.286252387414,171.0,399.97342,137.858402522674
6533,764.1,1.58320748451619,2.25989709292424,1.38027484731831,2.4,140.626025176755,171.0,399.97342,137.068780902173
17537,810.6,1.40242611438585,2.0693067027828,1.36824487417273,2.08692307692308,155.329609173008,205.0,399.97342,166.459938965997
11859,810.6,1.42491224752114,2.07343213420692,1.39473211627558,2.09384615384615,155.329609173008,205.0,399.97342,166.47347099949
7508,810.6,1.44937553749646,2.08262922955053,1.42290007606336,2.10923076923077,155.329609173008,205.0,399.97342,166.503521758061
6810,810.6,1.45138802497246,2.08770500949175,1.42535818281712,2.11769230769231,155.329609173008,205.0,399.97342,166.52003766996
6854,773.0,1.69176923033834,2.26059193056443,1.74389351211057,2.38823529411765,141.344847283798,183.0,399.97342,127.514791835294
12315,773.0,1.69181930300892,2.26059193056443,1.74082515074373,2.38823529411765,141.641402670076,185.0,399.97342,127.606147825327
