Key_1_2,wtd_gmean_ThermalConductivity,mean_ThermalConductivity,std_atomic_mass,wtd_mean_ThermalConductivity,gmean_ElectronAffinity,Key_2_7
16694,0.885533005560877,106.581645,70.3924962121674,54.8653059259259,25.0849620053422,7307
7461,1.10961284753101,105.205316,39.8347297779162,96.2938016216216,62.210509235202,13465
8983,1.10900400719281,105.205316,39.8347297779162,95.6518133848532,62.210509235202,17834
15812,1.1090547306011,105.205316,39.8347297779162,94.604019628483,62.210509235202,12884
12872,1.11281734180467,105.205316,39.8347297779162,96.3681966924266,62.210509235202,20257
3263,1.11220875162392,105.205316,39.8347297779162,95.7257694818252,62.210509235202,11126
10103,1.10585903512318,105.205316,39.8347297779162,94.5308738901779,62.210509235202,6189
2454,1.09950994240359,105.205316,39.8347297779162,94.3849213127413,62.210509235202,16613
11643,1.10585903512318,105.205316,39.8347297779162,94.5308738901779,62.210509235202,8600
20198,1.1090547306011,105.205316,39.8347297779162,94.604019628483,62.210509235202,1165
6287,0.393440041938859,80.3377633333333,48.524292973955,32.4228625,37.2992855501723,1147
4581,55.7675482544907,151.605316,45.684282157451,211.780731111111,43.6661499829815,10549
11124,55.7675482544907,151.605316,45.684282157451,211.780731111111,43.6661499829815,13986
8865,55.7675482544907,151.605316,45.684282157451,211.780731111111,43.6661499829815,19020
5504,74.9191922965689,151.605316,45.684282157451,227.820598181818,43.6661499829815,3359
16817,74.9191922965689,151.605316,45.684282157451,227.820598181818,43.6661499829815,3731
18626,74.9191922965689,151.605316,45.684282157451,227.820598181818,43.6661499829815,560
17638,74.9191922965689,151.605316,45.684282157451,227.820598181818,43.6661499829815,7940
12719,25.4296692342863,113.205316,46.2741430903437,143.003797142857,56.7896921567208,6143
4736,25.4296692342863,113.205316,46.2741430903437,143.003797142857,56.7896921567208,14372
12630,25.3859687834824,114.337763333333,42.8766660774443,142.603797142857,30.9913007965572,8758
14095,25.3423434311543,114.337763333333,42.8766660774443,142.203797142857,30.9913007965572,18034
15857,25.2553175059257,114.337763333333,42.8766660774443,141.403797142857,30.9913007965572,12904
10296,1.4179027655562,151.605316,45.684282157451,115.105407272727,43.6661499829815,4042
12123,24.2689803520188,113.00443,76.8179962097786,137.1033225,33.7005122489562,9334
11968,1.59273649027288,125.265316,68.0098970781871,102.78204,17.2612781570872,16522
832,0.658028734475655,91.205316,66.1563516991654,43.9963163636364,55.188225779515,8039
9216,0.646285496127409,91.205316,66.1563516991654,43.5963163636364,55.188225779515,19489
4135,0.634751828637819,91.205316,66.1563516991654,43.1963163636364,55.188225779515,4294
7059,0.62342399198701,91.205316,66.1563516991654,42.7963163636364,55.188225779515,13749
17634,1.17894667476068,124.205316,71.1897381324331,91.9208426666667,50.1010000918658,4636
952,1.15765792959714,124.205316,71.1897381324331,90.674176,50.1010000918658,17750
16318,1.13675360442505,124.205316,71.1897381324331,89.4275093333333,50.1010000918658,8063
58,1.11622675760795,124.205316,71.1897381324331,88.1808426666667,50.1010000918658,3668
16774,1.1078191037415,108.256645,59.6638915296974,96.7659860324826,60.7214928257155,9339
18222,1.10472879542754,110.605316,54.7554519301375,96.1163340603248,28.9662452791622,16113
6311,1.10482736838269,110.605316,54.7554519301375,95.5405521362229,28.9662452791622,990
20777,1.09866728928581,110.605316,54.7554519301375,94.2402425386997,28.9662452791622,18434
4221,1.0956909333833,110.605316,54.7554519301375,93.0119030054221,28.9662452791622,439
302,1.09587296234464,110.605316,54.7554519301375,91.8528422187743,28.9662452791622,1346
12082,1.09923014091057,110.605316,54.7554519301375,90.760679533437,28.9662452791622,20667
18346,1.10048425314524,102.405316,55.7335992736303,95.9470220401855,47.1823579896103,5353
4278,1.09741677476877,105.337763333333,51.5709535729389,95.2978721174652,26.5561376469283,20130
13815,1.09750898273758,105.337763333333,51.5709535729389,94.7219025058005,26.5561376469283,8096
10712,1.08826554591839,105.337763333333,51.5709535729389,93.3504223493045,26.5561376469283,3953
7598,1.08036105883041,105.337763333333,51.5709535729389,91.8849999535604,26.5561376469283,7140
19234,1.08236578547294,105.337763333333,51.5709535729389,90.8942673065015,26.5561376469283,20445
14857,1.08599332095774,102.405316,55.7335992736303,94.3128855555556,47.1823579896103,8323
2935,1.08607565233822,105.337763333333,51.5709535729389,93.7370448648649,26.5561376469283,5865
16929,1.07995688948258,105.337763333333,51.5709535729389,93.0165892592593,26.5561376469283,16226
6508,1.07702596010719,105.337763333333,51.5709535729389,91.7910989189189,26.5561376469283,17341
21023,1.074098473484,105.337763333333,51.5709535729389,90.5637144667697,26.5561376469283,11332
20520,1.06811895687935,105.337763333333,51.5709535729389,89.2654146213292,26.5561376469283,16357
14592,1.07077130397006,102.405316,55.7335992736303,92.0127419121049,47.1823579896103,6078
15300,1.06779354115224,105.337763333333,51.5709535729389,91.3650934926754,26.5561376469283,19067
4012,1.0648240593477,105.337763333333,51.5709535729389,90.717445073246,26.5561376469283,11554
16727,1.06495314094288,105.337763333333,51.5709535729389,89.5602108880309,26.5561376469283,12955
12062,1.05902910180903,105.337763333333,51.5709535729389,88.2629135907336,26.5561376469283,15110
2933,1.49465851433954,108.756645,43.8233541228786,104.429956666667,53.5279646494387,19590
324,1.21146376944723,108.756645,43.8233541228786,98.9871266034755,53.5279646494387,9906
548,1.21146376944723,108.756645,43.8233541228786,98.9871266034755,53.5279646494387,18570
1842,0.863972222330633,107.756645,54.8771367304272,103.11427681742,60.7214928257155,15056
17471,1.074272098567,88.805316,52.867027892784,96.126697013087,58.7537238728356,5515
19636,1.0638240590498,88.805316,52.867027892784,95.8860669431644,58.7537238728356,3816
7302,1.05650209747049,88.805316,52.867027892784,95.7198714110429,58.7537238728356,10393
2643,0.65037159739035,91.205316,66.1563516991654,43.7363163636364,55.188225779515,20744
7960,0.641069636624469,91.205316,66.1563516991654,43.4163163636364,55.188225779515,12486
5002,0.635323592713432,91.205316,66.1563516991654,43.2163163636364,55.188225779515,12369
3837,0.634180579125433,91.205316,66.1563516991654,43.1763163636364,55.188225779515,2747
16905,0.625673270118732,91.205316,66.1563516991654,42.8763163636364,55.188225779515,606
13553,0.621742341478122,91.205316,66.1563516991654,42.7363163636364,55.188225779515,16957
15460,10.190318864191,95.605316,78.1249287039572,81.90443,51.9543133827043,10064
16485,10.0234915550949,81.8377633333333,71.7978260971645,81.5377633333333,51.5369691612114,16577
7847,9.85939540205297,81.8377633333333,71.7978260971645,81.1710966666667,51.5369691612114,12683
13731,9.69798569288094,81.8377633333333,71.7978260971645,80.80443,51.5369691612114,4820
19086,9.46081220190476,81.8377633333333,71.7978260971645,80.25443,51.5369691612114,17094
13674,9.30592776084434,81.8377633333333,71.7978260971645,79.8877633333333,51.5369691612114,20198
9327,9.22943901488893,81.8377633333333,71.7978260971645,79.70443,51.5369691612114,4347
19199,9.15357895727155,81.8377633333333,71.7978260971645,79.5210966666667,51.5369691612114,19669
615,9.00372427986722,81.8377633333333,71.7978260971645,79.15443,51.5369691612114,8253
3331,8.92971945232138,81.8377633333333,71.7978260971645,78.9710966666667,51.5369691612114,18894
2476,1.60149537899559,112.387763333333,71.4142473848103,102.9061025,17.0443635769683,2088
8564,1.61030243521627,112.387763333333,71.4142473848103,103.030165,17.0443635769683,17027
35,1.61915792382102,112.387763333333,71.4142473848103,103.1542275,17.0443635769683,11143
9720,1.62449457526598,112.387763333333,71.4142473848103,103.228665,17.0443635769683,8165
5579,1.62806211115261,112.387763333333,71.4142473848103,103.27829,17.0443635769683,18273
7689,1.63701526501851,112.387763333333,71.4142473848103,103.4023525,17.0443635769683,17018
18425,0.635705971013516,112.006645,44.2894585275144,61.56376,48.4772646848066,18045
6231,0.634362778519676,107.805316,40.250191507903,61.1223314285714,57.4684730300687,808
6594,0.633022424077007,107.805316,40.250191507903,60.6809028571428,57.4684730300687,9024
245,0.925204795314027,106.581645,70.3924962121674,55.55079,25.0849620053422,3080
19950,0.925204795314027,106.581645,70.3924962121674,55.55079,25.0849620053422,10067
5171,0.925204795314027,106.581645,70.3924962121674,55.55079,25.0849620053422,5386
2636,0.968223056990786,127.171096666667,61.7358630089783,72.190176,19.7881349960414,3714
8440,0.645760758971876,91.205316,66.1563516991654,43.6308618181818,55.188225779515,3009
13296,0.645760758971876,91.205316,66.1563516991654,43.6308618181818,55.188225779515,12072
16776,0.639396719486275,91.205316,66.1563516991654,43.4108618181818,55.188225779515,20634
15885,0.639396719486275,91.205316,66.1563516991654,43.4108618181818,55.188225779515,4332
17305,0.636524744871314,91.205316,66.1563516991654,43.3108618181818,55.188225779515,6901
757,0.636524744871314,91.205316,66.1563516991654,43.3108618181818,55.188225779515,14831
2314,0.629587603450806,91.205316,66.1563516991654,43.3335897903373,55.188225779515,18860
4374,0.634807755831927,91.205316,66.1563516991654,43.2508618181818,55.188225779515,3215
13689,0.634807755831927,91.205316,66.1563516991654,43.2508618181818,55.188225779515,3492
20292,0.634807755831927,91.205316,66.1563516991654,43.2508618181818,55.188225779515,18550
15571,0.624602646584193,91.205316,66.1563516991654,42.8908618181818,55.188225779515,7085
4361,0.624602646584193,91.205316,66.1563516991654,42.8908618181818,55.188225779515,1813
9857,0.624602646584193,91.205316,66.1563516991654,42.8908618181818,55.188225779515,15837
33,0.612352261742596,91.205316,66.1563516991654,42.4508618181818,55.188225779515,13235
7303,0.618375574675179,107.756645,51.9688277861034,60.9259028571429,60.1231785550982,8365
7416,0.619094682704274,107.756645,51.9688277861034,60.94376,60.1231785550982,2188
10789,0.619382560011381,107.756645,51.9688277861034,60.9509028571429,60.1231785550982,12181
5650,0.619670571180636,107.756645,51.9688277861034,60.9580457142857,60.1231785550982,11666
20743,0.619814626983019,107.756645,51.9688277861034,60.9616171428571,60.1231785550982,9069
15702,0.619814626983019,107.756645,51.9688277861034,60.9616171428571,60.1231785550982,14162
9695,0.619958716274284,107.756645,51.9688277861034,60.9651885714286,60.1231785550982,9097
10262,0.6202469953546,107.756645,51.9688277861034,60.9723314285714,60.1231785550982,2973
2278,0.620535408483887,107.756645,51.9688277861034,60.9794742857143,60.1231785550982,5800
3975,0.620535408483887,107.756645,51.9688277861034,60.9794742857143,60.1231785550982,3252
1423,0.62197948704754,107.756645,51.9688277861034,61.0151885714286,60.1231785550982,11561
12680,0.623426926197664,107.756645,51.9688277861034,61.0509028571429,60.1231785550982,16564
13385,0.624877733754845,107.756645,51.9688277861034,61.0866171428571,60.1231785550982,13880
18704,0.619257440508134,85.50443,43.3839767869546,55.8391647058823,54.4015113902721,15994
228,1.09629540931362,108.756645,53.2860956008225,96.3989276923077,60.7214928257155,9203
8839,1.09629540931362,108.756645,53.2860956008225,96.3989276923077,60.7214928257155,18785
3096,0.649201510868157,91.205316,66.1563516991654,43.6963163636364,55.188225779515,17931
15419,0.90502839413483,106.581645,70.3924962121674,55.2059191304348,25.0849620053422,10269
18915,0.866689116998434,106.581645,70.3924962121674,54.5288720245399,25.0849620053422,13610
20964,0.855683805082447,106.581645,70.3924962121674,54.3289858679707,25.0849620053422,16817
8696,0.848468753331467,106.581645,70.3924962121674,54.1965409756098,25.0849620053422,4871
17120,0.820941895581884,94.865316,70.9631254879434,53.8277420648259,22.9273971849706,8220
4259,0.814224448195116,94.865316,70.9631254879434,53.698877005988,22.9273971849706,21101
7779,0.794586394164553,94.865316,70.9631254879434,53.3159593103448,22.9273971849706,13715
2840,0.791386516707096,94.865316,70.9631254879434,53.2526702612827,22.9273971849706,8648
8008,0.777544923149151,94.865316,70.9631254879434,53.0476259363958,22.9273971849706,12266
15309,0.768356762273096,94.865316,70.9631254879434,52.8609321126761,22.9273971849706,1570
915,0.759340517934721,94.865316,70.9631254879434,52.6755484210526,22.9273971849706,17650
3162,0.750492020590157,94.865316,70.9631254879434,52.4914611188811,22.9273971849706,1923
2737,0.765332454125465,94.865316,70.9631254879434,52.7989926611958,22.9273971849706,1930
4982,0.622194946617222,112.006645,44.2894585275144,61.099370299572,48.4772646848066,8770
17203,0.632297233027592,112.006645,44.2894585275144,61.4314812875536,48.4772646848066,5928
10673,0.648540700404806,112.006645,44.2894585275144,61.9431641726619,48.4772646848066,14486
654,0.659241559706478,112.006645,44.2894585275144,62.2805857720058,48.4772646848066,9696
11419,1.3124742355301,108.756645,43.8233541228786,101.062105806452,53.5279646494387,18502
7710,1.24886956561057,108.756645,43.8233541228786,99.775029044586,53.5279646494387,20300
13041,1.21512708016847,108.756645,43.8233541228786,99.065356284585,53.5279646494387,12961
21174,1.18628552179004,108.756645,43.8233541228786,98.442960204242,53.5279646494387,14760
5542,1.27787279274914,111.005316,39.4458745649529,99.3722512109062,26.1868243919949,15634
1448,1.25826072317468,111.005316,39.4458745649529,98.9755033226837,26.1868243919949,5902
9959,1.24289819841388,111.005316,39.4458745649529,98.6603793630573,26.1868243919949,13730
13791,1.22038355882043,111.005316,39.4458745649529,98.1914389540412,26.1868243919949,6044
7692,1.21669151695138,111.005316,39.4458745649529,98.113715391924,26.1868243919949,1578
9993,1.1948924660001,111.005316,39.4458745649529,97.6499464302601,26.1868243919949,9818
20267,1.19131723846382,111.005316,39.4458745649529,97.5730776377953,26.1868243919949,17727
2429,1.18421558213405,111.005316,39.4458745649529,97.4197026415094,26.1868243919949,18996
10587,1.1736836739853,111.005316,39.4458745649529,97.1905423529412,26.1868243919949,21010
6517,1.15644583837909,111.005316,39.4458745649529,96.810995625,26.1868243919949,2841
10275,1.22250450212901,108.756645,43.8233541228786,99.2221872842439,53.5279646494387,17867
1386,1.21901338676545,111.005316,39.4458745649529,98.5571041488519,26.1868243919949,12113
20525,1.21553224100646,111.005316,39.4458745649529,97.89202101346,26.1868243919949,13652
3668,1.11859492747288,108.756645,43.8233541228786,96.9206650734725,53.5279646494387,13274
12525,1.11547455954219,111.005316,39.4458745649529,96.2710131013148,26.1868243919949,20944
17400,1.11236289601001,111.005316,39.4458745649529,95.621361129157,26.1868243919949,12903
7031,1.10925991259505,111.005316,39.4458745649529,94.9717091569992,26.1868243919949,10391
784,1.20418745070829,108.756645,43.8233541228786,98.8310374132492,53.5279646494387,8333
9946,1.19734666063303,111.005316,39.4458745649529,97.5061162776025,26.1868243919949,16454
1349,1.19394085244729,111.005316,39.4458745649529,96.8436557097792,26.1868243919949,4711
18815,1.18628552179004,108.756645,43.8233541228786,98.442960204242,53.5279646494387,3420
6920,1.17957282391859,111.005316,39.4458745649529,97.1232430007855,26.1868243919949,11451
15871,1.17623073258525,111.005316,39.4458745649529,96.4633843990573,26.1868243919949,7284
17762,1.15167939675101,108.756645,43.8233541228786,97.6758800779423,53.5279646494387,6006
2170,1.14521317177515,111.005316,39.4458745649529,96.3664490568979,26.1868243919949,8316
13836,1.14199368654144,111.005316,39.4458745649529,95.7117335463757,26.1868243919949,3887
19393,0.627279514142871,113.605316,39.8634257121224,60.54376,24.1907168067826,7224
9806,0.628899948147576,113.605316,39.8634257121224,61.14376,24.1907168067826,15595
16237,0.628359338898897,113.605316,39.8634257121224,60.94376,24.1907168067826,10991
8160,0.62781919436382,113.605316,39.8634257121224,60.74376,24.1907168067826,11505
18843,0.632820286962612,113.605316,39.8634257121224,61.1009028571429,24.1907168067826,4988
11408,0.631732796143784,113.605316,39.8634257121224,60.7009028571429,24.1907168067826,10149
17640,0.655903611586723,126.005316,52.0690511074852,64.9366171428571,44.1927968763899,10119
16848,0.65842208171986,126.005316,52.0690511074852,64.99376,44.1927968763899,11778
9981,0.660950222011384,126.005316,52.0690511074852,65.0509028571429,44.1927968763899,18259
20475,0.663488069591761,126.005316,52.0690511074852,65.1080457142857,44.1927968763899,2787
18114,0.666035661734022,126.005316,52.0690511074852,65.1651885714286,44.1927968763899,1646
18789,0.668593035854318,126.005316,52.0690511074852,65.2223314285714,44.1927968763899,6830
9113,0.673737280412502,126.005316,52.0690511074852,65.3366171428571,44.1927968763899,9533
12431,0.678921105478791,126.005316,52.0690511074852,65.4509028571429,44.1927968763899,12163
1739,0.635776967518383,153.256645,46.0590828187331,63.0094742857143,42.5341298772863,11887
14810,0.638264410031801,153.256645,46.0590828187331,63.2766171428571,42.5341298772863,17190
5871,0.640761584527618,153.256645,46.0590828187331,63.54376,42.5341298772863,19759
16120,0.643268529081681,153.256645,46.0590828187331,63.8109028571428,42.5341298772863,7623
6682,0.644525677069975,153.256645,46.0590828187331,63.9444742857143,42.5341298772863,17364
3405,0.645785281918807,153.256645,46.0590828187331,64.0780457142857,42.5341298772863,11227
13887,0.647047348429651,153.256645,46.0590828187331,64.2116171428571,42.5341298772863,20076
12158,0.648311881413366,153.256645,46.0590828187331,64.3451885714286,42.5341298772863,6736
287,0.650848366089865,153.256645,46.0590828187331,64.6123314285714,42.5341298772863,5175
3511,0.653394774623536,153.256645,46.0590828187331,64.8794742857143,42.5341298772863,2087
19435,0.655951145840926,153.256645,46.0590828187331,65.1466171428571,42.5341298772863,10063
6157,0.658517518720489,153.256645,46.0590828187331,65.41376,42.5341298772863,19955
7517,0.661093932393179,153.256645,46.0590828187331,65.6809028571429,42.5341298772863,2080
5687,0.663680426143048,153.256645,46.0590828187331,65.9480457142857,42.5341298772863,1918
15710,0.666277039407847,153.256645,46.0590828187331,66.2151885714286,42.5341298772863,6634
19900,26.5786364903901,108.756645,43.8233541228786,179.003797142857,53.5279646494387,5308
5549,26.5786364903901,108.756645,43.8233541228786,179.003797142857,53.5279646494387,393
21083,26.5786364903901,108.756645,43.8233541228786,179.003797142857,53.5279646494387,15292
19860,19.6629328026763,109.337763333333,65.0292029055563,126.4033225,35.6744697077684,9263
19807,20.3463671970034,109.337763333333,65.0292029055563,128.7408225,35.6744697077684,1203
41,21.7853250453583,109.337763333333,65.0292029055563,133.4158225,35.6744697077684,3402
6017,9.62138217980477,91.205316,66.1563516991654,80.8210966666667,55.188225779515,2888
8804,9.62138217980477,91.205316,66.1563516991654,80.8210966666667,55.188225779515,8756
15661,1.12836566846972,108.756645,43.8233541228786,97.1460001550387,53.5279646494387,16881
15213,7.78480277042026,106.581645,70.3924962121674,88.865316,25.0849620053422,19982
15274,7.78480277042026,106.581645,70.3924962121674,88.865316,25.0849620053422,2413
17832,0.921457949678654,128.605316,67.2338347072841,71.3983182587833,33.1487827641917,15578
12238,0.919207241894296,128.605316,67.2338347072841,71.3490931371519,33.1487827641917,15997
4859,0.914731549709655,128.605316,67.2338347072841,71.2508463168252,33.1487827641917,8341
19634,1.12836566846972,108.756645,43.8233541228786,97.1460001550387,53.5279646494387,8475
1877,1.12647164835171,111.005316,39.4458745649529,96.7553024806202,26.1868243919949,7863
19431,1.12206462245128,111.005316,39.4458745649529,95.8436745736434,26.1868243919949,6935
13504,1.11892730666675,111.005316,39.4458745649529,95.1925117829457,26.1868243919949,16318
11816,0.925204795314027,106.581645,70.3924962121674,55.55079,25.0849620053422,13974
7591,0.925204795314027,106.581645,70.3924962121674,55.55079,25.0849620053422,7611
13919,25.5793229276503,107.756645,52.4549917295339,178.432368571429,60.7214928257155,12814
19214,0.967244715072452,122.337763333333,62.0540763887613,72.002176,40.6963661058654,12527
824,0.966290447847138,122.337763333333,62.0540763887613,71.796176,40.6963661058654,18866
15339,0.964575138706279,122.337763333333,62.0540763887613,71.425376,40.6963661058654,4154
994,1.12509425570602,108.756645,43.8233541228786,97.0707720991479,53.5279646494387,15833
12488,1.14678382050326,127.005316,41.8090108966237,98.488277908598,31.6524095958504,13788
10475,2.3524936602956,158.756645,26.6464288858282,150.29487225,25.6338918942268,15449
2612,6.4754137252247,106.006645,53.101375326838,106.441645,82.046890506221,739
1920,6.46411293482692,106.006645,53.101375326838,106.675834586466,82.046890506221,13842
8294,6.46140709411803,106.006645,53.101375326838,106.670822055138,82.046890506221,20137
7658,6.44736060358803,106.006645,53.101375326838,106.901150753769,82.046890506221,3641
11029,6.43056762134432,106.006645,53.101375326838,107.127602015113,82.046890506221,18831
9152,6.46730572322092,106.006645,53.101375326838,106.426645,82.046890506221,14960
9935,6.46190602944797,106.006645,53.101375326838,106.416645,82.046890506221,18191
6780,1.30835660922338,108.756645,60.1661492738256,100.980691200645,60.7214928257155,10540
15171,1.2961203637164,108.756645,60.1661492738256,100.737232733119,60.7214928257155,19814
11604,1.27610839684163,108.756645,60.1661492738256,100.334067590072,60.7214928257155,2219
18786,9.30893453769193,91.205316,66.1563516991654,80.0877633333333,55.188225779515,8162
6318,1.10259650983445,108.756645,43.8233541228786,96.5474212942989,53.5279646494387,6778
5386,1.1089534426474,108.756645,43.8233541228786,96.6963732098765,53.5279646494387,20014
17742,1.11536684667415,108.756645,43.8233541228786,96.8457855641422,53.5279646494387,16966
20207,1.12509425570602,108.756645,43.8233541228786,97.0707720991479,53.5279646494387,2227
10731,1.13826790542255,108.756645,43.8233541228786,97.3723857498057,53.5279646494387,13554
692,1.15507007982973,108.756645,43.8233541228786,97.7520495787831,53.5279646494387,9463
13802,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,7830
3681,8.93260467498748,91.205316,66.1563516991654,79.1710966666667,55.188225779515,8647
17050,0.622356647913385,112.006645,44.2894585275144,61.0923314285714,48.4772646848066,10674
137,0.624120231144624,112.006645,44.2894585275144,61.1551885714286,48.4772646848066,20464
20073,0.62633173957325,112.006645,44.2894585275144,61.23376,48.4772646848066,16810
8932,0.627218535545253,112.006645,44.2894585275144,61.2651885714286,48.4772646848066,13506
20270,0.628106587093249,112.006645,44.2894585275144,61.2966171428571,48.4772646848066,6132
15756,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,10909
15464,22.5425284888634,128.605316,67.2338347072841,135.7533225,33.1487827641917,13929
8060,7.32467895086148,107.006645,53.9117375982958,108.281645,82.046890506221,11760
21102,0.628506777957749,80.50443,47.2177443158785,61.2463880229226,40.4713809428694,1082
2126,0.614793585740134,80.50443,47.2177443158785,60.7953225320057,40.4713809428694,7366
270,0.615498681636468,89.605316,51.4767713173962,60.771774374289,58.2901256971925,16114
1134,0.626605807906613,112.006645,44.2894585275144,61.2562889871612,48.4772646848066,15880
5712,0.633979971385966,111.00443,46.1390418792987,61.7751150500715,26.2904879142397,5205
18104,0.636105293730977,111.00443,46.1390418792987,62.170823204578,26.2904879142397,2239
19143,0.637798166515823,111.00443,46.1390418792987,62.5144569670958,26.2904879142397,20889
20994,0.634619351139119,111.00443,46.1390418792987,62.85258,26.2904879142397,17221
14771,0.63487049448153,108.00443,52.0286650044282,62.8423089586305,37.0920628817752,14966
16510,0.628210946149719,108.00443,52.0286650044282,62.4331603698435,37.0920628817752,399
16758,0.666865382998135,126.005316,52.0690511074852,65.2820771264368,44.1927968763899,6507
8807,0.647616829022933,108.00443,52.0286650044282,64.4485543589744,37.0920628817752,13445
14614,0.655102985165097,108.00443,52.0286650044282,64.3576615450644,37.0920628817752,3981
3396,0.656712348264389,108.00443,52.0286650044282,64.0830642406877,37.0920628817752,9423
16110,1.09238404137508,104.005316,48.0552632423754,95.6720046153846,54.9633033148404,17546
21143,1.08848662843353,104.005316,48.0552632423754,94.9450815384615,54.9633033148404,7019
7585,1.06920715228018,104.005316,48.0552632423754,91.3104661538462,54.9633033148404,8011
21034,1.2291580778537,104.005316,48.0552632423754,98.7083673015873,54.9633033148404,10106
6936,1.22463371947119,104.005316,48.0552632423754,97.9583673015873,54.9633033148404,6632
5061,6.51731529359924,113.605316,39.8634257121224,98.931645,24.1907168067826,5721
7734,0.623929837452867,113.605316,39.8634257121224,60.7866171428571,24.1907168067826,9201
10379,0.62285762471917,113.605316,39.8634257121224,60.3866171428571,24.1907168067826,4312
460,9.33971717721803,91.205316,66.1563516991654,80.1610966666667,55.188225779515,18422
3460,9.09627818189929,91.205316,66.1563516991654,79.57443,55.188225779515,6604
9795,8.69977703509247,91.205316,66.1563516991654,78.58443,55.188225779515,8993
7111,8.59983266605629,91.205316,66.1563516991654,78.3277633333333,55.188225779515,9698
6102,8.55735162016253,91.205316,66.1563516991654,78.2177633333333,55.188225779515,21035
18592,8.44509193109185,91.205316,66.1563516991654,77.92443,55.188225779515,1634
20626,0.91367093503677,128.605316,67.2338347072841,71.2274940983607,33.1487827641917,11623
4883,0.911555472606932,128.605316,67.2338347072841,71.180835570118,33.1487827641917,9583
10581,0.909447669329642,128.605316,67.2338347072841,71.1342381532417,33.1487827641917,20444
5194,0.907347489301933,128.605316,67.2338347072841,71.0877017277487,33.1487827641917,12275
6538,0.903169856401451,128.605316,67.2338347072841,70.994811372549,33.1487827641917,8246
19498,6.47000726190507,106.006645,53.101375326838,106.431645,82.046890506221,18372
20154,6.47000726190507,106.006645,53.101375326838,106.431645,82.046890506221,6148
6583,0.651594935630016,87.805316,55.0267428984271,61.7280457142857,74.7499913797896,4867
1059,0.644141401629432,87.805316,55.0267428984271,61.5694742857143,74.7499913797896,5942
20396,0.636773127912592,87.805316,55.0267428984271,61.4109028571429,74.7499913797896,7081
3435,0.629489139195023,87.805316,55.0267428984271,61.2523314285714,74.7499913797896,14236
4928,0.622288471348439,87.805316,55.0267428984271,61.09376,74.7499913797896,9531
12960,0.615170171273129,87.805316,55.0267428984271,60.9351885714286,74.7499913797896,18194
6982,0.612667331572664,87.005316,55.9629066807077,60.8030457142857,74.7499913797896,8577
1062,0.611316359874306,87.005316,55.9629066807077,60.7766171428571,74.7499913797896,3275
12047,0.608623346852669,87.005316,55.9629066807077,60.72376,74.7499913797896,21154
15535,0.605942197277868,87.005316,55.9629066807077,60.6709028571429,74.7499913797896,18991
12243,0.624173574498664,87.205316,56.2233944605411,61.0541171428571,74.7499913797896,10832
7110,0.625168920557156,87.205316,56.2233944605411,61.0739385714286,74.7499913797896,9322
10316,1.11150996626865,108.006645,55.3076953283176,96.9134420155039,60.7214928257155,7972
18535,1.15049715000312,89.005316,53.165785365782,97.8153530829421,58.7537238728356,5848
9752,1.17744252961106,89.005316,53.165785365782,98.4234713385827,58.7537238728356,12030
5940,1.19093303643236,89.005316,53.165785365782,98.7264630963665,58.7537238728356,12997
15675,1.15845642267287,89.005316,53.165785365782,98.0140717647059,58.7537238728356,6850
10042,1.17629686921277,89.005316,53.165785365782,98.4379684948779,58.7537238728356,17358
6390,1.11649412482955,80.00443,48.8263919944067,97.052142258314,40.7394375129614,16147
6407,1.09985920071719,80.00443,48.8263919944067,96.6604661538462,40.7394375129614,75
14665,1.14123416279899,80.00443,48.8263919944067,97.617000480993,40.7394375129614,3813
2019,1.14420470514453,80.00443,48.8263919944067,97.742467587822,40.7394375129614,9135
3705,1.11385243991905,80.00443,48.8263919944067,97.042100123839,40.7394375129614,17644
18499,1.09412249750696,80.00443,48.8263919944067,96.5758507692308,40.7394375129614,13474
15791,1.13523099052629,80.00443,48.8263919944067,97.5316630100853,40.7394375129614,19265
20545,1.15002902897478,80.00443,48.8263919944067,101.496327068404,40.7394375129614,13958
6090,1.09062892327603,80.00443,48.8263919944067,100.038478557692,40.7394375129614,2316
7153,1.0573107219733,80.00443,48.8263919944067,99.173962553529,40.7394375129614,18044
3624,1.0198038634553,80.00443,48.8263919944067,98.1730136990596,40.7394375129614,16260
19273,1.02421819255111,80.00443,48.8263919944067,98.2606045888802,40.7394375129614,19569
9266,1.10626634147176,96.605316,58.8560610558845,95.4856619165379,42.0425046199418,2139
19521,1.07856016029679,96.605316,58.8560610558845,93.6912353846154,42.0425046199418,2320
16962,1.04883722577809,96.605316,58.8560610558845,91.8429931599082,42.0425046199418,16919
6986,1.0812100006313,96.605316,58.8560610558845,94.8991237788019,42.0425046199418,3443
14613,1.05440569255626,96.605316,58.8560610558845,93.1183628746177,42.0425046199418,5215
2075,1.03136923315502,96.605316,58.8560610558845,91.4234208225438,42.0425046199418,13398
3723,1.07508231554337,96.605316,58.8560610558845,94.7536137423313,42.0425046199418,3051
11034,1.05144513729556,96.605316,58.8560610558845,93.047246157372,42.0425046199418,7571
2412,1.01997253944514,96.605316,58.8560610558845,91.1458298101746,42.0425046199418,16941
