Key_1_1,wtd_gmean_fie,wtd_range_atomic_radius,wtd_std_atomic_mass,mean_Density,wtd_gmean_atomic_mass,Key_2_6
20714,940.278383115559,51.3228571428571,52.5326376568515,5329.0858,35.7693730401985,14667
9362,940.262422163244,51.11,52.5320674109825,5329.0858,35.7653141227759,16810
1007,940.246461481863,50.8971428571429,52.5314962441086,5329.0858,35.7612556659376,14688
9306,945.371395526592,16.2666666666667,64.1963038171721,4584.2858,36.126174653366,10539
6433,945.371395526592,16.2666666666667,64.1963038171721,4584.2858,36.126174653366,16746
15438,940.313814458921,46.2514285714286,52.4543637867986,4434.35725,35.7498918274719,17923
14500,940.430643646163,42.7028571428571,51.9766245687178,4434.35725,35.6089732332065,4908
8209,945.371395526592,16.2666666666667,64.1963038171721,4584.2858,36.126174653366,15761
7552,945.942897255236,26.232,64.2487337027842,4565.5715,36.5314001086,7923
19237,945.942897255236,26.232,64.2487337027842,4565.5715,36.5314001086,8034
2109,946.133474596193,25.2426666666667,64.2645849740395,4565.5715,36.6674828416263,7700
6125,946.133474596193,25.2426666666667,64.2645849740395,4565.5715,36.6674828416263,296
5852,946.54198391261,23.1226666666667,64.2958196028386,4565.5715,36.9607980974705,1974
9567,687.008822827005,65.4285714285714,49.0642461069047,5691.6858,73.9293378624996,16633
4881,694.986864584862,65.4285714285714,48.832840516389,5037.4858,73.8713126121757,20724
4295,693.821703421428,65.4285714285714,48.3477266179421,5587.4858,73.7442876516379,20931
17198,693.144298045766,65.4285714285714,48.1557552943783,5536.6858,73.69181177626,5251
559,692.544425490255,65.4285714285714,47.894077421208,5482.4858,73.6180493811767,5534
9993,695.998074001385,65.4285714285714,43.2247566942028,4617.8858,70.4392962965195,14875
7228,691.937721095865,65.4285714285714,47.6274986930023,5433.6858,73.5400289088103,12343
5261,694.257450175608,65.4285714285714,47.0748915460606,5303.6858,73.367721379708,1572
17248,690.156137283149,65.4285714285714,46.5515551098676,4772.2858,73.1887485662742,370
7859,689.539627034677,65.4285714285714,46.3994843951703,5194.0858,73.133296527277,9087
8839,688.749517463452,65.4285714285714,45.8490044415261,5125.4858,72.9166213359592,1571
10479,688.294013575654,65.4285714285714,45.5691310486472,5051.4858,72.7949119898584,8427
14025,935.850910245155,22.737819025522,44.2352210926883,4235.85725,35.0832801456809,19878
13325,935.36000386646,22.7730441518203,44.2474598335594,4235.85725,35.1259807192826,12984
6685,936.09589068689,22.7202472952087,44.2290891689723,4235.85725,35.0619987667408,4625
11921,934.374392293658,22.8438228438228,44.2718353822484,4235.85725,35.2119372003059,4568
14126,935.114076729286,22.7906976744186,44.2535665434991,4235.85725,35.147400203827,4624
20266,939.788306538355,25.1157407407407,41.4370705660189,3914.6858,34.4176971588749,6960
2839,943.48384096733,17.1802773497689,38.3515574408323,3914.6858,33.7871663517025,4899
15970,943.002660579288,17.2067901234568,38.3611910517527,3914.6858,33.8261655615012,4616
12397,939.108144481008,17.421875,38.4369863226243,3914.6858,34.1442150927222,4108
10578,936.25852296463,17.5798186834844,38.489982051386,3914.6858,34.3796717069719,12857
3744,943.409740913591,18.996901626646,36.7107618825118,3914.6858,33.6304719892199,17368
21171,944.133203713409,18.9528593508501,36.6978558106348,3914.6858,33.5726003941095,4400
18012,715.872713102547,55.2857142857143,29.5830028036009,3914.6858,61.9661486111654,7746
20591,715.872713102547,55.2857142857143,29.5830028036009,3914.6858,61.9661486111654,19468
6701,715.872713102547,55.2857142857143,29.5830028036009,3914.6858,61.9661486111654,11493
3716,940.265139914542,47.73,52.6510592483503,4434.35725,35.8087723720184,13833
6732,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,13783
7556,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,19357
6713,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,3398
13925,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,11618
17987,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,2096
2153,940.343020395009,45.3642857142857,52.3356839826981,4434.35725,35.7146099833749,714
1126,940.343020395009,45.3642857142857,52.3356839826981,4434.35725,35.7146099833749,8018
12773,949.857968581048,36.0545454545455,72.1239164701378,5503.4858,39.5875064298715,12809
8724,949.732817177836,32.2909090909091,72.4086387327215,5503.4858,39.7536842722535,16326
10766,949.607682264324,28.5272727272727,72.6892554340199,5503.4858,39.9205596851012,16918
3788,949.482563838342,24.7636363636364,72.965813942357,5503.4858,40.0881355966303,10865
14577,949.357461897714,21.0,73.2383602306958,5503.4858,40.2564149473483,7211
11155,949.23237644027,17.2363636363636,73.5069389281292,5503.4858,40.4254006901061,17798
10256,949.107307463839,13.7727272727273,73.7715933688457,5503.4858,40.5950957901501,10231
17972,917.701862877112,26.9230769230769,59.9636585893854,5174.2858,35.9479624028138,4667
19901,917.701862877112,26.9230769230769,59.9636585893854,5174.2858,35.9479624028138,5427
326,931.354391095129,27.9166666666667,60.3700973444083,5511.0858,38.3966925765868,4044
3244,940.411171106989,43.2942857142857,52.0568100262962,4434.35725,35.6324210319082,6631
8887,940.430643646163,42.7028571428571,51.9766245687178,4434.35725,35.6089732332065,21073
15618,940.450116588544,42.1114285714286,51.8962117836466,4434.35725,35.5855408642524,270
16993,940.46958993414,41.52,51.8155706127112,4434.35725,35.5621239148924,16725
17250,940.508537835008,40.3371428571429,51.6535988315696,4434.35725,35.5153362343743,9636
16531,940.484034496092,50.5985714285714,52.296210100175,4975.4858,35.7035827084522,16748
6882,940.503508544005,50.32,52.2167025075603,4975.4858,35.6800880820408,12175
13281,940.522982995156,50.0414285714286,52.1369707134637,4975.4858,35.6566089161919,10154
2703,940.542457849553,49.7628571428571,52.0570136877078,4975.4858,35.6331452007316,7924
4109,940.561933107204,49.4842857142857,51.9768303908571,4975.4858,35.6096969254929,9190
7192,940.581408768118,49.2057142857143,51.8964197741017,4975.4858,35.5862640803155,7706
19612,940.600884832304,48.9271428571429,51.8157807791384,4975.4858,35.5628466550455,5195
19940,940.595855047483,50.7757142857143,52.3756895718968,4975.4858,35.727818898474,15301
15360,940.615331410798,50.4971428571429,52.2964072907039,4975.4858,35.7043083235166,425
8139,940.625069743688,50.3578571428571,52.2566825237832,4975.4858,35.6925588383209,3769
5255,940.634808177399,50.2185714285714,52.2169018363861,4975.4858,35.6808132196166,20171
20341,940.644546711935,50.0792857142857,52.1770651006083,4975.4858,35.6690714661313,3786
4943,940.654285347295,49.94,52.1371721879743,4975.4858,35.6573335765932,18056
3270,940.673762920492,49.6614285714286,52.0572173153569,4975.4858,35.6338693842725,21049
1366,940.693240897,49.3828571428571,51.9770361791649,4975.4858,35.6104206324872,11884
16392,932.009207419815,35.1230769230769,52.5754085032245,5635.4858,36.5789166497154,16495
13026,932.060664041399,38.1769230769231,52.1358618680101,4954.5715,36.3784645110026,11648
10748,932.112123503926,37.4307692307692,51.6879488436486,4954.5715,36.1791108482315,12848
17427,932.215050952431,35.9384615384615,50.7661336922833,4954.5715,35.7836749049486,7252
18090,932.317989766586,35.1230769230769,49.8080555982501,4954.5715,35.3925610575263,4793
76,932.714284510771,37.0230769230769,52.9485064952145,5635.4858,36.6271872829574,13972
19176,932.76578005996,38.1769230769231,52.5139710998459,4954.5715,36.4264706216027,1115
14217,932.817278452239,37.4307692307692,52.0712149923664,4954.5715,36.2268538857714,12593
14876,932.920283766698,37.0230769230769,51.1601829502707,4954.5715,35.8308961133821,18233
9368,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,20269
966,931.288300996335,38.9368503937008,44.3771022662621,4816.6858,35.5921750657839,7051
17090,931.116342994471,39.0710236220472,44.3766190657259,4816.6858,35.5912182147483,12595
14863,930.686586888644,39.4064566929134,44.3754107452995,4816.6858,35.5888261996992,10591
19373,928.579470060099,39.3811111111111,44.4352899620472,4816.6858,35.8177845353404,12011
1226,932.543928528624,38.7841568627451,44.3474043790033,4816.6858,35.4807475041982,2082
3978,933.791419601848,38.63265625,44.3174721305072,4816.6858,35.3705352394575,8501
15900,934.536041120347,38.5423226812159,44.2994033024458,4816.6858,35.3049831986791,3168
18206,903.071018037968,24.8138957816377,50.5190876807645,4870.35725,38.5634013398974,3443
18651,906.949182178651,24.5298446443173,50.4319326962905,4870.35725,38.1769877463878,9366
18722,905.629963468874,21.633525061627,50.5439390692393,4870.35725,38.3534132816702,702
717,933.018500845069,44.7890818858561,68.4881302138211,6501.35725,44.2943854987793,12880
18168,935.767714419267,44.4034440344403,68.4094847363779,6501.35725,43.907722790936,194
15371,938.093076694013,44.0781440781441,68.3401471617898,6501.35725,43.584184001364,5735
6117,702.578952982986,69.0928571428571,40.7719969141747,4106.5715,67.847958933716,14417
19085,702.733743518929,65.9,40.9282949295425,4106.5715,67.4684352821269,2471
2239,703.043426907587,59.5142857142857,41.2308269770993,4106.5715,66.7157449703936,12574
20175,703.353246768702,55.2857142857143,41.5201834594395,4106.5715,65.9714518106472,2294
10816,703.663203162417,55.2857142857143,41.7966380192194,4106.5715,65.2354621227109,20895
6119,702.295081229236,71.2,40.772276526936,4565.5715,67.8059119395487,21050
7435,702.165989649042,70.1142857142857,40.9280749029883,4565.5715,67.3848376052264,1606
17125,702.036921797672,69.0285714285714,41.0797356199491,4565.5715,66.9663781401678,18659
16459,701.907877670764,67.9428571428571,41.2273043408106,4565.5715,66.5505173060494,15001
20751,701.778857263956,66.8571428571428,41.370824853746,4565.5715,66.1372389653874,2688
14253,701.649860572891,65.7714285714286,41.5103391483791,4565.5715,65.7265270809121,13053
5707,702.578952982986,69.0928571428571,40.7719969141747,4106.5715,67.847958933716,17300
1930,702.733743518929,65.9,40.9282949295425,4106.5715,67.4684352821269,18221
9245,703.043426907587,59.5142857142857,41.2308269770993,4106.5715,66.7157449703936,10787
8302,703.353246768702,55.2857142857143,41.5201834594395,4106.5715,65.9714518106472,19590
10116,703.663203162417,55.2857142857143,41.7966380192194,4106.5715,65.2354621227109,12247
19332,702.424196542615,65.4285714285714,40.6122928726987,4235.85725,68.2296174829281,3616
12041,702.295081229236,71.2,40.772276526936,4565.5715,67.8059119395487,9020
1715,702.165989649042,70.1142857142857,40.9280749029883,4565.5715,67.3848376052264,16837
2479,702.036921797672,69.0285714285714,41.0797356199491,4565.5715,66.9663781401678,14212
11522,701.907877670764,67.9428571428571,41.2273043408106,4565.5715,66.5505173060494,17390
5109,701.778857263956,66.8571428571428,41.370824853746,4565.5715,66.1372389653874,11975
10758,701.649860572891,65.7714285714286,41.5103391483791,4565.5715,65.7265270809121,10877
12199,939.956897756988,45.695,52.575034309834,4875.4858,35.7801981974962,17047
8360,939.619572275753,41.6892857142857,52.6168150840372,4875.4858,35.7869652563372,1252
13361,938.945284441215,36.5357142857143,52.7002374135598,4875.4858,35.8005032137944,15582
14470,938.271480487703,31.3821428571429,52.7834748511342,4875.4858,35.8140462925657,21228
4098,937.670928163913,26.7857142857143,52.8575583673108,4875.4858,35.8261295770469,6192
10523,936.925322835045,27.9464285714286,52.9493985363449,4875.4858,35.8411478218011,8502
15818,916.733877504906,10.2105263157895,62.3272419458974,5174.2858,35.9249025660187,719
15816,940.255405308023,48.0257142857143,52.6902338226115,4434.35725,35.8205601130646,11755
19713,940.274874621847,47.4342857142857,52.6118299984722,4434.35725,35.7969885100527,677
13336,937.475708627225,38.5515384615385,44.1885262141913,4882.6858,34.9235332756387,5206
18664,937.433969506906,38.3657692307692,44.186723254905,4882.6858,34.9176683087448,5523
3490,937.392232244932,38.18,44.1849179893937,4882.6858,34.9118043267981,5640
10909,937.350496841221,37.9942307692308,44.1831104173746,4882.6858,34.9059413296331,18726
4096,937.267031608259,37.6226923076923,44.1794883526806,4882.6858,34.8942182889872,15090
17072,937.141847693722,37.0653846153846,44.1740379497409,4882.6858,34.8766411097481,1414
16893,937.660612819051,38.0230769230769,44.1836069635649,4963.4858,34.9092388684632,19171
3854,940.255405308023,48.0257142857143,52.6902338226115,4434.35725,35.8205601130646,7166
18069,940.430643646163,42.7028571428571,51.9766245687178,4434.35725,35.6089732332065,6432
18510,708.061945736348,51.35375,68.1303659245576,4926.90483333333,74.9606537182855,5339
9596,707.463901195135,49.50125,68.0379768413087,4926.90483333333,75.6708442359889,20326
19943,706.368797807746,48.75,67.8463819365703,4926.90483333333,76.9903814910548,7786
13605,705.67279659398,48.75,67.7093968384454,4926.90483333333,77.8420422048865,19870
12516,709.159674058528,48.75,68.2776712711365,4584.2858,73.6759039439665,4871
17475,707.463901195135,49.50125,68.0379768413087,4926.90483333333,75.6708442359889,1886
12954,706.368797807746,48.75,67.8463819365703,4926.90483333333,76.9903814910548,7097
12875,705.67279659398,48.75,67.7093968384454,4926.90483333333,77.8420422048865,4448
1942,704.679698606694,48.75,67.4932188859175,4926.90483333333,79.0750686942345,7690
14975,703.88622657853,48.75,67.3027848364805,4926.90483333333,80.0755376235844,2049
15503,949.289662744594,26.4125,64.2554872873508,5600.20414285714,39.0752879738944,14520
109,942.309247641667,35.3733333333333,43.2786107280767,4716.6858,34.7249556428374,4569
10542,940.35339761862,32.08,44.2944349818191,4716.6858,34.9388352399365,5293
10319,938.401607143246,33.0133333333333,45.2768628041014,4716.6858,35.1540321744147,6168
7950,937.700150143288,38.8138461538462,44.1925471348412,4816.6858,34.9360307812647,7524
5058,937.841129035682,38.7046153846154,44.1929690054009,4816.6858,34.9367954143343,16888
731,937.982129123603,38.5953846153846,44.193390826898,4816.6858,34.9375600641392,19232
2417,940.337230021502,51.04,52.4537975369238,5327.4858,35.746043326974,2680
6301,940.380117660158,50.5442857142857,52.374145938267,5327.4858,35.7186752055071,4155
2554,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,8653
2513,940.286363693317,51.4292857142857,52.5329224344185,5329.0858,35.7714026716452,16
20398,940.278383115559,51.3228571428571,52.5326376568515,5329.0858,35.7693730401985,16206
15615,940.270402605535,51.2164285714286,52.5323526490407,5329.0858,35.7673435239109,2774
341,940.254441788688,51.0035714285714,52.5317819426731,5329.0858,35.763284836787,19818
16110,940.23848124277,50.7907142857143,52.5312103152855,5329.0858,35.7592266102212,17082
16010,940.425614771694,51.4342857142857,52.5333978344262,4975.4858,35.7741594528994,1923
20649,940.556903530674,51.3328571428571,52.5335886537467,4975.4858,35.774886502317,7801
8768,940.819536037166,51.13,52.533970192309,4975.4858,35.7763406454807,18841
10276,717.907825307477,42.1168831168831,70.3848041836715,4584.2858,74.7664657937161,17603
18579,718.312390332051,43.24,68.9827552262725,4584.2858,72.7449561820596,9761
20625,715.602309704978,48.5641025641026,69.9097003556749,5710.23816666667,74.9104663362435,2466
16299,715.930051920151,47.1948051948052,69.194391673617,5710.23816666667,73.9107671930825,10991
11554,716.252713199789,44.961038961039,69.1207510832953,5710.23816666667,73.8943436319342,9313
17380,717.907825307477,42.1168831168831,70.3848041836715,4584.2858,74.7664657937161,16428
3243,716.252713199789,44.961038961039,69.1207510832953,5710.23816666667,73.8943436319342,18622
5469,939.058675990128,49.6342857142857,53.657953586756,4654.35725,36.1228039177623,5460
14704,702.659569323381,72.0422857142857,40.6109771588067,4816.6858,68.2329454946637,4657
6413,702.777285288441,71.9205714285714,40.6103191945988,4816.6858,68.2346095614045,4900
16989,702.388426809955,71.6471428571429,40.6227004680352,5170.2858,68.2063931206902,13915
13447,684.101253510323,48.75,73.0032078044135,3909.40483333333,59.0417002541332,20918
6667,699.496099570873,54.6756756756757,71.669554356394,3909.40483333333,70.2332751924371,16061
5188,684.101253510323,48.75,73.0032078044135,3909.40483333333,59.0417002541332,4436
9198,684.101253510323,48.75,73.0032078044135,3909.40483333333,59.0417002541332,762
5416,709.159674058528,48.75,68.2776712711365,4584.2858,73.6759039439665,12653
19267,684.101253510323,48.75,73.0032078044135,3909.40483333333,59.0417002541332,13283
10204,950.275709805726,16.010498687664,63.9157683869984,4584.2858,35.6657704924816,12053
17416,948.858709738805,16.0843770599868,63.9975434279589,4584.2858,35.7979448005436,4555
15684,945.371395526592,16.2666666666667,64.1963038171721,4584.2858,36.126174653366,11633
9514,948.248065431144,16.116248348745,64.0326032805986,4584.2858,35.8551162117654,8070
12436,948.655386517687,16.0949868073879,64.0092292023877,4584.2858,35.816966666844,18700
10410,702.424196542615,65.4285714285714,40.6122928726987,4235.85725,68.2296174829281,6406
7324,683.853330295452,40.6,68.8488884504479,4584.2858,77.427239833437,16092
3008,685.561995636356,39.6484375,68.3651877022542,5132.5715,76.810690650074,1763
3847,683.955912173041,42.552,68.884273102459,5132.5715,77.3472622480993,957
8326,684.195329733094,40.6,68.9665526657038,5132.5715,77.1609690034736,20446
10465,937.559192443233,22.6153846153846,44.1921252152174,4235.85725,34.93526616493,19503
20795,924.525057808176,22.2307692307692,54.566241304048,5578.10725,36.8028446101478,15202
20977,924.525057808176,22.2307692307692,54.566241304048,5578.10725,36.8028446101478,4890
8218,924.525057808176,22.2307692307692,54.566241304048,5578.10725,36.8028446101478,19455
6997,935.507200808931,51.0371428571429,55.8727088227208,5665.10725,36.4984615739366,17256
17122,935.571557003086,49.3614285714286,55.8464857583218,5665.10725,36.4939222098759,9865
10024,935.593010051621,48.8028571428571,55.8377407557468,5665.10725,36.4924092139851,12118
2238,941.34415956035,34.850640113798,53.6448928027302,5035.80966666667,36.0030450128924,14373
10548,941.789313610251,34.8011363636364,53.629812404739,5035.80966666667,35.9615911229865,19748
18484,916.319157785807,22.0,51.3593281607049,4428.85725,37.6231627342665,18746
19053,935.034325726886,21.0,51.7743616374933,5093.10725,36.5018478008209,2166
20147,936.2407245156,17.2615384615385,52.0421705794599,5093.10725,36.5399059088641,3614
12126,951.11643816511,21.3492063492063,49.9256876959702,5093.10725,34.9231166488971,16136
11236,959.656777746809,21.9274193548387,48.8608632601869,5093.10725,34.123023550339,136
19343,966.747549149454,23.7369281045752,47.9304604830561,5093.10725,33.4779055597894,1081
11648,943.559434232356,34.6045197740113,53.5692273297626,5035.80966666667,35.7974172915922,13632
17056,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,2045
19986,940.286363693317,51.4292857142857,52.5329224344185,5329.0858,35.7714026716452,18227
5079,940.278383115559,51.3228571428571,52.5326376568515,5329.0858,35.7693730401985,4797
1095,940.270402605535,51.2164285714286,52.5323526490407,5329.0858,35.7673435239109,4540
5306,940.262422163244,51.11,52.5320674109825,5329.0858,35.7653141227759,961
15280,940.254441788688,51.0035714285714,52.5317819426731,5329.0858,35.763284836787,11057
17661,940.246461481863,50.8971428571429,52.5314962441086,5329.0858,35.7612556659376,15690
5648,940.301900024839,51.4688571428571,52.5330255202616,5122.2858,35.7714518914539,7417
16348,940.306937182588,51.4242857142857,52.532904430395,5122.2858,35.7701316011673,9985
12219,940.311974367321,51.3797142857143,52.5327832480923,5122.2858,35.7688113596115,16604
16733,940.314492969806,51.3574285714286,52.5327226222773,5122.2858,35.768151257107,15457
3972,940.317011579037,51.3351428571429,52.5326619733531,5122.2858,35.7674911667845,10520
2209,940.322048817738,51.2905714285714,52.5325406061765,5122.2858,35.7661710226845,17031
4301,940.39935921911,51.4545714285714,52.5333596665589,4975.4858,35.774014044789,19769
6199,940.504385827787,51.3734285714286,52.5335123300217,4975.4858,35.7745956807769,971
5691,940.609424166148,51.2922857142857,52.5336649721342,4975.4858,35.7751773262213,11225
4579,940.714474235505,51.2111428571429,52.5338175928965,4975.4858,35.7757589811226,16806
20054,940.872071338021,51.0894285714286,52.534046484009,4975.4858,35.7766314812061,3471
852,940.294344338809,46.8428571428571,52.5332069817455,4434.35725,35.7734324182576,4062
461,940.299027307712,51.4922857142857,52.5330958064195,5327.4858,35.7726621781583,17218
9981,940.306051804795,51.4271428571429,52.5329289809932,5327.4858,35.7715068491046,1209
14928,940.310734832004,51.3837142857143,52.5328177224173,5327.4858,35.7707366504649,7401
15446,940.317759416548,51.3185714285714,52.5326507721152,5327.4858,35.7695813835988,8292
2807,940.293511002911,51.2461076989002,52.5287936887808,5327.4858,35.7713624352291,11872
15597,940.329467174072,51.21,52.5323723551083,5327.4858,35.7676560217347,3522
5477,940.305216786255,51.1375517783174,52.528515227561,5327.4858,35.7694372525153,12705
12290,940.391698971013,43.8857142857143,52.1367692052591,4434.35725,35.6558842705178,10414
3022,940.383717499234,50.0364285714286,52.1364581402313,5329.0858,35.6538611934626,16134
19368,940.375736095195,49.93,52.1361468429096,5329.0858,35.6518382311947,17272
11164,940.367754758898,49.8235714285714,52.1358353132898,5329.0858,35.6498153837075,1404
16173,1031.09052058589,31.5033333333333,42.9934528856177,5329.0858,28.4174339233961,231
17177,940.351792289526,49.6107142857143,52.1352115571395,5329.0858,35.6457700330493,2713
959,940.343811156451,49.5042857142857,52.1348993306007,5329.0858,35.6437475298653,21082
18501,940.335830091113,49.3978571428571,52.1345868717471,5329.0858,35.6417251414359,12376
18517,940.391698971013,43.8857142857143,52.1367692052591,4434.35725,35.6558842705178,10045
7367,940.39925543933,50.076,52.1365631743254,5122.2858,35.6539102515396,15616
7115,940.404293118608,50.0314285714286,52.1364257038454,5122.2858,35.6525942996033,12576
18205,940.409330824872,49.9868571428571,52.1362881401452,5122.2858,35.6512783962375,14434
2365,940.416887434869,49.92,52.1360816198054,5122.2858,35.6493046322546,7830
13999,940.421925208601,49.8754285714286,52.1359438230514,5122.2858,35.6479888503073,15038
4240,940.429481919799,49.8085714285714,52.1357369531275,5122.2858,35.6460152684438,6716
20957,940.434519760998,49.764,52.1355989233152,5122.2858,35.6446996079038,6154
18942,938.386986794829,31.08875,57.1972360288398,6326.73816666667,39.5332274242929,18071
18039,941.803786199034,33.4166666666667,54.9248209373069,5644.347,37.525232938979,8513
3932,941.832822411045,28.4166666666667,54.8946427333715,5470.23816666667,37.5198065440458,17356
19293,938.483474721339,22.25,57.1054149030055,6254.2858,39.5141652345476,17676
2413,941.832822411045,28.4166666666667,54.8946427333715,5470.23816666667,37.5198065440458,18960
19319,937.679926008351,29.64575,57.2732703022091,6409.0715,39.5489304719957,1370
134,937.69034054745,35.2875,57.3783779066348,5614.23816666667,39.3224905373689,10928
16824,938.338818874051,29.8955,57.6562139213762,6527.90483333333,39.6202517475335,7741
19549,939.925278970442,30.2285,58.3225855953242,6768.23816666667,39.7220723268019,7932
18530,967.786977659697,38.5029093931837,44.7129749463803,4235.85725,32.5249015459785,11217
4394,930.751616846452,57.780487804878,65.3716874183535,6695.0858,42.1774387876719,4850
3280,927.907269204751,56.0,66.1903850057148,6603.0858,42.6687430176319,19367
9157,931.424103024789,38.8360655737705,57.3819689068997,5837.5715,37.0544974998397,19887
9909,932.318112165455,39.4262295081967,57.4084429372327,5479.73816666667,37.2244693757557,5543
8043,930.30745941793,28.5153374233129,52.7426955587372,5760.90483333333,34.9506221657477,3543
18417,922.538777238099,35.5166666666667,31.4286736454988,4840.5715,34.4662057868012,11379
3401,923.437721601118,35.5166666666667,33.540377919088,6335.5715,34.6534430779499,16493
10946,924.754080572068,34.9166666666667,33.7894519340076,7598.90483333333,35.0217831184209,9930
3783,936.708516507779,37.1461538461539,44.9425288820914,4437.4858,35.0796220391472,7413
11479,695.470420481985,65.4285714285714,50.1884759583107,5316.60725,74.5266382026861,19207
4169,695.470420481985,65.4285714285714,50.1884759583107,5316.60725,74.5266382026861,21234
4913,942.954716626271,57.4366197183099,55.8029092061048,3993.28125,36.1850620582814,1393
18647,950.548819197408,56.0555555555556,55.6100769731877,3993.28125,35.8627047639265,5741
14292,957.993528657752,54.7123287671233,55.4165778715267,3993.28125,35.5519342055507,18268
18765,965.292990361033,53.4054054054054,55.2226176939727,3993.28125,35.2521478636209,4362
7162,972.451209655126,52.1333333333333,55.0283824829714,3993.28125,34.9627836924544,18472
8630,940.966367614154,15.9477124183007,63.5666365221001,4584.2858,36.5284394752627,17900
20788,923.45799642792,14.2570036540804,61.4053128939748,4584.2858,37.7219647835874,3275
18949,957.341683017278,8.59677419354838,65.6916012108237,4584.2858,35.371130058946,16358
9649,954.521596279663,8.71543624161074,64.1893910207137,4584.2858,35.1651175325002,11310
5009,951.414525401969,24.2866756393001,65.9401032325127,5710.23816666667,35.5842613158806,4887
6627,954.644079687019,24.9252525252525,66.4943961559857,5710.23816666667,35.8046122310452,17406
1584,897.03903873536,25.8666666666667,73.8742269550736,5912.2858,46.3081942869361,2448
20613,940.837455874911,38.6,78.1915240050569,6718.2858,43.0991895282211,4841
20831,940.719861829352,38.1636363636364,76.283800282579,6924.2858,42.5403054265524,5681
17394,706.878726599636,55.2857142857143,37.6364496250358,3914.6858,66.0744351354032,13145
853,706.878726599636,55.2857142857143,37.6364496250358,3914.6858,66.0744351354032,1762
16253,706.878726599636,55.2857142857143,37.6364496250358,3914.6858,66.0744351354032,20289
4796,706.878726599636,55.2857142857143,37.6364496250358,3914.6858,66.0744351354032,15368
17510,929.028401905835,25.7719714964371,49.9015358061796,4600.4858,36.7352503509468,11851
17643,931.305599127374,25.5896226415094,49.8360240398013,4600.4858,36.5198432703741,6010
10491,936.516657869494,25.1740139211137,49.6804457532202,4600.4858,36.0335967392936,2181
6450,935.796382229665,16.9146436961629,47.4719215048814,4600.4858,35.7671599548126,3292
19695,939.727266563922,16.7053364269142,47.3575439483488,4600.4858,35.4128684757494,16925
9153,945.472635743107,25.5295007564297,44.1725317399956,4617.8858,34.4990915533841,18601
2560,944.457420159565,31.5087187263078,44.0752389463244,4106.5715,34.3513072290147,3412
18341,942.726266302774,30.1751713632902,43.9952373713629,4106.5715,34.2629143204014,17415
19764,939.225789815108,27.4711760184474,43.8293484930081,4106.5715,34.084380146196,15118
20461,937.699973656363,26.0802469135802,43.7364059229351,4106.5715,33.9744656284389,6306
4692,939.324679968854,35.8346094946401,44.1344712601898,5168.6858,34.759970153989,14564
12351,939.169454674839,38.0015313935682,44.0768718498599,4565.5715,34.6541017658922,11146
14310,938.28959408596,37.344589409056,44.0376515347617,4565.5715,34.6098441484212,19862
18011,937.649372798983,36.6564181398924,43.9914876906983,4565.5715,34.544979545282,2656
3908,937.49382890476,35.9723289777095,43.93164687902,4565.5715,34.4393622159049,2014
2658,936.608290787232,36.055469953775,43.8907483273274,4565.5715,34.3947153913001,6357
9247,709.159674058528,48.75,68.2776712711365,4584.2858,73.6759039439665,13966
15544,710.175333089568,48.75,68.0382090440521,5710.23816666667,73.6239169434266,8548
7089,709.374995434033,52.055,68.2269729088744,5710.23816666667,73.6648733317755,3607
20983,709.467296035988,50.9,68.2052291460543,5710.23816666667,73.6601464321208,15934
14497,700.404789706243,39.0,63.6879527847738,5710.23816666667,68.2675883738619,17547
15307,708.24366069273,52.175,68.1719935991267,4988.5715,74.864821628288,19014
18129,707.328830530826,49.6,68.0412401411407,4988.5715,76.0729250325591,1884
19848,706.415182044481,48.75,67.8852660023099,4988.5715,77.3005237592481,17188
18804,705.502713707342,48.75,67.7038968749907,4988.5715,78.5479324069192,12228
3658,704.591423995022,48.75,67.4969280449812,4988.5715,79.8154706508545,533
3562,709.542434492241,52.1,67.983298657902,4565.5715,74.4133363476111,10495
18795,709.925401516311,49.45,67.6821420238916,4565.5715,75.1581498150885,7484
17789,710.308575242241,48.75,67.3741103971518,4565.5715,75.9104182244965,9796
4729,710.691955781597,48.75,67.0591090382624,4565.5715,76.6702161933892,5648
12610,711.075543246003,48.75,66.7370392550955,4565.5715,77.4376190861782,15590
9525,709.378135675705,59.9117647058823,40.0419810657076,4235.85725,66.8402618333707,310
4658,705.842214157998,62.7101449275362,40.340643639957,4235.85725,67.5414351339795,1299
20768,702.424196542615,65.4285714285714,40.6122928726987,4235.85725,68.2296174829281,4096
18561,699.118320674856,68.0704225352113,40.8591885517054,4235.85725,68.9051321933978,16651
3523,695.91919177733,70.6388888888889,41.0833565098658,4235.85725,69.5682939398439,13225
