oz172,oz181,oz197,oz249
0.057692,0.153846,0.0,0.311138
0.134615,0.076923,0.0,0.100845
0.211538,0.0,0.0,0.213161
0.038462,0.0,0.1,0.189813
0.096154,0.076923,0.0,0.133017
0.057692,0.0,0.0,0.186962
0.115385,0.0,0.0,0.245384
0.134615,0.0,0.2,0.10052
0.134615,0.0,0.0,0.10312
0.019231,0.0,0.0,0.105128
0.192308,0.076923,0.2,0.153428
0.115385,0.0,0.0,0.166879
0.192308,0.0,0.1,0.47509
0.25,0.0,0.0,0.221992
0.076923,0.0,0.0,0.103807
0.211538,0.0,0.0,0.199662
0.442308,0.0,0.0,0.543485
0.211538,0.0,0.0,0.257254
0.115385,0.0,0.1,0.185014
0.25,0.0,0.2,0.274129
0.153846,0.0,0.1,0.14657
0.423077,0.0,0.0,0.333414
0.365385,0.230769,0.0,0.247096
0.134615,0.0,0.1,0.12137
0.403846,0.076923,0.0,0.369096
0.365385,0.0,0.1,0.267262
0.192308,0.0,0.0,0.171019
0.326923,0.076923,0.0,0.304917
0.211538,0.230769,0.1,0.422745
0.307692,0.076923,0.0,0.351836
0.269231,0.076923,0.0,0.267739
0.461538,0.076923,0.0,0.359569
0.038462,0.0,0.1,0.227414
0.153846,0.0,0.2,0.216897
0.211538,0.0,0.2,0.209861
0.230769,0.0,0.4,0.329761
0.211538,0.0,0.2,0.205492
0.211538,0.0,0.1,0.143283
0.115385,0.0,0.2,0.194026
0.134615,0.0,0.1,0.217658
0.153846,0.0,0.0,0.234075
0.173077,0.0,0.2,0.250679
0.326923,0.0,0.1,0.276751
0.288462,0.0,0.0,0.281044
0.134615,0.0,0.0,0.099584
0.038462,0.0,0.0,0.071899
0.192308,0.0,0.1,0.266196
0.096154,0.0,0.0,0.200219
0.019231,0.0,0.0,0.188219
0.288462,0.0,0.0,0.326006
0.211538,0.0,0.0,0.199726
0.346154,0.0,0.0,0.382372
0.076923,0.0,0.0,0.132069
0.115385,0.0,0.0,0.221346
0.326923,0.0,0.0,0.209715
0.192308,0.0,0.1,0.212388
0.192308,0.0,0.0,0.251446
0.230769,0.0,0.0,0.277404
0.346154,0.0,0.0,0.363165
0.192308,0.0,0.0,0.275103
0.038462,0.0,0.0,0.102601
0.096154,0.0,0.0,0.208146
0.346154,0.0,0.0,0.192808
0.134615,0.0,0.0,0.21213
0.038462,0.076923,0.0,0.138522
0.211538,0.0,0.2,0.174882
0.173077,0.153846,0.0,0.223554
0.153846,0.153846,0.0,0.104829
0.134615,0.230769,0.0,0.104386
0.153846,0.0,0.0,0.044659
0.057692,0.0,0.1,0.075161
0.211538,0.0,0.0,0.130111
0.0,0.0,0.0,0.282047
0.269231,0.0,0.1,0.220359
0.076923,0.0,0.0,0.131776
0.269231,0.0,0.0,0.247723
0.346154,0.0,0.0,0.29109
0.326923,0.0,0.0,0.407276
0.0,0.0,0.2,0.013773
0.057692,0.0,0.0,0.074909
0.0,0.0,0.0,0.046394
0.269231,0.0,0.4,0.38257
0.288462,0.0,0.2,0.272019
0.346154,0.076923,0.0,0.259182
0.846154,0.0,0.0,0.404798
0.192308,0.0,0.0,0.218673
0.0,0.0,0.2,0.119101
0.288462,0.0,0.0,0.36411
0.173077,0.230769,0.0,0.193912
0.269231,0.076923,0.0,0.228111
0.403846,0.076923,0.0,0.367088
0.153846,0.0,0.0,0.236604
0.096154,0.153846,0.1,0.190389
0.192308,0.0,0.1,0.388307
0.038462,0.0,0.0,0.171118
0.192308,0.230769,0.0,0.373036
0.269231,0.0,0.2,0.192057
0.134615,0.0,0.0,0.095333
0.230769,0.0,0.0,0.203427
0.230769,0.0,0.1,0.28506
0.230769,0.0,0.1,0.34676
0.134615,0.230769,0.0,0.099015
0.25,0.0,0.2,0.194968
0.25,0.0,0.2,0.221938
0.173077,0.076923,0.1,0.149443
0.0,0.0,0.0,0.121621
0.192308,0.0,0.0,0.239834
0.288462,0.0,0.0,0.271564
0.25,0.0,0.1,0.478275
0.096154,0.0,0.0,0.147563
0.0,0.0,0.0,0.097417
0.192308,0.076923,0.0,0.36453
0.192308,0.0,0.2,0.165545
0.115385,0.0,0.2,0.13224
0.115385,0.0,0.2,0.154589
0.153846,0.0,0.1,0.217043
0.019231,0.0,0.0,0.069277
0.038462,0.0,0.0,0.073172
0.019231,0.0,0.0,0.069277
0.076923,0.0,0.0,0.15744
0.038462,0.0,0.0,0.073172
0.173077,0.0,0.0,0.142166
0.096154,0.0,0.1,0.18117
0.192308,0.0,0.0,0.248255
0.173077,0.0,0.0,0.278158
0.25,0.0,0.0,0.244118
0.076923,0.0,0.1,0.18763
0.230769,0.0,0.0,0.238396
0.173077,0.0,0.0,0.265404
0.115385,0.0,0.1,0.171041
0.211538,0.0,0.0,0.234826
0.192308,0.0,0.0,0.268436
0.115385,0.0,0.1,0.189361
0.211538,0.0,0.1,0.249559
0.153846,0.0,0.0,0.296048
0.057692,0.0,0.1,0.196009
0.173077,0.0,0.0,0.283727
0.192308,0.0,0.0,0.272735
0.173077,0.0,0.0,0.281512
0.211538,0.0,0.0,0.305802
0.096154,0.0,0.0,0.184645
0.0,0.0,0.0,0.0761
0.134615,0.076923,0.0,0.210456
0.307692,0.0,0.0,0.31364
0.230769,0.0,0.0,0.21957
0.019231,0.0,0.0,0.093366
0.173077,0.0,0.0,0.161695
0.192308,0.0,0.0,0.292195
0.115385,0.0,0.0,0.193177
0.173077,0.0,0.2,0.215923
0.384615,0.0,0.0,0.447328
0.076923,0.0,0.0,0.089812
0.153846,0.0,0.1,0.281305
0.461538,0.076923,0.2,0.352571
0.230769,0.0,0.0,0.249887
0.211538,0.0,0.0,0.272051
0.25,0.0,0.2,0.217724
0.25,0.0,0.2,0.239959
0.038462,0.0,0.0,0.123336
0.115385,0.0,0.0,0.180025
0.403846,0.076923,0.0,0.283262
0.211538,0.0,0.0,0.317617
0.192308,0.0,0.2,0.180136
0.134615,0.0,0.1,0.237384
0.076923,0.0,0.1,0.110369
1.0,0.153846,0.0,0.995914
0.134615,0.0,0.0,0.408104
0.134615,0.0,0.0,0.169899
0.269231,0.153846,0.1,0.561964
0.153846,0.153846,0.0,0.367731
0.153846,0.0,0.0,0.205686
0.057692,0.0,0.0,0.120746
0.096154,0.076923,0.1,0.159671
0.076923,0.076923,0.1,0.174958
0.326923,0.0,0.0,0.272659
0.442308,0.076923,0.0,0.596501
0.365385,0.0,0.0,0.264831
0.096154,0.0,0.0,0.164161
0.25,0.076923,0.0,0.286241
0.192308,0.0,0.1,0.246377
0.211538,0.153846,0.0,0.288478
0.115385,0.0,0.1,0.257932
0.307692,0.0,0.0,0.251905
0.307692,0.0,0.0,0.161164
0.25,0.0,0.0,0.362315
0.173077,0.153846,0.0,0.280109
0.288462,0.0,0.3,0.183414
0.230769,0.0,0.1,0.322203
0.153846,0.0,0.0,0.235704
0.096154,0.0,0.0,0.215557
0.326923,0.0,0.0,0.248834
0.192308,0.076923,0.0,0.245671
0.307692,0.0,0.3,0.163919
0.115385,0.0,0.2,0.221428
0.134615,0.0,0.2,0.215105
0.288462,0.0,0.2,0.270909
0.173077,0.0,0.0,0.154656
0.269231,0.0,0.0,0.205851
0.211538,0.0,0.0,0.276389
0.115385,0.0,0.0,0.116819
0.076923,0.0,0.0,0.188658
0.0,0.0,0.0,0.091489
0.192308,0.0,0.2,0.232665
0.173077,0.0,0.0,0.144947
0.153846,0.0,0.1,0.120972
0.076923,0.0,0.1,0.120021
0.076923,0.076923,0.0,0.141819
0.288462,0.0,0.0,0.249012
0.211538,0.0,0.1,0.24238
0.230769,0.0,0.4,0.128851
0.192308,0.153846,0.0,0.310862
0.307692,0.0,0.2,0.357583
0.134615,0.0,0.1,0.175385
0.038462,0.0,0.0,0.160906
0.134615,0.0,0.1,0.21845
0.211538,0.0,0.2,0.230059
0.211538,0.0,0.1,0.203258
0.115385,0.0,0.1,0.186227
0.230769,0.076923,0.2,0.238562
0.423077,0.076923,0.0,0.248512
0.307692,0.0,0.0,0.232442
0.288462,0.0,0.2,0.233044
0.192308,0.0,0.0,0.225766
0.096154,0.0,0.0,0.146363
0.230769,0.0,0.0,0.161001
0.076923,0.0,0.0,0.10053
0.365385,0.0,0.2,0.337089
0.115385,0.0,0.1,0.124988
0.365385,0.153846,0.1,0.63647
0.173077,0.0,0.2,0.20813
0.076923,0.0,0.2,0.122156
0.384615,0.0,0.0,0.482259
0.115385,0.153846,0.0,0.267882
0.211538,0.0,0.0,0.252022
0.096154,0.0,0.0,0.166589
0.096154,0.0,0.1,0.150513
0.288462,0.0,0.0,0.278244
0.038462,0.0,0.0,0.164801
0.134615,0.0,0.0,0.194586
0.269231,0.0,0.0,0.262279
0.153846,0.0,0.0,0.302486
0.211538,0.0,0.1,0.350881
0.153846,0.0,0.0,0.211249
0.115385,0.0,0.0,0.186131
0.211538,0.0,0.0,0.369898
0.153846,0.0,0.1,0.211844
0.211538,0.0,0.1,0.273951
0.057692,0.0,0.2,0.174179
0.076923,0.0,0.2,0.161094
0.192308,0.076923,0.0,0.142761
0.115385,0.0,0.1,0.245919
0.192308,0.0,0.1,0.258915
0.076923,0.0,0.1,0.15114
0.115385,0.0,0.0,0.109602
0.538462,0.0,0.4,0.384231
0.442308,0.0,0.0,0.382964
0.461538,0.0,0.0,0.432174
0.153846,0.0,0.1,0.205291
0.288462,0.076923,0.0,0.15156
0.230769,0.0,0.1,0.284102
0.269231,0.0,0.0,0.200149
0.346154,0.076923,0.1,0.359795
0.096154,0.0,0.0,0.191563
0.096154,0.0,0.0,0.296898
0.096154,0.076923,0.0,0.252926
0.442308,0.0,0.2,0.339887
0.211538,0.0,0.2,0.345271
0.173077,0.076923,0.1,0.346178
0.192308,0.0,0.0,0.30009
0.115385,0.0,0.2,0.197447
0.115385,0.0,0.0,0.16481
0.173077,0.0,0.0,0.105802
0.134615,0.0,0.0,0.248006
0.134615,0.0,0.0,0.250705
0.153846,0.0,0.0,0.235414
0.25,0.0,0.0,0.278632
0.269231,0.076923,0.0,0.35897
0.25,0.0,0.0,0.281331
0.384615,0.0,0.0,0.466071
0.230769,0.0,0.1,0.321357
0.192308,0.0,0.2,0.323342
0.096154,0.0,0.0,0.127155
0.096154,0.0,0.0,0.191426
0.076923,0.0,0.0,0.159735
0.230769,0.0,0.0,0.280987
0.134615,0.076923,0.0,0.206418
0.076923,0.0,0.0,0.256983
0.461538,0.0,0.0,0.353557
0.192308,0.0,0.2,0.161218
0.096154,0.0,0.0,0.152059
0.096154,0.153846,0.0,0.226679
0.0,0.0,0.0,0.144132
0.134615,0.0,0.0,0.198284
0.346154,0.0,0.0,0.317805
0.384615,0.0,0.0,0.372778
0.134615,0.076923,0.0,0.232254
0.134615,0.0,0.4,0.174449
0.115385,0.230769,0.2,0.128247
0.326923,0.0,0.0,0.195337
0.115385,0.0,0.0,0.198564
0.326923,0.0,0.1,0.410131
0.230769,0.0,0.0,0.361904
0.211538,0.0,0.0,0.316351
0.230769,0.0,0.0,0.242078
0.326923,0.0,0.1,0.27783
0.192308,0.0,0.0,0.383814
0.076923,0.0,0.0,0.188372
0.076923,0.0,0.0,0.277035
0.192308,0.0,0.0,0.153412
0.423077,0.0,0.2,0.293693
0.519231,0.0,0.0,0.379489
0.307692,0.0,0.0,0.315361
0.230769,0.230769,0.0,0.262097
0.038462,0.0,0.0,0.406462
0.057692,0.0,0.0,0.151162
0.076923,0.0,0.0,0.198526
0.096154,0.0,0.0,0.273225
0.134615,0.0,0.1,0.21094
0.134615,0.0,0.0,0.214151
0.346154,0.0,0.0,0.276627
0.153846,0.0,0.0,0.213301
0.288462,0.076923,0.0,0.334563
0.153846,0.153846,0.0,0.249747
0.307692,0.0,0.2,0.237858
0.326923,0.0,0.0,0.299453
0.307692,0.0,0.0,0.267602
0.288462,0.076923,0.2,0.456054
0.076923,0.076923,0.2,0.145978
0.115385,0.0,0.0,0.13639
0.076923,0.076923,0.0,0.119645
0.153846,0.0,0.2,0.218864
0.173077,0.0,0.1,0.221269
0.076923,0.0,0.0,0.263736
0.269231,0.0,0.0,0.191309
0.0,0.0,0.0,0.100902
0.230769,0.0,0.0,0.185205
0.153846,0.0,0.0,0.218141
0.192308,0.0,0.0,0.268108
0.25,0.076923,0.0,0.271319
0.519231,0.307692,0.0,0.58859
0.0,0.0,0.0,0.26316
0.057692,0.0,0.0,0.128438
0.230769,0.0,0.0,0.171518
0.153846,0.0,0.1,0.172031
0.038462,0.0,0.1,0.100313
0.134615,0.0,0.2,0.234301
0.211538,0.0,0.0,0.18258
0.153846,0.076923,0.0,0.188753
0.269231,0.076923,0.0,0.245241
0.230769,0.0,0.2,0.185562
0.307692,0.0,0.4,0.430729
0.134615,0.0,0.0,0.29061
0.615385,0.0,0.4,0.443006
0.173077,0.0,0.0,0.276341
0.057692,0.0,0.2,0.145262
0.307692,0.0,0.0,0.274234
0.211538,0.0,0.1,0.30071
0.057692,0.076923,0.0,0.114299
0.096154,0.0,0.1,0.206848
0.153846,0.076923,0.0,0.169415
0.153846,0.0,0.0,0.131906
0.096154,0.0,0.1,0.263679
0.307692,0.0,0.2,0.314585
0.038462,0.0,0.0,0.29552
0.076923,0.076923,0.0,0.122789
0.461538,0.230769,0.0,0.318798
0.346154,0.0,0.0,0.319466
0.326923,0.384615,0.1,0.260372
0.057692,0.0,0.2,0.130958
0.057692,0.0,0.1,0.101627
0.076923,0.0,0.2,0.170303
0.057692,0.0,0.0,0.266988
0.211538,0.0,0.1,0.292125
0.211538,0.0,0.0,0.220235
0.0,0.0,0.0,0.114363
0.153846,0.0,0.1,0.203767
0.346154,0.0,0.0,0.313207
0.115385,0.0,0.0,0.268105
0.384615,0.0,0.4,0.26554
0.192308,0.230769,0.0,0.306072
0.288462,0.0,0.2,0.242883
0.25,0.0,0.1,0.277591
0.057692,0.0,0.1,0.160801
0.211538,0.0,0.0,0.230313
0.153846,0.0,0.0,0.206593
0.0,0.0,0.0,0.16867
0.153846,0.0,0.2,0.398163
0.173077,0.0,0.1,0.242282
0.076923,0.0,0.1,0.206329
0.096154,0.0,0.1,0.1717
0.057692,0.076923,0.1,0.101118
0.134615,0.0,0.0,0.16334
0.057692,0.230769,0.1,0.243869
0.307692,0.0,0.0,0.212805
0.365385,0.0,0.0,0.259341
0.134615,0.0,0.0,0.255281
0.153846,0.0,0.1,0.2094
0.192308,0.076923,0.0,0.229912
0.326923,0.153846,0.1,0.41037
0.192308,0.0,0.0,0.350038
0.076923,0.0,0.1,0.153899
0.173077,0.307692,0.0,0.310594
0.115385,0.0,0.0,0.148129
0.153846,0.0,0.0,0.340313
0.192308,0.0,0.0,0.227596
0.096154,0.0,0.1,0.1698
0.115385,0.0,0.1,0.297881
0.230769,0.0,0.2,0.205673
0.365385,0.0,0.0,0.351976
0.173077,0.0,0.0,0.188317
0.057692,0.076923,0.0,0.087976
0.057692,0.0,0.2,0.148988
0.115385,0.0,0.2,0.11146
0.192308,0.0,0.1,0.268252
0.134615,0.0,0.1,0.236496
0.115385,0.0,0.1,0.236328
0.134615,0.0,0.1,0.310117
0.153846,0.0,0.1,0.308717
0.173077,0.0,0.0,0.319807
0.173077,0.0,0.0,0.436938
0.096154,0.0,0.1,0.174262
0.173077,0.0,0.0,0.15893
0.096154,0.0,0.0,0.188957
0.038462,0.0,0.0,0.171207
0.115385,0.076923,0.1,0.241222
0.192308,0.0,0.1,0.249846
0.153846,0.0,0.0,0.261305
0.192308,0.230769,0.0,0.270081
0.057692,0.0,0.0,0.102938
0.115385,0.0,0.1,0.175554
0.0,0.0,0.1,0.140995
0.134615,0.076923,0.1,0.260516
0.192308,0.0,0.1,0.279654
0.173077,0.0,0.1,0.238714
0.115385,0.0,0.1,0.173864
0.192308,0.0,0.0,0.304395
0.192308,0.0,0.1,0.309955
0.307692,0.0,0.0,0.222981
0.230769,0.0,0.2,0.178188
0.153846,0.0,0.2,0.202176
0.288462,0.0,0.0,0.247211
0.153846,0.0,0.1,0.232744
0.038462,0.0,0.0,0.098086
0.076923,0.0,0.1,0.139827
0.134615,0.0,0.1,0.210386
0.038462,0.0,0.0,0.08129
0.346154,0.0,0.2,0.44952
0.115385,0.0,0.0,0.404648
0.153846,0.0,0.1,0.193158
0.096154,0.153846,0.0,0.205135
0.134615,0.0,0.1,0.182087
0.173077,0.0,0.0,0.156575
0.173077,0.0,0.0,0.167436
0.115385,0.0,0.2,0.317442
0.153846,0.0,0.0,0.238285
0.115385,0.0,0.0,0.206555
0.134615,0.153846,0.1,0.199815
0.461538,0.076923,0.2,0.456111
0.384615,0.076923,0.0,0.391324
0.230769,0.230769,0.0,0.422898
0.153846,0.076923,0.0,0.138245
0.384615,0.0,0.1,0.298034
0.153846,0.0,0.0,0.399324
0.115385,0.153846,0.0,0.280659
0.173077,0.0,0.1,0.22322
0.153846,0.0,0.0,0.154331
0.211538,0.0,0.0,0.225693
0.211538,0.0,0.0,0.134977
0.096154,0.0,0.0,0.150796
0.173077,0.0,0.0,0.179846
0.134615,0.0,0.0,0.271373
0.192308,0.0,0.1,0.180623
0.057692,0.076923,0.0,0.093863
0.115385,0.0,0.0,0.213511
0.096154,0.0,0.0,0.15373
0.211538,0.0,0.2,0.365605
0.230769,0.0,0.3,0.321484
0.211538,0.0,0.2,0.321076
0.153846,0.0,0.1,0.189791
0.134615,0.0,0.2,0.295498
0.076923,0.076923,0.3,0.205705
0.076923,0.0,0.1,0.150602
0.0,0.0,0.2,0.143585
0.134615,0.0,0.1,0.218959
0.269231,0.0,0.0,0.305515
0.192308,0.0,0.2,0.202806
0.192308,0.0,0.2,0.202806
0.153846,0.0,0.1,0.217206
0.134615,0.0,0.1,0.243698
0.230769,0.0,0.1,0.230927
0.192308,0.0,0.0,0.304538
0.230769,0.0,0.2,0.248888
0.461538,0.0,0.0,0.399649
0.346154,0.0,0.0,0.253098
0.076923,0.076923,0.0,0.186004
0.288462,0.0,0.1,0.270597
0.307692,0.0,0.1,0.257766
0.365385,0.0,0.1,0.258746
0.057692,0.153846,0.1,0.197183
0.192308,0.0,0.2,0.153953
0.134615,0.0,0.1,0.231704
0.019231,0.076923,0.2,0.127438
0.230769,0.0,0.0,0.158701
0.0,0.0,0.0,0.146649
0.365385,0.0,0.2,0.25839
0.230769,0.0,0.2,0.304287
0.0,0.153846,0.0,0.11764
0.115385,0.153846,0.0,0.13119
0.269231,0.153846,0.0,0.447032
0.038462,0.0,0.2,0.147171
0.096154,0.0,0.0,0.120985
0.096154,0.0,0.0,0.237928
0.211538,0.076923,0.0,0.176772
0.134615,0.307692,0.0,0.542215
0.134615,0.0,0.0,0.183474
0.403846,0.0,0.4,0.540602
0.211538,0.0,0.0,0.276573
0.134615,0.0,0.0,0.135671
0.153846,0.0,0.1,0.250078
0.115385,0.0,0.0,0.127063
0.096154,0.0,0.2,0.193912
0.153846,0.0,0.0,0.157806
0.288462,0.0,0.1,0.315511
0.192308,0.0,0.1,0.295768
0.173077,0.0,0.1,0.22644
0.461538,0.0,0.0,0.533639
0.134615,0.0,0.3,0.27047
0.269231,0.0,0.3,0.232538
0.211538,0.0,0.0,0.20785
0.096154,0.0,0.0,0.14726
0.288462,0.0,0.2,0.299246
0.230769,0.153846,0.0,0.183525
0.173077,0.153846,0.0,0.085548
0.211538,0.0,0.1,0.264309
0.192308,0.0,0.1,0.241263
0.173077,0.0,0.1,0.240926
0.076923,0.0,0.2,0.506345
0.173077,0.076923,0.0,0.432909
0.211538,0.0,0.1,0.219898
0.115385,0.0,0.0,0.196486
0.0,0.0,0.2,0.224187
0.153846,0.0,0.1,0.20546
0.019231,0.0,0.0,0.201145
0.038462,0.153846,0.0,0.341516
0.115385,0.0,0.2,0.15823
0.307692,0.0,0.2,0.266556
0.173077,0.0,0.3,0.521757
0.269231,0.0,0.2,0.427757
0.288462,0.0,0.2,0.472999
0.423077,0.0,0.0,0.399766
0.0,0.0,0.0,0.148276
0.230769,0.0,0.0,0.192973
0.134615,0.153846,0.2,0.154704
0.076923,0.0,0.0,0.265995
0.134615,0.0,0.0,0.168992
0.0,0.0,0.0,0.134404
0.134615,0.0,0.0,0.164085
0.115385,0.076923,0.2,0.150369
0.192308,0.0,0.1,0.226778
0.442308,0.0,0.2,0.33658
0.096154,0.0,0.0,0.159044
0.076923,0.0,0.1,0.21381
0.25,0.0,0.2,0.170898
0.115385,0.461538,0.0,0.381975
0.076923,0.0,0.0,0.294565
0.25,0.0,0.0,0.287959
0.461538,0.0,0.4,0.319393
0.230769,0.0,0.0,0.212617
0.230769,0.0,0.1,0.197581
0.153846,0.0,0.2,0.161011
0.211538,0.0,0.0,0.221861
0.326923,0.0,0.1,0.329548
0.288462,0.076923,0.0,0.292424
0.057692,0.0,0.0,0.199675
0.057692,0.0,0.1,0.203942
0.076923,0.0,0.0,0.193864
0.134615,0.0,0.1,0.20953
0.153846,0.0,0.0,0.234905
0.153846,0.0,0.1,0.237597
0.134615,0.0,0.1,0.16818
0.173077,0.230769,0.2,0.161685
0.230769,0.0,0.2,0.36705
0.384615,0.0,0.2,0.323893
0.269231,0.0,0.0,0.304376
0.346154,0.0,0.2,0.344431
0.192308,0.0,0.1,0.157736
0.096154,0.0,0.0,0.295587
0.192308,0.0,0.0,0.162328
0.038462,0.0,0.1,0.108246
0.115385,0.0,0.1,0.182449
0.288462,0.307692,0.1,0.57722
0.096154,0.0,0.1,0.202361
0.153846,0.0,0.0,0.215201
0.230769,0.0,0.0,0.288968
0.134615,0.0,0.0,0.172292
0.173077,0.0,0.0,0.295546
0.173077,0.0,0.0,0.247631
0.25,0.0,0.0,0.26618
0.038462,0.0,0.0,0.247959
0.038462,0.0,0.0,0.226393
0.134615,0.0,0.2,0.241849
0.173077,0.0,0.1,0.280783
0.153846,0.0,0.1,0.306916
0.115385,0.0,0.1,0.114694
0.115385,0.076923,0.1,0.135569
0.365385,0.230769,0.0,0.364717
0.076923,0.076923,0.0,0.212881
0.096154,0.0,0.2,0.188321
0.019231,0.0,0.0,0.115387
0.384615,0.0,0.0,0.252697
0.192308,0.0,0.0,0.186198
0.038462,0.0,0.0,0.263717
0.269231,0.0,0.0,0.330922
0.076923,0.0,0.0,0.07518
0.076923,0.0,0.0,0.060402
0.269231,0.0,0.1,0.250558
0.096154,0.0,0.1,0.12572
0.192308,0.076923,0.0,0.203233
0.25,0.0,0.1,0.31047
0.288462,0.0,0.1,0.301837
0.0,0.0,0.0,0.093538
0.192308,0.0,0.0,0.283851
0.230769,0.0,0.0,0.377675
0.173077,0.0,0.0,0.205858
0.096154,0.0,0.2,0.17885
0.557692,0.153846,0.0,0.553885
0.096154,0.076923,0.1,0.161431
0.038462,0.0,0.0,0.15802
0.230769,0.0,0.0,0.237104
0.192308,0.0,0.1,0.24132
0.0,0.0,0.0,0.185323
0.288462,0.0,0.1,0.284847
0.134615,0.0,0.0,0.170707
0.230769,0.0,0.0,0.185173
0.192308,0.0,0.0,0.280163
0.192308,0.0,0.0,0.184537
0.192308,0.076923,0.0,0.191831
0.230769,0.0,0.2,0.239217
0.173077,0.0,0.1,0.263335
0.173077,0.0,0.0,0.186103
0.096154,0.0,0.0,0.119091
0.173077,0.0,0.1,0.157545
0.403846,0.0,0.1,0.3005
0.019231,0.0,0.0,0.11997
0.134615,0.0,0.1,0.183913
0.153846,0.0,0.1,0.178414
0.115385,0.0,0.0,0.146961
0.115385,0.0,0.0,0.204862
0.115385,0.0,0.1,0.195417
0.230769,0.076923,0.1,0.280818
0.115385,0.0,0.1,0.160282
0.423077,0.0,0.2,0.383407
0.269231,0.307692,0.0,0.197049
0.153846,0.0,0.1,0.407162
0.288462,0.0,0.1,0.311765
0.134615,0.0,0.1,0.165355
0.173077,0.0,0.2,0.298499
0.230769,0.0,0.0,0.189988
0.153846,0.0,0.1,0.170653
0.25,0.0,0.1,0.258186
0.153846,0.0,0.0,0.170882
0.192308,0.230769,0.2,0.207175
0.192308,0.230769,0.2,0.204652
0.230769,0.230769,0.2,0.287755
0.134615,0.0,0.1,0.141698
0.115385,0.076923,0.0,0.11218
0.288462,0.0,0.0,0.294238
0.134615,0.0,0.0,0.186914
0.153846,0.0,0.1,0.240169
0.192308,0.0,0.0,0.200964
0.25,0.076923,0.0,0.206354
0.192308,0.153846,0.0,0.187029
0.25,0.0,0.0,0.203945
0.173077,0.0,0.0,0.195869
0.134615,0.076923,0.1,0.172861
0.0,0.0,0.2,0.047075
0.153846,0.0,0.1,0.276051
0.173077,0.0,0.0,0.195662
0.173077,0.076923,0.2,0.289932
0.134615,0.0,0.1,0.162109
0.173077,0.0,0.0,0.210243
0.173077,0.0,0.0,0.273954
0.230769,0.0,0.0,0.389886
0.0,0.0,0.0,0.114674
0.173077,0.0,0.0,0.229728
0.211538,0.0,0.1,0.229234
0.096154,0.0,0.1,0.180788
0.115385,0.0,0.1,0.172534
0.211538,0.0,0.0,0.266403
0.153846,0.0,0.0,0.283606
0.269231,0.0,0.1,0.236888
0.153846,0.076923,0.0,0.236808
0.134615,0.0,0.1,0.253092
0.403846,0.076923,0.0,0.366725
0.134615,0.0,0.1,0.205699
0.0,0.0,0.2,0.429743
0.173077,0.0,0.3,0.102067
0.25,0.0,0.1,0.234666
0.211538,0.0,0.1,0.278422
0.307692,0.0,0.0,0.246234
0.153846,0.0,0.0,0.206221
0.519231,0.0,0.0,0.382223
0.153846,0.0,0.2,0.163821
0.192308,0.0,0.0,0.224439
0.134615,0.0,0.1,0.190513
0.096154,0.0,0.0,0.246297
0.115385,0.0,0.1,0.136078
0.115385,0.0,0.1,0.139085
0.115385,0.0,0.2,0.132349
0.076923,0.153846,0.0,0.127804
0.230769,0.0,0.2,0.250107
0.076923,0.0,0.0,0.118611
0.480769,0.0,0.0,0.386404
0.403846,0.0,0.2,0.322171
0.288462,0.0,0.0,0.105713
0.192308,0.0,0.1,0.236738
0.019231,0.0,0.1,0.163245
0.211538,0.0,0.1,0.294152
0.25,0.0,0.0,0.216458
0.288462,0.0,0.0,0.232729
0.230769,0.0,0.0,0.262371
0.25,0.0,0.0,0.307457
0.211538,0.0,0.0,0.271704
0.115385,0.0,0.2,0.264248
0.153846,0.0,0.0,0.225852
0.192308,0.0,0.0,0.244223
0.153846,0.0,0.0,0.215936
0.25,0.0,0.0,0.198478
0.211538,0.0,0.1,0.322305
0.211538,0.0,0.0,0.30185
0.115385,0.0,0.0,0.254243
0.461538,0.230769,0.0,0.565939
0.230769,0.0,0.1,0.261559
0.423077,0.0,0.0,0.387228
0.192308,0.0,0.0,0.231958
0.173077,0.0,0.3,0.307641
0.076923,0.0,0.0,0.129758
0.211538,0.0,0.0,0.317974
0.019231,0.0,0.1,0.207115
0.307692,0.0,0.0,0.291164
0.115385,0.076923,0.1,0.120422
0.0,0.0,0.0,0.161354
0.115385,0.153846,0.0,0.20967
0.346154,0.0,0.1,0.378719
0.423077,0.0,0.0,0.468194
0.269231,0.0,0.0,0.331836
0.153846,0.0,0.0,0.204897
0.153846,0.153846,0.0,0.274654
0.211538,0.0,0.0,0.216006
0.326923,0.0,0.1,0.279978
0.192308,0.0,0.1,0.270323
0.153846,0.0,0.0,0.226393
0.269231,0.0,0.0,0.247774
0.192308,0.0,0.0,0.157383
0.134615,0.0,0.2,0.154048
0.134615,0.0,0.0,0.195166
0.038462,0.0,0.2,0.312058
0.230769,0.0,0.0,0.248407
0.153846,0.0,0.0,0.256506
0.384615,0.0,0.1,0.284621
0.096154,0.0,0.0,0.181616
0.192308,0.0,0.0,0.209626
0.192308,0.153846,0.0,0.167757
0.038462,0.0,0.1,0.104046
0.057692,0.076923,0.0,0.108243
0.096154,0.0,0.0,0.143951
0.057692,0.0,0.1,0.217883
0.153846,0.0,0.2,0.173609
0.326923,0.0,0.0,0.241616
0.173077,0.0,0.0,0.220986
0.192308,0.0,0.2,0.297181
0.019231,0.0,0.2,0.13148
