yprop/table1.oz1,yprop/table1.oz247,yprop/table1.oz250,yprop/table1.oz251,yprop/table1.oz5,yprop/table1.oz6,yprop/table1.oz9,oz249,oz252
0.998759,0.025709,0.05328,0.730373,0.266667,0.0,0.272727,0.31608,0.975339
0.999971,0.018206,0.040233,0.496921,0.133333,0.0,0.0,0.082639,0.91635
0.999927,0.040384,0.207348,0.684366,0.0,0.028571,0.0,0.276665,0.917706
0.999958,0.083747,0.010113,0.494281,0.066667,0.0,0.136364,0.123123,0.924029
0.999079,0.340174,0.41045,0.379962,0.333333,0.0,0.136364,0.476426,0.976874
0.998759,0.309169,0.05328,0.400611,0.0,0.114286,0.0,0.089535,0.883559
0.999607,0.033874,0.278669,0.515862,0.133333,0.0,0.0,0.225037,0.913911
0.999752,0.031116,0.159841,0.608498,0.0,0.085714,0.0,0.287517,0.919512
0.999935,0.029681,0.123041,0.476427,0.133333,0.028571,0.0,0.192216,0.915628
0.998759,0.039391,0.05328,0.436837,0.133333,0.028571,0.0,0.092739,0.916531
0.998759,0.038288,0.256289,0.430368,0.0,0.171429,0.0,0.132832,0.91075
0.999286,0.033653,0.270148,0.606117,0.4,0.085714,0.090909,0.44952,0.931256
0.999716,0.148957,0.126787,0.45583,0.0,0.0,0.090909,0.245687,0.951491
0.999965,0.127441,0.080467,0.644465,0.2,0.0,0.0,0.334544,0.928094
0.999958,0.028578,0.113241,0.641619,0.0,0.0,0.0,0.196368,0.922132
0.998278,0.033322,0.385979,0.481447,0.333333,0.0,0.090909,0.317617,0.914905
0.998759,0.213174,0.132249,0.455105,0.0,0.028571,0.0,0.122375,0.990605
0.999577,0.271433,0.08209,0.407752,0.133333,0.0,0.0,0.123944,0.914182
0.999681,0.020523,0.175604,0.558919,0.066667,0.0,0.0,0.236604,0.951762
0.999752,0.02273,0.16418,0.587435,0.066667,0.028571,0.0,0.20785,0.907678
0.999958,0.037405,0.1109,0.523728,0.133333,0.028571,0.0,0.207096,0.935953
0.998597,0.040494,0.051127,0.474305,0.133333,0.0,0.0,0.134605,0.91355
0.998759,0.044135,0.743149,0.40946,0.533333,0.057143,0.045455,0.426325,0.894851
0.999577,0.025378,0.120326,0.579827,0.0,0.0,0.0,0.182663,0.930443
0.999711,0.163853,0.276515,0.505098,0.0,0.171429,0.0,0.2913,0.921319
0.999625,0.080878,0.182221,0.459504,0.066667,0.0,0.0,0.220607,0.917073
0.999955,0.035308,0.180817,0.527144,0.133333,0.0,0.0,0.131069,0.895212
0.999958,0.023944,0.145483,0.498887,0.066667,0.057143,0.136364,0.185288,0.99178
0.999536,0.018868,0.010113,0.525022,0.266667,0.0,0.0,0.133812,0.910388
0.998278,0.043584,0.223516,0.484656,0.133333,0.0,0.0,0.112574,0.919332
0.999424,0.033543,0.239278,0.495575,0.0,0.0,0.0,0.191236,0.931527
0.999958,0.092133,0.132249,0.474512,0.0,0.0,0.045455,0.142191,0.904788
0.999915,0.229946,0.151851,0.418258,0.333333,0.028571,0.045455,0.243965,0.902891
0.999562,0.038288,0.21384,0.416912,0.133333,0.0,0.0,0.257932,0.912014
0.999752,0.014896,0.092203,0.563681,0.066667,0.0,0.181818,0.259695,0.915628
0.999537,0.07812,0.249266,0.533768,0.133333,0.0,0.0,0.312656,0.899639
0.999922,0.033874,0.147575,0.533147,0.0,0.028571,0.0,0.206612,0.895664
0.999915,0.150281,0.309632,0.42157,0.4,0.028571,0.045455,0.303682,0.919783
0.999958,0.075692,0.063393,0.524711,0.066667,0.028571,0.181818,0.185539,0.903342
0.999537,0.032771,0.13537,0.479894,0.0,0.0,0.0,0.123391,0.916079
0.999426,0.039612,0.109276,0.459556,0.066667,0.0,0.0,0.137326,0.909575
0.999769,0.077899,0.08209,0.534751,0.066667,0.0,0.0,0.206526,0.936134
0.999286,0.084961,0.094294,0.481395,0.0,0.028571,0.0,0.154331,0.892141
0.999958,0.012799,0.010113,0.546292,0.2,0.0,0.0,0.130484,0.915176
0.998278,0.132958,0.217461,0.511049,0.266667,0.028571,0.181818,0.315094,0.91084
0.999958,0.01964,0.073506,0.572841,0.0,0.028571,0.181818,0.264267,0.996206
0.999963,0.210637,0.253355,0.377736,0.0,0.0,0.0,0.112129,0.871996
0.998278,0.011586,0.05328,0.566372,0.066667,0.142857,0.090909,0.137711,0.912195
0.999288,0.084519,0.131375,0.496869,0.0,0.0,0.090909,0.138134,0.922042
0.999955,0.063445,0.268088,0.476996,0.0,0.0,0.0,0.10051,0.906143
0.999956,0.03895,0.268088,0.552554,0.0,0.028571,0.0,0.188798,0.91346
0.999408,0.08794,0.33351,0.477462,0.2,0.057143,0.0,0.294728,0.990515
0.999958,0.0715,0.02881,0.559282,0.0,0.0,0.045455,0.164346,0.908401
0.999367,0.07481,0.155503,0.472494,0.0,0.0,0.0,0.198641,0.918609
0.999405,0.011586,0.06124,0.612069,0.266667,0.171429,0.0,0.363706,0.942638
0.999958,0.272757,0.05328,0.451172,0.0,0.028571,0.0,0.123454,0.909666
0.999958,0.213836,0.291903,0.517156,0.2,0.142857,0.0,0.349265,0.900542
0.998925,0.039391,0.377302,0.456917,0.066667,0.057143,0.0,0.251555,0.939566
0.999958,0.035419,0.132249,0.475133,0.0,0.0,0.0,0.096717,0.915266
0.999288,0.020523,0.063393,0.587797,0.2,0.028571,0.0,0.201288,0.897561
0.998759,0.203575,0.132249,0.390778,0.0,0.057143,0.0,0.097732,0.91626
0.998759,0.004965,0.0,0.802619,0.066667,0.6,0.0,0.360517,0.908582
0.998278,0.101512,0.13537,0.400611,0.133333,0.0,0.0,0.093366,0.900361
0.998759,0.025378,0.264498,0.542773,0.0,0.0,0.545455,0.2143,0.902529
0.999669,0.023723,0.063393,0.635046,0.066667,0.0,0.0,0.283507,0.912195
0.999248,0.280702,0.266621,0.410599,0.133333,0.028571,0.0,0.372756,0.938934
0.999958,0.031778,0.331981,0.702789,0.133333,0.057143,0.545455,0.553636,0.992051
0.999958,0.088161,0.198764,0.419914,0.0,0.057143,0.090909,0.228468,0.921861
0.999958,0.064548,0.057619,0.618123,0.066667,0.342857,0.045455,0.262597,0.998916
0.999577,0.105263,0.185998,0.415567,0.0,0.057143,0.0,0.145262,0.877236
0.998759,0.073927,0.323054,0.327641,0.0,0.0,0.181818,0.060402,0.882746
0.999958,0.01964,0.145483,0.576567,0.2,0.0,0.0,0.250457,0.931346
0.999958,0.033543,0.19299,0.453656,0.133333,0.0,0.136364,0.185597,0.898103
0.999537,0.072824,0.112679,0.517207,0.066667,0.057143,0.181818,0.237464,0.910388
0.999459,0.283681,0.204414,0.471097,0.0,0.0,0.0,0.322117,0.894128
0.99874,0.031336,0.309195,0.485535,0.0,0.0,0.0,0.162198,0.988618
0.999603,0.148075,0.063393,0.546395,0.066667,0.0,0.0,0.202768,0.909756
0.999537,0.07503,0.057619,0.559489,0.133333,0.028571,0.0,0.244955,0.901987
0.999289,0.077568,0.260004,0.48657,0.066667,0.0,0.0,0.301789,0.895935
0.999414,0.072824,0.1109,0.507633,0.133333,0.0,0.0,0.211872,0.904697
0.99808,0.051528,0.147575,0.364074,0.0,0.0,0.0,0.066162,0.907498
0.999958,0.05208,0.185998,0.38022,0.066667,0.0,0.0,0.132326,0.906233
0.999196,0.119387,0.27199,0.3619,0.0,0.0,0.0,0.084001,0.903071
0.999897,0.145426,0.239278,0.490969,0.0,0.0,0.0,0.290899,0.984553
0.999624,0.036963,0.294369,0.568752,0.066667,0.0,0.0,0.222472,0.906865
0.99939,0.07492,0.147575,0.606479,0.133333,0.0,0.0,0.387839,0.990244
0.998759,0.326051,0.100162,0.401853,0.066667,0.085714,0.0,0.119378,0.921409
0.999298,0.039832,0.377302,0.497904,0.133333,0.0,0.045455,0.242517,0.91635
0.998759,0.022399,0.127536,0.490038,0.0,0.028571,0.045455,0.087107,0.914092
0.951049,0.020523,0.132717,0.531387,0.0,0.0,0.0,0.180817,0.899277
0.999958,0.078341,0.0,0.560161,0.0,0.0,0.181818,0.118439,0.90813
0.999549,0.13362,0.133747,0.525747,0.066667,0.085714,0.0,0.303106,0.909395
0.999927,0.073375,0.179943,0.501785,0.266667,0.0,0.0,0.220531,0.888708
0.999955,0.038729,0.377302,0.526471,0.2,0.114286,0.0,0.36003,0.907678
0.999955,0.048108,0.23881,0.484552,0.0,0.0,0.045455,0.134541,0.973261
0.999958,0.333333,0.0,0.558557,0.0,0.028571,0.0,0.192645,0.930262
0.999291,0.185921,0.106561,0.455054,0.0,0.0,0.0,0.115387,0.906052
0.998925,0.028136,0.188651,0.579465,0.066667,0.085714,0.0,0.218924,0.922403
0.999853,0.311155,0.097853,0.43782,0.0,0.0,0.0,0.229728,0.92159
0.999801,0.013241,0.05328,0.59173,0.066667,0.0,0.0,0.20546,0.897561
0.999817,0.066534,0.180067,0.56011,0.133333,0.142857,0.0,0.435799,0.924029
0.999958,0.017323,0.1109,0.604772,0.0,0.114286,0.227273,0.219503,0.906504
0.998759,0.032771,0.120669,0.484449,0.066667,0.0,0.272727,0.11997,0.912466
0.99808,0.14653,0.369311,0.42364,0.266667,0.085714,0.0,0.295647,0.916893
0.999958,0.026812,0.126787,0.506857,0.066667,0.0,0.136364,0.1686,0.890425
0.99972,0.227629,0.163774,0.516069,0.0,0.0,0.0,0.244305,0.891599
0.998759,0.088381,0.115238,0.444341,0.266667,0.085714,0.0,0.173775,0.900723
0.999927,0.085954,0.225763,0.60089,0.0,0.028571,0.0,0.305197,0.903884
0.999588,0.104711,0.16777,0.373544,0.066667,0.0,0.0,0.118099,0.904065
0.999829,0.033102,0.270741,0.663562,0.0,0.028571,0.0,0.320755,0.985818
0.998882,0.025378,0.074256,0.608549,0.0,0.0,0.0,0.196031,0.921861
0.999752,0.0715,0.02881,0.556435,0.0,0.057143,0.0,0.173701,0.883198
0.999582,0.027916,0.142362,0.507323,0.133333,0.0,0.0,0.254753,0.913821
0.999958,0.021847,0.08209,0.534441,0.133333,0.0,0.0,0.167665,0.908401
0.998759,0.055611,0.115238,0.455468,0.0,0.0,0.181818,0.099435,0.902168
0.999289,0.017323,0.116674,0.550846,0.066667,0.0,0.0,0.216528,0.938663
0.999751,0.081982,0.089519,0.601408,0.0,0.0,0.0,0.179356,0.908491
0.999965,0.129538,0.080467,0.636495,0.0,0.171429,0.0,0.377675,0.983107
0.999965,0.047225,0.175604,0.429436,0.066667,0.028571,0.0,0.105242,0.91897
0.999971,0.162198,0.080467,0.515707,0.066667,0.028571,0.0,0.186911,0.899277
0.998635,0.050204,0.253574,0.344926,0.266667,0.0,0.0,0.161043,0.9215
0.999661,0.018206,0.106561,0.591523,0.0,0.0,0.0,0.216871,0.966305
0.998759,0.07481,0.092203,0.520882,0.266667,0.0,0.181818,0.219939,0.928726
0.998759,0.065983,0.05328,0.603892,0.133333,0.0,0.363636,0.250788,0.900632
0.999287,0.02946,0.231225,0.473477,0.266667,0.0,0.0,0.312176,0.927733
0.998759,0.015999,0.010113,0.504477,0.066667,0.057143,0.136364,0.094891,0.903523
0.999558,0.015999,0.116674,0.606842,0.133333,0.0,0.045455,0.305515,0.905059
0.998759,0.027695,0.05328,0.482948,0.266667,0.0,0.0,0.093249,0.927552
0.998759,0.024826,0.153224,0.524763,0.133333,0.114286,0.0,0.113507,0.919964
0.99937,0.030453,0.5417,0.517363,0.333333,0.028571,0.0,0.455159,0.919512
0.999556,0.016551,0.16418,0.693992,0.266667,0.085714,0.0,0.303877,0.93785
0.998759,0.131524,0.063393,0.569943,0.133333,0.0,0.454545,0.260309,0.90262
0.99937,0.035419,0.313908,0.510324,0.133333,0.028571,0.0,0.236496,0.912556
0.999958,0.055059,0.423372,0.567407,0.0,0.0,0.0,0.302384,0.913098
0.999958,0.043363,0.169954,0.44196,0.066667,0.028571,0.0,0.168101,0.916079
0.999537,0.015227,0.172857,0.657196,0.066667,0.571429,0.363636,0.520341,0.859169
0.999752,0.035529,0.256383,0.4446,0.266667,0.0,0.0,0.317251,0.901445
0.999536,0.17268,0.110275,0.455312,0.133333,0.0,0.0,0.18055,0.914453
0.999817,0.014234,0.118547,0.643948,0.0,0.0,0.0,0.258043,0.892593
0.999903,0.032109,0.157188,0.492418,0.066667,0.0,0.0,0.09709,0.911201
0.999577,0.021847,0.092203,0.529835,0.066667,0.0,0.181818,0.173272,0.904155
0.999958,0.022399,0.144048,0.545774,0.2,0.028571,0.045455,0.246234,0.915537
0.9996,0.203023,0.212716,0.405372,0.066667,0.0,0.0,0.123979,0.894399
0.999958,0.025378,0.08209,0.539512,0.0,0.0,0.0,0.183837,0.903433
0.999872,0.117069,0.167301,0.3619,0.066667,0.0,0.0,0.0942,0.902168
0.999632,0.056162,0.184094,0.298763,0.0,0.0,0.0,0.068424,0.912014
0.999288,0.035419,0.213965,0.439683,0.2,0.0,0.0,0.173361,0.919874
0.950945,0.025488,0.145483,0.517984,0.066667,0.0,0.0,0.221476,0.901084
0.99981,0.138806,0.05328,0.578378,0.0,0.0,0.0,0.226778,0.917706
0.999958,0.031888,0.089082,0.670393,0.0,0.057143,0.0,0.20855,0.911201
0.999594,0.152488,0.28488,0.341562,0.133333,0.142857,0.0,0.288296,0.893496
0.998759,0.075692,0.08209,0.561818,0.2,0.028571,0.181818,0.187535,0.904065
0.998759,0.015116,0.067389,0.569373,0.333333,0.114286,0.045455,0.17225,0.906956
0.999008,0.429438,0.211405,0.339802,0.133333,0.028571,0.0,0.251695,0.90822
0.998759,0.032771,0.106561,0.504735,0.0,0.228571,0.0,0.137243,0.888437
0.999752,0.050204,0.0,0.735031,0.0,0.0,0.0,0.144291,0.921229
0.999414,0.072824,0.1109,0.521503,0.133333,0.0,0.0,0.211872,0.900994
0.998278,0.020523,0.05328,0.547741,0.066667,0.028571,0.227273,0.119502,0.915086
0.999577,0.176211,0.08209,0.504632,0.066667,0.028571,0.0,0.124167,0.893044
0.999618,0.151716,0.213122,0.520313,0.0,0.085714,0.0,0.260703,0.917977
0.999735,0.055169,0.05328,0.717901,0.066667,0.485714,0.0,0.407171,0.936314
0.953121,0.046784,0.288782,0.469544,0.066667,0.057143,0.0,0.181527,0.911382
0.999373,0.023723,0.249391,0.568028,0.266667,0.057143,0.0,0.442373,0.906052
0.999558,0.177314,0.228572,0.307716,0.066667,0.0,0.0,0.190176,0.905872
0.998845,0.35507,0.092203,0.323138,0.066667,0.028571,0.0,0.161685,0.91897
0.999955,0.044467,0.306667,0.507116,0.2,0.028571,0.0,0.200925,0.915176
0.998759,0.146199,0.158811,0.315893,0.0,0.028571,0.0,0.08403,0.918519
0.99808,0.09136,0.261221,0.426487,0.066667,0.028571,0.0,0.216213,0.910298
0.999681,0.17268,0.093514,0.427159,0.0,0.0,0.0,0.132823,0.882475
0.999958,0.032771,0.137649,0.476324,0.133333,0.0,0.0,0.14426,0.905239
0.999752,0.015668,0.010113,0.688402,0.133333,0.057143,0.045455,0.282613,0.930623
0.99989,0.025488,0.142362,0.588107,0.133333,0.028571,0.0,0.263806,0.901626
0.999289,0.0619,0.106561,0.636806,0.0,0.085714,0.136364,0.285528,0.901807
0.999958,0.010151,0.0839,0.698598,0.066667,0.0,0.0,0.272376,0.919422
0.999735,0.019089,0.16418,0.774466,0.133333,0.0,0.363636,0.451252,0.993948
0.999871,0.035419,0.201292,0.530094,0.133333,0.028571,0.0,0.194395,0.989973
0.999698,0.075913,0.319683,0.604358,0.133333,0.0,0.0,0.409094,0.964047
0.999327,0.167494,0.285567,0.364384,0.066667,0.0,0.0,0.218342,0.891509
0.999965,0.074258,0.213184,0.576049,0.066667,0.0,0.0,0.316335,0.926197
0.998759,0.01622,0.08209,0.597009,0.2,0.057143,0.181818,0.16973,0.928275
0.999958,0.084519,0.05328,0.482482,0.133333,0.028571,0.0,0.140727,0.890515
0.999958,0.070948,0.092203,0.54712,0.133333,0.0,0.272727,0.220025,0.908401
0.999752,0.016771,0.433017,0.799617,0.133333,0.085714,0.0,0.709396,0.902258
0.998759,0.092574,0.05328,0.494333,0.333333,0.0,0.0,0.120943,0.920958
0.998759,0.012799,0.010113,0.564353,0.133333,0.057143,0.227273,0.137481,0.909033
0.998759,0.072272,0.126787,0.542307,0.266667,0.342857,0.0,0.289932,0.897832
0.999791,0.036743,0.262157,0.538995,0.2,0.057143,0.0,0.306177,0.996387
0.999577,0.080878,0.181659,0.59468,0.0,0.0,0.0,0.25291,0.894128
0.999578,0.083747,0.089519,0.520054,0.066667,0.0,0.0,0.122958,0.903975
0.999414,0.018758,0.167894,0.599389,0.266667,0.0,0.0,0.26618,0.984553
0.999746,0.155578,0.14386,0.469389,0.066667,0.0,0.045455,0.210889,0.901897
0.99838,0.070837,0.122323,0.314082,0.066667,0.028571,0.0,0.088568,0.90533
0.999577,0.033543,0.106561,0.583812,0.0,0.0,0.0,0.238374,0.904336
0.950881,0.070948,0.08209,0.350463,0.133333,0.028571,0.181818,0.24042,0.863234
0.999729,0.082644,0.094232,0.471355,0.2,0.0,0.0,0.22125,0.91879
0.999414,0.316231,0.08209,0.527661,0.066667,0.0,0.0,0.222192,0.930533
0.99969,0.010703,0.05328,0.634736,0.066667,0.0,0.0,0.259026,0.919512
0.999971,0.025047,0.079156,0.452259,0.0,0.057143,0.181818,0.142509,0.913911
0.999773,0.088381,0.19608,0.573513,0.0,0.0,0.0,0.201976,0.98383
0.999757,0.091029,0.315282,0.487398,0.0,0.028571,0.0,0.225734,0.999006
0.998606,0.022399,0.05328,0.483362,0.0,0.0,0.0,0.105981,0.92159
0.999958,0.053956,0.02881,0.674688,0.2,0.0,0.0,0.347925,0.906052
0.999958,0.037736,0.106561,0.505253,0.133333,0.0,0.0,0.155967,0.906775
0.998952,0.017323,0.188589,0.556642,0.266667,0.0,0.181818,0.263717,0.908491
0.999537,0.096546,0.05328,0.483207,0.0,0.0,0.0,0.124527,0.912105
0.9996,0.138916,0.145483,0.520934,0.2,0.142857,0.0,0.317792,0.922132
0.999554,0.028136,0.08209,0.55214,0.066667,0.0,0.0,0.205406,0.917977
0.999958,0.023281,0.13537,0.584071,0.133333,0.028571,0.272727,0.253547,0.930714
0.999958,0.080878,0.144048,0.433059,0.266667,0.028571,0.0,0.238361,0.918157
0.998759,0.018868,0.05328,0.56839,0.0,0.114286,0.227273,0.140683,0.915447
0.999915,0.158557,0.160934,0.464835,0.0,0.171429,0.0,0.245384,0.953207
0.998606,0.062452,0.05328,0.623557,0.133333,0.0,0.318182,0.229276,0.930533
0.999958,0.00651,0.057619,0.757802,0.0,0.0,1.0,0.406462,0.91075
0.998759,0.037736,0.206723,0.453708,0.133333,0.057143,0.0,0.169151,0.908672
0.999288,0.049873,0.106561,0.554986,0.0,0.0,0.0,0.172705,0.999819
0.999958,0.088271,0.219146,0.460798,0.2,0.0,0.045455,0.196636,0.922945
0.999958,0.00971,0.020226,0.635978,0.066667,0.085714,0.227273,0.29728,0.96224
0.999958,0.043253,0.20457,0.638307,0.133333,0.0,0.0,0.31671,0.957182
0.999479,0.031116,0.243867,0.475496,0.0,0.0,0.045455,0.227631,0.903613
0.999577,0.092574,0.08209,0.504632,0.133333,0.0,0.0,0.126538,0.916621
0.998278,0.364008,0.145483,0.343735,0.0,0.028571,0.045455,0.155518,0.898103
0.999958,0.044908,0.253574,0.490245,0.0,0.028571,0.181818,0.337984,0.911563
0.999958,0.018868,0.010113,0.571702,0.266667,0.0,0.0,0.141819,0.888257
0.999958,0.02935,0.0,0.64814,0.2,0.0,0.0,0.10761,0.910298
0.999958,0.040384,0.185998,0.499146,0.066667,0.0,0.0,0.22013,0.898916
0.999566,0.028136,0.1109,0.518243,0.0,0.0,0.045455,0.170478,0.918428
0.998759,0.025378,0.16418,0.562025,0.133333,0.114286,0.181818,0.19142,0.914634
0.999958,0.037736,0.271334,0.476789,0.066667,0.0,0.045455,0.17198,0.917073
0.999577,0.014896,0.13537,0.62009,0.2,0.057143,0.0,0.263771,0.966125
0.999958,0.081982,0.05328,0.593697,0.2,0.057143,0.0,0.203112,0.998103
0.999638,0.088381,0.140396,0.457175,0.266667,0.0,0.0,0.203589,0.924119
0.999958,0.03895,0.122823,0.608394,0.0,0.114286,0.090909,0.237858,0.899819
0.999577,0.044908,0.229665,0.470113,0.066667,0.028571,0.0,0.109284,0.914544
0.999958,0.026812,0.13537,0.527144,0.2,0.057143,0.0,0.181772,0.915447
0.998278,0.20843,0.287284,0.443668,0.2,0.0,0.090909,0.308141,0.990515
0.999552,0.064548,0.159841,0.568183,0.333333,0.057143,0.0,0.408575,0.935501
0.999958,0.040494,0.08209,0.494592,0.133333,0.0,0.0,0.141978,0.906594
0.998759,0.079334,0.153443,0.540806,0.0,0.0,0.454545,0.228038,0.907407
0.998759,0.027695,0.103065,0.44165,0.2,0.0,0.0,0.082626,0.916531
0.999955,0.045901,0.241931,0.481602,0.066667,0.028571,0.0,0.158354,0.919693
0.999958,0.029681,0.0,0.762666,0.0,0.0,0.0,0.290734,0.911201
0.999958,0.023392,0.05328,0.560731,0.0,0.057143,0.045455,0.167003,0.90009
0.999245,0.029129,0.441819,0.5362,0.133333,0.257143,0.0,0.471611,0.905149
0.999676,0.363897,0.197328,0.419345,0.0,0.028571,0.090909,0.331883,0.892051
0.999958,0.020523,0.063393,0.55214,0.266667,0.057143,0.0,0.200423,0.905962
0.999577,0.015116,0.05328,0.581638,0.0,0.028571,0.181818,0.182637,0.893225
0.998278,0.101512,0.170235,0.447084,0.133333,0.028571,0.0,0.120823,0.904426
0.999958,0.085402,0.255072,0.422812,0.0,0.0,0.0,0.1717,0.90813
0.999546,0.035419,0.040233,0.445428,0.066667,0.0,0.0,0.081627,0.901897
0.999958,0.061459,0.094482,0.615846,0.266667,0.028571,0.0,0.359569,0.972177
0.999958,0.021626,0.13537,0.553227,0.066667,0.028571,0.0,0.226797,0.912376
0.999958,0.046011,0.185998,0.526109,0.0,0.0,0.0,0.223099,0.931346
0.998683,0.180625,0.176072,0.397092,0.133333,0.057143,0.0,0.162328,0.861789
0.999577,0.03895,0.106561,0.537028,0.0,0.0,0.0,0.178869,0.91084
0.999958,0.026812,0.132717,0.59851,0.0,0.028571,0.0,0.222033,0.922222
0.999507,0.127552,0.285193,0.572013,0.466667,0.0,0.136364,0.456054,0.904246
0.999752,0.0715,0.05328,0.552399,0.0,0.0,0.0,0.173689,0.906233
0.998759,0.070396,0.206973,0.346841,0.0,0.057143,0.0,0.041035,0.92421
0.999973,0.037736,0.172327,0.443461,0.133333,0.0,0.0,0.15098,0.921861
0.999582,0.083968,0.223953,0.441546,0.133333,0.085714,0.0,0.299164,0.969196
0.99937,0.228953,0.187808,0.458262,0.0,0.114286,0.0,0.210033,0.884824
0.999734,0.083526,0.163556,0.539927,0.066667,0.0,0.0,0.253823,0.902439
0.999231,0.045901,0.213122,0.494488,0.0,0.0,0.0,0.14531,0.909214
0.999843,0.155798,0.265435,0.439839,0.0,0.0,0.0,0.234905,0.867841
0.999613,0.032771,0.074256,0.435802,0.0,0.028571,0.0,0.134853,0.913911
0.998759,0.174556,0.0,0.541169,0.2,0.085714,0.0,0.112994,0.920867
0.999664,0.02273,0.121481,0.552761,0.0,0.0,0.0,0.203233,0.908401
0.999955,0.049432,0.27689,0.569943,0.133333,0.057143,0.0,0.180375,0.918699
0.998759,0.032109,0.13537,0.47239,0.066667,0.028571,0.136364,0.088771,0.944264
0.998925,0.078672,0.295212,0.479584,0.0,0.0,0.0,0.297993,0.986269
0.998759,0.018206,0.0,0.304042,0.066667,0.0,0.227273,0.07917,0.925565
0.998759,0.187135,0.0,0.704756,0.466667,0.057143,0.318182,0.39373,0.925836
0.999958,0.076796,0.02881,0.530352,0.0,0.171429,0.0,0.159152,0.902078
0.999968,0.242414,0.080467,0.493298,0.066667,0.0,0.0,0.18004,0.913098
0.999915,0.281033,0.080467,0.445479,0.133333,0.028571,0.0,0.132008,0.902168
0.998167,0.032771,0.188589,0.37991,0.0,0.0,0.0,0.101316,0.928817
0.999563,0.047446,0.213496,0.530301,0.066667,0.057143,0.0,0.220264,0.913821
0.999958,0.07823,0.05328,0.531387,0.0,0.028571,0.181818,0.170984,0.911021
0.99969,0.028247,0.299551,0.514879,0.133333,0.0,0.0,0.339177,0.855375
0.999958,0.193093,0.0,0.541945,0.066667,0.0,0.0,0.103705,0.910479
0.999507,0.03895,0.227012,0.436733,0.066667,0.028571,0.0,0.196929,0.906685
0.99979,0.053183,0.0,0.694095,0.0,0.0,0.045455,0.302355,0.908943
0.998759,0.039391,0.132249,0.444341,0.133333,0.0,0.045455,0.098388,0.924119
0.999447,0.011806,0.0,0.585623,0.0,0.0,0.136364,0.236003,0.912827
0.999699,0.222443,0.080467,0.559385,0.066667,0.0,0.0,0.24063,0.897922
0.999958,0.033322,0.385979,0.512188,0.333333,0.085714,0.0,0.323527,0.914453
0.999374,0.045239,0.297147,0.464783,0.333333,0.057143,0.0,0.241215,0.892954
0.999958,0.018206,0.086429,0.555297,0.133333,0.057143,0.0,0.205091,0.922313
0.998759,0.041818,0.14283,0.455105,0.2,0.114286,0.0,0.116103,0.904697
0.999556,0.02273,0.275485,0.586037,0.066667,0.0,0.0,0.254323,0.94878
0.999752,0.020082,0.159935,0.531698,0.066667,0.085714,0.363636,0.366786,0.898735
0.999591,0.020633,0.160559,0.595922,0.0,0.028571,0.0,0.307189,0.914905
0.999177,0.015668,0.116674,0.593593,0.133333,0.0,0.0,0.240926,0.901807
0.999546,0.029681,0.093514,0.468561,0.0,0.057143,0.0,0.194863,0.970641
0.999627,0.103829,0.0,0.593127,0.0,0.028571,0.0,0.157641,0.991599
0.999562,0.234249,0.296148,0.49009,0.0,0.0,0.0,0.25873,0.902891
0.999958,0.036963,0.25373,0.535269,0.2,0.0,0.0,0.245321,0.917615
0.999958,0.108022,0.0,0.780831,0.8,0.057143,0.0,0.472512,0.878862
0.999746,0.02273,0.13537,0.627801,0.066667,0.028571,0.0,0.214889,0.905781
0.999958,0.064548,0.010113,0.636754,0.133333,0.085714,0.0,0.285601,0.999819
0.999958,0.142889,0.237967,0.61626,0.133333,0.028571,0.0,0.265451,0.893496
0.999535,0.01644,0.013765,0.636081,0.0,0.028571,0.0,0.244337,0.983017
0.999958,0.018758,0.1109,0.655954,0.333333,0.0,0.0,0.273738,0.927913
0.999958,0.162198,0.132717,0.500233,0.0,0.0,0.0,0.174904,0.902529
0.999373,0.017323,0.116674,0.612793,0.133333,0.057143,0.0,0.38256,0.906323
0.99953,0.082644,0.196579,0.469803,0.066667,0.0,0.0,0.190688,0.887534
0.999661,0.029129,0.231444,0.637996,0.0,0.028571,0.045455,0.412756,0.909033
0.999695,0.031005,0.282165,0.537805,0.0,0.0,0.0,0.329665,0.917073
0.999958,0.021847,0.067732,0.494747,0.066667,0.057143,0.090909,0.175028,0.909124
0.999958,0.373828,0.0,0.517207,0.0,0.0,0.0,0.13968,0.934779
0.999752,0.02946,0.236251,0.490659,0.266667,0.0,0.136364,0.27354,0.903162
0.999801,0.041046,0.444066,0.367748,0.333333,0.0,0.0,0.375085,0.945257
0.998759,0.023392,0.139085,0.520623,0.133333,0.114286,0.181818,0.185889,0.905601
0.999596,0.040494,0.101973,0.415567,0.133333,0.0,0.0,0.151283,0.890786
0.998977,0.01622,0.094294,0.51845,0.0,0.0,0.0,0.142888,0.928997
0.999288,0.030564,0.1109,0.503079,0.133333,0.0,0.0,0.134993,0.93523
0.998278,0.028136,0.16418,0.50458,0.133333,0.0,0.090909,0.190733,0.901807
0.999537,0.227408,0.145483,0.523676,0.0,0.028571,0.045455,0.240401,0.89738
0.999577,0.023944,0.063393,0.652487,0.133333,0.171429,0.0,0.234762,0.997109
0.998759,0.020523,0.159841,0.510117,0.133333,0.0,0.045455,0.136514,0.917435
0.998759,0.064769,0.0,0.634943,0.133333,0.342857,0.0,0.205161,0.890696
