oz2,oz3,oz4
0.174118,0.999307,0.996683
0.174118,0.99846,0.996073
0.174118,0.99849,0.996128
0.164706,1.0,0.996741
0.170588,0.999646,0.996698
0.164706,1.0,0.996741
0.174118,0.99843,0.997273
0.174118,0.999449,0.997482
0.174118,0.998427,0.996269
0.164706,0.999211,0.996799
0.0,0.99726,0.996325
0.174118,0.999847,0.998019
0.174118,0.999879,0.998449
0.174118,0.998427,0.997069
0.174118,0.999488,0.996685
0.174118,0.999677,0.997215
0.164706,0.998479,0.997022
0.174118,0.999556,0.997632
0.164706,1.0,0.996741
0.174118,0.99952,0.996715
0.174118,0.998602,0.996299
0.174118,0.999518,0.996961
0.174118,0.999364,0.99663
0.174118,0.999077,0.996615
0.164706,1.0,0.997158
0.174118,0.999126,0.996573
0.174118,0.999397,0.997134
0.174118,0.998427,0.996102
0.164706,0.999792,0.997514
0.164706,0.999792,0.997514
0.164706,0.999792,0.997514
0.164706,0.999792,0.997514
0.164706,1.0,0.997435
0.164706,0.999792,0.997514
0.0,0.99726,0.996325
0.174118,0.999712,0.997432
0.164706,1.0,0.997158
0.164706,0.999775,0.996855
0.164706,0.999241,0.996913
0.164706,0.99866,0.997231
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.177647,0.999666,0.997928
0.174118,0.998602,0.996299
0.174118,0.999066,0.996562
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.164706,0.999838,0.997163
0.174118,0.999589,0.997178
0.164706,1.0,0.997158
0.164706,0.999827,0.997093
0.174118,0.998756,0.996383
0.174118,0.998372,0.99634
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.174118,0.999597,0.997376
0.174118,0.999701,0.997552
0.174118,0.999712,0.997131
0.164706,1.0,0.997158
0.174118,0.999726,0.997186
0.174118,0.999268,0.996975
0.0,0.99726,0.996325
0.204706,0.995596,0.995526
0.118824,0.999992,0.973954
0.174118,0.999435,0.997044
0.164706,1.0,0.997158
0.174118,0.9996,0.997046
0.174118,0.999564,0.997083
0.164706,1.0,0.996741
0.164706,0.999211,0.996799
0.164706,0.99815,0.997371
0.164706,0.9998,0.997584
0.174118,0.998493,0.996159
0.164706,1.0,0.996741
0.174118,0.999773,0.997102
0.174118,0.998468,0.997079
0.174118,0.999663,0.997017
0.164706,0.999655,0.99686
0.164706,1.0,0.996741
0.174118,0.999674,0.997495
0.0,0.99726,0.996325
0.174118,0.99952,0.996715
0.174118,0.998372,0.99634
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.998737,0.99627
0.164706,1.0,0.997158
0.174118,0.999748,0.996988
0.164706,1.0,0.997158
0.174118,0.998427,0.996269
0.174118,0.999268,0.996545
0.164706,0.998369,0.996951
0.174118,0.9996,0.996686
0.174118,0.999614,0.996817
0.174118,0.999748,0.99765
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.997772,0.996794
0.174118,0.999455,0.996601
0.0,0.99726,0.996325
0.174118,0.999534,0.997082
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.164706,0.999731,0.997098
0.164706,1.0,0.996741
0.164706,0.999863,0.998217
0.174118,0.999252,0.996933
0.164706,1.0,0.997158
0.164706,0.999211,0.996799
0.174118,0.999463,0.996612
0.174118,0.999597,0.997058
0.174118,0.999707,0.997143
0.0,0.99726,0.996325
0.174118,0.999422,0.996672
0.164706,1.0,0.996741
0.174118,0.999614,0.996571
0.174118,0.999614,0.996817
0.174118,0.999205,0.996823
0.164706,0.999847,0.996734
0.0,0.99726,0.996325
0.164706,1.0,0.997158
0.157647,1.0,0.996684
0.157647,1.0,0.996684
0.174118,0.999748,0.996656
0.0,0.99726,0.996325
0.174118,0.999307,0.996683
0.164706,1.0,0.996741
0.174118,0.999575,0.997503
0.174118,0.999455,0.996601
0.0,0.99726,0.996325
0.174118,0.999518,0.997143
0.164706,1.0,0.997574
0.164706,0.999742,0.997177
0.0,0.99726,0.996325
0.174118,0.998427,0.996269
0.174118,0.999855,0.997073
0.174118,0.999534,0.997082
0.170588,0.999646,0.996698
0.164706,1.0,0.997158
0.174118,0.999748,0.996988
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.174118,0.9996,0.996686
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.999748,0.996656
0.164706,0.999742,0.996746
0.174118,0.998427,0.996269
0.164706,0.999827,0.997093
0.174118,0.999496,0.997022
0.174118,0.999677,0.997215
0.174118,0.999844,0.997003
0.174118,0.999504,0.997442
0.174118,0.999553,0.998467
0.174118,0.999614,0.996817
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999216,0.996772
0.164706,1.0,0.997158
0.174118,0.999622,0.997072
0.174118,0.999455,0.996601
0.164706,1.0,0.997158
0.174118,0.999337,0.996685
0.164706,0.999912,0.997995
0.174118,0.999726,0.997157
0.174118,0.998372,0.99634
0.174118,0.998427,0.996269
0.174118,0.998178,0.996255
0.174118,0.999696,0.997072
0.174118,0.999337,0.996714
0.174118,0.999337,0.996714
0.174118,0.999337,0.996714
0.164706,1.0,0.996784
0.174118,0.999644,0.997271
0.174118,0.999644,0.997271
0.164706,0.999775,0.996855
0.164706,1.0,0.996741
0.164706,0.998772,0.997305
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.174118,0.999855,0.997073
0.164706,0.999803,0.997732
0.164706,0.999753,0.99721
0.174118,0.997216,0.996574
0.174118,0.998602,0.996299
0.164706,0.998169,0.996576
0.164706,0.999775,0.996855
0.174118,0.999578,0.997368
0.174118,0.999488,0.996685
0.164706,0.998049,0.996879
0.174118,0.999594,0.997521
0.174118,0.999408,0.997557
0.174118,0.999583,0.996932
0.164706,0.998049,0.996879
0.164706,0.998049,0.996879
0.174118,0.999805,0.997573
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.174118,0.999614,0.996817
0.174118,0.997021,0.996436
0.174118,0.999364,0.99663
0.174118,0.999899,0.997489
0.174118,0.999855,0.997073
0.164706,1.0,0.996741
0.174118,0.998663,0.996211
0.174118,0.9996,0.996686
0.174118,0.998564,0.99717
0.164706,1.0,0.996741
0.208235,0.996295,0.99657
0.174118,0.999126,0.996573
0.174118,0.998427,0.996214
0.174118,0.99849,0.995932
0.174118,0.999816,0.997404
0.174118,0.999748,0.996656
0.164706,0.998049,0.996535
0.164706,1.0,0.997158
0.164706,0.99963,0.996721
0.174118,0.999268,0.996629
0.164706,1.0,0.996741
0.174118,0.999364,0.99663
0.164706,1.0,0.996741
0.0,0.99726,0.996325
0.174118,0.999488,0.996727
0.174118,0.999455,0.996601
0.174118,0.999674,0.997495
0.174118,0.999775,0.996712
0.0,0.99726,0.996325
0.174118,0.999403,0.997363
0.174118,0.999175,0.996586
0.174118,0.999773,0.997102
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.174118,0.998427,0.996269
0.174118,0.999748,0.996656
0.0,0.99726,0.996325
0.174118,0.998178,0.996213
0.174118,0.999657,0.99739
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.999271,0.99669
0.174118,0.999271,0.99669
0.174118,0.999455,0.996601
0.174118,0.999649,0.997148
0.164706,0.999211,0.996799
0.164706,0.997632,0.941197
0.174118,0.9996,0.996686
0.164706,0.999742,0.996751
0.117647,0.999995,0.96034
0.117647,0.999995,0.96034
0.117647,0.999995,0.96034
0.174118,0.998715,0.995958
0.174118,0.998756,0.996383
0.174118,0.999301,0.996984
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.164706,0.999718,0.996794
0.174118,0.999773,0.997102
0.164706,0.99952,0.997216
0.0,0.99726,0.996325
0.143529,1.0,0.996601
0.164706,1.0,0.99799
0.170588,0.998644,0.996281
0.174118,0.999488,0.996727
0.164706,1.0,0.996741
0.177647,0.999263,0.996566
0.174118,0.998427,0.996269
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.174118,0.999619,0.997194
0.174118,0.999455,0.996601
0.174118,0.999855,0.997073
0.174118,0.999159,0.996605
0.174118,0.999233,0.996701
0.164706,1.0,0.996741
0.174118,0.999622,0.997072
0.164706,0.999827,0.997093
0.164706,0.999827,0.997093
0.174118,0.99957,0.998417
0.164706,1.0,0.996741
0.174118,0.999312,0.996659
0.174118,0.999855,0.997073
0.164706,1.0,0.996741
0.174118,0.999794,0.99756
0.174118,0.999263,0.996695
0.0,0.99726,0.996325
0.174118,0.998602,0.996043
0.174118,0.999479,0.996761
0.174118,0.999479,0.996761
0.0,0.99726,0.996325
0.174118,0.998427,0.996158
0.174118,0.999663,0.997017
0.174118,0.998326,0.996284
0.0,0.99726,0.996325
0.174118,0.999885,0.99735
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.174118,0.999531,0.997396
0.174118,0.998537,0.99801
0.164706,1.0,0.997574
0.174118,0.999808,0.997849
0.164706,0.999718,0.996794
0.174118,0.999657,0.997005
0.0,0.99726,0.996325
0.174118,0.999268,0.996545
0.164706,0.999742,0.996746
0.164706,0.999742,0.996746
0.174118,0.999748,0.996656
0.0,0.99726,0.996325
0.174118,0.999893,0.99742
0.174118,0.999677,0.997215
0.174118,0.999233,0.996701
0.174118,0.999057,0.99679
0.164706,1.0,0.996741
0.174118,0.998427,0.996269
0.174118,0.999425,0.996591
0.174118,0.999748,0.996988
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999748,0.996988
0.0,0.99726,0.996325
0.174118,0.999622,0.997101
0.174118,0.999098,0.996404
0.174118,0.999855,0.997073
0.174118,0.999372,0.996515
0.174118,0.999455,0.996601
0.164706,1.0,0.996741
0.174118,0.999855,0.997073
0.174118,0.99914,0.996489
0.174118,0.999855,0.997073
0.174118,0.999614,0.996571
0.174118,0.998372,0.99634
0.174118,0.998602,0.996043
0.174118,0.999773,0.997102
0.0,0.99726,0.996325
0.174118,0.999773,0.997102
0.174118,0.9996,0.996686
0.174118,0.999326,0.99643
0.164706,1.0,0.996741
0.174118,0.998372,0.99634
0.174118,0.999271,0.99669
0.164706,1.0,0.996741
0.174118,0.997857,0.996682
0.164706,0.999827,0.997093
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.174118,0.999693,0.997234
0.174118,0.999855,0.997073
0.174118,0.999583,0.996932
0.164706,0.998739,0.997017
0.164706,0.998479,0.996719
0.164706,0.999775,0.996855
0.174118,0.999249,0.997122
0.174118,0.999249,0.997122
0.164706,1.0,0.996741
0.174118,0.999748,0.996656
0.174118,0.999674,0.997279
0.0,0.99726,0.996325
0.174118,0.999488,0.996727
0.174118,0.998427,0.996214
0.164706,1.0,0.996741
0.174118,0.999181,0.996374
0.174118,0.999211,0.99646
0.164706,0.999904,0.997856
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999471,0.997153
0.174118,0.998427,0.996269
0.174118,0.999181,0.996374
0.174118,0.999633,0.997263
0.174118,0.999759,0.997424
0.0,0.99726,0.996325
0.174118,0.999855,0.997073
0.164706,0.999827,0.997861
0.174118,0.999745,0.997355
0.164706,1.0,0.996741
0.174118,0.999773,0.997102
0.174118,0.999364,0.99663
0.174118,0.998372,0.99634
0.164706,0.999863,0.997271
0.174118,0.999855,0.997073
0.0,0.99726,0.996325
0.174118,0.999268,0.996545
0.174118,0.999455,0.996601
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.99906,0.996488
0.174118,0.99906,0.996488
0.164706,0.999814,0.9973
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.174118,0.999271,0.99669
0.174118,0.999773,0.997102
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999364,0.99663
0.174118,0.998435,0.995905
0.174118,0.998326,0.996201
0.174118,0.999126,0.996573
0.174118,0.999397,0.996875
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.174118,0.999351,0.99679
0.0,0.99726,0.996325
0.174118,0.9996,0.996686
0.174118,0.99952,0.996715
0.174118,0.999485,0.996799
0.174118,0.999773,0.997102
0.174118,0.999748,0.996656
0.174118,0.998372,0.99634
0.174118,0.998485,0.996271
0.174118,0.999298,0.996743
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,1.0,0.997574
0.164706,1.0,0.997158
0.174118,0.999337,0.996714
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,0.999784,0.997445
0.174118,0.999597,0.997016
0.164706,0.999827,0.997093
0.174118,0.999668,0.997078
0.0,0.99726,0.996325
0.174118,0.999855,0.997073
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.174118,0.999337,0.996714
0.174118,0.998274,0.99691
0.174118,0.999855,0.997073
0.174118,0.99971,0.997462
0.174118,0.998602,0.996184
0.164706,0.9996,0.997655
0.174118,0.999167,0.996769
0.174118,0.997232,0.996479
0.174118,0.999298,0.996743
0.174118,0.999614,0.996817
0.174118,0.998378,0.995861
0.174118,0.999748,0.996988
0.164706,1.0,0.997158
0.174118,0.999564,0.997148
0.174118,0.999816,0.997404
0.174118,0.999315,0.996546
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999386,0.99687
0.174118,0.999098,0.996404
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.997574
0.174118,0.999614,0.996571
0.174118,0.999164,0.997132
0.117647,0.999992,0.974102
0.174118,0.999625,0.997894
0.164706,1.0,0.996741
0.174118,0.999748,0.996656
0.174118,0.998427,0.996269
0.0,0.99726,0.996325
0.174118,0.999663,0.997017
0.164706,1.0,0.996741
0.164706,0.999904,0.997856
0.174118,0.999211,0.99646
0.0,0.99726,0.996325
0.174118,0.998435,0.997268
0.164706,0.999488,0.996439
0.174118,0.999249,0.997122
0.174118,0.998997,0.996263
0.174118,0.998997,0.996263
0.117647,0.999995,0.962433
0.174118,0.999526,0.997527
0.174118,0.999627,0.997583
0.164706,1.0,0.996741
0.174118,0.999427,0.997571
0.174118,0.999268,0.996545
0.174118,0.999499,0.996777
0.174118,0.999093,0.996518
0.174118,0.998027,0.997405
0.174118,0.997997,0.997377
0.164706,0.999715,0.997593
0.117647,0.999995,0.919054
0.174118,0.999805,0.997334
0.174118,0.999707,0.997919
0.164706,1.0,0.997158
0.174118,0.999564,0.997148
0.174118,0.999175,0.996586
0.174118,0.999101,0.996645
0.174118,0.998427,0.996269
0.174118,0.997857,0.996682
0.174118,0.999205,0.996576
0.143529,1.0,0.996463
0.174118,0.999427,0.997182
0.174118,0.999748,0.996988
0.164706,0.999537,0.998098
0.174118,0.999855,0.99782
0.174118,0.999879,0.997281
0.164706,1.0,0.997158
0.174118,0.998602,0.996299
0.164706,1.0,0.996741
0.174118,0.999773,0.997102
0.164706,1.0,0.997158
0.117647,0.999992,0.979694
0.164706,0.999847,0.996734
0.174118,0.997945,0.996311
0.174118,0.999545,0.997302
0.0,0.99726,0.996325
0.174118,0.999372,0.996515
0.174118,0.999315,0.996705
0.174118,0.999712,0.997432
0.174118,0.999211,0.99646
0.174118,0.999663,0.997017
0.164706,0.999827,0.997093
0.164706,0.999742,0.996746
0.174118,0.998178,0.996143
0.174118,0.999318,0.997026
0.174118,0.998427,0.996214
0.174118,0.999748,0.996656
0.164706,1.0,0.997158
0.174118,0.999663,0.997017
0.164706,1.0,0.997158
0.174118,0.998427,0.996269
0.174118,0.99952,0.997112
0.157647,1.0,0.996684
0.164706,0.999488,0.996439
0.164706,0.999742,0.996746
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999723,0.997474
0.174118,0.999271,0.997139
0.164706,1.0,0.996798
0.174118,0.999564,0.997148
0.164706,1.0,0.996741
0.164706,0.999874,0.996813
0.164706,1.0,0.997158
0.208235,0.993174,0.996154
0.174118,0.999534,0.997037
0.117647,0.999992,0.979694
0.174118,0.999855,0.997073
0.174118,0.998427,0.996214
0.174118,0.999425,0.997158
0.164706,1.0,0.996741
0.174118,0.998427,0.996269
0.164706,0.999731,0.997098
0.174118,0.999345,0.996636
0.164706,0.999827,0.997861
0.161176,0.9998,0.996401
0.174118,0.999337,0.996714
0.174118,0.999583,0.997377
0.174118,0.997969,0.996823
0.174118,0.998855,0.996679
0.0,0.99726,0.996325
0.174118,0.999455,0.996876
0.174118,0.99952,0.996715
0.174118,0.999663,0.997178
0.174118,0.998956,0.996667
0.174118,0.999268,0.996671
0.174118,0.996583,0.99621
0.174118,0.99943,0.996756
0.174118,0.999759,0.997424
0.174118,0.999759,0.997424
0.164706,0.999427,0.997268
0.164706,0.999468,0.997277
0.174118,0.998427,0.996269
0.170588,0.998644,0.996281
0.174118,0.999351,0.996904
0.174118,0.999126,0.996573
0.174118,0.998427,0.996214
0.164706,1.0,0.996741
0.174118,0.999298,0.997087
0.0,0.99726,0.996325
0.174118,0.998602,0.996299
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,0.9998,0.997584
0.164706,1.0,0.997158
0.174118,0.999318,0.997026
0.174118,0.998427,0.996269
0.164706,1.0,0.997158
0.164706,1.0,0.99799
0.164706,1.0,0.997158
0.164706,1.0,0.99799
0.164706,1.0,0.99799
0.174118,0.999726,0.997186
0.174118,0.999372,0.996515
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.164706,0.999427,0.997268
0.164706,0.999449,0.997287
0.164706,0.99963,0.996721
0.174118,0.999663,0.997017
0.170588,0.998644,0.996281
0.174118,0.999748,0.996988
0.174118,0.999518,0.996931
0.174118,0.999057,0.99679
0.174118,0.999057,0.99687
0.174118,0.999057,0.99687
0.174118,0.999057,0.99687
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.998178,0.996213
0.174118,0.9996,0.996686
0.174118,0.999386,0.996661
0.174118,0.999383,0.997357
0.174118,0.999855,0.997073
0.174118,0.998956,0.996667
0.117647,0.999995,0.953488
0.117647,0.999995,0.974886
0.0,0.99726,0.996325
0.164706,0.999775,0.996855
0.164706,0.999742,0.996746
0.174118,0.9984,0.997074
0.174118,0.998797,0.997416
0.174118,0.9984,0.997074
0.164706,0.999712,0.997482
0.164706,1.0,0.99799
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.999583,0.997538
0.174118,0.999403,0.996937
0.174118,0.998471,0.997069
0.208235,0.996884,0.996187
0.208235,0.996884,0.996187
0.208235,0.996884,0.996187
0.208235,0.996884,0.996048
0.174118,0.999109,0.996832
0.174118,0.999422,0.997174
0.174118,0.999422,0.997174
0.174118,0.998298,0.996965
0.164706,1.0,0.996741
0.174118,0.999899,0.997489
0.174118,0.998427,0.996269
0.174118,0.999674,0.997279
0.174118,0.999583,0.996932
0.174118,0.999455,0.996876
0.174118,0.999252,0.996827
0.174118,0.999386,0.996661
0.174118,0.999268,0.996545
0.0,0.99726,0.996325
0.174118,0.999087,0.996778
0.174118,0.998213,0.996228
0.174118,0.999216,0.99689
0.164706,0.999742,0.997167
0.174118,0.999411,0.997039
0.174118,0.999372,0.996515
0.174118,0.999622,0.997101
0.164706,0.998726,0.997295
0.174118,0.999463,0.996717
0.164706,0.999488,0.997302
0.164706,1.0,0.997158
0.174118,0.998213,0.996228
0.174118,0.999594,0.997893
0.174118,0.998468,0.997987
0.174118,0.99963,0.997925
0.164706,1.0,0.996741
0.0,0.99726,0.996325
0.174118,0.999855,0.997073
0.174118,0.998589,0.99721
0.118824,0.999995,0.989444
0.164706,1.0,0.996741
0.164706,0.999775,0.996855
0.164706,0.999863,0.997271
0.174118,0.999474,0.997755
0.174118,0.998926,0.996826
0.174118,0.999101,0.99698
0.174118,0.999435,0.997092
0.164706,0.999863,0.997271
0.174118,0.998989,0.996714
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.174118,0.999614,0.996571
0.174118,0.999156,0.996729
0.174118,0.99943,0.996714
0.174118,0.999677,0.997215
0.164706,0.99769,0.997571
0.174118,0.999644,0.997559
0.174118,0.999282,0.997623
0.164706,0.999718,0.996794
0.174118,0.999326,0.99643
0.0,0.99726,0.996325
0.164706,0.999775,0.996855
0.0,0.99726,0.996325
0.174118,0.999748,0.996656
0.164706,0.999775,0.996855
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.999518,0.996961
0.174118,0.998923,0.9976
0.174118,0.998923,0.9976
0.164706,1.0,0.996741
0.174118,0.998427,0.996269
0.164706,0.999731,0.997098
0.167059,0.999638,0.996773
0.174118,0.998734,0.99726
0.174118,0.998734,0.99726
0.174118,0.999499,0.997122
0.174118,0.99906,0.99653
0.164706,1.0,0.997158
0.174118,0.999057,0.99687
0.174118,0.999057,0.99679
0.174118,0.999534,0.997082
0.164706,0.999718,0.996794
0.174118,0.998734,0.99726
0.174118,0.999726,0.997776
0.174118,0.999545,0.99695
0.174118,0.999663,0.997297
0.174118,0.999644,0.996742
0.174118,0.999679,0.997366
0.174118,0.999641,0.997612
0.174118,0.999655,0.99776
0.174118,0.999655,0.99776
0.174118,0.998992,0.997898
0.174118,0.999518,0.99777
0.174118,0.999392,0.99678
0.174118,0.999666,0.998511
0.174118,0.999545,0.99695
0.174118,0.999816,0.997404
0.164706,1.0,0.997158
0.174118,0.999855,0.997073
0.177647,0.998534,0.996275
0.164706,0.998049,0.996879
0.117647,0.999995,0.95966
0.174118,0.996358,0.996409
0.174118,0.999805,0.997602
0.164706,1.0,0.997574
0.174118,0.999748,0.996656
0.174118,0.999731,0.996918
0.174118,0.999372,0.996515
0.174118,0.999855,0.997073
0.164706,1.0,0.996741
0.174118,0.99943,0.996714
0.170588,0.999797,0.997114
0.174118,0.999663,0.997017
0.174118,0.999583,0.997292
0.164706,1.0,0.997158
0.164706,1.0,0.997574
0.164706,0.999874,0.99744
0.174118,0.999159,0.996748
0.174118,0.999742,0.997229
0.117647,0.999995,0.960486
0.174118,0.998471,0.996368
0.174118,0.999597,0.997016
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.998602,0.996184
0.174118,0.99934,0.996642
0.174118,0.997772,0.996794
0.174118,0.999268,0.996545
0.164706,1.0,0.996741
0.164706,1.0,0.997088
0.174118,0.999542,0.99677
0.174118,0.999197,0.996737
0.174118,0.999446,0.997074
0.164706,0.999775,0.996855
0.174118,0.999748,0.996656
0.174118,0.999488,0.996685
0.174118,0.999773,0.997102
0.164706,1.0,0.997574
0.174118,0.99849,0.996243
0.174118,0.999534,0.997082
0.174118,0.999614,0.996817
0.174118,0.998956,0.996559
0.174118,0.999271,0.996732
0.174118,0.999271,0.996732
0.164706,0.998452,0.997063
0.174118,0.999488,0.996727
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,0.999838,0.997163
0.118824,0.999992,0.97633
0.174118,0.999271,0.997054
0.174118,0.999679,0.998229
0.174118,0.999731,0.996918
0.164706,1.0,0.996741
0.0,0.99726,0.996325
0.174118,0.99946,0.997002
0.174118,0.999504,0.997268
0.174118,0.999268,0.996545
0.174118,0.999827,0.99791
0.174118,0.999205,0.996574
0.174118,0.99855,0.997215
0.174118,0.99943,0.996756
0.174118,0.999268,0.996545
0.174118,0.999816,0.997404
0.0,0.99726,0.996325
0.164706,1.0,0.997158
0.174118,0.999816,0.997404
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.174118,0.999263,0.996695
0.0,0.99726,0.996325
0.117647,0.999995,0.968543
0.117647,0.999995,0.968543
0.117647,0.999995,0.968543
0.174118,0.999773,0.997495
0.170588,0.999441,0.996654
0.174118,0.999455,0.996601
0.174118,0.999312,0.996706
0.174118,0.997835,0.996296
0.0,0.99726,0.996325
0.174118,0.99952,0.997373
0.164706,0.999751,0.99688
0.174118,0.998172,0.996241
0.174118,0.998172,0.996241
0.174118,0.998178,0.996213
0.164706,1.0,0.996741
0.174118,0.999523,0.998226
0.174118,0.99969,0.997564
0.174118,0.998296,0.996114
0.164706,0.999784,0.997445
0.174118,0.998602,0.996043
0.174118,0.998602,0.996043
0.0,0.99726,0.996325
0.174118,0.999748,0.996988
0.117647,0.999992,0.979694
0.174118,0.999488,0.996727
0.117647,0.999995,0.976291
0.174118,0.999455,0.996601
0.164706,0.999838,0.997163
0.164706,1.0,0.997574
0.164706,0.999775,0.996855
0.0,0.99726,0.996325
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.174118,0.999816,0.997404
0.164706,1.0,0.996741
0.174118,0.99952,0.996715
0.174118,0.999455,0.996601
0.174118,0.999786,0.997158
0.174118,0.999786,0.997158
0.174118,0.999748,0.996656
0.164706,0.999838,0.997163
0.174118,0.999351,0.997287
0.0,0.99726,0.996325
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.174118,0.999816,0.997404
0.164706,0.999838,0.997163
0.174118,0.999731,0.997511
0.174118,0.997772,0.996794
0.174118,0.999748,0.996656
0.164706,0.999488,0.996439
0.0,0.99726,0.996325
0.174118,0.999485,0.996799
0.174118,0.999685,0.997516
0.164706,1.0,0.996741
0.174118,0.998868,0.996524
0.174118,0.999312,0.996659
0.174118,0.99946,0.99696
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.998427,0.996158
0.174118,0.999351,0.996904
0.174118,0.999748,0.996988
0.174118,0.998405,0.996957
0.170588,0.999441,0.996654
0.174118,0.999731,0.996918
0.164706,1.0,0.99799
0.177647,0.998202,0.99615
0.174118,0.99952,0.996715
0.164706,1.0,0.997158
0.208235,0.995451,0.996707
0.164706,0.999592,0.996511
0.174118,0.999718,0.997454
0.174118,0.999663,0.997567
0.164706,1.0,0.996741
0.174118,0.999855,0.997073
0.174118,0.999364,0.99663
0.164706,1.0,0.997158
0.174118,0.997945,0.996269
0.174118,0.999644,0.997389
0.164706,1.0,0.996741
0.177647,0.999263,0.996566
0.117647,0.999995,0.976291
0.0,0.99726,0.996325
0.117647,0.999992,0.940839
0.117647,0.999992,0.990733
0.624706,0.740755,0.652285
0.164706,0.999775,0.997385
0.0,0.99726,0.996325
0.164706,0.999874,0.99744
0.174118,0.999479,0.996761
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.999326,0.99643
0.174118,0.998427,0.996269
0.174118,0.999748,0.996656
0.174118,0.999479,0.996896
0.164706,1.0,0.996741
0.174118,0.999663,0.997017
0.174118,0.999542,0.99677
0.174118,0.999471,0.997153
0.164706,1.0,0.996741
0.174118,0.999205,0.996576
0.174118,0.999614,0.996571
0.174118,0.999855,0.997073
0.174118,0.999455,0.996601
0.164706,0.999833,0.99704
0.0,0.99726,0.996325
0.174118,0.997945,0.996269
0.174118,0.999455,0.996876
0.174118,0.99781,0.996738
0.164706,0.99977,0.996937
0.174118,0.999597,0.997016
0.174118,0.998602,0.996299
0.174118,0.998427,0.996269
0.174118,0.999855,0.997073
0.174118,0.997772,0.997263
0.0,0.99726,0.996325
0.174118,0.999608,0.997324
0.174118,0.999011,0.996487
0.174118,0.999011,0.996487
0.174118,0.999671,0.99789
0.174118,0.999542,0.997291
0.174118,0.999351,0.997157
0.174118,0.997969,0.997433
0.174118,0.998589,0.996424
0.174118,0.99946,0.99696
0.174118,0.99946,0.99696
0.0,0.99726,0.996325
0.174118,0.999364,0.99663
0.164706,0.999775,0.997385
0.174118,0.998542,0.997154
0.174118,0.999364,0.99663
0.174118,0.999668,0.997078
0.174118,0.998602,0.996043
0.174118,0.999359,0.997599
0.174118,0.999277,0.996797
0.174118,0.999641,0.996966
0.164706,0.999731,0.997098
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999214,0.996666
0.174118,0.998756,0.996383
0.164706,1.0,0.996741
0.174118,0.999518,0.9971
