oz124,oz125,oz126,oz128,oz13,oz131,oz149,oz150,oz151,oz165,oz171,oz172,oz173,oz175,oz176,oz177,oz178,oz197,oz247,oz249
0.0,0.285714,0.0,0.0,0.363636,0.05,0.134615,0.090909,0.142857,0.0,0.0,0.288462,0.0,0.0,0.0,0.055556,0.0,0.2,0.031557,0.2494
0.133333,0.178571,0.066667,0.0,0.181818,0.1,0.153846,0.045455,0.214286,0.0,0.0,0.25,0.0,0.153846,0.0,0.083333,0.0,0.0,0.148737,0.255889
0.2,0.178571,0.0,0.0,0.136364,0.0,0.019231,0.045455,0.0,0.1,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.104711,0.114719
0.0,0.178571,0.0,0.0,0.272727,0.0,0.096154,0.090909,0.071429,0.0,0.0,0.096154,0.0,0.0,0.0,0.0,0.0,0.1,0.037405,0.159531
0.0,0.107143,0.0,0.0,0.090909,0.05,0.192308,0.045455,0.071429,0.0,0.0,0.365385,0.0,0.0,0.0,0.0,0.0,0.0,0.02273,0.235799
0.0,0.142857,0.266667,0.0,0.272727,0.0,0.0,0.090909,0.0,0.0,0.25,0.0,0.0,0.153846,0.0,0.111111,0.0,0.0,0.02273,0.245636
0.0,0.142857,0.0,0.117647,0.363636,0.0,0.423077,0.181818,0.0,0.0,0.0,0.423077,0.0,0.153846,0.0,0.055556,0.0,0.0,0.012248,0.439232
0.266667,0.428571,0.0,0.0,0.454545,0.0,0.192308,0.090909,0.142857,0.0,0.0,0.192308,0.0,0.307692,0.0,0.0,0.0,0.0,0.297142,0.347607
0.266667,0.214286,0.0,0.0,0.363636,0.0,0.230769,0.090909,0.0,0.0,0.0,0.230769,0.0,0.307692,0.0,0.111111,0.0,0.0,0.28975,0.33125
0.0,0.107143,0.133333,0.0,0.045455,0.0,0.134615,0.045455,0.0,0.1,0.0,0.173077,0.0,0.0,0.076923,0.166667,0.0,0.1,0.025378,0.209024
0.133333,0.214286,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.307692,0.0,0.153846,0.0,0.0,0.0,0.0,0.168598,0.165765
0.266667,0.142857,0.066667,0.0,0.227273,0.0,0.134615,0.136364,0.071429,0.1,0.0375,0.134615,0.0,0.153846,0.076923,0.0,0.0,0.1,0.075913,0.236375
0.266667,0.25,0.0,0.0,0.181818,0.0,0.153846,0.090909,0.071429,0.1,0.0,0.153846,0.0,0.153846,0.076923,0.0,0.0,0.1,0.083526,0.228353
0.0,0.214286,0.0,0.0,0.136364,0.0,0.0,0.0,0.142857,0.0,0.0,0.057692,0.083333,0.076923,0.0,0.0,0.0,0.1,0.06499,0.078095
0.0,0.142857,0.0,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.1,0.041818,0.103912
0.0,0.214286,0.066667,0.0,0.136364,0.15,0.076923,0.0,0.0,0.0,0.025,0.192308,0.166667,0.076923,0.0,0.194444,0.0,0.1,0.030453,0.231102
0.0,0.25,0.066667,0.0,0.181818,0.25,0.173077,0.0,0.0,0.0,0.0,0.365385,0.166667,0.076923,0.0,0.083333,0.0,0.1,0.027695,0.293248
0.133333,0.214286,0.133333,0.0,0.454545,0.0,0.192308,0.181818,0.0,0.0,0.175,0.192308,0.0,0.307692,0.0,0.0,0.0,0.0,0.126117,0.379916
0.266667,0.214286,0.0,0.0,0.363636,0.0,0.115385,0.0,0.0,0.0,0.0,0.115385,0.166667,0.307692,0.0,0.0,0.0,0.0,0.315679,0.279886
0.266667,0.214286,0.266667,0.117647,0.272727,0.0,0.038462,0.0,0.0,0.0,0.15,0.076923,0.0,0.307692,0.0,0.0,0.0,0.0,0.316893,0.248321
0.266667,0.214286,0.133333,0.0,0.272727,0.0,0.038462,0.0,0.0,0.0,0.075,0.038462,0.0,0.307692,0.0,0.111111,0.0,0.0,0.343043,0.203357
0.066667,0.214286,0.133333,0.0,0.363636,0.0,0.096154,0.136364,0.142857,0.0,0.075,0.25,0.0,0.076923,0.0,0.0,0.0,0.0,0.073375,0.220531
0.0,0.214286,0.133333,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.134615,0.166667,0.0,0.115385,0.083333,0.0,0.0,0.037405,0.158529
0.0,0.107143,0.333333,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0375,0.115385,0.0,0.076923,0.0,0.333333,0.0,0.2,0.020523,0.200381
0.0,0.178571,0.2,0.0,0.090909,0.1,0.076923,0.045455,0.071429,0.0,0.0375,0.153846,0.0,0.076923,0.0,0.166667,0.0,0.2,0.037405,0.199761
0.0,0.214286,0.066667,0.0,0.227273,0.1,0.134615,0.045455,0.285714,0.0,0.0375,0.269231,0.0,0.153846,0.0,0.0,0.0,0.3,0.034095,0.296077
0.0,0.142857,0.0,0.0,0.272727,0.0,0.057692,0.045455,0.285714,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.042039,0.149087
0.266667,0.285714,0.0,0.0,0.363636,0.0,0.076923,0.090909,0.285714,0.0,0.0,0.115385,0.0,0.461538,0.0,0.0,0.0,0.0,0.326713,0.179363
0.133333,0.142857,0.0,0.0,0.272727,0.0,0.057692,0.045455,0.285714,0.0,0.0,0.076923,0.0,0.230769,0.0,0.0,0.0,0.0,0.173894,0.148969
0.133333,0.178571,0.0,0.0,0.363636,0.0,0.134615,0.045455,0.214286,0.0,0.0,0.211538,0.0,0.153846,0.0,0.0,0.0,0.0,0.145647,0.200143
0.066667,0.392857,0.0,0.0,0.318182,0.0,0.096154,0.0,0.5,0.0,0.0,0.153846,0.0,0.076923,0.0,0.0,0.0,0.0,0.101181,0.254278
0.0,0.142857,0.066667,0.0,0.227273,0.0,0.288462,0.136364,0.0,0.1,0.0,0.288462,0.0,0.0,0.115385,0.0,0.0,0.0,0.016551,0.271421
0.0,0.142857,0.0,0.0,0.545455,0.0,0.461538,0.272727,0.0,0.0,0.0,0.461538,0.0,0.0,0.0,0.0,0.0,0.0,0.010924,0.412129
0.0,0.142857,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.1,0.062783,0.040933
0.066667,0.178571,0.066667,0.0,0.363636,0.0,0.038462,0.136364,0.214286,0.0,0.0375,0.038462,0.166667,0.076923,0.0,0.0,0.0,0.0,0.088381,0.138411
0.0,0.107143,0.133333,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.134615,0.083333,0.0,0.038462,0.222222,0.0,0.0,0.027033,0.1413
0.0,0.071429,0.0,0.0,0.136364,0.1,0.076923,0.0,0.0,0.0,0.0,0.269231,0.0,0.0,0.0,0.0,0.0,0.0,0.030564,0.179232
0.0,0.178571,0.066667,0.058824,0.0,0.2,0.0,0.0,0.0,0.2,0.15,0.153846,0.0,0.0,0.153846,0.0,0.0,0.1,0.028136,0.204006
0.066667,0.142857,0.0,0.0,0.181818,0.0,0.057692,0.045455,0.071429,0.0,0.0,0.057692,0.0,0.076923,0.0,0.0,0.0,0.1,0.051859,0.117714
0.133333,0.214286,0.0,0.0,0.136364,0.0,0.076923,0.0,0.0,0.2,0.0,0.076923,0.0,0.230769,0.153846,0.0,0.0,0.1,0.043363,0.159662
0.0,0.142857,0.2,0.0,0.272727,0.05,0.115385,0.090909,0.142857,0.0,0.1,0.211538,0.166667,0.0,0.0,0.083333,0.0,0.0,0.018758,0.244799
0.133333,0.142857,0.133333,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.0,0.0,0.057692,0.0,0.153846,0.0,0.0,0.5,0.0,0.169811,0.190023
0.0,0.214286,0.0,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.0,0.0,0.115385,0.0,0.230769,0.0,0.0,0.0,0.1,0.0587,0.171385
0.133333,0.142857,0.133333,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.0,0.0,0.057692,0.0,0.153846,0.0,0.0,0.5,0.0,0.169811,0.190023
0.133333,0.25,0.0,0.058824,0.181818,0.0,0.153846,0.090909,0.142857,0.3,0.0,0.230769,0.0,0.230769,0.0,0.0,0.0,0.1,0.139579,0.266737
0.066667,0.428571,0.133333,0.058824,0.545455,0.0,0.192308,0.136364,0.5,0.2,0.0125,0.423077,0.0,0.230769,0.0,0.166667,0.0,0.2,0.07161,0.450179
0.066667,0.285714,0.4,0.058824,0.545455,0.0,0.192308,0.318182,0.214286,0.2,0.1625,0.192308,0.0,0.230769,0.0,0.166667,0.0,0.2,0.064659,0.449266
0.133333,0.357143,0.0,0.0,0.136364,0.1,0.057692,0.090909,0.071429,0.2,0.0,0.057692,0.0,0.153846,0.153846,0.0,0.0,0.1,0.052742,0.196613
0.066667,0.071429,0.133333,0.058824,0.090909,0.0,0.019231,0.0,0.071429,0.0,0.075,0.153846,0.0,0.076923,0.076923,0.027778,0.0,0.0,0.088271,0.162522
0.0,0.178571,0.0,0.0,0.136364,0.0,0.076923,0.045455,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.1,0.043584,0.119346
0.0,0.285714,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.2,0.073927,0.102159
0.333333,0.357143,0.266667,0.058824,0.454545,0.1,0.230769,0.318182,0.071429,0.2,0.0875,0.307692,0.0,0.076923,0.0,0.166667,0.0,0.0,0.066534,0.470164
0.333333,0.428571,0.133333,0.058824,0.454545,0.1,0.230769,0.227273,0.214286,0.2,0.0125,0.423077,0.0,0.076923,0.0,0.166667,0.0,0.0,0.069734,0.470619
0.333333,0.392857,0.133333,0.058824,0.5,0.1,0.211538,0.227273,0.285714,0.2,0.0125,0.519231,0.0,0.076923,0.0,0.166667,0.0,0.0,0.066424,0.47985
0.133333,0.142857,0.066667,0.117647,0.181818,0.05,0.096154,0.045455,0.071429,0.1,0.0,0.173077,0.0,0.0,0.0,0.083333,0.0,0.0,0.029681,0.196734
0.066667,0.178571,0.0,0.0,0.136364,0.05,0.173077,0.090909,0.071429,0.1,0.0,0.211538,0.0,0.076923,0.038462,0.0,0.0,0.1,0.031888,0.228786
0.0,0.178571,0.133333,0.0,0.272727,0.05,0.057692,0.0,0.285714,0.0,0.0,0.153846,0.0,0.0,0.0,0.166667,0.0,0.1,0.043253,0.27159
0.0,0.178571,0.133333,0.0,0.181818,0.05,0.096154,0.0,0.142857,0.0,0.0,0.134615,0.0,0.076923,0.0,0.166667,0.0,0.1,0.091029,0.22574
0.266667,0.178571,0.066667,0.0,0.272727,0.1,0.076923,0.090909,0.0,0.0,0.0625,0.153846,0.0,0.307692,0.0,0.166667,0.0,0.0,0.311928,0.256547
0.0,0.25,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.057692,0.0,0.0,0.0,0.0,0.0,0.0,0.062341,0.124568
0.333333,0.357143,0.266667,0.058824,0.454545,0.1,0.230769,0.318182,0.071429,0.2,0.0875,0.307692,0.0,0.076923,0.0,0.166667,0.0,0.0,0.066534,0.470164
0.066667,0.142857,0.133333,0.0,0.409091,0.0,0.173077,0.227273,0.0,0.0,0.075,0.173077,0.0,0.076923,0.076923,0.0,0.0,0.0,0.06499,0.295081
0.2,0.178571,0.0,0.0,0.227273,0.0,0.115385,0.136364,0.0,0.2,0.0,0.173077,0.0,0.076923,0.0,0.0,0.0,0.0,0.082644,0.190688
0.2,0.178571,0.0,0.0,0.318182,0.0,0.153846,0.227273,0.0,0.2,0.0,0.211538,0.0,0.076923,0.0,0.0,0.0,0.0,0.074037,0.243036
0.266667,0.321429,0.0,0.0,0.181818,0.0,0.076923,0.0,0.071429,0.1,0.0,0.134615,0.0,0.307692,0.0,0.0,0.0,0.1,0.177314,0.190176
0.066667,0.25,0.0,0.0,0.318182,0.05,0.192308,0.181818,0.071429,0.2,0.025,0.230769,0.0,0.153846,0.0,0.055556,0.0,0.1,0.072824,0.311867
0.066667,0.392857,0.0,0.0,0.409091,0.1,0.269231,0.272727,0.071429,0.3,0.05,0.403846,0.0,0.230769,0.0,0.111111,0.0,0.2,0.067307,0.501928
0.0,0.142857,0.133333,0.0,0.363636,0.0,0.230769,0.181818,0.0,0.0,0.075,0.230769,0.0,0.0,0.153846,0.0,0.0,0.0,0.014896,0.346935
0.0,0.142857,0.066667,0.0,0.318182,0.0,0.25,0.136364,0.0,0.0,0.0375,0.25,0.0,0.0,0.153846,0.0,0.0,0.0,0.015447,0.330894
0.0,0.25,0.0,0.0,0.318182,0.0,0.25,0.090909,0.071429,0.0,0.0,0.25,0.0,0.0,0.153846,0.0,0.0,0.0,0.024937,0.338162
0.0,0.214286,0.133333,0.0,0.363636,0.0,0.115385,0.181818,0.0,0.0,0.075,0.115385,0.0,0.0,0.153846,0.0,0.0,0.0,0.022178,0.333207
0.333333,0.285714,0.0,0.0,0.272727,0.0,0.096154,0.181818,0.0,0.3,0.0,0.211538,0.0,0.076923,0.0,0.0,0.0,0.0,0.083747,0.244681
0.0,0.357143,0.0,0.0,0.454545,0.0,0.346154,0.272727,0.0,0.0,0.0,0.346154,0.0,0.461538,0.153846,0.0,0.0,0.4,0.024826,0.478125
0.066667,0.214286,0.066667,0.0,0.272727,0.0,0.096154,0.181818,0.0,0.2,0.0375,0.096154,0.0,0.307692,0.0,0.0,0.0,0.1,0.085623,0.199898
0.0,0.142857,0.0,0.0,0.318182,0.0,0.211538,0.090909,0.357143,0.0,0.0,0.211538,0.0,0.153846,0.0,0.0,0.0,0.2,0.028688,0.316523
0.0,0.214286,0.2,0.0,0.227273,0.05,0.134615,0.045455,0.285714,0.0,0.0375,0.173077,0.0,0.230769,0.0,0.166667,0.0,0.3,0.032771,0.309312
0.0,0.071429,0.2,0.0,0.227273,0.0,0.134615,0.181818,0.071429,0.1,0.1625,0.134615,0.0,0.076923,0.0,0.0,0.0,0.1,0.011806,0.240649
0.066667,0.321429,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.126559,0.108116
0.133333,0.25,0.0,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.0,0.0,0.173077,0.0,0.153846,0.0,0.0,0.0,0.0,0.187355,0.15758
0.0,0.142857,0.0,0.0,0.090909,0.0,0.192308,0.090909,0.0,0.0,0.0,0.211538,0.0,0.076923,0.0,0.0,0.0,0.0,0.02273,0.178048
0.0,0.285714,0.0,0.0,0.136364,0.0,0.057692,0.045455,0.071429,0.0,0.0,0.057692,0.083333,0.0,0.0,0.0,0.0,0.0,0.059252,0.133701
0.066667,0.285714,0.0,0.0,0.409091,0.05,0.211538,0.045455,0.285714,0.1,0.0,0.269231,0.0,0.153846,0.076923,0.0,0.0,0.3,0.07812,0.395534
0.133333,0.107143,0.0,0.0,0.318182,0.15,0.211538,0.318182,0.0,0.0,0.0,0.365385,0.0,0.153846,0.0,0.055556,0.0,0.0,0.123469,0.311059
0.133333,0.178571,0.0,0.0,0.045455,0.0,0.096154,0.045455,0.0,0.3,0.0,0.096154,0.0,0.153846,0.115385,0.055556,0.0,0.2,0.088381,0.164308
0.533333,0.214286,0.0,0.0,0.272727,0.0,0.076923,0.181818,0.142857,0.2,0.0,0.192308,0.0,0.307692,0.0,0.0,0.0,0.0,0.328809,0.213046
0.0,0.107143,0.066667,0.058824,0.136364,0.05,0.057692,0.045455,0.142857,0.0,0.0,0.230769,0.0,0.0,0.076923,0.083333,0.0,0.0,0.028136,0.233849
0.066667,0.071429,0.133333,0.0,0.181818,0.1,0.153846,0.136364,0.071429,0.0,0.0,0.230769,0.0,0.076923,0.0,0.222222,0.0,0.0,0.065983,0.267669
0.0,0.214286,0.0,0.0,0.090909,0.0,0.076923,0.0,0.0,0.0,0.0,0.134615,0.0,0.230769,0.0,0.0,0.0,0.1,0.05208,0.115384
0.0,0.214286,0.133333,0.0,0.181818,0.0,0.096154,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.166667,0.0,0.1,0.03895,0.181918
0.0,0.25,0.0,0.0,0.227273,0.05,0.173077,0.0,0.071429,0.0,0.0,0.230769,0.0,0.0,0.076923,0.0,0.0,0.1,0.036963,0.221005
0.066667,0.214286,0.0,0.0,0.318182,0.2,0.153846,0.136364,0.142857,0.0,0.0,0.384615,0.0,0.076923,0.0,0.0,0.0,0.0,0.071831,0.273957
0.133333,0.25,0.0,0.058824,0.545455,0.0,0.230769,0.227273,0.214286,0.0,0.0125,0.288462,0.0,0.153846,0.0,0.0,0.0,0.0,0.127883,0.335409
0.0,0.142857,0.0,0.0,0.272727,0.1,0.115385,0.090909,0.142857,0.0,0.0,0.423077,0.0,0.0,0.0,0.0,0.0,0.0,0.020523,0.224464
0.133333,0.178571,0.133333,0.0,0.454545,0.0,0.153846,0.227273,0.285714,0.0,0.075,0.153846,0.0,0.153846,0.0,0.0,0.0,0.0,0.138916,0.325188
0.0,0.25,0.0,0.0,0.272727,0.0,0.134615,0.090909,0.142857,0.0,0.0,0.134615,0.0,0.153846,0.0,0.0,0.0,0.2,0.03895,0.209355
0.066667,0.107143,0.0,0.0,0.227273,0.0,0.038462,0.045455,0.0,0.0,0.0,0.096154,0.166667,0.076923,0.0,0.0,0.0,0.0,0.091802,0.155426
0.0,0.142857,0.066667,0.0,0.272727,0.0,0.153846,0.045455,0.0,0.0,0.0,0.153846,0.0,0.0,0.115385,0.0,0.0,0.1,0.026812,0.185635
0.0,0.25,0.133333,0.0,0.136364,0.05,0.173077,0.090909,0.0,0.2,0.0,0.211538,0.0,0.076923,0.230769,0.0,0.0,0.0,0.037957,0.301846
0.0,0.214286,0.0,0.0,0.136364,0.0,0.0,0.045455,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0.0,0.1,0.061128,0.067218
0.266667,0.214286,0.133333,0.0,0.363636,0.3,0.096154,0.090909,0.142857,0.0,0.0,0.326923,0.0,0.307692,0.0,0.166667,0.0,0.0,0.293722,0.346712
0.133333,0.285714,0.0,0.0,0.181818,0.1,0.153846,0.0,0.285714,0.0,0.15,0.230769,0.0,0.153846,0.0,0.111111,0.0,0.0,0.034426,0.315699
0.133333,0.285714,0.0,0.0,0.181818,0.1,0.153846,0.0,0.285714,0.0,0.1,0.230769,0.0,0.153846,0.0,0.111111,0.0,0.0,0.036743,0.286416
0.0,0.107143,0.0,0.176471,0.090909,0.0,0.076923,0.0,0.142857,0.0,0.0375,0.134615,0.0,0.0,0.038462,0.083333,0.0,0.0,0.021847,0.158249
0.133333,0.214286,0.0,0.0,0.181818,0.1,0.076923,0.045455,0.071429,0.0,0.0,0.153846,0.0,0.230769,0.0,0.0,0.0,0.2,0.094781,0.141768
0.133333,0.357143,0.066667,0.0,0.136364,0.15,0.057692,0.045455,0.142857,0.3,0.0,0.173077,0.0,0.230769,0.0,0.083333,0.0,0.2,0.092464,0.248684
0.066667,0.178571,0.066667,0.0,0.272727,0.0,0.096154,0.045455,0.0,0.0,0.0,0.096154,0.0,0.076923,0.115385,0.0,0.0,0.1,0.031336,0.146834
0.0,0.178571,0.0,0.0,0.136364,0.1,0.057692,0.0,0.214286,0.0,0.0,0.365385,0.0,0.076923,0.0,0.0,0.0,0.2,0.028136,0.216859
0.0,0.214286,0.0,0.0,0.181818,0.2,0.115385,0.090909,0.142857,0.0,0.0,0.5,0.0,0.153846,0.0,0.0,0.0,0.4,0.022178,0.363565
0.0,0.142857,0.133333,0.0,0.181818,0.0,0.076923,0.045455,0.071429,0.0,0.0,0.134615,0.0,0.0,0.0,0.166667,0.0,0.1,0.028578,0.149307
0.0,0.285714,0.133333,0.0,0.045455,0.25,0.019231,0.0,0.0,0.0,0.0,0.211538,0.0,0.076923,0.0,0.166667,0.0,0.2,0.043253,0.234717
0.0,0.107143,0.066667,0.0,0.318182,0.05,0.153846,0.090909,0.0,0.0,0.0,0.192308,0.083333,0.0,0.0,0.083333,0.0,0.0,0.015668,0.236063
0.0,0.285714,0.266667,0.0,0.181818,0.15,0.096154,0.045455,0.0,0.0,0.0,0.307692,0.0,0.153846,0.0,0.333333,0.0,0.2,0.033102,0.348708
0.0,0.107143,0.066667,0.0,0.090909,0.05,0.076923,0.045455,0.071429,0.1,0.0,0.173077,0.0,0.076923,0.0,0.083333,0.0,0.1,0.032771,0.160852
0.2,0.107143,0.0,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0,0.134615,0.0,0.307692,0.0,0.0,0.0,0.0,0.285336,0.111511
0.0,0.214286,0.0,0.058824,0.454545,0.0,0.096154,0.136364,0.214286,0.0,0.0375,0.211538,0.166667,0.0,0.0,0.111111,0.0,0.0,0.023723,0.259198
0.0,0.321429,0.0,0.0,0.409091,0.0,0.173077,0.0,0.642857,0.0,0.0,0.173077,0.0,0.230769,0.0,0.0,0.0,0.3,0.041708,0.300895
0.066667,0.035714,0.266667,0.352941,0.090909,0.0,0.0,0.090909,0.0,0.0,0.425,0.096154,0.0,0.076923,0.0,0.111111,0.0,0.0,0.050866,0.351833
0.133333,0.178571,0.0,0.0,0.272727,0.0,0.076923,0.090909,0.0,0.0,0.0,0.076923,0.0,0.153846,0.0,0.0,0.0,0.0,0.17268,0.126223
0.0,0.357143,0.133333,0.0,0.363636,0.2,0.153846,0.181818,0.0,0.2,0.0,0.307692,0.0,0.0,0.230769,0.0,0.0,0.2,0.031336,0.349023
0.133333,0.178571,0.0,0.0,0.227273,0.0,0.134615,0.0,0.142857,0.0,0.0,0.134615,0.0,0.153846,0.0,0.0,0.0,0.0,0.162198,0.167751
0.0,0.178571,0.066667,0.0,0.045455,0.25,0.057692,0.0,0.0,0.0,0.0,0.25,0.083333,0.076923,0.0,0.083333,0.0,0.1,0.031888,0.227357
0.0,0.178571,0.066667,0.0,0.045455,0.2,0.057692,0.0,0.0,0.0,0.075,0.230769,0.0,0.076923,0.0,0.194444,0.0,0.1,0.027916,0.270104
0.0,0.428571,0.066667,0.0,0.136364,0.05,0.076923,0.045455,0.071429,0.0,0.0125,0.115385,0.0,0.307692,0.0,0.083333,0.0,0.2,0.057266,0.246049
0.333333,0.357143,0.133333,0.0,0.136364,0.0,0.057692,0.045455,0.142857,0.1,0.0,0.173077,0.166667,0.307692,0.038462,0.083333,0.0,0.1,0.154585,0.231128
0.0,0.107143,0.0,0.0,0.272727,0.0,0.115385,0.0,0.428571,0.0,0.0,0.115385,0.0,0.153846,0.0,0.0,0.0,0.2,0.03895,0.234514
0.0,0.142857,0.133333,0.0,0.136364,0.0,0.057692,0.0,0.214286,0.1,0.0,0.057692,0.0,0.076923,0.0,0.166667,0.0,0.1,0.039612,0.180203
0.0,0.142857,0.0,0.0,0.181818,0.0,0.096154,0.0,0.285714,0.0,0.0,0.096154,0.0,0.076923,0.0,0.0,0.0,0.1,0.037405,0.190866
0.0,0.214286,0.4,0.0,0.272727,0.0,0.057692,0.0,0.0,0.0,0.0,0.057692,0.0,0.0,0.0,0.5,0.0,0.0,0.035419,0.24913
0.266667,0.285714,0.133333,0.0,0.363636,0.2,0.0,0.181818,0.142857,0.0,0.05,0.153846,0.0,0.307692,0.0,0.277778,0.0,0.0,0.290081,0.318979
0.266667,0.464286,0.0,0.0,0.590909,0.15,0.192308,0.136364,0.357143,0.3,0.0,0.365385,0.0,0.384615,0.115385,0.055556,0.0,0.1,0.262165,0.591155
0.0,0.142857,0.0,0.0,0.181818,0.0,0.115385,0.181818,0.0,0.2,0.0,0.346154,0.0,0.0,0.0,0.0,0.0,0.2,0.02273,0.226705
0.0,0.321429,0.0,0.117647,0.090909,0.0,0.076923,0.045455,0.071429,0.4,0.0,0.326923,0.0,0.0,0.0,0.0,0.0,0.1,0.036853,0.252086
0.133333,0.071429,0.266667,0.117647,0.0,0.0,0.038462,0.0,0.0,0.0,0.275,0.076923,0.0,0.153846,0.0,0.111111,0.0,0.0,0.128876,0.255516
0.0,0.142857,0.0,0.0,0.272727,0.0,0.173077,0.090909,0.0,0.0,0.0,0.173077,0.0,0.0,0.0,0.0,0.0,0.0,0.02273,0.201326
0.0,0.178571,0.0,0.0,0.272727,0.0,0.230769,0.181818,0.0,0.0,0.0,0.230769,0.083333,0.0,0.0,0.0,0.0,0.0,0.020633,0.278362
0.0,0.142857,0.0,0.0,0.318182,0.05,0.076923,0.090909,0.142857,0.0,0.0,0.230769,0.0,0.0,0.0,0.055556,0.0,0.0,0.028136,0.207999
0.133333,0.142857,0.0,0.0,0.181818,0.05,0.346154,0.136364,0.0,0.0,0.0,0.384615,0.0,0.153846,0.0,0.0,0.0,0.0,0.122255,0.360355
0.2,0.25,0.0,0.0,0.318182,0.0,0.076923,0.181818,0.071429,0.4,0.0,0.134615,0.0,0.230769,0.0,0.0,0.0,0.0,0.224981,0.233585
0.0,0.25,0.0,0.0,0.181818,0.0,0.115385,0.090909,0.071429,0.0,0.0,0.115385,0.0,0.076923,0.0,0.0,0.0,0.1,0.043363,0.183086
0.0,0.178571,0.133333,0.058824,0.136364,0.0,0.096154,0.045455,0.071429,0.2,0.0375,0.115385,0.0,0.0,0.038462,0.083333,0.0,0.1,0.029129,0.221565
0.066667,0.178571,0.066667,0.0,0.272727,0.0,0.115385,0.090909,0.0,0.0,0.0375,0.115385,0.0,0.076923,0.0,0.0,0.0,0.1,0.031336,0.151063
0.133333,0.25,0.066667,0.0,0.454545,0.15,0.173077,0.181818,0.285714,0.0,0.0375,0.403846,0.0,0.153846,0.0,0.0,0.0,0.0,0.132627,0.387232
0.0,0.214286,0.266667,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.05,0.230769,0.0,0.153846,0.0,0.444444,0.0,0.4,0.030453,0.265349
0.0,0.178571,0.0,0.0,0.181818,0.0,0.153846,0.090909,0.142857,0.2,0.0,0.153846,0.0,0.153846,0.0,0.0,0.0,0.2,0.028136,0.209874
0.0,0.142857,0.066667,0.0,0.318182,0.0,0.211538,0.136364,0.285714,0.0,0.0375,0.211538,0.0,0.153846,0.0,0.0,0.0,0.2,0.024716,0.317277
0.133333,0.214286,0.0,0.0,0.090909,0.0,0.192308,0.090909,0.0,0.1,0.0125,0.192308,0.0,0.307692,0.038462,0.055556,0.0,0.0,0.083526,0.247679
0.133333,0.214286,0.0,0.0,0.136364,0.0,0.173077,0.090909,0.071429,0.1,0.0125,0.173077,0.0,0.307692,0.038462,0.055556,0.0,0.0,0.085844,0.262969
0.0,0.214286,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.115385,0.0,0.0,0.0,0.25,0.0,0.0,0.044908,0.12636
0.0,0.071429,0.0,0.0,0.272727,0.0,0.0,0.090909,0.0,0.0,0.075,0.0,0.0,0.0,0.038462,0.055556,0.0,0.0,0.039612,0.196063
0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.222222,0.0,0.2,0.035308,0.130726
0.0,0.178571,0.0,0.0,0.181818,0.0,0.076923,0.045455,0.142857,0.0,0.0,0.134615,0.0,0.076923,0.0,0.0,0.0,0.1,0.037736,0.126633
0.0,0.142857,0.0,0.0,0.181818,0.0,0.076923,0.045455,0.142857,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.1,0.040494,0.12565
0.0,0.142857,0.133333,0.0,0.227273,0.0,0.076923,0.090909,0.071429,0.0,0.0375,0.076923,0.0,0.076923,0.0,0.083333,0.0,0.1,0.030564,0.141994
0.133333,0.214286,0.066667,0.058824,0.363636,0.05,0.115385,0.136364,0.142857,0.1,0.1375,0.153846,0.166667,0.076923,0.0,0.083333,0.0,0.0,0.021406,0.329252
0.133333,0.25,0.0,0.0,0.181818,0.0,0.076923,0.045455,0.071429,0.0,0.0,0.134615,0.083333,0.153846,0.0,0.0,0.0,0.2,0.167494,0.218342
