oz1,oz249,oz3,oz4,oz5
0.998759,0.188973,0.99726,0.996325,0.133333
0.998759,0.503593,0.99726,0.996325,0.266667
0.999961,0.308675,0.999904,0.997856,0.066667
0.998925,0.307011,0.999326,0.996535,0.133333
0.999129,0.379235,0.99917,0.996603,0.333333
0.998925,0.243857,0.999326,0.99643,0.066667
0.999903,0.20075,0.999775,0.996855,0.133333
0.999971,0.181816,0.999742,0.996746,0.066667
0.999577,0.184562,0.999748,0.996988,0.066667
0.998759,0.113507,0.99726,0.996325,0.133333
0.999958,0.19016,1.0,0.996741,0.133333
0.998759,0.208693,0.99726,0.996325,0.066667
0.998759,0.144616,0.99726,0.996325,0.2
0.998472,0.093761,0.998326,0.996242,0.0
0.999357,0.125946,0.999268,0.996671,0.133333
0.997948,0.313067,0.998602,0.996043,0.2
0.999619,0.200639,0.997969,0.996823,0.0
0.999206,0.52268,0.999446,0.996973,0.133333
0.999581,0.075676,0.99963,0.996468,0.066667
0.999843,0.085704,0.998169,0.996576,0.0
0.999958,0.21788,1.0,0.996741,0.066667
0.999958,0.192368,1.0,0.996741,0.066667
0.999958,0.167401,1.0,0.996741,0.2
0.999958,0.166592,1.0,0.996741,0.2
0.999613,0.427945,0.999737,0.997957,0.0
0.999851,0.176604,0.998715,0.996894,0.0
0.999577,0.416088,0.999748,0.996656,0.266667
0.999378,0.153612,0.999159,0.996755,0.0
0.999288,0.191929,0.999455,0.996601,0.266667
0.999958,0.182169,1.0,0.996741,0.2
0.999416,0.245785,0.999471,0.996972,0.266667
0.998759,0.106331,0.99726,0.996325,0.066667
0.998759,0.213193,0.99726,0.996325,0.266667
0.998278,0.445301,0.998427,0.996269,0.466667
0.998606,0.229276,0.998602,0.996299,0.133333
0.955611,0.734571,0.999995,0.91639,0.4
0.999289,0.273369,0.999523,0.996847,0.133333
0.999958,0.23355,1.0,0.997158,0.2
0.998759,0.146751,0.99726,0.996325,0.0
0.999801,0.213906,0.999885,0.99735,0.066667
0.998759,0.130672,0.99726,0.996325,0.066667
0.998759,0.335384,0.99726,0.996325,0.333333
0.998759,0.372721,0.99726,0.996325,0.4
0.998278,0.313353,0.998427,0.996269,0.2
0.998759,0.080052,0.99726,0.996325,0.0
0.999811,0.161673,0.999468,0.997239,0.0
0.999927,0.275774,0.999863,0.997271,0.0
0.998759,0.082238,0.99726,0.996325,0.066667
0.998759,0.208197,0.99726,0.996325,0.0
0.998759,0.068491,0.99726,0.996325,0.0
0.998759,0.095581,0.99726,0.996325,0.0
0.998759,0.092962,0.99726,0.996325,0.2
0.999659,0.12649,0.997772,0.996794,0.0
0.999596,0.151283,0.999775,0.996712,0.133333
0.999958,0.193975,1.0,0.996741,0.0
0.999958,0.19199,1.0,0.996741,0.2
0.999659,0.207885,0.997772,0.996794,0.066667
0.998759,0.147302,0.99726,0.996325,0.133333
0.998759,0.240127,0.99726,0.996325,0.066667
0.999808,0.246081,0.997975,0.997419,0.0
0.999734,0.375578,0.999808,0.997849,0.0
0.99979,0.300882,0.999841,0.997518,0.0
0.999288,0.13751,0.999455,0.996601,0.0
0.998759,0.084711,0.99726,0.996325,0.2
0.998759,0.061048,0.99726,0.996325,0.0
0.999556,0.238982,0.999663,0.997017,0.133333
0.999424,0.252032,0.999671,0.996902,0.066667
0.95814,0.051141,0.999992,0.989271,0.066667
0.999752,0.261174,0.999855,0.997073,0.066667
0.999846,0.269763,0.999811,0.997771,0.0
0.998759,0.273849,0.99726,0.996325,0.266667
0.999739,0.169934,0.99906,0.996665,0.0
0.999296,0.232369,0.999066,0.996605,0.133333
0.999961,0.344813,0.999904,0.997856,0.133333
0.999537,0.281865,0.9996,0.996686,0.0
0.998759,0.11063,0.99726,0.996325,0.0
0.998759,0.125962,0.99726,0.996325,0.066667
0.998278,0.155518,0.998427,0.996269,0.0
0.9997,0.283915,0.999562,0.997088,0.0
0.999762,0.296662,0.999383,0.997487,0.0
0.999958,0.380174,1.0,0.99799,0.0
0.998759,0.125271,0.99726,0.996325,0.133333
0.998759,0.148365,0.99726,0.996325,0.266667
0.999556,0.259125,0.999663,0.997017,0.066667
0.999261,0.247717,0.999077,0.996615,0.2
0.99889,0.493957,0.99897,0.996461,0.4
0.999958,0.230838,1.0,0.996741,0.0
0.999689,0.279781,0.999427,0.997187,0.066667
0.999689,0.276089,0.999427,0.997187,0.066667
0.999958,0.295647,1.0,0.997158,0.133333
0.999537,0.202151,0.9996,0.996686,0.0
0.998759,0.115098,0.99726,0.996325,0.0
0.999958,0.313923,1.0,0.996741,0.066667
0.999903,0.159623,0.999775,0.996855,0.0
0.998759,0.182338,0.99726,0.996325,0.266667
0.998759,0.124991,0.99726,0.996325,0.133333
0.998759,0.315874,0.99726,0.996325,0.533333
0.997948,0.175025,0.998602,0.996184,0.133333
0.997948,0.234571,0.998602,0.996184,0.533333
0.999958,0.302273,1.0,0.997158,0.0
0.998759,0.200862,0.99726,0.996325,0.0
0.998278,0.107155,0.998427,0.996269,0.0
0.999537,0.120221,0.9996,0.996686,0.0
0.999619,0.150984,0.997969,0.996823,0.2
0.999291,0.615903,0.999614,0.996817,0.466667
0.998759,0.105815,0.99726,0.996325,0.066667
0.999955,0.138398,0.998049,0.996879,0.133333
0.999806,0.152667,0.999551,0.997234,0.066667
0.998759,0.091438,0.99726,0.996325,0.0
0.999971,0.137243,0.999742,0.996746,0.066667
0.998759,0.182414,0.99726,0.996325,0.6
0.999793,0.191286,0.999175,0.996804,0.133333
0.999556,0.243971,0.999663,0.997017,0.133333
0.999803,0.277801,0.998084,0.997414,0.066667
0.999958,0.249632,1.0,0.997158,0.0
0.998759,0.165361,0.99726,0.996325,0.0
0.999958,0.131187,1.0,0.996741,0.0
0.999627,0.118789,0.999488,0.996727,0.0
0.999958,0.146984,1.0,0.996741,0.066667
0.998278,0.165351,0.998427,0.996269,0.133333
0.998759,0.073847,0.99726,0.996325,0.133333
0.998278,0.132399,0.998427,0.996269,0.066667
0.999958,0.225002,1.0,0.997158,0.0
0.998278,0.209269,0.998427,0.996269,0.066667
0.999708,0.286919,0.999734,0.997644,0.133333
0.999958,0.156432,1.0,0.996741,0.0
0.999958,0.257712,1.0,0.997158,0.066667
0.950881,0.515157,0.999992,0.9298,0.4
0.999568,0.449247,0.999633,0.998153,0.0
0.998759,0.109844,0.99726,0.996325,0.133333
0.999961,0.281455,0.998945,0.997578,0.133333
0.999759,0.197272,0.999668,0.997078,0.0
0.998856,0.384845,0.999098,0.996404,0.266667
0.998606,0.230606,0.998602,0.996299,0.2
0.999958,0.142121,1.0,0.997088,0.0
0.998278,0.072529,0.998427,0.996269,0.066667
0.999711,0.229912,0.997117,0.996932,0.066667
0.999717,0.208136,0.999726,0.997157,0.133333
0.998856,0.366086,0.999098,0.996404,0.266667
0.998759,0.248029,0.99726,0.996325,0.2
0.999291,0.10529,0.999614,0.996571,0.0
0.999958,0.23586,1.0,0.997574,0.0
0.999414,0.195659,0.999583,0.996932,0.066667
0.999778,0.167964,0.998589,0.99721,0.0
0.997948,0.202965,0.998602,0.996043,0.266667
0.998925,0.424069,0.999326,0.996535,0.133333
0.998759,0.380804,0.99726,0.996325,0.4
0.999414,0.348778,0.999583,0.996932,0.266667
0.999958,0.125955,1.0,0.996741,0.066667
0.999958,0.126407,1.0,0.996741,0.0
0.999533,0.174771,0.999644,0.996728,0.2
0.999703,0.263217,0.999786,0.997145,0.133333
0.999783,0.093195,0.999211,0.996799,0.133333
0.999577,0.396272,0.999748,0.997319,0.066667
0.998278,0.279195,0.998427,0.996214,0.266667
0.998278,0.257922,0.998427,0.996269,0.2
0.999752,0.241486,0.999855,0.997073,0.2
0.998759,0.087145,0.99726,0.996325,0.0
0.998759,0.239818,0.99726,0.996325,0.266667
0.999958,0.365628,1.0,0.996741,0.533333
0.998759,0.10256,0.99726,0.996325,0.133333
0.999958,0.144597,1.0,0.997158,0.066667
0.998278,0.124425,0.998427,0.996269,0.133333
0.999632,0.112237,0.999257,0.996779,0.133333
0.999787,0.180814,0.999531,0.997396,0.066667
0.999985,0.24464,0.999742,0.996751,0.266667
0.999958,0.175694,1.0,0.997088,0.0
0.998759,0.194179,0.99726,0.996325,0.066667
0.951993,0.497454,0.999995,0.89615,0.0
0.998925,0.222625,0.999326,0.99643,0.133333
0.99938,0.176973,0.999298,0.996757,0.066667
0.999974,0.135391,0.999723,0.997029,0.0
0.998759,0.133574,0.99726,0.996325,0.066667
0.998759,0.166306,0.99726,0.996325,0.0
0.99921,0.137116,0.999205,0.996534,0.133333
0.998759,0.167375,0.99726,0.996325,0.0
0.99979,0.417892,0.999841,0.997518,0.133333
0.999577,0.181052,0.999748,0.996656,0.0
0.998278,0.293159,0.998427,0.996269,0.133333
0.999935,0.073185,0.999847,0.996734,0.0
0.999531,0.170755,0.999057,0.996593,0.066667
0.999711,0.224245,0.997117,0.996932,0.0
0.950881,0.199121,0.999992,0.979694,0.0
0.999348,0.193692,0.999159,0.9967,0.2
0.999652,0.249282,0.999485,0.997462,0.0
0.999603,0.147028,0.999597,0.997058,0.0
0.999971,0.150379,0.999742,0.996746,0.0
0.998759,0.097755,0.99726,0.996325,0.0
0.999725,0.107791,0.998997,0.996661,0.266667
0.999286,0.490329,0.999364,0.99663,0.6
0.999769,0.210628,0.999707,0.997143,0.133333
0.999958,0.226886,1.0,0.997158,0.0
0.998759,0.233553,0.99726,0.996325,0.133333
0.999759,0.266915,0.999688,0.997483,0.0
0.99967,0.30198,0.999712,0.997432,0.133333
0.999291,0.27727,0.999614,0.996817,0.0
0.999414,0.237836,0.999583,0.996932,0.2
0.999308,0.453654,0.999425,0.997468,0.066667
0.999903,0.190138,0.999775,0.996855,0.133333
0.999291,0.365421,0.999614,0.996817,0.133333
0.999164,0.17851,0.999266,0.99663,0.0
0.999644,0.441543,0.999786,0.998066,0.266667
0.999286,0.301827,0.999364,0.99663,0.2
0.999971,0.118999,0.999742,0.996746,0.0
0.999963,0.481966,0.999874,0.998555,0.133333
0.998759,0.126901,0.99726,0.996325,0.133333
0.999548,0.359632,0.999597,0.997376,0.0
0.999567,0.18777,0.999775,0.996699,0.2
0.999858,0.207888,0.99952,0.997216,0.0
0.999965,0.264942,0.999838,0.997163,0.2
0.999577,0.224283,0.99957,0.99713,0.2
0.999404,0.196964,0.99946,0.99696,0.0
0.999577,0.187881,0.999748,0.996656,0.2
0.999958,0.200505,1.0,0.996741,0.0
0.999775,0.170408,0.999564,0.997148,0.0
0.999577,0.28176,0.999748,0.996656,0.133333
0.999577,0.098206,0.999748,0.996656,0.0
0.999965,0.257893,0.999827,0.997861,0.066667
0.999849,0.414134,0.999819,0.997841,0.133333
0.998278,0.117561,0.998427,0.996102,0.0
0.998278,0.102308,0.998427,0.996214,0.133333
0.99954,0.203856,0.999342,0.997048,0.133333
0.999554,0.184757,0.998359,0.997016,0.066667
0.999088,0.232709,0.999372,0.996515,0.266667
0.999956,0.203949,0.998726,0.997295,0.0
0.997948,0.089758,0.998602,0.996184,0.066667
0.998759,0.28709,0.99726,0.996325,0.4
0.999674,0.348953,0.999597,0.997437,0.2
0.999536,0.145501,0.999488,0.996685,0.266667
0.999965,0.210214,0.999827,0.997093,0.0
0.997948,0.120797,0.998602,0.996184,0.133333
0.998278,0.080332,0.998427,0.996269,0.066667
0.999619,0.198399,0.997969,0.996823,0.133333
0.999113,0.088781,0.996317,0.996407,0.066667
0.998962,0.126016,0.998693,0.996419,0.0
0.999659,0.149848,0.997772,0.996794,0.133333
0.999537,0.112721,0.9996,0.996686,0.066667
0.999627,0.163273,0.999488,0.996727,0.133333
0.999958,0.241422,1.0,0.997158,0.133333
0.999958,0.227223,1.0,0.997158,0.133333
0.999292,0.236694,0.999293,0.996881,0.0
0.999722,0.240684,0.999564,0.997106,0.0
0.998759,0.284373,0.99726,0.996325,0.333333
0.998759,0.25228,0.99726,0.996325,0.266667
0.999577,0.203742,0.999748,0.996988,0.0
0.999958,0.257365,1.0,0.997158,0.133333
0.999286,0.449877,0.999364,0.99663,0.0
0.998278,0.372234,0.998427,0.996214,0.4
0.999958,0.432508,1.0,0.997435,0.2
0.999717,0.162516,0.999726,0.997157,0.0
0.998759,0.139951,0.99726,0.996325,0.133333
0.999813,0.259173,0.999614,0.997546,0.0
0.999577,0.211245,0.999748,0.996656,0.133333
0.999958,0.163487,1.0,0.996741,0.0
0.999717,0.202628,0.999773,0.997102,0.066667
0.999291,0.403903,0.999614,0.996817,0.333333
0.998759,0.134891,0.99726,0.996325,0.333333
0.999958,0.175028,1.0,0.996741,0.066667
0.999958,0.335536,1.0,0.997158,0.266667
0.998278,0.138166,0.998427,0.996269,0.133333
0.999536,0.413819,0.999488,0.996685,0.066667
0.999985,0.106057,0.999742,0.996751,0.133333
0.998759,0.116463,0.99726,0.996325,0.266667
0.999958,0.208509,1.0,0.996741,0.066667
0.999666,0.23277,0.99934,0.996798,0.066667
0.999562,0.149723,0.999279,0.996744,0.133333
0.999562,0.146649,0.999279,0.996744,0.2
0.999582,0.226892,0.999488,0.997087,0.066667
0.998759,0.197409,0.99726,0.996325,0.066667
0.999409,0.162624,0.999216,0.996814,0.0
0.95171,0.159382,0.999989,0.979982,0.066667
0.999958,0.131177,1.0,0.997088,0.0
0.998829,0.093608,0.998939,0.996341,0.0
0.99969,0.310317,0.999816,0.997404,0.0
0.999958,0.161409,1.0,0.996741,0.133333
0.999149,0.137711,0.998737,0.996596,0.066667
0.999322,0.091113,0.99723,0.99652,0.066667
0.998759,0.174583,0.99726,0.996325,0.2
0.998278,0.311138,0.998427,0.996269,0.4
0.997948,0.100845,0.998602,0.996043,0.066667
0.999958,0.213161,1.0,0.997158,0.066667
0.998759,0.189813,0.99726,0.996325,0.133333
0.998759,0.133017,0.99726,0.996325,0.0
0.998278,0.186962,0.998427,0.996269,0.133333
0.999915,0.245384,0.999718,0.997263,0.0
0.998759,0.10052,0.99726,0.996325,0.066667
0.998759,0.10312,0.99726,0.996325,0.066667
0.998759,0.105128,0.99726,0.996325,0.333333
0.999008,0.153428,0.998756,0.996383,0.133333
0.999965,0.166879,0.999827,0.997093,0.133333
0.998759,0.47509,0.99726,0.996325,0.466667
0.999577,0.221992,0.999748,0.996656,0.2
0.999423,0.103807,0.997638,0.996709,0.0
0.999288,0.199662,0.999455,0.996601,0.133333
0.999312,0.543485,0.999433,0.997828,0.0
0.999849,0.257254,0.999726,0.997776,0.066667
0.997948,0.185014,0.998602,0.996184,0.066667
0.999507,0.274129,0.99952,0.996715,0.266667
0.999537,0.14657,0.9996,0.996686,0.0
0.999815,0.333414,0.999759,0.997424,0.066667
0.952949,0.247096,0.999992,0.991021,0.0
0.999958,0.12137,1.0,0.996741,0.066667
0.999958,0.369096,1.0,0.997158,0.066667
0.999556,0.267262,0.999663,0.997017,0.0
0.999288,0.171019,0.999455,0.996601,0.066667
0.999961,0.304917,0.999904,0.997856,0.0
0.999291,0.422745,0.999614,0.996817,0.266667
0.999964,0.351836,0.999858,0.998278,0.066667
0.999958,0.267739,1.0,0.997574,0.0
0.999958,0.359569,1.0,0.997574,0.266667
0.998759,0.227414,0.99726,0.996325,0.066667
0.999955,0.216897,0.998049,0.996879,0.133333
0.999958,0.209861,1.0,0.996741,0.2
0.999958,0.329761,1.0,0.996741,0.266667
0.999432,0.205492,0.999161,0.996832,0.2
0.999225,0.143283,0.998728,0.996676,0.133333
0.998759,0.194026,0.99726,0.996325,0.266667
0.999958,0.217658,1.0,0.996741,0.2
0.999699,0.234075,0.999753,0.997033,0.133333
0.998759,0.250679,0.99726,0.996325,0.2
0.999602,0.276751,0.998542,0.997154,0.066667
0.999958,0.281044,1.0,0.997574,0.0
0.999958,0.099584,1.0,0.996741,0.066667
0.999971,0.071899,0.999742,0.996746,0.0
0.999413,0.266196,0.999518,0.996931,0.0
0.999958,0.200219,1.0,0.996741,0.0
0.999988,0.188219,0.99977,0.997108,0.2
0.99969,0.326006,0.999816,0.997404,0.066667
0.999955,0.199726,0.998049,0.996879,0.266667
0.99979,0.382372,0.999841,0.997518,0.0
0.999955,0.132069,0.998049,0.996879,0.133333
0.999958,0.221346,1.0,0.996741,0.2
0.998977,0.209715,0.99914,0.996489,0.2
0.999288,0.212388,0.999455,0.996601,0.066667
0.999752,0.251446,0.999855,0.997073,0.066667
0.999577,0.277404,0.999748,0.996988,0.0
0.999735,0.363165,0.999844,0.997681,0.0
0.999752,0.275103,0.999855,0.997073,0.066667
0.998759,0.102601,0.99726,0.996325,0.133333
0.999954,0.208146,0.997504,0.997017,0.0
0.951033,0.192808,0.999995,0.965932,0.2
0.998759,0.21213,0.99726,0.996325,0.333333
0.998278,0.138522,0.998427,0.996269,0.066667
0.999958,0.174882,1.0,0.996741,0.133333
0.998759,0.223554,0.99726,0.996325,0.133333
0.998759,0.104829,0.99726,0.996325,0.0
0.998759,0.104386,0.99726,0.996325,0.0
0.998759,0.044659,0.99726,0.996325,0.0
0.998759,0.075161,0.99726,0.996325,0.066667
0.998759,0.130111,0.99726,0.996325,0.133333
0.998759,0.282047,0.99726,0.996325,0.2
0.999958,0.220359,1.0,0.997158,0.133333
0.999955,0.131776,0.998049,0.996879,0.2
0.999958,0.247723,1.0,0.996741,0.2
0.999849,0.29109,0.999726,0.997776,0.266667
0.999958,0.407276,1.0,0.998268,0.066667
0.985142,0.013773,1.0,0.994749,0.0
0.998236,0.074909,0.998052,0.996234,0.066667
0.998548,0.046394,0.997578,0.996264,0.0
0.999563,0.38257,0.999646,0.99707,0.0
0.999958,0.272019,1.0,0.997574,0.0
0.999958,0.259182,1.0,0.997158,0.0
0.950881,0.404798,0.999992,0.963063,0.266667
0.999752,0.218673,0.999855,0.997073,0.066667
0.999329,0.119101,0.999085,0.996622,0.0
0.998759,0.36411,0.99726,0.996325,0.266667
1.0,0.193912,1.0,0.996684,0.2
0.999927,0.228111,0.999863,0.997271,0.0
0.999958,0.367088,1.0,0.997158,0.2
0.999681,0.236604,0.999663,0.997339,0.066667
0.99876,0.190389,0.998945,0.996325,0.0
0.999288,0.388307,0.999455,0.996601,0.266667
0.998759,0.171118,0.99726,0.996325,0.133333
0.999291,0.373036,0.999614,0.996817,0.2
0.998759,0.192057,0.99726,0.996325,0.0
0.999783,0.095333,0.999211,0.996799,0.066667
0.999548,0.203427,0.99957,0.997101,0.066667
0.999752,0.28506,0.999855,0.997073,0.0
0.999817,0.34676,0.999899,0.997489,0.2
0.998759,0.099015,0.99726,0.996325,0.133333
0.950881,0.194968,0.999992,0.979694,0.066667
0.951,0.221938,0.999995,0.976971,0.066667
0.998759,0.149443,0.99726,0.996325,0.2
0.999971,0.121621,0.999742,0.996746,0.133333
0.999958,0.239834,1.0,0.997158,0.066667
0.999464,0.271564,0.999633,0.997263,0.0
0.999958,0.478275,1.0,0.996741,0.2
0.999783,0.147563,0.999211,0.996799,0.0
0.998759,0.097417,0.99726,0.996325,0.133333
0.999965,0.36453,0.999838,0.997163,0.333333
0.999344,0.165545,0.999312,0.996833,0.066667
0.999538,0.13224,0.999444,0.997002,0.0
0.999507,0.154589,0.999504,0.996931,0.133333
0.999546,0.217043,0.999271,0.99669,0.2
0.998759,0.069277,0.99726,0.996325,0.2
0.998759,0.073172,0.99726,0.996325,0.133333
0.998759,0.069277,0.99726,0.996325,0.2
0.998759,0.15744,0.99726,0.996325,0.133333
0.998759,0.073172,0.99726,0.996325,0.133333
0.999958,0.142166,1.0,0.996741,0.066667
0.999958,0.18117,1.0,0.996741,0.0
0.999958,0.248255,1.0,0.997158,0.066667
0.999958,0.278158,1.0,0.997158,0.266667
0.950979,0.244118,0.999995,0.949301,0.133333
0.999958,0.18763,1.0,0.996741,0.0
0.999559,0.238396,0.999482,0.997159,0.0
0.999958,0.265404,1.0,0.997158,0.0
0.999958,0.171041,1.0,0.996741,0.0
0.999958,0.234826,1.0,0.997158,0.0
0.999958,0.268436,1.0,0.997158,0.0
0.999958,0.189361,1.0,0.996741,0.0
0.999849,0.249559,0.999551,0.997272,0.0
0.999958,0.296048,1.0,0.997158,0.066667
0.999958,0.196009,1.0,0.996741,0.066667
0.999958,0.283727,1.0,0.997158,0.0
0.999956,0.272735,0.998726,0.997295,0.0
0.999958,0.281512,1.0,0.997158,0.133333
0.999956,0.305802,0.998726,0.997295,0.2
0.998278,0.184645,0.998427,0.996158,0.133333
0.997948,0.0761,0.998602,0.996184,0.0
0.998278,0.210456,0.998427,0.996269,0.266667
0.950881,0.31364,0.999992,0.979694,0.133333
0.999958,0.21957,1.0,0.997158,0.0
0.998278,0.093366,0.998427,0.996214,0.133333
0.999577,0.161695,0.999748,0.996656,0.133333
0.999582,0.292195,0.999542,0.997088,0.066667
0.99922,0.193177,0.999194,0.996671,0.0
0.998759,0.215923,0.99726,0.996325,0.0
0.999424,0.447328,0.999671,0.996902,0.066667
0.998759,0.089812,0.99726,0.996325,0.0
0.999756,0.281305,0.999773,0.997249,0.066667
0.999578,0.352571,0.999485,0.996799,0.2
0.999182,0.249887,0.999408,0.996791,0.066667
0.999954,0.272051,0.999808,0.99764,0.0
0.999533,0.217724,0.999644,0.996728,0.133333
0.998683,0.239959,0.998945,0.996312,0.2
0.998759,0.123336,0.99726,0.996325,0.066667
0.998558,0.180025,0.993752,0.996115,0.0
0.999963,0.283262,0.999874,0.99744,0.066667
0.998278,0.317617,0.998427,0.996214,0.333333
0.999008,0.180136,0.998756,0.996383,0.133333
0.999638,0.237384,0.999271,0.996732,0.066667
0.99996,0.110369,0.998471,0.99709,0.0
0.999533,0.995914,0.999668,1.0,0.0
0.999405,0.408104,0.999518,0.996961,0.333333
0.999577,0.169899,0.999748,0.996656,0.066667
0.0,0.561964,0.0,0.013361,0.666667
0.998278,0.367731,0.998427,0.996214,0.4
0.998524,0.205686,0.998526,0.996216,0.066667
0.998759,0.120746,0.99726,0.996325,0.133333
0.99949,0.159671,0.999123,0.996875,0.0
0.99949,0.174958,0.999123,0.996875,0.0
0.999956,0.272659,0.998863,0.997434,0.133333
0.999002,0.596501,0.999345,0.996621,0.733333
0.999289,0.264831,0.999523,0.996847,0.266667
0.999713,0.164161,0.99949,0.997042,0.066667
0.999965,0.286241,0.999827,0.997093,0.133333
0.999722,0.246377,0.999564,0.997106,0.066667
0.998759,0.288478,0.99726,0.996325,0.2
0.999562,0.257932,0.998479,0.997302,0.133333
0.998752,0.251905,0.999077,0.996319,0.133333
0.998759,0.161164,0.99726,0.996325,0.0
0.999966,0.362315,0.999805,0.998282,0.066667
0.998759,0.280109,0.99726,0.996325,0.066667
0.998759,0.183414,0.99726,0.996325,0.0
0.998759,0.322203,0.99726,0.996325,0.266667
0.999958,0.235704,1.0,0.997158,0.133333
0.999419,0.215557,0.999403,0.996937,0.133333
0.999301,0.248834,0.999205,0.996576,0.133333
0.999958,0.245671,1.0,0.996741,0.133333
0.998759,0.163919,0.99726,0.996325,0.266667
0.999752,0.221428,0.999855,0.997073,0.0
0.999752,0.215105,0.999855,0.997073,0.0
0.999752,0.270909,0.999455,0.997015,0.266667
0.999374,0.154656,0.999488,0.996396,0.2
0.999958,0.205851,1.0,0.996741,0.066667
0.999752,0.276389,0.999855,0.997073,0.066667
0.999958,0.116819,1.0,0.996741,0.0
0.999958,0.188658,1.0,0.996741,0.2
0.998759,0.091489,0.99726,0.996325,0.066667
0.998759,0.232665,0.99726,0.996325,0.4
0.999958,0.144947,1.0,0.996741,0.133333
0.999958,0.120972,1.0,0.996741,0.066667
0.999577,0.120021,0.999748,0.996656,0.066667
0.999958,0.141819,1.0,0.996741,0.266667
0.999213,0.249012,0.999296,0.996905,0.066667
0.999554,0.24238,0.999597,0.997016,0.066667
0.998759,0.128851,0.99726,0.996325,0.266667
0.998278,0.310862,0.998427,0.996269,0.266667
0.999958,0.357583,1.0,0.997158,0.133333
0.999252,0.175385,0.998956,0.996667,0.066667
0.999958,0.160906,1.0,0.996741,0.0
0.998278,0.21845,0.998427,0.996269,0.066667
0.99938,0.230059,0.999405,0.996685,0.066667
0.999482,0.203258,0.999455,0.996786,0.066667
0.998845,0.186227,0.998372,0.99634,0.266667
0.999547,0.238562,0.999731,0.996918,0.0
0.999958,0.248512,1.0,0.997158,0.133333
0.999556,0.232442,0.999663,0.997017,0.066667
0.999958,0.233044,1.0,0.996741,0.333333
0.99966,0.225766,0.999622,0.997369,0.0
0.999966,0.146363,0.999816,0.997024,0.0
0.998759,0.161001,0.99726,0.996325,0.2
0.999727,0.10053,0.998408,0.996606,0.0
0.999286,0.337089,0.999364,0.99663,0.333333
0.999161,0.124988,0.999216,0.996628,0.0
0.002122,0.63647,0.000164,0.015449,0.733333
0.999104,0.20813,0.999268,0.996545,0.133333
0.998278,0.122156,0.998427,0.996158,0.133333
0.999752,0.482259,0.999855,0.99782,0.266667
0.998278,0.267882,0.998427,0.996269,0.333333
0.998606,0.252022,0.998602,0.996299,0.066667
0.998606,0.166589,0.998602,0.996299,0.066667
0.99949,0.150513,0.999123,0.996875,0.0
0.999577,0.278244,0.999748,0.996988,0.2
0.998759,0.164801,0.99726,0.996325,0.0
0.998856,0.194586,0.999098,0.996404,0.0
0.999441,0.262279,0.999619,0.997194,0.066667
0.999958,0.302486,1.0,0.996741,0.066667
0.999659,0.350881,0.997772,0.997263,0.066667
0.999806,0.211249,0.999745,0.997355,0.066667
0.999963,0.186131,0.999874,0.99744,0.066667
0.999378,0.369898,0.999307,0.996683,0.2
0.998136,0.211844,0.99846,0.996073,0.2
0.99808,0.273951,0.99849,0.996128,0.266667
0.999958,0.174179,1.0,0.996741,0.0
0.999563,0.161094,0.999646,0.996698,0.0
0.999958,0.142761,1.0,0.996741,0.0
0.999722,0.245919,0.99843,0.997273,0.133333
0.999759,0.258915,0.999449,0.997482,0.066667
0.998278,0.15114,0.998427,0.996269,0.2
0.999783,0.109602,0.999211,0.996799,0.066667
0.998759,0.384231,0.99726,0.996325,0.266667
0.999842,0.382964,0.999847,0.998019,0.066667
0.999838,0.432174,0.999879,0.998449,0.066667
0.999472,0.205291,0.998427,0.997069,0.0
0.999536,0.15156,0.999488,0.996685,0.0
0.99972,0.284102,0.999677,0.997215,0.066667
0.999853,0.200149,0.998479,0.997022,0.0
0.999741,0.359795,0.999556,0.997632,0.133333
0.999958,0.191563,1.0,0.996741,0.0
0.999507,0.296898,0.99952,0.996715,0.266667
0.998606,0.252926,0.998602,0.996299,0.266667
0.999405,0.339887,0.999518,0.996961,0.2
0.999286,0.345271,0.999364,0.99663,0.266667
0.999261,0.346178,0.999077,0.996615,0.133333
0.999958,0.30009,1.0,0.997158,0.0
0.999116,0.197447,0.999126,0.996573,0.0
0.999582,0.16481,0.999397,0.997134,0.0
0.998278,0.105802,0.998427,0.996102,0.066667
0.999968,0.248006,0.999792,0.997514,0.0
0.999968,0.250705,0.999792,0.997514,0.0
0.999968,0.235414,0.999792,0.997514,0.0
0.999968,0.278632,0.999792,0.997514,0.133333
0.999958,0.35897,1.0,0.997435,0.133333
0.999968,0.281331,0.999792,0.997514,0.133333
0.998759,0.466071,0.99726,0.996325,0.4
0.99967,0.321357,0.999712,0.997432,0.066667
0.999958,0.323342,1.0,0.997158,0.133333
0.999903,0.127155,0.999775,0.996855,0.0
0.999773,0.191426,0.999241,0.996913,0.2
0.999963,0.159735,0.99866,0.997231,0.066667
0.999958,0.280987,1.0,0.997158,0.066667
0.999958,0.206418,1.0,0.996741,0.0
0.999958,0.256983,1.0,0.996741,0.0
0.999681,0.353557,0.999666,0.997928,0.0
0.998606,0.161218,0.998602,0.996299,0.0
0.999213,0.152059,0.999066,0.996562,0.0
0.998759,0.226679,0.99726,0.996325,0.2
0.998759,0.144132,0.99726,0.996325,0.2
0.999965,0.198284,0.999838,0.997163,0.0
0.999373,0.317805,0.999589,0.997178,0.133333
0.999958,0.372778,1.0,0.997158,0.4
