RequestID,StartDate,EndDate,AgencyName,TypeOfNoticeDescription,CategoryDescription,ShortTitle,SelectionMethodDescription,SectionName,PIN,DueDate,AddressToRequest,ContactName,ContactPhone,Email
20141020017,10/20/2014,10/20/2014,Citywide Administrative Services,Solicitation,Services (other than human services),"CORRECTION: HIGH AND LOW PRESSURE BOILER TESTING, MAINTENANCE, AND REPAIR SERVICES",Competitive Sealed Bids,Procurement,85615B0003,11/17/2014 02:00:00 PM,"1 Centre Street 18th floor North, New York, New York 10007",John Bernabe,2123860426,jbernabe@dcas.nyc.gov
20120406028,04/06/2012,04/06/2012,Citywide Administrative Services,Solicitation,Goods,CORRECTION: PRINT  AND  BIND EXAMINATIONS,Competitive Sealed Bids,Procurement,8571200502,04/30/2012 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Harry Tian,2126697506,htian@dcas.nyc.gov
20121212006,12/12/2012,12/12/2012,Brooklyn Bridge Park,Solicitation,Construction/Construction Services,CORRECTION: BROOKLYN BRIDGE PARK EMPIRE STORES ADAPTIVE REUSE,Request for Proposals,Procurement,2012-4,12/21/2012 12:00:00 PM,"334 Furman Street, Brooklyn, NY 11201",David Lowin,7187246437,dlowin@bbpnyc.org
20120302002,03/05/2012,03/09/2012,Independent Budget Office,Solicitation,Services (other than human services),CORRECTION: DATABASE DESIGN AND CONSULTING,Negotiated Acquisition,Procurement,121320000001,03/23/2012 05:00:00 PM,"110 William Street 14th floor, New York, New York 10038",Ray Domanico,2124428616,raymondd@ibo.nyc.ny.us
20141028002,10/28/2014,10/28/2014,Fire Department,Solicitation,Goods and Services,CORRECTION: PERSONAL PROTECTIVE EQUIPMENT (PPE) BUNKER APPAREL (BUNKER GEAR),Request for Information,Procurement,05715RFI0001,11/13/2014 04:00:00 PM,"9 MetroTech Center, Brooklyn, NY 11201",Tetyana Reilly,7189992333,reillyt@fdny.nyc.gov
20150701014,07/01/2015,07/01/2015,Public Library - Queens,Solicitation,Goods and Services,CORRECTION: CONCRETE  AND  STEEL SERVICES,Competitive Sealed Bids,Procurement,0615-3,07/08/2015 02:00:00 PM,"89-11 Merrick Blvd, Jamaica, NY 11432",Cristina Polychronopoulos,7189908684,solicitations@queenslibrary.org
20180921017,09/21/2018,09/21/2018,Citywide Administrative Services,Solicitation,Goods,CORRECTION: LUBE OIL FOR GENERAL MOTORS MARINE DIESEL ENGINE,Competitive Sealed Bids,Procurement,8571800292,10/01/2018 10:30:00 AM,"1 Centre Street, 18th Floor South, New York, NY 10007",Alvin Pettway,2123860478,apettway@dcas.nyc.gov
20151120020,12/01/2015,12/01/2015,Dept. of Social Svcs/Human Resources Administration,Solicitation,Services (other than human services),GENERAL CONSTRUCTION  SERVICES,Competitive Sealed Bids,Procurement,16BSEGS07601,02/11/2016 11:00:00 AM,"150 Greenwich Street, 37th Floor, NY 10007",John Olatoyan,9292217391,olatoyanj@hra.nyc.gov
20180612033,06/12/2018,06/12/2018,Environmental Protection,Solicitation,Services (other than human services),"CORRECTION: REBID: PREVENTIVE MAINTENANCE AND REPAIR OF SUMP PUMPS, ASSOCIATED DRAINAGE SYSTEMS, AND GENERAL MAINTENANCE IN BWSO FACILITIES",Competitive Sealed Bids,Procurement,82617B0062,07/10/2018 11:30:00 AM,"59-17 Junction Boulevard, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20190114033,01/14/2019,01/14/2019,Environmental Protection,Solicitation,Services (other than human services),"CORRECTION: MAINTENANCE AND REPAIR OF FIRE ALARM AND FIRE SUPPRESSION SYSTEMS AT VARIOUS WASTEWATER TREATMENT PLANTS, PUMP STATIONS, AND ASSOCIATED  DEP FACILITIES",Competitive Sealed Bids,Procurement,82619B0017,01/23/2019 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20161005023,10/05/2016,10/05/2016,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: TRUCK, 16 C.Y. COLLECTION - PARKS",Competitive Sealed Bids,Procurement,857 1700003,10/19/2016 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2126698616,jvacirca@dcas.nyc.gov
20200127001,01/24/2020,01/24/2020,Environmental Protection,Solicitation,Construction Related Services,CORRECTION: CSO-FBAY-DES: FACILITY PLANNING AND DESIGN SERVICES FOR THE FLUSHING BAY COMBINED SEWER OVERFLOW STORAGE TUNNEL,Request for Proposals,Procurement,82620WP01447,02/07/2020 04:00:00 PM,"59-17 Junction Blvd,  Flushing, NY 11373",Jeanne Schreiber,7185953456,rfpr@dep.nyc.gov
20170719006,07/21/2017,07/21/2017,Public Library - Queens,Solicitation,Goods and Services,WINDOW CLEANING AND EMERGENCY REMEDIAL SERVICES,Competitive Sealed Bids,Procurement,0717-1,08/08/2017 02:00:00 PM,"89-11 Merrick Blvd, Jamaica, NY 11432",Cristina Polychronopoulos,7189908684,bidcontact@queenslibrary.org
20201014104,10/30/2020,11/06/2020,Finance,Intent to Award,Services (other than human services),bank service charges for schools and agency bank accounts,Negotiated Acquisition,Procurement,83619N0004,11/17/2020 03:00:00 PM,"59 Maiden Lane, New York NY 10038",Tia Clarke,(212) 291-4435,clarket@finance.nyc.gov
20181228008,12/28/2018,12/28/2018,Housing Preservation and Development,Solicitation,Construction/Construction Services,"CORRECTION: LEAD ABATEMENT SERVICES - BROOKLYN, QUEENS  AND  STATEN ISLAND - 2 AWARDS",Competitive Sealed Bids,Procurement,80618B0018,01/03/2019 11:00:00 AM,"100 Gold Street, 6th Floor, New York, NY 10038",Brian C. Saunders,2128636590,contracts@hpd.nyc.gov
20130314016,03/07/2013,03/07/2013,Finance,Solicitation,Services (other than human services),CORRECTION: EMERGENCY REPAIR AND PREVENTIVE MAINTENANCE OF CENTRAL PACKAGE AND AC WINDOW UNITS,Competitive Sealed Bids,Procurement,83612B0002,03/27/2013 03:00:00 PM,"1 Centre Street, New York, NY 10007",Jean Kressner,2126693896,kressnerj@finance.nyc.gov
20180226022,02/26/2018,02/26/2018,Education,Solicitation,Services (other than human services),BID EXTENSION: PROJECT MANAGEMENT SERVICES FOR SYSTEM DEVELOPMENT OF ENHANCED ONLINE MEMBER SERVICES,Request for Proposals,Procurement,BER02040,03/09/2018 12:00:00 PM,"65 Court Street, 16th Floor, Brooklyn, NY 11201",Daniel Miller,9293053600,dmiller15@bers.nyc.gov
20151123021,11/23/2015,11/30/2015,Comptroller,Solicitation,Goods and Services,PROXY VOTING AND REPORTING PLATFORM,Negotiated Acquisition,Procurement,PIN 015 168173 00 ZP,12/11/2015 12:00:00 PM,"1 Centre street, New York, NY 10007",Eric Wollman,2126694766,bamcontracts@comptroller.nyc.gov
20190418045,04/18/2019,04/18/2019,Environmental Protection,Solicitation,Services (other than human services),"MAINTENANCE AND REPAIR OF ELECTRIC ACTUATORS AT VARIOUS WASTEWATER TREATMENT PLANTS, PUMP STATIONS AND ASSOCIATED DEP FACILITIES",Competitive Sealed Bids,Procurement,82619B0043,05/07/2019 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20180228006,02/27/2018,02/27/2018,Environmental Protection,Solicitation,Construction Related Services,BID EXTENSION: LEAD RECLAMATION AND BACKSTOP CONSTRUCTION AT BEERSTON FIRING RANGE,Competitive Sealed Bids,Procurement,82618B0034,03/08/2018 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20151224015,12/24/2015,12/24/2015,Sanitation,Solicitation,Services (other than human services),"CORRECTION: THE CREATION OF EVIDENCE-BASED MEDICAL STANDARDS, DSNY HEALTH CARE FACILITY",Request for Proposals,Procurement,82715AD00051,01/21/2016 11:00:00 AM,"44 Beaver Street, Room 203, New York, NY 10013",ACCO,2124375057,emines@dsny.nyc.gov
20160413006,04/12/2016,04/12/2016,Teachers' Retirement System,Solicitation,Human Services/Client Services,CORRECTION: CONSULTING SERVICES FOR GLOBAL CLIMATE CHANGE,Competitive Sealed Proposals,Procurement,RFP-GCC032016,05/16/2016 02:00:00 PM,"55 Water Street, 16th Floor, New York, NY 10041",Aristea Aftousmis,2125103525,rfpclimatechange@trs.nyc.ny.us
20160711011,07/12/2016,07/12/2016,Citywide Administrative Services,Solicitation,Goods,CORRECTION: MOBILE LIGHT TOWERS  AND  BALLOON LIGHTING SYSTEMS,Competitive Sealed Bids,Procurement,8571600326,07/21/2016 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Kirklival Henry,2123860438,mrudina@dcas.nyc.gov
20150819011,08/19/2015,08/19/2015,NYC Health + Hospitals,Solicitation,Services (other than human services),CORRECTION: RADIOLOGY INTEGRATION,Request for Proposals,Procurement,DCN 2200,08/31/2015 12:00:00 AM,"160 Water Street, 13th Floor, New York, NY 10038",Thomas Lal,6464582021,lalt1@nychhc.org
20160815024,08/15/2016,08/15/2016,Citywide Administrative Services,Solicitation,Goods,CORRECTION: NON- REFLECTIVE FOR TRAFFIC CONTROL SIGNS,Competitive Sealed Bids,Procurement,8571600366,08/29/2016 10:30:00 AM,"1 Centre Street, 18th Floor South, New York, NY 10007",Erica De Jesus,2123860435,ejesus@dcas.nyc.gov
20150212018,02/19/2015,02/25/2015,Design and Construction,Solicitation,Construction/Construction Services,INSTALLATION OF STYRENE-BUTADIENE-STYRENE (SBS) MODIFIED BITUMEN ROOFING SYSTEM,Request for Qualifications,Procurement,ROOFRFQ20151,12/31/2999 08:00:00 AM,"30-30 Thomson Avenue, First Floor, Long Island City, NY 11101",Emmanuel Charles,7183911283,charlesm@ddc.nyc.gov
20190423005,04/30/2019,05/06/2019,Mayor's Office of Criminal Justice,Solicitation,Human Services/Client Services,INTEGRATED VISITING AND FAMILY ASSISTANCE MODEL PROGRAM,Negotiated Acquisition,Procurement,00219N0006,05/28/2019 03:00:00 PM,1 Centre Street,Martina Colaizzi,6465763526,mcolaizzi@cityhall.nyc.gov
20140506003,05/05/2014,05/05/2014,Employees' Retirement System,Solicitation,Human Services/Client Services,CORRECTION: ONLINE BOARD MEMBER PORTAL SOLUTION,Request for Proposals,Procurement,012014,06/06/2014 05:00:00 PM,"335 Adams Street, Suite 2300",Cheryl Greenidge,3476433169,bidresponse@nycers.org
20070104001,01/10/2007,01/17/2007,Environmental Protection,Solicitation,Services (other than human services),EHS:LEGACY ASSESSMENT AT VARIOUS NYCDEP FACILITIES-REVISED.,Competitive Sealed Proposals,Procurement,82607EHSC001,02/16/2007 04:00:00 PM,"59-17 Junction Boulevard, 17th Floor, Corona, N.Y.  11368",Debra Butlien,7185953423,mindyg@dep.nyc.gov
20150313020,03/16/2015,03/16/2015,Citywide Administrative Services,Solicitation,Goods,CORRECTION: AV STREAMING SYSTEM FOR TOWN HALL FOUNDATION,Competitive Sealed Bids,Procurement,8571500334,03/23/2015 10:30:00 AM,"1 Centre Street, 18th Floor South, New York, NY 10007",Rafael Soto,2123860459,rsoto@dcas.nyc.gov
20170313005,03/17/2017,03/17/2017,Transportation,Solicitation,Services (other than human services),WILLOUGHBY PLAZA FOOD AND BEVERAGE KIOSK SUBCONCESSION,Competitive Sealed Proposals,Procurement,84117BKAD109,04/14/2017 05:00:00 PM,"1 Metrotech Center North, Suite 1003, Brooklyn, NY 11201",Ryan Grew,7184031644,rgrew@downtownbrooklyn.com
20160202001,02/02/2016,02/02/2016,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: TRUCK, 62` TREE TRIMMER W/CHIPPER BODY - PARKS",Competitive Sealed Bids,Procurement,8571500666,02/04/2016 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2123866330,jvacirca@dcas.nyc.gov
20180824004,08/27/2018,08/31/2018,Cultural Affairs,Intent to Award,Goods,"PIANOS FOR: BLOOMINGDALE SCHOOL OF MUSIC, INC.; BRIC ARTS MEDIA BKLYN, INC.; BROOKLYN QUEENS CONSERVATORY OF MUSIC; AND JAMAICA CENTER FOR ARTS  AND  LEARNING, INC.",Sole Source,Procurement,12619S0001,09/10/2018 05:00:00 PM,"31 Chambers Street, 2nd Floor New York, NY 10007",Sei Young Kim,2125139314,skim@culture.nyc.gov
20161025013,10/26/2016,10/26/2016,District Attorney - Bronx County,Solicitation,Goods and Services,BID EXTENSION: BUILDING SECURITY,Request for Proposals,Procurement,282828,11/17/2016 12:00:00 AM,"198 East 161st , Bronx, NY 10451",Frank Chiara,7188387211,chiaraf@bronxda.nyc.gov
20121114006,11/19/2012,11/19/2012,Parks and Recreation,Solicitation,Services (other than human services),BLOCK PRUNING OF TREES IN THE BOROUGH OF MANHATTAN,Competitive Sealed Bids,Procurement,84612B0121,12/05/2012 03:00:00 PM,"24 West 61st Street, 3rd Floor, New York, NY 10023",Akihiko Hirao,2128307971,akihiko.hirao@parks.nyc.gov
20160620019,06/20/2016,06/20/2016,Environmental Protection,Solicitation,Construction Related Services,"CORRECTION: JOB ORDER CONTRACT- GENERAL CONSTRUCTION REGION 2, BROOKLYN, QUEENS, STATEN ISLAND",Competitive Sealed Bids,Procurement,82616B0049,07/07/2016 11:30:00 AM,"59-17 Junction Boulevard, 17th Floor, Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20140116001,01/15/2014,01/15/2014,Fire Department,Solicitation,Services (other than human services),"CORRECTION: AMBULANCE TRANSPORT INVOICING, DUNNING, AND LITIGATION SERVICES",Competitive Sealed Proposals,Procurement,057140001202,02/24/2014 04:00:00 PM,"9 MetroTech Center, 5th Floor, Brooklyn, NY 11201",Kristina LeGrand,7189991231,legrankm@fdny.nyc.gov
20170104030,01/04/2017,01/04/2017,Environmental Protection,Solicitation,Construction Related Services,CORRECTION: CAT-252CM: CM SERVICES FOR REPLACEMENT OF ESOPUS  AND  ROUTE 28 RAILROAD BRIDGES,Competitive Sealed Proposals,Procurement,82617WM00303,01/11/2017 04:00:00 PM,"59-17 Junction Blvd, 17th Floor BID ROOM, Flushing, NY 11373",Glorivee Roman,7185953226,glroman@dep.nyc.gov
20140313010,03/13/2014,03/13/2014,Citywide Administrative Services,Solicitation,Goods,BID EXTENSION: MEATS AND POULTRY GENERAL POPULATION FOR DOC,Competitive Sealed Bids,Procurement,8571400318,03/28/2014 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Edith Fezzuoglio,2126698589,efezzuo@dcas.nyc.gov
20151123008,11/20/2015,11/20/2015,Environmental Protection,Solicitation,Services (other than human services),CORRECTION: TRANSPORTATION AND DISPOSAL SERVICES FOR NYC BIOSOLIDS AT VARIOUS WASTEWATER TREATMENT PLANTS.,Competitive Sealed Bids,Procurement,82616B0011,12/01/2015 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20150202031,02/12/2015,02/12/2015,Dept. of Social Svcs/Human Resources Administration,Solicitation,Services (other than human services),HEAVY DUTY RESIDENTIAL CLEANING SERVICES ON AN AS NEEDED BASIS,Competitive Sealed Bids,Procurement,15BPEAO00401,03/24/2015 11:00:00 AM,"180 Water Street, 14th Floor, New York, NY 10038",Polina Fuki,9292216425,fukip@hra.nyc.gov
20190822004,08/29/2019,08/29/2019,Transportation,Intent to Award,Services (other than human services),NOTICE OF AWARD - HERALD SQUARE PLAZA,Sole Source,Procurement,HERALDSQ,08/30/2019 02:00:00 PM,"55 Water Street, 9th Floor, New York, NY 10041",Brandon Budelman,2128399625,bbudelman@dot.nyc.gov
20170726018,07/26/2017,07/26/2017,Fire Department,Solicitation,Services (other than human services),CORRECTION: LIGHT/MEDIUM DUTY TOWING SERVICES,Competitive Sealed Bids,Procurement,057170001215,08/03/2017 04:00:00 PM,"9 MetroTech Center, Brooklyn, NY 11201",Cecily Halliburton,7189992845,hallibc@fdny.nyc.gov
20151028003,10/27/2015,10/27/2015,Environmental Protection,Solicitation,Construction Related Services,"CORRECTION: EE-SCHED: TASK ORDER SERVICES FOR SCHEDULE  AND  COST ESTIMATING SUPPORT, PROJECT CONTROLS",Request for Proposals,Procurement,82616WP01369,11/04/2015 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Jeanne Schreiber,7185953456,rfp@dep.nyc.gov
20151009023,10/20/2015,10/26/2015,Law Department,Intent to Award,Services (other than human services),INSTAKNOW PROFESSIONAL IT CONSULTING SERVICES FOR LAW DEPT. PROCESS AUTOMATION PROJECT,Negotiated Acquisition,Procurement,02515X004961,11/10/2015 05:00:00 PM,"New York City Law Department, 100 Church Street, Room 5-204, New York, NY 10007",Samuel A. Moriber,2123561120,smoriber@law.nyc.gov
20180103022,01/04/2018,01/04/2018,Environmental Protection,Solicitation,Construction Related Services,"BID EXTENSION: JEROME PARK RESERVOIR GATEHOUSE RESTORATION, BRONX, NY",Competitive Sealed Bids,Procurement,82618B0011,01/09/2018 11:30:00 AM,"59-17 Junction Blvd 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20140207003,02/07/2014,02/07/2014,Citywide Administrative Services,Solicitation,Goods,CORRECTION: ORTHOPHOSPHORIC ACID (DEP),Competitive Sealed Bids,Procurement,8571400200,02/27/2014 10:30:00 AM,"1 Centre Street, 18 th floor, New York, NY 10007",Masha Rudina,2123866373,mrudina@dcas.nyc.gov
20160525002,06/01/2016,06/01/2016,City University,Solicitation,Construction/Construction Services,RENOVATION OF THE FIELD BUILDING AT BARUCH COLLEGE  PHASE 1 A,Competitive Sealed Bids,Procurement,BA-CUCF-08-09-03GC,08/03/2016 12:00:00 PM,"17 Lexington Ave, New York, N.Y. 10010",Cecelia Doty,6466606057,dotyc.liro@twcmetrobiz.com
20170811024,08/11/2017,08/11/2017,Environmental Protection,Solicitation,Services (other than human services),"BID EXTENSION: TEMPORARY DEWATERING, TRANSPORTATION AND DISPOSAL OF BIOSOLIDS FOR THE OWLS HEAD WASTEWATER TREATMENT PLANT.",Competitive Sealed Bids,Procurement,82617B0074,08/24/2017 11:30:00 AM,"59-17 Junction Boulevard, 17th Floor Bid Room, Flushing, NY  11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20181010022,10/10/2018,10/10/2018,Police Department,Solicitation,Goods,BID EXTENSION: UNIFORM SHIRTS,Competitive Sealed Bids,Procurement,05618ES00008,11/07/2018 02:00:00 PM,"127-10 28th Avenue, 2nd Floor, Room PT 285, Flushing, NY 11354",Thomas Thomasina,7186709642,thomasina.thomas@nypd.org
20180410025,04/10/2018,04/10/2018,Environmental Protection,Solicitation,Construction Related Services,BID EXTENSION: GI-ONSITE-CM: SERVICE ORDER CONTRACT FOR CONSTRUCTION MANAGEMENT SERVICES FOR GREEN INFRASTRUCTURE,Request for Proposals,Procurement,82618GITOCMS,04/17/2018 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Jeanne Schreiber,7185953456,rfp@dep.nyc.gov
20121214029,12/14/2012,12/14/2012,Brooklyn Bridge Park,Solicitation,Construction/Construction Services,BROOKLYN BRIDGE PARK JOHN STREET DEVELOPMENT,Request for Proposals,Procurement,2012-5,03/11/2013 03:00:00 PM,"334 Furman Street, Brooklyn, NY 11201",David Lowin,7187246437,dlowin@bbpnyc.org
20121214020,12/17/2012,12/17/2012,Housing Authority,Solicitation,Human Services/Client Services,GSD_CONSULTANT TO PROVIDE ON-CALL STENOGRAPHIC SERVICES-RPI UNIT,Request for Proposals,Procurement,46925.,12/27/2012 02:00:00 PM,"90 Church Street, 12th Floor, New York, NY 10007",Jacques Barbot,2123063265,jacques.barbot@nycha.nyc.gov
20200428029,04/28/2020,04/28/2020,Police Department,Solicitation,Services (other than human services),CORRECTION: TRANSPORTATION SERVICES YOUTH,Competitive Sealed Bids,Procurement,05620B0004,05/21/2020 01:00:00 PM,"90 Church Street,12th Floor, New York, NY 10007",Annemarie Eimicke,6466105223,annemarie.eimicke@nypd.org
20100819019,08/23/2010,08/23/2010,NYC Health + Hospitals,Solicitation,Services (other than human services),MEDICAL RECORD CHART COPY SERVICE,Request for Proposals,Procurement,RFP MED COPY,09/29/2010 05:00:00 PM,"2601 Ocean Parkway, Brooklyn, Ny  11235",Vicki Davis,7186164271,davisvi@nychhc.org
20120113015,01/13/2012,01/13/2012,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: SWINGS, PLAYGROUND AND ACCESSORIES",Competitive Sealed Bids,Procurement,8571200175,01/23/2012 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Anna  Wong,2126698610,dcasdmssbids@dcas.nyc.gov
20160331005,04/29/2016,04/29/2016,Housing Authority,Solicitation,Services (other than human services),GENERAL AUTO EXCESS EMPLOYEE BENEFITS LIABILITY,Negotiated Acquisition,Procurement,EXGL 16-17,06/07/2016 03:00:00 PM,"Edgewood Partners Insurance Center 3 Landmark Square , 4th Floor, Stamford, CT 06901-2515",Rebecca Oliver,2036580512,rebecca.oliver@epicbrokers.com; tom.heiple@epicbrokers.com; maria.riccardelli@epicbrokers.com
20190827013,08/27/2019,08/27/2019,Sanitation,Solicitation,Services (other than human services),"CORRECTION: VEEDER-ROOT TANK LEVEL SYSTEMS MONITORING, MAINTENANCE, AND REPAIR",Competitive Sealed Bids,Procurement,82718BM0017,09/12/2019 11:00:00 AM,"44 Beavers Street, New York, NY 10004 Room 203",Dr. Mikhail Kazatskiy,7183349126,mkazatskiy@dsny.nyc.gov
20150601004,06/05/2015,06/05/2015,Housing Authority,Solicitation,Goods and Services,SMD BOILER WELDING AND REPAIRS SERVICES-QUEENS  AND  STATEN ISLAND,Competitive Sealed Bids,Procurement,62389.,07/09/2015 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Erneste Pierre-Louis,2123063609,erneste.pierre-louis@nycha.nyc.gov
20121004014,10/04/2012,10/04/2012,Citywide Administrative Services,Solicitation,Goods,CORRECTION: FISH FOR DOC,Competitive Sealed Bids,Procurement,8571300027,10/15/2012 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Edith Fezzuoglio,2126698589,efezzuo@dcas.nyc.gov
20180611040,06/11/2018,06/11/2018,Environmental Protection,Solicitation,Construction Related Services,"CORRECTION: CHEMICAL ADDITION FACILITY AT THE PLEASANTVILLE ALUM PLANT, ELECTRICAL, UPSTATE NEW YORK",Competitive Sealed Bids,Procurement,82618B0032,06/21/2018 11:30:00 AM,"59-17 Junction Blvd, Flushing, 17th Floor Bid Room, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20170925003,09/22/2017,09/22/2017,Environmental Protection,Solicitation,Services (other than human services),CORRECTION: WATERSHED FOREST INVENTORY  AND  ANALYSIS FOR NYC WATER SUPPLY LANDS,Competitive Sealed Bids,Procurement,82618B0004,10/05/2017 11:30:00 AM,"59-17 Junction Boulevard, 17th Floor Bid Room, Flushing, NY  11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20121016011,10/16/2012,10/16/2012,Environmental Protection,Solicitation,Construction Related Services,CORRECTION: EE-DSGN3A-D DES-CM: DESIGN  AND  CONSTRUCTION MANAGEMENT SERVICES DURING CONSTRUCTION FOR VARIOUS WASTEWATER AND CLEAN WATER PROJECTS,Request for Proposals,Procurement,82613WP01252,10/24/2012 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Jeanne Schreiber,7185953456,jeannes@dep.nyc.gov
20130108005,01/15/2013,01/22/2013,Environmental Protection,Solicitation,Construction/Construction Services,CORRECTION: NYC CONSTRUCTION MENTORSHIP PROGRAM - PRE-QUALIFICATION FOR GREEN INFRASTRUCTURE IMPROVEMENTS AT EDENWALD HOUSES,Request for Qualifications,Procurement,826MPQL01,02/01/2013 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Glorivee Roman,7185953226,glroman@dep.nyc.gov
20131008002,10/08/2013,10/08/2013,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: TRUCK, SQUAD SUPPORT UNIT - FDNY",Competitive Sealed Bids,Procurement,8571400002,10/23/2013 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2126698616,jvacirca@dcas.nyc.gov
20130917020,09/19/2013,09/19/2013,Citywide Administrative Services,Solicitation,Goods and Services,FOOD VENDORS MEETING,Other,Procurement,857FVM,10/03/2013 09:00:00 AM,"1 Centre St, 18th Floor, New York, NY 10007",Anson Telford,2126698574,atelford@dcas.nyc.gov
20140714019,07/16/2014,07/16/2014,Citywide Administrative Services,Solicitation,Services (other than human services),PLUMBING AND FIRE SYSTEM SERVICES,Competitive Sealed Bids,Procurement,85614B0002,08/14/2014 02:00:00 PM,"1 Centre Street 18th floor North, New York, New York 10007",John Bernabe,2123860426,jbernabe@dcas.nyc.gov
20080910007,09/11/2008,09/11/2008,Police Department,Solicitation,Services (other than human services),CORRECTION: Large Evidence Container Storage Facility,Competitive Sealed Bids,Procurement,056090000626,09/23/2008 11:00:00 AM,"51 Chambers Street, Room 310 New York, New York 10007",Stephanie Gallop,6466105225,stephanie.gallop@nypd.org
20130703030,07/03/2013,07/03/2013,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: NUTRITIONAL SUPPLEMENTS, BABY APPLE JUICE",Competitive Sealed Bids,Procurement,8571300282,07/16/2013 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Edith Fezzuoglio,2126698589,efezzuo@dcas.nyc.gov
20150622001,06/19/2015,06/19/2015,Fire Department,Solicitation,Services (other than human services),"CORRECTION: MAINTENANCE, CONFIGURATION, RELOCATION AND MODIFICATION SERVICES FOR TELECOMMUNICATIONS EQUIPMENT",Competitive Sealed Bids,Procurement,057150001091,06/30/2015 04:00:00 PM,"9 MetroTech Center, 5W-18K, Brooklyn, NY 11201",Tetyana Sydoruk,7189992333,tetyana.sydoruk@fdny.nyc.gov
20150310028,03/12/2015,03/12/2015,Citywide Administrative Services,Solicitation,Services (other than human services),HIGH/LOW BOILER SERVICE CONTRACT,Competitive Sealed Bids,Procurement,85615B0012,04/08/2015 02:00:00 PM,"1 Centre Street, 18th Floor North, New York, NY 10007",John Bernabe,2123860426,jbernabe@dcas.nyc.gov
20200122020,01/22/2020,01/22/2020,Environmental Protection,Solicitation,Construction Related Services,CORRECTION: CAT-379: ACADEMY KINGSTON RENOVATION.,Competitive Sealed Proposals,Procurement,82619WS00027,01/31/2020 04:00:00 PM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Glorivee Roman,7185953226,glroman@dep.nyc.gov
20180904021,09/04/2018,09/04/2018,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: TRUCK, HYDRAULIC TRAFFIC MARKING SCARIFIER - DOT",Competitive Sealed Bids,Procurement,8571800189,09/10/2018 10:30:00 AM,"1 Centre Street, 18th floor, New York, NY 10007-1602",Kirklival  Henry,2123860438,khenry@dcas.nyc.gov
20180924012,09/24/2018,09/24/2018,Citywide Administrative Services,Solicitation,Goods,"BID EXTENSION: PLATFORM, TELESCOPIC AND ARTICULATED BOOM DSNY",Competitive Sealed Bids,Procurement,8571800268,10/10/2018 10:30:00 AM,"1 Centre Street, 18th floor, New York, NY 10007-1602",Kirklival Henry,2123860438,khenry@dcas.nyc.gov
20160314013,03/14/2016,03/14/2016,Teachers' Retirement System,Solicitation,Services (other than human services),CORRECTION: TRS ENTERPRISE WI-FI SOLUTION,Competitive Sealed Proposals,Procurement,RFP-610,04/08/2016 05:00:00 PM,"55 Water Street, 17th Floor, New York, NY 10041",Vynette Pajotte,2126125690,procurement@trs.nyc.ny.us
