Key_3_13,D3,D8,D177,D60,D10,D64,D83,D739,D158,D660,D187,D209,D146,D607,D87,D659,D182,D217,D469
232,0.2,0.611112385,0.323276755,0.0,0.330916632,0.00507,0.333333333,0.204545455,0.0,0.0571,0.836961625,0.530657645,0.142857143,0.285714286,0.327712077,0.333333333,0.149497215,0.539307845,0.0
2998,0.1,0.3945135,0.0391,0.0719,0.343472244,0.00227,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.0833,0.0943,0.539307845,0.0
2296,0.0,0.444384767,0.191219249,0.215965591,0.135479832,0.0,0.111111111,0.0,0.2,0.0286,0.836961625,0.296797516,0.166666667,0.0,0.443198549,0.125,0.0943,0.539307845,0.0
1281,0.1,0.561463346,0.183216479,0.0,0.255593273,0.0,0.111111111,0.113636364,0.0444,0.0,0.836961625,0.296797516,0.0,0.0714,0.406708127,0.104166667,0.0943,0.539307845,0.0
1305,0.25,0.585444864,0.602133023,0.0,0.364589049,0.172097253,0.333333333,0.363636364,0.0,0.0571,0.752739828,0.296797516,0.0476,0.214285714,0.291222163,0.375,0.0943,0.301325093,0.416666667
2012,0.1,0.469870852,0.165936161,0.0588,0.181088954,0.117687491,0.111111111,0.0909,0.0889,0.0286,0.836961625,0.296797516,0.0238,0.0,0.443198549,0.125,0.0943,0.539307845,0.0
1177,0.0,0.131075967,0.000514,0.647058849,0.126868629,0.0,0.0,0.0,0.577777778,0.0,0.836961625,0.296797516,0.0476,0.0,0.450643785,0.0,0.0943,0.539307845,0.0
2944,0.0,0.0779,0.000514,0.0882,0.147710742,0.0144,0.111111111,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.379090093,0.0,0.0943,0.539307845,0.0
1175,0.15,0.388971799,0.0411,0.0588,0.193930034,0.0,0.111111111,0.227272727,0.0889,0.0,0.836961625,0.296797516,0.0476,0.0,0.390392196,0.0,0.0943,0.539307845,0.0
700,0.05,0.336363121,0.000514,0.411764728,0.0988,0.389987469,0.0,0.0227,0.488888889,0.0,0.836961625,0.296797516,0.261904762,0.0,0.837298296,0.0,0.0943,0.539307845,0.0
1867,0.15,0.486689411,0.163140045,0.0,0.266569974,0.0831,0.111111111,0.159090909,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0714,0.406708296,0.125,0.0943,0.539307845,0.25
72,0.0,0.240147953,0.000514,0.235294137,0.135814854,0.0,0.0,0.0,0.177777778,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
408,0.05,0.582941666,0.571380983,0.0,0.334415802,0.0,0.444444444,0.136363636,0.0,0.257142857,0.836961625,0.794225333,0.404761905,0.0714,0.148117148,0.479166667,0.361490367,0.539307845,0.0
2664,0.0,0.488125444,0.268101972,0.0294,0.20859397,0.0,0.111111111,0.0,0.0444,0.0286,0.836961625,0.296797516,0.0238,0.0,0.323853685,0.125,0.0943,0.539307845,0.0
3056,0.0,0.0678,0.000514,0.0588,0.186941514,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0476,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
2358,0.15,0.514794349,0.242249694,0.0,0.117030427,0.0789,0.222222222,0.136363636,0.133333333,0.0571,0.836961625,0.296797516,0.0952,0.0,0.362773993,0.125,0.0943,0.539307845,0.166666667
1720,0.0,0.620919043,0.566415646,0.0,0.357705586,0.0,0.555555556,0.0,0.0,0.314285714,0.836961625,0.600824952,0.547619048,0.0,0.212225436,0.625,0.534804846,0.539307845,0.0
1804,0.0,0.514882762,0.519471833,0.0202,0.217114428,0.0,0.444444444,0.0,0.0,0.171428571,0.836961625,0.76284933,0.19047619,0.0,0.219669486,0.375,0.207355395,0.539307845,0.0
2280,0.1,0.292814256,0.000514,0.0,0.419430654,0.0,0.0,0.0455,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
1717,0.05,0.472323367,0.156574678,0.0,0.337909812,0.166666669,0.111111111,0.0455,0.0222,0.0,0.754463314,0.296797516,0.0952,0.0714,0.379090093,0.125,0.0943,0.306195091,0.166666667
1225,0.0,0.500269198,0.247786845,0.0,0.254217779,0.0,0.111111111,0.0,0.0444,0.0286,0.836961625,0.296797516,0.0238,0.0,0.323853685,0.125,0.0943,0.539307845,0.0
576,0.0,0.293095778,0.000514,0.0,0.287690939,0.0254,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.487132684,0.0,0.0943,0.539307845,0.0
369,0.1,0.478894602,0.237814202,0.0,0.397311988,0.0,0.222222222,0.0909,0.0,0.0,0.836961625,0.639013765,0.142857143,0.0,0.279919551,0.208333333,0.183250981,0.539307845,0.166666667
1452,0.05,0.330496302,0.000514,0.0,0.213127205,0.166666669,0.0,0.0455,0.133333333,0.0,0.731153304,0.296797516,0.142857143,0.0,0.335155789,0.0,0.0943,0.240328765,0.25
2687,0.25,0.559532984,0.421573642,0.0,0.304849354,0.363178632,0.333333333,0.272727273,0.0,0.114285714,0.658755425,0.46897159,0.285714286,0.357142857,0.302524605,0.479166667,0.147563011,0.28501626,0.416666667
1436,0.1,0.529945476,0.261583819,0.0,0.344837337,0.00507,0.222222222,0.113636364,0.0,0.0,0.836961625,0.488853872,0.142857143,0.0714,0.344028008,0.229166667,0.158117158,0.539307845,0.0
646,0.05,0.496960217,0.000514,0.0,0.310203459,0.0838,0.0,0.0455,0.0222,0.0,0.836961625,0.296797516,0.0952,0.0,0.43432633,0.0,0.0943,0.539307845,0.0833
2086,0.1,0.283725202,0.0871,0.0,0.317976318,0.0,0.111111111,0.0909,0.0444,0.0,0.836961625,0.296797516,0.0952,0.142857143,0.406708296,0.125,0.0943,0.539307845,0.0
3077,0.0,0.278052218,0.10300517,0.0,0.349778281,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351472058,0.0,0.0943,0.539307845,0.0
56,0.1,0.394915671,0.0564,0.0,0.417224013,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.0833,0.0943,0.539307845,0.0
1878,0.05,0.488724672,0.495634018,0.0101,0.18541357,0.0,0.222222222,0.0,0.0889,0.171428571,0.836961625,0.296797516,0.19047619,0.0,0.335155789,0.25,0.0943,0.539307845,0.0
276,0.1,0.377256009,0.000514,0.0,0.105946588,0.0878,0.111111111,0.0455,0.133333333,0.0,0.798632663,0.296797516,0.142857143,0.0,0.461944534,0.0,0.0943,0.431002961,0.166666667
1743,0.1,0.297520555,0.000514,0.117647068,0.151224974,0.0,0.0,0.0455,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
1513,0.0,0.617536117,0.216672831,0.0,0.351486675,0.01,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351472058,0.125,0.0943,0.539307845,0.0
2341,0.05,0.761032267,0.0819,0.0,0.393377024,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0714,0.406708296,0.125,0.0943,0.539307845,0.0
532,0.1,0.533153658,0.512998271,0.0,0.225334399,0.0204,0.222222222,0.181818182,0.0889,0.0571,0.836961625,0.296797516,0.0238,0.142857143,0.335155789,0.25,0.0943,0.539307845,0.0
907,0.05,0.461665572,0.215348216,0.0202,0.196801933,0.0878,0.333333333,0.0682,0.0444,0.0571,0.820694433,0.538860824,0.238095238,0.0714,0.247287859,0.229166667,0.163562187,0.493342178,0.0833
3075,0.05,0.387796482,0.000514,0.0,0.233339884,0.0,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.459514649,0.0,0.0943,0.539307845,0.0
1742,0.0,0.305450141,0.000514,0.0,0.179303462,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
1684,0.05,0.538194716,0.119582523,0.0,0.327194988,0.166666669,0.111111111,0.0682,0.0,0.0,0.754526299,0.296797516,0.0714,0.0714,0.406708296,0.125,0.0943,0.306373065,0.166666667
2569,0.05,0.599368673,0.39818436,0.0,0.399917518,0.0,0.222222222,0.0909,0.0,0.0857,0.836961625,0.662603698,0.142857143,0.0714,0.235985417,0.25,0.183624818,0.539307845,0.0
3189,0.05,0.0678,0.000514,0.235294137,0.138466942,0.0589,0.0,0.0455,0.266666667,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
3236,0.0,0.0678,0.000514,0.529411773,0.126567184,0.0144,0.0,0.0,0.533333333,0.0,0.836961625,0.296797516,0.0952,0.0,0.406708296,0.0,0.0943,0.539307845,0.0
1897,0.1,0.0678,0.000514,0.0,0.125561495,0.0,0.111111111,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.0,0.0943,0.539307845,0.0
3177,0.1,0.533398928,0.46162159,0.0,0.31551916,0.00507,0.333333333,0.159090909,0.0,0.0571,0.836961625,0.515734347,0.214285714,0.142857143,0.300093874,0.354166667,0.163047483,0.539307845,0.0
921,0.05,0.448101096,0.176609144,0.0,0.25786919,0.166666669,0.111111111,0.0682,0.0222,0.0,0.759954422,0.296797516,0.119047619,0.0714,0.379090093,0.125,0.0943,0.321711133,0.166666667
2078,0.05,0.488776621,0.221848008,0.0,0.185124775,0.0,0.222222222,0.0682,0.0444,0.0571,0.836961625,0.296797516,0.0952,0.0714,0.344028177,0.125,0.0943,0.539307845,0.0
778,0.0,0.183024615,0.000514,0.0588,0.258420944,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.379090093,0.0,0.0943,0.539307845,0.0
2083,0.0,0.353643858,0.000514,0.235294137,0.0448,0.0577,0.333333333,0.0,0.222222222,0.0,0.836961625,0.296797516,0.238095238,0.0,0.292649993,0.0,0.0943,0.539307845,0.0
3024,0.0,0.451908287,0.151462453,0.0275,0.320092629,0.0,0.111111111,0.0,0.0444,0.0286,0.836961625,0.296797516,0.0952,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
1820,0.0,0.367995486,0.000514,0.323529425,0.0819,0.0577,0.222222222,0.0,0.355555556,0.0,0.836961625,0.296797516,0.142857143,0.0,0.382948654,0.0,0.0943,0.539307845,0.0
3428,0.0,0.0766,0.000514,0.0882,0.110250359,0.0144,0.111111111,0.0,0.0889,0.0,0.836961625,0.296797516,0.0238,0.0,0.443198549,0.0,0.0943,0.539307845,0.0
943,0.0,0.504447143,0.179462967,0.0,0.329850279,0.0831,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0714,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
1124,0.0,0.589968552,0.229612085,0.0,0.353200353,0.00507,0.222222222,0.0,0.0,0.0,0.836961625,0.47610882,0.119047619,0.0,0.371646042,0.25,0.145650478,0.539307845,0.0
1129,0.0,0.400114024,0.000514,0.0,0.433241141,0.166128221,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
1528,0.15,0.449850568,0.45827989,0.0,0.262958548,0.0309,0.333333333,0.136363636,0.0889,0.228571429,0.836961625,0.296797516,0.214285714,0.142857143,0.346458401,0.25,0.0943,0.539307845,0.0
3391,0.2,0.511049377,0.380521085,0.0,0.286175978,0.0204,0.222222222,0.272727273,0.0444,0.114285714,0.836961625,0.296797516,0.0952,0.285714286,0.41801023,0.25,0.0943,0.539307845,0.166666667
3047,0.1,0.370775083,0.343932872,0.0,0.171547953,0.0,0.222222222,0.113636364,0.133333333,0.0857,0.836961625,0.296797516,0.142857143,0.142857143,0.454500822,0.25,0.0943,0.539307845,0.0
2500,0.0,0.0678,0.000514,0.0,0.205048116,0.0,0.0,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
2546,0.0,0.354004183,0.000514,0.0,0.537684334,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
2282,0.1,0.502776868,0.276073266,0.0,0.386140274,0.0878,0.222222222,0.0909,0.0,0.0,0.812506442,0.708763962,0.0476,0.0,0.279919551,0.208333333,0.194861626,0.47020564,0.166666667
2273,0.15,0.263119704,0.125408204,0.0101,0.162239995,0.166666669,0.111111111,0.113636364,0.133333333,0.0,0.744002153,0.296797516,0.142857143,0.0,0.573845517,0.125,0.0943,0.276635333,0.166666667
1785,0.2,0.394125661,0.287260356,0.0,0.310383119,0.0,0.222222222,0.318181818,0.0,0.114285714,0.836961625,0.296797516,0.0952,0.285714286,0.41801023,0.25,0.0943,0.539307845,0.166666667
2913,0.1,0.395246997,0.000514,0.0,0.207584536,0.0,0.0,0.0455,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.470816584,0.0,0.0943,0.539307845,0.0
2327,0.0,0.0678,0.000514,0.0,0.259781584,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
3166,0.0,0.0678,0.000514,0.294117652,0.126875785,0.0,0.0,0.0,0.266666667,0.0,0.836961625,0.296797516,0.0,0.0,0.459514311,0.0,0.0943,0.539307845,0.0
2651,0.0,0.430263311,0.161437718,0.0294,0.213732715,0.0,0.111111111,0.0,0.0667,0.0286,0.836961625,0.296797516,0.119047619,0.0,0.279919721,0.125,0.0943,0.539307845,0.0
3066,0.0,0.509922713,0.000514,0.0294,0.2625897,0.0,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
3222,0.2,0.0969,0.000514,0.0,0.213236424,0.0,0.0,0.227272727,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.523622937,0.0,0.0943,0.539307845,0.166666667
506,0.0,0.335720706,0.131734878,0.0,0.321634511,0.0,0.111111111,0.0,0.0444,0.0,0.836961625,0.296797516,0.0714,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
327,0.0,0.215547514,0.000514,0.147058827,0.120248249,0.0,0.111111111,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.261173567,0.0,0.0943,0.539307845,0.0
2594,0.0,0.609161831,0.284603258,0.0,0.335295753,0.0831,0.333333333,0.0,0.0,0.0857,0.836961625,0.219539324,0.19047619,0.0,0.318839858,0.25,0.0855,0.539307845,0.0
1763,0.0,0.0678,0.000514,0.0,0.217315974,0.0,0.111111111,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.296235651,0.0,0.0943,0.539307845,0.0
2487,0.1,0.399767433,0.163688251,0.0588,0.213824875,0.0666,0.111111111,0.113636364,0.0444,0.0286,0.836961625,0.296797516,0.166666667,0.0714,0.335155958,0.125,0.0943,0.539307845,0.0
413,0.05,0.446392197,0.168679818,0.0,0.332540895,0.0,0.111111111,0.0455,0.0,0.0286,0.836961625,0.296797516,0.0714,0.0714,0.379090093,0.125,0.0943,0.539307845,0.0
633,0.05,0.391716242,0.000514,0.0588,0.144612125,0.0975,0.0,0.0455,0.133333333,0.0,0.836961625,0.296797516,0.119047619,0.0,0.346457893,0.0,0.0943,0.539307845,0.0
143,0.1,0.409575265,0.000514,0.0588,0.212644769,0.0,0.0,0.0682,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.459514649,0.0,0.0943,0.539307845,0.0
1464,0.1,0.502038186,0.0446,0.0,0.342426696,0.338407556,0.111111111,0.0909,0.0,0.0,0.599194943,0.296797516,0.0952,0.142857143,0.498434787,0.125,0.0943,0.183636158,0.333333333
619,0.05,0.530822717,0.0994,0.0294,0.0711,0.0144,0.444444444,0.0682,0.111111111,0.0857,0.836961625,0.296797516,0.380952381,0.0,0.212225775,0.125,0.0943,0.539307845,0.0
1003,0.0,0.593159794,0.697468544,0.0,0.332629061,0.0,0.444444444,0.0,0.0,0.371428571,0.836961625,0.909486954,0.5,0.0,0.120499114,0.5,0.388856381,0.539307845,0.0
2906,0.25,0.510374931,0.169930989,0.0,0.367440727,0.137186958,0.111111111,0.181818182,0.0,0.0,0.836961625,0.296797516,0.0952,0.0714,0.335155789,0.125,0.0943,0.539307845,0.333333333
3376,0.0,0.378375533,0.0409,0.0294,0.157723111,0.0144,0.222222222,0.0,0.111111111,0.0571,0.836961625,0.296797516,0.333333333,0.0,0.410566688,0.125,0.0943,0.539307845,0.0
881,0.05,0.0678,0.000514,0.0,0.192743187,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
2616,0.0,0.680341451,0.000514,0.0,0.307773263,0.04,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.461944703,0.125,0.0943,0.539307845,0.0
1565,0.25,0.380332234,0.144891841,0.0356,0.161960352,0.259865407,0.111111111,0.181818182,0.0889,0.0286,0.836961625,0.296797516,0.214285714,0.0,0.52104018,0.125,0.0943,0.539307845,0.0
302,0.0,0.761457927,0.000514,0.0,0.195103068,0.0289,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0952,0.0,0.428310618,0.0,0.0943,0.539307845,0.0
437,0.15,0.373845653,0.127076432,0.0,0.140190522,0.117867524,0.111111111,0.113636364,0.177777778,0.0286,0.836961625,0.296797516,0.166666667,0.0714,0.526052991,0.125,0.0943,0.539307845,0.0
424,0.0,0.0678,0.000514,0.147058827,0.151284389,0.0,0.0,0.0,0.177777778,0.0,0.836961625,0.296797516,0.0238,0.0,0.323853855,0.0,0.0943,0.539307845,0.0
2991,0.3,0.494160436,0.247191424,0.176470591,0.153413099,0.255856314,0.111111111,0.227272727,0.177777778,0.0286,0.836961625,0.715901191,0.238095238,0.0714,0.44562945,0.125,0.193469215,0.539307845,0.0
2154,0.0,0.0678,0.000514,0.117647068,0.182760775,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
1081,0.0,0.0678,0.000514,0.0294,0.173546807,0.0144,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
9,0.0,0.138707266,0.000514,0.0882,0.025,0.0289,0.222222222,0.0,0.177777778,0.0,0.836961625,0.296797516,0.119047619,0.0,0.281347889,0.0,0.0943,0.539307845,0.0
26,0.05,0.494430816,0.545161485,0.0101,0.185736568,0.0,0.222222222,0.0,0.0889,0.171428571,0.836961625,0.296797516,0.119047619,0.0,0.307537586,0.25,0.0943,0.539307845,0.0
2478,0.0,0.454065023,0.150578502,0.0275,0.320514319,0.0,0.111111111,0.0,0.0444,0.0286,0.836961625,0.296797516,0.0714,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
51,0.05,0.253513264,0.000514,0.0882,0.182373204,0.0831,0.0,0.0227,0.133333333,0.0,0.836961625,0.296797516,0.0476,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
1538,0.0,0.0678,0.000514,0.0,0.141285375,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.45951448,0.0,0.0943,0.539307845,0.0
1890,0.15,0.490049295,0.202422077,0.0,0.297997347,0.0,0.222222222,0.204545455,0.0222,0.0286,0.836961625,0.735134634,0.166666667,0.214285714,0.335155958,0.229166667,0.199878638,0.539307845,0.0
1599,0.0,0.420902762,0.152716247,0.117647068,0.063,0.0289,0.333333333,0.0,0.2,0.0571,0.836961625,0.296797516,0.30952381,0.0,0.283778112,0.125,0.0943,0.539307845,0.0
1311,0.0,0.48475078,0.161167549,0.117647068,0.127895163,0.0975,0.111111111,0.0,0.177777778,0.0286,0.836961625,0.296797516,0.166666667,0.0,0.4343265,0.125,0.0943,0.539307845,0.0
981,0.05,0.655842205,0.187116878,0.0,0.38520124,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0714,0.351472058,0.125,0.0943,0.539307845,0.0
894,0.25,0.550340273,0.45134468,0.0,0.272779191,0.172792191,0.222222222,0.272727273,0.0444,0.2,0.836961625,0.822403485,0.238095238,0.0714,0.120498945,0.25,0.221404113,0.539307845,0.0
1057,0.1,0.653872089,0.123044882,0.0,0.322597636,0.00507,0.222222222,0.113636364,0.0,0.0286,0.836961625,0.296797516,0.0714,0.0,0.454500653,0.125,0.0943,0.539307845,0.0833
1449,0.0,0.247573758,0.000514,0.0588,0.196052379,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
3229,0.0,0.585444864,0.55487445,0.0,0.285667579,0.0101,0.222222222,0.0,0.0444,0.0571,0.836961625,0.296797516,0.0476,0.0,0.252301178,0.25,0.0943,0.539307845,0.0
3404,0.2,0.478335992,0.209732375,0.0,0.314134221,0.421145018,0.222222222,0.363636364,0.0,0.0571,0.592656001,0.296797516,0.238095238,0.285714286,0.445628773,0.25,0.0943,0.269419321,0.5
1393,0.3,0.575810957,0.515899308,0.0,0.137897546,0.120072537,0.444444444,0.409090909,0.111111111,0.228571429,0.836961625,0.704083051,0.238095238,0.357142857,0.131802064,0.375,0.302900765,0.539307845,0.0
3114,0.0,0.0678,0.000514,0.0,0.201658831,0.0,0.0,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
1942,0.0,0.501889683,0.385651671,0.0882,0.187134655,0.0,0.333333333,0.0,0.0889,0.228571429,0.836961625,0.834360662,0.452380952,0.0,0.219669656,0.375,0.352160674,0.539307845,0.0
1166,0.05,0.522159117,0.0737,0.0294,0.198531089,0.141997873,0.111111111,0.0227,0.0667,0.0286,0.836961625,0.296797516,0.119047619,0.0,0.489562907,0.125,0.0943,0.539307845,0.0
900,0.1,0.510817303,0.148133867,0.0294,0.175187797,0.081,0.111111111,0.113636364,0.0667,0.0286,0.836961625,0.296797516,0.166666667,0.0714,0.362774162,0.125,0.0943,0.539307845,0.0
2600,0.0,0.526162819,0.572666252,0.0,0.124031347,0.0831,0.666666667,0.0,0.0889,0.4,0.836961625,0.64726329,0.666666667,0.0,0.214655998,0.625,0.512249962,0.539307845,0.0
1257,0.0,0.720135665,0.115354249,0.0,0.336200004,0.0101,0.222222222,0.0,0.0,0.114285714,0.836961625,0.296797516,0.119047619,0.0,0.482118857,0.25,0.0943,0.539307845,0.0
3334,0.05,0.528076469,0.179966583,0.0,0.31771723,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
2779,0.0,0.166080586,0.000514,0.0,0.206133733,0.0144,0.111111111,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.43432633,0.0,0.0943,0.539307845,0.0
3315,0.05,0.629505529,0.192347138,0.0275,0.400344991,0.0,0.111111111,0.0227,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.104166667,0.0943,0.539307845,0.0
872,0.1,0.553584056,0.126903314,0.0,0.212767011,0.0,0.111111111,0.113636364,0.0667,0.0,0.836961625,0.296797516,0.0952,0.0714,0.4343265,0.125,0.0943,0.539307845,0.0
275,0.2,0.583451214,0.462718004,0.0,0.349961769,0.0,0.222222222,0.227272727,0.0,0.171428571,0.836961625,0.296797516,0.261904762,0.0714,0.192051113,0.25,0.0943,0.539307845,0.166666667
3059,0.05,0.238969157,0.000514,0.0,0.173923977,0.166666669,0.0,0.0227,0.0667,0.0,0.753461287,0.296797516,0.0,0.0,0.478260634,0.0,0.0943,0.303363697,0.166666667
85,0.0,0.26328013,0.133906721,0.351031344,0.0333,0.0577,0.444444444,0.0,0.466666667,0.0286,0.836961625,0.296797516,0.380952381,0.0,0.397108111,0.125,0.0943,0.539307845,0.0
3323,0.0,0.661335436,0.270635789,0.0275,0.368094834,0.0,0.222222222,0.0,0.0,0.0,0.836961625,0.554247578,0.0952,0.0,0.235985417,0.125,0.267234467,0.539307845,0.0
279,0.15,0.55409406,0.367954297,0.0,0.288787082,0.0585,0.222222222,0.0682,0.0,0.0286,0.836961625,0.82490615,0.119047619,0.0714,0.307537755,0.25,0.219849165,0.539307845,0.0
2349,0.0,0.543199946,0.526113266,0.0,0.385271473,0.0,0.333333333,0.0,0.0,0.171428571,0.836961625,0.78435371,0.333333333,0.0,0.192051452,0.375,0.212150272,0.539307845,0.0
2948,0.05,0.136959939,0.000514,0.470588274,0.119201202,0.0,0.0,0.0227,0.4,0.0,0.836961625,0.296797516,0.0,0.0,0.395405854,0.0,0.0943,0.539307845,0.0
1103,0.0,0.445546441,0.13158799,0.0,0.335951109,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.0,0.0943,0.539307845,0.0
1692,0.0,0.274242254,0.000514,0.176470591,0.0484,0.0433,0.333333333,0.0,0.2,0.0,0.836961625,0.296797516,0.214285714,0.0,0.320268027,0.0,0.0943,0.539307845,0.0
1931,0.1,0.585444864,0.327573228,0.0,0.35222641,0.0831,0.222222222,0.136363636,0.0,0.0571,0.836961625,0.296797516,0.0714,0.142857143,0.362773993,0.25,0.0943,0.539307845,0.0
1567,0.05,0.595337632,0.168336206,0.0,0.375594708,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0714,0.351471889,0.125,0.0943,0.539307845,0.0
2870,0.0,0.261127449,0.22593464,0.0294,0.170732618,0.0,0.111111111,0.0,0.0889,0.0286,0.836961625,0.296797516,0.0238,0.0,0.44319838,0.125,0.0943,0.539307845,0.0
1594,0.15,0.576833487,0.868579882,0.0,0.335515481,0.0549,0.888888889,0.363636364,0.0,0.457142857,0.836961625,0.435788108,0.666666667,0.285714286,0.11047383,0.75,0.180682877,0.539307845,0.0
2555,0.0,0.490038138,0.198519055,0.0,0.321269948,0.0,0.333333333,0.0,0.0222,0.114285714,0.836961625,0.296797516,0.261904762,0.0,0.346458401,0.25,0.0943,0.539307845,0.0
1053,0.05,0.170804226,0.157873063,0.0,0.228767163,0.0102,0.111111111,0.113636364,0.0889,0.0286,0.836961625,0.296797516,0.238095238,0.0714,0.43432633,0.125,0.0943,0.539307845,0.0
2322,0.0,0.574411692,0.000514,0.0,0.365387908,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0952,0.0,0.252301517,0.0,0.0943,0.539307845,0.0
2098,0.05,0.533605156,0.373824569,0.0925,0.174284878,0.112909392,0.222222222,0.0909,0.0889,0.228571429,0.836961625,0.765769106,0.238095238,0.0714,0.401695316,0.25,0.204435126,0.539307845,0.0
1636,0.15,0.375946605,0.00493,0.0,0.353386961,0.499999984,0.111111111,0.136363636,0.0,0.0,0.430098599,0.296797516,0.0476,0.214285714,0.517180941,0.125,0.0943,0.142411054,0.5
3206,0.1,0.603305199,0.16506008,0.0,0.320724227,0.00507,0.222222222,0.113636364,0.0,0.0286,0.836961625,0.296797516,0.0238,0.0,0.426882449,0.125,0.0943,0.539307845,0.0833
1915,0.0,0.228935276,0.222133915,0.0,0.31017242,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.351472058,0.125,0.0943,0.539307845,0.0
1617,0.05,0.413775267,0.0999,0.0,0.305194071,0.00507,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0714,0.44319838,0.125,0.0943,0.539307845,0.0
2137,0.15,0.611473794,0.245877301,0.0,0.406565525,0.0,0.111111111,0.136363636,0.0,0.0286,0.836961625,0.296797516,0.0238,0.0,0.279919721,0.104166667,0.0943,0.539307845,0.0
3106,0.1,0.520738941,0.164768927,0.0689,0.164626628,0.0789,0.111111111,0.0909,0.111111111,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708127,0.125,0.0943,0.539307845,0.166666667
