bioresponse/table_1_2.D130,bioresponse/table_1_2.D517,bioresponse/table_1_2.D771,bioresponse/table_1_2.D244,bioresponse/table_1_2.D93,bioresponse/table_1_2.D92,bioresponse/table_1_2.D445,bioresponse/table_1_2.D233,bioresponse/table_1_2.D899,bioresponse/table_1_2.D57,bioresponse/table_1_2.Key_1_2,Key_0_0
0.138888889,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0351,2456,1991
0.111111111,0.0,0.0,0.0,0.0952,0.263157895,0.0,0.011,0.0,0.0152,3288,1966
0.111111111,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0351,2056,1397
0.194444444,0.0,0.0,0.0,0.0,0.157894737,0.0,0.011,0.0,0.0351,1338,1311
0.25,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0176,253,507
0.305555556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0294,0.0351,123,579
0.222222222,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,183,486
0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.176470588,0.0351,1265,2261
0.0,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0243,2686,84
0.0,0.0,0.0,0.0,0.0,0.210526316,0.0,0.011,0.0,0.149105638,1079,529
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0333,0.011,0.0,0.0351,1204,1607
0.111111111,0.0,0.0,0.0,0.0952,0.105263158,0.0333,0.011,0.0,0.0176,2230,2684
0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,2904,53
0.0278,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0351,1384,285
0.111111111,0.0345,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.184227707,3387,3082
0.0,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0,2615,1274
0.138888889,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0,1201,906
0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0351,1340,1324
0.0556,0.069,0.0606,0.0,0.0476,0.0526,0.0667,0.011,0.0,0.0,274,782
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,3416,2258
0.0,0.0,0.0,0.0,0.19047619,0.0526,0.0667,0.011,0.0,0.0,766,3221
0.0833,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0176,2514,2652
0.361111111,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,2027,509
0.138888889,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,3183,931
0.166666667,0.0345,0.0,0.0,0.0,0.0,0.0333,0.011,0.0,0.0176,756,106
0.0556,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.149105638,2672,1742
0.138888889,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0351,2279,3006
0.0556,0.0,0.0,0.0,0.142857143,0.0,0.0333,0.011,0.0,0.0,292,2991
0.0833,0.0,0.0,0.0,0.142857143,0.105263158,0.0333,0.011,0.0,0.350894373,97,9
0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0702,263,2239
0.0556,0.0,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0,112,2277
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,3422,3045
0.166666667,0.069,0.0303,0.0,0.0476,0.0,0.0,0.011,0.0,0.333333344,36,381
0.25,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,312,2248
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,82,2698
0.0278,0.0,0.0,0.0,0.0,0.157894737,0.0,0.011,0.0,0.0973,1849,2503
0.194444444,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0176,48,2230
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0333,0.011,0.0,0.0351,3076,1945
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,1515,3059
0.111111111,0.0,0.0,0.0,0.0952,0.0526,0.0333,0.011,0.0,0.0,3094,416
0.111111111,0.137931034,0.0,0.0,0.0476,0.210526316,0.0,0.011,0.0,0.0351,1629,3380
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.166666672,422,1410
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.149105638,2693,204
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,2901,1738
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0333,0.011,0.0,0.0,1703,3384
0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0702,1465,921
0.305555556,0.0,0.0,0.0,0.380952381,0.0526,0.0,0.011,0.0,0.0,3234,1707
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0351,833,851
0.138888889,0.0,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.0419,2193,1246
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0419,2613,3396
0.0556,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,673,3119
0.0,0.0,0.0,0.0,0.0,0.157894737,0.0,0.011,0.0,0.0,2475,1036
0.305555556,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0594,2151,3264
0.111111111,0.0,0.0,0.0,0.19047619,0.0526,0.0,0.011,0.0,0.0351,1513,2377
0.111111111,0.0,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0,129,335
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,3110,3071
0.277777778,0.103448276,0.0,0.0,0.0476,0.0,0.1,0.011,0.0,0.181863712,114,265
0.222222222,0.0345,0.0,0.0,0.0,0.0526,0.0667,0.257792446,0.0882,0.048,2494,720
0.0278,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0243,927,824
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0176,1742,3281
0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0702,1634,2897
0.0556,0.0,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0,3405,1952
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.133333333,0.011,0.0,0.0176,737,2724
0.194444444,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,890,842
0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1111,1791
0.0556,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0351,329,201
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0333,0.011,0.0,0.0,2718,2798
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0527,2228,3113
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0351,674,3140
0.111111111,0.0,0.0,0.0,0.0476,0.157894737,0.1,0.245997596,0.0,0.03,2618,3216
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0176,858,1637
0.194444444,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0351,1207,1843
0.0833,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0176,348,304
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0486,2521,635
0.194444444,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,3143,1933
0.0556,0.103448276,0.0,0.0,0.0476,0.0526,0.2,0.011,0.0,0.0,3415,2272
0.0278,0.0,0.0,0.0,0.0476,0.263157895,0.1,0.011,0.0,0.0351,2312,1197
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,3324,2133
0.0,0.0,0.0,0.242615118,0.0476,0.105263158,0.0,0.011,0.0,0.0351,1926,2086
0.166666667,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,3352,331
0.111111111,0.0,0.0,0.0,0.142857143,0.157894737,0.166666667,0.011,0.0,0.333333344,2584,2387
0.361111111,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,435,2843
0.25,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,527,589
0.0833,0.137931034,0.0,0.0,0.0,0.0526,0.0333,0.011,0.0,0.149105638,2313,1594
0.0,0.069,0.0,0.0,0.0476,0.0,0.2,0.011,0.0,0.29821127,1362,3172
0.333333333,0.0345,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,2624,1616
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,884,765
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,1949,2713
0.138888889,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,3190,2191
0.0556,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.29821127,517,1980
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.166666672,645,3304
0.305555556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.166666672,432,1000
0.0556,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0176,969,385
0.166666667,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,2970,3350
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,239,340
0.0833,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0351,2938,391
0.5,0.0,0.0,0.0,0.0,0.315789474,0.0,0.011,0.0,0.0527,2573,2628
0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,2006,317
0.0556,0.069,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.03,1348,1003
0.0833,0.069,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.0,2723,952
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,2857,257
0.194444444,0.0345,0.0,0.0,0.0476,0.0,0.0333,0.011,0.0,0.166666672,2539,1362
0.166666667,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,29,140
0.25,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.166666672,3363,2093
0.0,0.137931034,0.0,0.0,0.0,0.105263158,0.533333333,0.011,0.0,0.166666672,130,1767
0.111111111,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,3414,2318
0.25,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0176,3411,958
0.0278,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0176,693,1478
0.0833,0.0,0.0,0.0,0.0,0.0,0.0667,0.011,0.0,0.0527,1240,2887
0.111111111,0.0,0.0,0.0,0.0952,0.157894737,0.0,0.011,0.0,0.0351,599,1493
0.222222222,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,88,2878
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0351,1847,2075
0.138888889,0.0,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.149105638,62,1186
0.166666667,0.206896552,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,3378,2190
0.25,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,47,235
0.0556,0.0,0.121212121,0.0,0.238095238,0.105263158,0.0,0.011,0.0,0.0702,1493,1379
0.138888889,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0,1901,1265
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,3332,3074
0.0833,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.388524506,0.0,0.0,2007,1119
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1611,3212
0.0556,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,2210,1595
0.0833,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0,1799,2651
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,118,1414
0.111111111,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,3106,2121
0.0,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,2906,1203
0.0833,0.0,0.0,0.0,0.19047619,0.105263158,0.0,0.011,0.0,0.0,372,2405
0.194444444,0.0,0.0,0.0,0.0,0.157894737,0.0667,0.011,0.0,0.0351,1351,1907
0.0556,0.103448276,0.0,0.0,0.0952,0.105263158,0.1,0.011,0.0,0.482438999,1519,2401
0.111111111,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0351,1622,1781
0.0278,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1116,3161
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.077,593,1249
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,1994,1057
0.138888889,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,850,3302
0.0278,0.0345,0.0,0.0,0.0,0.157894737,0.1,0.011,0.0,0.0351,2482,2443
0.166666667,0.0,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.166666672,1321,653
0.166666667,0.206896552,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1755,3251
0.166666667,0.24137931,0.0,0.0,0.0,0.210526316,0.2,0.011,0.0,0.0,3246,2063
0.0,0.0,0.0,0.0,0.142857143,0.210526316,0.0,0.011,0.0,0.0,1412,2172
0.194444444,1.0,0.0,0.0,0.0476,0.315789474,0.4,0.011,0.0,0.0,2929,2533
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,1762,1727
0.0833,0.0,0.0,0.0,0.0476,0.210526316,0.0,0.011,0.0,0.0328,3292,1864
0.277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,1940,2175
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.166666672,1558,26
0.111111111,0.0,0.0,0.0,0.0476,0.105263158,0.0667,0.011,0.0,0.0351,3169,1019
0.0556,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0,1308,2775
0.194444444,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0351,2781,1583
0.0556,0.0,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0176,2382,654
0.0833,0.0,0.0,0.0,0.0476,0.210526316,0.0,0.011,0.0,0.0351,715,1358
0.111111111,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.149105638,3334,758
0.111111111,0.0,0.0,0.0,0.19047619,0.0,0.0,0.011,0.0,0.0,2319,1138
0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,3298,2468
0.0278,0.172413793,0.121212121,0.0,0.0,0.157894737,0.3,0.011,0.0,0.368455419,1260,3202
0.166666667,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0,2647,1985
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0333,0.011,0.0,0.0,1217,1486
0.166666667,0.0,0.0,0.0,0.0952,0.157894737,0.0,0.011,0.0,0.0,3236,1283
0.0833,0.0345,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,3372,2601
0.166666667,0.24137931,0.0,0.0,0.0,0.210526316,0.6,0.011,0.0,0.0,1752,1007
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,2676,144
0.0,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,2504,3072
0.0833,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0351,2144,1351
0.25,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,2681,428
0.0833,0.0345,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.03,2172,1326
0.194444444,0.0,0.0,0.0,0.0476,0.105263158,0.0667,0.011,0.0,0.0,666,2279
0.138888889,0.0,0.0,0.0,0.0,0.157894737,0.0,0.011,0.0,0.0,2645,1059
0.0,0.0,0.0,0.0,0.0952,0.210526316,0.4,0.011,0.0,0.149105638,2181,537
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,3004,3300
0.194444444,0.0,0.0,0.0,0.142857143,0.0,0.0,0.32112072,0.0,0.0,3179,660
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,1315,1394
0.166666667,0.0,0.0,0.0,0.0476,0.0,0.0333,0.011,0.0,0.166666672,1178,1368
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1307,406
0.0556,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0176,3394,536
0.194444444,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,2003,3102
0.0833,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,2489,854
0.166666667,0.0,0.0,0.0,0.238095238,0.210526316,0.0,0.011,0.0,0.0,2518,414
0.0556,0.0,0.0,0.0,0.0476,0.0,0.0667,0.011,0.0,0.149105638,1590,1679
0.0556,0.0345,0.0,0.0,0.142857143,0.0526,0.0333,0.011,0.0,0.149105638,2113,769
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,944,922
0.194444444,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0176,1631,899
0.0833,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,987,1584
0.0,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,1507,1363
0.111111111,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,2631,1028
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,760,1023
0.0556,0.0,0.0,0.0,0.142857143,0.0,0.0333,0.011,0.0,0.0176,3264,1066
0.0556,0.137931034,0.0,0.0,0.0,0.157894737,0.1,0.011,0.0,0.0152,1353,2667
0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.296361282,0.0,0.0351,3432,97
0.0278,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0,489,188
0.138888889,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0,1696,1531
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,1540,1544
0.194444444,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0351,930,2358
0.0833,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0176,3202,180
0.0,0.0,0.0,0.0,0.0952,0.210526316,0.0,0.011,0.0,0.0,3011,820
0.194444444,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0351,144,297
0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,2585,634
0.138888889,0.0,0.0,0.0,0.0,0.0,0.0667,0.011,0.0,0.0351,2678,298
0.0556,0.0345,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,3294,3123
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1501,2382
0.222222222,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.149105638,892,1813
0.0,0.0,0.0,0.0,0.0,0.157894737,0.0333,0.011,0.0,0.0,526,807
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,3262,2398
0.0833,0.0,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.0328,3062,114
0.0556,0.069,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.03,640,50
0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0527,235,480
0.0,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0503,1336,2160
0.0833,0.0345,0.0,0.0,0.0,0.0526,0.0333,0.011,0.0,0.0,702,122
0.166666667,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0702,915,748
0.138888889,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,3392,2825
0.111111111,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0328,938,348
0.0833,0.0345,0.0303,0.0,0.0476,0.0,0.0,0.011,0.0,0.0176,142,1691
0.138888889,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1797,1258
0.0556,0.0,0.0,0.0,0.0952,0.0526,0.0667,0.011,0.0,0.146741649,276,3432
0.0833,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0351,721,301
0.0556,0.0345,0.0,0.0,0.142857143,0.210526316,0.0667,0.011,0.0,0.0,2957,3307
0.722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,1822,1149
0.194444444,0.0,0.0,0.0,0.0476,0.0,0.0667,0.011,0.0,0.0,1525,2110
0.194444444,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,896,645
0.0278,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0328,2712,1128
0.138888889,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0351,1855,310
0.111111111,0.0345,0.0,0.0,0.0476,0.105263158,0.0333,0.011,0.0,0.0486,1344,1563
0.0833,0.0,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.0,582,1876
0.111111111,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,3359,1778
0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,2830,2471
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,1836,1284
0.0556,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1990,2898
0.0278,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0328,3061,892
0.138888889,0.0345,0.0303,0.0,0.0476,0.105263158,0.0667,0.011,0.0,0.149105638,1135,3023
0.0,0.0,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.0,3068,2902
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,3219,1412
0.0833,0.103448276,0.0,0.0,0.0,0.157894737,0.133333333,0.226817618,0.0,0.0176,2081,971
0.222222222,0.0,0.0,0.0,0.0,0.0,0.133333333,0.011,0.0,0.346841836,2792,1870
0.111111111,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,2684,1187
0.0556,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0503,2564,2574
0.0833,0.137931034,0.0,0.0,0.0952,0.210526316,0.0,0.011,0.0,0.149105638,1295,2293
0.138888889,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0176,2412,402
0.0,0.0345,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0176,1375,121
0.0556,0.069,0.0,0.0,0.0,0.0,0.0667,0.011,0.0,0.0,1443,925
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1452,477
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1203,1471
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0351,1972,209
0.0278,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,584,1932
0.0833,0.0,0.0,0.0,0.142857143,0.157894737,0.133333333,0.011,0.0,0.350894373,1104,918
0.0556,0.0345,0.0,0.0,0.0476,0.210526316,0.4,0.011,0.0,0.149105638,1196,2185
0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0176,2199,3391
0.111111111,0.103448276,0.0,0.0,0.0952,0.105263158,0.1,0.011,0.0,0.184227707,121,1229
0.25,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0176,2930,2831
0.0833,0.0345,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0243,152,1777
0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.146741649,250,1405
0.0278,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,1707,2846
0.111111111,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0419,2261,345
0.166666667,0.0,0.0,0.0,0.142857143,0.0,0.0,0.011,0.0,0.0351,2533,2894
0.194444444,0.0345,0.0,0.0,0.0,0.105263158,0.0333,0.011,0.0,0.0304,1652,1422
0.111111111,0.069,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,2931,2611
0.0556,0.137931034,0.0909,0.0,0.0476,0.0526,0.233333333,0.011,0.0,0.368455419,2614,2131
0.0278,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0,3118,672
0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,3113,3286
0.111111111,0.0345,0.0,0.0,0.0,0.105263158,0.366666667,0.011,0.0,0.149105638,1078,1022
0.0278,0.0,0.0,0.0,0.0,0.105263158,0.0667,0.011,0.0,0.0,1148,350
0.0556,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0176,1237,3149
0.138888889,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0702,2540,1107
0.0833,0.0345,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.149105638,3356,2076
0.0556,0.0,0.0,0.0,0.0,0.105263158,0.0333,0.011,0.0,0.0,793,618
0.0833,0.103448276,0.0303,0.0,0.0476,0.0,0.0333,0.011,0.0,0.0729,2263,76
0.166666667,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0,2989,874
0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0,1409,2821
0.222222222,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.29821127,888,1134
0.0556,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.166666672,2154,2106
0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0667,0.011,0.0,0.149105638,3260,734
0.0278,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,1750,513
0.194444444,0.0,0.0,0.0,0.19047619,0.0526,0.0,0.011,0.0,0.0351,2738,99
0.0278,0.103448276,0.0,0.0,0.0476,0.0,0.1,0.011,0.0,0.0,1502,1364
0.0556,0.103448276,0.0,0.0,0.142857143,0.105263158,0.0,0.011,0.0,0.149105638,3312,2041
0.166666667,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0176,2385,2563
0.0833,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,246,1589
0.0556,0.0,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.0,43,278
0.138888889,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.0,1671,3342
0.194444444,0.0,0.0,0.0,0.0476,0.0526,0.0,0.011,0.0,0.166666672,1180,440
0.222222222,0.0,0.0,0.251496025,0.0,0.105263158,0.0,0.011,0.0,0.0176,2807,950
0.194444444,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.166666672,240,741
