V23,V24,V25
1.3222,1.2305,-0.1905
1.2553,0.699,-0.7222
1.3617,1.0,-0.5652
1.0414,0.9031,-0.2727
1.2305,0.7782,-0.6471
1.301,0.9542,-0.55
1.0,1.2305,0.4118
0.9031,1.0,0.2
0.9542,1.5185,0.7273
1.0414,1.4771,0.6333
1.0414,0.6021,-0.6364
1.3424,1.2787,-0.1364
1.9031,1.6628,-0.425
1.2305,0.9031,-0.5294
1.3979,1.0414,-0.56
1.2305,1.2041,-0.0588
1.4472,1.1139,-0.5357
1.6128,1.5911,-0.0488
1.4314,1.3979,-0.0741
1.2787,0.6021,-0.7895
1.6721,1.2787,-0.5957
1.2041,0.7782,-0.625
1.2041,0.9542,-0.4375
1.3222,0.8451,-0.6667
1.3979,0.699,-0.8
1.3424,1.2305,-0.2273
0.9031,0.699,-0.375
1.1139,0.9542,-0.3077
1.3802,0.9542,-0.625
1.1461,1.1139,-0.0714
1.2041,1.2553,0.1111
1.2305,1.0792,-0.2941
1.4314,1.1139,-0.5185
1.4624,1.4624,0.0
1.3979,1.0,-0.6
1.2305,0.9542,-0.4706
1.1761,0.9542,-0.4
1.3222,1.1139,-0.381
1.1761,1.0792,-0.2
1.3802,1.2787,-0.2083
1.301,1.2787,-0.05
1.5185,1.1761,-0.5454
1.4914,1.3424,-0.2903
1.415,1.3802,-0.0769
1.301,1.2553,-0.1
1.3802,1.4624,0.1724
1.2553,1.3617,0.2174
1.0,1.2553,0.4444
1.0,1.3424,0.5454
1.6128,1.3979,-0.3902
1.3617,1.2305,-0.2609
1.3979,1.2787,-0.24
1.6435,1.0792,-0.7273
1.4771,1.2553,-0.4
1.7404,1.2553,-0.6727
1.5185,1.2787,-0.4242
1.6902,1.4472,-0.4286
1.4472,1.2041,-0.4286
1.4914,1.2305,-0.4516
1.4624,1.1761,-0.4828
1.5185,1.4914,-0.0606
1.301,1.2041,-0.2
