V17,V25,V26
0.8182,-0.1818,-0.146
0.5952,-0.4048,-0.0371
0.95,-0.05,-0.188
0.4343,-0.5657,-0.1449
0.3934,0.6066,-0.0488
1.0,0.0,-0.0238
0.9474,0.0526,-0.063
0.7368,-0.2632,-0.1129
0.9048,-0.0952,-0.2094
1.0,0.0,-0.0983
0.5,0.5,-0.1078
0.5,-0.5,-0.0088
0.88,-0.12,-0.1394
1.0,0.0,-0.0905
0.0638,0.9362,-0.1511
0.5625,0.4375,-0.0894
0.8,-0.2,-0.1646
0.7778,-0.2222,-0.0453
1.0,0.0,-0.2874
1.0,0.0,-0.2332
0.7059,0.2941,-0.2759
0.4375,-0.5625,-0.3158
0.9091,-0.0909,-0.305
0.6,0.4,-0.2513
0.75,-0.25,-0.2232
0.8889,-0.1111,-0.2435
0.6111,-0.3889,-0.2167
0.5556,-0.4444,-0.246
0.6154,-0.3846,-0.1181
0.9091,0.0909,-0.0332
0.5652,0.4348,-0.2855
0.2857,-0.7143,0.0076
0.375,0.625,-0.1147
0.4063,-0.5938,0.0359
0.5385,0.4615,-0.1048
0.4359,0.5641,-0.1603
0.4444,0.5556,-0.0978
0.5385,0.4615,-0.4
0.4286,0.5714,-0.0971
0.3889,0.6111,-0.2192
0.45,0.55,-0.1053
0.2963,0.7037,-0.0891
0.064,0.936,-0.1893
0.8461,0.1539,-0.6017
0.8571,-0.1429,-0.5754
0.55,0.45,-0.594
0.28,0.72,0.3354
0.4545,-0.5454,-0.0701
0.4444,-0.5556,0.5518
0.6364,-0.3636,0.5552
0.6111,0.3889,0.4573
0.7778,0.2222,0.3954
0.3529,0.6471,0.2202
0.5833,0.4167,0.4245
0.8182,0.1818,0.4545
0.6364,0.3636,0.3654
0.875,0.125,0.402
0.7692,-0.2308,0.3283
0.45,0.55,0.2407
0.7647,0.2353,0.4275
0.625,-0.375,0.3643
0.5161,0.4839,0.1522
0.3,-0.7,0.5591
0.3103,0.6897,0.2896
0.2593,0.7407,0.3426
0.625,0.375,0.2894
0.5454,0.4545,0.2175
0.4,0.6,0.3157
0.2895,0.7105,0.133
0.25,0.75,0.1076
0.2692,0.7308,0.1774
0.3478,0.6522,0.1279
0.45,0.55,0.1903
0.4,-0.6,0.2394
0.5,0.5,-0.528
0.05,-0.95,0.0091
0.3684,0.6316,-0.5454
0.1111,-0.8889,-0.1264
0.1429,-0.8571,-0.152
0.0714,-0.9286,-0.0796
0.7778,0.2222,-0.4148
0.9167,0.0833,-0.5301
0.9167,0.0833,-0.5455
0.1364,-0.8636,-0.0626
0.009,-0.991,-0.0626
0.1364,-0.8636,-0.0828
0.0938,-0.9063,0.012
0.1364,-0.8636,-0.0351
0.05,-0.95,0.0042
0.0882,-0.9118,0.0002
0.6667,0.3333,-0.3286
0.0441,-0.9559,-0.024
1.0,0.0,-0.1835
0.9,-0.1,-0.1148
0.1035,-0.8965,0.0261
0.0938,-0.9063,-0.0304
0.0714,-0.9286,-0.0359
0.0938,-0.9063,0.1288
0.0526,-0.9474,0.0848
0.6667,-0.3333,0.0688
0.8095,-0.1905,-0.1108
0.2778,-0.7222,0.0631
0.4348,-0.5652,-0.0377
0.7273,-0.2727,-0.0513
0.3529,-0.6471,-0.0535
0.45,-0.55,-0.0039
0.5882,0.4118,-0.3765
0.8,0.2,-0.467
0.2727,0.7273,-0.5076
0.3667,0.6333,-0.4856
0.3636,-0.6364,0.013
0.8636,-0.1364,0.0036
0.575,-0.425,-0.0493
0.4706,-0.5294,-0.0148
0.44,-0.56,-0.0689
0.9412,-0.0588,0.0229
0.4643,-0.5357,0.0102
0.9512,-0.0488,-0.1354
0.9259,-0.0741,-0.0884
0.2105,-0.7895,0.0243
0.4043,-0.5957,-0.0049
0.375,-0.625,-0.0128
0.5625,-0.4375,-0.0508
0.3333,-0.6667,0.0212
0.2,-0.8,-0.0104
0.7727,-0.2273,-0.0087
0.625,-0.375,0.0306
0.6923,-0.3077,-0.0224
0.375,-0.625,0.0334
0.9286,-0.0714,0.0094
0.8889,0.1111,0.0049
0.7059,-0.2941,0.0305
0.4815,-0.5185,0.0325
1.0,0.0,0.0368
0.4,-0.6,-0.0129
0.5294,-0.4706,0.0023
0.6,-0.4,0.0337
0.6191,-0.381,-0.0263
0.8,-0.2,0.0362
0.7917,-0.2083,-0.0195
0.95,-0.05,-0.1132
0.4545,-0.5454,0.0106
0.7097,-0.2903,-0.0251
0.9231,-0.0769,-0.1148
0.9,-0.1,-0.0929
0.8276,0.1724,-0.0558
0.7826,0.2174,-0.0701
0.5556,0.4444,0.0015
0.4545,0.5454,0.0289
0.6098,-0.3902,-0.2622
0.7391,-0.2609,-0.0192
0.76,-0.24,-0.0056
0.2727,-0.7273,0.003
0.6,-0.4,-0.0118
0.3273,-0.6727,0.0317
0.5758,-0.4242,-0.0805
0.5714,-0.4286,0.0062
0.5714,-0.4286,0.0026
0.5484,-0.4516,-0.0582
0.5172,-0.4828,0.0052
0.9394,-0.0606,-0.0171
0.8,-0.2,-0.1139
