label,meanFixDur,timePrtctg,firstfixDur,Key_0_0
1,199.0,0.0251,199.0,2154
1,199.0,0.0251,199.0,4741
1,179.0,0.0226,179.0,3582
1,179.0,0.0226,179.0,4118
1,139.0,0.0124,139.0,5152
1,199.0,0.0178,199.0,7579
1,99.0,0.0088,99.0,7295
1,259.0,0.0231,259.0,6214
1,109.5,0.0196,80.0,3279
1,139.0,0.0124,139.0,2012
1,80.0,0.0071,80.0,1522
1,278.0,0.0248,278.0,7260
1,139.0,0.0124,278.0,719
1,80.0,0.0071,80.0,7456
1,119.5,0.0214,159.0,3333
1,159.0,0.0142,159.0,2231
1,219.0,0.0196,80.0,1570
1,298.0,0.0266,259.0,3482
1,199.0,0.0178,199.0,5154
1,179.0,0.016,179.0,1552
1,99.0,0.0088,99.0,5947
1,139.0,0.0124,139.0,4815
1,139.0,0.0124,259.0,5300
1,219.0,0.0196,139.0,5606
1,298.0,0.0266,298.0,775
1,219.0,0.0196,139.0,5551
1,238.0,0.032,238.0,4920
1,199.0,0.0268,199.0,1002
1,238.0,0.032,238.0,4944
1,119.0,0.016,119.0,3477
1,179.0,0.0241,179.0,7161
1,159.0,0.0214,159.0,7224
1,80.0,0.0108,80.0,4563
1,179.0,0.0241,179.0,3600
1,159.0,0.0214,159.0,5454
1,159.0,0.0214,159.0,2093
1,258.0,0.0462,258.0,5187
1,298.0,0.0533,298.0,5211
1,159.0,0.0285,258.0,7478
1,199.0,0.0356,199.0,6610
1,139.0,0.0249,139.0,2993
1,199.0,0.0356,199.0,2406
1,139.0,0.0249,139.0,607
1,139.0,0.0249,139.0,1601
1,139.0,0.0279,139.0,1163
1,278.0,0.0557,278.0,1333
1,278.0,0.0557,278.0,853
1,239.0,0.0479,239.0,4662
1,100.0,0.02,100.0,2579
1,338.0,0.0678,239.0,3797
1,109.0,0.0437,99.0,3807
1,159.0,0.0319,159.0,1430
1,149.0,0.0383,139.0,7197
1,139.0,0.0178,139.0,524
1,99.0,0.0127,99.0,1124
1,378.0,0.0485,378.0,601
1,119.0,0.0153,119.0,4107
1,179.0,0.023,179.0,3815
1,159.0,0.0204,159.0,6848
1,99.0,0.0127,99.0,6729
1,99.0,0.0127,99.0,3491
1,99.0,0.0127,99.0,5121
1,109.5,0.0281,99.0,5139
1,179.0,0.023,179.0,5046
1,119.0,0.0153,119.0,2782
1,258.0,0.0331,258.0,2168
1,109.0,0.028,119.0,401
1,278.0,0.0357,179.0,7442
1,179.0,0.0306,179.0,4146
1,219.0,0.0375,219.0,7007
1,239.0,0.0409,239.0,6088
1,199.0,0.0341,199.0,6062
1,258.0,0.0441,258.0,6710
1,338.0,0.0578,338.0,1212
1,139.0,0.0476,159.0,1029
1,358.0,0.0613,358.0,2199
1,99.0,0.0169,99.0,1252
1,378.0,0.0647,378.0,3953
1,258.0,0.0441,258.0,480
1,80.0,0.0137,258.0,6101
1,129.0,0.0238,99.0,2471
1,199.0,0.0183,199.0,2070
1,179.0,0.0165,179.0,4286
1,139.0,0.0128,139.0,4849
1,159.0,0.0146,159.0,2282
1,239.0,0.022,239.0,1187
1,99.0,0.0091,99.0,7407
1,159.0,0.0146,159.0,3412
1,179.0,0.0165,179.0,5215
1,179.0,0.0165,179.0,7018
1,179.0,0.0165,179.0,5054
1,219.0,0.0202,219.0,5692
1,139.0,0.0128,139.0,4016
1,159.0,0.0146,159.0,6433
1,378.0,0.0348,378.0,6605
1,219.0,0.0202,219.0,5064
1,219.0,0.0202,159.0,7331
1,219.0,0.0202,199.0,675
1,239.0,0.022,179.0,3550
1,437.0,0.0402,159.0,5062
1,149.0,0.0537,179.0,3872
1,239.0,0.0431,239.0,4957
1,239.0,0.0431,239.0,3146
1,99.0,0.0179,99.0,338
1,99.0,0.0179,99.0,217
1,219.0,0.0395,219.0,7052
1,119.0,0.0229,119.0,3676
1,159.0,0.0305,159.0,4891
1,139.0,0.0267,139.0,3324
1,139.0,0.0267,139.0,1504
1,318.0,0.0611,318.0,6812
1,219.0,0.0421,219.0,1235
1,149.0,0.0572,139.0,6968
1,99.0,0.019,99.0,3564
1,198.5,0.0763,219.0,6773
1,99.0,0.019,99.0,5232
1,99.0,0.0117,99.0,1640
1,159.0,0.0187,99.0,937
1,298.0,0.0351,298.0,6362
1,656.0,0.0773,656.0,5735
1,179.0,0.0422,99.0,3945
1,278.0,0.0328,298.0,611
1,298.0,0.0351,656.0,1151
1,219.0,0.0258,219.0,5693
1,119.0,0.014,119.0,5179
1,179.0,0.019,179.0,246
1,219.0,0.0232,219.0,2020
1,239.0,0.0253,239.0,1047
1,99.0,0.0105,99.0,71
1,298.0,0.0316,298.0,6557
1,239.0,0.0253,239.0,5217
1,298.0,0.0316,298.0,6229
1,159.0,0.0168,219.0,6694
1,219.0,0.0232,239.0,2089
1,139.0,0.0147,139.0,5862
1,179.0,0.019,239.0,243
1,139.0,0.0147,139.0,7104
1,139.0,0.0147,139.0,1480
1,99.0,0.0214,99.0,4740
1,99.0,0.0214,99.0,3458
1,258.0,0.0557,258.0,5804
1,159.0,0.0343,159.0,5038
1,219.0,0.0473,159.0,7005
1,259.0,0.0427,259.0,3678
1,159.0,0.0262,159.0,5356
1,179.0,0.0295,179.0,2740
1,139.0,0.0229,139.0,4089
1,139.0,0.0229,139.0,5260
1,199.0,0.0328,199.0,1507
1,378.0,0.0623,378.0,5617
1,298.0,0.0491,298.0,1911
1,199.0,0.0447,199.0,1221
1,239.0,0.0537,239.0,4669
1,99.0,0.0222,99.0,5218
1,298.0,0.0669,298.0,3359
1,179.0,0.0402,179.0,1961
1,99.0,0.0222,99.0,1690
1,258.0,0.0579,258.0,47
1,139.0,0.0534,139.0,2330
1,258.0,0.0991,258.0,99
1,159.0,0.0295,159.0,3015
1,179.0,0.0166,179.0,2546
1,199.0,0.0184,199.0,1298
1,298.0,0.0276,298.0,6456
1,258.0,0.0239,258.0,3095
1,179.0,0.0166,179.0,1161
1,139.0,0.0129,139.0,4549
1,99.0,0.0092,99.0,1001
1,338.0,0.0313,199.0,6415
1,258.0,0.0239,258.0,701
1,139.0,0.0258,298.0,1027
1,99.0,0.0092,99.0,2963
1,219.0,0.0203,219.0,5993
1,159.0,0.0147,159.0,3583
1,278.0,0.0258,298.0,5073
1,179.0,0.0166,258.0,4177
1,179.0,0.0166,179.0,1778
1,179.0,0.0166,179.0,5727
1,159.0,0.0095,159.0,782
1,139.0,0.0083,139.0,7509
1,80.0,0.0048,159.0,1470
1,179.0,0.0107,179.0,3499
1,298.0,0.0179,298.0,5549
1,199.0,0.0119,199.0,5937
1,298.0,0.0179,298.0,5723
1,238.5,0.0286,338.0,6756
1,199.0,0.0119,199.0,6326
1,139.0,0.0083,139.0,6538
1,557.0,0.0334,557.0,7558
1,298.0,0.0179,298.0,2493
1,139.0,0.0083,557.0,5599
1,139.0,0.0083,139.0,1167
1,139.0,0.0083,139.0,1939
1,239.0,0.0143,239.0,2206
1,139.0,0.0083,139.0,2805
1,199.0,0.0119,199.0,1557
1,109.0,0.0131,99.0,97
1,199.0,0.0119,199.0,5384
1,219.0,0.0131,219.0,2847
1,159.0,0.0095,199.0,6657
1,80.0,0.0048,338.0,7376
1,179.0,0.0107,199.0,2455
1,278.0,0.0167,139.0,291
1,258.5,0.031,159.0,6769
1,179.0,0.0107,179.0,7297
1,159.0,0.0095,298.0,6405
1,99.0,0.0059,99.0,2907
1,159.0,0.0191,199.0,4833
1,199.0,0.0119,338.0,668
1,298.0,0.0179,199.0,5138
1,139.0,0.0083,139.0,482
1,199.0,0.0119,557.0,6965
1,159.0,0.0095,159.0,7605
1,179.0,0.0107,298.0,210
1,80.0,0.0048,139.0,7120
1,119.0,0.0071,139.0,6314
1,139.0,0.0083,139.0,588
1,199.0,0.0307,199.0,7409
1,199.0,0.0307,199.0,4600
1,238.0,0.0367,238.0,4319
1,119.0,0.0184,119.0,6166
1,219.0,0.0338,219.0,1696
1,537.0,0.0829,537.0,4656
1,219.0,0.0338,219.0,2572
1,109.0,0.0336,119.0,4886
1,219.0,0.0338,219.0,7225
1,179.0,0.0276,179.0,2313
1,109.0,0.0336,119.0,612
1,109.5,0.0338,139.0,5251
1,258.0,0.0285,258.0,7214
1,99.0,0.0109,99.0,1875
1,139.0,0.0154,258.0,5613
1,179.0,0.0198,99.0,5243
1,119.0,0.0132,119.0,5775
1,179.0,0.0198,179.0,1165
1,239.0,0.0264,179.0,3691
1,109.5,0.0242,80.0,5977
1,179.0,0.0198,179.0,6545
1,80.0,0.0088,80.0,1720
1,80.0,0.0088,80.0,2600
1,198.5,0.0439,99.0,2141
1,298.0,0.033,258.0,2940
1,338.0,0.0374,99.0,74
1,298.0,0.033,179.0,4760
1,149.0,0.051,119.0,5090
1,189.0,0.0647,159.0,1710
1,258.0,0.0441,258.0,1824
1,358.0,0.0613,159.0,3669
1,239.0,0.061,239.0,5299
1,139.0,0.0355,139.0,5434
1,179.0,0.0457,179.0,4842
1,149.0,0.0761,199.0,425
1,168.5,0.0861,99.0,4493
1,149.0,0.0761,99.0,5844
1,179.0,0.0417,179.0,7347
1,139.0,0.0324,139.0,6602
1,149.5,0.0696,179.0,1879
1,239.0,0.0557,239.0,2531
1,338.0,0.0787,338.0,559
1,159.0,0.037,159.0,2931
1,179.0,0.0417,179.0,3887
1,129.0,0.0601,159.0,3741
1,99.0,0.0106,99.0,5865
1,258.0,0.0276,258.0,5081
1,338.0,0.0362,338.0,1747
1,199.0,0.0213,199.0,4342
1,179.0,0.0192,179.0,2381
1,258.0,0.0276,258.0,6998
1,119.0,0.0127,119.0,6
1,99.0,0.0106,99.0,7559
1,119.0,0.0127,119.0,7134
1,139.0,0.0149,139.0,1576
1,179.0,0.0192,179.0,2639
1,129.0,0.0276,139.0,3184
1,199.0,0.0213,199.0,1380
1,159.0,0.017,159.0,4644
1,159.0,0.017,258.0,3003
1,139.0,0.0149,139.0,6849
1,278.0,0.0298,99.0,1789
1,219.0,0.0234,199.0,631
1,179.0,0.0192,179.0,3069
1,179.0,0.0612,179.0,6482
1,199.0,0.0681,199.0,4652
1,159.0,0.0544,159.0,1017
1,119.0,0.0407,119.0,5722
1,80.0,0.0274,80.0,4722
1,139.0,0.0143,139.0,966
1,497.0,0.051,497.0,6290
1,298.0,0.0306,298.0,4170
1,119.0,0.0122,119.0,1804
1,139.0,0.0143,139.0,4211
1,139.0,0.0143,139.0,5620
1,129.0,0.0265,119.0,5518
1,219.0,0.0225,219.0,2704
1,199.0,0.0204,199.0,889
1,179.0,0.0184,179.0,5628
1,80.0,0.0082,80.0,7087
1,139.0,0.0143,139.0,6531
1,139.0,0.0143,139.0,617
1,259.0,0.0266,139.0,606
1,80.0,0.0082,80.0,4335
1,80.0,0.0082,80.0,1602
1,238.0,0.0244,497.0,2458
1,139.0,0.0143,298.0,1687
1,119.0,0.0244,497.0,5385
1,139.0,0.0143,139.0,3569
1,100.0,0.0103,100.0,281
1,99.0,0.0085,99.0,6669
1,259.0,0.0222,259.0,5177
1,199.0,0.0171,199.0,1446
1,239.0,0.0205,239.0,6798
1,99.0,0.0085,99.0,2401
1,258.0,0.0221,258.0,2580
1,168.75,0.0579,159.0,3009
1,119.0,0.0102,119.0,3180
1,109.0,0.0187,99.0,396
1,139.0,0.0119,99.0,6755
1,119.0,0.0102,259.0,5550
1,159.0,0.0136,259.0,7582
1,159.0,0.0136,99.0,6521
1,99.0,0.0085,199.0,6574
1,179.0,0.0153,239.0,2895
1,199.0,0.0171,199.0,6160
1,199.0,0.0171,99.0,2997
1,139.0,0.0119,258.0,1780
1,159.0,0.0136,119.0,3927
1,219.0,0.0188,219.0,947
1,109.5,0.0188,99.0,6665
1,119.0,0.0102,119.0,2344
1,99.0,0.0085,99.0,2648
1,149.0,0.0903,139.0,7074
1,239.0,0.0724,239.0,1788
1,139.0,0.0421,139.0,410
1,119.0,0.0156,119.0,1974
1,119.0,0.0156,119.0,3817
1,99.0,0.013,99.0,5564
1,159.0,0.0208,159.0,1133
1,258.0,0.0338,258.0,876
1,139.0,0.0182,139.0,1888
1,238.0,0.0312,119.0,3104
1,139.0,0.0182,139.0,5720
1,238.0,0.0312,238.0,1585
1,259.0,0.0339,259.0,5327
1,199.0,0.0261,199.0,3740
1,199.0,0.0261,199.0,5572
1,119.0,0.0156,119.0,4156
1,99.0,0.0128,99.0,1213
1,139.0,0.018,139.0,4996
1,159.0,0.0206,159.0,4321
1,239.0,0.0309,139.0,6357
1,119.0,0.0154,119.0,6577
1,139.0,0.018,139.0,4362
1,219.0,0.0283,219.0,6578
1,139.0,0.018,139.0,1231
1,199.0,0.0257,219.0,6705
1,298.0,0.0385,298.0,6708
1,106.3333,0.0412,80.0,2838
1,139.0,0.018,139.0,4345
1,139.0,0.018,139.0,7468
1,259.0,0.0335,259.0,3581
1,517.0,0.0668,517.0,5984
1,298.0,0.0622,298.0,349
1,100.0,0.0209,100.0,276
1,99.0,0.0413,99.0,3963
1,109.0,0.0455,119.0,7076
1,119.0,0.0248,119.0,661
1,338.0,0.0705,338.0,5255
1,109.5,0.0457,139.0,2349
1,139.0,0.0573,139.0,116
1,139.0,0.0573,139.0,6921
1,119.0,0.0491,119.0,4979
1,139.0,0.0172,139.0,6751
1,165.3333,0.0615,99.0,1512
1,139.0,0.0172,139.0,6058
1,239.0,0.0296,239.0,5982
1,80.0,0.0099,80.0,5394
1,179.0,0.0222,179.0,3585
1,199.0,0.0247,199.0,5927
1,179.0,0.0222,139.0,4729
1,99.0,0.0123,199.0,3072
1,139.0,0.0213,139.0,5792
1,219.0,0.0336,219.0,2253
1,318.0,0.0488,318.0,1012
1,219.0,0.0336,219.0,1806
1,179.0,0.0275,179.0,2474
1,139.0,0.0213,139.0,441
1,159.0,0.0244,159.0,6527
1,139.0,0.0213,318.0,430
1,298.0,0.0457,298.0,283
1,129.0,0.0396,159.0,1394
1,80.0,0.0123,80.0,3885
1,109.5,0.0336,139.0,239
1,99.0,0.0356,99.0,1237
1,80.0,0.023,80.0,1954
1,457.0,0.1315,80.0,4962
1,99.0,0.0105,99.0,464
1,199.0,0.0212,199.0,4630
1,179.0,0.019,179.0,6973
1,139.0,0.0148,199.0,1967
1,159.0,0.0169,159.0,2971
1,268.0,0.057,179.0,2061
1,119.0,0.0127,119.0,102
1,259.0,0.0276,259.0,363
1,179.0,0.019,179.0,6897
1,149.0,0.0317,199.0,5830
1,89.5,0.019,80.0,5702
1,139.0,0.0148,139.0,7506
1,119.0,0.0127,80.0,1558
1,139.5,0.0297,100.0,5788
1,119.0,0.0127,119.0,5104
1,199.0,0.0212,199.0,5660
1,219.0,0.0233,219.0,1755
1,159.0,0.0169,159.0,5891
1,139.0,0.0148,139.0,4376
1,99.0,0.0106,99.0,2512
1,139.0,0.0148,139.0,275
1,159.0,0.0169,159.0,4874
1,80.0,0.0085,80.0,3193
1,219.0,0.0233,139.0,7164
1,179.0,0.0191,179.0,5367
1,179.0,0.0191,179.0,7246
1,80.0,0.0085,80.0,2731
1,179.0,0.0191,179.0,2460
1,239.0,0.0255,139.0,6467
1,179.0,0.0382,159.0,6886
1,139.0,0.0148,139.0,1483
1,119.5,0.0255,139.0,2973
1,139.0,0.0148,139.0,2939
1,139.0,0.0148,139.0,1693
1,179.0,0.0191,179.0,2840
1,129.0,0.0275,139.0,4701
1,129.0,0.0275,179.0,6598
1,80.0,0.0085,139.0,2352
1,179.0,0.0191,179.0,2640
1,99.0,0.0106,99.0,3147
1,139.0,0.0148,99.0,3957
1,80.0,0.0085,80.0,1928
1,238.0,0.0254,238.0,3148
1,199.0,0.0212,199.0,7383
1,119.5,0.0255,80.0,479
1,199.0,0.0212,179.0,3306
1,99.0,0.0106,99.0,6162
1,139.0,0.0115,139.0,3848
1,139.0,0.0115,139.0,841
1,119.0,0.0098,119.0,5896
1,179.0,0.0296,119.0,3151
1,179.0,0.0148,179.0,27
1,159.0,0.0132,159.0,4000
1,139.0,0.0115,139.0,3316
1,159.0,0.0132,159.0,7047
1,179.0,0.0148,179.0,4527
1,139.0,0.023,139.0,7535
1,139.0,0.0115,139.0,6284
1,119.0,0.0098,119.0,378
1,219.0,0.0181,139.0,5636
1,99.0,0.0082,99.0,827
1,238.0,0.0197,238.0,6046
1,258.0,0.0213,258.0,868
1,179.0,0.0148,179.0,7173
1,109.0,0.018,99.0,2322
1,119.5,0.0198,258.0,7465
1,119.5,0.0198,179.0,1374
1,169.0,0.028,199.0,7155
1,139.0,0.0115,139.0,2060
1,99.0,0.0082,99.0,5836
1,199.0,0.0165,199.0,6493
1,89.5,0.0148,179.0,4607
1,129.5,0.0214,139.0,5885
1,119.0,0.0098,119.0,6223
1,169.0,0.028,99.0,2256
1,199.0,0.0165,139.0,4434
1,139.0,0.0093,139.0,5353
1,139.0,0.0093,139.0,710
1,278.0,0.0186,278.0,2756
1,139.0,0.0093,139.0,2714
1,99.0,0.0066,99.0,2692
1,159.0,0.0213,179.0,5509
1,129.0,0.0173,139.0,1158
1,239.0,0.016,179.0,6697
1,278.0,0.0186,278.0,6595
1,179.0,0.012,179.0,5959
1,139.0,0.0093,139.0,2479
1,139.0,0.0093,278.0,3140
1,139.0,0.0093,139.0,940
1,232.0,0.0466,278.0,3805
1,139.0,0.0093,139.0,1604
1,239.0,0.016,239.0,6142
1,139.0,0.0093,139.0,4271
1,219.0,0.0147,139.0,1707
1,139.0,0.0093,278.0,6882
1,139.0,0.0093,139.0,3099
1,139.0,0.0093,139.0,7534
1,145.6667,0.0293,99.0,3528
1,258.0,0.0173,139.0,6775
1,179.0,0.024,99.0,5449
1,259.0,0.0174,179.0,2943
1,169.0,0.0226,139.0,1211
1,139.0,0.0093,139.0,2719
1,179.0,0.0282,179.0,1629
1,139.0,0.0219,139.0,1079
1,139.0,0.0219,139.0,840
1,259.0,0.0408,259.0,6683
1,119.0,0.0188,119.0,3681
1,179.0,0.0282,179.0,795
1,139.0,0.0357,139.0,5715
1,179.0,0.046,179.0,322
1,139.0,0.0714,119.0,3136
1,139.0,0.0357,139.0,6144
1,139.0,0.0357,139.0,411
1,139.0,0.0357,139.0,3871
1,80.0,0.0205,80.0,4317
1,99.0,0.0254,139.0,3275
1,99.0,0.0254,139.0,1575
1,109.5,0.0271,119.0,2597
1,258.0,0.0319,258.0,1464
1,119.0,0.0147,119.0,5987
1,119.0,0.0147,119.0,7459
1,139.0,0.0344,139.0,460
1,129.5,0.032,179.0,2432
1,99.0,0.0122,179.0,2396
1,89.5,0.0368,80.0,2752
1,139.0,0.0286,139.0,3959
1,219.0,0.045,139.0,5112
1,199.0,0.0409,199.0,6469
1,139.0,0.0571,159.0,4496
1,139.0,0.0286,139.0,6436
1,99.0,0.0407,99.0,7253
1,119.0,0.0244,139.0,7374
1,112.3333,0.0692,99.0,1292
1,99.0,0.0203,99.0,7317
1,99.5,0.0818,80.0,1122
1,139.0,0.076,159.0,6430
1,139.0,0.0318,139.0,749
1,139.0,0.0318,139.0,1630
1,199.0,0.0455,199.0,2999
1,99.0,0.0226,99.0,20
1,119.0,0.0272,119.0,3198
1,80.0,0.0183,80.0,4267
1,119.0,0.0272,119.0,6759
1,119.0,0.0534,119.0,4589
1,89.5,0.0157,99.0,5224
1,278.0,0.0244,278.0,4732
1,159.0,0.014,159.0,1712
1,139.0,0.0122,139.0,6010
1,99.0,0.0087,99.0,101
1,89.5,0.0157,80.0,2369
1,298.0,0.0262,99.0,5448
1,139.0,0.0122,80.0,7600
1,165.6667,0.0436,278.0,380
1,219.0,0.0192,219.0,3960
1,119.0,0.0105,119.0,1554
1,199.0,0.0175,199.0,1131
1,139.0,0.0122,99.0,4660
1,179.0,0.0157,99.0,1326
1,139.0,0.0244,119.0,5392
1,119.0,0.053,119.0,2539
1,139.0,0.0619,139.0,5657
1,159.0,0.0708,159.0,7255
1,129.0,0.1148,139.0,3744
1,298.0,0.1326,298.0,4735
1,179.0,0.0295,179.0,3755
1,99.0,0.0163,99.0,3922
1,80.0,0.0132,80.0,696
1,139.0,0.0229,139.0,5207
1,169.0,0.0558,99.0,5919
1,139.0,0.0468,139.0,6658
1,99.0,0.0167,99.0,8
1,99.0,0.0167,99.0,6232
1,89.5,0.0269,80.0,3899
1,308.5,0.0929,418.0,4264
1,159.0,0.0239,159.0,6466
1,100.0,0.0112,100.0,6923
1,119.0,0.0133,119.0,4764
1,159.0,0.0177,159.0,1061
1,80.0,0.0089,80.0,7218
1,199.0,0.0222,199.0,5554
1,99.0,0.011,99.0,1177
1,99.0,0.011,99.0,2420
1,219.0,0.0489,219.0,6313
1,219.0,0.0244,219.0,6739
1,179.0,0.02,179.0,2884
1,119.0,0.0266,99.0,3894
1,199.0,0.0222,219.0,7415
1,159.0,0.0177,99.0,5461
1,219.0,0.0244,219.0,2423
1,100.0,0.0112,99.0,944
1,199.0,0.0222,99.0,4688
1,119.0,0.0133,99.0,2903
1,119.0,0.0133,219.0,7592
1,129.0,0.0288,99.0,1457
1,139.0,0.0155,139.0,4081
1,209.0,0.0635,239.0,1499
1,139.0,0.0211,139.0,4893
1,159.0,0.0483,139.0,3715
1,80.0,0.0122,80.0,6641
1,80.0,0.0122,80.0,7044
1,159.0,0.0242,159.0,3981
1,179.0,0.0272,179.0,771
1,80.0,0.0243,80.0,1851
1,119.0,0.0181,139.0,4361
1,258.0,0.0392,239.0,2441
1,99.0,0.015,139.0,5678
1,99.0,0.015,99.0,7237
1,159.0,0.0483,179.0,3500
1,99.5,0.0302,80.0,3127
1,278.0,0.0422,278.0,2195
1,159.0,0.0242,159.0,2359
1,100.0,0.0152,100.0,5917
1,129.0,0.0392,159.0,7335
1,80.0,0.0122,80.0,3935
1,100.0,0.0152,80.0,1288
1,99.0,0.0304,99.0,2505
1,258.0,0.0792,258.0,1528
1,179.0,0.055,179.0,4519
1,99.0,0.0304,99.0,4207
1,198.5,0.1921,298.0,7058
1,139.0,0.1345,99.0,481
1,99.0,0.0958,99.0,4555
1,179.0,0.0144,179.0,3065
1,99.0,0.008,99.0,2612
1,109.5,0.0176,139.0,4631
1,80.0,0.0064,80.0,1355
1,80.0,0.0064,139.0,273
1,99.0,0.008,99.0,1774
1,80.0,0.0064,80.0,5857
1,159.0,0.0128,159.0,1983
1,159.0,0.0256,179.0,4452
1,139.0,0.0112,139.0,4884
1,239.0,0.0192,239.0,388
1,119.0,0.0096,119.0,4548
1,89.5,0.0144,99.0,183
1,179.0,0.0144,179.0,5677
1,239.0,0.0192,239.0,3709
1,109.0,0.0175,119.0,2010
1,129.0,0.0415,179.0,3256
1,179.0,0.0144,99.0,3156
1,80.0,0.0384,80.0,823
1,99.0,0.0475,99.0,2700
1,179.0,0.17,179.0,1450
1,99.0,0.094,99.0,730
1,129.0,0.0827,139.0,2442
1,139.0,0.0446,139.0,3644
1,159.0,0.051,159.0,2730
1,99.0,0.0317,99.0,1325
1,139.0,0.0169,139.0,329
1,139.0,0.0338,119.0,6075
1,139.0,0.0338,179.0,5280
1,119.0,0.0145,119.0,1037
1,179.0,0.0218,179.0,2853
1,139.0,0.0169,139.0,5694
1,99.0,0.012,99.0,5210
1,99.0,0.012,139.0,6468
1,129.0,0.0314,139.0,2447
1,119.0,0.0145,119.0,3223
1,159.0,0.0193,159.0,6687
1,119.0,0.0145,99.0,758
1,179.0,0.0218,119.0,3516
1,139.0,0.0338,159.0,212
1,100.0,0.0122,100.0,7222
1,80.0,0.0097,139.0,6821
1,99.0,0.012,99.0,3527
1,199.0,0.0242,159.0,6892
1,99.0,0.012,99.0,7056
1,159.0,0.0193,159.0,6230
1,119.0,0.0145,119.0,4715
1,139.0,0.0169,139.0,6478
1,139.0,0.0139,139.0,1119
1,119.0,0.0119,119.0,886
1,100.0,0.01,100.0,3258
1,258.0,0.0258,258.0,370
1,99.0,0.0099,99.0,4478
1,119.0,0.0119,119.0,4905
1,99.0,0.0099,99.0,987
1,139.0,0.0139,258.0,7009
1,129.0,0.0258,99.0,6918
1,99.5,0.0199,119.0,1559
1,109.0,0.0218,100.0,3158
1,179.0,0.0179,99.0,2059
1,109.5,0.0219,258.0,4415
1,139.0,0.0139,119.0,3044
1,80.0,0.008,258.0,1349
1,139.0,0.0278,258.0,2255
1,159.0,0.0159,99.0,1766
1,129.5,0.0259,99.0,4070
1,129.5,0.0259,119.0,2804
1,139.0,0.0139,99.0,2383
1,239.0,0.0239,119.0,1144
1,129.0,0.0258,139.0,3179
1,139.0,0.0278,100.0,483
1,219.0,0.0866,219.0,95
1,179.0,0.0708,179.0,2219
1,160.0,0.0632,160.0,6741
1,229.0,0.181,239.0,2036
1,199.0,0.0787,199.0,4251
1,658.0,0.2601,658.0,6027
1,219.0,0.0516,219.0,2598
1,20.0,0.0047,20.0,2796
1,439.0,0.1034,439.0,571
1,339.0,0.0798,339.0,3718
1,219.0,0.0516,219.0,4238
1,120.0,0.0283,120.0,800
1,259.0,0.0752,259.0,7329
1,259.0,0.0752,259.0,1312
1,120.0,0.0348,120.0,2772
1,20.0,0.0058,20.0,3584
1,279.0,0.081,279.0,2786
1,219.0,0.0636,219.0,3859
1,548.0,0.318,219.0,5492
1,239.0,0.0194,239.0,5011
1,120.0,0.0097,120.0,6385
1,80.0,0.0065,80.0,2247
1,299.0,0.0243,299.0,6709
1,20.0,0.0016,20.0,2110
1,279.0,0.0226,279.0,5951
1,120.0,0.0097,120.0,2771
1,159.0,0.0129,159.0,789
1,319.0,0.0259,319.0,7014
1,239.0,0.0194,239.0,6382
1,199.0,0.0161,199.0,7098
1,239.0,0.0194,239.0,5061
1,179.0,0.0145,179.0,1677
1,120.0,0.0097,120.0,7408
1,20.0,0.0016,239.0,785
1,179.0,0.0145,199.0,496
1,219.0,0.0178,219.0,1112
1,279.0,0.0226,279.0,4230
1,179.0,0.0145,239.0,7263
1,219.0,0.0178,239.0,3361
1,20.0,0.0016,20.0,5731
1,219.0,0.0178,219.0,4426
1,219.0,0.0178,179.0,2758
1,319.0,0.0259,199.0,4900
1,50.0,0.0081,20.0,5466
1,445.0,0.1977,757.0,6603
1,478.0,0.0708,478.0,5673
1,239.0,0.0354,239.0,1798
1,259.0,0.0767,279.0,6828
1,379.0,0.0561,379.0,2601
1,259.0,0.0383,279.0,499
1,299.0,0.0443,299.0,4150
1,199.0,0.0295,199.0,620
1,279.0,0.0421,279.0,1666
1,20.0,0.003,20.0,4592
1,129.5,0.039,239.0,3411
1,219.0,0.033,219.0,2587
1,159.0,0.024,159.0,3313
1,219.0,0.066,179.0,1035
1,259.0,0.039,259.0,5524
1,159.0,0.024,159.0,452
1,199.0,0.03,199.0,3455
1,179.0,0.027,179.0,3375
1,140.0,0.0211,140.0,7129
1,20.0,0.003,20.0,2575
1,20.0,0.0012,20.0,1007
1,239.0,0.0148,239.0,2156
1,269.0,0.0332,219.0,1549
1,209.0,0.0258,239.0,2456
1,638.0,0.0394,219.0,6541
1,279.0,0.0172,239.0,4805
1,219.0,0.0135,219.0,4603
1,279.0,0.0172,279.0,3194
1,20.0,0.0012,20.0,6796
1,239.0,0.0148,239.0,5794
1,239.0,0.0148,20.0,3492
1,159.0,0.0098,159.0,75
1,179.0,0.011,279.0,2590
1,179.0,0.011,179.0,4209
1,179.0,0.011,179.0,5779
1,140.0,0.0086,140.0,6996
1,20.0,0.0012,20.0,6261
1,40.0,0.0025,140.0,5042
1,239.0,0.0148,239.0,4608
1,458.0,0.0283,458.0,6040
1,757.0,0.0467,757.0,7563
1,239.0,0.0148,239.0,4364
1,259.0,0.016,259.0,5699
1,20.0,0.0012,20.0,1791
1,159.0,0.0135,159.0,62
1,239.0,0.0203,239.0,3878
1,219.0,0.0186,219.0,1620
1,20.0,0.0017,159.0,377
1,379.0,0.0321,379.0,6624
1,199.0,0.0169,159.0,1511
1,259.0,0.022,239.0,4203
1,199.0,0.0169,199.0,2411
1,279.0,0.0237,279.0,6239
