Key_1_1,pupilDiamLag,regressLen,lastSaccLen
4214,-0.5818,0.0,71.1354
4265,0.2687,238.0,212.1615
2599,0.2401,0.0,227.3813
1959,0.132,179.0,40.1404
5201,-0.1094,0.0,603.4211
1828,0.1887,219.0,294.6226
4084,0.2071,357.0,84.7835
4983,0.0152,756.0,55.5023
1676,0.2002,0.0,90.1124
6798,0.0581,0.0,399.0003
45,0.1617,0.0,146.5034
4100,0.1325,0.0,321.2262
7,0.029,4434.0,527.5287
1511,1.5677,1334.0,143.0079
4766,0.0928,0.0,157.596
2142,0.0841,139.0,260.2768
5568,0.1393,0.0,715.4658
2787,0.3438,0.0,177.0254
375,0.1454,0.0,249.3842
5933,0.2041,1390.0,565.0009
5594,1.4757,0.0,106.4061
110,0.1647,0.0,314.8341
2292,0.374,119.0,369.7465
4742,0.1259,0.0,155.6157
887,0.2986,0.0,157.0645
1335,0.0764,0.0,165.0068
5311,-0.021,0.0,202.5938
56,0.1729,139.0,64.2359
5838,0.3395,0.0,223.1636
6308,0.145,0.0,382.8998
5507,0.183,0.0,165.0068
739,0.183,0.0,141.1471
2207,0.183,0.0,185.0007
1170,0.183,0.0,221.6269
79,0.1965,0.0,668.9516
1860,0.34,0.0,196.3288
5061,0.34,2246.0,102.5695
276,0.1975,0.0,99.5753
6045,0.186,0.0,145.8124
477,0.186,0.0,191.7062
5766,0.186,0.0,328.3146
768,0.186,0.0,89.1586
7452,0.125,0.0,74.2243
6341,0.092,119.0,79.4292
6718,0.092,0.0,134.2097
3303,0.092,0.0,214.6311
1976,0.092,0.0,218.9806
2228,0.092,0.0,119.3032
1958,0.092,0.0,646.4491
6784,0.203,0.0,78.729
2799,0.203,0.0,185.1385
6433,0.1995,0.0,163.5619
551,0.1305,0.0,269.919
6110,0.1305,0.0,300.5204
5272,0.1995,0.0,267.9151
7392,0.0765,0.0,228.6974
3712,0.0585,0.0,0.0
1597,0.1305,119.0,0.0
7447,0.055,0.0,106.0578
1211,0.055,0.0,124.5361
5128,0.055,0.0,278.2813
1375,0.053,0.0,146.2771
3676,0.166,0.0,150.0675
5649,0.1675,0.0,226.505
4940,0.2915,0.0,135.7765
3839,0.2915,0.0,769.5474
1798,0.2915,0.0,105.5746
7571,0.1665,0.0,219.5091
5706,0.088,0.0,708.5176
1734,0.1705,0.0,0.0
1793,0.236,0.0,747.6505
3278,0.236,0.0,197.5057
3330,0.227,0.0,123.9163
1273,0.196,0.0,57.9008
787,0.147,0.0,480.3543
7380,0.147,0.0,311.137
923,0.147,0.0,486.1548
344,0.0775,0.0,115.9741
6058,0.171,0.0,80.514
2008,0.556,0.0,189.3621
5660,0.0635,397.0,165.0969
2973,0.0635,0.0,321.8113
5686,0.0445,0.0,520.4087
1717,0.0445,0.0,137.689
6559,0.132,0.0,108.0567
4901,0.132,0.0,169.9448
4165,0.1855,0.0,62.0987
5856,0.1855,0.0,116.4174
5004,0.1215,0.0,477.3955
5926,0.0345,0.0,456.5403
2827,0.0345,0.0,156.5799
4861,0.0265,0.0,219.2134
1401,0.0265,0.0,126.0724
7483,0.149,0.0,382.5735
2378,0.225,0.0,341.0092
4364,0.225,0.0,131.0506
4233,0.225,497.0,721.5028
4149,0.225,358.0,133.0338
5782,0.225,0.0,73.4456
6721,0.225,397.0,130.0471
5615,0.225,219.0,161.6168
4009,0.225,397.0,0.0
2804,0.029,0.0,225.5272
2875,0.101,0.0,220.2504
2240,0.101,119.0,64.2806
6806,0.101,0.0,427.7116
5309,0.101,0.0,329.0745
860,0.101,0.0,239.2305
5783,0.101,0.0,260.0173
2664,0.101,0.0,755.1864
6639,0.8065,1649.0,114.5535
6795,0.8065,0.0,519.2622
893,0.3074,974.0,261.6028
5722,0.5104,0.0,183.5436
1892,0.5104,974.0,258.9295
1500,0.5104,0.0,140.6707
4519,0.5104,0.0,105.119
1000,0.5104,0.0,227.1503
3521,0.2924,139.0,67.5666
480,0.5104,0.0,145.9495
6624,0.0959,278.0,90.1124
111,0.1614,0.0,82.1523
4717,0.2539,0.0,127.501
5816,0.3719,0.0,60.6671
6180,0.3719,1291.0,296.7849
1155,0.3719,0.0,83.8824
2853,0.3719,0.0,192.9747
3887,0.3719,0.0,220.5385
5068,0.1744,0.0,388.0081
1821,0.1974,0.0,186.3867
2357,0.1994,0.0,580.9038
5670,0.1994,0.0,94.4524
5135,0.2759,0.0,68.5657
6460,0.3034,0.0,135.0796
5230,0.3034,0.0,132.8166
4749,0.3034,0.0,210.0595
7352,0.3034,0.0,293.5068
3840,0.3034,0.0,455.4915
2845,0.1059,0.0,201.446
3865,0.1059,0.0,136.8804
123,0.1059,0.0,315.7566
6059,0.1059,2444.0,129.0475
1352,0.1059,2226.0,400.0028
5265,0.1059,0.0,85.3009
1694,0.0354,0.0,67.1863
3034,0.0354,0.0,146.5341
6318,0.0639,0.0,142.088
7307,0.0639,0.0,313.8571
2036,0.0639,0.0,88.9297
2129,0.2314,0.0,240.5047
152,0.2314,457.0,458.033
4468,0.2554,0.0,119.3786
41,0.2789,0.0,168.6987
7555,0.2789,0.0,137.2443
3557,0.4939,0.0,193.3966
4555,0.4939,0.0,0.0
1098,0.1169,0.0,74.2849
7323,0.0829,0.0,178.301
4645,0.0624,0.0,189.1778
5889,0.0334,0.0,322.2484
3336,0.0139,0.0,370.9761
204,-0.0176,0.0,134.1827
633,0.0089,0.0,171.2381
133,0.0089,1273.0,288.5212
2539,0.0089,0.0,244.2478
212,0.0089,0.0,271.5778
354,0.0539,0.0,709.8204
3026,0.0634,0.0,264.8971
441,0.0634,0.0,280.7134
7153,0.0634,0.0,213.0094
119,0.0634,0.0,722.2557
2986,0.0859,0.0,121.3796
560,0.0859,1273.0,137.4382
5036,0.0859,0.0,139.5323
4512,0.0859,0.0,129.6784
6287,0.0854,1273.0,77.2172
7376,0.2943,0.0,114.0175
6522,0.2978,0.0,152.9256
6934,0.2978,0.0,102.5
6217,0.2978,0.0,117.0043
2425,0.2978,0.0,133.0564
2116,0.2978,0.0,112.0379
7438,0.0868,0.0,218.5006
1243,0.0763,0.0,138.7921
7308,0.0763,0.0,201.0305
114,0.0813,0.0,508.0465
4241,0.0813,0.0,87.1737
6470,0.2168,0.0,130.1883
3831,0.2703,0.0,103.9832
76,0.2703,0.0,393.961
2869,0.2703,0.0,173.6555
1340,0.1968,0.0,171.0855
5021,0.0823,0.0,124.5733
2245,0.0823,0.0,82.4621
5794,0.1298,0.0,153.9813
4615,0.2128,3776.0,515.2439
3879,0.2128,0.0,120.8139
7501,0.1613,0.0,132.9596
3213,0.5623,3776.0,125.8501
940,0.5623,0.0,43.2695
461,0.5623,0.0,88.8876
1714,0.1383,0.0,194.2453
3093,0.1383,0.0,180.2006
786,0.1383,0.0,353.958
4385,0.1383,0.0,772.1026
7139,0.1383,0.0,128.2312
2288,0.1233,4792.0,194.8153
3394,0.0223,0.0,101.0
6376,0.1853,0.0,213.5053
4115,0.1853,0.0,101.8455
5516,0.4488,0.0,103.5495
7207,0.4488,4792.0,80.0078
5523,0.4488,0.0,208.5402
4998,0.4488,0.0,220.096
5376,0.1968,0.0,276.6464
3190,0.1968,0.0,273.7449
2590,0.2003,0.0,132.5028
232,0.2083,736.0,244.2396
7496,0.2083,736.0,95.4385
5252,0.0853,0.0,121.1218
5409,0.0958,0.0,59.8415
680,0.1138,0.0,165.9164
3200,0.1538,0.0,129.2604
7259,0.1538,0.0,129.3223
5214,0.1978,0.0,338.9207
6168,0.1978,0.0,437.0309
1835,0.7263,0.0,116.2422
1729,0.1378,0.0,124.0585
5796,0.1378,2723.0,70.8467
5364,0.1233,0.0,189.2564
725,0.1233,0.0,89.8012
971,0.0738,0.0,88.0696
2021,0.3303,1590.0,274.8568
7074,0.3303,0.0,183.0826
7025,0.1676,0.0,101.4359
1540,0.1676,0.0,258.9363
5885,0.1611,0.0,150.3671
5359,0.1611,0.0,157.8171
6717,0.1611,2881.0,226.4757
118,0.1611,0.0,97.4936
7382,0.1391,0.0,75.3293
4590,0.1391,0.0,86.7943
156,0.0821,0.0,307.0102
1787,0.0821,0.0,821.5024
7493,0.0821,2881.0,340.2117
4439,0.0821,0.0,121.6409
7073,0.0841,0.0,157.3181
25,0.0841,2585.0,278.004
3724,0.1676,437.0,129.2478
1554,0.1706,278.0,250.0785
2505,0.1706,0.0,77.666
474,0.2181,0.0,78.8432
3970,0.2221,0.0,156.0008
4625,0.2221,0.0,159.3212
1190,0.1326,219.0,56.2228
4,0.1326,0.0,158.0008
4489,0.1326,219.0,189.6536
356,0.1431,0.0,233.2349
4927,0.1466,99.0,541.0501
2721,0.1466,1391.0,126.0089
2980,0.1466,0.0,192.0059
1129,0.1466,1928.0,129.1395
1004,0.1466,2306.0,194.6856
2431,0.1466,0.0,365.9535
3489,0.2246,994.0,124.6134
1894,0.2401,3020.0,120.8387
3204,0.2401,994.0,417.632
4778,0.0751,6143.0,369.0166
6516,0.0696,239.0,127.0984
1038,0.0696,0.0,168.5007
2011,0.0696,5487.0,105.3233
6868,0.0696,0.0,198.0227
2294,0.0696,0.0,138.5577
2650,0.0696,0.0,116.3454
6020,0.0271,2604.0,381.5659
4733,0.0316,2306.0,89.0126
117,0.0316,1928.0,85.3361
1207,0.0316,1391.0,100.6293
1506,0.0361,0.0,128.0088
1361,0.0361,219.0,196.7803
911,0.0756,0.0,214.2825
5639,0.0756,99.0,109.1662
2296,0.0756,0.0,498.2622
4624,0.0756,1391.0,169.0044
3455,0.0756,1928.0,186.1511
3753,0.0756,2306.0,171.0117
1944,0.0756,0.0,357.8243
2681,0.0626,994.0,155.0
4849,0.0626,0.0,182.8066
2449,0.0831,3020.0,152.1003
905,0.1391,239.0,159.38
1878,0.1391,5487.0,245.002
3221,0.1391,0.0,550.8223
3587,0.1296,0.0,444.1804
7089,0.1351,0.0,184.017
617,0.1351,119.0,22.809
139,0.1351,0.0,275.7
2688,0.1351,0.0,471.8805
2088,0.1396,0.0,105.5047
6298,0.1396,0.0,425.0238
5874,0.1396,0.0,514.3953
4659,0.1341,0.0,55.7584
3512,0.2406,0.0,163.6437
1066,0.2406,0.0,140.1606
2059,0.2406,0.0,257.3908
2012,0.0386,0.0,82.4212
1786,0.0681,1391.0,80.128
2976,0.0681,0.0,236.9346
7014,0.1211,1391.0,233.5048
3991,0.1211,0.0,99.7647
3473,0.1211,557.0,87.4486
6577,0.1796,557.0,123.2325
4642,0.1296,0.0,93.0054
2510,0.1296,0.0,268.6471
4290,0.1296,0.0,162.7775
6225,0.1296,0.0,783.1706
4486,0.1296,298.0,87.1321
6656,0.1881,0.0,114.2804
5912,0.1881,1391.0,90.3244
4054,0.1226,557.0,103.1467
2145,0.0966,0.0,249.2569
7553,0.1771,2962.0,320.3268
2944,0.2001,0.0,248.8785
1555,0.1951,2962.0,103.2582
3595,0.1039,0.0,119.0
3830,0.1039,0.0,62.2294
7218,0.1039,0.0,186.1196
5793,0.1169,0.0,81.0586
1827,0.5124,0.0,86.3308
7581,0.5124,0.0,61.6786
7355,0.1469,438.0,164.0732
4986,0.1469,0.0,274.5656
6675,0.1469,438.0,300.0104
4158,0.1054,0.0,112.5278
6607,0.1054,0.0,136.8
2953,0.5964,0.0,218.1656
889,0.5964,0.0,188.914
2191,0.5964,0.0,190.8625
7436,0.1159,1850.0,351.4232
5899,0.1159,0.0,251.7628
4371,0.1294,0.0,173.1416
4526,0.1294,0.0,45.1359
706,0.1294,0.0,755.4932
2806,0.1529,0.0,348.5111
3327,0.1529,0.0,90.7373
3608,0.0924,0.0,95.7079
1621,0.0924,0.0,140.4724
4866,0.0924,0.0,421.9034
5589,0.0819,0.0,307.6792
2901,0.0819,0.0,510.8035
2310,0.0819,0.0,174.6461
3543,0.0819,0.0,113.9517
4333,0.0509,0.0,194.9006
7091,0.0764,0.0,173.8368
2839,0.0814,1850.0,77.1038
2817,-0.0171,0.0,149.7707
6461,0.0039,0.0,0.0
1470,0.2099,0.0,884.5575
6865,0.2099,0.0,220.0528
6231,0.2099,0.0,106.0389
3758,0.2099,0.0,381.1263
6107,0.2059,0.0,143.0638
558,0.1309,2903.0,257.2086
3634,0.1309,0.0,246.7919
2014,0.2074,934.0,241.2494
4114,0.2094,0.0,238.7179
3001,0.2094,0.0,725.1
6626,0.2094,2903.0,120.6451
5692,0.2049,0.0,101.0111
289,0.1449,0.0,94.5304
1777,0.0989,0.0,148.054
3802,0.0989,0.0,162.2421
4912,0.0989,0.0,205.9235
4117,0.0989,0.0,127.7047
3502,0.0989,0.0,468.7177
4493,0.1174,2903.0,84.8896
2483,0.1174,0.0,113.3854
6715,0.1174,0.0,470.5327
2939,0.0989,0.0,244.5736
1239,0.0989,934.0,83.3562
229,0.0989,0.0,576.5312
7468,0.0989,0.0,190.5151
5600,0.0989,0.0,934.2292
5729,0.1274,0.0,126.58
2043,0.1274,458.0,113.3711
2025,0.1294,955.0,142.4114
4482,0.1294,199.0,205.4343
7199,0.1294,0.0,131.0057
2496,0.1294,0.0,247.2231
5362,0.1429,0.0,294.7003
4782,0.1429,0.0,121.4434
3307,0.1429,3620.0,103.4843
7007,0.1254,3620.0,591.0763
2750,0.1189,458.0,66.191
7559,0.1189,458.0,174.5
7507,0.1189,0.0,306.9796
175,0.1359,955.0,53.2259
5150,0.2389,199.0,132.5009
4536,0.2389,955.0,99.6519
99,0.2389,0.0,135.7765
1181,0.2389,0.0,155.7153
1037,0.2389,0.0,142.486
1346,0.2389,0.0,145.6511
4712,0.2344,3620.0,157.5508
6300,0.1319,0.0,229.7129
1961,0.3684,0.0,166.2897
3658,0.1034,0.0,211.5095
2908,0.1034,0.0,152.4508
4898,0.0854,0.0,358.8109
938,0.1794,0.0,228.6099
7135,0.0489,0.0,306.7544
82,0.0489,0.0,304.9004
5654,-0.0216,0.0,216.2088
1636,0.0079,0.0,133.4541
3952,0.0079,0.0,253.6912
4710,0.0874,0.0,176.098
4267,0.1229,0.0,149.5201
4584,0.1229,0.0,150.5075
7601,0.1694,0.0,160.0195
3623,0.1819,0.0,175.5007
4103,0.1819,0.0,178.7659
7037,0.1819,0.0,139.23
4848,0.3018,0.0,254.0049
4796,0.3018,398.0,37.0135
7399,0.3018,0.0,94.5423
1020,0.3158,398.0,176.0178
2136,0.3158,0.0,106.8
4341,0.3158,0.0,369.041
6422,0.2948,755.0,59.7369
5558,0.2948,0.0,270.9142
5805,0.2793,755.0,98.5812
7238,0.2563,3958.0,75.1798
7107,0.2848,0.0,96.6049
3607,0.2768,0.0,221.338
4438,0.2768,0.0,471.9883
3453,0.2768,0.0,0.0
6482,0.2768,0.0,0.0
384,0.2343,816.0,63.502
6369,0.3843,0.0,212.9519
3757,0.3843,0.0,64.158
2584,0.4623,0.0,39.6138
1987,0.4623,0.0,85.0368
2513,0.4623,0.0,227.2427
6351,0.4623,0.0,661.274
3155,0.0643,0.0,347.5245
6430,0.3568,0.0,186.6039
3907,0.3568,0.0,81.0015
6118,0.0188,0.0,232.8626
5138,0.0263,0.0,98.9949
325,0.0263,0.0,84.7835
2779,0.1793,0.0,174.5236
4596,0.1793,0.0,66.2212
2188,0.1793,0.0,276.0349
1547,0.6678,437.0,683.9819
7030,0.1208,0.0,0.0
4232,0.6678,437.0,0.0
5077,0.0438,0.0,171.1213
6629,0.0438,537.0,86.6631
365,0.0438,696.0,100.6007
6902,0.0438,537.0,123.4555
1943,0.0438,0.0,182.9624
6462,0.0438,0.0,261.6305
3481,0.0438,139.0,65.1959
2718,0.0328,696.0,105.0536
386,0.0418,0.0,101.2978
4964,0.3878,0.0,64.9327
4804,0.3878,0.0,95.5955
4472,0.3878,0.0,70.8414
1390,0.1592,0.0,198.4452
1613,0.2087,2105.0,103.3852
2052,0.4262,2105.0,80.1265
4569,0.0487,0.0,148.9178
398,0.1167,159.0,62.1168
257,0.1167,0.0,53.3385
159,0.1167,159.0,27.2259
4301,0.1167,5783.0,132.6386
6297,0.1232,0.0,102.5305
1553,0.2992,4631.0,222.7717
6240,0.3377,0.0,262.2794
5053,0.3377,0.0,98.8433
3736,0.3377,0.0,70.4006
5501,0.2352,0.0,256.9012
6293,0.2352,2981.0,314.5064
6612,0.2352,0.0,506.5385
4941,0.2352,0.0,113.1923
6207,0.2202,0.0,90.0056
5894,0.2202,219.0,52.5405
5228,0.2202,0.0,191.2126
529,0.2202,0.0,440.1548
2754,0.1102,1034.0,198.1338
6781,0.0837,0.0,211.254
593,0.0837,458.0,142.4649
5774,0.0837,80.0,24.4591
6290,0.0462,0.0,163.2766
4070,0.0767,458.0,291.0348
3717,0.0767,0.0,99.5013
6128,0.0767,0.0,221.009
4794,0.0767,776.0,751.6465
393,0.0767,239.0,31.504
2636,0.0767,1034.0,172.529
4407,0.0767,0.0,420.8622
5771,0.0957,457.0,26.6177
4951,0.1267,457.0,49.0026
5057,0.1267,0.0,208.8043
687,0.1267,0.0,138.067
2409,0.1267,676.0,162.2968
1466,0.1267,0.0,211.029
7489,0.1567,676.0,158.7278
7154,0.1567,0.0,229.9418
271,0.1567,0.0,110.2384
4018,0.1567,219.0,199.29
6518,0.1567,219.0,140.4315
2993,0.1567,0.0,267.8927
4379,0.1567,0.0,177.5176
6024,0.1567,0.0,68.9094
3611,0.1427,199.0,881.0817
1006,0.1427,0.0,120.3007
3021,0.2482,0.0,225.2521
2307,0.0467,0.0,240.9502
2313,0.0467,855.0,195.5019
6533,0.0467,0.0,66.5676
6216,0.0467,0.0,124.3262
7332,0.0467,0.0,112.9004
4326,0.0467,0.0,111.1002
1559,0.0467,1173.0,92.9368
6104,0.0467,0.0,237.5132
4987,0.0467,5921.0,111.7229
1997,0.0622,0.0,54.5619
6567,0.0622,0.0,89.1866
376,0.0622,0.0,170.9218
7011,0.0622,0.0,79.1991
5514,0.1037,199.0,148.5034
3601,0.1037,0.0,652.0276
215,0.2587,0.0,151.1101
6019,0.2587,0.0,262.2251
6553,0.2587,0.0,235.3853
4979,0.2327,0.0,98.256
6945,0.2327,5921.0,248.7594
4363,0.2327,0.0,158.7931
324,0.1332,0.0,139.0225
734,0.1332,0.0,240.6741
5707,0.1332,179.0,669.6501
5299,0.1332,5921.0,265.0005
883,0.1332,0.0,123.0498
3145,0.1332,0.0,228.0197
4116,0.1332,199.0,572.5055
60,0.1242,0.0,90.5055
2725,0.1446,1411.0,128.6944
7226,0.1446,219.0,135.4862
6410,0.1446,8606.0,133.0883
6195,0.2076,0.0,111.0281
1161,0.2496,616.0,114.1337
2495,0.2496,4592.0,87.0919
5668,0.0161,5169.0,156.7586
5393,0.0886,4592.0,151.514
5811,0.0956,1710.0,289.9418
5016,0.1251,139.0,57.8468
724,0.1251,2366.0,146.4283
2122,0.1681,1710.0,52.0
2674,0.1681,1213.0,156.5288
1896,0.1681,8606.0,80.05
1249,0.2366,0.0,131.6368
742,0.2366,0.0,363.1463
6253,0.2366,219.0,59.5189
1490,0.2366,1213.0,67.5
5302,0.2366,1710.0,132.1855
1400,0.2366,0.0,103.4517
821,0.2366,2366.0,182.3904
2131,0.2366,616.0,118.423
1380,0.2366,0.0,108.9036
6529,0.2031,616.0,222.2639
5985,0.1906,4592.0,124.8779
4546,0.1906,5169.0,151.6394
7094,0.2486,0.0,425.2473
3510,0.1741,0.0,106.0248
385,0.1741,0.0,133.1841
1662,0.0686,0.0,105.0536
2971,0.0766,0.0,69.9946
1366,0.0766,318.0,111.2531
6744,0.0766,0.0,219.8551
3465,0.1926,0.0,67.309
3010,0.1926,0.0,136.2066
5403,0.1926,0.0,92.5662
5111,0.1411,0.0,66.0984
5289,0.1411,0.0,453.7744
6753,0.3311,0.0,703.7565
638,0.5936,0.0,497.0362
22,0.5936,0.0,848.7744
7362,0.5936,0.0,32.1403
5078,0.2081,0.0,293.3812
5946,0.2206,0.0,78.5828
2649,0.2206,0.0,113.3181
73,0.2206,0.0,157.7862
5048,0.2206,0.0,181.1353
2981,0.0651,417.0,830.0208
6010,0.0651,417.0,682.6377
1104,0.2496,0.0,128.8507
1421,0.2496,0.0,105.3862
2412,0.2496,0.0,84.5237
3679,0.0376,0.0,101.6772
6879,0.0376,0.0,137.7942
5605,0.0376,2960.0,64.8267
5438,0.0376,0.0,98.9103
790,0.0376,2960.0,910.9391
6165,0.1176,0.0,89.0505
6041,0.1176,0.0,193.1457
6143,0.1176,0.0,0.0
7381,0.0831,0.0,242.0294
6827,0.0591,0.0,186.784
1025,0.1031,0.0,75.738
2843,0.1031,0.0,116.5011
1027,0.2126,0.0,100.4241
992,0.2126,0.0,124.1219
5426,0.2126,0.0,109.5091
2899,0.2126,0.0,40.6602
2341,0.1286,0.0,103.7654
2251,0.1171,5566.0,90.0347
6507,0.1171,0.0,120.501
6825,0.1171,636.0,263.257
3149,0.1371,0.0,224.1082
6066,0.2636,616.0,183.4973
7585,0.2636,3260.0,92.5419
2661,0.2636,5566.0,99.4585
5579,0.2636,3260.0,257.0146
930,0.1986,0.0,122.3162
5548,0.1986,0.0,87.3284
432,0.0766,3239.0,105.1023
4250,0.1696,0.0,113.1923
1855,0.1696,616.0,142.0088
4666,0.1696,5566.0,236.244
7320,0.1206,3239.0,175.9638
2435,0.4183,0.0,82.3119
6187,0.4183,159.0,57.5196
3850,0.1829,0.0,158.1779
4091,0.1829,0.0,0.0
3039,0.4183,0.0,0.0
4627,0.1653,2027.0,130.173
258,0.1653,0.0,359.0198
7142,0.2758,0.0,58.6963
6208,0.2758,0.0,203.2265
6259,0.1538,0.0,170.0
3683,0.2718,0.0,150.7224
6080,0.1023,0.0,27.2029
2306,0.1079,0.0,55.5563
6837,0.2379,2665.0,272.9194
3570,0.2218,0.0,122.3622
4761,0.0883,0.0,146.3771
3432,0.1739,119.0,58.2001
3649,0.1739,0.0,96.6049
3819,0.1739,0.0,437.9235
2716,0.0259,0.0,477.3306
6540,0.0259,198.0,224.6091
7242,0.0259,99.0,43.2666
1204,0.0259,518.0,131.9185
6713,0.0524,478.0,56.0803
319,0.1729,0.0,95.7627
2416,0.1729,0.0,233.637
5280,0.1308,795.0,33.2415
6824,0.1308,478.0,84.4423
3718,0.1308,518.0,635.4725
922,0.1308,0.0,556.4396
1933,0.1213,795.0,94.6678
5007,0.0969,99.0,70.7831
1864,0.0838,795.0,94.5
1372,0.0838,478.0,384.5939
3689,0.0723,0.0,179.5341
7475,0.0723,0.0,626.4761
2335,0.4189,0.0,129.4025
6774,0.4189,357.0,164.6853
3934,0.3453,0.0,91.7878
1643,0.3453,0.0,87.3742
1580,0.3453,159.0,94.5013
7186,0.3453,0.0,233.0649
5823,0.2394,0.0,239.0612
983,0.2394,0.0,454.7202
4867,0.2394,357.0,173.1416
112,0.2394,0.0,104.0
3788,0.2394,357.0,225.9657
5245,0.2394,0.0,249.6643
3491,0.2394,0.0,109.7463
639,0.2173,0.0,140.5436
6615,0.2173,0.0,83.2541
6729,0.2173,0.0,151.0406
994,0.2173,0.0,471.365
649,0.2173,0.0,242.0186
3389,0.2173,0.0,145.4519
4591,0.2173,0.0,0.0
6904,0.1404,0.0,110.1635
1254,0.1404,0.0,66.9216
2094,0.4009,0.0,45.5439
3960,0.4009,0.0,68.6477
4995,0.2724,0.0,121.2023
3589,0.2724,0.0,99.4409
1574,0.2639,0.0,75.6208
5258,0.2339,0.0,101.1781
840,0.2339,0.0,316.1914
4980,0.2339,99.0,79.577
6587,0.2874,179.0,90.3562
2072,0.2874,99.0,117.0694
4971,0.2874,0.0,395.5114
1168,0.2874,0.0,96.8814
1360,0.2874,0.0,197.8061
7584,0.2874,0.0,663.8392
1225,0.2874,0.0,58.1485
2414,0.2874,0.0,72.0347
198,0.0969,0.0,98.8243
4874,0.0969,0.0,202.021
5320,0.0169,0.0,168.087
5257,0.0169,0.0,535.3001
4226,0.1259,0.0,154.7966
6654,0.1259,0.0,151.0075
685,0.0844,0.0,187.7472
5987,0.0904,99.0,102.2008
1746,0.0904,0.0,201.3864
2903,0.2334,0.0,35.9201
3483,0.2214,0.0,324.6448
1153,0.2449,0.0,79.0142
2233,0.2454,0.0,125.073
3714,0.3014,0.0,72.5207
6441,0.3014,0.0,352.7694
4137,0.0969,0.0,644.3456
6023,0.0969,0.0,167.5366
5648,0.1139,0.0,249.0848
1582,0.1609,0.0,124.2578
32,0.1609,0.0,522.2511
3899,0.1814,3597.0,41.14
7260,0.2524,3259.0,103.5917
5854,0.2524,3597.0,75.6637
4133,0.2524,3597.0,196.6037
6230,0.2524,0.0,172.9653
6126,0.2524,616.0,109.4098
5610,0.2524,3259.0,312.4684
7578,0.2104,0.0,339.4971
1825,0.2104,616.0,87.6727
7211,0.1194,0.0,142.3938
493,0.1194,0.0,169.8249
1298,0.1054,0.0,277.4968
5878,0.0499,616.0,46.2709
4643,0.1709,3259.0,321.9231
6989,0.1709,0.0,223.4284
6214,0.8089,1750.0,134.0196
5172,0.8089,3597.0,240.0271
5919,0.3264,119.0,227.5659
2196,0.3264,1791.0,306.1066
4239,0.3264,4931.0,587.1226
562,0.3264,4473.0,102.2314
2363,0.3264,279.0,181.0249
4977,0.3264,0.0,148.9841
5612,0.3214,0.0,158.2024
4319,0.2954,4473.0,82.0015
5422,0.2954,2646.0,306.8391
6978,0.1729,4912.0,151.1895
4961,0.1339,4931.0,586.3519
1331,0.1494,2646.0,317.2873
5425,0.1314,4473.0,106.48
5060,0.1224,1791.0,196.5204
6381,0.1649,4473.0,200.3378
2422,0.1649,4473.0,97.3242
3938,0.1649,279.0,217.7918
2490,0.1819,279.0,80.2153
33,0.3234,1791.0,121.1084
2143,0.3404,2646.0,167.7982
5042,0.3404,4912.0,202.5913
3755,0.3404,0.0,395.6959
5763,0.3404,4931.0,56.3604
7213,2.9684,0.0,122.6469
3255,2.9684,0.0,217.3045
2168,2.9684,0.0,209.457
3411,2.9684,0.0,54.1872
4686,2.9684,0.0,1246.5482
39,2.9684,0.0,0.0
3357,0.7454,0.0,209.1345
5233,0.6819,0.0,71.3863
5355,2.3504,0.0,180.5028
3112,2.3504,0.0,97.1249
1824,2.2879,0.0,78.2768
6134,2.3504,0.0,429.7726
1539,0.6274,0.0,394.1427
1166,1.5359,0.0,258.9947
4825,1.5854,299.0,441.5725
5435,1.5854,279.0,178.362
2511,1.5854,0.0,229.2886
6258,2.3554,1095.0,123.1686
1663,2.3554,1095.0,0.0
5740,0.4999,0.0,144.7498
4906,0.4999,0.0,495.4203
5691,0.3379,718.0,752.7378
1269,0.3729,0.0,87.5471
4155,0.3729,0.0,393.749
2223,0.3729,0.0,72.7496
1622,0.3729,0.0,276.1386
548,0.3729,319.0,1215.5355
5847,0.3729,0.0,219.2373
2974,0.5974,0.0,117.2774
4990,0.5974,0.0,263.1511
2796,0.7594,179.0,207.0054
3828,1.8894,419.0,181.3464
5537,1.8894,199.0,320.1265
3609,1.8894,179.0,388.6811
5608,1.8894,0.0,60.7063
6260,2.0074,2112.0,109.7474
5436,2.0074,0.0,150.1441
3431,2.0074,0.0,270.0468
191,2.0074,179.0,1317.3121
1237,2.0074,0.0,141.0009
6924,2.0074,0.0,154.6165
947,2.0074,419.0,1641.2124
2220,2.0074,0.0,68.5073
5133,2.0074,0.0,0.0
5748,2.6859,0.0,66.3042
1874,1.8859,0.0,76.6045
6373,2.2779,0.0,161.0419
2627,2.2779,299.0,104.5813
5943,2.2779,558.0,330.5771
187,2.2779,299.0,251.0841
1015,1.4619,0.0,62.6997
5673,2.7764,0.0,175.0671
3632,-0.0006,0.0,133.4138
6163,-0.6566,0.0,72.5017
6801,-0.6566,0.0,174.0
169,-0.5396,0.0,83.5015
504,-0.4376,856.0,197.1427
977,-0.4286,0.0,202.2474
2542,-0.1566,0.0,192.585
4674,-0.1566,856.0,156.0513
5273,-0.1566,0.0,103.5193
5825,-0.1566,0.0,55.5203
7058,-0.1566,0.0,726.0062
7591,1.0804,0.0,981.6314
