Key_1_1,regressDur,prevFixPos,titleNo,wordNo,nextWordRegress
2036,0.0,372.937,2.0,2.0,0
2129,0.0,107.5639,5.0,3.0,0
152,0.0,193.1269,5.0,6.0,0
4468,358.0,466.0043,5.0,2.0,0
41,99.0,129.124,5.0,4.0,0
7555,0.0,254.8038,6.0,1.0,0
3557,80.0,203.9436,8.0,1.0,0
4555,80.0,895.8929,8.0,1.0,0
1098,0.0,91.8314,9.0,1.0,0
7323,418.0,89.8109,6.0,1.0,0
4645,418.0,83.006,6.0,2.0,0
5889,139.0,52.345,6.0,3.0,0
3336,318.0,152.1184,4.0,4.0,0
204,478.0,448.2957,3.0,1.0,0
633,198.0,116.0043,3.0,3.0,0
133,1193.0,195.4942,4.0,2.0,0
2539,358.0,191.1282,4.0,3.0,0
212,358.0,193.0648,4.0,5.0,0
354,358.0,241.0332,4.0,8.0,0
3026,438.0,135.5913,1.0,1.0,0
441,278.0,114.0175,1.0,2.0,0
7153,318.0,167.1466,1.0,4.0,0
119,756.0,163.0491,1.0,7.0,0
2986,438.0,206.1844,3.0,2.0,0
560,1193.0,102.9563,4.0,2.0,0
5036,418.0,149.8833,6.0,1.0,0
4512,418.0,91.022,6.0,2.0,0
6287,1193.0,300.0417,4.0,2.0,0
7376,0.0,360.8393,2.0,1.0,0
6522,0.0,106.6068,3.0,2.0,0
6934,0.0,135.8823,4.0,1.0,0
6217,0.0,108.2081,6.0,1.0,0
2425,0.0,50.448,6.0,2.0,0
2116,0.0,182.0165,7.0,1.0,0
7438,0.0,0.0,1.0,1.0,0
1243,0.0,103.0049,1.0,2.0,0
7308,0.0,124.908,1.0,3.0,0
114,0.0,100.0,1.0,4.0,0
4241,0.0,501.5466,2.0,2.0,0
6470,0.0,81.5414,4.0,1.0,0
3831,0.0,632.6271,9.0,1.0,0
76,0.0,88.8369,8.0,1.0,0
2869,0.0,327.0061,4.0,1.0,0
1340,0.0,90.1998,4.0,3.0,0
5021,0.0,0.0,2.0,1.0,0
2245,0.0,495.202,2.0,1.0,0
5794,0.0,88.7299,5.0,1.0,0
4615,0.0,196.8883,7.0,1.0,0
3879,0.0,600.3865,2.0,1.0,0
7501,0.0,786.9752,5.0,1.0,0
3213,0.0,145.9075,7.0,1.0,0
940,0.0,107.4477,8.0,1.0,0
461,0.0,91.7061,9.0,1.0,0
1714,0.0,473.676,2.0,2.0,0
3093,0.0,140.8013,2.0,3.0,0
786,0.0,101.0198,2.0,4.0,0
4385,0.0,197.0913,2.0,5.0,0
7139,0.0,198.5397,4.0,1.0,0
2288,0.0,494.0334,9.0,1.0,0
3394,0.0,135.9117,4.0,2.0,0
6376,0.0,89.1572,2.0,3.0,0
4115,0.0,59.0762,2.0,4.0,0
5516,0.0,773.3589,10.0,1.0,0
7207,0.0,94.0691,9.0,1.0,0
5523,0.0,96.2133,8.0,1.0,0
4998,0.0,177.1384,8.0,2.0,0
5376,0.0,0.0,1.0,1.0,0
3190,0.0,229.3687,1.0,3.0,0
2590,0.0,667.69,3.0,1.0,0
232,0.0,146.1848,6.0,1.0,0
7496,0.0,775.893,6.0,1.0,0
5252,0.0,612.2222,2.0,1.0,0
5409,0.0,118.5622,3.0,1.0,0
680,0.0,84.0536,5.0,2.0,0
3200,0.0,560.7655,7.0,1.0,0
7259,0.0,21.1896,7.0,2.0,0
5214,0.0,467.6067,10.0,1.0,0
6168,0.0,305.3211,10.0,4.0,0
1835,0.0,340.3895,5.0,1.0,0
1729,0.0,579.4972,10.0,1.0,0
5796,0.0,125.8769,10.0,3.0,0
5364,99.0,80.0625,10.0,2.0,1
725,298.0,182.2142,8.0,1.0,0
971,179.0,77.1622,7.0,2.0,0
2021,99.0,270.7176,5.0,4.0,0
7074,516.0,320.1265,5.0,1.0,0
7025,0.0,0.0,3.0,1.0,0
1540,0.0,141.1559,4.0,1.0,0
5885,318.0,187.0107,1.0,1.0,0
5359,179.0,116.1551,1.0,3.0,1
6717,199.0,117.0043,1.0,4.0,0
118,556.0,250.7927,4.0,1.0,0
7382,0.0,112.45,5.0,1.0,0
4590,0.0,97.7446,6.0,1.0,0
156,0.0,124.2014,10.0,1.0,0
1787,0.0,235.0085,10.0,3.0,0
7493,199.0,765.0529,1.0,4.0,0
4439,0.0,268.9907,1.0,7.0,0
7073,556.0,315.2459,4.0,1.0,0
25,0.0,145.9932,4.0,4.0,1
3724,0.0,403.1129,4.0,6.0,0
1554,159.0,153.5839,4.0,5.0,1
2505,556.0,369.1951,4.0,1.0,0
474,0.0,132.0189,5.0,1.0,0
3970,0.0,118.4441,6.0,1.0,0
4625,0.0,129.0969,6.0,3.0,0
1190,3699.0,0.0,1.0,2.0,0
4,2085.0,121.7539,1.0,1.0,1
4489,3699.0,35.0571,1.0,2.0,0
356,1253.0,135.0148,1.0,3.0,0
4927,1113.0,232.9571,1.0,5.0,1
2721,3479.0,642.4866,2.0,1.0,0
2980,0.0,127.0354,2.0,2.0,0
1129,1953.0,237.8571,3.0,1.0,1
1004,3040.0,13.0,3.0,2.0,0
2431,834.0,161.0124,3.0,4.0,1
3489,796.0,687.7863,5.0,1.0,0
1894,716.0,81.3941,6.0,1.0,0
3204,796.0,123.0366,5.0,1.0,0
4778,417.0,98.27,6.0,6.0,0
6516,876.0,418.0191,6.0,3.0,1
1038,1195.0,170.0265,6.0,2.0,1
2011,1032.0,151.0,6.0,4.0,0
6868,796.0,94.1116,5.0,3.0,0
2294,872.0,93.0,5.0,4.0,0
2650,796.0,57.1402,5.0,5.0,0
6020,1095.0,93.984,3.0,5.0,0
4733,3040.0,398.2123,3.0,2.0,0
117,1953.0,168.0268,3.0,1.0,1
1207,3479.0,114.0219,2.0,1.0,0
1506,2085.0,156.6046,1.0,1.0,1
1361,3699.0,31.3209,1.0,2.0,0
911,1253.0,79.6304,1.0,3.0,0
5639,1113.0,171.0731,1.0,5.0,1
2296,792.0,151.0132,1.0,4.0,1
4624,3479.0,565.0434,2.0,1.0,0
3455,1953.0,224.544,3.0,1.0,1
3753,3040.0,69.2604,3.0,2.0,0
1944,834.0,169.0118,3.0,4.0,1
2681,796.0,210.6846,5.0,1.0,0
4849,636.0,52.7731,5.0,2.0,0
2449,716.0,233.1545,6.0,1.0,0
905,876.0,131.746,6.0,3.0,1
1878,1032.0,43.0465,6.0,4.0,0
3221,556.0,81.2219,6.0,5.0,1
3587,0.0,0.0,5.0,4.0,0
7089,0.0,327.2323,3.0,1.0,0
617,0.0,199.1231,3.0,3.0,0
139,119.0,95.1315,3.0,2.0,1
2688,0.0,182.0989,3.0,4.0,0
2088,0.0,343.2157,5.0,1.0,0
6298,0.0,233.6343,5.0,2.0,0
5874,0.0,429.0186,5.0,5.0,0
4659,0.0,556.1187,7.0,2.0,0
3512,0.0,29.9666,7.0,3.0,0
1066,0.0,170.845,8.0,2.0,0
2059,0.0,185.6475,10.0,1.0,0
2012,298.0,0.0,1.0,1.0,1
1786,179.0,98.0051,2.0,1.0,0
2976,298.0,91.2853,1.0,1.0,1
7014,179.0,193.2046,2.0,1.0,0
3991,119.0,189.5943,2.0,4.0,0
3473,0.0,491.753,5.0,1.0,0
6577,0.0,297.2491,5.0,1.0,0
4642,0.0,550.5534,9.0,2.0,0
2510,0.0,127.2831,10.0,1.0,0
4290,0.0,190.213,10.0,3.0,0
6225,0.0,156.3202,10.0,5.0,0
4486,0.0,855.9673,1.0,2.0,0
6656,298.0,144.0868,1.0,1.0,1
5912,179.0,96.0208,2.0,1.0,0
4054,0.0,373.7191,5.0,1.0,0
2145,0.0,0.0,1.0,1.0,0
7553,0.0,780.034,7.0,1.0,0
2944,516.0,95.462,2.0,1.0,0
1555,0.0,704.3756,7.0,1.0,0
3595,0.0,192.398,3.0,2.0,0
3830,0.0,35.805,3.0,3.0,0
7218,0.0,56.0892,3.0,4.0,0
5793,0.0,266.1015,4.0,1.0,0
1827,0.0,540.46,7.0,1.0,0
7581,0.0,116.7262,8.0,1.0,0
7355,777.0,80.9506,1.0,3.0,0
4986,278.0,213.0,1.0,1.0,0
6675,777.0,134.2125,1.0,3.0,0
4158,0.0,340.9692,4.0,1.0,0
6607,0.0,61.0082,4.0,2.0,0
2953,0.0,207.6463,6.0,1.0,0
889,0.0,128.2653,6.0,3.0,0
2191,0.0,104.7378,8.0,1.0,0
7436,556.0,0.0,1.0,1.0,0
5899,0.0,284.176,1.0,4.0,0
4371,0.0,220.4359,1.0,7.0,0
4526,219.0,96.8762,1.0,8.0,0
706,179.0,34.2053,1.0,9.0,1
2806,0.0,493.6527,5.0,1.0,0
3327,0.0,298.1174,9.0,2.0,0
3608,0.0,269.7425,9.0,6.0,0
1621,0.0,191.6377,8.0,6.0,0
4866,0.0,80.1561,8.0,7.0,0
5589,0.0,443.4603,7.0,3.0,0
2901,0.0,258.745,7.0,6.0,0
2310,0.0,346.7059,7.0,1.0,0
3543,0.0,51.4782,7.0,2.0,0
4333,0.0,162.8158,5.0,1.0,0
7091,0.0,61.0328,5.0,2.0,0
2839,556.0,282.3119,1.0,1.0,0
2817,219.0,471.4446,1.0,8.0,0
6461,179.0,64.195,1.0,9.0,1
1470,0.0,0.0,1.0,2.0,0
6865,0.0,105.6456,3.0,1.0,0
6231,0.0,279.3081,6.0,1.0,0
3758,0.0,105.7592,6.0,3.0,0
6107,0.0,374.9453,10.0,1.0,0
558,0.0,165.0121,4.0,1.0,0
3634,0.0,226.1349,1.0,1.0,1
2014,0.0,167.5858,1.0,2.0,0
4114,0.0,173.0462,1.0,4.0,0
3001,0.0,133.4166,1.0,6.0,0
6626,0.0,95.7183,4.0,1.0,0
5692,0.0,568.2904,8.0,1.0,0
289,0.0,92.6175,9.0,1.0,0
1777,0.0,95.1315,10.0,1.0,0
3802,0.0,139.4346,10.0,3.0,0
4912,0.0,94.4299,10.0,4.0,0
4117,0.0,176.2839,10.0,6.0,0
3502,0.0,137.4118,9.0,5.0,0
4493,0.0,92.0978,4.0,1.0,0
2483,0.0,233.8931,4.0,3.0,0
6715,0.0,9.434,4.0,4.0,0
2939,0.0,426.3918,1.0,1.0,1
1239,0.0,211.2368,1.0,2.0,0
229,0.0,386.7609,1.0,1.0,1
7468,0.0,461.0694,1.0,5.0,0
5600,0.0,145.4166,1.0,7.0,0
5729,0.0,0.0,2.0,3.0,0
2043,0.0,670.0716,2.0,1.0,0
2025,199.0,307.5614,5.0,1.0,1
4482,0.0,46.0109,5.0,2.0,0
7199,99.0,247.7761,6.0,1.0,0
2496,0.0,107.3778,6.0,2.0,0
5362,0.0,118.2074,6.0,3.0,0
4782,0.0,468.3674,7.0,1.0,0
3307,0.0,191.4706,8.0,1.0,0
7007,0.0,210.6609,8.0,1.0,0
2750,0.0,484.5998,2.0,1.0,0
7559,0.0,231.8211,2.0,1.0,0
7507,0.0,142.0035,2.0,3.0,0
175,199.0,103.769,5.0,1.0,1
5150,0.0,373.4836,5.0,2.0,0
4536,199.0,187.0027,5.0,1.0,1
99,99.0,101.8332,6.0,1.0,0
1181,0.0,88.6454,6.0,2.0,0
1037,0.0,229.5387,7.0,1.0,0
1346,0.0,102.2595,7.0,2.0,0
4712,0.0,233.7905,8.0,1.0,0
6300,0.0,146.2395,8.0,2.0,0
1961,99.0,341.6724,6.0,1.0,0
3658,0.0,388.0322,3.0,1.0,0
2908,0.0,71.4493,3.0,2.0,0
4898,0.0,96.5194,3.0,3.0,0
938,952.0,0.0,4.0,1.0,0
7135,476.0,631.3414,9.0,1.0,0
82,198.0,61.9839,9.0,2.0,0
5654,477.0,159.3142,6.0,1.0,0
1636,774.0,172.1656,6.0,3.0,0
3952,417.0,54.9181,6.0,4.0,0
4710,952.0,104.8904,4.0,1.0,0
4267,556.0,22.3607,4.0,2.0,0
4584,952.0,271.0166,3.0,1.0,0
7601,1036.0,126.1428,3.0,3.0,0
3623,796.0,286.81,2.0,1.0,0
4103,796.0,158.1139,2.0,3.0,0
7037,476.0,720.3811,9.0,1.0,0
4848,0.0,0.0,3.0,2.0,0
4796,239.0,250.7269,1.0,2.0,0
7399,159.0,103.0437,1.0,1.0,1
1020,239.0,33.2415,1.0,2.0,0
2136,0.0,104.1729,1.0,4.0,0
4341,0.0,51.0784,1.0,5.0,0
6422,0.0,471.7213,3.0,1.0,0
5558,0.0,278.7436,5.0,2.0,0
5805,0.0,98.7927,3.0,1.0,0
7238,0.0,83.006,4.0,2.0,0
7107,0.0,92.6337,5.0,1.0,0
3607,0.0,179.0028,7.0,3.0,0
4438,139.0,517.6997,3.0,3.0,0
3453,259.0,399.1253,4.0,3.0,0
6482,517.0,262.2689,7.0,2.0,0
384,298.0,104.7378,1.0,1.0,0
6369,100.0,241.085,1.0,3.0,0
3757,0.0,209.6521,5.0,2.0,0
2584,0.0,100.7224,8.0,1.0,0
1987,0.0,76.2168,9.0,1.0,0
2513,0.0,114.8564,10.0,1.0,0
6351,0.0,230.0022,10.0,3.0,0
3155,0.0,196.2167,4.0,1.0,0
6430,0.0,88.5889,4.0,3.0,0
3907,0.0,286.0017,2.0,1.0,0
6118,139.0,96.2133,1.0,1.0,0
5138,0.0,198.2952,3.0,1.0,0
325,0.0,95.8019,4.0,1.0,0
2779,0.0,476.1197,8.0,2.0,0
4596,0.0,98.3514,8.0,3.0,0
2188,0.0,36.6197,8.0,4.0,0
1547,0.0,76.2758,10.0,1.0,0
7030,139.0,105.4751,1.0,1.0,0
4232,0.0,767.9714,10.0,1.0,0
5077,0.0,0.0,2.0,3.0,0
6629,0.0,256.3299,1.0,1.0,0
365,139.0,140.1856,2.0,1.0,1
6902,0.0,94.8472,1.0,1.0,0
1943,0.0,68.0294,1.0,2.0,0
6462,0.0,57.8705,1.0,3.0,0
3481,0.0,284.3449,2.0,2.0,0
2718,139.0,120.0708,2.0,1.0,1
386,0.0,73.5391,5.0,1.0,0
4964,0.0,449.049,7.0,1.0,0
4804,0.0,55.7853,7.0,2.0,0
4472,0.0,143.2236,8.0,1.0,0
1390,0.0,108.0463,3.0,1.0,0
1613,0.0,175.8664,5.0,1.0,0
2052,0.0,228.3265,5.0,1.0,0
4569,0.0,0.0,4.0,2.0,0
398,0.0,358.0796,1.0,2.0,0
257,0.0,123.7134,2.0,1.0,1
159,0.0,161.0497,1.0,2.0,0
4301,159.0,76.896,1.0,1.0,1
6297,0.0,102.4158,2.0,1.0,1
1553,0.0,66.0076,2.0,2.0,0
6240,0.0,223.7878,4.0,1.0,0
5053,0.0,269.1115,7.0,1.0,0
3736,0.0,155.5956,8.0,1.0,0
5501,119.0,181.4663,8.0,4.0,0
6293,0.0,218.2292,8.0,6.0,0
6612,119.0,335.5384,8.0,4.0,0
4941,279.0,530.6647,2.0,3.0,0
6207,119.0,31.305,2.0,4.0,0
5894,199.0,58.3095,1.0,5.0,0
5228,438.0,125.873,1.0,4.0,1
529,159.0,108.3374,1.0,6.0,0
2754,478.0,173.6663,1.0,1.0,1
6781,0.0,353.085,1.0,4.0,0
593,219.0,266.7902,2.0,3.0,0
5774,159.0,162.0987,2.0,2.0,1
6290,160.0,94.578,2.0,1.0,1
4070,219.0,137.7679,2.0,3.0,0
3717,0.0,230.3758,2.0,5.0,0
6128,0.0,54.7083,1.0,5.0,1
4794,0.0,143.405,1.0,6.0,0
393,179.0,752.0645,1.0,2.0,0
2636,478.0,120.0042,1.0,1.0,1
4407,358.0,173.4878,1.0,3.0,0
5771,0.0,470.9533,5.0,1.0,0
4951,0.0,126.9055,5.0,1.0,0
5057,0.0,53.9351,5.0,2.0,0
687,418.0,143.1712,5.0,4.0,0
2409,258.0,115.6244,5.0,6.0,0
1466,418.0,211.9457,5.0,4.0,0
7489,258.0,132.0,5.0,6.0,0
7154,418.0,201.5589,5.0,4.0,0
271,199.0,297.901,6.0,1.0,1
4018,0.0,174.4162,6.0,2.0,0
6518,0.0,174.0718,6.0,2.0,0
2993,0.0,123.7942,6.0,3.0,0
4379,0.0,160.1,6.0,4.0,0
6024,0.0,128.5652,6.0,5.0,1
3611,0.0,65.7343,6.0,6.0,1
1006,199.0,989.0005,6.0,1.0,1
3021,0.0,89.4986,8.0,1.0,0
2307,0.0,0.0,4.0,4.0,1
2313,0.0,276.5375,3.0,4.0,0
6533,477.0,276.2607,3.0,1.0,0
6216,477.0,141.8238,3.0,1.0,0
7332,179.0,42.9535,3.0,2.0,0
4326,159.0,104.3456,3.0,5.0,1
1559,0.0,79.6994,3.0,6.0,0
6104,159.0,127.1417,3.0,5.0,1
4987,358.0,362.0787,1.0,1.0,0
1997,199.0,402.4984,4.0,2.0,0
6567,199.0,76.0592,4.0,2.0,0
376,0.0,26.0,4.0,3.0,0
7011,0.0,83.9524,4.0,4.0,1
5514,0.0,38.833,4.0,5.0,0
3601,0.0,80.6536,4.0,6.0,0
215,0.0,617.1912,6.0,1.0,0
6019,0.0,127.063,9.0,1.0,0
6553,0.0,181.0,9.0,2.0,0
4979,0.0,180.4993,6.0,1.0,0
6945,358.0,521.5985,1.0,1.0,0
4363,0.0,97.1288,1.0,2.0,0
324,0.0,106.5692,1.0,3.0,0
734,0.0,67.1193,1.0,4.0,0
5707,0.0,187.4513,1.0,7.0,0
5299,358.0,864.4218,1.0,1.0,0
883,199.0,268.7936,4.0,2.0,0
3145,0.0,44.9444,4.0,3.0,0
4116,0.0,200.9602,4.0,5.0,0
60,199.0,612.1176,4.0,2.0,0
2725,0.0,0.0,3.0,4.0,0
7226,695.0,152.1611,3.0,2.0,0
6410,3062.0,148.0068,2.0,1.0,0
6195,1032.0,85.7555,6.0,1.0,1
1161,2743.0,70.342,6.0,2.0,0
2495,1494.0,156.5886,7.0,1.0,1
5668,1530.0,295.3574,7.0,2.0,0
5393,1494.0,202.3561,7.0,1.0,1
5811,1946.0,80.2122,4.0,1.0,0
5016,537.0,289.9948,4.0,4.0,0
724,1112.0,52.8867,4.0,3.0,1
2122,1946.0,85.9127,4.0,1.0,0
2674,1651.0,71.218,3.0,1.0,1
1896,3062.0,99.4786,2.0,1.0,0
1249,556.0,19.3132,2.0,2.0,0
742,956.0,30.0666,2.0,3.0,0
6253,695.0,366.9796,3.0,2.0,0
1490,1651.0,103.0776,3.0,1.0,1
5302,1946.0,82.6801,4.0,1.0,0
1400,556.0,61.2944,4.0,2.0,1
821,1112.0,97.0464,4.0,3.0,1
2131,2743.0,255.7831,6.0,2.0,0
1380,1032.0,123.1787,6.0,1.0,1
6529,2743.0,78.3135,6.0,2.0,0
5985,1494.0,261.2929,7.0,1.0,1
4546,1530.0,93.3435,7.0,2.0,0
7094,278.0,30.3645,7.0,3.0,0
3510,0.0,291.1632,8.0,1.0,0
385,0.0,91.7061,9.0,1.0,0
1662,278.0,179.8889,4.0,2.0,0
2971,518.0,306.7197,2.0,2.0,0
1366,238.0,113.4063,1.0,1.0,0
6744,358.0,137.3062,1.0,2.0,0
3465,0.0,423.6272,7.0,1.0,0
3010,0.0,92.7847,5.0,1.0,0
5403,0.0,479.9021,9.0,1.0,0
5111,0.0,106.6068,8.0,1.0,0
5289,0.0,98.4124,7.0,1.0,0
6753,0.0,441.3162,2.0,1.0,0
638,0.0,415.5779,7.0,2.0,0
22,0.0,190.9791,2.0,1.0,0
7362,0.0,464.4276,7.0,1.0,0
5078,0.0,0.0,4.0,4.0,0
5946,0.0,532.3101,8.0,1.0,0
2649,0.0,76.5572,9.0,1.0,0
73,0.0,96.6488,10.0,1.0,0
5048,0.0,114.5295,9.0,2.0,0
2981,0.0,167.0838,9.0,4.0,0
6010,0.0,806.7478,9.0,4.0,0
1104,0.0,336.2648,6.0,1.0,0
1421,0.0,157.9905,8.0,1.0,0
2412,0.0,539.4238,8.0,1.0,0
3679,0.0,89.4036,9.0,1.0,0
6879,0.0,88.4081,10.0,1.0,0
5605,119.0,102.8397,10.0,3.0,0
5438,198.0,123.7619,10.0,2.0,1
790,119.0,46.0652,10.0,3.0,0
6165,337.0,167.4425,4.0,1.0,0
6041,99.0,16.6433,4.0,2.0,0
6143,398.0,49.6588,4.0,3.0,0
7381,0.0,0.0,4.0,1.0,0
6827,0.0,0.0,2.0,3.0,0
1025,0.0,238.4785,3.0,2.0,0
2843,0.0,125.3994,5.0,1.0,0
1027,0.0,535.7257,7.0,1.0,0
992,0.0,134.2013,10.0,1.0,0
5426,0.0,118.0042,10.0,2.0,0
2899,0.0,65.7419,10.0,3.0,0
2341,0.0,210.7748,4.0,2.0,0
2251,298.0,297.7046,1.0,1.0,0
6507,0.0,414.4502,5.0,1.0,0
6825,0.0,164.195,3.0,1.0,0
3149,139.0,74.027,3.0,2.0,0
6066,0.0,809.3732,2.0,2.0,0
7585,318.0,258.1182,2.0,1.0,1
2661,298.0,144.8068,1.0,1.0,0
5579,318.0,102.5524,2.0,1.0,1
930,0.0,218.2773,5.0,1.0,0
5548,0.0,51.1077,5.0,2.0,0
432,0.0,196.7435,9.0,1.0,0
4250,0.0,151.6377,1.0,2.0,0
1855,0.0,173.7613,2.0,2.0,0
4666,298.0,228.7291,1.0,1.0,0
7320,0.0,192.5747,9.0,1.0,0
2435,0.0,537.4095,7.0,1.0,0
6187,0.0,64.3817,6.0,2.0,0
3850,159.0,124.3101,6.0,1.0,1
4091,0.0,191.9505,8.0,1.0,0
3039,0.0,310.6541,4.0,1.0,0
4627,0.0,0.0,6.0,2.0,0
258,99.0,177.6288,6.0,1.0,1
7142,80.0,349.3666,2.0,1.0,0
6208,139.0,117.3243,1.0,1.0,0
6259,338.0,716.1899,5.0,1.0,0
3683,0.0,198.2372,8.0,2.0,0
6080,0.0,204.4529,10.0,1.0,0
2306,0.0,113.1592,10.0,1.0,0
6837,0.0,201.4051,4.0,3.0,0
3570,0.0,144.423,4.0,1.0,0
4761,0.0,121.8031,4.0,4.0,0
3432,0.0,423.5717,9.0,3.0,0
3649,119.0,143.8402,9.0,1.0,0
3819,0.0,99.7647,10.0,1.0,0
2716,0.0,409.2065,10.0,5.0,0
6540,199.0,762.8584,1.0,3.0,0
7242,198.0,226.3184,1.0,2.0,1
1204,615.0,110.7655,1.0,1.0,1
6713,955.0,108.706,2.0,1.0,1
319,219.0,360.8393,5.0,1.0,0
2416,179.0,55.9017,5.0,2.0,0
5280,238.0,280.3177,2.0,2.0,0
6824,955.0,122.5765,2.0,1.0,1
3718,615.0,108.2081,1.0,1.0,1
922,0.0,674.1454,9.0,2.0,1
1933,238.0,560.3222,2.0,2.0,0
5007,198.0,78.0,1.0,2.0,1
1864,238.0,112.1606,2.0,2.0,0
1372,955.0,152.0,2.0,1.0,1
3689,0.0,361.0125,2.0,5.0,0
7475,0.0,117.8346,2.0,6.0,0
2335,258.0,827.5458,7.0,1.0,1
6774,99.0,56.5685,7.0,2.0,0
3934,0.0,184.7079,9.0,2.0,0
1643,0.0,22.1359,9.0,3.0,0
1580,0.0,119.8541,10.0,2.0,0
7186,159.0,195.829,10.0,1.0,1
5823,0.0,164.3472,10.0,3.0,0
983,0.0,152.2104,10.0,5.0,0
4867,99.0,532.203,7.0,2.0,0
112,258.0,219.2761,7.0,1.0,1
3788,99.0,53.9351,7.0,2.0,0
5245,0.0,126.0357,7.0,3.0,0
3491,318.0,421.0143,1.0,1.0,0
639,199.0,68.1175,1.0,2.0,0
6615,278.0,30.0,1.0,3.0,0
6729,159.0,16.0312,1.0,4.0,0
994,100.0,61.0737,1.0,5.0,0
649,258.0,601.3452,2.0,1.0,0
3389,180.0,121.2642,2.0,2.0,0
4591,180.0,84.8764,2.0,2.0,0
6904,0.0,879.9097,4.0,1.0,0
1254,0.0,105.5509,3.0,1.0,0
2094,0.0,64.195,7.0,1.0,0
3960,0.0,66.5733,8.0,1.0,0
4995,0.0,0.0,4.0,1.0,0
3589,0.0,180.3691,6.0,1.0,0
1574,0.0,222.8654,9.0,1.0,0
5258,0.0,988.7472,5.0,1.0,0
840,0.0,43.0116,5.0,2.0,0
4980,80.0,352.5635,1.0,2.0,1
6587,0.0,307.9383,1.0,3.0,0
2072,80.0,119.6035,1.0,2.0,1
4971,198.0,165.2211,1.0,1.0,1
1168,0.0,309.2733,1.0,4.0,0
1360,0.0,12.8062,1.0,5.0,0
7584,0.0,82.7345,1.0,7.0,0
1225,0.0,547.4824,8.0,1.0,0
2414,0.0,75.452,9.0,1.0,0
198,0.0,496.1391,8.0,4.0,0
4874,0.0,99.0454,8.0,5.0,0
5320,0.0,122.0,8.0,6.0,0
5257,0.0,124.004,8.0,7.0,0
4226,0.0,710.2591,7.0,2.0,0
6654,0.0,247.4268,5.0,1.0,0
685,0.0,76.4199,5.0,2.0,0
5987,0.0,0.0,5.0,2.0,0
1746,99.0,177.5641,5.0,1.0,1
2903,0.0,0.0,4.0,1.0,0
3483,0.0,98.6154,8.0,1.0,0
1153,0.0,414.7722,8.0,1.0,0
2233,139.0,402.2039,5.0,2.0,0
3714,159.0,197.0913,6.0,1.0,0
6441,99.0,131.2288,7.0,1.0,0
4137,0.0,499.7129,10.0,3.0,0
6023,0.0,368.5132,3.0,1.0,0
5648,0.0,108.1157,3.0,2.0,0
1582,0.0,200.639,3.0,3.0,0
32,0.0,104.0192,3.0,4.0,0
3899,139.0,120.9669,5.0,1.0,1
7260,0.0,122.1475,6.0,1.0,0
5854,139.0,81.0247,5.0,1.0,1
4133,139.0,328.0244,5.0,1.0,1
6230,0.0,147.411,6.0,3.0,0
6126,0.0,261.725,7.0,1.0,0
5610,0.0,138.946,6.0,1.0,0
7578,0.0,129.9731,3.0,1.0,0
1825,0.0,348.1221,7.0,1.0,0
7211,0.0,50.636,10.0,2.0,0
493,0.0,43.7379,10.0,3.0,0
1298,0.0,74.3303,10.0,4.0,0
5878,0.0,118.1905,7.0,1.0,0
4643,0.0,87.1149,6.0,1.0,0
6989,0.0,259.2778,6.0,4.0,0
6214,0.0,263.7347,5.0,2.0,0
5172,139.0,199.2034,5.0,1.0,1
5919,0.0,0.0,4.0,2.0,0
2196,517.0,287.9201,4.0,1.0,1
4239,0.0,101.9657,9.0,1.0,0
562,577.0,595.7852,2.0,1.0,0
2363,418.0,126.8227,3.0,1.0,0
4977,0.0,131.3202,2.0,3.0,0
5612,0.0,119.4362,2.0,4.0,0
4319,577.0,293.6154,2.0,1.0,0
5422,318.0,442.2454,6.0,1.0,0
6978,239.0,195.3049,6.0,3.0,0
4961,0.0,578.4203,9.0,1.0,0
1331,318.0,188.1515,6.0,1.0,0
5425,577.0,364.9658,2.0,1.0,0
5060,517.0,158.4961,4.0,1.0,1
6381,577.0,95.4254,2.0,1.0,0
2422,577.0,883.7901,2.0,1.0,0
3938,418.0,108.4066,3.0,1.0,0
2490,418.0,235.2297,3.0,1.0,0
33,517.0,111.6065,4.0,1.0,1
2143,318.0,75.9605,6.0,1.0,0
5042,239.0,145.1241,6.0,3.0,0
3755,258.0,63.3246,6.0,4.0,0
5763,0.0,458.7821,9.0,1.0,0
7213,0.0,0.0,1.0,1.0,0
3255,0.0,34.7851,1.0,2.0,0
2168,0.0,191.6377,1.0,5.0,0
3411,0.0,183.5211,3.0,3.0,0
4686,0.0,58.0517,3.0,4.0,0
39,0.0,140.2177,3.0,1.0,0
3357,0.0,168.929,1.0,1.0,0
5233,0.0,65.0,1.0,3.0,0
5355,0.0,124.4709,5.0,2.0,0
3112,0.0,74.3236,8.0,1.0,0
1824,0.0,55.8032,8.0,2.0,0
6134,0.0,113.4372,8.0,4.0,0
1539,0.0,0.0,1.0,1.0,0
1166,0.0,362.2154,1.0,5.0,0
4825,0.0,205.4483,2.0,6.0,0
5435,20.0,473.6085,2.0,2.0,0
2511,558.0,272.0662,2.0,1.0,1
6258,0.0,325.8481,4.0,1.0,0
1663,0.0,594.0379,4.0,1.0,0
5740,0.0,0.0,1.0,5.0,0
4906,0.0,106.0424,1.0,6.0,0
5691,0.0,153.7335,3.0,7.0,0
1269,299.0,785.9192,3.0,1.0,0
4155,20.0,94.3716,3.0,2.0,0
