P2stFixation,lastSaccLen,prevFixDur,regressDur,regressLen,wordNo
0,149.8332,199.0,0.0,0.0,2.0
0,135.0454,20.0,0.0,0.0,1.0
0,101.3817,298.0,556.0,0.0,1.0
0,134.1827,139.0,0.0,0.0,3.0
0,90.4005,278.0,219.0,0.0,1.0
1,191.6155,338.0,0.0,0.0,1.0
1,152.8275,159.0,834.0,4252.0,4.0
0,299.2825,139.0,218.0,3599.0,4.0
1,45.9619,0.0,497.0,318.0,4.0
1,182.9624,139.0,1869.0,0.0,5.0
1,385.7191,80.0,0.0,0.0,1.0
0,243.5262,100.0,0.0,0.0,6.0
0,106.6677,219.0,0.0,0.0,2.0
0,460.4131,159.0,0.0,0.0,1.0
0,463.2043,199.0,0.0,0.0,4.0
1,223.1435,219.0,457.0,358.0,3.0
0,117.4787,80.0,119.0,218.0,3.0
1,75.4934,179.0,0.0,0.0,1.0
1,87.9616,199.0,936.0,179.0,3.0
1,71.0862,259.0,0.0,1913.0,1.0
0,161.4102,139.0,0.0,0.0,7.0
1,168.3627,139.0,0.0,0.0,3.0
0,333.524,179.0,139.0,0.0,1.0
0,168.2149,119.0,0.0,0.0,3.0
0,432.0706,0.0,0.0,0.0,6.0
0,222.3342,119.0,0.0,0.0,1.0
1,247.0233,159.0,358.0,0.0,1.0
0,878.5898,199.0,0.0,0.0,6.0
1,71.8923,199.0,0.0,99.0,2.0
1,203.0222,437.0,715.0,596.0,2.0
1,219.1632,179.0,0.0,0.0,2.0
0,147.2175,139.0,0.0,0.0,1.0
0,129.0155,139.0,139.0,0.0,7.0
1,384.9692,318.0,796.0,0.0,1.0
0,105.8702,99.0,278.0,0.0,1.0
1,158.2561,100.0,1194.0,139.0,3.0
0,97.1249,258.0,0.0,0.0,2.0
1,697.0088,99.0,0.0,0.0,7.0
0,1001.4502,139.0,0.0,0.0,8.0
0,71.0282,159.0,895.0,0.0,5.0
0,305.7785,179.0,338.0,0.0,5.0
0,738.8762,238.0,0.0,0.0,8.0
1,154.0519,179.0,0.0,0.0,2.0
1,189.6905,99.0,358.0,0.0,1.0
1,172.3898,0.0,160.0,0.0,1.0
0,367.032,258.0,0.0,0.0,1.0
1,100.7633,199.0,298.0,139.0,2.0
0,173.4416,179.0,0.0,0.0,2.0
1,25.005,0.0,199.0,139.0,2.0
1,225.2204,99.0,0.0,0.0,2.0
0,244.5046,139.0,0.0,0.0,1.0
0,368.7058,159.0,0.0,2326.0,2.0
0,93.409,99.0,239.0,0.0,1.0
0,153.0033,119.0,139.0,0.0,7.0
0,116.2755,258.0,378.0,0.0,1.0
0,283.5,199.0,0.0,0.0,5.0
1,621.8957,159.0,0.0,6143.0,6.0
0,187.7292,139.0,0.0,0.0,2.0
0,88.6143,179.0,0.0,437.0,2.0
1,180.5028,199.0,0.0,0.0,2.0
1,134.3503,199.0,0.0,278.0,2.0
0,175.1207,99.0,0.0,0.0,5.0
0,71.1354,199.0,1077.0,0.0,1.0
0,212.1615,179.0,537.0,238.0,4.0
1,227.3813,298.0,1074.0,0.0,4.0
0,40.1404,239.0,0.0,179.0,3.0
1,603.4211,219.0,438.0,0.0,6.0
0,294.6226,139.0,99.0,219.0,4.0
0,84.7835,199.0,377.0,357.0,2.0
0,55.5023,159.0,159.0,756.0,6.0
0,90.1124,298.0,0.0,0.0,3.0
0,399.0003,199.0,0.0,0.0,1.0
0,146.5034,119.0,0.0,0.0,3.0
1,321.2262,0.0,199.0,0.0,3.0
1,527.5287,139.0,0.0,4434.0,4.0
0,143.0079,199.0,219.0,1334.0,4.0
1,157.596,179.0,159.0,0.0,1.0
1,260.2768,179.0,755.0,139.0,3.0
1,715.4658,99.0,0.0,0.0,7.0
1,177.0254,199.0,0.0,0.0,3.0
0,249.3842,119.0,80.0,0.0,4.0
0,565.0009,179.0,0.0,1390.0,8.0
0,106.4061,180.0,0.0,0.0,1.0
0,314.8341,80.0,0.0,0.0,1.0
0,369.7465,159.0,99.0,119.0,6.0
0,155.6157,0.0,0.0,0.0,1.0
0,157.0645,99.0,0.0,0.0,3.0
1,165.0068,139.0,0.0,0.0,2.0
0,202.5938,99.0,99.0,0.0,3.0
1,64.2359,219.0,179.0,139.0,2.0
0,223.1636,99.0,0.0,0.0,1.0
0,382.8998,0.0,0.0,0.0,3.0
0,165.0068,99.0,0.0,0.0,1.0
0,141.1471,278.0,0.0,0.0,3.0
0,185.0007,159.0,0.0,0.0,5.0
0,221.6269,159.0,0.0,0.0,6.0
0,668.9516,139.0,0.0,0.0,7.0
1,196.3288,298.0,0.0,0.0,1.0
0,102.5695,179.0,0.0,2246.0,3.0
0,99.5753,318.0,0.0,0.0,1.0
1,145.8124,298.0,0.0,0.0,1.0
1,191.7062,219.0,0.0,0.0,2.0
1,328.3146,139.0,0.0,0.0,4.0
0,89.1586,139.0,0.0,0.0,1.0
1,74.2243,219.0,0.0,0.0,2.0
1,79.4292,239.0,0.0,119.0,2.0
0,134.2097,199.0,119.0,0.0,1.0
0,214.6311,119.0,0.0,0.0,3.0
0,218.9806,80.0,0.0,0.0,4.0
0,119.3032,199.0,0.0,0.0,6.0
0,646.4491,99.0,0.0,0.0,7.0
0,78.729,159.0,0.0,0.0,2.0
0,185.1385,99.0,0.0,0.0,3.0
0,163.5619,99.0,0.0,0.0,4.0
0,269.919,179.0,0.0,0.0,5.0
0,300.5204,298.0,0.0,0.0,3.0
0,267.9151,119.0,0.0,0.0,1.0
0,228.6974,139.0,0.0,0.0,3.0
0,0.0,139.0,0.0,0.0,6.0
1,0.0,239.0,0.0,119.0,2.0
0,106.0578,0.0,0.0,0.0,1.0
0,124.5361,259.0,0.0,0.0,2.0
0,278.2813,199.0,0.0,0.0,4.0
1,146.2771,239.0,0.0,0.0,1.0
0,150.0675,219.0,0.0,0.0,3.0
0,226.505,179.0,0.0,0.0,4.0
0,135.7765,199.0,0.0,0.0,6.0
0,769.5474,99.0,0.0,0.0,7.0
0,105.5746,99.0,0.0,0.0,1.0
0,219.5091,80.0,0.0,0.0,2.0
0,708.5176,258.0,0.0,0.0,4.0
1,0.0,239.0,0.0,0.0,1.0
0,747.6505,0.0,0.0,0.0,1.0
1,197.5057,378.0,0.0,0.0,1.0
0,123.9163,139.0,0.0,0.0,2.0
1,57.9008,378.0,0.0,0.0,1.0
0,480.3543,378.0,537.0,0.0,2.0
0,311.137,179.0,657.0,0.0,5.0
1,486.1548,139.0,597.0,0.0,1.0
0,115.9741,199.0,597.0,0.0,1.0
0,80.514,199.0,537.0,0.0,1.0
1,189.3621,397.0,895.0,0.0,3.0
1,165.0969,0.0,1095.0,397.0,1.0
0,321.8113,139.0,0.0,0.0,3.0
0,520.4087,199.0,0.0,0.0,5.0
1,137.689,99.0,715.0,0.0,2.0
1,108.0567,139.0,219.0,0.0,1.0
0,169.9448,139.0,0.0,0.0,2.0
0,62.0987,119.0,0.0,0.0,1.0
1,116.4174,80.0,139.0,0.0,1.0
1,477.3955,80.0,139.0,0.0,1.0
1,456.5403,139.0,80.0,0.0,4.0
1,156.5799,80.0,239.0,0.0,2.0
1,219.2134,80.0,159.0,0.0,4.0
1,126.0724,139.0,219.0,0.0,1.0
1,382.5735,99.0,715.0,0.0,2.0
1,341.0092,298.0,199.0,0.0,4.0
1,131.0506,199.0,179.0,0.0,6.0
1,721.5028,179.0,99.0,497.0,7.0
1,133.0338,99.0,278.0,358.0,3.0
1,73.4456,99.0,715.0,0.0,2.0
1,130.0471,0.0,1095.0,397.0,1.0
0,161.6168,99.0,298.0,219.0,2.0
1,0.0,0.0,1095.0,397.0,1.0
0,225.5272,139.0,0.0,0.0,1.0
0,220.2504,238.0,0.0,0.0,3.0
0,64.2806,199.0,0.0,119.0,5.0
0,427.7116,238.0,119.0,0.0,4.0
0,329.0745,119.0,0.0,0.0,1.0
0,239.2305,179.0,0.0,0.0,3.0
0,260.0173,159.0,0.0,0.0,4.0
0,755.1864,80.0,0.0,0.0,7.0
0,114.5535,179.0,0.0,1649.0,2.0
0,519.2622,159.0,159.0,0.0,1.0
1,261.6028,318.0,0.0,974.0,2.0
1,183.5436,199.0,0.0,0.0,1.0
1,258.9295,318.0,0.0,974.0,2.0
1,140.6707,159.0,0.0,0.0,1.0
0,105.119,199.0,0.0,0.0,1.0
1,227.1503,159.0,0.0,0.0,1.0
0,67.5666,100.0,0.0,139.0,3.0
0,145.9495,139.0,139.0,0.0,2.0
0,90.1124,219.0,0.0,278.0,2.0
0,82.1523,139.0,278.0,0.0,1.0
0,127.501,139.0,0.0,0.0,1.0
1,60.6671,278.0,0.0,0.0,1.0
0,296.7849,239.0,0.0,1291.0,1.0
1,83.8824,278.0,0.0,0.0,1.0
1,192.9747,338.0,0.0,0.0,2.0
1,220.5385,119.0,0.0,0.0,2.0
0,388.0081,0.0,0.0,0.0,2.0
0,186.3867,159.0,0.0,0.0,4.0
0,580.9038,139.0,0.0,0.0,6.0
0,94.4524,99.0,0.0,0.0,1.0
0,68.5657,179.0,0.0,0.0,1.0
1,135.0796,358.0,1112.0,0.0,1.0
0,132.8166,179.0,0.0,0.0,2.0
0,210.0595,159.0,0.0,0.0,1.0
0,293.5068,99.0,0.0,0.0,2.0
1,455.4915,99.0,438.0,0.0,4.0
1,201.446,99.0,438.0,0.0,4.0
1,136.8804,139.0,358.0,0.0,5.0
1,315.7566,179.0,238.0,0.0,6.0
1,129.0475,119.0,516.0,2444.0,5.0
1,400.0028,258.0,654.0,2226.0,3.0
1,85.3009,358.0,1112.0,0.0,1.0
0,67.1863,0.0,0.0,0.0,1.0
0,146.5341,179.0,0.0,0.0,2.0
0,142.088,219.0,0.0,0.0,3.0
0,313.8571,239.0,0.0,0.0,4.0
0,88.9297,199.0,0.0,0.0,2.0
0,240.5047,179.0,0.0,0.0,3.0
0,458.033,338.0,0.0,457.0,6.0
0,119.3786,119.0,358.0,0.0,2.0
0,168.6987,358.0,99.0,0.0,4.0
0,137.2443,99.0,0.0,0.0,1.0
1,193.3966,378.0,80.0,0.0,1.0
1,0.0,378.0,80.0,0.0,1.0
0,74.2849,99.0,0.0,0.0,1.0
1,178.301,159.0,418.0,0.0,1.0
1,189.1778,199.0,418.0,0.0,2.0
0,322.2484,179.0,139.0,0.0,3.0
0,370.9761,179.0,318.0,0.0,4.0
0,134.1827,159.0,478.0,0.0,1.0
0,171.2381,239.0,198.0,0.0,3.0
1,288.5212,99.0,1193.0,1273.0,2.0
1,244.2478,159.0,358.0,0.0,3.0
1,271.5778,179.0,358.0,0.0,5.0
1,709.8204,179.0,358.0,0.0,8.0
0,264.8971,179.0,438.0,0.0,1.0
0,280.7134,219.0,278.0,0.0,2.0
0,213.0094,139.0,318.0,0.0,4.0
0,722.2557,159.0,756.0,0.0,7.0
1,121.3796,99.0,438.0,0.0,2.0
1,137.4382,99.0,1193.0,1273.0,2.0
1,139.5323,159.0,418.0,0.0,1.0
1,129.6784,199.0,418.0,0.0,2.0
1,77.2172,99.0,1193.0,1273.0,2.0
0,114.0175,179.0,0.0,0.0,1.0
0,152.9256,119.0,0.0,0.0,2.0
0,102.5,239.0,0.0,0.0,1.0
0,117.0043,80.0,0.0,0.0,1.0
0,133.0564,99.0,0.0,0.0,2.0
0,112.0379,99.0,0.0,0.0,1.0
0,218.5006,0.0,0.0,0.0,1.0
0,138.7921,119.0,0.0,0.0,2.0
0,201.0305,159.0,0.0,0.0,3.0
0,508.0465,139.0,0.0,0.0,4.0
0,87.1737,139.0,0.0,0.0,2.0
1,130.1883,298.0,0.0,0.0,1.0
0,103.9832,219.0,0.0,0.0,1.0
0,393.961,159.0,0.0,0.0,1.0
1,173.6555,298.0,0.0,0.0,1.0
1,171.0855,139.0,0.0,0.0,3.0
1,124.5733,0.0,0.0,0.0,1.0
1,82.4621,0.0,0.0,0.0,1.0
1,153.9813,139.0,0.0,0.0,1.0
1,515.2439,298.0,0.0,3776.0,1.0
1,120.8139,0.0,0.0,0.0,1.0
1,132.9596,139.0,0.0,0.0,1.0
1,125.8501,298.0,0.0,3776.0,1.0
0,43.2695,298.0,0.0,0.0,1.0
0,88.8876,219.0,0.0,0.0,1.0
0,194.2453,139.0,0.0,0.0,2.0
1,180.2006,179.0,0.0,0.0,3.0
1,353.958,219.0,0.0,0.0,4.0
0,772.1026,239.0,0.0,0.0,5.0
0,128.2312,99.0,0.0,0.0,1.0
1,194.8153,179.0,0.0,4792.0,1.0
1,101.0,139.0,0.0,0.0,2.0
1,213.5053,179.0,0.0,0.0,3.0
1,101.8455,219.0,0.0,0.0,4.0
0,103.5495,616.0,0.0,0.0,1.0
1,80.0078,179.0,0.0,4792.0,1.0
0,208.5402,179.0,0.0,0.0,1.0
0,220.096,139.0,0.0,0.0,2.0
0,276.6464,0.0,0.0,0.0,1.0
0,273.7449,99.0,0.0,0.0,3.0
0,132.5028,179.0,0.0,0.0,1.0
1,244.2396,139.0,0.0,736.0,1.0
1,95.4385,139.0,0.0,736.0,1.0
0,121.1218,100.0,0.0,0.0,1.0
0,59.8415,259.0,0.0,0.0,1.0
0,165.9164,219.0,0.0,0.0,2.0
0,129.2604,119.0,0.0,0.0,1.0
0,129.3223,139.0,0.0,0.0,2.0
0,338.9207,199.0,0.0,0.0,1.0
0,437.0309,199.0,0.0,0.0,4.0
1,116.2422,179.0,0.0,0.0,1.0
0,124.0585,100.0,0.0,0.0,1.0
0,70.8467,199.0,0.0,2723.0,3.0
0,189.2564,239.0,99.0,0.0,2.0
0,89.8012,99.0,298.0,0.0,1.0
0,88.0696,298.0,179.0,0.0,2.0
0,274.8568,139.0,99.0,1590.0,4.0
0,183.0826,99.0,516.0,0.0,1.0
0,101.4359,0.0,0.0,0.0,1.0
0,258.9363,139.0,0.0,0.0,1.0
0,150.3671,179.0,318.0,0.0,1.0
0,157.8171,159.0,179.0,0.0,3.0
1,226.4757,179.0,199.0,2881.0,4.0
1,97.4936,258.0,556.0,0.0,1.0
1,75.3293,298.0,0.0,0.0,1.0
1,86.7943,258.0,0.0,0.0,1.0
0,307.0102,80.0,0.0,0.0,1.0
0,821.5024,139.0,0.0,0.0,3.0
1,340.2117,179.0,199.0,2881.0,4.0
1,121.6409,338.0,0.0,0.0,7.0
1,157.3181,258.0,556.0,0.0,1.0
1,278.004,139.0,0.0,2585.0,4.0
0,129.2478,139.0,0.0,437.0,6.0
0,250.0785,219.0,159.0,278.0,5.0
1,77.666,258.0,556.0,0.0,1.0
1,78.8432,298.0,0.0,0.0,1.0
1,156.0008,258.0,0.0,0.0,1.0
1,159.3212,179.0,0.0,0.0,3.0
1,56.2228,0.0,3699.0,219.0,2.0
1,158.0008,159.0,2085.0,0.0,1.0
1,189.6536,0.0,3699.0,219.0,2.0
1,233.2349,80.0,1253.0,0.0,3.0
1,541.0501,179.0,1113.0,99.0,5.0
1,126.0089,298.0,3479.0,1391.0,1.0
0,192.0059,199.0,0.0,0.0,2.0
1,129.1395,298.0,1953.0,1928.0,1.0
1,194.6856,139.0,3040.0,2306.0,2.0
0,365.9535,199.0,834.0,0.0,4.0
1,124.6134,159.0,796.0,994.0,1.0
0,120.8387,338.0,716.0,3020.0,1.0
1,417.632,159.0,796.0,994.0,1.0
1,369.0166,119.0,417.0,6143.0,6.0
1,127.0984,139.0,876.0,239.0,3.0
1,168.5007,139.0,1195.0,0.0,2.0
1,105.3233,239.0,1032.0,5487.0,4.0
0,198.0227,139.0,796.0,0.0,3.0
0,138.5577,199.0,872.0,0.0,4.0
0,116.3454,119.0,796.0,0.0,5.0
1,381.5659,179.0,1095.0,2604.0,5.0
1,89.0126,139.0,3040.0,2306.0,2.0
1,85.3361,298.0,1953.0,1928.0,1.0
1,100.6293,298.0,3479.0,1391.0,1.0
1,128.0088,159.0,2085.0,0.0,1.0
1,196.7803,0.0,3699.0,219.0,2.0
1,214.2825,80.0,1253.0,0.0,3.0
1,109.1662,179.0,1113.0,99.0,5.0
1,498.2622,159.0,792.0,0.0,4.0
1,169.0044,298.0,3479.0,1391.0,1.0
1,186.1511,298.0,1953.0,1928.0,1.0
1,171.0117,139.0,3040.0,2306.0,2.0
0,357.8243,199.0,834.0,0.0,4.0
1,155.0,159.0,796.0,994.0,1.0
0,182.8066,199.0,636.0,0.0,2.0
0,152.1003,338.0,716.0,3020.0,1.0
1,159.38,139.0,876.0,239.0,3.0
1,245.002,239.0,1032.0,5487.0,4.0
0,550.8223,119.0,556.0,0.0,5.0
0,444.1804,0.0,0.0,0.0,4.0
0,184.017,99.0,0.0,0.0,1.0
0,22.809,199.0,0.0,119.0,3.0
0,275.7,238.0,119.0,0.0,2.0
0,471.8805,119.0,0.0,0.0,4.0
1,105.5047,278.0,0.0,0.0,1.0
0,425.0238,99.0,0.0,0.0,2.0
0,514.3953,219.0,0.0,0.0,5.0
0,55.7584,99.0,0.0,0.0,2.0
0,163.6437,219.0,0.0,0.0,3.0
0,140.1606,179.0,0.0,0.0,2.0
0,257.3908,99.0,0.0,0.0,1.0
1,82.4212,0.0,298.0,0.0,1.0
1,80.128,258.0,179.0,1391.0,1.0
1,236.9346,0.0,298.0,0.0,1.0
1,233.5048,258.0,179.0,1391.0,1.0
1,99.7647,179.0,119.0,0.0,4.0
1,87.4486,99.0,0.0,557.0,1.0
1,123.2325,99.0,0.0,557.0,1.0
0,93.0054,99.0,0.0,0.0,2.0
0,268.6471,139.0,0.0,0.0,1.0
0,162.7775,179.0,0.0,0.0,3.0
0,783.1706,80.0,0.0,0.0,5.0
0,87.1321,80.0,0.0,298.0,2.0
1,114.2804,0.0,298.0,0.0,1.0
1,90.3244,258.0,179.0,1391.0,1.0
1,103.1467,99.0,0.0,557.0,1.0
0,249.2569,0.0,0.0,0.0,1.0
1,320.3268,239.0,0.0,2962.0,1.0
0,248.8785,219.0,516.0,0.0,1.0
1,103.2582,239.0,0.0,2962.0,1.0
0,119.0,238.0,0.0,0.0,2.0
0,62.2294,239.0,0.0,0.0,3.0
0,186.1196,139.0,0.0,0.0,4.0
0,81.0586,179.0,0.0,0.0,1.0
0,86.3308,179.0,0.0,0.0,1.0
0,61.6786,238.0,0.0,0.0,1.0
0,164.0732,119.0,777.0,438.0,3.0
0,274.5656,179.0,278.0,0.0,1.0
0,300.0104,119.0,777.0,438.0,3.0
0,112.5278,80.0,0.0,0.0,1.0
0,136.8,239.0,0.0,0.0,2.0
0,218.1656,318.0,0.0,0.0,1.0
0,188.914,159.0,0.0,0.0,3.0
0,190.8625,139.0,0.0,0.0,1.0
1,351.4232,0.0,556.0,1850.0,1.0
0,251.7628,99.0,0.0,0.0,4.0
0,173.1416,258.0,0.0,0.0,7.0
0,45.1359,338.0,219.0,0.0,8.0
0,755.4932,199.0,179.0,0.0,9.0
1,348.5111,238.0,0.0,0.0,1.0
0,90.7373,258.0,0.0,0.0,2.0
1,95.7079,258.0,0.0,0.0,6.0
0,140.4724,99.0,0.0,0.0,6.0
0,421.9034,119.0,0.0,0.0,7.0
0,307.6792,139.0,0.0,0.0,3.0
0,510.8035,179.0,0.0,0.0,6.0
1,174.6461,298.0,0.0,0.0,1.0
1,113.9517,199.0,0.0,0.0,2.0
1,194.9006,238.0,0.0,0.0,1.0
1,173.8368,159.0,0.0,0.0,2.0
1,77.1038,0.0,556.0,1850.0,1.0
0,149.7707,338.0,219.0,0.0,8.0
0,0.0,199.0,179.0,0.0,9.0
0,884.5575,0.0,0.0,0.0,2.0
0,220.0528,219.0,0.0,0.0,1.0
0,106.0389,199.0,0.0,0.0,1.0
0,381.1263,159.0,0.0,0.0,3.0
0,143.0638,119.0,0.0,0.0,1.0
1,257.2086,159.0,0.0,2903.0,1.0
1,246.7919,139.0,0.0,0.0,1.0
1,241.2494,497.0,0.0,934.0,2.0
0,238.7179,298.0,0.0,0.0,4.0
0,725.1,119.0,0.0,0.0,6.0
1,120.6451,159.0,0.0,2903.0,1.0
0,101.0111,139.0,0.0,0.0,1.0
0,94.5304,139.0,0.0,0.0,1.0
0,148.054,219.0,0.0,0.0,1.0
0,162.2421,199.0,0.0,0.0,3.0
0,205.9235,179.0,0.0,0.0,4.0
0,127.7047,80.0,0.0,0.0,6.0
1,468.7177,139.0,0.0,0.0,5.0
1,84.8896,159.0,0.0,2903.0,1.0
0,113.3854,239.0,0.0,0.0,3.0
0,470.5327,80.0,0.0,0.0,4.0
1,244.5736,139.0,0.0,0.0,1.0
1,83.3562,497.0,0.0,934.0,2.0
1,576.5312,139.0,0.0,0.0,1.0
0,190.5151,119.0,0.0,0.0,5.0
0,934.2292,139.0,0.0,0.0,7.0
0,126.58,0.0,0.0,0.0,3.0
1,113.3711,238.0,0.0,458.0,1.0
1,142.4114,119.0,199.0,955.0,1.0
0,205.4343,199.0,0.0,199.0,2.0
1,131.0057,239.0,99.0,0.0,1.0
1,247.2231,99.0,0.0,0.0,2.0
0,294.7003,258.0,0.0,0.0,3.0
1,121.4434,278.0,0.0,0.0,1.0
1,103.4843,119.0,0.0,3620.0,1.0
1,591.0763,119.0,0.0,3620.0,1.0
1,66.191,238.0,0.0,458.0,1.0
1,174.5,238.0,0.0,458.0,1.0
0,306.9796,0.0,0.0,0.0,3.0
1,53.2259,119.0,199.0,955.0,1.0
0,132.5009,199.0,0.0,199.0,2.0
1,99.6519,119.0,199.0,955.0,1.0
1,135.7765,239.0,99.0,0.0,1.0
1,155.7153,99.0,0.0,0.0,2.0
1,142.486,278.0,0.0,0.0,1.0
1,145.6511,159.0,0.0,0.0,2.0
1,157.5508,119.0,0.0,3620.0,1.0
0,229.7129,139.0,0.0,0.0,2.0
1,166.2897,239.0,99.0,0.0,1.0
0,211.5095,179.0,0.0,0.0,1.0
0,152.4508,159.0,0.0,0.0,2.0
0,358.8109,239.0,0.0,0.0,3.0
1,228.6099,0.0,952.0,0.0,1.0
1,306.7544,239.0,476.0,0.0,1.0
0,304.9004,119.0,198.0,0.0,2.0
0,216.2088,219.0,477.0,0.0,1.0
0,133.4541,159.0,774.0,0.0,3.0
0,253.6912,258.0,417.0,0.0,4.0
1,176.098,0.0,952.0,0.0,1.0
1,149.5201,238.0,556.0,0.0,2.0
0,150.5075,139.0,952.0,0.0,1.0
0,160.0195,238.0,1036.0,0.0,3.0
0,175.5007,259.0,796.0,0.0,1.0
0,178.7659,199.0,796.0,0.0,3.0
1,139.23,239.0,476.0,0.0,1.0
0,254.0049,0.0,0.0,0.0,2.0
0,37.0135,99.0,239.0,398.0,2.0
0,94.5423,139.0,159.0,0.0,1.0
0,176.0178,99.0,239.0,398.0,2.0
0,106.8,239.0,0.0,0.0,4.0
0,369.041,119.0,0.0,0.0,5.0
1,59.7369,219.0,0.0,755.0,1.0
0,270.9142,179.0,0.0,0.0,2.0
1,98.5812,219.0,0.0,755.0,1.0
0,75.1798,199.0,0.0,3958.0,2.0
1,96.6049,298.0,0.0,0.0,1.0
0,221.338,80.0,0.0,0.0,3.0
0,471.9883,159.0,139.0,0.0,3.0
1,0.0,119.0,259.0,0.0,3.0
1,0.0,259.0,517.0,0.0,2.0
0,63.502,139.0,298.0,816.0,1.0
1,212.9519,159.0,100.0,0.0,3.0
0,64.158,139.0,0.0,0.0,2.0
0,39.6138,239.0,0.0,0.0,1.0
0,85.0368,99.0,0.0,0.0,1.0
0,227.2427,119.0,0.0,0.0,1.0
0,661.274,338.0,0.0,0.0,3.0
0,347.5245,199.0,0.0,0.0,1.0
1,186.6039,199.0,0.0,0.0,3.0
0,81.0015,139.0,0.0,0.0,1.0
1,232.8626,159.0,139.0,0.0,1.0
0,98.9949,139.0,0.0,0.0,1.0
0,84.7835,278.0,0.0,0.0,1.0
0,174.5236,199.0,0.0,0.0,2.0
0,66.2212,239.0,0.0,0.0,3.0
0,276.0349,80.0,0.0,0.0,4.0
1,683.9819,119.0,0.0,437.0,1.0
1,0.0,159.0,139.0,0.0,1.0
1,0.0,119.0,0.0,437.0,1.0
0,171.1213,0.0,0.0,0.0,3.0
1,86.6631,139.0,0.0,537.0,1.0
1,100.6007,219.0,139.0,696.0,1.0
1,123.4555,139.0,0.0,537.0,1.0
1,182.9624,219.0,0.0,0.0,2.0
1,261.6305,179.0,0.0,0.0,3.0
0,65.1959,139.0,0.0,139.0,2.0
1,105.0536,219.0,139.0,696.0,1.0
0,101.2978,159.0,0.0,0.0,1.0
0,64.9327,219.0,0.0,0.0,1.0
0,95.5955,99.0,0.0,0.0,2.0
0,70.8414,80.0,0.0,0.0,1.0
0,198.4452,199.0,0.0,0.0,1.0
1,103.3852,119.0,0.0,2105.0,1.0
1,80.1265,119.0,0.0,2105.0,1.0
0,148.9178,0.0,0.0,0.0,2.0
1,62.1168,80.0,0.0,159.0,2.0
1,53.3385,199.0,0.0,0.0,1.0
1,27.2259,80.0,0.0,159.0,2.0
1,132.6386,139.0,159.0,5783.0,1.0
1,102.5305,199.0,0.0,0.0,1.0
1,222.7717,278.0,0.0,4631.0,2.0
1,262.2794,119.0,0.0,0.0,1.0
0,98.8433,259.0,0.0,0.0,1.0
0,70.4006,199.0,0.0,0.0,1.0
1,256.9012,179.0,119.0,0.0,4.0
1,314.5064,99.0,0.0,2981.0,6.0
1,506.5385,179.0,119.0,0.0,4.0
0,113.1923,119.0,279.0,0.0,3.0
0,90.0056,179.0,119.0,0.0,4.0
0,52.5405,119.0,199.0,219.0,5.0
0,191.2126,199.0,438.0,0.0,4.0
0,440.1548,219.0,159.0,0.0,6.0
0,198.1338,239.0,478.0,1034.0,1.0
1,211.254,159.0,0.0,0.0,4.0
0,142.4649,99.0,219.0,458.0,3.0
0,24.4591,139.0,159.0,80.0,2.0
0,163.2766,159.0,160.0,0.0,1.0
0,291.0348,99.0,219.0,458.0,3.0
0,99.5013,219.0,0.0,0.0,5.0
0,221.009,179.0,0.0,0.0,5.0
0,751.6465,179.0,0.0,776.0,6.0
0,31.504,80.0,179.0,239.0,2.0
0,172.529,239.0,478.0,1034.0,1.0
0,420.8622,239.0,358.0,0.0,3.0
1,26.6177,199.0,0.0,457.0,1.0
1,49.0026,199.0,0.0,457.0,1.0
1,208.8043,139.0,0.0,0.0,2.0
1,138.067,139.0,418.0,0.0,4.0
1,162.2968,139.0,258.0,676.0,6.0
1,211.029,139.0,418.0,0.0,4.0
1,158.7278,139.0,258.0,676.0,6.0
1,229.9418,139.0,418.0,0.0,4.0
0,110.2384,80.0,199.0,0.0,1.0
1,199.29,139.0,0.0,219.0,2.0
1,140.4315,139.0,0.0,219.0,2.0
0,267.8927,139.0,0.0,0.0,3.0
0,177.5176,80.0,0.0,0.0,4.0
0,68.9094,238.0,0.0,0.0,5.0
0,881.0817,199.0,0.0,199.0,6.0
0,120.3007,80.0,199.0,0.0,1.0
0,225.2521,219.0,0.0,0.0,1.0
0,240.9502,0.0,0.0,0.0,4.0
0,195.5019,139.0,0.0,855.0,4.0
1,66.5676,139.0,477.0,0.0,1.0
1,124.3262,139.0,477.0,0.0,1.0
1,112.9004,179.0,179.0,0.0,2.0
1,111.1002,179.0,159.0,0.0,5.0
1,92.9368,159.0,0.0,1173.0,6.0
1,237.5132,179.0,159.0,0.0,5.0
1,111.7229,159.0,358.0,5921.0,1.0
1,54.5619,99.0,199.0,0.0,2.0
1,89.1866,99.0,199.0,0.0,2.0
0,170.9218,139.0,0.0,0.0,3.0
0,79.1991,0.0,0.0,0.0,4.0
0,148.5034,219.0,0.0,199.0,5.0
0,652.0276,99.0,0.0,0.0,6.0
1,151.1101,139.0,0.0,0.0,1.0
0,262.2251,99.0,0.0,0.0,1.0
0,235.3853,179.0,0.0,0.0,2.0
1,98.256,139.0,0.0,0.0,1.0
1,248.7594,159.0,358.0,5921.0,1.0
1,158.7931,159.0,0.0,0.0,2.0
1,139.0225,139.0,0.0,0.0,3.0
1,240.6741,139.0,0.0,0.0,4.0
1,669.6501,99.0,0.0,179.0,7.0
1,265.0005,159.0,358.0,5921.0,1.0
