P1stFixation,label,nextWordRegress,prevFixDur,prevFixPos,regressDur,wordNo
1,0,0,119.0,168.003,0.0,3.0
1,0,0,0.0,0.0,199.0,3.0
0,0,0,139.0,62.9682,0.0,4.0
0,0,1,199.0,48.8365,219.0,4.0
1,0,0,179.0,211.7286,159.0,1.0
1,0,1,179.0,221.7747,755.0,3.0
0,0,1,99.0,54.4518,0.0,7.0
0,0,0,199.0,83.1685,0.0,3.0
0,0,0,119.0,83.3607,80.0,4.0
1,0,0,179.0,103.4698,0.0,8.0
1,0,0,180.0,360.1736,0.0,1.0
1,0,0,80.0,95.0158,0.0,1.0
1,0,1,159.0,189.0238,99.0,6.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,99.0,170.3174,0.0,3.0
0,0,0,139.0,166.9281,0.0,2.0
1,0,0,99.0,632.0198,99.0,3.0
0,0,0,219.0,338.4627,179.0,2.0
1,0,0,99.0,481.9315,0.0,1.0
1,1,0,0.0,0.0,0.0,3.0
1,1,0,99.0,146.7685,0.0,1.0
1,1,0,278.0,148.8624,0.0,3.0
1,1,0,159.0,133.0902,0.0,5.0
1,1,0,159.0,84.214,0.0,6.0
1,1,0,139.0,51.0882,0.0,7.0
1,1,0,298.0,99.0051,0.0,1.0
1,1,0,179.0,181.0442,0.0,3.0
1,1,0,318.0,538.8525,0.0,1.0
1,1,0,298.0,397.5487,0.0,1.0
0,1,1,219.0,78.5175,0.0,2.0
0,1,0,139.0,178.0449,0.0,4.0
1,1,0,139.0,435.2987,0.0,1.0
0,1,1,219.0,688.767,0.0,2.0
1,1,0,239.0,61.0328,0.0,2.0
1,1,1,199.0,133.1841,119.0,1.0
1,1,0,119.0,89.0056,0.0,3.0
1,1,0,80.0,169.0,0.0,4.0
1,1,0,199.0,152.3286,0.0,6.0
1,1,0,99.0,21.2603,0.0,7.0
1,1,0,159.0,81.939,0.0,2.0
1,1,0,99.0,489.3475,0.0,3.0
1,1,0,99.0,39.0512,0.0,4.0
1,1,0,179.0,35.4401,0.0,5.0
1,1,0,298.0,368.4698,0.0,3.0
1,1,0,119.0,396.0114,0.0,1.0
1,1,0,139.0,187.8643,0.0,3.0
1,1,0,139.0,198.3633,0.0,6.0
1,1,0,239.0,882.3724,0.0,2.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,259.0,95.3362,0.0,2.0
1,1,0,199.0,114.0395,0.0,4.0
1,1,0,239.0,363.1928,0.0,1.0
1,1,0,219.0,128.0352,0.0,3.0
1,1,0,179.0,94.3398,0.0,4.0
1,1,0,199.0,134.0149,0.0,6.0
1,1,1,99.0,94.6414,0.0,7.0
1,1,0,99.0,191.9505,0.0,1.0
1,1,0,80.0,256.0879,0.0,2.0
1,1,0,258.0,106.0189,0.0,4.0
1,1,0,239.0,777.9769,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,378.0,756.0225,0.0,1.0
1,1,0,139.0,58.2151,0.0,2.0
1,1,0,378.0,182.1648,0.0,1.0
1,1,0,378.0,79.4292,537.0,2.0
1,1,0,179.0,380.0329,657.0,5.0
0,1,0,139.0,386.1606,597.0,1.0
1,1,0,199.0,453.3487,597.0,1.0
1,1,0,199.0,148.4082,537.0,1.0
0,1,0,397.0,357.8407,895.0,3.0
1,1,1,0.0,0.0,1095.0,1.0
1,1,0,139.0,134.0149,0.0,3.0
1,1,0,199.0,219.0365,0.0,5.0
1,1,1,99.0,513.4608,715.0,2.0
1,1,0,139.0,713.3253,219.0,1.0
1,1,0,139.0,93.0054,0.0,2.0
1,1,0,119.0,333.2567,0.0,1.0
1,1,0,80.0,118.6971,139.0,1.0
1,1,0,80.0,145.341,139.0,1.0
0,1,0,139.0,302.5921,80.0,4.0
0,1,0,80.0,455.1978,239.0,2.0
0,1,0,80.0,162.1974,159.0,4.0
1,1,0,139.0,412.2839,219.0,1.0
1,1,1,99.0,410.5423,715.0,2.0
0,1,0,298.0,193.0414,199.0,4.0
0,1,1,199.0,271.0664,179.0,6.0
0,1,1,179.0,92.2659,99.0,7.0
0,1,0,99.0,770.0006,278.0,3.0
1,1,1,99.0,141.1737,715.0,2.0
1,1,1,0.0,129.7266,1095.0,1.0
0,1,0,99.0,182.6609,298.0,2.0
1,1,1,0.0,200.04,1095.0,1.0
1,1,0,139.0,379.5787,0.0,1.0
1,1,0,238.0,144.5856,0.0,3.0
1,1,0,199.0,154.0811,0.0,5.0
1,1,1,238.0,148.9463,119.0,4.0
1,1,0,119.0,469.5551,0.0,1.0
1,1,0,179.0,323.0387,0.0,3.0
1,1,0,159.0,109.1146,0.0,4.0
1,1,0,80.0,246.0183,0.0,7.0
1,1,0,179.0,700.512,0.0,2.0
1,1,1,159.0,200.0025,159.0,1.0
1,1,0,318.0,200.8781,0.0,2.0
0,1,1,199.0,359.7624,0.0,1.0
1,1,0,318.0,15.6205,0.0,2.0
1,1,0,159.0,348.9828,0.0,1.0
1,1,0,199.0,157.6864,0.0,1.0
1,1,0,159.0,214.7207,0.0,1.0
1,1,0,100.0,96.0469,0.0,3.0
1,1,1,139.0,99.1262,139.0,2.0
1,1,0,219.0,611.4,0.0,2.0
1,1,1,139.0,159.5306,278.0,1.0
1,1,0,139.0,558.5499,0.0,1.0
1,1,0,278.0,164.5387,0.0,1.0
1,1,0,239.0,84.2912,0.0,1.0
1,1,0,278.0,346.3077,0.0,1.0
0,1,0,338.0,17.2627,0.0,2.0
0,1,0,119.0,205.1975,0.0,2.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,159.0,356.3159,0.0,4.0
1,1,0,139.0,145.279,0.0,6.0
1,1,0,99.0,676.8345,0.0,1.0
1,1,0,179.0,219.6952,0.0,1.0
1,1,0,358.0,111.7587,1112.0,1.0
1,1,1,179.0,51.788,0.0,2.0
1,1,0,159.0,200.3597,0.0,1.0
1,1,0,99.0,124.3262,0.0,2.0
1,1,0,99.0,223.1098,438.0,4.0
1,1,0,99.0,147.0034,438.0,4.0
0,1,0,139.0,66.4831,358.0,5.0
0,1,0,179.0,65.123,238.0,6.0
0,1,0,119.0,306.3234,516.0,5.0
0,1,0,258.0,298.0822,654.0,3.0
1,1,0,358.0,420.3439,1112.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,179.0,50.6952,0.0,2.0
1,1,0,219.0,104.7855,0.0,3.0
1,1,0,239.0,49.0408,0.0,4.0
1,1,0,199.0,372.937,0.0,2.0
1,1,0,179.0,107.5639,0.0,3.0
1,1,0,338.0,193.1269,0.0,6.0
1,1,0,119.0,466.0043,358.0,2.0
1,1,0,358.0,129.124,99.0,4.0
1,1,0,99.0,254.8038,0.0,1.0
1,1,0,378.0,203.9436,80.0,1.0
1,1,0,378.0,895.8929,80.0,1.0
1,1,0,99.0,91.8314,0.0,1.0
1,1,0,159.0,89.8109,418.0,1.0
1,1,0,199.0,83.006,418.0,2.0
1,1,0,179.0,52.345,139.0,3.0
1,1,0,179.0,152.1184,318.0,4.0
1,1,0,159.0,448.2957,478.0,1.0
1,1,0,239.0,116.0043,198.0,3.0
0,1,0,99.0,195.4942,1193.0,2.0
0,1,0,159.0,191.1282,358.0,3.0
0,1,0,179.0,193.0648,358.0,5.0
0,1,0,179.0,241.0332,358.0,8.0
1,1,0,179.0,135.5913,438.0,1.0
1,1,0,219.0,114.0175,278.0,2.0
1,1,0,139.0,167.1466,318.0,4.0
1,1,0,159.0,163.0491,756.0,7.0
0,1,0,99.0,206.1844,438.0,2.0
0,1,0,99.0,102.9563,1193.0,2.0
1,1,0,159.0,149.8833,418.0,1.0
1,1,0,199.0,91.022,418.0,2.0
0,1,0,99.0,300.0417,1193.0,2.0
1,1,0,179.0,360.8393,0.0,1.0
1,1,0,119.0,106.6068,0.0,2.0
1,1,0,239.0,135.8823,0.0,1.0
1,1,0,80.0,108.2081,0.0,1.0
1,1,0,99.0,50.448,0.0,2.0
1,1,0,99.0,182.0165,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,119.0,103.0049,0.0,2.0
1,1,0,159.0,124.908,0.0,3.0
1,1,0,139.0,100.0,0.0,4.0
1,1,0,139.0,501.5466,0.0,2.0
1,1,0,298.0,81.5414,0.0,1.0
1,1,0,219.0,632.6271,0.0,1.0
1,1,0,159.0,88.8369,0.0,1.0
1,1,0,298.0,327.0061,0.0,1.0
0,1,0,139.0,90.1998,0.0,3.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,0.0,495.202,0.0,1.0
1,1,0,139.0,88.7299,0.0,1.0
1,1,0,298.0,196.8883,0.0,1.0
1,1,0,0.0,600.3865,0.0,1.0
1,1,0,139.0,786.9752,0.0,1.0
1,1,0,298.0,145.9075,0.0,1.0
1,1,0,298.0,107.4477,0.0,1.0
1,1,0,219.0,91.7061,0.0,1.0
1,1,0,139.0,473.676,0.0,2.0
1,1,0,179.0,140.8013,0.0,3.0
1,1,0,219.0,101.0198,0.0,4.0
1,1,0,239.0,197.0913,0.0,5.0
1,1,0,99.0,198.5397,0.0,1.0
1,1,0,179.0,494.0334,0.0,1.0
0,1,0,139.0,135.9117,0.0,2.0
1,1,0,179.0,89.1572,0.0,3.0
1,1,0,219.0,59.0762,0.0,4.0
1,1,0,616.0,773.3589,0.0,1.0
1,1,0,179.0,94.0691,0.0,1.0
1,1,0,179.0,96.2133,0.0,1.0
1,1,0,139.0,177.1384,0.0,2.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,99.0,229.3687,0.0,3.0
1,1,0,179.0,667.69,0.0,1.0
1,1,0,139.0,146.1848,0.0,1.0
1,1,0,139.0,775.893,0.0,1.0
1,1,0,100.0,612.2222,0.0,1.0
1,1,0,259.0,118.5622,0.0,1.0
1,1,0,219.0,84.0536,0.0,2.0
1,1,0,119.0,560.7655,0.0,1.0
1,1,0,139.0,21.1896,0.0,2.0
1,1,0,199.0,467.6067,0.0,1.0
1,1,0,199.0,305.3211,0.0,4.0
0,1,0,179.0,340.3895,0.0,1.0
1,1,0,100.0,579.4972,0.0,1.0
1,1,0,199.0,125.8769,0.0,3.0
1,1,1,239.0,80.0625,99.0,2.0
1,1,0,99.0,182.2142,298.0,1.0
1,1,0,298.0,77.1622,179.0,2.0
1,1,0,139.0,270.7176,99.0,4.0
1,1,0,99.0,320.1265,516.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,139.0,141.1559,0.0,1.0
1,1,0,179.0,187.0107,318.0,1.0
1,1,1,159.0,116.1551,179.0,3.0
1,1,0,179.0,117.0043,199.0,4.0
1,1,0,258.0,250.7927,556.0,1.0
1,1,0,298.0,112.45,0.0,1.0
1,1,0,258.0,97.7446,0.0,1.0
1,1,0,80.0,124.2014,0.0,1.0
1,1,0,139.0,235.0085,0.0,3.0
1,1,0,179.0,765.0529,199.0,4.0
0,1,0,338.0,268.9907,0.0,7.0
1,1,0,258.0,315.2459,556.0,1.0
0,1,1,139.0,145.9932,0.0,4.0
0,1,0,139.0,403.1129,0.0,6.0
0,1,1,219.0,153.5839,159.0,5.0
1,1,0,258.0,369.1951,556.0,1.0
1,1,0,298.0,132.0189,0.0,1.0
1,1,0,258.0,118.4441,0.0,1.0
0,1,0,179.0,129.0969,0.0,3.0
1,1,0,0.0,0.0,3699.0,2.0
1,1,1,159.0,121.7539,2085.0,1.0
1,1,0,0.0,35.0571,3699.0,2.0
1,1,0,80.0,135.0148,1253.0,3.0
1,1,1,179.0,232.9571,1113.0,5.0
1,1,0,298.0,642.4866,3479.0,1.0
1,1,0,199.0,127.0354,0.0,2.0
1,1,1,298.0,237.8571,1953.0,1.0
1,1,0,139.0,13.0,3040.0,2.0
1,1,1,199.0,161.0124,834.0,4.0
1,1,0,159.0,687.7863,796.0,1.0
1,1,0,338.0,81.3941,716.0,1.0
1,1,0,159.0,123.0366,796.0,1.0
0,1,0,119.0,98.27,417.0,6.0
0,1,1,139.0,418.0191,876.0,3.0
0,1,1,139.0,170.0265,1195.0,2.0
0,1,0,239.0,151.0,1032.0,4.0
0,1,0,139.0,94.1116,796.0,3.0
0,1,0,199.0,93.0,872.0,4.0
0,1,0,119.0,57.1402,796.0,5.0
0,1,0,179.0,93.984,1095.0,5.0
1,1,0,139.0,398.2123,3040.0,2.0
1,1,1,298.0,168.0268,1953.0,1.0
1,1,0,298.0,114.0219,3479.0,1.0
1,1,1,159.0,156.6046,2085.0,1.0
1,1,0,0.0,31.3209,3699.0,2.0
1,1,0,80.0,79.6304,1253.0,3.0
1,1,1,179.0,171.0731,1113.0,5.0
0,1,1,159.0,151.0132,792.0,4.0
1,1,0,298.0,565.0434,3479.0,1.0
1,1,1,298.0,224.544,1953.0,1.0
1,1,0,139.0,69.2604,3040.0,2.0
1,1,1,199.0,169.0118,834.0,4.0
1,1,0,159.0,210.6846,796.0,1.0
0,1,0,199.0,52.7731,636.0,2.0
1,1,0,338.0,233.1545,716.0,1.0
0,1,1,139.0,131.746,876.0,3.0
0,1,0,239.0,43.0465,1032.0,4.0
0,1,1,119.0,81.2219,556.0,5.0
1,1,0,0.0,0.0,0.0,4.0
1,1,0,99.0,327.2323,0.0,1.0
1,1,0,199.0,199.1231,0.0,3.0
1,1,1,238.0,95.1315,119.0,2.0
1,1,0,119.0,182.0989,0.0,4.0
0,1,0,278.0,343.2157,0.0,1.0
0,1,0,99.0,233.6343,0.0,2.0
0,1,0,219.0,429.0186,0.0,5.0
1,1,0,99.0,556.1187,0.0,2.0
1,1,0,219.0,29.9666,0.0,3.0
1,1,0,179.0,170.845,0.0,2.0
1,1,0,99.0,185.6475,0.0,1.0
1,1,1,0.0,0.0,298.0,1.0
1,1,0,258.0,98.0051,179.0,1.0
1,1,1,0.0,91.2853,298.0,1.0
1,1,0,258.0,193.2046,179.0,1.0
0,1,0,179.0,189.5943,119.0,4.0
1,1,0,99.0,491.753,0.0,1.0
1,1,0,99.0,297.2491,0.0,1.0
1,1,0,99.0,550.5534,0.0,2.0
1,1,0,139.0,127.2831,0.0,1.0
1,1,0,179.0,190.213,0.0,3.0
1,1,0,80.0,156.3202,0.0,5.0
0,1,0,80.0,855.9673,0.0,2.0
1,1,1,0.0,144.0868,298.0,1.0
1,1,0,258.0,96.0208,179.0,1.0
1,1,0,99.0,373.7191,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,239.0,780.034,0.0,1.0
1,1,0,219.0,95.462,516.0,1.0
1,1,0,239.0,704.3756,0.0,1.0
1,1,0,238.0,192.398,0.0,2.0
1,1,0,239.0,35.805,0.0,3.0
1,1,0,139.0,56.0892,0.0,4.0
1,1,0,179.0,266.1015,0.0,1.0
1,1,0,179.0,540.46,0.0,1.0
1,1,0,238.0,116.7262,0.0,1.0
1,1,0,119.0,80.9506,777.0,3.0
1,1,0,179.0,213.0,278.0,1.0
1,1,0,119.0,134.2125,777.0,3.0
1,1,0,80.0,340.9692,0.0,1.0
1,1,0,239.0,61.0082,0.0,2.0
1,1,0,318.0,207.6463,0.0,1.0
1,1,0,159.0,128.2653,0.0,3.0
1,1,0,139.0,104.7378,0.0,1.0
1,1,0,0.0,0.0,556.0,1.0
1,1,0,99.0,284.176,0.0,4.0
1,1,0,258.0,220.4359,0.0,7.0
1,1,0,338.0,96.8762,219.0,8.0
1,1,1,199.0,34.2053,179.0,9.0
1,1,0,238.0,493.6527,0.0,1.0
1,1,0,258.0,298.1174,0.0,2.0
0,1,0,258.0,269.7425,0.0,6.0
1,1,0,99.0,191.6377,0.0,6.0
1,1,0,119.0,80.1561,0.0,7.0
1,1,0,139.0,443.4603,0.0,3.0
1,1,0,179.0,258.745,0.0,6.0
0,1,0,298.0,346.7059,0.0,1.0
0,1,0,199.0,51.4782,0.0,2.0
1,1,0,238.0,162.8158,0.0,1.0
0,1,0,159.0,61.0328,0.0,2.0
1,1,0,0.0,282.3119,556.0,1.0
1,1,0,338.0,471.4446,219.0,8.0
1,1,1,199.0,64.195,179.0,9.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,219.0,105.6456,0.0,1.0
1,1,0,199.0,279.3081,0.0,1.0
1,1,0,159.0,105.7592,0.0,3.0
1,1,0,119.0,374.9453,0.0,1.0
1,1,0,159.0,165.0121,0.0,1.0
1,1,1,139.0,226.1349,0.0,1.0
1,1,0,497.0,167.5858,0.0,2.0
1,1,0,298.0,173.0462,0.0,4.0
1,1,0,119.0,133.4166,0.0,6.0
1,1,0,159.0,95.7183,0.0,1.0
1,1,0,139.0,568.2904,0.0,1.0
1,1,0,139.0,92.6175,0.0,1.0
1,1,0,219.0,95.1315,0.0,1.0
1,1,0,199.0,139.4346,0.0,3.0
1,1,0,179.0,94.4299,0.0,4.0
1,1,0,80.0,176.2839,0.0,6.0
0,1,0,139.0,137.4118,0.0,5.0
1,1,0,159.0,92.0978,0.0,1.0
0,1,0,239.0,233.8931,0.0,3.0
0,1,0,80.0,9.434,0.0,4.0
1,1,1,139.0,426.3918,0.0,1.0
1,1,0,497.0,211.2368,0.0,2.0
1,1,1,139.0,386.7609,0.0,1.0
0,1,0,119.0,461.0694,0.0,5.0
0,1,0,139.0,145.4166,0.0,7.0
1,1,0,0.0,0.0,0.0,3.0
0,1,0,238.0,670.0716,0.0,1.0
1,1,1,119.0,307.5614,199.0,1.0
1,1,0,199.0,46.0109,0.0,2.0
1,1,0,239.0,247.7761,99.0,1.0
1,1,0,99.0,107.3778,0.0,2.0
1,1,0,258.0,118.2074,0.0,3.0
1,1,0,278.0,468.3674,0.0,1.0
1,1,0,119.0,191.4706,0.0,1.0
1,1,0,119.0,210.6609,0.0,1.0
0,1,0,238.0,484.5998,0.0,1.0
0,1,0,238.0,231.8211,0.0,1.0
1,1,0,0.0,142.0035,0.0,3.0
1,1,1,119.0,103.769,199.0,1.0
1,1,0,199.0,373.4836,0.0,2.0
1,1,1,119.0,187.0027,199.0,1.0
1,1,0,239.0,101.8332,99.0,1.0
1,1,0,99.0,88.6454,0.0,2.0
1,1,0,278.0,229.5387,0.0,1.0
0,1,0,159.0,102.2595,0.0,2.0
1,1,0,119.0,233.7905,0.0,1.0
0,1,0,139.0,146.2395,0.0,2.0
1,1,0,239.0,341.6724,99.0,1.0
1,1,0,179.0,388.0322,0.0,1.0
1,1,0,159.0,71.4493,0.0,2.0
1,1,0,239.0,96.5194,0.0,3.0
1,1,0,0.0,0.0,952.0,1.0
1,1,0,239.0,631.3414,476.0,1.0
1,1,0,119.0,61.9839,198.0,2.0
1,1,0,219.0,159.3142,477.0,1.0
1,1,0,159.0,172.1656,774.0,3.0
1,1,0,258.0,54.9181,417.0,4.0
1,1,0,0.0,104.8904,952.0,1.0
0,1,0,238.0,22.3607,556.0,2.0
1,1,0,139.0,271.0166,952.0,1.0
1,1,0,238.0,126.1428,1036.0,3.0
1,1,0,259.0,286.81,796.0,1.0
1,1,0,199.0,158.1139,796.0,3.0
1,1,0,239.0,720.3811,476.0,1.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,99.0,250.7269,239.0,2.0
1,1,1,139.0,103.0437,159.0,1.0
1,1,0,99.0,33.2415,239.0,2.0
1,1,0,239.0,104.1729,0.0,4.0
1,1,0,119.0,51.0784,0.0,5.0
0,1,0,219.0,471.7213,0.0,1.0
1,1,0,179.0,278.7436,0.0,2.0
0,1,0,219.0,98.7927,0.0,1.0
1,1,0,199.0,83.006,0.0,2.0
0,1,0,298.0,92.6337,0.0,1.0
1,1,0,80.0,179.0028,0.0,3.0
0,1,0,159.0,517.6997,139.0,3.0
0,1,0,119.0,399.1253,259.0,3.0
0,1,0,259.0,262.2689,517.0,2.0
1,1,0,139.0,104.7378,298.0,1.0
0,1,0,159.0,241.085,100.0,3.0
1,1,0,139.0,209.6521,0.0,2.0
1,1,0,239.0,100.7224,0.0,1.0
1,1,0,99.0,76.2168,0.0,1.0
1,1,0,119.0,114.8564,0.0,1.0
1,1,0,338.0,230.0022,0.0,3.0
1,1,0,199.0,196.2167,0.0,1.0
0,1,0,199.0,88.5889,0.0,3.0
1,1,0,139.0,286.0017,0.0,1.0
1,1,0,159.0,96.2133,139.0,1.0
1,1,0,139.0,198.2952,0.0,1.0
1,1,0,278.0,95.8019,0.0,1.0
1,1,0,199.0,476.1197,0.0,2.0
1,1,0,239.0,98.3514,0.0,3.0
1,1,0,80.0,36.6197,0.0,4.0
1,1,0,119.0,76.2758,0.0,1.0
1,1,0,159.0,105.4751,139.0,1.0
1,1,0,119.0,767.9714,0.0,1.0
1,1,0,0.0,0.0,0.0,3.0
1,1,0,139.0,256.3299,0.0,1.0
0,1,1,219.0,140.1856,139.0,1.0
1,1,0,139.0,94.8472,0.0,1.0
0,1,0,219.0,68.0294,0.0,2.0
0,1,0,179.0,57.8705,0.0,3.0
0,1,0,139.0,284.3449,0.0,2.0
0,1,1,219.0,120.0708,139.0,1.0
1,1,0,159.0,73.5391,0.0,1.0
1,1,0,219.0,449.049,0.0,1.0
1,1,0,99.0,55.7853,0.0,2.0
1,1,0,80.0,143.2236,0.0,1.0
1,1,0,199.0,108.0463,0.0,1.0
1,1,0,119.0,175.8664,0.0,1.0
1,1,0,119.0,228.3265,0.0,1.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,80.0,358.0796,0.0,2.0
1,1,1,199.0,123.7134,0.0,1.0
1,1,0,80.0,161.0497,0.0,2.0
0,1,1,139.0,76.896,159.0,1.0
1,1,1,199.0,102.4158,0.0,1.0
0,1,0,278.0,66.0076,0.0,2.0
0,1,0,119.0,223.7878,0.0,1.0
1,1,0,259.0,269.1115,0.0,1.0
1,1,0,199.0,155.5956,0.0,1.0
0,1,0,179.0,181.4663,119.0,4.0
0,1,0,99.0,218.2292,0.0,6.0
0,1,0,179.0,335.5384,119.0,4.0
0,1,0,119.0,530.6647,279.0,3.0
0,1,0,179.0,31.305,119.0,4.0
0,1,0,119.0,58.3095,199.0,5.0
0,1,1,199.0,125.873,438.0,4.0
0,1,0,219.0,108.3374,159.0,6.0
1,1,1,239.0,173.6663,478.0,1.0
0,1,0,159.0,353.085,0.0,4.0
1,1,0,99.0,266.7902,219.0,3.0
1,1,1,139.0,162.0987,159.0,2.0
1,1,1,159.0,94.578,160.0,1.0
1,1,0,99.0,137.7679,219.0,3.0
1,1,0,219.0,230.3758,0.0,5.0
0,1,1,179.0,54.7083,0.0,5.0
0,1,0,179.0,143.405,0.0,6.0
0,1,0,80.0,752.0645,179.0,2.0
1,1,1,239.0,120.0042,478.0,1.0
0,1,0,239.0,173.4878,358.0,3.0
1,1,0,199.0,470.9533,0.0,1.0
1,1,0,199.0,126.9055,0.0,1.0
0,1,0,139.0,53.9351,0.0,2.0
0,1,0,139.0,143.1712,418.0,4.0
0,1,0,139.0,115.6244,258.0,6.0
0,1,0,139.0,211.9457,418.0,4.0
0,1,0,139.0,132.0,258.0,6.0
0,1,0,139.0,201.5589,418.0,4.0
1,1,1,80.0,297.901,199.0,1.0
0,1,0,139.0,174.4162,0.0,2.0
0,1,0,139.0,174.0718,0.0,2.0
0,1,0,139.0,123.7942,0.0,3.0
0,1,0,80.0,160.1,0.0,4.0
0,1,1,238.0,128.5652,0.0,5.0
0,1,1,199.0,65.7343,0.0,6.0
1,1,1,80.0,989.0005,199.0,1.0
1,1,0,219.0,89.4986,0.0,1.0
1,1,1,0.0,0.0,0.0,4.0
1,1,0,139.0,276.5375,0.0,4.0
1,1,0,139.0,276.2607,477.0,1.0
1,1,0,139.0,141.8238,477.0,1.0
0,1,0,179.0,42.9535,179.0,2.0
0,1,1,179.0,104.3456,159.0,5.0
0,1,0,159.0,79.6994,0.0,6.0
0,1,1,179.0,127.1417,159.0,5.0
1,1,0,159.0,362.0787,358.0,1.0
0,1,0,99.0,402.4984,199.0,2.0
0,1,0,99.0,76.0592,199.0,2.0
0,1,0,139.0,26.0,0.0,3.0
1,1,1,0.0,83.9524,0.0,4.0
0,1,0,219.0,38.833,0.0,5.0
0,1,0,99.0,80.6536,0.0,6.0
1,1,0,139.0,617.1912,0.0,1.0
1,1,0,99.0,127.063,0.0,1.0
1,1,0,179.0,181.0,0.0,2.0
1,1,0,139.0,180.4993,0.0,1.0
1,1,0,159.0,521.5985,358.0,1.0
0,1,0,159.0,97.1288,0.0,2.0
0,1,0,139.0,106.5692,0.0,3.0
0,1,0,139.0,67.1193,0.0,4.0
0,1,0,99.0,187.4513,0.0,7.0
1,1,0,159.0,864.4218,358.0,1.0
0,1,0,99.0,268.7936,199.0,2.0
0,1,0,139.0,44.9444,0.0,3.0
0,1,0,219.0,200.9602,0.0,5.0
0,1,0,99.0,612.1176,199.0,2.0
1,1,0,0.0,0.0,0.0,4.0
1,1,0,139.0,152.1611,695.0,2.0
1,1,0,139.0,148.0068,3062.0,1.0
1,1,1,99.0,85.7555,1032.0,1.0
1,1,0,139.0,70.342,2743.0,2.0
1,1,1,99.0,156.5886,1494.0,1.0
0,1,0,139.0,295.3574,1530.0,2.0
1,1,1,99.0,202.3561,1494.0,1.0
1,1,0,179.0,80.2122,1946.0,1.0
1,1,0,278.0,289.9948,537.0,4.0
1,1,1,179.0,52.8867,1112.0,3.0
1,1,0,179.0,85.9127,1946.0,1.0
0,1,1,139.0,71.218,1651.0,1.0
1,1,0,139.0,99.4786,3062.0,1.0
0,1,0,179.0,19.3132,556.0,2.0
0,1,0,139.0,30.0666,956.0,3.0
1,1,0,139.0,366.9796,695.0,2.0
0,1,1,139.0,103.0776,1651.0,1.0
1,1,0,179.0,82.6801,1946.0,1.0
0,1,1,139.0,61.2944,556.0,2.0
1,1,1,179.0,97.0464,1112.0,3.0
1,1,0,139.0,255.7831,2743.0,2.0
1,1,1,99.0,123.1787,1032.0,1.0
1,1,0,139.0,78.3135,2743.0,2.0
1,1,1,99.0,261.2929,1494.0,1.0
0,1,0,139.0,93.3435,1530.0,2.0
0,1,0,139.0,30.3645,278.0,3.0
1,1,0,99.0,291.1632,0.0,1.0
1,1,0,179.0,91.7061,0.0,1.0
1,1,0,139.0,179.8889,278.0,2.0
1,1,0,239.0,306.7197,518.0,2.0
1,1,0,259.0,113.4063,238.0,1.0
0,1,0,139.0,137.3062,358.0,2.0
1,1,0,99.0,423.6272,0.0,1.0
1,1,0,179.0,92.7847,0.0,1.0
1,1,0,139.0,479.9021,0.0,1.0
1,1,0,159.0,106.6068,0.0,1.0
1,1,0,99.0,98.4124,0.0,1.0
1,1,0,139.0,441.3162,0.0,1.0
0,1,0,159.0,415.5779,0.0,2.0
1,1,0,139.0,190.9791,0.0,1.0
1,1,0,99.0,464.4276,0.0,1.0
1,1,0,0.0,0.0,0.0,4.0
1,1,0,100.0,532.3101,0.0,1.0
1,1,0,258.0,76.5572,0.0,1.0
1,1,0,119.0,96.6488,0.0,1.0
0,1,0,119.0,114.5295,0.0,2.0
0,1,0,139.0,167.0838,0.0,4.0
0,1,0,139.0,806.7478,0.0,4.0
1,1,0,159.0,336.2648,0.0,1.0
1,1,0,99.0,157.9905,0.0,1.0
1,1,0,99.0,539.4238,0.0,1.0
1,1,0,219.0,89.4036,0.0,1.0
1,1,0,199.0,88.4081,0.0,1.0
1,1,0,119.0,102.8397,119.0,3.0
1,1,1,139.0,123.7619,198.0,2.0
1,1,0,119.0,46.0652,119.0,3.0
1,1,0,139.0,167.4425,337.0,1.0
1,1,0,99.0,16.6433,99.0,2.0
1,1,0,99.0,49.6588,398.0,3.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,0.0,0.0,0.0,3.0
1,1,0,139.0,238.4785,0.0,2.0
1,1,0,179.0,125.3994,0.0,1.0
1,1,0,119.0,535.7257,0.0,1.0
1,1,0,338.0,134.2013,0.0,1.0
1,1,0,119.0,118.0042,0.0,2.0
1,1,0,80.0,65.7419,0.0,3.0
1,1,0,119.0,210.7748,0.0,2.0
1,1,0,99.0,297.7046,298.0,1.0
1,1,0,179.0,414.4502,0.0,1.0
