landingPos,nextFixDur,prevFixPos,titleNo
13.4536,219.0,162.1974,7.0
84.1204,139.0,412.2839,5.0
7.1589,258.0,410.5423,2.0
194.5411,179.0,193.0414,2.0
69.1809,99.0,271.0664,2.0
42.6878,139.0,92.2659,2.0
49.5631,139.0,770.0006,2.0
9.3941,258.0,141.1737,2.0
88.278,199.0,129.7266,1.0
68.3411,219.0,182.6609,1.0
40.783,199.0,200.04,1.0
88.3883,199.0,379.5787,1.0
90.5677,238.0,144.5856,1.0
64.5368,119.0,154.0811,1.0
85.9069,179.0,148.9463,1.0
47.101,159.0,469.5551,2.0
17.9025,80.0,323.0387,2.0
124.7257,179.0,109.1146,2.0
9.8615,298.0,246.0183,2.0
60.0187,159.0,700.512,10.0
89.5056,258.0,200.0025,10.0
8.7464,159.0,200.8781,3.0
68.4726,159.0,359.7624,3.0
172.0705,159.0,15.6205,3.0
115.2931,139.0,348.9828,6.0
74.5822,199.0,157.6864,7.0
119.852,139.0,214.7207,6.0
15.9138,139.0,96.0469,9.0
26.0048,119.0,99.1262,9.0
30.9233,278.0,611.4,2.0
72.2098,437.0,159.5306,2.0
45.8939,239.0,558.5499,6.0
47.1832,100.0,164.5387,8.0
46.5859,179.0,84.2912,7.0
50.5025,100.0,346.3077,8.0
75.634,159.0,17.2627,8.0
18.7683,159.0,205.1975,7.0
20.0998,139.0,0.0,1.0
39.9531,99.0,356.3159,1.0
58.9958,378.0,145.279,1.0
88.1717,179.0,676.8345,2.0
76.2512,139.0,219.6952,4.0
46.6154,159.0,111.7587,7.0
84.0952,99.0,51.788,7.0
71.9462,99.0,200.3597,8.0
83.3847,99.0,124.3262,8.0
70.7142,139.0,223.1098,8.0
45.5,139.0,147.0034,8.0
136.0331,119.0,66.4831,8.0
69.4586,258.0,65.123,8.0
18.7417,119.0,306.3234,7.0
156.0417,278.0,298.0822,7.0
27.2809,159.0,420.3439,7.0
76.2529,219.0,0.0,1.0
26.0432,239.0,50.6952,1.0
48.3451,199.0,104.7855,1.0
93.5909,258.0,49.0408,1.0
62.7415,159.0,372.937,2.0
101.1781,159.0,107.5639,5.0
45.7957,358.0,193.1269,5.0
12.9035,99.0,466.0043,5.0
22.1923,378.0,129.124,5.0
99.1022,258.0,254.8038,6.0
82.6801,199.0,203.9436,8.0
42.2019,199.0,895.8929,8.0
96.5725,298.0,91.8314,9.0
63.6003,179.0,89.8109,6.0
101.2744,139.0,83.006,6.0
130.2162,219.0,52.345,6.0
27.0416,239.0,152.1184,4.0
82.5969,99.0,448.2957,3.0
21.2132,159.0,116.0043,3.0
24.1299,179.0,195.4942,4.0
96.7536,179.0,191.1282,4.0
51.5606,179.0,193.0648,4.0
31.5,99.0,241.0332,4.0
117.2732,139.0,135.5913,1.0
148.5842,159.0,114.0175,1.0
113.4868,378.0,167.1466,1.0
59.1291,80.0,163.0491,1.0
34.5326,219.0,206.1844,3.0
41.503,179.0,102.9563,4.0
47.8774,179.0,149.8833,6.0
45.5439,139.0,91.022,6.0
46.8882,179.0,300.0417,4.0
32.4692,239.0,360.8393,2.0
7.5166,239.0,106.6068,3.0
72.8457,179.0,135.8823,4.0
54.2517,99.0,108.2081,6.0
68.1652,219.0,50.448,6.0
72.2721,199.0,182.0165,7.0
62.0504,159.0,0.0,1.0
116.9273,139.0,103.0049,1.0
37.4233,139.0,124.908,1.0
105.2723,318.0,100.0,1.0
19.5576,139.0,501.5466,2.0
98.0204,298.0,81.5414,4.0
97.6281,99.0,632.6271,9.0
69.161,258.0,88.8369,8.0
71.8401,298.0,327.0061,4.0
85.3815,219.0,90.1998,4.0
30.9233,219.0,0.0,2.0
134.578,219.0,495.202,2.0
93.2269,656.0,88.7299,5.0
48.8774,159.0,196.8883,7.0
192.5526,219.0,600.3865,2.0
91.6038,656.0,786.9752,5.0
65.0173,159.0,145.9075,7.0
101.789,119.0,107.4477,8.0
50.4207,119.0,91.7061,9.0
29.4279,219.0,473.676,2.0
55.5563,239.0,140.8013,2.0
76.5147,99.0,101.0198,2.0
159.227,258.0,197.0913,2.0
65.0692,298.0,198.5397,4.0
84.4408,139.0,494.0334,9.0
59.357,199.0,135.9117,4.0
81.5552,239.0,89.1572,2.0
161.5008,99.0,59.0762,2.0
66.7776,179.0,773.3589,10.0
90.3064,139.0,94.0691,9.0
116.182,139.0,96.2133,8.0
25.4804,99.0,177.1384,8.0
101.8835,99.0,0.0,1.0
49.0433,238.0,229.3687,1.0
93.6496,139.0,667.69,3.0
62.4039,139.0,146.1848,6.0
90.7965,139.0,775.893,6.0
72.9932,159.0,612.2222,2.0
67.9559,219.0,118.5622,3.0
13.6565,139.0,84.0536,5.0
72.8371,139.0,560.7655,7.0
111.3643,139.0,21.1896,7.0
122.9075,378.0,467.6067,10.0
31.6623,80.0,305.3211,10.0
56.225,219.0,340.3895,5.0
53.782,239.0,579.4972,10.0
15.8824,99.0,125.8769,10.0
7.2801,298.0,80.0625,10.0
34.6771,179.0,182.2142,8.0
16.6208,139.0,77.1622,7.0
14.0,258.0,270.7176,5.0
44.139,199.0,320.1265,5.0
119.4194,258.0,0.0,3.0
52.5214,199.0,141.1559,4.0
68.2825,179.0,187.0107,1.0
29.2318,199.0,116.1551,1.0
38.9005,99.0,117.0043,1.0
81.7588,258.0,250.7927,4.0
63.5472,179.0,112.45,5.0
52.5095,179.0,97.7446,6.0
100.0612,99.0,124.2014,10.0
69.5881,338.0,235.0085,10.0
59.808,99.0,765.0529,1.0
101.5012,179.0,268.9907,1.0
138.4865,258.0,315.2459,4.0
14.8071,199.0,145.9932,4.0
27.7308,159.0,403.1129,4.0
28.7141,278.0,153.5839,4.0
112.1985,258.0,369.1951,4.0
97.4166,179.0,132.0189,5.0
80.5248,179.0,118.4441,6.0
28.7924,139.0,129.0969,6.0
10.0,139.0,0.0,1.0
77.579,80.0,121.7539,1.0
114.4388,139.0,35.0571,1.0
64.2515,298.0,135.0148,1.0
29.0043,199.0,232.9571,1.0
107.5,298.0,642.4866,2.0
6.265,338.0,127.0354,2.0
74.0017,199.0,237.8571,3.0
117.0523,139.0,13.0,3.0
36.7049,298.0,161.0124,3.0
63.5079,219.0,687.7863,5.0
86.1452,139.0,81.3941,6.0
70.2282,219.0,123.0366,5.0
3.9051,139.0,98.27,6.0
43.0465,239.0,418.0191,6.0
42.3615,139.0,170.0265,6.0
22.3215,199.0,151.0,6.0
8.4853,99.0,94.1116,5.0
109.5,199.0,93.0,5.0
80.399,199.0,57.1402,5.0
28.6356,159.0,93.984,3.0
20.1804,139.0,398.2123,3.0
86.0523,199.0,168.0268,3.0
127.0089,298.0,114.0219,2.0
77.0146,80.0,156.6046,1.0
98.1542,139.0,31.3209,1.0
115.4123,298.0,79.6304,1.0
45.5467,199.0,171.0731,1.0
35.5844,159.0,151.0132,1.0
71.8923,298.0,565.0434,2.0
61.9556,199.0,224.544,3.0
116.0097,139.0,69.2604,3.0
8.1394,298.0,169.0118,3.0
67.4463,219.0,210.6846,5.0
100.3606,179.0,52.7731,5.0
71.7844,139.0,233.1545,6.0
28.3064,239.0,131.746,6.0
112.5044,199.0,43.0465,6.0
161.3103,199.0,81.2219,6.0
37.4066,119.0,0.0,5.0
83.7929,238.0,327.2323,3.0
10.5475,119.0,199.1231,3.0
69.4064,219.0,95.1315,3.0
91.6106,139.0,182.0989,3.0
81.5138,219.0,343.2157,5.0
60.5516,119.0,233.6343,5.0
5.2202,219.0,429.0186,5.0
42.9418,179.0,556.1187,7.0
25.0,119.0,29.9666,7.0
9.5131,139.0,170.845,8.0
79.8389,99.0,185.6475,10.0
60.9036,99.0,0.0,1.0
39.5506,139.0,98.0051,2.0
68.3593,99.0,91.2853,1.0
82.5984,139.0,193.2046,2.0
38.5811,298.0,189.5943,2.0
119.5847,99.0,491.753,5.0
97.6588,99.0,297.2491,5.0
10.0,179.0,550.5534,9.0
74.7412,80.0,127.2831,10.0
70.9454,80.0,190.213,10.0
7.5,99.0,156.3202,10.0
96.6294,298.0,855.9673,1.0
57.5543,99.0,144.0868,1.0
61.8547,139.0,96.0208,2.0
64.002,99.0,373.7191,5.0
46.0435,219.0,0.0,1.0
108.3421,437.0,780.034,7.0
117.0171,398.0,95.462,2.0
79.8326,437.0,704.3756,7.0
30.2655,139.0,192.398,3.0
86.6487,179.0,35.805,3.0
6.265,199.0,56.0892,3.0
103.8087,259.0,266.1015,4.0
193.6214,99.0,540.46,7.0
57.8662,119.0,116.7262,8.0
35.4013,139.0,80.9506,1.0
56.4624,219.0,213.0,1.0
143.6323,139.0,134.2125,1.0
67.5019,338.0,340.9692,4.0
56.1427,159.0,61.0082,4.0
75.8568,179.0,207.6463,6.0
85.5935,199.0,128.2653,6.0
85.7001,99.0,104.7378,8.0
87.5357,258.0,0.0,1.0
83.3022,338.0,284.176,1.0
57.9159,199.0,220.4359,1.0
80.6861,179.0,96.8762,1.0
44.5253,219.0,34.2053,1.0
85.8836,119.0,493.6527,5.0
66.2061,99.0,298.1174,9.0
61.2413,119.0,269.7425,9.0
122.5163,139.0,191.6377,8.0
63.3482,179.0,80.1561,8.0
33.234,139.0,443.4603,7.0
55.9151,298.0,258.745,7.0
68.593,159.0,346.7059,7.0
114.1775,159.0,51.4782,7.0
84.8779,119.0,162.8158,5.0
138.0154,139.0,61.0328,5.0
95.6883,258.0,282.3119,1.0
60.6012,179.0,471.4446,1.0
77.5145,219.0,64.195,1.0
41.9672,219.0,0.0,1.0
86.9612,159.0,105.6456,3.0
66.1154,119.0,279.3081,6.0
8.0156,80.0,105.7592,6.0
81.939,80.0,374.9453,10.0
47.6051,497.0,165.0121,4.0
125.504,298.0,226.1349,1.0
87.1321,119.0,167.5858,1.0
73.7902,139.0,173.0462,1.0
110.1556,139.0,133.4166,1.0
53.033,497.0,95.7183,4.0
74.3303,219.0,568.2904,8.0
60.2764,199.0,92.6175,9.0
44.1418,179.0,95.1315,10.0
3.9051,80.0,139.4346,10.0
67.6702,139.0,94.4299,10.0
34.0037,139.0,176.2839,10.0
13.2853,258.0,137.4118,9.0
56.029,497.0,92.0978,4.0
151.0174,80.0,233.8931,4.0
106.2132,338.0,9.434,4.0
67.1733,298.0,426.3918,1.0
35.3553,119.0,211.2368,1.0
86.5794,298.0,386.7609,1.0
114.3164,100.0,461.0694,1.0
46.8241,278.0,145.4166,1.0
28.0179,179.0,0.0,2.0
84.0387,278.0,670.0716,2.0
90.8639,239.0,307.5614,5.0
97.5141,99.0,46.0109,5.0
47.6051,258.0,247.7761,6.0
16.9779,159.0,107.3778,6.0
124.287,119.0,118.2074,6.0
180.5436,99.0,468.3674,7.0
72.4241,258.0,191.4706,8.0
48.5644,258.0,210.6609,8.0
137.052,278.0,484.5998,2.0
155.5201,278.0,231.8211,2.0
32.5038,179.0,142.0035,2.0
98.2102,239.0,103.769,5.0
59.4348,99.0,373.4836,5.0
54.0833,239.0,187.0027,5.0
62.3318,258.0,101.8332,6.0
50.1224,159.0,88.6454,6.0
76.0428,99.0,229.5387,7.0
31.6938,80.0,102.2595,7.0
84.5931,258.0,233.7905,8.0
13.0863,179.0,146.2395,8.0
60.1685,258.0,341.6724,6.0
137.052,239.0,388.0322,3.0
140.1749,139.0,71.4493,3.0
53.0094,199.0,96.5194,3.0
27.2947,99.0,0.0,4.0
57.0351,99.0,631.3414,9.0
247.5081,99.0,61.9839,9.0
40.7185,258.0,159.3142,6.0
53.106,139.0,172.1656,6.0
78.9589,179.0,54.9181,6.0
90.5221,99.0,104.8904,4.0
155.8541,238.0,22.3607,4.0
136.5915,259.0,271.0166,3.0
24.3824,199.0,126.1428,3.0
155.0129,199.0,286.81,2.0
21.5523,179.0,158.1139,2.0
37.977,99.0,720.3811,9.0
88.6002,139.0,0.0,3.0
8.2765,159.0,250.7269,1.0
62.2133,239.0,103.0437,1.0
67.4685,159.0,33.2415,1.0
66.7083,139.0,104.1729,1.0
60.5186,318.0,51.0784,1.0
94.0213,179.0,471.7213,3.0
39.4271,238.0,278.7436,5.0
72.7908,179.0,98.7927,3.0
21.095,80.0,83.006,4.0
39.702,219.0,92.6337,5.0
70.7001,139.0,179.0028,7.0
42.0773,119.0,517.6997,3.0
59.6699,517.0,399.1253,4.0
10.5119,0.0,262.2689,7.0
73.0068,239.0,104.7378,1.0
113.2828,179.0,241.085,1.0
35.5985,199.0,209.6521,5.0
69.0254,119.0,100.7224,8.0
61.9879,338.0,76.2168,9.0
53.956,139.0,114.8564,10.0
14.2302,179.0,230.0022,10.0
84.6419,239.0,196.2167,4.0
22.1416,119.0,88.5889,4.0
130.5077,298.0,286.0017,2.0
68.9638,99.0,96.2133,1.0
153.8059,139.0,198.2952,3.0
49.1172,119.0,95.8019,4.0
53.2541,80.0,476.1197,8.0
86.7078,179.0,98.3514,8.0
47.016,199.0,36.6197,8.0
45.2134,159.0,76.2758,10.0
83.8525,99.0,105.4751,1.0
19.4487,159.0,767.9714,10.0
81.6364,219.0,0.0,2.0
99.6017,318.0,256.3299,1.0
72.0347,219.0,140.1856,2.0
65.9735,318.0,94.8472,1.0
58.4209,139.0,68.0294,1.0
128.0156,159.0,57.8705,1.0
17.0294,139.0,284.3449,2.0
61.0921,219.0,120.0708,2.0
71.3477,159.0,73.5391,5.0
92.1954,80.0,449.049,7.0
2.9155,139.0,55.7853,7.0
84.5725,139.0,143.2236,8.0
50.1597,139.0,108.0463,3.0
47.5946,219.0,175.8664,5.0
56.573,219.0,228.3265,5.0
111.3059,199.0,0.0,4.0
66.9216,179.0,358.0796,1.0
101.2052,139.0,123.7134,2.0
11.8849,179.0,161.0497,1.0
56.1894,258.0,76.896,1.0
58.0194,139.0,102.4158,2.0
48.2597,318.0,66.0076,2.0
95.1262,179.0,223.7878,4.0
73.8597,199.0,269.1115,7.0
35.5141,338.0,155.5956,8.0
86.4783,139.0,181.4663,8.0
46.3276,119.0,218.2292,8.0
27.8568,139.0,335.5384,8.0
58.1743,119.0,530.6647,2.0
119.4414,199.0,31.305,2.0
45.0694,219.0,58.3095,1.0
70.926,159.0,125.873,1.0
91.214,139.0,108.3374,1.0
98.9255,179.0,173.6663,1.0
134.8824,139.0,353.085,1.0
64.9788,159.0,266.7902,2.0
38.1215,80.0,162.0987,2.0
80.9568,219.0,94.578,2.0
23.8537,159.0,137.7679,2.0
79.237,179.0,230.3758,2.0
138.638,80.0,54.7083,1.0
99.5301,179.0,143.405,1.0
4.6098,239.0,752.0645,1.0
71.6415,179.0,120.0042,1.0
18.2003,139.0,173.4878,1.0
38.3047,99.0,470.9533,5.0
56.3405,99.0,126.9055,5.0
10.6888,139.0,53.9351,5.0
70.1231,179.0,143.1712,5.0
20.0562,139.0,115.6244,5.0
53.584,179.0,211.9457,5.0
79.6006,139.0,132.0,5.0
43.3503,179.0,201.5589,5.0
68.593,139.0,297.901,6.0
37.4066,80.0,174.4162,6.0
69.6796,80.0,174.0718,6.0
33.0151,238.0,123.7942,6.0
103.0776,199.0,160.1,6.0
66.0946,80.0,128.5652,6.0
6.0208,199.0,65.7343,6.0
108.0417,139.0,989.0005,6.0
44.0114,80.0,89.4986,8.0
77.8091,139.0,0.0,4.0
50.8847,119.0,276.5375,3.0
84.6832,199.0,276.2607,3.0
110.1681,199.0,141.8238,3.0
83.9598,159.0,42.9535,3.0
19.2354,139.0,104.3456,3.0
41.0488,159.0,79.6994,3.0
42.0862,139.0,127.1417,3.0
139.6755,258.0,362.0787,1.0
36.0624,99.0,402.4984,4.0
214.9011,99.0,76.0592,4.0
86.1757,219.0,26.0,4.0
89.5349,139.0,83.9524,4.0
52.2733,238.0,38.833,4.0
77.5387,99.0,80.6536,4.0
79.1991,239.0,617.1912,6.0
67.041,99.0,127.063,9.0
79.8827,259.0,181.0,9.0
74.108,239.0,180.4993,6.0
149.5502,258.0,521.5985,1.0
152.8398,139.0,97.1288,1.0
79.8827,99.0,106.5692,1.0
74.2378,199.0,67.1193,1.0
62.6777,80.0,187.4513,1.0
196.706,258.0,864.4218,1.0
17.4642,99.0,268.7936,4.0
83.2541,219.0,44.9444,4.0
46.457,238.0,200.9602,4.0
36.5034,99.0,612.1176,4.0
15.2069,139.0,0.0,3.0
53.033,278.0,152.1611,3.0
46.3276,179.0,148.0068,2.0
41.8629,99.0,85.7555,6.0
41.512,179.0,70.342,6.0
80.6505,278.0,156.5886,7.0
79.0253,239.0,295.3574,7.0
45.478,278.0,202.3561,7.0
58.4059,179.0,80.2122,4.0
10.5119,139.0,289.9948,4.0
32.0156,100.0,52.8867,4.0
70.5301,179.0,85.9127,4.0
50.9828,318.0,71.218,3.0
128.7799,179.0,99.4786,2.0
82.0015,239.0,19.3132,2.0
103.5193,139.0,30.0666,2.0
14.6373,278.0,366.9796,3.0
47.0239,318.0,103.0776,3.0
53.8934,179.0,82.6801,4.0
73.1095,139.0,61.2944,4.0
20.2237,100.0,97.0464,4.0
104.6542,179.0,255.7831,6.0
5.2202,99.0,123.1787,6.0
37.6198,179.0,78.3135,6.0
48.2105,278.0,261.2929,7.0
39.6043,239.0,93.3435,7.0
146.5009,159.0,30.3645,7.0
34.0147,139.0,291.1632,8.0
54.9477,179.0,91.7061,9.0
40.783,219.0,179.8889,4.0
12.3693,119.0,306.7197,2.0
49.6614,139.0,113.4063,1.0
64.2067,99.0,137.3062,1.0
91.7606,179.0,423.6272,7.0
45.6974,80.0,92.7847,5.0
164.0831,139.0,479.9021,9.0
61.5224,139.0,106.6068,8.0
48.9004,179.0,98.4124,7.0
79.1344,80.0,441.3162,2.0
69.5845,219.0,415.5779,7.0
83.5374,80.0,190.9791,2.0
1093.1255,179.0,464.4276,7.0
424.7838,99.0,0.0,4.0
19.6596,119.0,532.3101,8.0
54.8293,119.0,76.5572,9.0
83.0452,139.0,96.6488,10.0
58.9788,179.0,114.5295,9.0
7.7621,139.0,167.0838,9.0
114.5011,139.0,806.7478,9.0
53.7587,139.0,336.2648,6.0
61.5995,139.0,157.9905,8.0
73.282,139.0,539.4238,8.0
85.1954,159.0,89.4036,9.0
40.4042,139.0,88.4081,10.0
34.7023,99.0,102.8397,10.0
65.0865,119.0,123.7619,10.0
78.9636,99.0,46.0652,10.0
23.0489,99.0,167.4425,4.0
82.7602,80.0,16.6433,4.0
144.6945,338.0,49.6588,4.0
156.0969,119.0,0.0,4.0
63.9316,139.0,0.0,2.0
61.2883,179.0,238.4785,3.0
50.0,159.0,125.3994,5.0
69.5593,338.0,535.7257,7.0
27.2029,80.0,134.2013,10.0
41.6203,119.0,118.0042,10.0
67.574,80.0,65.7419,10.0
64.6375,219.0,210.7748,4.0
39.9061,199.0,297.7046,1.0
96.5984,159.0,414.4502,5.0
97.0013,179.0,164.195,3.0
61.5833,219.0,74.027,3.0
129.0736,80.0,809.3732,2.0
88.0412,298.0,258.1182,2.0
71.6415,199.0,144.8068,1.0
57.6303,298.0,102.5524,2.0
109.468,159.0,218.2773,5.0
75.5844,100.0,51.1077,5.0
97.0696,139.0,196.7435,9.0
76.1528,139.0,151.6377,1.0
76.5506,80.0,173.7613,2.0
88.806,199.0,228.7291,1.0
59.927,139.0,192.5747,9.0
174.6833,139.0,537.4095,7.0
29.7195,159.0,64.3817,6.0
75.5414,139.0,124.3101,6.0
58.2409,298.0,191.9505,8.0
52.5595,0.0,310.6541,4.0
106.1249,99.0,0.0,6.0
52.1967,80.0,177.6288,6.0
96.9665,139.0,349.3666,2.0
63.7887,139.0,117.3243,1.0
102.5195,99.0,716.1899,5.0
40.3113,99.0,198.2372,8.0
102.4207,179.0,204.4529,10.0
82.4394,179.0,113.1592,10.0
168.2156,179.0,201.4051,4.0
141.0718,238.0,144.423,4.0
127.001,258.0,121.8031,4.0
54.7083,119.0,423.5717,9.0
82.7118,159.0,143.8402,9.0
76.8538,80.0,99.7647,10.0
51.8845,99.0,409.2065,10.0
77.682,99.0,762.8584,1.0
10.6888,99.0,226.3184,1.0
74.0422,219.0,110.7655,1.0
67.9577,139.0,108.706,2.0
84.3342,179.0,360.8393,5.0
37.7525,99.0,55.9017,5.0
102.7533,199.0,280.3177,2.0
90.8433,139.0,122.5765,2.0
54.3346,219.0,108.2081,1.0
29.0904,100.0,674.1454,9.0
14.9164,199.0,560.3222,2.0
51.5606,99.0,78.0,1.0
60.9036,199.0,112.1606,2.0
60.5083,139.0,152.0,2.0
31.6741,139.0,361.0125,2.0
58.5534,259.0,117.8346,2.0
105.5237,139.0,827.5458,7.0
84.5281,159.0,56.5685,7.0
23.4307,80.0,184.7079,9.0
72.3896,80.0,22.1359,9.0
30.8585,159.0,119.8541,10.0
101.0371,179.0,195.829,10.0
69.2604,80.0,164.3472,10.0
92.0054,119.0,152.2104,10.0
99.6657,159.0,532.203,7.0
58.1378,139.0,219.2761,7.0
69.6312,159.0,53.9351,7.0
97.5833,139.0,126.0357,7.0
140.6076,80.0,421.0143,1.0
44.2832,278.0,68.1175,1.0
110.5283,159.0,30.0,1.0
73.5153,100.0,16.0312,1.0
89.0225,159.0,61.0737,1.0
125.9573,80.0,601.3452,2.0
116.1303,139.0,121.2642,2.0
144.7152,139.0,84.8764,2.0
50.1124,258.0,879.9097,4.0
63.0635,139.0,105.5509,3.0
62.2294,99.0,64.195,7.0
44.1475,159.0,66.5733,8.0
31.5317,179.0,0.0,4.0
52.8607,80.0,180.3691,6.0
70.3793,80.0,222.8654,9.0
79.5393,99.0,988.7472,5.0
56.7539,139.0,43.0116,5.0
42.5206,99.0,352.5635,1.0
33.1436,80.0,307.9383,1.0
41.7433,99.0,119.6035,1.0
56.1894,80.0,165.2211,1.0
87.6926,159.0,309.2733,1.0
94.1077,179.0,12.8062,1.0
117.3936,119.0,82.7345,1.0
50.3612,239.0,547.4824,8.0
52.2805,139.0,75.452,9.0
2.6926,99.0,496.1391,8.0
5.2202,179.0,99.0454,8.0
87.2425,239.0,122.0,8.0
53.7401,119.0,124.004,8.0
183.183,139.0,710.2591,7.0
98.2573,99.0,247.4268,5.0
86.5058,139.0,76.4199,5.0
66.9813,99.0,0.0,5.0
71.5629,159.0,177.5641,5.0
89.68,179.0,0.0,4.0
55.0205,99.0,98.6154,8.0
124.7808,119.0,414.7722,8.0
41.9762,159.0,402.2039,5.0
76.4281,99.0,197.0913,6.0
53.3877,239.0,131.2288,7.0
32.8824,119.0,499.7129,10.0
74.7412,179.0,368.5132,3.0
68.3977,119.0,108.1157,3.0
45.478,179.0,200.639,3.0
28.1114,338.0,104.0192,3.0
89.7399,99.0,120.9669,5.0
83.0963,99.0,122.1475,6.0
67.897,99.0,81.0247,5.0
89.5349,99.0,328.0244,5.0
53.3971,159.0,147.411,6.0
90.2718,119.0,261.725,7.0
57.6064,99.0,138.946,6.0
71.507,179.0,129.9731,3.0
39.538,119.0,348.1221,7.0
14.0089,80.0,50.636,10.0
96.5194,119.0,43.7379,10.0
94.5212,99.0,74.3303,10.0
78.1313,119.0,118.1905,7.0
54.5367,99.0,87.1149,6.0
57.7862,119.0,259.2778,6.0
41.6773,139.0,263.7347,5.0
74.0355,99.0,199.2034,5.0
169.4462,119.0,0.0,4.0
96.8155,159.0,287.9201,4.0
115.3917,258.0,101.9657,9.0
75.9227,99.0,595.7852,2.0
40.0031,80.0,126.8227,3.0
60.1519,99.0,131.3202,2.0
48.1274,80.0,119.4362,2.0
87.6727,99.0,293.6154,2.0
107.5941,179.0,442.2454,6.0
64.6239,80.0,195.3049,6.0
82.1842,258.0,578.4203,9.0
64.6471,179.0,188.1515,6.0
86.0886,99.0,364.9658,2.0
45.0,159.0,158.4961,4.0
45.9048,99.0,95.4254,2.0
113.9846,99.0,883.7901,2.0
35.7246,80.0,108.4066,3.0
63.5689,80.0,235.2297,3.0
46.6905,159.0,111.6065,4.0
61.5224,179.0,75.9605,6.0
34.6699,80.0,145.1241,6.0
139.4346,139.0,63.3246,6.0
117.5681,258.0,458.7821,9.0
73.3161,179.0,0.0,1.0
97.9005,160.0,34.7851,1.0
38.0296,179.0,191.6377,1.0
47.1832,199.0,183.5211,3.0
42.4647,199.0,58.0517,3.0
81.6609,0.0,140.2177,3.0
88.132,20.0,168.929,1.0
167.7573,120.0,65.0,1.0
13.4629,20.0,124.4709,5.0
39.6232,219.0,74.3236,8.0
124.4869,120.0,55.8032,8.0
16.5529,120.0,113.4372,8.0
81.2712,259.0,0.0,1.0
43.2261,120.0,362.2154,1.0
77.2528,20.0,205.4483,2.0
37.6431,279.0,473.6085,2.0
98.7041,199.0,272.0662,2.0
91.4166,219.0,325.8481,4.0
136.6547,219.0,594.0379,4.0
41.7852,120.0,0.0,1.0
53.535,239.0,106.0424,1.0
43.3503,299.0,153.7335,3.0
36.8816,20.0,785.9192,3.0
28.0045,279.0,94.3716,3.0
91.5492,120.0,309.8596,3.0
67.6757,159.0,53.535,3.0
44.4072,319.0,314.8142,4.0
934.1522,259.0,362.5521,4.0
35.2456,199.0,497.3982,8.0
91.6652,239.0,37.7359,8.0
99.4548,179.0,160.0125,8.0
16.5605,120.0,200.0025,8.0
38.5811,20.0,140.0321,8.0
123.6982,179.0,471.3438,8.0
28.324,239.0,378.0119,8.0
5.3151,279.0,581.7259,10.0
55.376,179.0,165.1938,10.0
68.4251,199.0,192.0443,8.0
6.7268,179.0,268.561,8.0
6.7082,219.0,123.4058,8.0
27.3724,219.0,114.0702,8.0
119.9427,120.0,35.5106,8.0
1121.475,239.0,673.3276,8.0
21.36,558.0,83.5225,8.0
72.5207,478.0,0.0,1.0
34.9464,239.0,73.4302,2.0
41.4276,279.0,81.4371,2.0
77.7126,379.0,100.2247,2.0
51.0392,259.0,68.884,2.0
40.3299,379.0,352.9448,2.0
86.8159,578.0,330.4905,2.0
101.0371,199.0,591.6562,5.0
90.118,20.0,244.806,1.0
30.3727,239.0,121.0372,1.0
64.5387,219.0,29.0689,1.0
37.3263,159.0,152.7776,1.0
43.0465,179.0,114.5295,2.0
217.0052,259.0,413.3195,2.0
64.0078,159.0,145.5232,2.0
125.6861,179.0,104.4031,2.0
148.3855,179.0,26.6833,2.0
79.6053,140.0,50.8035,2.0
23.8799,359.0,58.6686,2.0
1082.3569,558.0,652.5182,8.0
78.3534,379.0,0.0,3.0
111.6076,219.0,48.2597,3.0
37.6065,120.0,53.2353,3.0
64.5174,219.0,463.0011,3.0
35.5317,120.0,138.6542,3.0
78.0929,219.0,208.787,3.0
21.9545,120.0,114.7563,3.0
52.0024,279.0,52.811,5.0
59.3507,239.0,219.4767,5.0
73.3161,239.0,220.6581,5.0
26.8328,239.0,102.7716,5.0
38.0526,179.0,71.5891,5.0
31.6623,279.0,238.0336,5.0
55.4549,20.0,143.4503,6.0
49.7519,140.0,189.1904,6.0
49.5227,20.0,80.0062,6.0
1034.3265,239.0,163.7101,5.0
31.3249,20.0,71.1126,6.0
14.6373,458.0,91.022,6.0
103.2303,757.0,444.8303,7.0
48.7468,279.0,171.0117,7.0
81.2604,259.0,376.5953,9.0
5.7009,179.0,96.0052,9.0
71.7809,239.0,586.5501,5.0
51.12,279.0,0.0,2.0
60.6898,219.0,45.8803,2.0
59.0529,259.0,61.2209,2.0
113.9912,279.0,610.7602,2.0
112.9889,199.0,218.4353,2.0
66.191,279.0,19.6469,2.0
69.3578,219.0,116.1077,2.0
31.0483,279.0,150.6851,2.0
44.0369,20.0,262.3452,2.0
73.8241,179.0,477.001,5.0
9.3005,558.0,222.7667,5.0
100.6628,279.0,109.8954,5.0
114.6309,538.0,527.3604,6.0
49.5202,319.0,111.1575,6.0
18.8215,219.0,170.9064,7.0
46.0136,239.0,78.1601,7.0
44.8135,140.0,86.4928,7.0
30.104,20.0,93.4345,7.0
126.8592,180.0,421.7321,8.0
39.6548,259.0,159.0283,8.0
145.1637,239.0,0.0,4.0
158.7026,139.0,301.0149,2.0
67.3294,219.0,138.7732,1.0
42.3792,199.0,120.6027,1.0
163.9703,359.0,60.1664,2.0
