jannis/table11.V21,jannis/table11.V24,jannis/table11.V25
15.231,8.94596,0.70433
4.54697,1.89633,0.682429
33.2495,6.84094,0.0319101
3.32617,12.5101,-0.373582
8.99158,7.82472,-1.55599
-8.65188,4.86328,-0.0150739
10.2279,4.0572,0.238964
10.7339,7.39331,-0.606204
5.10795,7.11436,-2.73749
-11.3694,2.16549,1.8999
16.4153,4.19705,1.99704
6.8947,2.54171,-2.06351
14.8506,2.54833,0.327797
8.73793,8.37486,-0.781187
-0.0440074,1.12594,-7.36072
20.5486,3.03877,0.602226
10.2232,0.98594,-0.740637
-3.30487,4.53727,-0.835864
11.6632,7.81962,-2.25997
2.10257,3.89289,0.77485
32.8339,14.0514,-0.42103
3.73061,1.01113,-0.158893
11.8607,6.88016,-0.423376
-3.64205,5.56347,-1.43613
1.00465,1.21026,0.827672
-6.72183,6.01632,1.34312
14.97,10.9611,0.329584
-14.4506,5.90643,-0.00615992
21.4798,6.55271,-1.78931
2.85641,3.07226,0.825195
3.81122,4.44084,1.2648
8.23871,4.7558,1.37546
5.28356,8.15144,0.478387
2.10139,2.57144,0.0106623
1.44574,3.29385,0.510818
25.6068,6.8424,-1.35865
7.20945,7.36969,-0.03668
-0.00248592,0.136977,-42.4785
-5.52346,3.23713,0.318292
11.9112,10.6426,-0.554436
-12.9578,1.34854,-1.9343
-32.7541,3.4782,-2.04057
0.255022,1.26898,-1.01608
5.30646,7.31103,0.719039
0.799104,2.349,0.21114
6.05642,1.57471,-1.74541
-13.6967,2.16089,1.30082
0.0554422,1.41266,0.289407
-1.81078,1.46954,-4.59617
-0.950335,3.53829,-0.0839548
-4.80187,9.31337,-1.18438
19.468,6.75902,-1.06156
38.4216,6.73211,-0.493738
-3.05172,3.40591,-2.11501
-9.59177,1.36407,-0.676959
23.5734,7.1262,-0.772854
-9.95461,3.53334,1.01654
32.295,9.85864,0.576104
6.39262,14.573,-0.481732
9.52281,5.51773,1.12559
16.7637,5.73555,-0.998176
6.6064,17.2248,-1.96324
8.55281,13.9131,0.0497532
6.45228,3.33998,-0.00721196
-24.6098,4.60532,-1.59945
50.5556,30.9035,-1.29139
4.86745,9.87505,-0.0349032
2.21848,4.30978,-1.89027
22.5586,3.17692,-8.80629
-6.91219,2.13068,-3.08777
2.53697,4.97558,-0.0990556
25.9357,9.59014,1.61414
-1.35937,1.07747,-5.90442
9.15719,2.8962,4.51209
7.05255,4.92261,-0.984265
26.3253,8.51616,-0.423809
4.72145,6.82727,0.290112
10.9592,9.87379,-0.486349
-15.9126,16.3584,0.514327
21.8179,6.90987,-1.00747
9.84413,9.24272,0.21388
12.032,3.30119,-0.340527
-11.291,1.1876,0.183331
23.7824,13.1183,0.822036
-0.730689,19.0492,-0.101651
7.221,4.1462,-0.487533
-3.17858,3.26867,0.0943111
2.47071,3.18135,-1.0907
2.31336,3.13294,0.6783
28.7638,5.46449,-0.668062
17.8594,13.067,-1.39098
-1.53276,1.01023,-3.90587
-3.90589,4.83735,-1.47828
7.76074,4.987,0.451991
6.68029,5.30495,0.934688
-3.21491,10.3947,0.645074
0.521321,0.918257,-1.00189
2.7947,7.04524,-0.269564
21.1003,8.00267,-0.534917
-6.97025,1.28282,1.61273
1.0149,4.48049,1.1954
-1.2118,4.11456,-0.329732
37.6859,14.5261,0.709696
16.0242,8.57568,0.427515
1.63321,6.2904,-0.310414
-1.17038,3.34768,-1.53629
9.9895,5.13257,-1.30655
-2.23546,4.16646,-1.65714
1.22764,3.35694,0.110829
9.61967,3.44936,-0.0577596
19.4336,9.23908,-0.172148
2.98265,4.24875,-0.150185
-0.0173946,3.52522,-0.365441
-5.80079,3.58263,1.19815
7.36071,11.1131,-0.920665
10.552,3.44668,-0.374565
11.1273,2.06767,-1.14308
0.681237,2.55217,-0.851428
38.1043,13.0561,-0.60926
-0.263327,0.414272,-1.60109
5.08323,2.40726,-3.31417
-16.6278,5.18067,0.3078
-4.91265,2.2432,-1.2432
22.3293,8.86258,0.676876
18.1437,10.8225,0.329858
-0.135243,2.39074,-0.289073
30.709,9.67867,-0.253257
7.19323,11.4901,-0.0179666
-6.63455,2.24771,-0.369881
1.53651,6.93311,2.49946
18.6709,16.8198,-0.426161
12.1798,5.23861,-0.517848
0.788775,2.92611,-1.11117
15.1408,10.6233,1.66698
5.17795,3.24704,-0.369225
24.8968,12.2344,-0.282398
19.2159,17.1979,-0.0855182
5.36281,1.33494,-6.56307
17.0338,7.70721,-0.748075
-5.54297,7.90036,1.12247
16.5993,8.12641,0.644678
27.8463,9.08383,-0.144803
10.3187,2.22469,-0.631599
4.35587,10.9944,0.508228
6.29011,3.92299,-1.67758
2.06819,7.43234,0.411257
21.7047,12.4103,0.0590532
3.9241,2.13649,-0.764773
-2.25981,0.715838,-1.11322
3.82479,10.651,0.317727
0.916086,1.49317,-6.25808
-3.69871,4.44065,0.377044
-4.30021,3.67283,-0.225383
21.7677,12.9943,-0.366766
57.9837,11.8979,-1.27415
3.54071,9.4493,0.332196
2.24011,2.0031,-0.703827
1.00676,3.65822,-0.0614749
3.32509,1.16916,-2.89824
25.141,18.3029,-1.27229
-17.8238,7.1727,-0.790615
12.9021,3.30759,1.59705
19.8559,2.15337,-3.83471
47.5137,21.9032,-0.0688953
-10.0732,1.95606,0.0977981
0.889335,1.60305,-0.937516
-2.60889,3.86604,-0.616676
6.55371,3.89956,1.33285
29.1825,6.24077,-1.24027
6.37315,0.953297,-1.17953
1.75163,2.50532,-0.962423
8.02816,2.16864,-1.80703
-1.07029,0.545861,-0.189643
-9.63717,2.04072,-0.73543
17.7484,4.78893,-0.293166
14.2652,11.8888,0.0444186
10.1894,2.097,-1.01204
-10.683,4.43963,-0.275628
-15.9824,1.49327,-0.418503
15.4015,3.31522,-1.37651
27.0804,15.3581,-0.906642
-4.31701,13.0879,0.474319
47.6714,13.765,0.459249
2.17744,2.60426,0.738472
-3.07425,2.7945,-0.137284
4.59856,6.55,-2.13987
-0.117046,0.0967318,-13.857
-4.38739,7.46455,-0.539347
13.6435,4.92789,-0.206894
16.8099,8.03258,-0.443701
4.98229,1.08338,-3.82634
13.2392,9.64415,-0.569928
18.5323,6.64719,-0.163646
10.2305,5.50521,-0.125436
19.515,11.0732,-0.582424
9.76537,5.02335,1.19817
-14.2835,1.48012,-0.557054
16.7669,17.1837,0.182248
3.51314,0.812095,-2.99086
-3.03745,2.33619,-0.281263
-8.32784,3.31849,0.38732
18.8069,8.53384,0.044117
16.3993,7.58661,-0.201902
5.49259,4.92851,-0.416154
-15.6656,3.50515,-0.758492
-0.143945,2.26331,-3.32523
8.65399,7.38897,-0.143482
0.196508,3.91746,0.838447
9.45917,9.99632,0.938871
0.380706,0.997494,-2.09239
0.645401,6.41411,-0.403695
-2.84964,1.97299,0.866052
-1.70846,2.28126,-0.0535906
44.4626,25.1999,-0.3015
-0.441676,4.54258,-0.558947
-9.73128,3.20121,0.135217
7.65937,3.0439,-0.931859
10.4514,10.1674,0.61656
-1.94547,4.13622,-0.0481948
-2.70741,3.81697,-0.440891
16.8675,6.06275,-1.37917
6.06078,2.86648,-2.75229
1.66295,1.7546,0.52289
-10.4699,5.33107,-0.503821
12.8163,1.66043,-1.59937
0.405922,3.90403,-1.3182
14.4501,10.4768,0.521
8.84047,9.87949,-0.718803
23.462,3.08776,0.036152
-19.6982,4.05331,0.797464
8.6382,8.20591,-0.670624
2.39336,2.57825,-0.76536
6.00225,6.69043,-0.654584
14.3884,9.17054,-1.74594
15.7092,8.85666,-0.415774
8.85974,4.947,-0.693021
-2.73844,8.80767,0.633002
21.5357,18.4385,-0.611131
3.89481,6.41383,-0.040103
-4.92429,1.25689,-3.2313
-13.2622,2.15754,0.00525219
-11.1009,7.67377,-2.01459
0.450835,1.39824,-2.83323
1.07391,2.53684,0.474774
-5.35158,8.36142,0.458512
0.757454,2.01459,-0.551393
10.4995,9.00818,-0.496341
24.1283,10.3581,0.391753
0.731655,2.0999,-0.472609
15.6459,10.9424,-0.241074
20.6633,2.64567,0.795248
-8.74785,8.64278,0.853045
23.5929,12.2008,-0.863011
9.04783,2.2181,-0.9233
11.1853,7.60658,0.0015499
1.31649,2.03056,-3.04484
5.92507,2.88305,0.202664
1.37921,4.98127,-0.209408
12.4761,2.42286,-0.867182
-2.36435,7.01783,0.190728
-1.0272,0.244358,-1.36817
-9.04143,6.33405,0.223912
0.842234,3.80044,-1.00619
-4.74349,0.908618,-8.37901
-0.434959,0.559151,-2.54093
13.6651,12.6811,-1.40989
-0.83185,1.08864,2.60654
8.27878,5.88925,-0.473427
0.00379555,0.0877927,-11.8953
3.38993,4.1196,-0.815768
11.4661,7.61242,0.364964
16.6255,4.71616,-0.365936
-1.86774,3.20275,0.0681927
0.547602,2.55594,0.00880727
0.953373,3.11708,-1.20998
-1.9373,3.29244,-0.636486
2.0122,8.07443,0.232713
-1.31219,3.99558,1.09248
2.47392,2.99193,-2.59863
14.6681,10.0436,0.0279187
14.7044,5.11446,-3.04124
2.68417,3.63093,-1.00927
1.27245,1.38695,-9.29518
2.89723,2.49771,-0.236036
4.39469,5.06126,1.75475
1.40093,4.50662,-1.15988
5.92987,4.19366,0.353209
-0.478325,2.35795,-0.527857
16.69,3.70073,-0.864414
18.8845,11.924,-0.0195254
4.99665,4.34055,-0.186756
-0.0723292,11.6987,0.211328
-1.12115,0.605061,-1.19333
3.17412,7.99509,1.75505
-1.13717,5.787,-2.30255
7.69296,2.6218,-0.889351
5.23567,0.66969,-2.00345
-1.11162,18.5788,-0.580466
-7.95394,2.81941,-0.507175
4.61384,4.09005,-1.91923
0.322454,1.47557,-2.88772
-6.91741,6.26124,-1.15029
1.42105,13.3769,-0.376909
4.05601,2.79795,0.973813
4.26558,1.33021,-0.550982
13.7324,5.68853,-0.189646
8.92194,0.760868,-0.67039
3.49882,10.0744,-0.940279
-11.3185,3.64953,-0.477117
2.66376,3.41608,-1.55757
-4.56361,2.92634,-1.69694
-20.2646,12.3245,0.60036
-6.87225,3.96946,-0.197826
11.6608,13.4098,0.329679
1.41274,4.23121,0.584975
21.1282,5.95366,2.71403
6.73642,4.05442,0.210753
13.9474,1.94343,-0.546529
15.7348,8.81841,-2.14105
7.69013,4.11686,-1.29174
-1.20244,0.949469,-1.03151
-2.76628,4.07773,-0.897177
11.4925,3.46864,-1.07122
6.69314,7.53586,-0.245527
22.6697,17.0744,0.341797
-0.592916,7.43832,-0.240384
-0.683288,7.56152,1.93146
-0.892613,1.55892,-5.79868
2.41349,1.87863,0.493183
11.576,7.34519,0.148958
0.550298,1.2617,-1.13035
3.92839,9.41194,-0.25252
0.587801,3.40655,0.128743
-18.4786,4.32928,0.254628
16.4937,11.1022,0.125266
9.31546,6.05776,-0.104699
1.92785,8.21518,-0.275536
-18.6986,3.85385,0.528547
17.2013,12.4617,0.011054
-0.0104962,7.05044,-0.877929
23.359,10.7013,-1.62523
41.5833,8.84354,1.18532
-8.3939,3.65772,-1.09517
17.8404,11.4367,-0.207476
8.38383,1.94959,-3.2897
2.7306,5.34157,-1.27906
1.35035,1.50539,-0.889605
18.8859,6.70256,-0.469863
2.17663,6.53647,0.728046
6.52125,7.60762,-0.497125
-22.3785,3.8383,1.03475
7.93332,5.99618,0.671773
16.8612,7.64704,-0.388226
20.4048,6.74158,-0.709628
0.164528,1.87144,0.0781034
3.08395,5.0834,-1.24908
21.0568,14.3063,-0.476953
16.1485,3.09795,-0.13957
1.04069,2.47697,-0.135701
4.84299,4.41961,0.519448
5.99392,1.97933,-0.331592
27.9181,8.66712,1.55655
1.30201,2.49606,-0.666444
5.63769,5.68078,-0.943792
4.77134,6.32719,0.602654
4.25161,3.25748,-0.530542
25.882,2.50948,-0.849997
14.8581,3.90666,-1.82333
-18.0639,7.40719,0.736747
17.506,13.8538,0.193083
-29.7104,2.40073,0.900292
1.64184,0.821575,-6.30447
-2.83054,1.80865,0.569358
19.0059,14.3988,0.43943
2.98769,3.9847,-0.140271
11.7608,7.29548,2.27223
4.94343,3.67335,-1.55507
27.6942,8.16463,1.13646
0.350279,1.92169,-5.62219
-0.285768,1.58227,-4.33642
-9.84771,4.00269,-3.64019
16.0417,2.33887,-0.132323
4.54374,4.54209,-0.1018
-14.4464,0.577008,-0.846446
-12.3286,9.76683,1.58882
10.6784,8.99345,-0.367968
12.714,13.472,0.164292
14.9305,11.6707,-1.11069
18.1922,10.5963,0.00988933
15.3471,8.19314,0.269435
7.21597,6.55857,3.6916
0.383568,6.81428,0.957027
0.666191,0.653049,-0.128339
6.7486,9.27094,-0.867449
0.00313762,0.122247,-13.5267
17.3365,19.7764,-1.54604
-3.16759,8.80695,0.048657
14.184,2.7772,-0.821144
3.91645,1.94242,1.42212
3.14878,4.16912,-0.0242398
15.9502,5.80108,0.0041092
-1.24689,0.660018,-11.8932
17.382,2.63428,-0.0867336
-6.55961,9.12062,-0.990022
4.07044,8.87099,-0.0805485
-3.62768,1.34946,-3.77007
-0.536555,5.37957,1.28692
1.31065,2.72069,-1.67183
8.06404,4.80225,-0.414474
4.08776,5.35447,0.496738
4.82962,9.19251,0.443886
-26.1195,1.13899,0.290933
-11.6266,3.12963,-0.317295
-0.899176,1.26317,0.344086
10.4137,2.37204,-3.71915
-9.04731,2.30062,-0.209451
-2.98456,1.83098,-0.0156718
9.80316,7.20218,-0.378975
0.317701,12.3782,-1.56661
-2.20118,1.47189,-2.00165
24.5105,16.2869,0.0510585
-12.9454,3.35415,-0.391378
-0.162991,0.351952,-12.7032
12.3493,1.9868,-5.18319
-21.9249,6.56785,0.656122
21.1117,3.02896,0.0253565
12.0967,4.37431,-0.355921
0.474389,0.985654,-2.15311
-0.184486,3.18997,-0.0115242
-4.21629,5.52719,-0.439617
-3.12064,0.38405,-0.471541
2.24527,5.7743,0.414878
2.42541,2.57614,-4.28441
6.26601,1.68155,-0.868574
6.14222,1.90889,-2.05003
3.66694,7.43269,-1.69079
17.321,13.9989,0.406248
1.03748,8.05753,0.455757
1.54149,4.28729,0.891555
-14.4986,8.14112,0.932432
3.27618,4.2566,0.674505
4.74274,3.39618,-1.20724
-0.447168,0.952127,-9.16171
-4.49147,3.45636,1.09689
-13.043,6.05424,-1.88794
21.3275,8.92982,-0.380508
4.44017,4.16788,-0.0466703
-5.13941,6.40805,1.2021
-4.1148,11.4628,-0.125277
-14.2984,10.2454,-0.746891
24.1366,6.17235,-2.07882
-0.567754,3.88821,-1.01534
-7.64034,2.5898,-1.02736
2.78101,4.00668,-1.93311
10.9108,3.50896,-1.06607
25.4258,13.7282,-1.02377
4.58601,3.60753,-0.962167
3.35533,6.39164,-0.293456
4.94341,2.35634,-0.753924
-3.11319,2.60481,-0.95753
10.9795,2.09888,-0.923621
2.49066,3.82494,-0.480463
-18.8558,1.84083,0.0841241
20.8947,8.8444,-0.721807
30.2655,5.86801,-1.88698
-0.00147636,0.0410554,-0.657162
2.71922,4.20928,-1.02554
3.96454,2.86419,-2.24126
10.3646,10.6413,0.423312
2.47842,3.59535,1.03197
-2.95186,1.31931,0.722838
-0.494481,0.636839,-10.1756
1.50284,4.22382,2.42374
5.04652,2.5149,-3.27597
-3.11382,1.68327,0.845176
-13.4212,6.80963,0.666704
4.46574,3.30932,-0.0482157
18.7161,10.215,-0.121726
49.1133,15.4475,-1.97721
-0.686681,9.52488,-0.63756
-0.656789,6.49299,-0.848317
-4.73888,5.63739,-0.0652866
5.73311,0.804835,-0.984938
2.09908,5.44109,-0.22634
6.60988,12.4686,0.0563106
5.95846,6.56962,0.532765
2.83445,3.0512,0.369833
1.28597,1.31532,-2.32589
-3.3537,1.70583,-2.23296
36.7793,10.8909,-0.343879
-17.5487,4.08146,0.848004
-2.0867,0.615662,-3.34483
5.17046,4.63843,0.0573836
-0.498107,1.28923,-1.34516
-0.976112,1.16,-2.28708
-1.4011,1.2131,-2.30613
44.9244,9.2864,-0.397683
5.08125,4.07447,0.182212
16.8276,4.54954,0.1694
5.23746,8.69501,-0.295157
20.3618,9.07698,-0.865764
21.5417,11.1559,0.804754
12.0337,2.96076,-1.55093
33.1484,11.4298,0.0762123
-1.82417,1.66182,-1.09185
20.1217,3.11294,-0.561826
0.53212,1.61294,1.31784
2.11708,3.57386,0.360273
-6.18972,3.1184,-0.762409
-6.06662,4.24787,-0.148098
57.3681,12.9991,-0.896712
6.36761,10.6422,0.386567
-0.87558,3.5381,0.610009
-13.8708,5.4332,-0.260894
0.950706,1.07691,-3.30391
4.88621,1.86052,-1.04789
0.361989,7.25602,0.249991
-13.7965,0.789552,-23.9538
15.506,8.31674,-0.698609
4.41264,7.414,-0.167681
-0.127045,7.52201,1.80209
0.573103,7.83581,-0.357263
11.0522,9.90863,-0.0847852
11.3141,5.86756,0.0184939
-0.296144,1.86698,-1.0478
8.71865,12.2717,0.573402
3.66871,1.85762,0.258853
58.8466,6.41483,0.158056
-0.41605,1.84962,2.20505
0.714654,3.9397,-0.951668
24.5306,15.9038,-0.130593
-17.3547,6.55154,1.30433
5.9026,9.10224,0.250966
2.2554,2.47039,-1.96897
7.14043,7.10093,1.08933
-6.55866,6.6334,0.725662
-1.11025,0.483325,-0.945812
12.6309,3.17655,-2.19264
0.353909,3.02599,0.102129
6.15513,1.32052,-0.251472
7.01508,2.98034,-1.14578
4.62424,5.29067,-0.424631
4.61877,7.96761,-0.0922892
-9.25618,6.13302,0.226174
1.55424,6.08753,-1.27521
11.5012,2.93196,-0.346694
0.102692,2.27408,-0.873255
-0.327994,3.49191,0.770099
23.8039,13.6853,-0.577508
2.13035,9.70106,-1.08026
1.64775,4.77162,1.12575
4.07056,7.8142,0.0755641
22.4063,9.17141,-0.752294
3.43953,9.98356,0.53949
3.36663,6.0575,0.094254
8.19338,11.5671,0.492922
6.8273,1.76811,-1.34074
-0.936047,1.96855,-0.100366
0.0,0.0,0.0
0.65342,0.671059,-6.76353
6.77864,5.05045,-0.418735
3.74382,5.27088,-0.674186
7.47262,3.99214,-0.232378
9.6538,5.40322,-0.570426
-7.1065,3.22674,0.469139
-0.208767,0.563207,-9.74225
11.4862,6.29984,0.0183767
2.06384,1.69685,0.0963783
3.22063,4.44536,-0.917793
16.5868,6.84438,-2.33164
3.47519,5.87757,-0.749983
-0.883814,6.36585,-2.04289
-0.521013,0.460317,-14.2494
-5.84196,8.57066,0.0753757
28.2358,13.376,-0.0595018
6.01785,7.10552,0.354356
2.43159,2.96272,0.770707
-0.847132,5.90453,-0.0496142
17.9004,9.22675,-0.135863
4.06103,5.58759,0.765736
5.71244,2.44563,-1.17258
27.3801,10.3037,-0.253877
-13.254,6.47407,-0.354532
58.1587,7.0168,0.39357
19.8974,3.1082,-2.37745
1.76251,3.45237,-0.610393
14.6931,4.10513,-0.0878832
-2.05403,6.52074,0.0534219
13.6949,8.97923,-0.47095
7.42404,1.96382,-2.86115
4.02208,1.43718,-3.45119
-9.91312,2.16089,-0.289834
-0.419185,3.52829,-0.314636
-3.57187,5.03315,0.00624038
1.30707,3.15995,-1.22021
5.77239,3.48872,-0.370489
1.28063,7.94207,0.456833
26.466,17.1716,0.60312
-3.25003,2.83701,-1.54232
-15.9822,4.02842,-0.215361
4.16222,5.35927,-4.33398
18.0549,5.83673,-0.761425
20.8923,8.3634,-2.34314
5.13737,0.90464,0.579264
11.5087,5.58709,1.00609
4.12734,2.7286,0.103054
5.08236,6.17237,-0.32198
1.26286,0.809066,-2.8962
-9.14975,5.97275,-1.27719
5.75655,2.07191,-0.0231508
-7.90442,3.20606,-0.519919
6.20918,3.56927,-0.913344
22.1495,4.89944,-1.53234
5.94994,5.57664,-2.02346
14.4373,6.10867,-2.62588
8.75507,5.52209,-1.65072
-4.39956,2.43328,-4.65607
2.76151,7.76539,-0.535501
10.5588,1.10744,-0.375422
18.1088,8.34475,-0.841235
-6.22004,3.02264,-0.460488
5.28927,8.0993,0.418894
11.4767,4.07655,1.18802
4.30818,1.50002,-2.63131
10.6945,13.2478,-1.18527
25.216,7.45834,-0.927399
2.36928,4.41713,-0.255199
2.52138,3.06704,-0.0400736
2.20919,3.05899,-1.33727
-3.62437,13.0205,-0.249067
-15.2796,5.78318,0.472594
2.5464,2.11351,-0.379393
24.6275,4.285,-0.796061
-27.9126,6.27127,0.416625
8.05292,1.89717,-3.96861
6.85662,5.46497,-0.792593
5.47623,5.85332,1.52919
-1.07171,1.72128,-4.73134
8.04872,1.81345,1.40132
6.70027,6.73061,-0.673383
22.9658,6.26508,-0.4568
18.7149,19.0588,-0.707305
2.84379,5.50531,-0.425419
6.89754,3.33037,-0.150113
22.2965,3.87479,-1.80784
11.813,2.90979,0.848801
7.6303,1.90127,-0.691119
15.6462,7.03209,-0.556819
-10.6836,4.69256,0.448367
-0.775049,4.57836,0.951779
-1.98641,5.24453,-0.468802
-2.28522,4.99356,-1.08803
-3.64824,4.02472,-1.20811
1.57162,4.845,-0.385686
-1.89515,9.59551,0.143484
5.48494,6.56491,-0.384506
9.9853,8.20014,-0.0826159
-13.9458,3.0701,-0.665319
-7.61376,4.05823,-0.205677
1.23569,0.754636,0.00670323
-2.42159,3.54429,-2.29299
-17.0192,1.68926,2.3896
4.42445,7.59689,-1.96396
7.39592,9.82274,-0.247258
-2.102,3.32856,-0.0412885
22.3693,7.21554,-0.111334
0.0667842,4.54406,1.2926
2.63484,3.25366,0.344873
9.09281,1.58443,-3.34749
5.67888,5.64049,1.76931
1.25462,2.49648,-1.1318
2.04573,5.12627,-0.558542
13.218,8.55401,0.577534
23.071,13.7727,-0.373783
-4.60193,0.646188,-0.377775
4.22568,6.43338,0.993099
15.4366,13.7312,-0.0571453
-4.7319,4.86255,-0.200645
-0.0410356,1.49515,-1.28804
-1.93209,8.33876,-0.784702
7.22432,2.68164,-2.61397
1.68335,2.46436,-1.03422
12.6783,5.82167,-1.46353
11.9973,6.65514,-1.22576
-0.547935,5.25068,-0.402321
4.9293,2.0615,-0.466392
-19.9684,1.15867,0.827613
-0.139287,0.34834,-3.92453
11.2162,5.56783,-0.123835
24.7707,6.52407,-0.552937
-3.35905,2.79494,-0.0569972
-16.6101,3.01507,-0.411257
-11.8343,9.05462,0.705299
-12.5595,6.42646,0.798937
2.95916,5.4262,0.0855205
11.6537,6.31172,-1.35831
3.16107,2.03963,-0.846443
34.8219,11.7188,-1.1287
14.3323,11.1688,-0.529278
9.81193,3.05117,-2.50332
28.8364,12.2506,-0.485384
26.0678,12.111,-0.584686
2.132,2.57291,-0.608725
7.21311,3.87522,0.109005
3.92144,5.3848,-0.686474
-1.98023,7.5154,-1.18875
0.0490516,4.09563,1.49286
23.1681,5.63307,-1.95338
-15.8309,5.57594,0.407442
-18.9623,1.6185,-0.863605
1.19492,2.859,-3.53045
-0.498029,7.26213,-0.189519
9.46554,4.63121,-2.16798
7.82849,0.754061,-3.42612
8.7187,3.82702,0.282367
-11.3384,12.6538,-0.0857197
-0.762236,0.417982,-6.07613
-1.48523,1.54279,-0.18915
12.0394,7.4928,-0.0264065
-0.177887,4.33605,1.36581
11.0673,3.10002,0.00608402
12.9756,2.88748,-0.964914
-2.07687,5.75128,0.619517
2.07305,8.93984,0.150833
-3.4775,3.22633,0.0269285
9.05379,3.72034,-0.518359
2.32031,2.12797,-1.34523
4.49465,2.39731,-1.26871
-7.40408,11.0703,1.37804
2.59064,8.39662,0.569662
-4.83519,4.84471,0.474122
-3.88714,5.93574,0.0497439
-6.17728,4.9086,1.13424
3.81079,2.04489,2.02242
18.7631,11.1429,-0.362511
16.72,9.07582,-0.378503
6.11827,5.57499,0.547806
8.21173,2.48495,-3.3724
0.38925,1.79706,-0.225711
2.16362,8.43374,-0.66741
19.7803,15.0555,-0.157232
1.9269,6.74222,0.577547
3.49176,2.92136,-0.749094
2.00871,3.41138,-0.715555
1.89176,2.89736,0.109546
-10.3915,3.22008,1.26042
5.25189,5.95997,0.0379566
0.925273,2.25194,-1.61665
8.75301,14.0453,-0.130827
3.14975,4.05964,-0.0317336
6.08507,3.76503,-0.326372
1.82681,2.41816,0.0753356
6.47033,1.37506,-0.343119
35.0189,8.58806,-0.823752
4.47904,1.85203,-4.04849
9.36528,6.16101,0.628501
-16.8383,8.29216,-0.0409377
3.51632,4.17666,-0.907194
27.925,2.25159,-0.521263
8.07113,16.4662,0.499712
-7.59211,3.95197,-0.801123
-7.80753,1.16027,-0.180217
6.84467,6.15204,-0.476523
5.41571,2.63427,-1.0808
-12.6744,1.07734,0.308231
12.8775,8.46871,0.695497
12.2401,11.9933,0.318812
-13.0234,1.53286,-6.384
-1.59734,4.01188,0.186795
0.0310996,4.15686,-0.165075
3.27535,5.36559,0.556171
-1.81173,1.36618,-2.18838
5.44347,5.35377,-0.0135836
-4.11672,6.29026,-1.16721
2.91211,5.00925,0.714524
-0.74996,2.8365,-0.371961
-0.0417082,0.344947,-8.95636
6.07456,2.60393,-0.856859
1.19399,0.603837,-6.79528
-4.3991,1.56694,-1.54828
4.65453,4.1704,0.728813
-10.1639,3.12844,0.170132
26.3218,19.5236,0.0556761
15.9444,12.0736,-0.0598026
18.9613,6.1235,-0.152542
-2.40436,0.399425,-0.545279
4.93384,3.16246,0.989343
17.3933,2.88691,-0.119743
-2.13074,1.757,-2.53389
1.45696,1.719,-1.14987
5.21695,11.0835,-0.670244
8.31257,7.46706,0.686731
6.12571,2.41234,-3.92656
-1.79239,7.73824,0.808127
-6.67623,3.75961,-0.618826
8.92873,1.32195,-2.85203
0.00237413,0.057578,-24.0008
0.576925,4.41157,0.00713473
10.0057,8.84597,0.418535
31.1895,11.0893,-0.181536
-8.94465,9.67252,-0.134437
19.337,5.46813,-0.770709
28.4039,6.92055,-2.3781
-13.3728,8.24915,0.606221
-3.87636,4.75835,0.177011
-6.41545,1.10413,1.42114
-0.540613,1.91023,-0.710434
0.558539,2.78964,0.739812
-1.90215,1.78182,-0.755355
1.24519,2.4194,-2.40468
1.21993,4.52168,-0.0476413
3.59724,3.27618,-2.17894
15.0259,9.39304,0.097076
6.69327,6.54992,0.0321973
21.7902,10.0738,0.452688
0.844449,5.51117,0.398439
-4.40699,4.01426,-1.22251
-3.17241,2.56297,1.42085
-6.15453,15.5589,-0.114379
8.74196,3.38101,-0.497962
13.4653,7.51493,-0.583339
22.1461,13.2665,1.31854
8.53394,8.40473,-0.811518
-0.0921927,0.101091,-9.52099
-2.05367,6.4158,-0.311394
3.62961,3.76732,-0.404652
-2.52508,1.90857,-0.273358
6.75173,1.14888,-4.23457
-9.24088,3.52352,0.436769
-7.2785,3.71062,-0.65371
-9.64025,3.86115,-0.343827
11.3254,2.2703,-2.67723
12.9309,5.23116,-0.0350564
0.702161,5.53333,0.47747
-0.561593,3.8358,0.631684
-1.47721,1.69961,-3.45944
5.11169,4.035,3.13606
9.41429,4.35463,0.154355
2.09192,3.9533,0.85888
35.6804,8.36503,-1.29765
5.12763,3.45082,-2.23902
20.3556,4.38157,-1.33847
8.96413,1.61204,-2.66116
13.6666,3.75067,-1.68621
2.63875,5.95156,1.3511
19.3605,3.31777,0.838762
19.5387,3.49245,-0.840212
-2.18273,4.59488,-1.66375
19.8807,7.00626,-0.619354
-2.75362,1.88313,-0.630569
0.982464,3.09417,1.28436
4.11548,0.936946,-1.63088
0.448947,4.44972,-1.22673
0.600037,8.40756,-2.42072
-6.41234,0.687421,-6.21372
-0.89737,4.2292,0.0098849
23.6581,7.60288,0.396749
-0.562495,2.47559,-0.000426062
13.5719,8.25881,0.189521
-3.26912,1.20088,-0.18598
14.886,12.6024,0.469988
14.0026,12.8941,0.730751
-0.757436,1.37921,-1.00281
1.65552,3.41952,2.61874
33.6545,6.83945,0.820613
16.9339,7.21395,0.0585455
7.05765,5.73466,0.730796
2.25653,4.20399,0.446841
-12.9765,2.19603,0.0228285
4.68059,3.10927,-0.468028
3.42598,5.42842,-0.42597
-0.991302,12.7745,0.558485
