V35,V38,class
0.73706,0.302778,1
-0.385683,0.675,1
0.904675,0.214583,1
0.533464,0.405556,1
-0.538616,0.566667,1
4.21158,0.238889,1
0.369591,0.486111,1
2.18299,0.169444,1
-3.73722,0.194444,1
3.58604,0.15625,1
1.67219,0.1875,1
-8.60016,0.669444,1
4.81139,1.0,1
-2.29024,0.302778,1
-5.71198,0.03125,1
2.95919,0.404167,1
4.90642,0.597222,1
0.283499,0.444444,1
-0.660754,0.386111,1
12.27,0.547222,1
2.12798,0.175,1
1.85841,0.870833,1
-7.51636,0.372222,1
4.36686,0.158333,1
-4.50643,0.314583,1
-0.160018,0.216667,1
-1.37816,0.0604167,1
4.58967,0.247222,1
14.1015,0.583333,1
-1.2927,0.452083,1
-1.86219,0.4125,1
-2.18301,0.194444,1
-4.59522,0.8375,1
-5.80618,0.397917,1
2.4716,0.3625,1
2.40621,0.141667,1
6.66566,0.320833,1
2.42853,0.785417,1
2.26481,0.458333,1
3.92144,0.3625,1
-0.0464976,0.1875,1
17.2921,0.425,1
1.38935,1.0,1
-3.02488,0.113889,1
-3.27378,0.486111,1
3.27076,0.319444,1
0.789138,0.564583,1
-14.3511,0.197222,1
-3.71258,0.402083,1
-2.61151,0.3375,1
13.9043,1.0,1
-2.94396,0.519444,1
0.909531,0.227778,1
-7.83251,0.0895833,1
2.44441,0.280556,1
2.89948,0.313889,1
-0.0782271,0.15,1
1.09613,1.0,1
-4.59295,0.183333,1
-2.02079,1.0,1
-0.451134,0.577778,1
3.31523,0.296875,1
1.92569,0.633333,1
-6.09674,0.116667,1
6.00736,0.545833,1
0.256332,0.611111,1
4.22255,0.1375,1
-0.530603,0.708333,1
10.5437,0.0944444,1
-2.18422,0.336111,1
0.303722,1.0,1
2.92205,0.202778,1
-0.126239,0.0722222,1
8.93536,0.336111,1
4.42458,0.377083,1
0.226578,0.233333,1
0.756174,0.291667,1
6.19255,1.0,1
-0.22308,0.391667,1
0.506861,0.444444,1
-1.74172,0.225,1
3.94759,0.419444,1
-4.89846,0.544444,1
-3.25776,0.319444,1
2.33617,0.180556,1
1.85758,0.316667,1
2.20773,0.285417,1
1.35623,0.377778,1
0.926181,0.880556,1
-1.71875,1.0,1
0.216744,0.147917,1
1.90464,0.75,1
-3.63941,0.172917,1
0.496571,0.219444,1
-2.79567,0.208333,1
-10.8616,0.533333,1
1.04765,0.164583,1
-0.866325,0.191667,1
0.702065,0.630556,1
2.58012,0.364583,1
0.102481,0.84375,1
0.128086,0.486111,1
-0.808892,0.275,1
6.92322,0.25,1
15.5691,0.321875,1
0.815162,0.113889,1
8.34661,0.361111,1
-0.112088,0.222917,1
1.03423,0.388889,1
-3.47663,0.184375,1
18.1812,0.154167,1
2.29091,0.158333,1
15.0877,0.263889,1
-6.52329,0.366667,1
0.103738,0.863889,1
-4.30832,0.488889,1
14.4856,0.247917,1
-5.01035,0.491667,1
2.47081,0.686111,1
2.37622,0.225,1
-3.37273,0.552083,1
1.15415,0.427778,1
-5.48149,0.625,1
-1.89319,0.1375,1
0.702723,0.477778,1
4.59576,0.141667,1
1.52361,0.525,1
5.08979,0.55625,1
3.29391,0.391667,1
14.9292,0.472222,1
9.08156,0.208333,1
0.481747,0.183333,1
2.77001,0.125,1
3.8289,0.236111,1
1.79705,0.388889,1
-8.65692,0.863889,1
-3.63324,0.714583,1
4.40762,0.177778,1
5.19891,0.445833,1
1.23404,0.288889,1
-4.02442,0.475,1
-4.40811,0.191667,1
1.74177,0.555556,1
6.80177,0.516667,1
10.6715,0.615625,1
-1.70743,1.0,1
0.0883231,0.772222,1
1.40813,0.145833,1
6.71719,0.569444,1
-1.90443,0.185417,1
-5.81119,0.725,1
5.20231,0.647917,1
3.52873,0.8125,1
-5.2524,0.197917,1
1.01184,0.0944444,1
1.11901,0.277083,1
15.6206,0.235417,1
3.79237,0.519444,1
-3.01863,0.391667,1
0.788266,0.227778,1
-4.16793,0.775,1
3.15334,0.140625,1
-7.58036,0.575,1
-1.02054,0.258333,1
-3.84128,0.328125,1
1.18783,0.321875,1
-1.31062,0.529167,1
-1.30853,0.30625,1
0.642509,0.220833,1
-1.92127,0.197917,1
-1.04941,0.460417,1
1.38239,0.510417,1
-1.58466,0.15,1
0.355953,0.922917,1
2.29948,0.15,1
8.55723,0.327778,1
-0.440359,0.29375,1
9.46859,0.530556,1
9.95476,0.15,1
1.83673,0.0527778,1
-16.2324,0.786111,1
4.49253,0.511111,1
2.70324,0.525,1
6.15699,0.258333,1
-13.0529,0.383333,1
0.747995,0.390625,1
0.709752,0.930556,1
5.95608,0.220833,1
2.31834,0.161111,1
-1.9609,0.05,1
-1.34675,0.521875,1
-0.943181,0.0805556,1
-11.8062,0.533333,1
6.74338,0.711111,1
-0.780059,0.852778,1
5.55639,0.352083,1
1.28581,0.125,1
-15.8411,0.452778,1
-7.87226,0.938889,1
7.48786,0.289583,1
1.29232,0.4625,1
-1.45078,0.266667,1
-1.84187,0.1,1
6.81264,0.125,1
4.95948,0.527778,1
7.05426,0.670833,1
-0.847663,0.372222,1
-7.06028,0.186111,1
-1.65318,0.295833,1
4.90471,0.172222,1
6.00523,0.194444,1
9.2747,0.988889,1
19.2026,0.0777778,1
1.38053,0.075,1
1.18218,0.305556,1
-7.6794,0.0972222,1
0.513715,1.0,1
-4.84614,0.215625,1
-7.40715,0.975,1
0.340078,0.85625,1
0.730789,0.797222,1
1.91359,0.802778,1
5.28506,0.244444,1
13.2202,0.836111,1
1.82691,0.727778,1
5.35912,1.0,1
4.06092,0.270833,1
-4.56349,0.660417,1
5.16072,0.380556,1
3.00894,0.429167,1
17.8361,0.416667,1
0.24127,0.244444,1
2.9731,0.438889,1
4.35463,0.177083,1
-7.17575,0.339583,1
2.97535,1.0,1
-1.81488,0.544444,1
0.576799,0.302083,1
5.46508,0.561111,1
0.568166,0.583333,1
-3.92385,0.345833,1
-0.022722,0.496875,1
2.91951,0.652083,1
0.961625,1.0,1
-5.89175,0.278125,1
-0.475893,0.45625,1
-3.11097,0.205556,1
-20.1413,0.252778,1
-2.67087,0.364583,1
-2.84088,0.358333,1
8.57713,0.227778,1
1.28053,0.386111,1
0.132918,1.0,1
2.14492,0.595833,1
14.5004,0.130556,1
4.46437,0.475,1
-0.569743,0.70625,1
-1.68382,0.0472222,1
4.25275,0.25,1
0.960828,0.236111,1
-4.2043,0.358333,1
2.3903,0.745833,1
1.59129,0.813889,1
0.785027,0.0888889,1
-4.14399,0.0666667,1
-0.506309,0.280556,1
-2.48597,0.28125,1
0.37352,0.927778,1
0.593411,0.909375,1
6.4464,0.322917,1
-10.3684,0.413889,1
-10.2558,1.0,1
-2.78205,1.0,1
-2.15464,0.208333,1
-2.0,0.904167,1
3.629,0.422917,1
-15.4032,0.4,1
4.57819,0.8,1
1.48786,0.252778,1
8.31442,1.0,1
0.812812,0.619444,1
16.1847,0.152778,1
-2.83686,0.405556,1
0.713356,1.0,1
-0.264048,0.808333,1
-2.23811,0.944444,1
-0.787271,0.269444,1
-0.759413,0.6875,1
-0.00861431,0.0666667,1
-11.4791,0.522917,1
1.95472,0.147222,1
12.9898,0.597222,1
6.61799,0.0916667,1
3.50415,0.466667,1
1.55629,0.35625,1
3.80146,0.416667,1
5.38008,0.675,1
-1.00355,0.219444,1
1.56501,1.0,1
-3.91789,0.19375,1
-1.07304,0.486111,1
4.4923,0.130556,1
3.2231,0.705556,1
-1.17399,0.202778,1
2.07576,0.172222,1
3.14901,0.338889,1
-8.68724,0.172917,1
1.19578,1.0,1
-0.169414,0.0944444,1
2.6295,0.194444,1
2.14063,0.538889,1
-0.102532,0.278125,1
-0.318612,0.519444,1
-1.14575,0.409375,1
1.68401,0.45,1
0.397296,0.583333,1
-0.306691,0.14375,1
1.01781,0.405556,1
-1.3607,0.466667,1
5.85379,0.436111,1
-1.074,0.15625,1
0.699123,0.06875,1
-12.3021,0.225,1
-7.21566,0.0944444,1
-1.50365,0.0722222,1
-1.04081,0.230556,1
5.48399,0.197917,1
6.11352,0.491667,1
-1.32361,0.547222,1
-4.65442,0.608333,1
-6.21726,0.991667,1
0.915745,0.391667,1
0.0877496,0.0861111,1
0.402469,0.475,1
-6.61808,0.497222,1
-21.5427,0.488889,1
-9.20955,0.458333,1
-2.2331,0.233333,1
-1.45081,0.519444,1
4.40891,0.254167,1
-2.3332,0.269444,1
0.0602855,0.213889,1
3.04338,0.738889,1
1.04495,0.116667,1
3.266,0.272917,1
2.9998,0.25,1
11.8614,0.888889,1
-8.45352,0.163889,1
-1.69154,0.466667,1
8.01536,0.0979167,1
5.19958,0.547917,1
1.93477,0.46875,1
-3.07861,0.444444,1
12.809,0.379167,1
0.0545461,0.486111,1
-4.67514,0.51875,1
12.153,0.372917,1
-0.104757,0.9375,1
-5.076,0.561111,1
-1.702,0.2125,1
-1.20125,0.528125,1
0.60496,0.358333,1
-3.41144,0.275,1
2.8957,0.163889,1
0.216308,0.527083,1
0.215031,0.210417,1
2.4144,0.0944444,1
-3.24552,0.111111,1
7.03265,0.480556,1
-0.798484,0.0895833,1
1.93707,0.483333,1
2.0016,0.380556,1
-7.01011,0.1125,1
-3.01429,0.247222,1
0.218155,0.752778,1
0.140892,0.316667,1
2.20646,0.197222,1
4.47945,0.35,1
-1.24533,0.35625,1
-5.5769,0.279167,1
0.103416,0.822222,1
-1.40743,0.630556,1
-3.75257,0.184375,1
-1.86085,0.955556,1
9.32337,0.33125,1
-0.615521,0.194444,1
-4.0713,0.552083,1
3.02526,1.0,1
4.88089,0.884375,1
5.79336,1.0,1
1.4676,0.380556,1
2.01298,0.238889,1
11.7119,0.891667,1
-0.0136198,0.355556,1
-1.39701,0.219444,1
1.75073,0.0861111,1
7.00736,0.233333,1
0.635473,0.544444,1
1.55426,0.486111,1
-7.57162,1.0,1
-0.00641001,0.172222,1
0.250009,0.145833,1
4.83176,0.3625,1
12.4257,0.327778,1
-1.54757,0.325,1
0.887059,0.227778,1
0.243972,0.455556,1
-0.896176,0.438889,1
1.22883,0.283333,1
3.49364,0.469444,1
6.05466,0.1875,1
-23.7039,0.175,1
-5.07684,0.414583,1
-0.0886905,0.852778,1
0.038222,0.4875,1
-0.636437,0.725,1
1.06659,0.638889,1
-0.604989,0.211111,1
2.60024,0.855556,1
2.69184,0.266667,1
13.0179,0.3375,1
-2.94527,0.255556,1
1.72558,0.322222,1
0.0955914,0.477778,1
-0.643192,0.411111,1
-7.54871,0.122917,1
1.07067,0.755556,1
-1.451,0.230556,1
0.880191,0.54375,1
-0.343874,0.24375,1
-0.271625,0.116667,1
-0.586533,0.486111,1
0.0656395,0.175,1
4.7369,0.366667,1
2.83662,0.227778,1
16.2673,0.497917,1
-3.60435,0.427778,1
2.08233,0.119444,1
11.0698,0.108333,1
-5.67481,0.302778,1
4.72438,0.436111,1
4.788,0.0729167,1
-2.09296,0.55625,1
0.258965,0.241667,1
-1.17128,0.108333,1
3.6717,0.152778,1
0.778327,0.0972222,1
-0.69082,0.6625,1
1.45178,0.197222,1
-0.264043,0.166667,1
5.86433,0.919444,1
-2.52037,0.471875,1
0.816987,0.236111,1
-0.00348492,0.202778,1
0.364386,0.341667,1
-0.358044,0.19375,1
0.507967,0.39375,1
13.4799,0.49375,1
4.6116,0.33125,1
9.24437,0.422222,1
-1.38338,0.277778,1
0.150736,0.35625,1
-1.74024,0.0645833,1
5.2643,0.275,1
5.95159,0.0638889,1
-0.254889,0.555556,1
11.8693,0.111111,1
-2.47362,0.25625,1
-12.6257,0.102778,1
6.14573,0.128125,1
-9.65685,0.0888889,1
1.25088,0.358333,1
-1.43907,0.83125,1
-9.55034,0.391667,1
1.72686,0.458333,1
-1.07032,0.113889,1
1.75135,0.194444,1
1.28734,0.35,1
-3.85766,0.55,1
0.239499,0.572222,1
-0.618872,0.195833,1
0.331475,0.125,1
1.97841,0.152778,1
-1.18501,0.452083,1
10.8834,0.277778,1
-0.092355,0.891667,1
0.122376,0.341667,1
-0.746746,0.21875,1
1.96878,0.327778,1
2.49458,0.528125,1
2.24743,0.219444,1
-22.6334,0.197222,1
-0.527008,0.230556,1
12.6597,0.45,1
-5.30799,0.70625,1
-2.74448,0.502778,1
1.08191,0.961111,1
-2.85385,0.722222,1
-8.90517,0.772222,1
6.17884,0.263889,1
4.42294,0.538889,1
-0.0584563,0.0583333,1
2.3762,0.313889,1
0.524693,0.166667,1
-0.926163,0.491667,1
-1.47598,0.327083,1
5.7328,0.564583,1
-1.22559,0.391667,1
2.19533,0.272917,1
-0.711358,0.177778,1
2.85988,0.1625,1
-7.71746,0.102778,1
-0.336544,0.375,1
-0.36375,0.180556,1
-4.99188,0.366667,1
0.566591,0.169444,1
-3.85985,0.452778,1
-0.324332,0.35,1
7.17693,0.45,1
3.05895,0.119444,1
1.88904,0.416667,1
0.00682298,0.2875,1
-8.30889,0.104167,1
-0.630493,0.108333,1
1.17584,0.428125,1
2.31593,0.475,1
-4.55972,0.185417,1
-6.14257,0.430556,1
2.36533,0.5,1
3.81116,0.34375,1
4.27381,0.480556,1
3.14354,0.325,1
1.07988,0.127778,1
10.881,0.183333,1
-3.20239,0.366667,1
9.56029,0.269444,1
2.10183,0.275,1
1.13097,0.519444,1
-0.0070938,0.289583,1
3.65685,0.144444,1
0.406127,0.353125,1
0.0447554,0.8,1
7.38262,0.222222,1
14.9042,0.491667,1
-0.633023,0.333333,1
1.77251,1.0,1
5.12098,0.966667,1
-2.96552,0.883333,1
-2.43573,0.794444,1
-1.04286,0.816667,1
-1.65437,0.515625,1
-1.06426,1.0,1
6.93409,0.0722222,1
-1.99685,0.59375,1
5.70985,0.383333,1
-0.237334,0.216667,1
0.687613,0.413889,1
-1.19107,0.472917,1
1.00846,0.0583333,1
2.02785,0.238889,1
-0.198674,0.286111,1
22.983,0.697222,1
3.934,0.271875,1
3.93283,0.420833,1
-1.41242,0.075,1
-0.367223,0.403125,1
-2.75251,0.458333,1
-0.0330833,0.460417,1
1.55973,0.977778,1
-9.14415,0.327778,1
-5.93103,0.308333,1
-0.260598,0.844444,1
1.03315,0.309375,1
-7.17336,0.428125,1
9.03205,0.4,1
0.457559,0.5625,1
6.59036,0.197917,1
9.98644,0.938889,1
0.689103,1.0,1
0.598291,0.283333,1
10.0722,0.36875,1
2.75907,0.197222,1
0.045356,0.125,1
4.36339,0.689583,1
3.36726,0.325,1
26.7869,0.246875,1
0.691664,0.175,1
-0.58493,0.344444,1
14.4602,0.352778,1
-4.40056,0.196875,1
2.88421,1.0,1
5.44181,0.44375,1
0.133227,0.320833,1
3.42067,0.741667,1
3.57813,0.430556,1
-4.90461,0.591667,1
0.39175,0.508333,1
-4.83872,0.530556,1
2.0794,0.215625,1
-1.63876,0.463889,1
3.65377,0.44375,1
-1.15705,0.533333,1
6.56184,0.141667,1
-0.633378,0.35,1
0.741282,0.138889,1
-1.87531,1.0,1
-9.39557,0.458333,1
-0.0526977,0.347222,1
0.657314,0.219444,1
-1.63952,1.0,1
0.839989,0.341667,1
0.88473,0.629167,1
3.39151,0.302778,1
-0.299794,0.619444,1
2.0536,0.416667,1
2.45554,0.197222,1
-1.91277,0.585417,1
-3.65749,0.558333,1
-4.33385,0.283333,1
-0.0398364,0.79375,1
-1.31285,0.171875,1
1.66851,0.152778,1
-6.86675,0.6125,1
-2.30485,0.325,1
31.0495,0.866667,1
1.84902,0.96875,1
5.26639,0.571875,1
10.4816,0.316667,1
3.87174,0.116667,1
-0.912363,0.371875,1
26.2497,0.714583,1
7.05783,0.158333,1
4.83994,0.583333,1
-14.2046,0.122222,1
-6.18177,0.327778,1
-0.214904,0.977778,1
0.0564537,0.341667,1
-1.90727,0.7,1
-0.717915,0.327083,1
3.37511,0.2625,1
0.392788,0.269444,1
9.30551,0.460417,1
0.0506442,0.113889,1
-0.945203,0.713889,1
0.483253,0.808333,1
-0.0201842,0.352083,1
-1.96549,0.496875,1
7.85946,0.152778,1
2.35519,0.525,1
2.17242,0.261111,1
1.66182,0.714583,1
-2.89916,0.4875,1
-0.249602,0.658333,1
5.72245,0.758333,1
2.34106,0.430556,1
1.30511,0.458333,1
5.24642,0.236111,1
-4.05893,0.177778,1
0.882688,0.0916667,1
0.331858,0.177778,1
-0.801942,0.35,1
-2.71429,0.208333,1
-1.59885,0.327778,1
2.70392,0.319444,1
7.95855,0.8125,1
0.231063,0.94375,1
7.85192,0.525,1
-0.335458,0.194444,1
0.719196,0.283333,1
8.07668,0.705556,1
12.7918,0.121875,1
1.74678,0.408333,1
-5.49168,0.636111,1
0.864381,0.233333,1
2.27912,0.141667,1
2.65046,0.102778,1
-0.76002,0.113889,1
4.95241,0.233333,1
-7.68504,0.494444,1
-2.94952,0.370833,1
-9.94744,0.172222,1
-1.56492,0.277778,1
2.33388,0.244444,1
6.13942,0.236111,1
-2.10835,0.186111,1
8.55138,0.888889,1
3.66362,0.247917,1
-7.51171,0.0611111,1
-4.2541,0.325,1
-5.2607,0.477778,1
-1.19941,0.179167,1
0.441485,0.3,1
0.218696,0.311111,1
-3.24711,0.369444,1
4.73654,0.822222,1
4.90149,0.23125,1
-12.2662,0.872222,1
-1.97271,0.755556,1
-7.23597,1.0,1
5.14743,0.202778,1
-0.540782,0.0708333,1
8.79844,0.397222,1
1.94154,0.502778,1
-1.31993,0.61875,1
8.36434,0.372222,1
4.13233,0.572222,1
-4.05207,0.505556,1
3.4762,0.586111,1
0.365521,0.352778,1
-0.824899,0.111111,1
-2.49808,0.277083,1
2.43843,0.2875,1
0.10203,0.25,1
-13.6146,0.405556,1
-0.594554,0.520833,1
6.91281,1.0,1
3.17868,0.4375,1
1.25354,0.127083,1
1.81919,0.60625,1
2.81585,0.59375,1
-0.563442,0.2375,1
-0.209694,0.0916667,1
0.980981,0.136111,1
-4.07097,0.879167,1
4.80617,0.811111,1
12.6245,0.491667,1
-3.68985,0.0861111,1
14.9734,0.4,1
-2.80597,0.508333,1
-4.17398,0.405556,1
1.90079,0.108333,1
22.8865,0.147917,1
1.35913,0.177778,1
0.581602,0.13125,1
-8.2214,0.44375,1
-4.02833,0.202083,1
-9.89941,0.302778,1
-0.316744,0.391667,1
-7.28383,0.644444,1
-20.0497,0.35,1
-6.39911,0.135417,1
6.37925,0.16875,1
5.53518,0.275,1
-0.814062,0.7,1
-1.15463,0.911111,1
1.38588,0.127778,1
1.29747,0.436111,1
-0.738599,0.596875,1
-0.357128,0.0583333,1
4.60332,0.672917,1
-19.5772,0.933333,1
0.531119,0.5,1
-5.23104,0.2125,1
-0.267816,0.177083,1
-9.50632,0.595833,1
-8.89153,0.185417,1
1.57306,0.363889,1
0.869505,0.255556,1
0.0186529,0.533333,1
-1.12625,0.616667,1
2.46411,0.241667,1
-0.0956857,0.444444,1
-0.0856689,0.7625,1
0.193274,0.388889,1
-8.8888,0.938889,1
-2.99737,0.627778,1
-10.2985,0.397222,1
-0.00297921,0.0972222,1
6.55231,0.470833,1
0.247386,0.319444,1
1.10055,0.175,1
-0.711587,0.09375,1
5.23342,0.155556,1
2.49979,0.433333,1
9.32942,0.489583,1
1.27537,0.188889,1
-3.42039,0.3,1
3.73279,0.5625,1
-4.94688,0.504167,1
-0.922796,0.863889,1
1.51955,0.9375,1
-4.9544,0.102778,1
2.87519,0.605556,1
10.1694,0.0645833,1
0.540864,0.272222,1
-10.9584,0.863889,1
1.16898,0.844444,1
-1.59429,0.545833,1
-5.50017,0.2,1
-5.74933,0.616667,1
0.440732,0.552778,1
4.07202,0.572917,1
-4.53913,0.575,1
0.499143,0.275,1
1.92049,0.59375,1
-0.0556911,0.33125,1
23.8143,0.216667,1
7.63342,0.297222,1
-10.3691,0.230556,1
0.507865,0.344444,1
-3.29553,0.925,1
-12.8907,0.510417,1
-15.8897,0.608333,1
1.46844,0.252778,1
5.00868,0.127778,1
1.30416,0.208333,1
1.60266,0.225,1
1.4805,0.215625,1
-3.02858,0.240625,1
-0.591442,0.1125,1
4.13723,0.6125,1
0.00104553,0.796875,1
1.58117,0.105556,1
10.2589,0.288889,1
3.20155,0.633333,1
1.34089,0.269444,1
-0.0173078,0.130556,1
-1.89344,0.597222,1
3.1861,0.395833,1
-0.136583,0.129167,1
1.63623,0.333333,1
-0.318275,0.11875,1
0.764724,0.194444,1
-2.65004,0.441667,1
7.24428,0.233333,1
2.95235,0.213889,1
1.28865,0.383333,1
-3.60337,0.0916667,1
-3.75385,0.1375,1
0.3832,0.09375,1
1.38037,0.269444,1
2.16267,0.59375,1
1.03783,0.188889,1
0.838275,0.141667,1
-0.471183,0.336111,1
1.66199,0.261111,1
-1.4731,0.279167,1
-1.61244,0.15625,1
9.43537,0.2,1
4.67473,0.169444,1
1.33391,0.0972222,1
-0.039628,0.194444,1
-6.64168,0.319444,1
4.45471,0.0555556,1
-7.71411,0.266667,1
5.54593,0.329167,1
-2.96059,0.302778,1
0.246654,1.0,1
10.7121,0.691667,1
-7.4844,0.286111,1
3.69239,0.194444,1
0.958264,0.355556,1
4.95547,0.513889,1
-2.53654,0.119444,1
9.10799,0.2625,1
-2.28934,0.597917,1
-1.23781,0.697222,1
1.40237,0.191667,1
3.13369,0.241667,1
-0.392648,0.177778,1
4.51415,0.197222,1
-0.952035,0.397917,1
-1.8276,0.583333,1
11.3628,0.561111,1
-6.81918,0.544444,1
3.38689,0.495833,1
-7.40693,0.670833,1
15.5127,0.663889,1
-0.804985,0.897222,1
-0.754242,0.133333,1
-0.314399,0.152778,1
-0.0364923,1.0,1
-4.72957,0.411111,1
4.76952,0.252083,1
-12.5614,0.125,1
-11.1756,0.316667,1
3.0031,0.13125,1
-3.99686,0.352083,1
-1.07404,0.661111,1
-0.583788,0.575,1
-13.2004,0.561111,1
-1.39848,0.725,1
-0.417474,0.386111,1
-2.31564,0.0833333,1
23.7553,0.141667,1
9.41223,0.2875,1
0.773265,0.358333,1
2.81308,0.633333,1
0.884495,0.488889,1
1.38552,0.245833,1
13.5444,0.263889,1
4.50501,0.197917,1
-11.214,0.2375,1
1.61369,0.205556,1
1.30182,0.352083,1
-8.77429,0.28125,1
0.488937,0.0416667,1
-6.0236,0.0666667,1
-0.903231,0.302083,1
20.1735,0.2125,1
3.78902,0.291667,1
-2.88788,0.216667,1
2.75073,0.775,1
3.26423,0.161111,1
12.6103,0.316667,1
-0.64025,0.516667,1
2.6884,0.520833,1
6.71853,0.555556,1
0.105815,0.577778,1
2.63375,0.0972222,1
10.9265,0.209375,1
0.13203,0.538889,1
3.60394,0.211111,1
0.137043,0.294444,1
-0.30845,0.305556,1
11.2592,0.20625,1
7.55856,0.333333,1
-3.39855,0.1,1
2.11385,0.220833,1
1.66916,0.272222,1
6.6265,0.886111,1
-12.001,1.0,1
2.2522,0.11875,1
4.69602,0.425,1
-0.183496,0.138889,1
0.616637,0.5,1
-0.211895,0.722222,1
-0.997043,0.04375,1
-1.1752,0.247222,1
-1.68908,0.0770833,1
1.78828,0.172917,1
4.60649,0.190625,1
-11.2055,0.111111,1
4.79816,0.252778,1
1.49319,0.85,1
3.18179,0.436111,1
-1.00328,0.725,1
6.85086,0.116667,1
12.0349,0.0583333,1
2.6429,0.6,1
-12.8678,0.602778,1
5.97263,0.422917,1
-5.45022,0.361111,1
7.00587,0.0972222,1
7.54305,0.272222,1
1.11487,0.1125,1
-0.32695,0.286111,1
-0.417367,0.260417,1
0.675075,0.375,1
-5.83941,0.3375,1
9.7963,0.205556,1
-0.501015,0.413889,1
-3.64198,0.227083,1
-3.21858,0.513889,1
-2.39564,0.638889,1
-3.26882,0.797222,1
-4.26478,0.263889,1
-7.71336,0.286111,1
1.77221,0.519444,1
7.24319,0.241667,1
-1.25807,0.483333,1
-1.83971,0.65,1
0.0549032,0.508333,1
-4.03855,0.120833,1
-0.133289,0.83125,1
-0.959577,0.191667,1
0.404606,0.338889,1
-2.09987,0.252778,1
-0.972231,0.54375,1
12.1333,1.0,1
1.34615,0.291667,1
7.53691,0.339583,1
0.604198,0.169444,1
2.48847,0.779167,1
4.84911,0.497222,1
-7.82198,0.0305556,1
5.0511,0.313889,1
1.14105,0.191667,1
-1.10331,0.570833,1
5.59199,0.3375,1
2.33943,0.152778,1
-0.365084,0.7375,1
3.38229,0.622222,1
3.64568,0.344444,1
0.0375946,0.488889,1
-0.937326,0.186111,1
2.92117,0.239583,1
-0.00920727,0.241667,1
-2.69934,0.0583333,1
1.31405,0.38125,1
5.53942,0.161111,1
-6.83648,0.220833,1
4.60656,0.341667,1
6.56206,0.20625,1
4.57683,0.436111,1
-0.552248,0.130556,1
1.96563,0.2875,1
0.942599,0.428125,1
1.89688,0.15,1
0.131776,0.197222,1
-13.321,0.477778,1
5.68419,0.133333,1
0.459684,0.166667,1
6.36341,0.283333,1
-1.1635,0.220833,1
0.369944,0.238889,1
0.783211,0.538889,1
0.764268,0.308333,1
-0.106908,0.11875,1
1.69705,0.175,1
0.834003,0.266667,1
2.07862,0.258333,1
7.04176,0.683333,1
2.69411,0.441667,1
5.22903,0.488889,1
-6.37441,0.394444,1
4.80657,0.230556,1
2.99209,0.411111,1
-2.16893,0.2,1
1.12194,0.205556,1
-0.137965,0.1125,1
12.6837,0.629167,1
2.52844,0.641667,1
3.67934,0.936111,1
-5.86152,0.461111,1
5.18192,0.491667,1
1.35558,0.104167,1
4.32911,0.655556,1
-3.7691,0.936111,1
-1.3813,0.34375,1
8.10757,0.530556,1
-7.68682,0.109375,1
0.59971,0.1375,1
3.20281,0.147917,1
-0.618928,0.38125,1
3.98361,0.35,1
1.6547,0.161111,1
7.82645,0.194444,1
5.11733,0.270833,1
5.03478,0.288889,1
0.642929,0.280556,1
12.1699,0.258333,1
-0.326357,0.16875,1
10.1543,0.155556,1
-2.19226,0.416667,1
-2.32937,0.458333,1
-0.673077,0.45,1
16.7745,0.322222,1
1.13942,0.397917,1
0.557269,1.0,1
0.660297,0.113889,1
26.9014,0.452083,1
-9.23363,0.260417,1
5.21246,0.530556,1
-3.53551,0.564583,1
7.72596,0.472917,1
-1.7795,0.584375,1
2.36006,0.133333,1
10.373,0.480556,1
-0.615897,0.113889,1
7.09007,0.24375,1
-2.54288,0.608333,1
7.93377,0.125,1
5.40896,0.45625,1
-0.476138,0.255556,1
1.59971,0.183333,1
-2.65409,0.491667,1
-0.898671,0.122222,1
-0.0257415,0.440625,1
0.930496,0.108333,1
8.65769,0.866667,1
4.71213,0.305556,1
9.43337,0.286111,1
1.06645,0.530556,1
-12.5915,0.669444,1
33.6258,0.53125,1
17.8197,0.655556,1
-3.54966,0.633333,1
0.994356,0.4,1
-0.349145,0.236111,1
1.46645,0.04375,1
0.0398171,0.55625,1
-2.89184,0.308333,1
3.27678,0.433333,1
-23.0766,0.116667,1
1.43747,0.413889,1
15.9849,0.616667,1
-0.871536,1.0,1
4.02693,0.35,1
1.70803,0.585417,1
0.810514,0.279167,1
-1.09027,0.463889,1
0.807772,0.494444,1
0.223109,0.228125,1
-3.34496,0.202778,1
1.56815,0.497222,1
-1.39022,0.852778,1
5.44818,0.197222,1
6.9404,0.375,1
-4.75166,0.2625,1
-0.191657,0.379167,1
4.15168,0.30625,1
3.05504,0.0944444,1
7.46475,0.230556,1
-2.34478,0.641667,1
0.388079,0.105556,1
2.13976,0.469444,1
8.20165,0.463889,1
3.14619,0.585417,1
2.93749,0.511111,1
0.562714,0.358333,1
2.75817,0.175,1
4.97182,0.289583,1
-2.57572,0.0645833,1
21.8245,0.277778,1
0.782202,0.0777778,1
37.1773,0.38125,1
2.67085,0.219444,1
3.03764,0.725,1
0.419449,0.480556,1
3.77239,0.0972222,1
-1.21307,0.641667,1
2.73218,0.313889,1
2.10403,0.254167,1
0.662177,0.127778,1
2.58548,0.513889,1
2.98296,0.161111,1
-0.456308,0.897917,1
-1.33661,0.363889,1
-3.87897,0.39375,1
-0.838193,0.577083,1
-3.58999,0.208333,1
