jannis/table2.V29,jannis/table2.V38,jannis/table2.V41
1.0,0.138889,0.611978
1.0,0.145833,2.56543
0.0916667,0.227778,1.7344
0.294444,0.127083,0.731836
0.241667,0.288889,-0.129127
1.0,0.295833,0.803169
0.127083,0.227778,0.510786
0.2,0.40625,0.168112
1.0,0.216667,2.6631
1.0,0.252778,-1.224
0.0770833,0.166667,1.43595
1.0,0.552083,-0.0423526
1.0,0.269444,-1.92854
0.678125,0.608333,0.313948
1.0,0.75,-0.227507
1.0,0.263889,0.398404
0.94375,0.147917,-0.06251
0.189583,0.155556,0.0369793
1.0,0.3625,0.309001
0.791667,0.410417,-3.28631
0.733333,0.19375,0.365989
0.19375,0.408333,-0.00486025
1.0,0.694444,-0.0333848
0.0645833,0.185417,0.667532
0.26875,0.627778,16.3311
0.544444,0.138889,1.12648
1.0,0.144444,0.852521
0.0916667,0.133333,-1.06559
0.2,0.305556,3.64327
1.0,0.511111,-1.51384
0.845833,0.0722222,-1.45682
1.0,0.608333,0.602269
1.0,0.372222,0.042547
1.0,0.658333,1.73945
1.0,0.610417,0.00911441
1.0,0.144444,-0.934689
0.277778,0.5125,-0.295991
1.0,0.285417,-0.399103
0.325,0.552083,1.91863
0.885417,0.297917,1.39849
0.610417,0.302778,-0.138707
0.24375,0.583333,3.97745
0.391667,0.258333,1.22585
0.50625,0.511111,0.757842
0.154167,0.633333,-0.160608
0.489583,0.85,1.12764
1.0,0.475,-0.231168
0.20625,1.0,-0.0449908
0.6,0.283333,0.473288
1.0,0.935417,-3.50468
1.0,0.0694444,0.737666
0.161111,0.725,-2.58429
0.677083,0.8125,-2.51736
0.295833,0.922917,0.942251
0.320833,0.452778,1.6341
0.120833,0.25,-2.01632
0.329167,0.255556,1.90308
1.0,0.65,-0.147948
1.0,0.108333,-1.31169
0.761111,0.0638889,0.794502
0.177083,0.116667,1.97382
0.929167,0.15,0.166447
1.0,0.655556,0.653586
0.172917,0.0861111,-0.217219
0.510417,0.180556,-0.72346
0.429167,0.139583,0.524478
0.208333,0.44375,1.64694
0.270833,0.15,1.05258
1.0,0.6,3.60124
0.897222,0.053125,-0.481523
0.575,0.49375,0.974874
0.04375,0.264583,0.123099
0.0583333,0.121875,0.0250542
0.304167,0.405556,0.575191
1.0,0.5,0.82301
0.53125,0.7,0.362626
0.383333,0.35,-0.253682
1.0,0.216667,1.39239
0.325,0.291667,1.71521
0.358333,0.5,1.52769
0.413889,0.633333,0.204072
0.88125,0.411111,-0.333096
0.2875,0.477778,-0.081335
0.04375,0.147222,0.0384418
0.609375,0.186111,10.271
0.427778,0.191667,2.04639
0.5,0.48125,3.34204
1.0,0.61875,-0.173419
0.297222,0.644444,0.55586
0.0791667,0.160417,1.19895
1.0,0.564583,2.10606
0.0958333,0.219444,-0.479378
0.397917,0.434375,0.0816121
0.154167,0.314583,-1.25982
0.369444,0.519444,-0.533924
1.0,1.0,0.106696
0.458333,0.313889,0.524608
1.0,0.0645833,0.686132
0.416667,0.547917,-0.216278
1.0,0.0791667,-0.407389
0.579167,0.619444,-1.01631
1.0,0.741667,-2.44928
0.354167,0.0805556,-1.11754
1.0,1.0,0.235886
0.170833,0.114583,1.70023
0.289583,0.313889,0.198632
0.104167,0.325,0.203472
0.225,0.075,0.542522
0.120833,0.380556,-0.38895
0.994444,0.158333,2.06597
0.883333,0.236111,0.936661
0.291667,0.24375,1.43875
0.289583,1.0,0.298811
0.145833,0.202778,-0.0841624
0.433333,0.16875,1.03719
0.0708333,0.463889,-0.857105
0.483333,0.3875,-0.706804
1.0,0.7375,0.538697
0.08125,0.28125,0.332387
0.597917,0.833333,1.65971
1.0,0.210417,1.38871
1.0,0.277778,0.329638
0.933333,0.247222,-0.712404
0.288889,0.141667,1.5188
1.0,0.125,0.73769
0.210417,0.340625,-0.126716
1.0,0.347222,-1.03975
0.0833333,0.219444,0.346066
1.0,0.605556,1.01381
1.0,0.191667,-0.0290876
0.0854167,0.0833333,0.457046
0.183333,0.272222,0.746814
0.377083,0.647222,0.471442
0.19375,0.35,2.89858
1.0,0.25,0.315972
0.1375,0.41875,0.890284
0.133333,0.308333,0.172745
0.0916667,0.377778,-3.60053
1.0,0.48125,-0.583288
1.0,0.113889,15.4248
0.63125,0.172222,7.45814
1.0,0.697222,1.79528
0.483333,0.122917,0.186429
1.0,0.808333,2.79282
0.195833,0.186111,-1.11266
0.495833,0.463889,2.42334
0.975,0.883333,-0.791774
0.845833,0.286111,1.83593
0.160417,0.0944444,1.39208
0.09375,0.477778,-0.929863
0.958333,0.0972222,-0.328621
0.685417,0.389583,0.108879
1.0,0.222222,-0.728909
0.14375,0.364583,0.148433
0.297222,0.184375,0.141555
1.0,0.194444,1.42908
0.0777778,0.3375,-0.689042
0.377083,0.316667,0.592688
1.0,0.5,-3.30733
0.191667,0.158333,0.0964408
0.222917,0.310417,0.976744
0.325,0.075,-0.155946
0.575,0.297222,1.51144
0.827083,0.36875,0.163724
1.0,0.4,0.0403699
0.297222,0.164583,0.474511
1.0,0.0708333,9.5754
0.664583,0.338889,-0.820559
0.514583,0.338889,-0.775685
1.0,0.369444,0.430966
1.0,0.0583333,-1.20894
0.727083,0.289583,2.34026
0.0583333,0.166667,-0.466303
0.588889,0.46875,4.86791
0.395833,0.997222,0.226102
0.335417,1.0,-0.13401
0.0729167,0.444444,-0.0724125
0.566667,0.297222,-0.192001
1.0,0.186111,0.848214
0.258333,0.627778,0.639992
0.366667,0.075,1.89748
1.0,0.377778,-0.318339
0.975,0.272917,0.362056
1.0,0.109375,-0.326018
0.788889,0.272222,4.31073
0.220833,0.358333,-1.28111
0.566667,0.227778,-0.471633
0.241667,0.6875,1.19851
0.338889,0.154167,-0.331582
1.0,0.408333,-0.694756
0.830556,0.433333,-0.613279
0.397222,0.241667,2.45516
0.347222,0.155556,-0.361115
0.379167,0.216667,1.75147
0.122917,0.786111,0.605151
0.10625,0.0770833,1.02
0.0916667,0.116667,2.67548
0.372222,0.328125,2.18264
0.402778,0.6,0.354857
1.0,0.713889,-0.165468
0.10625,0.39375,-0.438893
0.894444,0.266667,3.13819
1.0,1.0,0.352768
0.361111,0.194444,2.95379
0.558333,0.169444,0.946311
0.372222,0.566667,-7.69253
1.0,0.416667,3.47128
1.0,0.214583,1.78381
0.575,0.402778,-0.0309343
1.0,0.497222,0.796256
0.170833,0.183333,2.00393
1.0,0.522917,0.830173
0.461111,0.311111,-0.0121174
0.535417,0.286111,1.22138
0.608333,0.130556,-0.140621
0.133333,0.333333,0.957509
0.275,0.402778,0.500641
0.225,0.138889,0.418652
0.0479167,0.138889,-0.0161384
0.661111,0.391667,0.940178
0.489583,0.5,1.85102
0.025,0.466667,0.218691
0.225,1.0,1.47105
0.452778,0.238889,0.480604
0.264583,0.438889,0.384331
0.1625,0.436111,-0.180198
0.166667,0.140625,-1.72873
1.0,0.469444,-0.666871
1.0,0.636111,-1.0086
0.164583,0.305556,0.397733
0.808333,0.770833,-0.395571
1.0,0.11875,-0.0869675
1.0,0.28125,-1.03376
0.504167,0.363889,1.5172
0.727083,0.129167,0.757657
0.302083,0.0833333,2.95045
0.58125,0.672222,0.458106
0.425,0.130556,1.826
0.261111,0.377778,1.51333
0.522222,0.386111,-0.304996
1.0,0.541667,0.538163
0.114583,0.586111,0.867316
0.4375,0.636111,1.41238
0.18125,0.338889,0.566074
0.416667,0.0625,-0.190108
0.05,0.35,-0.123102
0.0604167,0.210417,-0.506454
0.854167,0.34375,0.307928
0.26875,0.530556,2.24087
0.222917,0.252083,-1.75526
1.0,0.416667,-0.481191
0.313889,0.0583333,3.31097
0.214583,0.194444,12.5111
0.466667,0.716667,0.194074
0.179167,0.577778,-1.13653
0.110417,0.747917,0.42325
0.172917,0.197917,0.534925
0.813889,0.7625,0.291184
0.285417,0.352778,-0.830857
0.641667,0.405556,1.02477
1.0,0.225,1.55733
0.147917,0.613889,-1.57787
1.0,0.186111,-0.353162
0.986111,0.239583,-0.723021
0.164583,0.319444,0.879882
0.447917,0.880556,0.0601151
0.258333,0.775,0.552031
0.425,0.0777778,-0.0396936
0.0520833,0.152778,0.225827
1.0,0.5,1.79473
1.0,0.230556,1.23811
0.75625,0.360417,0.39369
1.0,0.297222,1.57793
0.220833,0.208333,0.227682
0.416667,0.944444,0.601917
0.81875,0.366667,0.00730285
0.0875,0.238889,1.57228
0.447222,0.563889,0.00551684
0.25,0.08125,2.95566
0.472917,0.075,1.38737
1.0,0.627083,0.13286
1.0,0.333333,-0.185214
0.725,0.522222,0.435508
0.15,1.0,0.292092
0.747222,1.0,2.63163
0.997917,0.195833,0.313399
1.0,0.825,0.574917
0.8,0.675,-1.44669
0.202083,0.244444,0.235472
0.0625,0.4375,2.0042
0.119444,0.463889,0.298867
0.297917,0.275,1.21445
1.0,0.670833,-0.926403
0.675,0.288889,-1.52124
0.166667,0.7125,1.58756
1.0,0.513889,1.5739
1.0,0.108333,-0.487822
0.902778,0.435417,0.751098
1.0,0.608333,-0.596616
0.725,0.313889,1.77658
0.620833,0.208333,-1.04819
0.135417,0.147222,0.250974
0.9875,0.141667,1.09835
0.305556,0.404167,-0.70927
0.466667,0.39375,1.99531
1.0,0.0972222,0.684056
0.194444,0.496875,0.366805
0.189583,0.377778,0.451381
1.0,0.616667,0.847697
0.311111,0.71875,-0.0585026
0.111111,0.48125,-0.19734
1.0,0.11875,-1.15732
0.154167,0.428125,0.178668
1.0,0.0944444,0.0880478
1.0,0.429167,4.8369
1.0,0.261111,-0.222622
0.188889,0.125,1.70714
1.0,0.463889,1.65785
0.997917,0.188889,0.787162
0.447222,0.208333,-4.23072
0.227778,0.130556,1.55144
1.0,0.388889,-0.0245748
0.14375,0.0805556,-1.43299
0.86875,0.513889,3.26682
0.23125,0.0854167,1.53718
1.0,0.51875,-0.0507348
0.163889,0.169444,-0.0620764
0.195833,0.486111,0.0562571
0.08125,0.213889,1.61976
0.119444,0.19375,-0.671186
0.647222,0.1,0.208826
0.3,0.402778,0.35567
0.1625,0.452778,-0.870615
1.0,0.205556,1.27361
1.0,0.294444,0.188284
0.211111,0.111111,-1.20121
0.29375,0.536111,0.356067
1.0,0.172222,-0.65585
1.0,0.444444,-0.147701
0.155556,0.461111,4.03817
0.3,0.152778,1.03439
0.216667,0.80625,0.915588
1.0,0.377778,1.31028
0.24375,0.327778,1.0224
0.85,0.311111,-1.21585
1.0,0.0944444,0.62574
0.133333,0.102778,-0.669009
0.0604167,0.391667,0.680808
1.0,0.233333,-1.56605
0.988889,0.0888889,0.458608
0.247917,0.611111,0.636916
1.0,0.491667,-1.60009
0.822917,0.477778,-0.836439
1.0,0.679167,-0.0791436
0.9375,0.125,0.334139
0.15,0.441667,2.61813
0.229167,0.120833,0.0419442
0.0520833,0.222222,3.48987
0.08125,0.629167,-0.728259
0.814583,0.275,1.18634
1.0,0.194444,0.982383
0.516667,0.564583,1.29253
0.327778,0.133333,1.13914
1.0,0.225,-0.843672
0.23125,0.541667,1.43488
0.239583,0.420833,0.647935
1.0,0.997917,-0.64317
0.177778,1.0,-0.103518
0.569444,0.838889,4.04619
0.722917,0.88125,2.51424
1.0,0.313889,0.9211
0.777083,0.404167,0.709424
0.208333,0.541667,0.22483
1.0,0.39375,1.91825
0.122917,0.679167,-0.525524
1.0,0.108333,0.945713
0.122917,0.31875,1.66539
1.0,0.285417,0.638264
0.952083,0.333333,0.359018
0.138889,0.24375,1.43403
1.0,0.447222,-0.230905
0.80625,0.0916667,-0.328309
1.0,0.363889,-0.0392912
1.0,0.2,0.283123
1.0,0.219444,0.18759
0.152083,0.49375,0.786829
1.0,0.288889,2.66398
1.0,0.241667,0.724868
0.920833,0.119444,0.213919
1.0,0.252083,-0.0575172
1.0,0.172222,-3.6338
0.230556,0.313889,0.569001
0.133333,0.340625,-0.119234
0.685417,0.65625,0.745625
0.947917,0.227778,-0.559501
1.0,0.465625,1.30769
0.336111,0.405556,-3.77801
0.105556,0.208333,3.93497
1.0,0.966667,-0.855016
0.154167,0.163889,-0.11921
1.0,0.111111,0.924328
1.0,0.913889,-0.649067
0.98125,0.188889,0.00635059
1.0,0.410417,1.3252
0.933333,0.104167,2.40189
0.133333,0.547222,0.891049
1.0,0.358333,0.495254
0.327778,0.513889,0.0407565
0.24375,0.313889,-1.44883
1.0,0.808333,2.44471
0.633333,0.414583,-0.405723
0.666667,0.744444,1.72688
1.0,0.425,0.439013
1.0,0.45,-1.42011
0.560417,0.430556,-0.0366798
1.0,0.375,1.04781
0.0854167,0.279167,-0.0888268
0.1125,0.322917,0.0752404
0.3,0.185417,0.457244
0.286111,0.641667,-0.209825
0.122917,0.625,-7.53155
0.29375,0.2625,1.81469
1.0,0.158333,0.974778
0.0979167,0.0833333,-0.321008
0.170833,0.05625,2.94181
0.502778,0.358333,-0.213472
0.145833,0.0958333,0.086141
0.0604167,0.177083,0.52497
0.252778,0.554167,0.319127
0.352778,0.15,0.266739
0.389583,0.3,0.049978
0.65625,0.828125,-1.3368
1.0,0.0875,-0.194146
0.447917,0.497222,2.16582
0.358333,0.204167,1.77977
0.322917,0.5,-0.815997
1.0,0.813889,3.41812
0.189583,0.319444,0.161501
0.1375,0.383333,0.228402
1.0,0.711111,-0.163102
0.270833,0.440625,0.2029
1.0,0.127778,-0.464301
0.953125,0.152778,2.36955
1.0,0.0583333,0.48603
0.995833,0.116667,0.613168
0.577083,0.366667,-0.560371
1.0,0.613889,-0.705697
1.0,0.820833,-0.24666
1.0,0.19375,0.321462
0.96875,0.161111,2.66188
0.935417,0.391667,0.213143
0.755556,0.269444,0.471368
0.179167,0.6875,2.89751
0.0770833,0.0958333,0.362752
1.0,0.394444,-0.673443
0.172917,0.419444,2.6994
0.479167,0.152778,1.39589
0.191667,0.222917,0.202249
0.74375,0.322222,0.461922
0.960417,0.513889,0.573306
1.0,0.447222,0.445391
0.547917,0.09375,-1.95089
0.510417,0.380556,0.0589953
1.0,0.661111,-0.449891
0.0375,0.38125,0.781499
0.677778,0.411111,2.08744
0.0979167,0.519444,-1.07257
0.416667,0.40625,0.181173
0.427778,0.175,-0.642206
0.141667,0.505556,1.4482
1.0,0.397222,1.13072
0.8125,0.379167,-0.661845
0.314583,0.730556,1.1754
1.0,0.365625,-0.893439
0.15625,0.233333,1.16184
0.294444,0.508333,-0.511782
1.0,0.558333,0.827758
0.0666667,0.613889,0.248275
0.539583,0.386111,0.94468
1.0,0.0861111,1.7788
0.288889,0.161111,-0.394722
0.8,0.788889,0.305304
0.397917,0.847917,0.329287
1.0,0.0777778,0.531032
0.422917,0.202083,4.31789
0.429167,0.472222,-1.10643
0.879167,0.736111,-0.885623
0.610417,0.927778,0.225506
0.147222,0.155556,3.96783
1.0,0.222222,0.966086
0.575,0.0722222,0.314928
1.0,0.527778,-0.437601
0.770833,0.402778,-0.937829
1.0,0.2,1.94935
0.075,0.15,-0.863041
1.0,0.441667,-0.763839
0.995833,0.408333,-0.157527
0.755556,0.352778,1.90396
0.4875,0.238889,0.156241
1.0,0.475,0.277796
0.205556,0.555556,-2.4952
0.883333,0.1,-0.0931749
0.214583,0.55625,0.259933
0.164583,0.352778,0.623895
1.0,0.552778,-0.933207
1.0,0.20625,0.00999321
0.997917,0.127778,0.824554
1.0,0.572222,4.73612
0.0729167,0.111111,2.63003
0.333333,0.495833,-0.582862
0.527778,0.43125,0.239541
1.0,0.0777778,0.316548
0.258333,0.203125,2.00193
0.477083,0.125,0.268079
0.979167,0.427778,0.192268
0.358333,0.144444,-7.33289
1.0,0.419444,-0.581195
1.0,0.346875,1.87745
0.613889,0.522917,1.06566
0.872222,0.554167,0.430633
0.602778,0.744444,0.65142
0.122222,0.486111,-1.08161
0.145833,0.455556,-1.37624
0.555556,0.614583,0.482674
1.0,0.222917,0.88343
0.147917,0.222222,1.03804
1.0,0.197222,0.761722
0.710417,0.622222,0.628694
1.0,0.577083,0.768778
0.139583,0.154167,1.03902
0.09375,0.73125,2.62156
0.88125,0.211111,2.57504
1.0,0.396875,0.913132
1.0,0.761111,-2.25376
0.891667,1.0,2.1914
0.0666667,0.372222,0.116593
0.245833,0.197222,0.515538
0.0708333,0.285417,-0.422374
0.1875,0.280556,0.559431
1.0,0.361111,0.284562
0.333333,0.305556,3.42359
0.438889,0.172222,1.23952
0.985417,0.347222,0.371793
1.0,0.172222,-0.778199
0.227083,0.254167,0.262706
0.3625,0.444444,0.776894
0.0395833,0.233333,0.450049
1.0,0.594444,0.454081
0.463889,0.11875,1.58068
0.0354167,0.163889,0.135019
0.33125,0.927778,-0.398964
1.0,0.891667,0.373327
0.0833333,0.455556,0.130511
0.616667,0.179167,-0.493626
0.388889,1.0,0.122638
0.666667,0.333333,-1.24069
0.420833,0.419444,1.17208
0.0944444,0.177778,0.0456794
1.0,0.263889,-0.4341
0.197222,0.0611111,2.14204
0.272222,0.05625,0.182325
0.177083,0.291667,0.409326
0.0979167,0.261111,1.5022
0.529167,0.130556,-2.58738
1.0,0.225,1.49268
1.0,0.311111,-0.263383
0.2125,0.594444,-0.0970229
0.320833,0.188889,1.55005
1.0,0.166667,0.385592
0.141667,0.225,0.00786047
0.980556,0.852778,-0.0558647
0.266667,0.825,1.04269
1.0,0.260417,-0.291099
0.452083,0.305556,0.444762
1.0,0.597222,-0.181794
0.519444,0.483333,0.930898
0.497917,0.405556,0.186547
0.216667,0.0638889,2.89217
0.325,0.409375,4.61382
0.889583,0.183333,1.78213
0.20625,0.614583,0.57481
1.0,0.4,1.84089
1.0,0.516667,-0.520438
1.0,0.441667,-3.29501
0.179167,0.25,-1.54542
1.0,0.646875,0.167416
1.0,0.127083,1.66274
0.404167,0.433333,-0.818813
0.308333,0.155556,0.62698
0.7,0.283333,-0.256932
0.0666667,0.455556,-0.624878
1.0,0.161111,-0.250731
0.272917,0.258333,0.117376
0.19375,0.239583,1.33652
1.0,0.452778,-0.748128
1.0,0.45625,0.698457
0.575,0.325,-2.80233
0.841667,0.28125,0.803821
1.0,0.525,3.36466
1.0,0.747222,0.0297226
0.997917,0.330556,1.21375
0.154167,0.297222,0.0790259
0.24375,0.275,-0.176023
0.122917,0.522222,-2.30998
0.26875,0.147917,-0.107168
0.277083,0.177778,-0.524544
1.0,0.241667,2.04635
1.0,0.222222,1.03377
0.461111,0.391667,3.12525
0.930556,0.225,0.285522
0.275,0.113889,0.778778
1.0,0.23125,0.692352
1.0,0.527778,1.45077
0.152083,0.597222,0.0231028
1.0,0.571875,-3.23827
0.272917,0.405556,0.314303
0.989583,0.533333,0.989721
1.0,0.669444,2.19138
0.461111,0.841667,-0.293045
0.508333,0.111111,0.499358
0.380556,0.877083,0.762275
0.997917,0.219444,-0.170013
1.0,0.302778,-0.434213
0.8375,0.191667,0.0497652
0.452778,0.910417,-0.426288
0.691667,0.345833,-0.413217
1.0,0.361111,3.48044
1.0,0.73125,0.364907
0.216667,0.505556,-4.88164
0.180556,0.877778,2.19155
0.11875,0.297222,0.244745
0.160417,0.0555556,1.50233
1.0,0.830556,1.38411
0.06875,0.864583,-0.381412
0.210417,0.111111,-3.76637
1.0,0.491667,1.91177
1.0,0.458333,0.484378
0.36875,0.705556,-0.249861
0.266667,0.255556,0.0264498
0.991667,0.0777778,3.72003
0.445833,0.433333,0.39715
0.727778,0.788889,-0.739864
0.09375,0.2125,1.02591
1.0,0.0805556,-0.15568
1.0,0.213889,1.1499
1.0,0.155556,-0.535172
0.583333,0.6,0.823691
0.104167,0.54375,1.70404
0.233333,0.68125,-0.149577
0.191667,0.141667,0.329042
0.1,0.0611111,-0.596
1.0,1.0,0.26712
0.425,0.327778,-0.271496
1.0,0.369444,-0.546404
1.0,0.172917,0.205245
0.414583,0.316667,1.01743
0.20625,0.3375,-2.78034
0.20625,0.78125,0.677673
0.688889,0.59375,-0.30225
0.241667,0.16875,-0.0749676
0.1125,0.313889,-0.0905756
0.341667,0.166667,1.51781
0.897917,0.239583,-1.13816
0.419444,0.161111,-0.535776
0.366667,0.0944444,-4.95641
0.0979167,0.204167,2.82907
0.16875,0.258333,2.32691
1.0,0.3,1.60162
0.60625,0.24375,1.69361
0.1,0.9,4.30804
1.0,0.844444,0.019046
1.0,0.191667,1.8452
0.447917,0.272917,0.385717
0.172917,0.158333,0.828537
1.0,0.852778,1.74964
0.875,0.122222,2.31098
0.170833,0.233333,-1.59494
0.308333,0.166667,-1.17304
0.486111,0.333333,-0.304189
1.0,1.0,1.35321
0.472917,0.138889,0.00394984
1.0,0.0888889,1.48506
0.933333,0.227778,1.05845
0.1125,0.25,1.23381
1.0,0.144444,0.428517
1.0,0.429167,-0.603927
0.402083,0.725,0.891861
0.58125,0.588889,1.10623
0.880556,0.308333,-0.789973
1.0,0.305556,0.805973
0.488889,0.20625,1.18211
0.408333,0.669444,0.67857
1.0,0.0625,0.767489
0.616667,0.508333,3.49004
0.6125,0.636111,-0.7781
0.108333,0.113889,1.0001
0.861111,0.403125,3.63105
0.31875,0.227778,2.93418
0.2125,0.477778,0.131227
0.125,0.9375,-0.223177
0.0555556,0.19375,0.624676
0.936111,0.188889,0.372396
0.1,0.975,0.130157
0.0666667,0.825,0.211142
0.294444,0.988889,-0.76664
0.125,0.741667,1.29909
0.966667,0.202778,-0.620071
0.0604167,0.844444,0.553221
0.991667,0.569444,0.37359
0.566667,0.197222,-0.621679
0.304167,0.158333,-0.597934
0.10625,0.220833,0.0357409
0.194444,0.375,2.96753
1.0,0.075,0.864366
0.270833,0.06875,0.911939
0.0541667,0.352778,-0.30963
0.0958333,0.283333,-0.414173
1.0,0.102778,0.0537436
0.141667,0.33125,-0.753667
0.266667,0.438889,-2.23587
1.0,0.397222,-0.340597
0.302778,0.191667,1.19111
0.405556,0.130556,0.0466497
0.3,0.7,0.110878
0.925,0.1,0.220042
1.0,0.475,0.800257
0.197917,0.8125,0.141188
0.26875,0.211111,0.0979932
0.152083,0.189583,-1.66783
0.125,0.219444,0.772867
0.05625,0.497222,-0.327292
1.0,0.66875,1.78184
1.0,0.844444,-0.952299
0.191667,0.783333,-0.0280347
0.470833,0.305556,1.71445
0.10625,0.216667,-0.325113
1.0,0.2,0.543969
0.610417,0.0972222,0.517795
1.0,0.73125,2.20621
0.813889,0.10625,0.754289
0.604167,0.1,-1.11913
1.0,0.30625,-0.599073
1.0,0.141667,-1.21838
0.402778,0.336111,-0.257078
1.0,0.222222,2.50411
1.0,0.145833,0.548164
0.53125,1.0,0.273886
0.25,0.225,0.542161
0.833333,0.327083,-0.532173
0.06875,0.730556,-0.867919
0.55625,0.122917,0.189295
1.0,0.8125,0.228111
0.58125,0.252778,0.561058
0.7,0.0416667,1.33176
0.964583,0.697222,-0.0764157
1.0,0.7625,3.78376
0.3125,0.440625,0.471238
1.0,0.305556,-0.14053
0.4,0.327083,0.595125
1.0,0.716667,1.61206
0.111111,0.716667,3.31027
1.0,0.761111,-0.679186
0.664583,0.121875,4.59482
1.0,0.255556,-1.12971
0.275,0.111111,-2.60733
0.227778,0.125,0.646292
0.50625,0.65,-0.439432
0.51875,0.603125,0.557043
1.0,0.936111,0.521035
0.0854167,0.304167,-0.502705
1.0,0.134375,0.529444
0.460417,0.159375,-0.617572
0.545833,0.4375,0.04103
0.0916667,0.365625,-0.764255
1.0,0.421875,-1.17426
1.0,0.258333,-0.211254
0.695833,0.377778,1.88528
0.05625,0.495833,1.55585
0.26875,0.538889,0.27789
0.160417,0.2,-1.85999
0.547917,0.213889,0.329024
1.0,0.108333,-2.41766
0.1375,0.163889,-1.1234
0.26875,0.0611111,-3.29311
0.3125,0.244444,-2.01176
0.379167,0.427778,1.67591
0.804167,0.266667,0.297691
0.0333333,0.561111,-0.668996
0.210417,0.383333,1.0862
1.0,0.180556,-0.42894
1.0,0.444444,1.01459
0.639583,0.36875,-0.111433
0.105556,0.238889,-2.6803
1.0,0.672917,0.602918
0.108333,0.122222,-0.0602614
0.220833,0.502778,-0.13747
0.145833,0.71875,2.12538
0.333333,0.544444,1.96187
1.0,0.133333,2.23228
1.0,0.444444,-1.04673
0.191667,0.905556,0.186899
1.0,0.222222,0.551276
1.0,0.110417,-0.366294
0.25625,0.5875,0.0856746
0.0875,0.166667,1.19822
1.0,0.611111,1.17415
0.0770833,0.477083,0.116112
0.989583,0.302083,-0.662139
0.127083,0.164583,0.671225
0.197917,0.409375,-2.93784
0.958333,0.136111,0.65009
0.989583,0.334375,-2.64995
0.135417,0.125,0.501451
1.0,0.113889,0.524442
0.477083,0.583333,-0.383674
1.0,0.263889,4.75371
1.0,0.338889,-0.495399
0.0520833,0.979167,0.0940956
0.183333,0.311111,-0.737147
0.225,0.408333,1.62723
0.575,0.45,-5.1253
0.627083,0.45,-1.7782
0.479167,0.391667,-1.46452
0.304167,0.0916667,-0.341841
0.713889,0.527778,-0.555314
0.06875,0.875,-0.799376
0.54375,0.177083,0.0516701
0.725,0.105556,0.652998
0.647917,0.225,1.01741
0.183333,0.152778,2.51486
1.0,0.691667,0.581558
1.0,0.390625,1.46241
0.6125,0.65625,0.0197262
0.86875,0.105556,-1.0485
0.0361111,0.244444,-0.6843
1.0,0.113889,0.48315
0.120833,0.48125,1.68389
1.0,0.43125,-0.320388
1.0,0.0472222,1.67859
1.0,0.4,0.635904
1.0,0.297917,1.60519
1.0,0.194444,12.2715
1.0,0.227778,0.552915
0.120833,0.06875,6.68253
0.527083,0.8125,0.116031
1.0,0.230556,0.221486
1.0,0.219444,2.02883
0.0541667,0.647222,1.07804
1.0,0.822222,0.360187
0.189583,0.210417,-0.252307
0.0604167,0.411111,-1.05178
1.0,0.472917,1.10068
0.302778,0.8125,2.42156
0.51875,0.194444,-3.89605
1.0,0.344444,2.08405
0.736111,0.247222,-0.121133
1.0,0.102083,4.72968
0.472917,0.965625,2.6326
0.9625,0.294444,2.3607
0.427083,0.469444,0.604649
0.729167,0.0645833,-0.301052
0.33125,0.18125,-0.452722
0.997222,0.546875,-2.36424
0.236111,0.604167,0.662989
0.283333,0.130556,1.57572
0.389583,0.241667,-0.677062
1.0,0.133333,0.683292
1.0,0.260417,0.217326
0.2375,0.597917,18.7826
0.720833,0.45,0.063309
0.208333,0.375,-0.315005
0.297917,0.81875,0.293338
1.0,0.1,0.685468
0.441667,0.147222,-0.240489
0.50625,0.133333,-0.205225
0.325,0.975,0.755689
0.879167,0.0861111,4.32766
0.705556,0.0611111,-0.13948
0.495833,0.25,-1.52692
0.504167,0.296875,0.0762554
0.197917,0.188889,-0.0623077
0.18125,0.0972222,-3.73095
0.0895833,0.379167,0.062308
0.15,0.777778,-1.21139
1.0,0.525,-0.153094
0.5,1.0,7.03228
0.404167,0.127778,1.57797
1.0,0.897917,5.00307
0.8,0.391667,-0.744888
0.0833333,0.261111,1.57812
0.0979167,0.26875,-0.0180005
1.0,0.333333,0.300764
0.608333,0.705556,-3.40312
1.0,0.625,-0.964054
0.302083,0.961111,0.927364
0.272222,0.622222,0.147685
0.411111,1.0,0.310695
0.714583,0.708333,0.33269
1.0,0.102778,0.558514
0.185417,0.1375,0.531657
0.425,0.602778,-0.340938
0.791667,1.0,0.302307
0.60625,0.158333,-0.287192
1.0,0.252778,0.243162
0.5875,0.83125,1.8758
0.691667,0.0777778,-0.463226
0.16875,0.177778,-0.697492
1.0,0.158333,0.555409
1.0,0.679167,1.70769
0.0666667,0.179167,-0.30558
0.41875,0.552778,0.784803
0.872917,0.18125,0.723537
1.0,0.591667,-0.0144633
0.0416667,0.230556,0.301278
0.630556,0.502778,0.246819
0.255556,0.55625,1.38929
0.0888889,0.175,1.57996
0.497917,0.0916667,-1.61545
0.322222,0.727083,0.393178
1.0,0.422222,-0.113983
0.133333,0.113889,0.164435
0.75,0.191667,0.356407
0.113889,0.947222,-0.852506
0.285417,0.114583,1.42448
1.0,0.533333,0.866883
1.0,0.241667,0.276127
0.408333,0.6,0.0401194
