V1,V2,V3,V7,V8
0.0758275,0.280556,0.458333,0.408237,0.0414409
0.0110822,0.163889,0.104167,0.0880719,0.078329
0.00600694,0.09375,0.111111,0.090669,0.1079
0.0426389,0.21875,0.338889,0.290748,0.0504886
0.00506366,0.05625,0.161111,0.131921,0.155429
0.16559,1.0,0.266667,0.199041,0.0334452
0.0740104,0.566667,0.314583,0.259481,0.0499648
0.00724537,0.160417,0.0666667,0.052317,0.130192
0.216244,1.0,0.264583,0.240692,0.0252362
0.183831,1.0,0.310417,0.239867,0.0321098
0.0201678,0.195833,0.222222,0.161809,0.0691535
0.265214,0.710417,0.591667,0.524662,0.0171507
0.166609,0.545833,0.527778,0.409964,0.027579
0.0471817,0.1875,0.305556,0.272948,0.0480805
0.506557,1.0,1.0,0.979732,0.0183017
0.0399653,0.502083,0.111111,0.0911325,0.074428
0.00765046,0.0888889,0.102083,0.0974209,0.105144
0.040706,0.397917,0.136111,0.106819,0.0644015
0.00923611,0.0916667,0.133333,0.117773,0.0927318
0.206684,0.447222,0.577083,0.557561,0.0214476
0.102384,0.908333,0.197222,0.16605,0.0515487
0.00911458,0.166667,0.0645833,0.0569533,0.0984127
0.0180845,0.613889,0.0604167,0.0447002,0.14624
0.0625347,0.575,0.180556,0.141504,0.0569128
0.0139873,0.11875,0.191667,0.149907,0.0740588
0.0378414,0.575,0.2,0.179951,0.066371
0.00611111,0.147917,0.0555556,0.0474917,0.138258
0.0850637,0.222222,0.420833,0.415913,0.0367372
0.0881134,0.54375,0.319444,0.227427,0.0373046
0.00191551,0.0354167,0.113889,0.0727692,0.229607
0.169838,0.904167,0.691667,0.671289,0.0552337
0.0497396,0.36875,0.1625,0.145861,0.0531414
0.0118981,0.14375,0.113889,0.0932644,0.0885214
0.0748047,0.695833,0.153125,0.133201,0.0641427
0.0273669,0.152083,0.425,0.358826,0.0809896
0.0305013,0.264583,0.153125,0.132075,0.0599787
0.109022,0.122917,1.0,0.964439,0.0426774
0.026331,0.272222,0.164583,0.11372,0.0602198
0.012934,0.0875,0.172222,0.155994,0.0742729
0.0930208,0.577083,0.378125,0.292634,0.0478723
0.301233,0.725,0.963889,0.877777,0.0395174
0.00446759,0.0875,0.075,0.0609666,0.126943
0.0115567,0.0479167,0.258333,0.252158,0.110666
0.0456539,0.664583,0.275,0.217452,0.0774496
0.0152546,0.11875,0.247222,0.187848,0.0808042
0.129809,0.65625,0.619444,0.503132,0.0486826
0.322824,0.991667,0.730556,0.539534,0.0429155
0.163299,1.0,0.458333,0.419635,0.0525197
0.0179687,0.141667,0.21875,0.211689,0.0853462
0.804543,1.0,1.0,0.980555,0.017558
0.167205,0.891667,0.697222,0.465903,0.0584571
0.00678241,0.120833,0.0722222,0.0587415,0.127133
0.204502,0.333333,0.733333,0.657819,0.0259211
0.0125405,0.20625,0.0694444,0.0625125,0.105676
0.531557,1.0,0.913889,0.72876,0.0154921
0.135341,0.670833,0.297222,0.248256,0.0320263
0.00532986,0.0520833,0.113889,0.110494,0.123778
0.0367904,0.129167,0.315625,0.298842,0.0507875
0.0400174,0.233333,0.225,0.201548,0.0446855
0.0179051,0.1375,0.180556,0.147548,0.0727214
0.00836227,0.252778,0.05,0.0412908,0.137716
0.201273,0.852778,0.860417,0.75693,0.039678
0.119414,0.804167,0.215625,0.176485,0.0449242
0.129201,1.0,0.277778,0.236687,0.0566156
0.961586,1.0,0.995833,0.966537,0.0093463
0.118432,0.497917,0.377778,0.300475,0.0448571
0.04261,0.870833,0.177778,0.15083,0.103626
0.0372164,0.291667,0.216667,0.170494,0.0539574
0.0495081,0.145833,0.522222,0.473514,0.0548217
0.0137616,0.0854167,0.175,0.166804,0.0807401
0.0217303,0.0916667,0.366667,0.333835,0.0782956
0.129485,0.972917,0.544444,0.567947,0.0709721
0.0250637,0.210417,0.233333,0.170637,0.0766567
0.303177,1.0,0.515625,0.395798,0.0267566
0.0676331,0.395833,0.45,0.373461,0.0596389
0.0336574,0.0979167,0.411111,0.387591,0.0600069
0.445428,0.820833,0.938889,0.718605,0.0142263
0.24,0.558333,0.763889,0.603271,0.0230999
0.0201273,0.145833,0.297222,0.238087,0.0753306
0.135093,0.333333,0.577778,0.493027,0.0293009
0.107992,1.0,0.15,0.126298,0.0581962
0.125561,0.533333,0.325,0.278166,0.0302346
0.00605324,0.0458333,0.177778,0.158378,0.132887
0.0341493,0.116667,0.455556,0.39602,0.0603288
0.122396,0.541667,0.719444,0.541629,0.0504492
0.0239005,0.1,0.463889,0.399366,0.0932203
0.061088,0.352083,0.233333,0.19972,0.0428193
0.500243,1.0,0.822917,0.688034,0.0216677
0.265856,0.985417,0.625,0.552457,0.0282978
0.0162095,0.1375,0.130556,0.121032,0.070332
0.0276215,0.229167,0.194444,0.150137,0.0574062
0.00416088,0.05,0.108333,0.096628,0.154381
0.0280671,0.205556,0.141667,0.139429,0.0540206
0.181395,0.654167,0.488889,0.378741,0.0275004
0.167187,0.597222,0.647917,0.530285,0.0311527
0.184115,0.475,0.452778,0.413033,0.0223794
0.0987384,0.35625,0.552778,0.441825,0.0423163
0.359421,1.0,0.864583,0.772816,0.0453082
0.274913,1.0,0.61875,0.536362,0.0270077
0.00596065,0.0583333,0.136111,0.112559,0.119417
0.0407002,0.233333,0.327778,0.217035,0.0641263
0.0702662,0.2,0.427778,0.368237,0.035579
0.186273,0.575,0.658333,0.530337,0.0371567
0.151013,0.841667,0.254167,0.215159,0.0284729
0.217257,0.6375,0.427778,0.364601,0.0221885
0.0108449,0.104167,0.208333,0.16359,0.0917823
0.047066,0.220833,0.230556,0.216583,0.0435264
0.0553183,0.597917,0.194444,0.152474,0.0667434
0.0165567,0.10625,0.2,0.171046,0.062216
0.0111516,0.0833333,0.194444,0.160525,0.0851064
0.271881,0.90625,0.397222,0.340229,0.022988
0.0116609,0.0729167,0.288889,0.271924,0.109677
0.601534,1.0,0.725,0.62519,0.0144499
0.0353646,0.216667,0.180556,0.169921,0.0515464
0.00706597,0.0583333,0.197222,0.197371,0.137592
0.0690393,0.335417,0.641667,0.5715,0.0605197
0.0198611,0.189583,0.155556,0.124017,0.0658508
0.0426157,0.352778,0.15,0.132446,0.0400597
0.0815741,0.1625,0.916667,0.866663,0.0532775
0.0289757,0.160417,0.194444,0.188939,0.0549231
0.0299769,0.105556,0.370833,0.317083,0.0712355
0.0805151,0.485417,0.263889,0.187278,0.0491627
0.315762,1.0,0.7,0.699408,0.0317313
0.0283044,0.227083,0.236111,0.198264,0.0607238
0.16158,0.81875,0.469444,0.372526,0.042083
0.280365,0.536111,0.69375,0.667312,0.0196091
0.231018,0.658333,0.497222,0.3947,0.0263277
0.074456,0.285417,0.275,0.265297,0.0348982
0.16805,1.0,0.452778,0.278952,0.0453528
0.122164,0.433333,0.366667,0.356768,0.0281383
0.0683681,0.241667,0.505556,0.439177,0.0429998
0.00394097,0.05,0.0944444,0.0868939,0.132159
0.0215509,0.19375,0.15,0.120607,0.0700859
0.0185706,0.152083,0.136111,0.124513,0.0694921
0.101024,0.541667,0.24375,0.210504,0.0279544
0.122685,0.329167,0.511111,0.439036,0.0281604
0.193067,0.558333,0.477778,0.385297,0.0258977
0.193895,0.691667,0.625,0.532092,0.0223549
0.0427604,0.439583,0.138889,0.119813,0.0594126
0.0192072,0.0583333,0.427778,0.388283,0.095812
0.0023669,0.04375,0.0583333,0.0553326,0.178484
0.0128357,0.2,0.2875,0.272621,0.155095
0.0959549,1.0,0.305556,0.205876,0.0566311
0.147662,1.0,0.213889,0.165351,0.0462455
0.473588,1.0,0.544444,0.476487,0.0156777
0.0165336,0.0854167,0.302778,0.259788,0.0882044
0.00929398,0.1125,0.116667,0.0953526,0.0853051
0.0398032,0.822917,0.113889,0.101347,0.122856
0.0606424,0.255556,0.25,0.243597,0.0378853
0.00489005,0.0479167,0.122222,0.117513,0.133728
0.0171586,0.136111,0.15,0.143393,0.0731872
0.0512326,0.45625,0.130556,0.119025,0.056478
0.227645,1.0,0.397222,0.327853,0.0473854
0.0198206,0.422222,0.0770833,0.0682167,0.089927
0.00872107,0.139583,0.0861111,0.0832927,0.104844
0.194057,0.361111,0.73125,0.691818,0.0248412
0.262037,1.0,0.469444,0.307199,0.0258613
0.107378,0.31875,0.386111,0.365403,0.0298572
0.00605324,0.0729167,0.147222,0.112188,0.131931
0.259086,0.914583,0.288889,0.28648,0.0239446
0.00815393,0.08125,0.122222,0.112872,0.105039
0.498385,1.0,0.608333,0.507578,0.0143635
0.256308,1.0,0.358333,0.305512,0.0363739
0.0298264,0.105556,0.354167,0.353642,0.0748933
0.0468808,0.5125,0.208333,0.146656,0.0725836
0.0392766,0.23125,0.558333,0.405658,0.0833947
0.0416377,0.341667,0.266667,0.236949,0.0601807
0.0535185,0.422917,0.211111,0.206872,0.0535251
0.551441,1.0,0.886111,0.654625,0.0181763
0.0979398,0.563889,0.28125,0.217667,0.0307847
0.550069,0.908333,1.0,0.935927,0.0242078
0.0228356,0.1875,0.227778,0.210593,0.088444
0.014375,0.0625,0.3,0.274668,0.0946055
0.055353,0.352083,0.252778,0.218802,0.0438055
0.00760417,0.0479167,0.247222,0.25054,0.148402
0.0357292,0.183333,0.275,0.239865,0.0562034
0.0791377,1.0,0.119444,0.0882714,0.0767824
0.228582,1.0,0.625,0.426785,0.0314945
0.0252604,0.286111,0.1625,0.134516,0.0737686
0.0962442,0.411111,0.26875,0.243326,0.0316878
0.299531,1.0,0.419444,0.342777,0.0231264
0.0138542,0.197917,0.116667,0.10689,0.0898078
0.322049,1.0,1.0,0.783254,0.0325786
0.0229456,0.1125,0.313889,0.299922,0.0741488
0.142471,0.995833,0.227778,0.160792,0.0478492
0.0124595,0.195833,0.0972222,0.0867607,0.0887134
0.0350984,0.310417,0.155556,0.127687,0.0600165
0.00539931,0.05625,0.113889,0.109169,0.121115
0.00713542,0.0625,0.2,0.15808,0.134631
0.0453241,0.195833,0.383333,0.289644,0.0506895
0.198397,0.316667,0.686111,0.658956,0.0221101
0.0745602,0.310417,0.433333,0.406244,0.0458708
0.303229,1.0,0.3625,0.340423,0.024927
0.0493461,0.252083,0.313889,0.261134,0.0681365
0.023831,0.125,0.347222,0.333425,0.0908208
0.0473611,0.283333,0.352083,0.301539,0.0520528
0.0975694,0.352778,0.333333,0.316417,0.030605
0.820137,0.959375,1.0,0.992601,0.0194962
0.376777,1.0,0.691667,0.673961,0.0368624
0.0193056,0.133333,0.302778,0.273235,0.102218
0.194693,1.0,0.447222,0.310008,0.0417323
0.0518866,0.4125,0.455556,0.337229,0.0830917
0.0257581,0.0916667,0.363889,0.330445,0.0669512
0.00568287,0.110417,0.0666667,0.0562645,0.119145
0.00207176,0.0625,0.0444444,0.0389906,0.184358
0.256042,0.894444,0.327083,0.299126,0.020387
0.0387326,0.160417,0.408333,0.32758,0.0661886
0.116007,1.0,0.133333,0.120068,0.0532276
0.0114931,0.175,0.09375,0.0780633,0.0850957
0.0185764,0.214583,0.183333,0.153717,0.0853583
0.37548,1.0,0.427778,0.39032,0.0185257
0.228719,0.797222,0.413889,0.351251,0.0253694
0.30327,0.966667,0.480556,0.459227,0.0278218
0.0383218,0.322917,0.161111,0.130331,0.0602537
0.270423,0.860417,0.50625,0.399712,0.0290344
0.11309,0.602083,0.316667,0.252939,0.0416027
0.0145775,0.114583,0.155556,0.138089,0.0670901
0.0533449,0.835417,0.0888889,0.0786942,0.0883055
0.0770081,0.447222,0.21875,0.215466,0.0350943
0.103883,1.0,0.202778,0.147121,0.0716395
0.179178,1.0,0.189583,0.180968,0.0283573
0.170602,0.791667,0.325,0.249722,0.0316825
0.3268,0.947222,0.435417,0.385895,0.0170707
0.0334722,0.420833,0.172222,0.132862,0.0707123
0.0424711,0.377083,0.563889,0.545638,0.0926557
0.0173495,0.116667,0.230556,0.213921,0.0730487
0.110579,0.197917,0.594444,0.573349,0.0308248
0.0354167,0.427778,0.0916667,0.0863693,0.0619281
0.013397,0.116667,0.172222,0.141016,0.0786177
0.111065,1.0,0.283333,0.244044,0.0582013
0.0133565,0.0833333,0.275,0.214469,0.0905546
0.0252893,0.402778,0.0958333,0.0802932,0.0677346
0.0529282,0.625,0.172222,0.13786,0.0758802
0.0445081,0.24375,0.205556,0.188214,0.0449876
0.438403,1.0,1.0,0.820938,0.0289878
0.226447,0.61875,0.516667,0.435489,0.0249681
0.145006,0.636111,0.2375,0.232448,0.0261803
0.0251215,0.2125,0.166667,0.137768,0.0592029
0.0920833,0.95,0.229167,0.182284,0.06272
0.00233796,0.0520833,0.0583333,0.0507587,0.153465
0.298038,1.0,1.0,0.872056,0.0261937
0.304661,1.0,0.578125,0.559026,0.0363279
0.358872,0.88125,0.725,0.640509,0.0267041
0.617812,1.0,0.727778,0.646728,0.0124768
0.0118403,0.141667,0.186111,0.144033,0.0860215
0.0168056,0.0875,0.208333,0.202813,0.0743802
0.0288137,0.164583,0.269444,0.234633,0.0506126
0.13467,1.0,0.15,0.135775,0.0362683
0.968634,1.0,1.0,0.978625,0.00954714
0.00838542,0.141667,0.0916667,0.0780078,0.111111
0.00418403,0.1,0.0645833,0.0527075,0.147995
0.0376331,0.34375,0.138889,0.116312,0.0582808
0.0330961,0.264583,0.241667,0.179673,0.0664452
0.0032581,0.0458333,0.113889,0.0988073,0.166963
0.010272,0.08125,0.144444,0.134733,0.0856338
0.273507,0.979167,0.372222,0.304027,0.0234861
0.0358449,0.227083,0.313889,0.245475,0.057475
0.168646,1.0,0.375,0.313768,0.0487269
0.04125,0.19375,0.3,0.24673,0.0471381
0.0502373,0.219444,0.585417,0.58868,0.0762585
0.0324074,0.139583,0.263889,0.263213,0.0528571
0.583843,0.952083,0.913889,0.75092,0.0151158
0.248665,0.71875,0.491667,0.37766,0.0247938
0.0358102,0.264583,0.272222,0.196925,0.0785391
0.13923,1.0,0.322222,0.245935,0.0595619
0.162951,1.0,0.5875,0.30856,0.0405924
0.0340683,0.235417,0.191667,0.166081,0.0490912
0.00918403,0.0770833,0.144444,0.134331,0.094518
0.024566,0.122917,0.305556,0.304106,0.0749117
0.0223611,0.238889,0.133333,0.110228,0.0556418
0.157442,1.0,0.525,0.508253,0.0631846
0.0461516,0.297917,0.313889,0.278046,0.0554232
0.135567,1.0,0.327778,0.189793,0.0506702
0.0539699,0.597917,0.166667,0.135208,0.06187
0.297963,1.0,0.480556,0.380953,0.0236172
0.137841,0.508333,0.55625,0.478356,0.0360217
0.0385243,0.233333,0.266667,0.227849,0.0461169
0.0040625,0.04375,0.116667,0.108294,0.145299
0.0725405,0.420833,0.444444,0.326888,0.0455525
0.224873,0.488889,0.79375,0.669061,0.0242936
0.0658984,0.175,0.53125,0.409491,0.0485082
0.0819271,0.302083,0.363889,0.300055,0.0351769
0.0142969,0.2,0.121875,0.101492,0.0997268
0.00770255,0.0770833,0.113889,0.104967,0.0999249
0.0134664,0.145833,0.111111,0.0978458,0.0769231
0.0836979,0.552778,0.404167,0.379966,0.0450806
0.109068,1.0,0.194444,0.177621,0.0656869
0.324259,0.4875,0.741667,0.687913,0.0164192
0.0500637,0.625,0.202083,0.136135,0.0564097
0.0186458,0.189583,0.133333,0.11473,0.0630044
0.0161748,0.04375,0.505556,0.508823,0.135241
0.0702778,0.202778,0.45625,0.382079,0.0383729
0.296418,0.49375,0.891667,0.770495,0.020148
0.186782,0.45625,0.536111,0.452727,0.0191474
0.0288947,0.41875,0.133333,0.105057,0.0839175
0.0168982,0.133333,0.145833,0.141959,0.0736301
0.0582523,0.227083,0.463889,0.38139,0.045599
0.00878472,0.0729167,0.175,0.162395,0.110672
0.0164641,0.16875,0.111111,0.0996023,0.0773286
0.0528125,0.316667,0.188889,0.172859,0.0447074
0.0293287,0.10625,0.444444,0.398872,0.0712313
0.0678646,1.0,0.302083,0.293727,0.106165
0.00862268,0.08125,0.172222,0.141093,0.104698
0.00594907,0.0708333,0.141667,0.100295,0.131323
0.195718,0.447222,1.0,0.961161,0.0347723
0.0113368,0.135417,0.105556,0.0880955,0.0929045
0.00241898,0.0625,0.0555556,0.0452357,0.169856
0.14037,0.495833,0.477778,0.438819,0.0278694
0.0957349,0.2,0.630556,0.561466,0.0337303
0.254907,0.704167,0.447222,0.389535,0.0198874
0.00567708,0.0625,0.133333,0.109657,0.11213
0.31636,0.583333,0.794444,0.689557,0.0160426
0.0102604,0.0583333,0.25,0.227638,0.115059
0.0231192,0.1125,0.247222,0.215921,0.0635795
0.0142824,0.152778,0.15,0.120831,0.0786062
0.134745,1.0,0.277083,0.219369,0.0443223
0.0100694,0.166667,0.1125,0.0856357,0.091954
0.148455,0.602083,0.552778,0.368679,0.0325888
0.0551562,0.304167,0.247222,0.230226,0.0425978
0.0625694,0.695833,0.111111,0.106232,0.0625231
0.0121933,0.09375,0.219444,0.221859,0.101092
0.0382928,0.333333,0.258333,0.207607,0.0601481
0.0246933,0.202083,0.133333,0.124549,0.0642137
0.0355035,0.358333,0.145833,0.125151,0.0484108
0.0318692,0.214583,0.177778,0.157871,0.0517523
0.0675694,0.333333,0.319444,0.25134,0.0425659
0.0290046,0.272917,0.363889,0.314897,0.0684358
0.145168,0.5125,0.794444,0.638832,0.0425752
0.716406,0.885417,0.95,0.830674,0.0129892
0.104537,0.408333,0.383333,0.325294,0.0418512
0.0701852,0.572917,0.233333,0.190983,0.0635719
0.145799,0.285417,0.711111,0.586051,0.0265936
0.0108102,0.15625,0.213889,0.145844,0.134904
0.0826107,0.345833,0.39375,0.372854,0.0519348
0.0430078,0.615625,0.0958333,0.0853351,0.0608538
0.475625,1.0,0.65625,0.563406,0.013822
0.0253009,0.191667,0.241667,0.202857,0.0601555
0.185914,1.0,0.45,0.411325,0.0426135
0.0625752,0.18125,0.372222,0.366338,0.0385647
0.0168229,0.114583,0.330556,0.25943,0.0983832
0.109502,0.385417,0.527778,0.368712,0.0320791
0.0202373,0.155556,0.189583,0.155869,0.0594796
0.0830093,0.639583,0.236111,0.166983,0.0492889
0.00795718,0.163889,0.0833333,0.0700411,0.117091
0.024647,0.180556,0.2125,0.178946,0.0610472
0.033912,0.191667,0.288889,0.229674,0.053413
0.300972,1.0,0.452778,0.413129,0.0316682
0.0962905,1.0,0.127083,0.10353,0.0477793
0.0284606,0.191667,0.191667,0.170717,0.0593737
0.315509,1.0,0.936111,0.561661,0.0343727
0.076875,0.145833,0.608333,0.571673,0.0401987
0.00626736,0.0645833,0.122222,0.104506,0.110803
0.447934,1.0,0.78125,0.660497,0.0315104
0.202558,0.585417,0.683333,0.608325,0.02477
0.0304919,0.247917,0.213889,0.189573,0.056747
0.025162,0.0791667,0.405556,0.379112,0.075437
0.0154225,0.220833,0.161111,0.152997,0.108067
0.171487,0.708333,0.311111,0.280027,0.030304
0.0873669,0.533333,0.238889,0.191676,0.0387494
0.0753993,0.616667,0.219444,0.173932,0.0490444
0.226024,1.0,0.461111,0.350932,0.0386614
1.0,1.0,1.0,1.0,0.00969907
0.108976,0.964583,0.166667,0.148413,0.0511391
0.130272,0.520833,0.347222,0.312745,0.0274088
0.0873032,0.327083,0.55,0.440647,0.0385125
0.0707813,1.0,0.241667,0.201312,0.0617284
0.0387789,0.139583,0.302778,0.298914,0.0477541
0.114988,0.189583,0.891667,0.779214,0.0363362
0.42864,1.0,0.485417,0.47365,0.0220335
0.248194,0.861111,0.34375,0.34017,0.0200522
0.00163773,0.0291667,0.0694444,0.0664351,0.243816
0.132787,0.502083,0.33125,0.320548,0.0297117
0.0379109,0.127083,0.363889,0.333102,0.0532743
0.141493,0.754167,0.294444,0.281468,0.0364008
0.00420718,0.0645833,0.105556,0.0827274,0.144429
0.00537616,0.0729167,0.141667,0.106109,0.136706
0.0219965,0.225,0.266667,0.286738,0.100763
0.101087,0.44375,0.416667,0.366766,0.0442455
0.0220718,0.170833,0.172222,0.144792,0.0592554
0.108414,0.55,0.3,0.275154,0.027757
0.277101,1.0,0.472222,0.370909,0.0372366
0.0423828,0.1375,0.43125,0.389503,0.0539171
0.0669676,0.327083,0.277778,0.254473,0.0396647
0.125284,0.391667,0.470833,0.432086,0.0292392
0.0026331,0.075,0.0770833,0.063648,0.182418
0.0310995,0.220833,0.202778,0.156775,0.0599181
0.294028,1.0,0.719444,0.720511,0.033479
0.0175868,0.0916667,0.2875,0.238007,0.0931227
0.0576505,0.147222,0.483333,0.469947,0.0532022
0.0203183,0.222917,0.472222,0.437397,0.111934
0.0166319,0.0958333,0.211111,0.188831,0.0741127
0.030353,0.129167,0.269444,0.257565,0.0549094
0.0504919,0.225,0.238889,0.230174,0.0409169
0.0345833,0.93125,0.0833333,0.0563968,0.15328
0.348085,1.0,0.566667,0.443489,0.0285624
0.0577604,0.235417,0.305556,0.291526,0.0390742
0.0436921,1.0,0.0777778,0.0569859,0.131258
0.0889468,0.354167,0.266667,0.253075,0.0324658
0.0136111,0.105556,0.147917,0.138455,0.0829082
0.0368056,0.291667,0.352778,0.2333,0.0650943
0.00194444,0.04375,0.0611111,0.0523204,0.181548
0.00671296,0.111111,0.116667,0.094524,0.112931
0.0123553,0.139583,0.0972222,0.093702,0.0885246
0.0726852,0.491667,0.379167,0.268458,0.0460987
0.00692708,0.0972222,0.09375,0.0801662,0.104428
0.0062963,0.119444,0.0645833,0.0606417,0.108456
0.0373206,0.158333,0.38125,0.312887,0.0640409
0.409248,0.945833,0.983333,0.740424,0.0327781
0.27706,0.658333,0.658333,0.449686,0.0209499
0.110046,0.420833,0.386111,0.320047,0.0317101
0.0717122,0.377083,0.28125,0.239467,0.0416704
0.0272005,0.209375,0.429167,0.555019,0.0868837
0.132326,0.302083,0.775,0.713707,0.0318377
0.206516,1.0,0.258333,0.221605,0.0323656
0.289005,0.889583,0.819444,0.627674,0.0355427
0.0229514,0.327778,0.35625,0.356163,0.0922844
0.0248242,0.38125,0.0875,0.0759811,0.0694991
0.243738,1.0,0.269444,0.245687,0.0268294
0.0456192,0.285417,0.177778,0.167827,0.0480781
0.0796701,0.219444,0.433333,0.378124,0.0361735
0.0866262,0.45,0.263889,0.254402,0.0370098
0.00356481,0.0666667,0.0645833,0.0580507,0.144481
0.0249826,0.20625,0.280556,0.262609,0.0741255
0.0194734,0.566667,0.16875,0.148554,0.129272
0.0267303,0.379167,0.0777778,0.0743239,0.0846504
0.228246,0.733333,0.45,0.436559,0.0282701
0.0354282,0.110417,0.494444,0.463763,0.0659915
0.0371991,0.416667,0.108333,0.102931,0.0749844
0.0135185,0.1375,0.144444,0.118342,0.072774
0.15169,1.0,0.391667,0.330672,0.0442927
0.013287,0.75,0.141667,0.124532,0.15331
0.00541667,0.0895833,0.0888889,0.0693561,0.126068
0.229444,0.427083,0.716667,0.585878,0.0250202
0.275041,0.775,0.4125,0.358632,0.0192522
0.0147685,0.375,0.102778,0.0780818,0.148119
0.0947743,0.566667,0.358333,0.221408,0.0411553
0.336047,0.763889,0.627083,0.549309,0.019649
0.218108,0.647222,0.422917,0.363787,0.0206692
0.0836574,0.325,0.366667,0.347116,0.0345877
0.258194,0.833333,0.438889,0.38185,0.0214049
0.10423,0.608333,0.338889,0.294242,0.0423075
0.0223669,0.14375,0.2,0.171097,0.0507115
0.00434028,0.0416667,0.141667,0.125985,0.150667
0.294022,0.997222,0.479167,0.426167,0.0256854
0.0351794,0.227778,0.364583,0.386075,0.0769863
0.00885995,0.0833333,0.122222,0.112819,0.100588
0.0672164,0.191667,0.386111,0.36458,0.0383125
0.00182292,0.0479167,0.05,0.0422473,0.184127
0.233819,1.0,0.485417,0.42103,0.0338828
0.0199537,0.275,0.122917,0.104567,0.0762761
0.0148148,0.13125,0.15,0.130354,0.0691406
0.0604167,0.391667,0.272222,0.205834,0.0537356
0.0234954,0.18125,0.166667,0.139705,0.0637931
0.171099,0.944444,0.31875,0.288353,0.0334506
0.115544,1.0,0.266667,0.239545,0.0563458
0.0594097,0.360417,0.419444,0.361465,0.0627314
0.103709,1.0,0.26875,0.152954,0.0562469
0.365671,1.0,0.4625,0.401342,0.0165221
0.0367651,0.404167,0.283333,0.269757,0.0872029
0.154288,0.289583,0.672222,0.556803,0.0270808
0.172193,0.719444,0.314583,0.26168,0.0255755
0.0106134,0.09375,0.205556,0.174758,0.0992366
0.0379745,0.138889,0.31875,0.287667,0.0530326
0.0320197,0.175,0.463889,0.417665,0.078077
0.208652,0.670833,0.644444,0.598669,0.0387464
0.0287963,0.25,0.194444,0.151827,0.0558682
0.0662674,0.627778,0.25625,0.202382,0.0580735
0.287031,0.934375,0.641667,0.476818,0.0232943
0.264149,1.0,0.320833,0.281167,0.0237704
0.0656539,1.0,0.811111,1.07081,0.0716615
0.0993461,0.905556,0.214583,0.183785,0.0431642
0.266655,0.516667,0.997222,1.1239,0.0426668
0.0177951,0.122222,0.252083,0.238196,0.0920325
0.142008,0.764583,0.480556,0.415245,0.0528546
0.093044,0.563889,0.19375,0.168521,0.0346436
0.0713426,0.770833,0.347222,0.228713,0.0993673
0.200023,0.4,0.547222,0.50896,0.0224511
0.0105498,0.170833,0.136111,0.0992425,0.130005
0.0312963,0.172917,0.275,0.21131,0.0528846
0.110978,0.230556,0.622917,0.546936,0.035407
0.306788,0.733333,0.619444,0.493347,0.0187313
0.178333,0.775,0.3875,0.323492,0.0276804
0.0717245,0.597222,0.24375,0.207529,0.0630144
0.00590278,0.075,0.111111,0.0889245,0.104902
0.0196159,0.160417,0.1625,0.139854,0.0637239
0.293594,1.0,0.620833,0.516817,0.0416494
0.0117882,0.1125,0.144444,0.11784,0.0819833
0.0573032,0.408333,0.227083,0.187478,0.0419107
0.00565972,0.0729167,0.0888889,0.0837933,0.115542
0.685567,1.0,1.0,0.785034,0.0112691
0.0191377,0.10625,0.225,0.202991,0.0683399
0.122876,0.352778,0.504167,0.447742,0.0318372
0.0627199,0.360417,0.202778,0.183634,0.0446577
0.860602,1.0,0.925,0.865093,0.0106582
0.00607639,0.0666667,0.136111,0.127286,0.119048
0.182155,0.883333,0.334375,0.2974,0.0421388
0.388009,1.0,0.605556,0.548073,0.0311717
0.0130404,0.139583,0.134375,0.113023,0.0813779
0.0321354,0.189583,0.191667,0.184456,0.0533045
0.192986,0.65,0.325,0.306015,0.0223402
0.0614583,0.247917,0.433333,0.340477,0.052919
0.151979,0.908333,0.297222,0.273502,0.0421141
0.00376157,0.114583,0.0472222,0.0395077,0.184615
0.0662963,0.21875,0.722222,0.704278,0.0535091
0.0919213,1.0,0.461111,0.452612,0.0637119
0.381061,0.49375,0.95,0.865838,0.0180246
0.415613,0.904167,0.777778,0.62727,0.0236013
0.164196,0.905556,0.389583,0.312216,0.0299581
0.0508681,0.227083,0.477778,0.336693,0.063595
0.00226852,0.0833333,0.166667,0.167156,0.32398
0.0629977,0.40625,0.294444,0.240005,0.0445526
0.0146065,0.1125,0.213889,0.197246,0.0875594
0.798576,1.0,1.0,0.880991,0.0108048
0.0232292,0.136111,0.19375,0.186025,0.0647733
0.318665,1.0,0.61875,0.493302,0.0253948
0.0110937,0.205556,0.102083,0.0813612,0.0918101
0.109167,0.766667,0.211111,0.164079,0.0401294
0.0614873,0.172222,0.466667,0.382065,0.0439529
0.00844907,0.0645833,0.186111,0.170707,0.110274
0.0625521,0.2625,0.419444,0.287581,0.0511611
0.0696065,0.239583,0.402778,0.336101,0.0389924
0.0217477,0.0875,0.291667,0.280945,0.0715806
0.336169,0.514583,0.930556,0.745521,0.022293
0.0331713,0.210417,0.247222,0.195964,0.0614096
0.180735,0.625,0.472222,0.3514,0.0254555
0.00800926,0.147917,0.0888889,0.0692888,0.124277
0.0115162,0.1125,0.136111,0.110101,0.0864322
0.0146181,0.0833333,0.244444,0.229023,0.0863025
0.413264,0.579167,0.786111,0.749471,0.0143393
0.03125,0.258333,0.260417,0.223988,0.0625926
0.264434,0.977083,0.3375,0.293407,0.0266883
0.412691,0.866667,0.697222,0.576528,0.015467
