Key_1_3,V13,V14,V15,V6,V22,V2
1390,49.5089,42.2612,42.1963,0.167424,9.66268,0.1875
22763,36.1381,27.8781,8.35173,0.178272,9.13014,0.220833
45678,65.779,64.1971,63.8406,0.313456,20.2594,0.377083
24091,16.4307,14.9456,13.8475,1.11452,6.40246,1.0
37208,33.7933,33.4107,31.3885,0.0585624,10.6686,0.0666667
1486,70.8042,74.2162,74.4045,0.140343,17.5292,0.16875
15465,55.6924,51.4293,45.1858,0.0865704,21.1522,0.110417
15048,19.5772,22.1228,21.4413,0.393875,7.59543,0.444444
25520,50.0058,39.7995,24.8943,0.075905,15.7428,0.108333
45832,22.5367,17.1579,11.5024,0.216867,6.94059,0.295833
33693,21.7392,21.8447,16.8816,0.46921,3.66654,0.472222
2992,29.9823,27.8762,23.1576,0.161891,10.1907,0.175
1041,34.9609,27.8194,24.0522,0.638199,8.7958,0.722222
31786,42.0066,23.3228,16.6837,0.233276,6.17108,0.2375
20039,28.3054,23.3351,21.923,0.210874,8.83148,0.222222
37446,19.6983,23.8668,30.627,0.248092,16.9142,0.28125
16827,48.7912,30.0648,34.7973,1.09438,7.27524,1.0
22744,21.6827,17.5581,12.4992,0.207189,4.47333,0.21875
21082,32.4477,31.7481,31.9208,0.376846,18.321,0.379167
47777,42.7866,41.4142,37.7971,0.960748,14.1478,1.0
3852,63.3751,59.4069,56.1845,0.240935,13.03,0.272917
20348,12.6815,10.4317,6.70535,0.205279,3.97377,0.222917
21219,71.2781,55.7522,47.627,0.656807,12.2762,0.745833
18283,24.7379,24.7144,25.274,0.0447261,12.1058,0.0520833
56142,63.8068,61.8198,56.4857,0.261476,18.0718,0.295833
26868,26.5213,25.4246,24.5342,1.07802,4.5295,1.0
16413,17.5511,11.9584,7.287,0.54391,5.25965,0.608333
51835,49.8158,49.9768,52.0565,0.110937,16.5281,0.127083
7603,6.89442,7.74317,8.39458,0.977862,1.24721,1.0
2945,31.5687,31.6932,28.7248,0.973793,7.08978,1.0
5306,48.8053,35.6217,40.5663,0.207629,16.5164,0.247222
49674,44.5592,44.0108,42.567,0.0563921,11.8821,0.0854167
18648,34.3462,28.988,16.5388,0.0657242,10.3383,0.09375
21870,33.5246,30.5891,25.8595,1.07971,6.84182,1.0
10197,54.2285,53.0708,34.1559,0.164168,18.59,0.194444
28705,38.1687,37.0851,34.6577,1.07002,10.4173,1.0
49647,24.2529,23.4902,22.2351,0.093155,7.05247,0.108333
33072,27.9614,28.2969,25.9551,0.516079,11.6939,0.629167
8573,42.4419,35.3463,30.3491,0.102901,13.73,0.114583
16681,43.2461,41.7118,43.5418,0.466369,8.44402,0.533333
5662,44.0319,37.308,31.1997,0.260698,13.2638,0.3
27591,69.6194,69.2778,65.6119,0.226074,23.333,0.272222
36076,8.80499,9.97837,11.6874,1.13219,1.72864,1.0
47740,34.5308,36.2189,32.6967,0.134752,16.462,0.170833
30187,51.2725,57.6146,60.5556,0.56822,13.5479,0.677778
42082,46.9261,39.3714,31.4925,0.996116,10.0604,1.0
16428,19.6505,18.5385,18.3845,0.160902,4.42443,0.185417
15133,58.6608,56.3861,65.3589,1.00636,13.9023,1.0
4918,26.4179,26.02,24.7386,1.00127,5.96961,1.0
1581,90.1018,73.9931,72.2256,0.327423,20.4246,0.372917
10580,45.307,50.5407,60.7776,0.391027,16.64,0.39375
2771,47.2943,33.3884,26.7303,0.211356,11.3448,0.235417
25379,18.0562,16.8241,14.4008,0.972292,5.60688,1.0
34527,28.7768,31.6803,32.5228,1.05032,6.91042,1.0
34230,45.9908,14.3576,10.3759,0.106135,4.61824,0.122917
32295,25.8327,49.0268,50.7737,0.0693039,8.64742,0.0833333
29646,19.1519,18.7438,18.0388,0.763032,4.76613,0.814583
46378,24.3974,24.3327,26.884,0.363356,7.97801,0.34375
40934,24.4892,20.9422,12.6655,0.119141,6.92793,0.127083
11951,29.473,30.3479,15.4114,0.649637,9.00845,0.71875
42574,30.0836,25.1859,22.0052,1.00361,6.11911,1.0
37752,53.9899,53.9775,46.9126,0.448572,13.4884,0.441667
249,55.0498,53.0616,54.0432,1.00708,18.765,1.0
7763,34.4822,36.317,36.6498,0.367801,6.75039,0.488889
57236,27.0235,27.708,29.1135,0.57508,5.87336,0.655556
11553,12.5137,13.1671,12.1567,1.22066,4.47228,1.0
24927,19.7906,23.9162,31.6959,0.981961,5.34491,1.0
49124,72.5828,63.4773,44.64,0.435236,15.5117,0.53125
34886,22.1803,22.6719,18.72,0.215485,8.68636,0.272917
43124,53.6284,54.2001,52.1673,0.270824,15.819,0.447222
45973,43.2614,41.564,47.9879,0.326815,8.28891,0.4125
44962,19.3302,23.6738,21.0073,0.0543737,7.23281,0.0645833
10788,24.649,24.5064,22.4007,0.487515,5.98362,0.511111
24269,20.7044,19.5949,24.6693,0.0274306,5.96156,0.03125
35335,23.2375,22.6539,20.3681,0.263786,5.69294,0.275
25187,26.7424,25.0711,21.6404,0.107717,13.6426,0.1125
38751,55.7036,56.5843,56.8539,0.0808912,17.5084,0.108333
55593,67.4152,65.2085,65.2941,0.221393,18.2692,0.291667
56686,15.6174,13.7923,13.6339,0.347104,5.50503,0.385417
43875,55.5782,53.3326,54.2189,0.463916,19.1933,0.591667
30241,41.5204,39.7426,41.073,0.0778182,11.0239,0.0833333
50925,25.8891,21.6235,19.9395,0.0735083,6.55354,0.08125
39559,27.3082,48.0478,51.181,0.312893,8.68708,0.358333
39856,32.8149,34.6477,35.6125,0.150715,9.5025,0.179167
14054,9.99681,7.44583,11.5574,0.752882,1.48892,0.958333
47422,67.3342,60.925,55.224,1.26539,15.0587,1.0
34618,46.9254,41.8228,44.7865,0.182562,19.2083,0.202083
55425,17.0752,17.9709,14.4298,0.118453,7.94177,0.14375
47544,48.075,50.9933,68.3015,0.116863,10.7187,0.120833
17621,66.6846,66.75,29.4693,0.226441,17.9591,0.28125
3937,62.8048,59.7256,55.8209,0.488488,18.3862,0.5
43919,40.1853,37.6786,33.4688,0.117827,10.739,0.133333
17551,81.6696,79.8698,69.4137,0.299652,19.813,0.302083
20640,45.2409,45.1782,48.405,0.854063,11.9895,1.0
1278,28.8468,30.5596,33.6575,0.988522,5.76538,1.0
7219,22.2096,16.3165,15.5022,0.0700131,6.72439,0.0770833
53618,44.7525,43.9131,42.25,0.0397505,18.3909,0.0458333
29011,33.9043,29.1418,17.5987,0.210307,16.3638,0.2375
17545,68.4766,61.0702,50.2411,0.420611,19.4549,0.460417
24434,7.3535,8.59057,8.68829,1.25893,2.38997,1.0
55759,40.4141,42.2001,45.911,0.184467,14.6084,0.2
3919,41.3626,43.2058,46.7771,0.558356,12.4742,0.61875
4625,42.7405,37.8591,34.8382,0.0785275,10.2568,0.0854167
28590,19.1372,12.1619,12.878,0.674965,4.10373,0.772917
41143,47.4865,47.5611,44.4757,0.199727,17.8437,0.210417
27026,48.7351,38.8256,38.0734,0.484531,13.5334,0.508333
48646,22.1393,21.3547,24.558,0.167465,6.11268,0.16875
10865,24.0823,26.8806,27.9535,0.928214,5.60745,1.0
49840,20.8232,23.5138,27.8875,0.0583285,6.75127,0.0625
57278,63.5777,73.5869,81.4505,0.173577,17.2247,0.186111
49547,53.5554,54.81,57.7541,0.0768676,17.6788,0.0916667
43067,32.4279,33.0388,34.7808,0.0894691,10.3116,0.111111
56096,34.6565,34.4194,34.8512,0.530596,11.1456,0.647917
16283,53.0242,52.6298,53.737,0.3564,16.3121,0.445833
55611,52.6347,54.0765,55.292,0.67106,15.1317,0.729167
48637,35.2708,41.6509,40.1451,0.552471,12.7742,0.660417
8537,67.6697,54.0087,39.1967,0.367887,12.0418,0.411111
49069,41.2134,36.1797,34.2862,0.0700218,12.029,0.0770833
223,17.2679,18.0491,16.7019,0.29344,4.62749,0.430556
28806,24.088,20.0017,19.793,0.835534,5.6862,0.760417
2969,21.5503,22.095,22.5975,0.431228,12.2056,0.441667
54967,75.764,79.4698,75.5086,0.122856,20.4195,0.166667
1296,70.9729,69.1245,68.0271,0.517414,19.4526,0.636111
6416,37.9659,35.7127,42.4436,0.324741,12.4493,0.397917
16547,25.9258,26.383,23.9552,0.867989,16.7521,0.922222
43803,55.7454,54.8202,52.3145,1.07541,16.3051,0.920833
42386,71.3632,70.1591,66.1019,0.14262,17.6201,0.154167
4417,52.8242,54.226,50.4696,0.310186,13.3606,0.341667
49238,24.8901,24.658,26.0063,0.209465,9.51357,0.241667
14602,54.6428,49.4799,46.2163,0.304429,12.2129,0.341667
44158,12.5735,11.9974,12.6137,0.13023,4.51213,0.14375
40970,22.9328,21.3999,18.8966,1.04224,7.94129,1.0
2015,26.9764,28.0349,29.4408,0.999776,8.97071,1.0
21684,82.5533,78.0405,84.4429,0.205896,20.3376,0.241667
3244,39.9169,34.3853,19.064,0.346846,13.4024,0.458333
45395,22.4294,21.3754,13.8048,0.0757155,14.6885,0.08125
36309,25.2612,39.153,30.4899,0.957923,12.9414,0.758333
21070,33.0664,34.9286,28.644,0.220206,12.8726,0.247222
1810,38.3381,38.0717,35.8759,0.730837,8.79429,0.71875
27251,40.3504,44.5012,39.5454,0.423493,18.0262,0.470833
52246,27.6252,29.7637,30.4568,0.406777,5.3603,0.427083
56931,16.5029,17.4868,18.2244,0.597981,3.99195,0.639583
51048,47.4075,44.2327,45.4499,0.0801333,8.73741,0.0854167
26474,23.1141,26.9247,29.4723,0.597637,5.18145,0.815625
8353,33.2964,32.223,29.3196,0.892899,8.59518,1.0
30733,38.9105,39.8298,50.6736,0.183522,10.4716,0.189583
13638,39.0033,54.499,67.9187,0.133086,12.4417,0.152083
49042,57.0211,52.4668,44.6587,0.412985,14.8622,0.485417
17483,25.9205,25.6326,27.1144,0.739929,5.97982,0.8375
24193,37.3484,37.2629,40.8609,0.0770506,18.2781,0.09375
17705,47.9539,45.8497,42.1517,1.11642,12.7343,1.0
27139,32.1327,29.6873,28.6109,0.100864,12.7251,0.11875
16054,39.8486,39.346,40.1465,0.41665,13.7049,0.4125
37062,50.6176,53.1785,53.683,0.0865336,11.0923,0.102778
15041,23.9109,22.9949,19.0377,0.856729,7.07241,0.994444
37175,47.4819,55.3391,58.7212,0.810127,12.0242,0.86875
16805,53.4231,50.7127,32.093,0.202414,12.0546,0.225
13629,66.6413,62.3986,58.9038,0.138742,19.8375,0.164583
32884,27.4493,46.2905,37.5217,0.0413432,11.1499,0.0479167
4944,34.9414,28.5357,25.6701,0.201764,10.5688,0.216667
24123,17.0224,16.0869,13.4538,0.211886,4.57744,0.229167
38802,56.425,62.3022,66.2449,0.215383,14.2155,0.2375
10653,34.781,34.6127,33.8965,1.00268,8.32727,1.0
39713,27.1616,24.0929,22.6944,0.332069,8.51807,0.345833
34921,32.3633,32.3297,36.1351,0.144932,16.6384,0.172917
36138,40.2157,39.2687,38.1057,0.999477,10.5369,1.0
2153,28.8753,29.0723,28.5834,0.623373,7.93124,0.788889
27617,55.8134,46.4593,40.5842,0.902689,17.0917,0.9375
48870,28.3903,31.0882,39.4059,0.400037,7.60486,0.435417
37750,40.2657,32.6606,28.1203,0.527292,13.0655,0.555556
9385,28.6445,27.2179,24.3676,0.165238,10.1612,0.186111
50209,60.0046,58.5385,50.2827,0.501464,17.5871,0.541667
1790,56.7103,56.6578,53.4025,0.299149,13.6562,0.3375
7447,60.9419,58.905,56.1964,0.944704,22.5431,0.920833
3703,55.5387,54.2246,53.5649,0.314171,19.2826,0.444444
17170,47.0692,43.4798,44.0841,0.139749,11.4954,0.180556
1480,56.957,64.9294,68.0234,0.229075,17.8754,0.283333
22504,35.2671,34.0968,13.8751,0.161429,8.99447,0.180556
49248,33.7986,30.8919,29.7136,0.155747,9.70189,0.214583
11773,14.1278,14.6608,13.8011,0.185456,8.13255,0.227778
25214,73.9573,75.5587,62.7259,0.545353,21.652,0.666667
53474,34.0319,30.2682,25.4876,0.227945,6.96062,0.235417
31213,28.0868,26.2101,22.2278,0.286212,7.02255,0.325
172,57.8231,60.0577,63.3867,0.294273,20.4952,0.369444
25178,18.9584,18.2471,16.1347,0.289962,7.35545,0.366667
26741,53.6229,69.0408,43.729,0.485909,14.6706,0.516667
6248,24.68,21.9214,17.8556,0.758158,7.18093,0.933333
34045,27.4088,35.4363,32.8125,0.0410252,8.58762,0.0479167
6961,76.5647,71.3915,68.0269,0.342461,25.1341,0.402778
329,55.5947,52.0098,42.2717,0.841781,13.0337,0.822917
11647,60.3453,61.2035,62.2013,0.374711,17.3322,0.385417
30738,36.1743,35.4388,36.3434,1.2826,9.52803,1.0
12066,71.1328,70.3821,68.4393,0.997925,22.436,1.0
24965,30.29,30.5658,32.8917,1.02348,9.53848,0.997222
52092,39.8854,40.8773,39.3582,0.0425672,8.42005,0.0625
1699,43.5018,55.1722,50.1769,0.136013,13.1885,0.177083
49509,13.8882,12.6295,10.9802,0.14463,5.83674,0.1625
37378,49.3815,49.6021,52.6954,0.237617,16.5884,0.264583
2472,43.8253,40.3567,38.0913,0.303355,14.1035,0.419444
42846,58.1769,51.6967,45.7607,0.516662,16.3367,0.855556
53801,13.0609,11.6727,13.2453,0.396575,2.612,0.5875
49102,43.6073,43.4426,41.691,0.317971,13.365,0.352083
13722,11.7744,11.6919,10.8169,0.26183,2.78065,0.294444
10674,29.6713,17.8538,18.2431,0.239848,9.44501,0.372222
904,32.15,27.8767,25.8904,0.806084,6.98151,0.839583
33484,47.1912,45.0904,43.7212,0.12241,25.0294,0.127083
40861,53.2145,55.7468,57.0518,0.0609805,12.0729,0.08125
18107,42.0371,47.5155,53.0519,0.0840258,13.6138,0.11875
53086,16.501,17.965,18.7113,0.47491,4.22197,0.533333
15923,32.5046,32.3453,30.9955,0.183842,18.1239,0.191667
55919,58.3646,49.097,35.8855,0.116785,14.5841,0.145833
11746,32.4031,30.8457,26.7767,0.39252,9.23939,0.379167
44472,52.5366,56.941,49.0217,0.251427,12.3992,0.227083
50843,21.0481,18.5548,20.4638,1.0338,3.70094,1.0
41688,47.8209,48.3316,48.5524,0.227554,11.7844,0.247222
57452,43.1432,54.107,61.9646,0.0594998,11.7616,0.0875
36903,54.0547,45.0939,20.5734,0.999135,16.6842,1.0
9610,47.2187,49.8104,50.4985,0.109665,11.1814,0.11875
23753,57.317,52.4967,38.1406,0.112007,9.76936,0.120833
22112,35.4878,35.3076,35.5996,0.357433,8.16458,0.377778
24488,67.4303,76.5487,87.2178,1.15096,19.4178,0.986111
56860,41.9761,39.6261,40.7709,0.0552076,7.67978,0.0645833
35483,32.0701,35.9933,26.7789,0.0518193,16.827,0.0604167
8591,29.9536,33.121,36.6753,0.291129,14.0729,0.33125
45621,35.9058,37.1542,35.9094,1.17078,7.37077,1.0
7635,11.0237,11.022,11.0627,0.404199,3.25954,0.475
43810,23.3058,19.389,14.4089,0.125388,6.93845,0.1375
17387,28.5071,18.6281,7.64406,0.123721,19.9987,0.152778
1691,69.9598,64.2542,58.7237,0.20923,20.8333,0.233333
29498,41.8739,42.3023,42.3547,0.355758,22.9196,0.375
8977,19.8058,21.4816,21.7268,0.0999527,6.06994,0.113889
7624,59.823,52.5461,51.2522,0.0724977,18.6141,0.0833333
4880,26.0933,25.2892,26.4141,1.1655,5.84675,1.0
30357,31.9911,65.2446,59.6385,0.0446701,13.9602,0.0472222
57543,40.1821,40.1659,33.8122,0.0825402,11.3942,0.0916667
22638,73.189,75.8092,78.2515,0.0633497,19.1475,0.0666667
18972,14.3721,16.448,16.8635,0.652003,2.99026,0.71875
27913,49.235,50.5866,51.1999,0.152371,18.4494,0.202083
47603,40.1578,35.6176,33.161,0.143809,7.96285,0.1625
7172,51.5188,41.201,44.3013,0.633473,14.3924,0.739583
52866,53.3516,36.5911,34.0865,0.492509,14.1374,0.497917
4796,27.3377,23.4605,21.5565,0.35087,5.01086,0.395833
1473,20.2398,18.5372,11.7173,0.0628889,6.40895,0.0666667
38068,24.7211,25.6394,26.0433,0.121445,9.65868,0.138889
24783,46.5868,45.204,42.8229,0.926659,11.5663,0.897222
49617,71.916,69.3096,68.0004,0.747509,19.3342,0.858333
48396,61.6308,59.2093,57.7438,0.0629198,16.1825,0.0708333
35093,49.0391,52.9192,51.9864,0.106873,12.7906,0.125
50736,30.5329,27.8009,29.8061,0.140793,7.15701,0.189583
52322,27.9986,27.1794,24.2,0.200433,6.7073,0.236111
19903,32.8491,34.7782,40.7573,0.436579,7.6338,0.5125
33985,49.3101,52.006,48.9908,0.0533759,13.3619,0.0625
53287,24.5351,25.645,26.9897,0.092522,13.5181,0.0979167
48298,80.6073,80.5807,77.4804,0.886709,19.9909,0.93125
29835,27.6317,23.1879,20.1621,1.15564,7.39129,1.0
9513,48.3215,47.6301,45.9686,0.506922,14.2631,0.54375
29815,28.8988,29.1875,28.6323,0.251731,7.32135,0.272222
55524,33.4855,33.241,33.9593,0.70907,8.46185,0.772222
48208,57.3778,55.154,62.1213,0.088115,14.7613,0.102083
30489,41.0846,25.0869,21.1177,0.194059,9.72998,0.244444
1906,56.8562,60.4431,67.2671,1.01128,19.6011,1.0
26249,13.3008,12.9023,14.2491,1.01711,3.309,1.0
46813,49.4057,48.3102,34.3376,0.514796,11.2948,0.529167
10299,54.6054,52.6151,52.0995,0.818809,19.7727,0.91875
1885,32.9689,33.1621,36.5243,0.340337,9.63305,0.35625
7739,18.5079,18.5627,19.4546,1.18692,4.34174,1.0
19505,32.028,28.0627,27.3911,0.739131,10.3546,0.827778
48123,22.2539,22.6612,21.5452,0.0748414,14.9922,0.08125
27845,31.3501,32.5439,33.9738,0.418317,8.04338,0.444444
41967,26.3927,28.8509,25.5454,1.22982,9.2685,1.0
29002,53.0744,53.3917,45.8655,0.942111,12.4593,1.0
16930,50.871,46.1321,37.9792,1.17855,13.3447,1.0
48848,15.3196,17.919,21.5932,0.112241,3.9149,0.114583
48880,23.9296,30.0326,35.0283,0.0485125,7.08917,0.0583333
56421,43.3301,45.6134,44.7381,0.0522664,12.9527,0.0604167
34241,52.7353,49.8347,55.8729,0.0429657,12.5318,0.0479167
766,21.8588,20.4837,21.4641,1.13538,5.1064,1.0
47801,56.695,49.0472,63.063,0.191095,10.9479,0.205556
295,26.0036,24.2082,20.6858,0.813495,8.63503,0.860417
35723,60.0103,54.4443,51.8398,0.296804,14.9564,0.320833
44589,32.275,27.6886,42.8586,0.285433,9.5751,0.329167
1512,35.9213,34.442,36.7317,0.113495,10.3892,0.136111
30143,62.1143,62.4047,60.4485,0.566786,14.7066,0.564583
49981,36.8669,34.0817,41.9529,0.253904,7.72302,0.272917
28455,46.6196,44.8767,44.2123,0.310361,18.298,0.375
22480,10.1681,9.85489,8.56289,0.0690207,7.42551,0.0729167
31134,28.7373,26.0953,20.2701,0.130744,13.1257,0.11875
11927,25.7662,26.5327,22.2953,0.347259,6.79739,0.320833
21759,64.3341,62.9889,65.3552,0.329383,14.171,0.396875
19549,23.5087,17.3783,14.2341,0.155528,8.96587,0.169444
42552,70.6312,70.6699,64.8513,0.566877,17.1722,0.664583
7931,41.5685,42.9326,42.8925,0.135001,10.7217,0.152778
43096,45.544,44.4752,45.2546,0.633268,17.1147,0.672917
54869,43.2934,42.4878,41.0659,0.196269,15.1766,0.225
40495,38.6076,33.9803,34.4776,0.832504,14.9669,0.994444
47152,39.9475,44.5661,54.9948,0.327513,9.58277,0.414583
40502,35.1353,31.5985,27.2652,0.0748193,11.7471,0.0875
12698,23.5064,22.8758,22.3193,0.993434,7.88441,1.0
34358,19.3497,18.2892,14.252,0.11961,8.18309,0.158333
15305,63.825,63.2225,63.4543,0.0429797,17.0027,0.0520833
13167,42.8189,41.6562,38.1009,1.12219,8.52946,1.0
24811,45.245,44.9241,45.7617,0.899309,13.5125,1.0
12880,39.6019,37.8824,36.0635,0.232756,13.3297,0.33125
53324,80.0497,78.7065,70.5709,0.320913,21.0187,0.341667
12994,71.6507,59.5436,66.1368,1.01699,16.7795,1.0
21259,61.8175,53.4138,47.9232,0.0873362,19.4013,0.133333
6637,68.8873,62.0141,63.3348,0.136568,17.6501,0.155556
54703,48.8616,28.9899,33.7799,0.600404,10.7601,0.666667
10485,37.2342,18.562,13.0101,0.141578,12.5576,0.141667
27143,33.0606,28.2964,21.5312,0.446456,7.97221,0.497917
8614,42.1052,39.7107,18.9914,0.0643717,11.5574,0.0729167
30496,62.4715,66.9577,66.0861,0.0412768,17.5763,0.0458333
52254,55.8094,47.4176,40.3014,0.169339,14.4972,0.16875
28575,66.3891,42.1523,41.7402,0.956506,12.0576,1.0
33740,23.2527,18.4811,10.3366,0.432093,3.53032,0.45
31229,14.8595,13.252,14.3694,0.724243,8.76055,0.8125
45552,35.7829,29.7251,19.5131,0.382373,11.8206,0.51875
44964,56.1027,55.2373,51.1839,0.507337,14.5304,0.659375
6842,36.6214,31.8829,23.2067,1.07293,11.1497,1.0
56004,44.6949,59.1125,64.5582,0.153115,11.7581,0.183333
14646,66.3643,72.7489,64.2843,0.948798,17.0316,0.977083
11333,34.5581,14.827,2.79348,0.0783578,2.94527,0.1
40418,51.3028,44.0122,38.038,0.511991,11.7429,0.539583
51917,54.6171,46.3284,39.6108,0.0541331,10.6522,0.0625
16601,45.7999,57.6071,63.1551,0.260295,13.8207,0.30625
40888,43.8569,44.4607,43.6323,0.5567,12.2726,0.680556
3339,48.7394,38.661,37.988,0.703196,15.1381,0.783333
21112,37.143,25.956,21.2126,0.0538432,10.4223,0.0604167
8392,37.0183,35.587,32.5303,0.876744,10.0773,0.904167
27763,51.7502,46.6631,41.988,0.436801,16.4663,0.464583
24103,51.4543,48.9373,51.4981,0.183765,10.6239,0.216667
47,48.3987,49.9095,51.8377,0.193019,21.2925,0.197917
30033,41.7297,42.4143,39.8542,0.625116,11.3242,0.638889
24887,13.7426,12.5813,9.07632,0.301356,3.45173,0.3375
41899,66.7002,56.6279,51.0538,0.766681,24.0426,0.877083
32582,20.2763,22.8524,18.8123,0.223093,12.103,0.227083
51932,59.4672,57.7691,45.3411,0.139913,19.9202,0.147917
51232,36.9829,43.6273,51.4909,0.187203,11.9245,0.2
1309,20.3189,22.1876,22.9579,0.10007,8.44887,0.104167
49808,39.9527,40.651,41.4089,0.0841007,9.85904,0.0958333
35000,20.5374,20.2072,20.1509,1.115,4.09855,1.0
4471,58.083,56.1255,52.315,0.125968,17.1738,0.147222
13812,79.3695,75.5864,73.7706,0.361529,20.232,0.408333
29248,17.2309,14.6122,18.8304,1.03551,2.9795,1.0
17835,59.4364,31.427,35.0692,1.0026,10.2243,1.0
5862,32.8375,52.4691,52.743,0.414083,13.2697,0.554167
14962,35.0494,33.3988,34.6865,0.100869,9.59638,0.120833
25860,41.8821,38.9525,32.7166,0.148646,7.55091,0.1625
47684,27.5134,25.3858,19.3473,0.0454705,7.30163,0.0520833
12922,24.0385,9.31141,9.32435,0.65248,6.7228,0.70625
14976,80.5479,78.4666,78.1874,0.271816,21.1124,0.30625
15030,8.15462,8.05721,8.07088,0.404718,1.62485,0.4875
30225,23.8745,25.3181,24.731,0.88513,6.42063,0.905556
56182,53.6648,51.565,47.1088,0.286818,13.3324,0.333333
40154,16.4965,18.2345,19.7476,0.110441,4.89819,0.120833
44723,29.0242,26.3088,24.7381,0.0808072,10.7408,0.0895833
23682,60.6703,62.3029,65.0331,0.306765,17.2516,0.335417
42110,46.3653,45.839,45.2913,0.411314,10.8559,0.697917
3599,30.8956,32.4176,35.5406,0.300716,6.15771,0.310417
10827,39.2811,46.4126,52.7282,0.656907,8.42264,0.808333
25981,43.774,29.9813,30.9196,0.0425052,7.55567,0.0625
51136,60.717,61.0488,61.1187,0.0611065,20.7102,0.0770833
19063,33.3062,30.5714,20.5968,0.265796,10.7463,0.325
47099,33.6222,31.8693,30.8828,1.00614,8.29965,1.0
52370,25.947,56.7253,60.3375,1.00557,13.6943,1.0
19810,46.1057,37.1648,36.6039,0.311958,12.6319,0.383333
27939,12.0475,11.6255,12.7638,0.17433,3.29155,0.186111
33143,43.532,48.5489,46.4895,1.36404,11.2893,1.0
15014,25.2791,22.423,19.8367,0.0352415,17.7398,0.04375
52561,32.4592,28.0192,33.8509,0.45341,8.35004,0.494444
40836,25.9966,26.7374,31.4589,0.216103,11.4806,0.260417
43472,17.4893,16.076,14.8515,0.932874,3.37517,1.0
55472,79.1982,74.2565,67.5818,0.543047,20.0981,0.627083
7825,14.3268,16.8303,20.018,0.121478,3.63788,0.129167
54801,51.8387,56.7545,58.996,0.06108,17.9516,0.0833333
51111,57.9551,49.0317,43.7828,0.229254,18.9546,0.229167
35650,59.6595,59.502,59.5651,0.107742,20.2046,0.13125
26731,43.9079,40.7638,37.2158,0.215633,20.7319,0.245833
5702,39.2248,39.383,33.1675,0.103603,14.5185,0.147917
36543,55.2073,61.9042,62.7022,0.951715,18.5655,1.0
28090,40.3106,40.0945,39.0052,0.113671,8.16865,0.120833
17767,50.8496,49.6624,51.027,1.00713,14.7745,1.0
30077,35.3999,52.6237,67.7178,0.325756,13.5453,0.447917
44649,28.0694,27.6596,28.7751,1.00871,9.05481,1.0
5162,61.332,56.8505,51.8283,0.319561,18.7169,0.370833
21001,46.7826,47.3614,40.7533,0.506161,11.3467,0.458333
54340,15.8823,13.7354,13.779,0.673178,3.12833,0.739583
26430,44.8097,46.8614,48.2175,0.0741223,11.1156,0.09375
45198,54.5309,51.2646,51.0966,0.566272,15.9538,0.641667
26208,34.3378,35.0154,33.4832,0.466312,11.1394,0.486111
21090,12.6558,12.1645,10.5615,0.402407,4.87136,0.483333
50669,32.9338,33.2385,35.3689,0.0482576,7.39813,0.0583333
39444,54.9706,53.8698,49.8203,0.0549232,11.3239,0.075
31076,23.8724,31.0916,37.2807,0.12638,8.56887,0.136111
18858,27.8179,29.4344,29.9791,0.191129,7.68134,0.208333
2557,60.5108,52.6461,48.5317,0.156026,15.749,0.189583
8446,46.9184,41.301,44.7264,0.742065,8.54087,0.827778
9788,65.7276,60.9068,62.8129,0.20486,17.7213,0.225
29105,41.0773,35.6802,27.3111,0.143409,12.7751,0.189583
14912,28.1806,35.3976,45.9772,0.450086,8.81308,0.545833
3215,15.4818,15.9633,19.1084,0.520801,3.20403,0.51875
24100,47.6607,53.2696,48.3874,0.994593,15.4696,1.0
19759,4.6997,5.90374,5.48646,0.275158,0.990047,0.302083
31901,23.2083,26.448,31.2949,0.0513668,6.69067,0.0666667
25922,8.38595,6.78979,5.74774,0.532629,2.73398,0.572917
37333,23.0924,12.0822,12.0847,0.0526416,6.58473,0.0666667
9616,47.166,47.5491,57.1335,0.300141,9.71001,0.333333
55713,79.2647,76.9391,66.0227,0.632561,20.0949,0.733333
39849,76.3206,73.1136,71.7173,0.134028,19.7456,0.145833
27639,17.6189,18.5847,17.6695,0.233112,6.95204,0.24375
29166,44.1255,44.3277,50.0264,0.0938451,9.42323,0.108333
2319,45.9825,42.3943,38.7836,1.01748,14.3582,1.0
9964,46.8212,51.9944,51.8549,0.0548969,11.1119,0.06875
8293,40.4782,39.1103,33.9937,0.0931748,12.7208,0.102083
12806,25.1321,26.612,23.5642,0.50959,6.27794,0.588889
28292,43.589,40.7509,52.2079,0.16339,20.5915,0.1875
49531,18.0972,20.1152,24.0841,1.03798,5.19196,1.0
42719,24.5877,25.6371,21.5549,0.111616,8.97982,0.120833
50558,25.3947,20.0745,15.661,0.082988,6.89403,0.0979167
33494,55.6041,54.0845,56.669,0.435053,17.3243,0.441667
38472,27.287,32.7623,40.3073,0.190576,9.11324,0.205556
35095,70.759,69.3168,60.8855,1.02062,20.8933,1.0
45600,21.606,21.1024,19.2567,0.74418,4.44611,0.855556
1177,44.6144,37.125,38.0439,1.08464,8.19952,1.0
45199,44.2308,46.0117,54.7466,0.702989,13.7939,0.711111
29326,34.9965,38.3787,48.8424,0.137871,17.2277,0.152083
21222,27.4611,20.815,19.7998,1.03019,5.40972,1.0
