jannis/table_1_2.V40,jannis/table_1_2.V43,jannis/table_1_2.V29,jannis/table_1_2.V38,jannis/table_1_2.Key_1_2,Key_0_0
51.9977,9.77582,0.3625,0.311111,11387,9476
44.621,14.1618,1.0,0.738889,17781,37455
43.182,13.0104,1.0,0.363889,14196,27924
50.7412,11.5005,1.0,0.463889,28811,50473
27.495,19.3067,0.158333,0.6625,8153,38229
18.8133,5.77752,0.191667,0.4625,32905,19168
23.8483,16.4581,1.0,0.383333,34761,25932
5.47178,11.3933,0.727083,0.35625,24834,41374
10.9349,9.11619,1.0,0.180556,21447,39151
61.842,6.67023,0.104167,0.45,57300,37168
15.061,9.38862,0.96875,0.713889,33441,48146
13.6272,20.3358,0.210417,0.561111,30108,12850
53.7127,5.46951,0.0958333,0.852778,32709,15903
70.5892,13.8129,0.99375,0.452778,48442,51880
36.2331,5.8495,1.0,0.0972222,17596,23848
21.2337,12.7899,0.075,0.166667,7988,35732
24.634,1.62533,0.1125,0.185417,53770,27093
52.1067,2.89688,0.135417,0.275,54219,13899
68.911,9.33191,1.0,0.430556,12137,46160
32.6969,13.1196,0.866667,0.359375,33674,49012
19.3084,1.09121,0.860417,0.760417,38954,45926
28.0367,11.0185,0.438889,0.14375,2249,45334
31.7083,13.3881,0.45,0.321875,39627,18631
44.4976,15.895,0.7375,0.813889,19679,52554
48.0396,5.34474,0.0458333,0.0583333,33750,48126
32.34,6.29913,0.53125,0.715625,46008,2391
31.6611,4.59298,0.175,0.3,22057,21123
20.7293,10.5645,0.0645833,0.211111,21634,22689
56.7917,10.5541,0.0833333,0.180556,611,33335
28.4207,13.3066,0.79375,0.283333,55670,9772
67.707,0.534481,0.772917,0.402083,11404,17108
32.7686,15.1222,1.0,0.4,4549,49716
67.448,14.8154,0.327778,0.81875,15347,40267
35.9988,19.2781,0.164583,0.211111,17885,12936
60.4718,7.1603,0.430556,0.227778,49183,47203
60.3339,15.2746,0.239583,0.520833,56528,56047
45.1666,21.0795,0.575,0.127778,15174,14934
54.5012,13.4176,0.460417,0.260417,41148,29168
67.5058,12.1186,0.230556,0.416667,22243,23011
26.9645,10.7655,0.466667,0.183333,16908,13952
31.4872,4.96938,0.741667,0.164583,24078,48873
9.86181,6.22819,1.0,0.860417,45419,4519
54.0303,13.2135,0.564583,0.222222,5739,41027
48.9006,2.41552,0.120833,0.116667,54952,36825
27.5943,2.20465,1.0,0.233333,30427,57552
20.3861,16.2879,1.0,0.141667,5470,55045
65.0856,13.3991,1.0,0.402778,23812,52611
63.7353,18.9607,0.0875,0.208333,47866,57187
18.3845,5.72924,0.372222,0.104167,27464,35964
30.5531,3.25746,0.0791667,0.320833,8323,34420
12.9393,21.6552,1.0,0.15625,55011,32987
41.569,8.36319,0.754167,0.325,1547,18813
35.078,2.04049,0.160417,0.0694444,769,41814
58.9551,2.64711,0.797917,0.111111,38139,1508
7.10734,21.8694,1.0,0.227083,37815,36037
61.0606,13.1915,1.0,0.1,45471,43716
16.2933,13.2408,0.860417,0.377778,10111,54930
7.01777,8.92407,0.89375,0.227083,43836,18848
49.3954,6.24887,0.704167,0.158333,15110,45811
70.6645,9.99375,1.0,0.505556,4974,20363
63.6503,12.2395,0.475,0.261111,39911,33456
63.9354,10.8357,0.0604167,0.366667,49480,28730
5.00572,20.2251,0.295833,0.39375,21135,39667
60.0524,30.6845,1.0,0.06875,9835,26842
23.4511,9.77629,0.216667,0.680556,36434,8713
32.5848,18.2261,0.422917,0.138889,37785,24204
17.6,22.6065,1.0,0.265625,38255,42669
62.8465,3.95875,0.154167,0.541667,50366,15222
36.6513,13.8052,0.05625,0.116667,15351,27335
48.8988,4.35733,0.0541667,0.797917,52553,54460
7.27105,7.99447,0.96875,0.288889,13643,13137
49.3543,14.6153,0.14375,0.813889,25838,18016
25.7333,3.45031,0.4375,0.552778,47802,39420
32.6407,4.81895,0.334375,0.327778,29002,38171
35.9193,5.89252,0.779167,0.338889,4603,10759
9.20355,9.7105,0.18125,0.644444,1452,13429
63.6075,9.88332,0.139583,0.429167,10184,28259
47.5884,15.7966,0.2625,0.391667,37234,11797
35.5259,24.522,0.902083,0.994444,6996,30066
41.461,14.3813,0.802778,0.214583,19882,33274
27.9096,15.8702,0.139583,0.811111,10155,10963
9.78759,9.196,0.625,0.05,11426,47853
49.9166,7.54323,1.0,0.188889,52958,18216
39.7876,5.2357,0.0583333,0.522222,7996,23869
20.0798,11.9229,0.94375,0.405556,38419,28073
41.899,10.5804,0.0416667,0.740625,43725,49132
35.3342,1.49381,0.270833,1.0,29258,55198
20.9086,12.3722,0.216667,0.15625,15504,51751
30.0272,10.6555,0.858333,0.378125,54294,27372
24.8574,5.26188,0.264583,0.95,42441,19446
32.1483,15.0273,0.389583,0.20625,1708,46333
74.4189,16.5326,0.06875,0.366667,2449,11095
18.6377,3.49839,1.0,0.416667,35390,52143
24.8808,17.6262,1.0,0.408333,34163,37253
30.8675,10.4088,0.822917,0.466667,52899,4127
2.39806,14.5808,0.516667,0.436111,38442,18209
30.5751,12.1727,0.747222,0.397917,13735,51903
53.0772,3.9731,0.214583,0.996875,50798,20344
22.985,11.6899,0.477083,0.638889,52273,35072
70.4468,9.25424,0.216667,0.54375,11129,30076
42.0764,17.3243,1.0,0.594444,42066,51043
63.5388,9.46513,0.21875,0.283333,40241,15072
31.7616,11.4808,0.272917,0.266667,49789,23611
5.51074,6.06238,0.416667,0.888889,33918,47491
21.01,15.1331,1.0,0.934375,56965,34667
21.5459,5.12627,1.0,0.2,56887,55118
11.6835,3.99278,0.429167,0.416667,40883,19267
12.3307,10.8386,0.322917,0.472222,20668,23186
35.5503,7.87871,0.5625,0.491667,44754,22106
36.2895,14.7398,1.0,0.166667,38011,54689
25.1096,3.70725,0.102778,1.0,3650,8347
17.0635,7.65771,0.19375,0.147222,42172,32150
13.1011,3.15235,1.0,0.430556,13744,34239
26.5167,19.0218,1.0,0.025,52031,57088
37.9005,15.7472,1.0,0.586111,45840,36935
2.1553,14.1371,0.669444,0.113889,54923,1453
35.7737,7.39549,0.995833,0.455556,44627,13459
28.942,4.47687,0.16875,0.1375,36776,320
48.6583,6.48839,0.313889,0.380556,27390,25454
18.249,14.9056,1.0,0.611111,31734,12172
4.6915,14.7018,0.154167,0.525,26175,15061
55.3462,12.1857,0.50625,0.460417,47570,14678
58.7999,14.2513,0.429167,0.644444,51722,45169
20.9441,9.59977,0.185417,0.155556,23566,43088
12.4524,15.2209,0.313889,0.415625,44207,21620
61.6686,8.93359,0.35,1.0,39457,25439
25.8117,14.87,1.0,0.244444,48190,31710
44.1539,13.6271,0.23125,0.3375,10566,5307
5.82262,8.44102,1.0,0.169444,20868,13786
34.1934,6.07045,0.561111,0.7875,19961,20008
13.6052,19.7603,0.261111,0.185417,44188,56700
39.799,5.96691,0.1625,0.211111,8541,23994
25.2424,20.5572,0.06875,0.319444,3959,22011
46.6219,2.53185,0.647917,0.308333,33388,35909
50.9655,3.88976,0.21875,0.433333,44153,22332
22.8516,14.2969,1.0,0.563889,20490,41943
7.09743,0.0528112,0.59375,0.258333,9944,16205
15.4738,3.03866,1.0,0.619444,50887,51340
45.7502,8.36268,0.695833,0.33125,17724,45264
11.2917,3.42489,1.0,0.0722222,50345,51722
34.5187,0.433585,0.486111,0.419444,32231,52550
28.7693,16.6742,0.49375,0.85625,29049,17052
49.5772,0.0819536,0.183333,0.480556,16213,7949
51.1234,14.4373,0.789583,0.610417,15864,17308
52.4128,4.28843,1.0,0.325,22089,51766
32.782,20.7054,0.454167,0.397222,52289,28027
36.8737,15.3875,0.785417,0.616667,22460,23112
7.088,6.61175,0.252083,0.177778,13731,54905
31.208,19.19,0.220833,0.329167,9204,31142
55.1514,6.16753,0.239583,0.075,6758,45218
13.6368,8.40342,0.475,0.508333,41169,17334
7.00193,2.83658,0.233333,0.29375,7782,57551
39.503,16.3473,0.108333,0.56875,27776,43193
38.8573,10.9352,1.0,0.447222,120,33180
36.2607,5.6802,0.0875,0.584375,29420,5628
41.7657,17.7747,0.352083,0.29375,46035,4000
36.7885,0.589333,0.35,0.502778,12884,14985
15.5414,12.3937,0.997917,0.602778,2348,51554
28.1552,17.2368,0.989583,0.313889,35555,55715
58.3647,15.8123,0.0583333,0.108333,9613,25529
11.7373,3.54182,0.341667,0.819444,19033,4876
0.637778,8.16564,0.322222,0.4625,27811,25719
35.2992,17.5589,0.197917,0.7375,52642,54325
8.54248,15.5784,0.172917,0.134375,22374,40703
49.3161,17.9872,0.135417,0.458333,48373,18504
57.7678,7.6104,0.625,0.325,4992,22779
35.0008,2.67723,0.808333,0.844444,19101,40462
31.463,6.08582,1.0,0.161111,9741,5949
25.4983,14.4117,0.116667,0.3875,10721,13096
44.2717,2.65733,0.155556,0.216667,29257,47961
32.1318,2.60936,0.779167,0.616667,21960,24933
45.7699,13.6568,1.0,0.6125,36721,8465
42.9129,8.49583,0.0791667,0.0888889,20108,21377
72.4206,2.31924,0.408333,0.702778,42483,39405
7.44446,23.3821,0.275,0.372222,26763,15845
26.6633,22.9429,0.7625,0.739583,49894,19094
23.1719,4.00426,0.247917,0.5625,55340,44796
10.2644,20.5054,0.991667,0.075,5303,23361
37.9687,10.9757,0.0770833,0.0888889,49800,49602
48.435,9.46195,0.360417,0.694444,41417,17636
62.5845,5.7933,0.272222,0.591667,54767,17214
38.0767,24.4956,0.761111,0.877778,51653,51913
58.187,6.79003,0.197917,0.11875,5216,10643
4.35249,10.7816,0.729167,0.329167,5821,27375
1.15423,6.85034,1.0,0.236111,12229,11513
50.5579,6.96441,0.175,0.36875,39538,8000
41.7636,2.58373,0.108333,0.396875,43309,52508
36.2319,12.6275,0.158333,0.35,8053,9785
16.1186,10.8093,1.0,0.233333,51540,15606
2.14406,3.10277,0.139583,0.0861111,22322,46210
47.4324,14.4186,0.386111,0.311111,39601,42032
14.9088,7.45579,0.614583,0.741667,46043,22644
37.1348,18.3828,0.425,0.555556,25458,39744
27.4385,13.8578,0.104167,0.0583333,17006,38896
37.7662,23.0421,0.4375,0.3,10411,36171
39.6119,14.7494,1.0,0.20625,51359,45596
49.2663,4.29701,0.158333,0.121875,3243,16228
62.7352,14.461,0.214583,0.302778,22864,9242
55.8537,7.1027,0.627778,0.772917,48331,53386
13.9408,13.72,0.122917,0.11875,36764,19054
68.9796,8.93298,0.10625,0.344444,28775,22117
21.0916,16.6401,0.908333,0.208333,25379,4459
35.139,11.9101,1.0,0.952083,51228,8678
66.4476,19.0163,0.25,0.305556,12329,49529
29.2759,16.3291,0.758333,0.478125,13003,31881
66.5833,1.56395,1.0,0.2,49066,49394
48.0017,2.68179,0.439583,0.125,37750,44245
73.7053,1.88423,0.325,0.675,9015,881
38.7308,7.90495,0.141667,0.516667,37299,54177
47.6533,12.7284,0.266667,0.288889,5582,19872
35.9121,10.3487,0.10625,0.702778,42171,7590
29.8875,16.0704,0.0791667,0.0805556,51972,9042
16.0317,9.01331,0.160417,0.197917,11346,40937
46.4723,12.2106,1.0,0.163889,25716,20176
10.5233,2.82437,1.0,0.48125,26615,21010
9.91298,7.62434,1.0,0.360417,14383,35251
63.4852,11.0046,1.0,0.352778,26867,55853
8.82274,11.9894,1.0,0.188889,51032,49349
52.4962,8.83058,1.0,0.0888889,8900,30274
41.4725,19.2527,0.16875,0.375,40964,28460
41.7595,10.9964,0.64375,0.0638889,48129,54646
55.0168,15.7355,0.122917,0.227778,29826,10549
26.6507,19.4675,0.361111,0.166667,12049,43361
44.1922,2.24642,1.0,0.280556,14785,32402
47.8156,12.8368,0.485417,0.269444,43607,1161
27.2035,17.5553,0.791667,0.758333,57257,12136
57.6337,13.6611,0.166667,0.0666667,35330,50603
35.5341,11.3903,0.822917,0.446875,27474,14699
24.9234,9.91397,0.997917,0.41875,20757,42713
86.7499,14.7016,0.21875,0.261111,46223,5070
21.1398,9.19636,1.0,0.133333,15261,838
20.8998,5.58746,1.0,0.219444,9495,26744
11.5608,4.34688,0.316667,0.809375,57133,36266
10.6436,9.58618,1.0,0.504167,19690,40812
14.6942,9.4886,0.25,0.186111,1743,46144
3.46783,15.9836,0.145833,0.313889,27019,2904
50.5095,11.9674,1.0,0.230556,30208,52768
63.9331,9.91324,0.241667,0.472222,42924,2127
12.6723,5.08855,1.0,0.216667,10227,30472
51.649,5.64121,1.0,1.0,5051,7121
32.8296,12.7021,0.597222,0.158333,17624,48593
19.625,16.4933,0.679167,0.420833,14883,31903
17.1166,10.3467,0.09375,0.33125,11053,39428
32.4737,22.4124,0.772222,0.175,44476,12213
43.9049,9.6158,0.995833,0.144444,47591,6606
40.385,20.7158,0.35,0.3375,18021,16010
56.6904,5.26527,0.604167,0.116667,54432,23650
22.81,11.8206,0.185417,0.2,54414,36452
54.721,23.9432,0.49375,0.330556,11301,46667
42.047,21.2643,1.0,0.758333,21938,51367
56.6683,20.0737,0.247917,0.177778,10914,42630
17.6219,5.4793,0.270833,0.0916667,20795,22446
32.4567,21.5704,0.20625,0.679167,46534,16673
23.895,6.69963,0.254167,0.525,30511,14064
65.6658,14.3652,0.11875,1.0,55698,49969
25.8538,1.26702,0.202778,0.261111,5228,12478
17.3507,9.64695,1.0,0.125,55703,55777
48.7051,7.47734,0.29375,0.633333,50174,17813
72.1195,24.4116,0.958333,0.308333,20851,5681
58.8942,1.81779,0.160417,0.45,7481,35471
50.3225,6.98516,0.508333,0.85,40157,26847
23.8767,20.9847,0.502083,0.419444,15537,23633
35.3981,19.323,1.0,0.172222,39722,7071
32.0379,6.01518,0.197917,0.584375,38241,38070
20.8742,4.14551,0.102778,0.113889,27037,746
18.4873,4.03586,0.220833,0.0958333,12845,35223
35.6376,24.4002,1.0,0.114583,30161,54874
35.0788,8.36889,1.0,0.195833,1731,30911
14.0273,9.98449,0.227778,0.413889,24601,36867
34.8675,7.50315,0.102083,0.138889,9691,37169
71.8443,16.8625,0.277083,0.189583,11463,37991
44.9092,11.7358,0.102083,0.18125,35108,52578
10.4206,15.4118,0.233333,0.0777778,35593,9283
27.096,7.00288,1.0,0.105556,25579,45232
21.9395,8.68362,0.2375,0.416667,46322,43367
65.2941,3.08954,0.241667,0.280556,1122,14386
40.5144,8.32163,0.258333,0.15625,22489,3695
40.3499,7.55757,1.0,0.5375,18334,15558
7.29357,11.2834,0.683333,0.352778,18568,54827
48.31,23.4376,0.364583,0.36875,32240,85
45.5879,8.12213,0.402778,0.186111,23957,30533
11.572,4.88979,0.139583,0.863889,11691,8929
40.6968,13.8729,1.0,0.3375,44129,24110
31.6583,12.2036,1.0,0.0833333,42669,52759
23.9488,5.68853,0.122917,0.227778,33076,23064
65.491,12.0709,0.0375,0.572222,40391,29885
62.3537,16.9524,0.711111,0.1,55121,39556
42.0502,11.3488,0.99375,0.610417,27143,22367
24.2077,14.3049,0.120833,0.33125,52458,10522
48.3313,12.1565,0.788889,0.49375,15493,8781
25.978,15.2954,1.0,0.679167,31535,13105
32.2127,2.14162,0.2625,0.68125,21842,48709
48.3358,16.6854,0.0777778,0.575,35680,5479
0.692642,12.8967,0.16875,0.24375,1417,52372
11.2473,0.511042,0.352083,0.0416667,14371,47701
44.347,3.18305,1.0,1.0,5099,18024
65.0306,7.73644,1.0,0.836111,38715,43699
46.7146,5.0117,0.677778,0.6,18802,11882
51.6384,12.3877,1.0,0.588889,2677,34294
30.9067,10.0866,0.389583,0.45625,15508,40635
48.0533,28.851,0.466667,0.291667,12481,8988
49.0541,7.31607,0.135417,0.133333,22590,52046
13.3617,17.7449,0.68125,0.572222,11974,22999
48.6302,7.84769,0.0729167,0.780556,52251,32536
9.11176,4.03441,0.105556,0.580556,52459,2582
18.1758,13.775,0.364583,0.222222,39630,37750
53.3589,3.93253,0.05625,0.583333,6933,47909
20.2486,16.6835,0.195833,0.388889,22313,6413
46.8578,3.88856,0.194444,0.558333,6744,12520
9.61155,1.07128,0.102083,0.775,49132,57102
15.82,1.56498,0.1375,1.0,26842,45188
41.7906,12.722,0.1,0.244444,45309,4243
28.5913,18.8345,0.3375,0.105556,37430,36685
16.227,6.02459,0.935417,0.25625,30491,43320
39.0138,9.79386,0.30625,0.527778,56773,49814
0.375622,16.0364,0.413889,0.683333,27864,45
36.7878,7.73394,0.896875,0.15625,21701,31410
5.76607,5.0932,1.0,0.459375,15913,2854
51.3611,13.4434,0.245833,0.84375,49727,57003
35.8974,19.2943,0.0541667,0.104167,15325,29421
60.7886,3.2634,0.702778,0.286111,43995,15276
50.8774,15.9872,0.997917,0.413889,30392,6312
23.2945,13.8512,0.2,0.388889,50119,33219
20.2365,6.62483,0.722917,0.3375,52060,35671
40.5035,11.7862,1.0,0.33125,48323,50425
25.464,15.3662,0.322917,0.275,34592,26731
72.4445,20.2663,0.430556,0.188889,46275,50804
29.9158,17.9076,1.0,0.272222,39091,56216
35.761,13.7773,0.733333,0.920833,30513,38488
31.3258,11.3482,0.21875,0.491667,40660,54158
44.8345,5.53233,0.35,0.436111,44441,22082
8.84811,9.92993,0.433333,0.555556,6209,55124
34.8385,3.5497,0.372917,0.408333,56267,8698
13.3777,15.2047,0.552778,0.2,30527,31909
36.6784,20.17,0.922917,0.166667,43473,38534
26.2345,4.94128,0.461111,0.0895833,52245,43671
24.628,13.8445,0.4625,0.611111,45654,21833
34.0704,22.0357,0.664583,0.3,7132,24275
19.2761,2.32941,0.347917,0.0388889,33243,11096
59.534,22.6761,0.127083,0.15,43548,40534
41.2592,2.15727,0.35625,0.472222,35385,16459
25.8579,1.79032,0.433333,0.25625,43496,20947
32.3148,16.4283,0.522917,0.483333,56415,36857
24.4534,14.9808,1.0,0.55,39197,45741
55.4523,15.5777,0.888889,0.566667,36876,23866
29.0709,8.56974,1.0,0.0729167,10075,14085
11.0593,2.7666,0.38125,0.5,42460,33693
22.0698,10.5345,0.46875,0.238889,44815,14309
11.2073,2.95925,0.5875,0.503125,23133,13213
27.3329,3.64641,0.204167,0.0541667,53708,17084
71.9345,4.02296,0.972917,1.0,17620,22089
8.19488,15.0024,0.266667,0.139583,1316,1558
5.09663,10.7316,0.508333,0.533333,20247,30231
42.6181,6.65073,0.58125,0.605556,21457,22715
62.1083,15.2379,0.160417,0.645833,1449,20021
49.787,1.84753,1.0,0.116667,11727,53828
10.3677,9.5299,0.45,0.488889,27449,48319
26.0357,8.23432,1.0,0.439583,35782,31787
13.4282,14.5867,0.833333,0.527778,3278,12020
17.0803,2.7388,0.983333,0.0458333,12244,33848
54.2533,11.5511,0.952083,0.70625,52347,15078
22.339,21.9314,0.10625,0.9125,70,33083
56.534,7.27287,1.0,0.36875,41030,26127
5.39033,11.4136,0.361111,0.233333,8869,43067
33.299,3.49436,0.254167,0.327083,38030,34721
73.9049,0.128664,1.0,0.305556,5876,17521
23.2452,13.829,0.0833333,0.275,27421,41532
14.1339,6.33486,0.322222,0.802778,56097,25453
36.4382,4.84052,0.360417,0.0583333,44858,5745
18.3303,17.3841,0.09375,0.660417,30315,32928
42.3752,15.0187,0.05,0.2,27181,18076
44.2799,18.8474,0.15625,0.197222,23818,21184
19.2756,2.41885,1.0,0.513889,50139,56287
13.4794,6.1395,0.0833333,0.586111,27484,27261
37.1098,2.09599,0.06875,0.575,33096,49901
26.2067,9.65389,0.641667,0.302778,56779,10006
40.4201,3.57578,0.614583,0.685417,56736,52885
48.0971,18.448,1.0,0.272917,8068,23783
34.7645,15.2049,0.15625,0.352778,18383,47852
7.99464,8.15147,0.164583,0.0611111,28424,45736
56.3852,6.94592,0.116667,0.233333,40309,51604
23.1468,2.23491,0.2125,0.377778,7787,54103
5.2094,10.6445,0.2,0.802778,31064,4054
40.2493,7.93761,0.25625,0.240625,10812,9100
10.5496,14.6849,0.689583,0.322222,22177,12353
15.1796,9.69587,0.179167,0.322222,13962,50230
49.6898,15.3674,0.541667,0.14375,39791,18166
64.7884,13.4764,1.0,0.638889,20499,49484
58.0535,15.9758,0.755556,0.122917,5716,53949
59.8372,15.3805,0.495833,0.810417,19784,19689
10.0212,15.6466,0.861111,0.360417,35882,26716
27.427,12.1668,1.0,0.194444,23709,25868
41.2416,9.20099,1.0,0.113889,23023,13510
75.5904,14.4133,0.183333,0.11875,8170,12484
29.3305,4.3064,1.0,0.683333,23494,18817
64.4347,13.9518,0.908333,0.286111,3652,45581
20.2283,20.935,0.11875,1.0,28628,20459
34.172,11.9918,0.202083,0.345833,42512,53173
17.3474,12.4988,0.230556,0.04375,51744,20882
23.1862,4.35797,1.0,0.436111,49020,25514
58.2841,16.4803,0.11875,0.075,32415,38708
50.7855,7.24409,0.1875,0.583333,51167,9174
17.561,0.975566,0.155556,0.908333,34917,31530
58.4865,19.4644,1.0,0.505556,17988,24926
13.3745,15.1332,0.260417,0.233333,42653,18801
37.7627,8.12704,0.35,0.266667,15192,9434
50.1757,15.995,0.33125,1.0,11287,34763
18.8267,6.43884,0.0625,0.0861111,9948,40838
9.91397,11.9579,0.125,0.325,20466,6690
19.6339,9.74004,0.2875,0.188889,8203,4686
47.1037,15.9333,0.88125,0.229167,2621,27949
49.8091,5.20273,0.972917,0.458333,40256,17109
28.2835,7.31194,0.410417,0.113889,6833,44833
41.2846,15.3158,0.210417,0.325,26692,29206
54.6383,22.1499,0.0333333,0.238889,18042,31798
60.743,15.1429,1.0,0.380556,57044,2862
60.5504,4.3321,1.0,0.285417,27997,38876
47.3268,24.6541,0.233333,0.102778,51573,21405
21.6854,9.29272,0.16875,0.513889,6320,7428
9.95351,0.459195,0.920833,0.127778,14213,15672
13.5492,3.0162,0.345833,0.286111,10205,30961
38.0407,10.2055,0.391667,0.139583,41903,34596
57.8148,18.7589,0.164583,0.680556,17149,20095
82.5495,14.9421,0.172917,0.583333,4242,36293
31.6493,3.02525,0.275,0.277083,8444,27447
18.1923,18.8461,1.0,0.54375,40966,27587
23.2402,9.42225,0.464583,0.185417,17694,23344
30.597,15.7797,1.0,0.241667,53278,40731
57.2979,4.17867,0.958333,0.40625,55800,47978
21.2263,17.7986,0.183333,0.936111,46133,24367
34.3028,16.6332,0.145833,0.413889,41911,48849
17.7723,2.25484,0.14375,0.435417,56098,55103
45.1469,4.91915,1.0,0.141667,35526,37118
64.9381,16.1955,0.1,0.608333,10110,26010
15.5101,9.67901,1.0,0.5875,36288,28830
28.9354,8.42974,0.0895833,0.538889,22165,40180
56.7366,12.6414,0.991667,0.1,40889,53411
61.0839,7.36301,0.122222,0.0916667,42078,51948
18.005,8.10566,0.85625,0.94375,45453,53831
18.2517,7.21795,1.0,0.775,5530,17956
16.4883,9.15662,1.0,0.245833,5726,26419
64.1926,6.33957,1.0,0.225,17123,20280
33.4573,16.3663,0.814583,0.544444,52579,52036
23.9552,4.04291,0.535417,0.452778,30283,588
53.917,12.6272,0.166667,0.325,22156,19691
16.096,14.9124,0.479167,0.208333,12126,57306
12.9519,1.31355,0.241667,0.277778,50734,33972
23.036,1.66147,0.677083,0.525,35625,2465
22.1919,2.61125,0.4625,0.383333,38664,21140
59.4332,17.1282,0.116667,0.58125,10270,25389
34.1783,8.83574,0.283333,0.641667,7067,27105
60.2005,13.6051,0.777083,0.297222,53110,56662
16.8651,15.3677,0.416667,0.336111,50794,49864
8.07062,15.6818,1.0,0.705556,39757,13391
20.0358,1.89249,1.0,0.69375,73,53512
4.64819,15.7179,0.679167,0.302778,27208,29386
25.129,14.8717,0.183333,0.164583,18854,41425
42.0353,6.30562,0.258333,0.170833,8657,27667
37.3014,6.62406,0.1875,0.916667,13866,55896
35.1809,13.0018,0.104167,0.3,51222,38905
53.3974,10.6651,0.660417,0.747222,27060,716
52.123,14.5526,0.21875,0.205556,47458,27055
60.5614,9.83326,0.185417,0.152778,27929,8240
21.9423,10.2498,0.347222,0.127778,54933,9763
11.919,7.78378,0.458333,0.533333,32076,13030
8.5677,2.61566,0.314583,0.53125,22062,3577
48.9357,5.69997,0.33125,0.3625,20483,11372
22.7966,6.55424,1.0,0.13125,20048,41497
5.51547,14.42,1.0,0.279167,25574,19813
53.5071,5.87762,1.0,0.170833,50033,53232
34.204,10.2539,0.170833,0.230556,33616,10669
23.1268,11.3366,0.683333,0.230556,35525,16203
7.89282,1.90453,0.227083,0.411111,34141,52279
40.979,13.5847,0.658333,1.0,14130,36264
60.3942,6.51974,1.0,0.975,7527,12411
69.3714,12.8984,0.775,0.328125,53140,32420
28.2214,16.1546,0.0645833,0.819444,7560,2745
60.5524,1.2352,0.958333,0.408333,37694,13685
13.8146,33.7656,1.0,0.325,48773,51341
37.9782,19.3292,0.175,0.786111,31043,29715
35.0341,16.1508,1.0,0.219444,22942,47775
5.39558,11.332,1.0,0.336111,55676,56861
14.7446,12.5765,0.279167,0.858333,23939,49243
73.2731,2.55786,1.0,0.172917,8301,55062
19.3445,7.27159,1.0,0.25625,56939,18633
71.5639,5.75814,0.541667,0.208333,29088,44882
45.1409,4.21698,0.147222,0.513889,52215,39502
28.8643,20.9428,1.0,0.53125,41000,22792
31.5933,9.46958,1.0,0.444444,23429,178
6.27312,14.9499,0.0916667,1.0,11075,8850
63.4539,17.367,0.502083,0.219444,28759,49966
78.0697,3.11929,0.0979167,0.160417,55612,52531
47.924,19.8561,0.80625,0.325,16167,49283
68.2785,20.4233,0.2375,0.2,37225,29879
43.1133,13.6711,0.739583,0.09375,26477,8433
27.5478,3.98844,0.808333,0.238889,29034,44252
85.6926,6.05573,1.0,0.891667,47953,32577
45.2096,11.1893,1.0,0.45,34346,19925
17.9702,17.0653,0.29375,0.991667,29082,28184
72.1276,7.37883,0.166667,0.36875,8361,3714
27.5006,1.46397,0.754167,0.919444,12448,16834
58.9552,15.1665,0.927083,0.479167,52454,9597
29.5995,9.39751,0.3125,0.758333,54476,24008
28.9268,3.88905,0.111111,0.20625,768,45603
42.3929,16.4675,0.160417,0.658333,42090,17654
10.0905,14.3637,0.452083,0.3625,31130,52927
26.7896,19.5988,1.0,0.772917,47942,17170
43.7038,22.0527,0.1625,0.127083,48528,30866
43.8226,6.80837,0.108333,0.486111,38530,48699
52.3213,25.2801,0.83125,0.427778,18472,14402
42.2576,6.69076,0.164583,0.0611111,25052,25924
37.6952,1.33783,0.0666667,0.105556,16349,49061
33.6034,10.9737,0.145833,0.530556,48001,37407
46.731,14.9687,1.0,0.227778,9648,16540
28.1673,3.93993,1.0,0.297222,33482,31102
8.23684,17.5246,0.277778,0.222222,40588,48494
3.85248,6.36031,0.563889,0.402083,41601,38601
20.2372,7.18784,1.0,0.1375,55630,4643
54.7101,13.4126,0.258333,0.120833,41277,37052
39.9329,2.46896,0.31875,0.122222,50058,27599
49.7867,18.0129,1.0,0.197222,36562,18533
35.5667,16.4908,0.213889,0.377778,28683,27212
52.1048,8.19977,0.502083,0.152778,16412,572
11.9652,11.6446,0.408333,0.261111,41546,30983
17.1711,1.99466,0.108333,0.285417,9303,2387
12.4485,11.3567,1.0,0.561111,38321,13162
17.7436,9.37721,1.0,0.36875,24348,40950
37.0197,16.4521,0.333333,0.494444,23199,31174
41.6021,20.1872,0.169444,0.195833,46691,21531
73.0601,0.349733,1.0,0.659375,35243,47190
18.2087,13.0066,1.0,0.147222,54868,53504
66.0891,11.8837,1.0,0.477778,33452,44581
71.1323,14.4028,0.164583,0.219444,16863,32304
51.8265,6.56308,0.469444,0.280556,49921,23311
66.5612,18.7788,0.4,0.530556,12929,12091
7.07592,5.14209,1.0,0.672222,45634,40642
23.7029,9.49644,1.0,0.297222,34676,30021
55.0251,13.2805,1.0,0.7625,33770,42623
12.2652,9.64763,0.404167,0.253125,5803,30152
57.7455,12.6042,0.389583,0.319444,33643,29832
31.5542,6.05279,0.0729167,0.613889,31583,53150
33.2617,8.68285,0.152083,0.294444,35815,8619
51.5423,6.78244,0.0291667,0.608333,22048,26704
65.1123,3.66162,0.302083,0.495833,16446,4592
5.43341,17.004,0.0458333,0.405556,30423,42668
