jannis/table_1_3.V33,jannis/table_1_3.V53,jannis/table_1_3.V37,jannis/table_1_3.V48,jannis/table_1_3.Key_1_3,Key_0_0
1.02951,0.00899306,119.348,0.0511584,38005,20724
4.84589,0.0434259,45.8761,0.0307921,43306,29910
15.0187,0.125683,179.897,0.0530859,52802,31394
17.642,0.066849,157.455,0.0245576,11832,2158
18.0877,0.00607639,200.1,0.0194136,3250,44298
6.70944,0.336985,78.8293,0.0154927,47623,57459
20.0694,0.443594,70.1595,0.0327667,55679,40213
10.4114,0.0267014,70.9697,0.0740372,48467,38851
4.04355,0.108848,124.128,0.0894667,36288,54767
3.52202,0.0173698,186.598,0.0135455,15738,56420
3.30532,0.00299768,41.0733,0.0328343,23005,44584
2.04084,0.046765,168.85,0.135884,15303,44492
6.83345,0.0851852,165.098,0.0262765,7818,56911
14.513,0.00689815,85.7711,0.0337273,30419,56298
7.27991,0.0185764,112.685,0.0932056,40654,3214
6.8893,0.240926,175.311,0.0914597,34955,45820
17.5891,0.0153646,108.218,0.0329058,27447,6632
7.18026,0.0166667,81.7975,0.0265817,38083,13155
8.63997,0.233021,120.652,0.013818,45598,47956
8.35925,0.00229745,73.7486,0.0142912,41113,9971
6.99851,0.0227257,102.636,0.0244281,13337,38714
6.82074,0.1732,35.9926,0.0347061,32152,22541
11.4971,0.155179,93.8637,0.0431225,11734,52188
5.54393,0.520405,103.797,0.0405366,14252,20781
8.37965,0.0459086,64.9731,0.0900862,22726,56206
2.39764,0.0198322,126.128,0.093012,13396,10821
18.4414,0.106973,151.564,0.0595459,52505,39900
3.16969,0.0574421,130.684,0.0395804,51294,56856
5.7116,0.0153414,201.552,0.0846582,30489,38413
10.3714,0.0300752,107.763,0.0292151,11456,35081
8.09198,0.245787,76.4386,0.095315,13734,53993
12.2461,0.20588,117.277,0.0199629,47642,49171
6.52066,0.00237268,62.0479,0.0234156,40791,21235
18.6182,0.0506539,131.437,0.0775815,1316,12841
16.2615,0.00354745,41.6381,0.116934,37181,9532
6.47542,0.0509201,160.798,0.0334779,54579,33928
3.67379,0.00835648,115.61,0.0576302,15186,32982
10.4701,0.0750579,112.511,0.111215,47501,50300
6.77574,0.0216667,124.433,0.153465,1705,4942
20.7691,0.0191725,91.1285,0.0305851,45135,44507
2.09626,0.134942,82.4679,0.0215964,5758,49214
21.5357,0.0395776,167.912,0.2,14290,21981
5.96952,0.154421,49.6311,0.0193363,12030,36101
21.1793,0.0757002,178.838,0.0436439,40408,57362
13.3545,0.542234,136.097,0.0769511,19240,36282
15.2401,0.00248843,136.796,0.0183339,11056,27053
16.4787,0.133142,84.2238,0.0903188,23308,24320
6.8849,0.0158102,167.729,0.0436984,37487,30560
2.58377,0.146589,116.017,0.116549,51438,51001
2.85213,0.27681,64.1182,0.0618952,37826,49993
17.5008,0.242107,194.017,0.0689103,39253,46920
5.69329,0.10548,135.694,0.0378202,29728,46265
3.44297,0.0148437,102.941,0.0640587,43492,24873
3.52916,0.227697,131.477,0.0593006,41965,8942
9.61921,0.411157,75.3204,0.0129771,14633,49391
16.9131,0.0248893,112.574,0.0980487,44166,2051
14.2431,0.0761053,215.238,0.0134228,35980,37032
6.54195,0.0370833,124.54,0.0956464,43990,35343
9.72487,0.253964,114.562,0.0691128,50004,53684
11.8909,0.0203357,122.901,0.0246321,25801,37816
4.50249,0.034485,137.857,0.0542659,43896,41686
6.61725,0.167558,153.223,0.117417,16613,13140
13.9754,0.00358796,188.461,0.0603955,30795,18968
13.6271,0.203073,94.8911,0.050391,21599,20123
7.4642,0.0805078,111.908,0.043134,44338,4911
9.06714,0.180228,47.1782,0.0556234,7745,17751
7.4813,0.183032,100.659,0.0284288,47951,29099
17.2281,0.225689,151.339,0.0793982,43467,54345
4.6732,0.0245139,68.3989,0.074899,17102,45060
0.923938,0.017309,66.7867,0.061657,19600,38767
1.49696,0.0380794,110.994,0.0364771,57275,14740
22.8955,0.998987,46.8063,0.0538842,40604,27078
2.74077,0.166603,91.3204,0.013619,33164,56228
7.56377,0.0341204,209.926,0.166269,13054,52503
14.2601,0.18419,163.068,0.0130857,30318,30902
4.32631,0.00975694,85.4089,0.0489758,15383,3533
12.5201,0.0454861,93.0788,0.0844669,25333,23924
10.2986,0.0461979,146.603,0.0475513,32045,48154
12.9051,0.170411,174.619,0.0467055,32385,173
9.91585,0.403524,93.4849,0.059835,3145,34159
9.25058,0.00423611,95.7862,0.0345908,53207,10741
11.512,0.0370718,32.8636,0.0819833,20996,2430
17.9716,0.0997685,90.444,0.038026,22232,40168
13.0309,0.563524,135.786,0.0687053,29058,52458
5.07808,0.127841,138.591,0.0623169,35568,23669
20.4037,0.0787044,200.386,0.0153048,55333,47389
12.4723,0.0238542,55.6088,0.031241,20959,23761
17.3269,0.141319,127.387,0.0736033,51391,9109
15.7314,0.0581134,127.149,0.18323,53268,36357
11.8131,0.143984,69.6243,0.0643064,7159,22600
10.9373,0.00288194,137.628,0.0234874,27921,44520
17.0346,0.211198,65.0915,0.012948,48010,51558
2.88981,0.0666081,40.4922,0.133482,7225,46085
13.5245,0.299896,254.433,0.0626534,41092,50482
0.744011,0.0169039,240.562,0.14319,45570,9657
18.9755,0.27463,89.6132,0.0769231,15932,55997
16.0851,0.29761,131.989,0.0558194,45571,35445
9.04899,0.00278356,139.811,0.0181287,13825,183
8.67821,0.239925,129.332,0.0786687,22748,19412
4.6732,0.146638,160.262,0.052359,53391,16983
5.77238,0.0306055,165.402,0.0467842,7352,12617
2.33872,0.247812,178.139,0.0769962,14162,2198
22.5758,0.200509,210.335,0.0565607,45353,32813
3.55336,0.292506,93.3217,0.0470163,17193,5914
15.6853,0.181343,98.6736,0.0655308,3409,9009
14.3653,0.0131192,152.632,0.0179757,55083,22561
11.0884,0.119653,45.9358,0.0946244,6932,43016
15.8364,0.0466493,141.964,0.0889764,14677,29158
19.55,0.0491493,101.667,0.048372,55820,50922
2.42202,0.0460185,121.076,0.0386508,2180,53397
17.247,0.0165451,171.961,0.0511122,50675,29408
23.1068,0.468015,200.011,0.0285126,2347,16952
12.4472,0.104537,253.188,0.026868,34485,43373
8.36734,0.0185301,247.584,0.0760481,35298,50442
1.9552,0.126927,224.103,0.0513947,34276,42944
5.04348,0.0199132,85.4792,0.049375,43144,1362
10.6571,0.160846,187.319,0.172093,11062,47050
16.7437,0.999844,84.4247,0.0334166,41204,35170
3.41735,0.961516,33.5136,0.0457114,55809,30900
9.65223,0.336661,106.911,0.0218122,21328,50145
15.559,0.0764988,47.2923,0.0199175,42713,43792
9.30082,0.174873,129.453,0.0435644,11276,20696
2.5993,0.0224248,157.887,0.052357,37182,19945
15.4491,0.304213,123.396,0.0296522,53287,26984
12.8494,0.0239063,61.3758,0.0608478,25041,10527
7.72645,0.0631887,80.0796,0.0242139,49680,47236
17.0129,0.2218,155.054,0.029531,46932,40173
6.2341,0.0836133,138.497,0.0827663,28784,5706
6.53178,0.0256836,132.113,0.0318214,7714,49158
10.4216,0.0711632,70.6884,0.0189338,8255,40531
2.04525,0.462448,88.5547,0.0302538,4478,9388
11.8066,0.467714,72.6503,0.0210352,5865,23647
14.9108,0.219186,77.5617,0.0467953,14732,1314
7.77967,0.0172627,128.629,0.0375205,49305,37928
14.8397,0.292853,108.475,0.03835,54188,46872
13.7733,0.180966,75.9945,0.0322075,42138,3375
11.1145,0.0750058,146.141,0.0432125,28100,18463
8.86961,0.238831,94.6421,0.0309325,5031,30942
11.0243,0.0287674,78.6669,0.330206,1131,18
15.9394,0.0348206,33.3496,0.0992242,15098,37571
14.3867,0.0240914,50.0598,0.0431641,56970,6175
9.7397,0.178044,42.1468,0.0242431,18780,57302
11.4154,0.355162,158.827,0.0821537,23816,49212
4.43468,0.060897,76.2996,0.0287067,4765,52376
15.4498,0.0160185,165.498,0.0466308,48398,43478
3.9614,0.00630859,73.0048,0.0136919,42007,30402
14.8704,0.0712442,84.9142,0.0748492,34476,2695
13.641,0.0890625,215.877,0.0375041,55492,42088
11.9179,0.0895544,140.26,0.0418468,54954,56776
0.893402,0.352338,149.846,0.0281489,20927,52055
12.4059,0.00731481,251.444,0.0235011,37572,6287
2.25212,0.253351,154.016,0.0359969,15136,22270
6.32281,0.71441,114.887,0.0824601,23302,27229
20.1634,0.50158,39.226,0.0226321,23269,9190
12.5181,0.333008,152.185,0.0863662,11228,23773
0.953235,0.149954,96.9298,0.0823814,6807,24147
17.2382,0.00765046,253.919,0.0695462,51582,23048
15.0002,0.220631,151.704,0.0604231,19003,3263
11.0953,0.149798,100.168,0.0880213,22501,30030
10.595,0.0597627,176.424,0.0952563,34279,38972
0.769021,0.0261516,79.3162,0.0394677,12681,46223
16.3011,0.0198669,82.3304,0.0269703,8550,54429
9.37298,0.00817708,107.126,0.0442512,43710,5312
19.7188,0.0267072,175.545,0.0183883,8345,8695
8.99122,0.0493113,176.919,0.0406894,51174,29476
4.79581,0.988895,110.567,0.05492,19463,20482
14.8682,0.0739931,125.34,0.0508787,4397,5425
6.0956,0.223536,67.5144,0.0236073,52079,9120
5.15027,0.00532986,113.915,0.0238381,22851,17781
5.21029,0.0404803,64.2283,0.042042,41215,552
4.85554,0.0288947,170.505,0.0292744,7023,18825
19.2841,0.214612,152.013,0.0323971,5282,3048
18.9443,0.0932227,181.76,0.0298218,51786,29341
12.302,0.246094,226.43,0.0752953,22236,11868
5.71385,0.0572222,147.199,0.0324996,26983,39632
8.68936,0.00590278,175.638,0.117706,37271,40802
11.4068,0.391341,40.1118,0.119141,44796,23608
20.8348,0.158328,135.236,0.0239961,39023,49681
7.7825,0.0353067,64.8398,0.0487228,26545,22493
7.27101,0.0128646,210.953,0.0916949,42865,34616
9.23596,0.40239,208.276,0.0459938,54726,50322
12.0886,0.0216435,111.697,0.0442609,1240,15618
5.97717,0.076059,162.539,0.042487,34314,19465
4.54891,0.0144213,92.023,0.0333706,5341,24309
22.9737,0.0294676,155.488,0.126761,10719,33413
8.67972,0.213542,111.885,0.0896526,24896,12011
14.0635,0.0136806,117.118,0.0227898,8430,24527
14.3382,0.0023669,130.762,0.136525,24963,11155
13.3466,0.0691992,70.4642,0.0353788,46115,2228
8.70682,0.0207878,229.78,0.138298,39746,2538
10.2831,0.0329803,132.063,0.0189373,54250,48840
3.71089,0.0424826,219.812,0.0451128,19483,1197
7.23735,0.0836523,192.057,0.118662,24226,36598
14.0564,0.0295949,106.851,0.0175796,4606,45947
4.76879,0.192702,40.2373,0.0269849,11913,21970
9.98165,0.133411,136.409,0.0151922,18003,33141
1.71032,0.00248843,135.467,0.0795327,224,31712
10.4423,0.065599,112.46,0.0878167,44048,6200
12.8626,0.132911,106.594,0.202353,1145,11565
3.67972,0.177321,127.591,0.0559777,9996,35625
3.31041,0.315307,109.354,0.022151,54118,29898
15.9603,0.0113484,175.72,0.103393,48770,5504
11.0666,0.0586849,113.23,0.036188,50500,20858
14.5714,0.537101,206.768,0.0468571,56867,44647
6.94528,0.0670949,79.5292,0.0907781,26160,24336
3.26292,0.294155,124.881,0.0768089,1475,26754
9.73015,0.240677,92.0375,0.0215516,29829,51093
10.7419,0.0189583,156.352,0.0110667,38381,42152
16.4869,0.181738,49.3944,0.0280115,1939,3721
6.1575,0.0139063,176.801,0.0157973,7999,21278
6.62816,0.207517,150.217,0.0404341,10134,9330
11.6566,0.407593,126.1,0.0319854,36533,616
0.43347,0.44114,96.3371,0.094208,681,22733
4.50822,0.131816,103.546,0.0132843,21067,28822
15.9799,0.136139,199.825,0.0189441,11835,29527
18.5418,0.15338,189.73,0.0168951,40818,48753
14.0155,0.0788889,188.736,0.0389393,13879,29853
0.586588,0.0911574,50.4377,0.0105525,38017,38021
4.65223,0.023831,146.575,0.0492827,50157,12060
15.2165,0.0258276,136.5,0.0227527,17539,6842
6.42766,0.13033,99.4173,0.055505,50186,56064
7.78657,0.0425058,159.869,0.10539,606,37610
7.19926,0.596094,61.9031,0.0587079,30269,57467
13.2906,0.0698264,33.2927,0.0984222,35217,25420
17.367,0.326904,125.646,0.0184331,18594,47258
8.31264,0.334213,73.7189,0.0290877,23846,45818
5.20636,0.294433,112.063,0.0659341,37661,47851
9.60083,0.0579398,121.696,0.0268228,12144,43889
15.7579,0.175052,75.3783,0.0199956,6787,37945
9.30336,0.420654,39.8251,0.0713892,3361,39802
13.7836,0.0731944,59.2379,0.0848916,43354,17234
13.8911,0.0156539,113.462,0.128032,23256,19252
10.6085,0.049647,143.378,0.0122875,7938,5898
1.66849,0.0583796,80.4582,0.0288143,47210,596
3.39139,0.0216319,203.045,0.109304,12267,33026
26.0128,0.135637,128.066,0.0487857,44673,679
6.0947,0.145658,98.6974,0.0347586,32053,30270
4.84111,0.628437,200.709,0.108135,14887,23505
17.8885,0.106759,87.3183,0.0503684,24442,25337
11.9965,0.0888194,95.6651,0.0636007,40683,8752
14.9414,0.221725,202.224,0.0140349,25197,7846
7.11156,0.0234954,141.878,0.0506706,3218,29117
17.2092,0.00825231,250.582,0.0966851,5817,17204
15.9152,0.026765,120.217,0.0888263,36397,10352
7.1563,0.340436,104.771,0.0142535,23763,35802
14.5424,0.495359,190.667,0.0394214,23171,47445
5.2924,0.29316,141.649,0.101313,39617,34570
10.7096,0.421348,134.559,0.125163,39948,20948
18.0114,0.0985706,213.243,0.0377131,50214,3515
5.64226,0.258999,246.885,0.0331051,21692,44599
21.2214,0.0358218,251.634,0.0285435,3826,37017
5.85118,0.00958912,159.732,0.0450415,14829,14592
6.94053,0.683704,71.0936,0.0154921,42716,19513
18.6807,0.138825,145.675,0.0423276,40353,20109
19.8919,0.387923,153.733,0.0485848,52915,10520
12.6087,0.00831018,137.509,0.0466139,28419,24640
12.6436,0.384792,142.776,0.0496663,20409,33059
18.5705,0.00829282,139.111,0.220755,10557,19270
11.463,0.289271,81.1275,0.0217581,14649,46100
3.36406,0.447326,139.634,0.0232741,28557,36112
4.70681,0.126829,82.9028,0.0228844,45269,17505
9.49256,0.23849,119.195,0.266,24317,51858
17.3934,0.13603,107.277,0.0343986,19812,52418
9.16142,0.0114388,180.842,0.0695927,45478,11811
7.09009,0.112741,188.207,0.0837601,10832,16688
2.1406,0.462656,106.904,0.0147834,50674,14768
5.30867,0.0890741,55.1453,0.0164576,4473,22519
20.5183,0.398576,81.3965,0.0360592,20688,38300
10.1274,0.0563657,224.055,0.00969907,55986,38291
9.91986,0.541412,132.429,0.0224518,41181,9521
5.62662,0.130706,164.835,0.056734,15301,30804
18.7683,0.386065,221.258,0.0459626,24318,47839
7.27328,0.0660648,157.495,0.119866,54734,56884
5.57278,0.274074,106.917,0.0321921,7518,15954
2.9763,0.00864583,99.0198,0.0404746,50308,33236
1.50203,0.0357002,114.435,0.0282613,1997,14999
16.9844,0.0353183,113.434,0.0215338,12165,6577
2.1618,0.0741088,195.502,0.0306956,57302,13705
11.0541,0.393255,143.635,0.0293301,31213,43218
2.5748,0.149282,93.1078,0.0206343,10716,20982
12.639,0.0747049,163.981,0.114151,26647,46710
7.04274,0.0943808,121.868,0.0704633,49832,29589
14.5519,0.136881,144.649,0.0385835,5430,52853
10.6642,0.169589,129.328,0.0234754,4817,21739
9.6074,0.0839063,144.881,0.0473208,38392,25826
10.086,0.277373,238.388,0.0554868,19824,12682
16.8288,0.384554,145.69,0.0632342,40402,5962
1.18269,0.211059,188.174,0.0939102,18195,21348
12.8737,0.143623,96.5801,0.0163774,20336,19697
10.7905,0.0438715,182.923,0.0191646,15648,21902
10.4202,0.0819039,104.408,0.0293508,14569,42881
12.8313,0.374416,130.259,0.0973933,9558,46799
0.414917,0.0551505,73.3204,0.0191221,12420,16838
13.3451,0.17511,149.04,0.029255,39138,4314
12.39,0.0628183,58.0325,0.0468437,41684,10914
14.6114,0.020735,163.952,0.0792596,1038,35559
8.62701,0.294173,157.501,0.0222757,10725,24579
10.9461,0.293675,96.1794,0.0520485,23896,21478
4.4707,0.204381,143.107,0.0760959,42236,13545
3.54408,0.380469,96.7824,0.0220603,55998,55347
16.091,0.0156539,182.965,0.0401376,43147,2073
8.35639,0.165394,61.401,0.0379819,22857,33831
13.4844,0.0432813,154.556,0.103016,12791,3132
12.3145,0.0631481,60.3024,0.0614649,21889,36409
12.2299,0.220428,52.6831,0.0789339,38921,35096
3.06543,0.00553819,88.9996,0.0445984,84,15411
2.95925,0.208131,68.6433,0.056936,49892,48287
8.75637,0.259876,99.0186,0.023109,14365,14462
11.984,0.131996,153.541,0.0633,20174,51572
6.08634,0.0372917,68.7138,0.0225763,48293,56245
1.35786,0.4593,30.0831,0.0540963,53200,50122
14.7477,0.0313657,51.085,0.0292306,8041,35691
13.1707,0.325365,102.342,0.0717877,53939,54049
6.77092,0.0561111,47.994,0.0279533,39470,12701
4.96617,0.633675,62.9402,0.208431,56023,54798
14.3969,0.138791,102.889,0.0226677,40633,55231
2.53015,0.226082,171.267,0.026398,9199,34370
10.3667,0.437324,133.057,0.0252718,47082,32096
5.40482,0.2811,199.932,0.0872876,14382,43402
15.0361,0.0147512,208.591,0.0206997,22304,29752
2.66845,0.0649132,186.363,0.0728557,24022,10335
9.95366,0.039919,53.3272,0.0179619,45585,14013
6.28374,0.2814,231.472,0.0237358,30702,2304
14.1669,0.561568,167.275,0.0755814,42638,52160
5.83705,0.0273206,252.234,0.0406696,25081,9782
20.53,0.0230498,118.048,0.0970095,19684,9863
2.91553,0.288241,82.853,0.0463861,33110,10181
23.8732,0.192911,96.6164,0.0218825,46132,40016
5.16855,0.108698,36.5379,0.0182777,13237,37855
4.43858,0.467639,196.012,0.0148467,20664,45044
14.7141,0.677905,122.603,0.0806202,5250,42571
7.31399,0.189132,119.889,0.0371203,42516,35447
1.68426,0.0757755,170.527,0.0588961,55882,36381
0.670936,0.0100637,120.672,0.12691,28461,55333
12.4562,0.102801,16.1519,0.0590842,10265,27657
9.6385,0.0735532,57.5146,0.0260093,28076,23001
22.4654,0.342274,142.845,0.123881,21078,45338
9.29505,0.0911574,98.3208,0.0431689,52278,28711
11.0826,0.382714,144.41,0.0649136,15519,22045
9.72271,0.00387731,136.367,0.130435,8893,25724
13.0075,0.00269676,124.157,0.0374446,26703,30579
11.6561,0.242207,118.145,0.137405,40320,35758
20.4302,0.0231366,253.675,0.0932361,47864,50173
1.63949,0.0222526,128.545,0.0418145,36675,37077
5.00095,0.0547454,48.5287,0.0457411,55710,482
23.7111,0.112946,185.824,0.0664803,36038,19197
5.29356,0.345532,108.725,0.0215444,51617,26528
13.536,0.298362,187.005,0.0307019,43495,46532
7.52146,0.123594,154.949,0.0732749,3431,56670
2.14626,0.109375,120.908,0.0273438,54550,749
14.0562,0.00626157,115.407,0.091527,466,2282
13.526,0.0418403,83.1759,0.0261023,27134,14619
7.96126,0.243866,117.573,0.0460007,24384,13004
14.0239,0.0475174,135.111,0.0574074,38417,26441
16.7684,0.0156076,92.0508,0.0398802,5733,6815
12.4184,0.130787,38.4374,0.0402317,44860,22408
6.92891,0.115909,56.511,0.0362012,43991,19159
9.10871,0.0523843,151.273,0.123819,45663,9389
5.76733,0.376309,94.3835,0.0391687,51559,28315
8.55327,0.17088,231.229,0.0932312,17160,32882
3.97945,0.34103,117.705,0.0177846,1823,10101
6.88192,0.103814,190.411,0.11578,22777,39055
14.9317,0.0803935,141.286,0.0483283,7035,9107
13.0025,0.310069,171.402,0.0378748,23866,2960
3.66846,0.221927,88.4567,0.0405723,46651,21345
11.5798,0.220573,191.742,0.0393876,39630,14542
5.08466,0.287598,90.4448,0.0198856,56088,3815
2.75011,0.00630208,124.72,0.0206846,19501,34397
16.3788,0.0648763,120.646,0.0297674,12430,48283
4.47257,0.0623843,104.841,0.0404772,1132,32933
6.16105,1.0,88.3373,0.101483,57044,47451
11.914,0.00466435,29.3455,0.0878193,46362,5321
0.223471,0.0119907,250.332,0.02568,38452,54702
6.27136,0.03,91.5287,0.0391503,28775,13182
15.7847,0.0430266,83.4182,0.0256483,4339,34588
10.5325,0.240006,159.783,0.0366414,10737,32998
9.49169,0.0437269,136.055,0.055952,27321,38675
9.9979,0.0598148,136.76,0.0662974,34438,6573
3.96762,0.0288194,141.843,0.0669366,4202,46569
14.5941,0.0315451,45.3201,0.0672563,37478,21059
21.3273,0.0271224,62.4887,0.0309144,321,23345
7.10723,0.00336806,156.347,0.0188469,35669,51669
20.5548,0.0389005,98.1333,0.0444078,4048,11535
21.5465,0.0279282,82.5016,0.107524,45498,33531
10.0227,0.0496817,97.94,0.0450153,51490,4884
13.9996,0.174259,174.827,0.0621412,4768,37023
1.57597,0.583356,88.4125,0.0194844,49027,26116
20.1585,0.0398843,79.509,0.0649976,7678,37358
2.38453,0.00872107,154.781,0.049207,45740,4550
2.69367,0.320625,86.2741,0.0312508,37172,13133
4.63443,0.232651,132.137,0.0971383,30521,49818
12.2632,0.0288715,54.9476,0.0408752,56713,10092
3.30244,0.106644,158.754,0.0712,21505,38307
4.25057,0.166563,125.334,0.0734156,45287,56986
1.84312,0.100232,98.8346,0.0281477,22016,4559
13.2966,0.136163,184.109,0.161524,32953,11951
6.22761,0.0245313,21.1764,0.0832138,15257,15651
5.78346,0.0389815,78.5469,0.0733383,35120,7060
14.723,0.583987,76.8266,0.0437414,23835,57100
5.32874,1.0,115.036,0.0460915,5826,25256
15.7524,0.0303935,164.952,0.0296612,843,57244
6.34028,0.0164063,245.288,0.0831659,25015,55081
5.48613,0.247269,148.938,0.0596278,35411,11044
9.55259,0.0165451,58.1458,0.0461633,41293,52568
12.8142,0.0766146,157.145,0.0234601,27910,34977
11.0943,0.151493,120.467,0.0697172,29161,55602
3.07229,0.122894,184.287,0.0990415,55723,34106
2.29869,0.246898,72.4579,0.0396265,26413,9052
11.2348,0.206603,126.434,0.162063,33311,37342
19.8622,0.144037,77.2496,0.0654494,17207,34659
13.302,0.210319,172.216,0.0434253,55880,11800
5.76721,0.111366,87.3079,0.0672471,53843,44035
5.01642,0.0204456,154.922,0.0979284,48264,44861
9.22678,0.246053,92.7405,0.0359824,9549,42602
5.22752,0.00586806,136.732,0.0258264,44865,8170
8.74113,0.437674,109.002,0.121951,5234,51520
7.28361,0.149074,44.4823,0.0439432,21775,56566
13.6548,0.012309,166.309,0.0322013,48830,44864
14.8439,0.147332,182.08,0.0137608,12406,55394
10.4514,0.240456,115.475,0.0580345,6595,55725
14.2785,0.138652,54.8302,0.049446,46993,37587
14.2246,0.140486,175.099,0.0148005,25783,376
10.3662,0.0394618,113.514,0.0394958,16678,22230
8.52746,0.0578588,107.826,0.0379881,15537,37668
2.40223,0.622865,202.092,0.188333,5435,1448
17.2637,0.280926,160.099,0.0588487,54530,37742
7.01578,0.294745,214.863,0.0371676,35184,47242
9.10603,0.0196528,52.936,0.0394737,36453,37389
15.9968,0.0230729,114.786,0.0373134,43770,46593
4.06761,0.309648,98.0357,0.014825,35356,13645
2.94598,0.0311806,210.137,0.0978723,17209,1849
17.1377,0.339022,127.594,0.061895,18363,16841
10.8075,0.081956,203.412,0.0814224,50321,19172
15.3965,0.24276,84.0032,0.0370433,9446,25182
10.4923,0.0640278,199.728,0.0737132,39183,8222
11.6436,0.133565,241.306,0.0450989,44844,50242
8.11543,0.403819,211.188,0.196572,19018,42775
7.24943,0.0518924,175.979,0.0267663,30579,52954
2.7636,0.967523,26.0106,0.0941433,17551,21652
9.02381,0.0333854,206.594,0.0510039,57444,13006
4.71678,0.206337,127.678,0.0158355,4916,7776
6.66954,0.0571412,149.528,0.0575642,21424,30209
3.26933,0.0114988,133.487,0.0315022,38772,26324
19.4457,0.0191435,101.959,0.126231,17806,47394
12.3615,0.204265,47.1455,0.0401421,57229,34109
7.83249,0.194062,82.8962,0.0118019,27467,45747
3.32232,0.139219,28.0341,0.0491013,38512,6947
11.828,0.00807292,101.426,0.0409823,55953,46250
19.3721,0.282436,143.726,0.0434353,24343,36400
6.1043,0.0247721,149.27,0.0934641,24546,24586
11.3213,0.0309259,125.876,0.0452391,39626,4240
4.51407,0.00890625,45.8349,0.0226589,16721,10140
11.4239,0.0551367,184.703,0.0511909,35794,2549
21.426,0.0243461,80.5939,0.124899,19270,32009
13.7624,0.103038,168.987,0.0665181,16182,38572
1.93074,0.11945,143.367,0.0200628,29695,12443
10.9912,0.254103,83.682,0.0488,44262,57136
17.8065,0.0869676,49.784,0.126761,54905,45323
13.7199,0.0136285,115.77,0.0252318,52467,16769
22.0547,0.0431366,72.7796,0.052555,42884,1498
0.959348,0.0428646,130.487,0.0703947,7605,49820
13.5957,0.18923,148.276,0.0444105,7312,26398
14.8298,0.00610532,250.868,0.0794885,19918,51762
11.8384,0.0564583,152.814,0.0535472,44186,36620
4.84799,0.53625,39.853,0.0426654,30785,57313
11.0296,0.0984896,162.928,0.0390399,43575,48347
5.02923,0.118594,74.7085,0.0232635,13433,56717
4.22677,0.205,165.002,0.102883,11230,35247
12.6623,0.0510417,163.53,0.0706113,16205,17477
13.3346,0.338212,31.5602,0.0516785,20490,18040
17.6664,0.114889,150.685,0.0722082,10304,29882
17.7593,0.0160482,185.334,0.0365353,33590,52868
13.7698,0.515498,170.307,0.0292713,36415,51825
15.8896,0.00109954,162.745,0.0428504,22800,21630
5.72065,0.0417824,210.185,0.0331271,1751,1460
5.29014,0.016088,187.847,0.0706342,4220,41515
3.72248,0.0463599,208.987,0.0316695,15559,48280
8.02037,0.0404167,82.6099,0.0121132,33440,48859
13.9534,0.0740394,43.1633,0.036292,5673,39834
2.27054,0.00405671,60.184,0.0725191,17951,46028
5.27764,0.156204,133.394,0.0239249,36934,26012
2.80172,0.653177,164.974,0.0329897,30772,22530
18.4614,0.0415755,63.9264,0.01207,41778,26017
10.2345,0.0987442,205.245,0.0283075,18956,31743
16.8982,0.0593171,155.471,0.0522727,52349,89
8.45477,0.0270833,176.572,0.0450568,48801,23851
11.2983,0.124167,153.699,0.0218825,2772,56451
27.0591,0.00820602,237.223,0.0951276,1936,15789
13.5923,0.451447,24.9453,0.164835,5531,12180
24.2271,0.0224306,118.917,0.0927798,17780,7553
3.79504,0.271331,17.4627,0.0730456,56784,37916
25.628,0.282141,181.274,0.026681,1769,53040
8.88533,0.00993634,103.724,0.0477609,19058,4843
20.3896,0.103403,219.365,0.0736196,22522,16249
13.3735,0.656217,126.987,0.066683,11412,41458
4.5429,0.0412095,132.642,0.0396999,45608,46815
9.6793,0.07136,65.2738,0.153974,36923,54418
9.86786,0.030434,197.183,0.0566058,8399,54132
5.31713,0.0243287,117.563,0.0557789,50402,27836
17.1228,0.0447859,62.6576,0.0414766,1269,7023
1.70372,0.674334,130.864,0.0161086,31510,49373
6.20413,0.346331,111.559,0.0522791,7174,34995
4.77373,0.0209433,178.399,0.0291074,47314,1982
16.1231,0.175566,140.754,0.134791,47681,17730
22.1002,0.11059,84.6043,0.0287034,3447,7748
16.7281,0.144653,112.381,0.0541082,49246,18464
12.0874,0.576105,150.228,0.00977143,33561,57112
3.24416,0.259988,19.5334,0.0433025,18136,27945
10.59,0.149693,153.844,0.0273453,10941,41725
12.0344,0.266105,91.0427,0.106825,27079,32572
4.94063,0.155868,166.183,0.0391151,42823,46809
10.5404,0.0192882,128.117,0.0265342,17388,29786
4.86107,0.00758102,152.385,0.0455106,34400,42285
16.866,0.734538,97.3983,0.041643,49334,11135
4.39366,0.0314699,169.763,0.068802,33929,53896
12.5582,0.262969,206.413,0.0894483,53461,6948
9.73092,0.0086263,18.8088,0.029719,6734,3817
5.50442,0.12577,172.625,0.0318384,48054,8066
14.5822,0.122992,81.9595,0.0365513,43623,3633
7.45917,0.115399,141.205,0.0912353,10602,40567
10.7942,0.0611169,109.124,0.0515398,28041,51687
0.387148,0.115718,118.351,0.0246961,56352,39253
6.23212,0.148547,94.6187,0.0241625,55707,18177
7.08741,0.0372222,108.688,0.0423287,24702,56014
21.953,0.0184259,140.911,0.0692192,38980,56041
