yprop/table_0_0.oz252,yprop/table_0_0.oz6,yprop/table_0_0.oz5,yprop/table_0_0.oz133,yprop/table_0_0.oz9,Key_0_0
0.895032,0.0,0.2,0.2,0.045455,1301
0.914905,0.0,0.0,0.0,0.136364,589
0.904246,0.0,0.066667,0.0,0.0,2419
0.893044,0.0,0.133333,0.0,0.0,8025
0.91355,0.085714,0.2,0.0,0.0,2906
0.939928,0.057143,0.0,0.066667,0.0,5361
0.98925,0.057143,0.2,0.066667,0.0,4840
0.93505,0.0,0.066667,0.0,0.090909,5633
0.908762,0.028571,0.2,0.0,0.0,4306
0.921861,0.0,0.133333,0.0,0.0,4709
0.906233,0.428571,0.2,0.0,0.0,3376
0.909666,0.0,0.133333,0.0,0.227273,2913
0.923758,0.028571,0.066667,0.0,0.0,5412
0.984372,0.028571,0.066667,0.0,0.0,6941
0.893315,0.0,0.266667,0.0,0.090909,732
0.919422,0.057143,0.2,0.0,0.0,5298
0.896929,0.114286,0.2,0.0,0.090909,6151
0.909937,0.0,0.266667,0.0,0.0,7611
0.93252,0.0,0.0,0.0,0.681818,6833
0.965944,0.028571,0.066667,0.0,0.0,7469
0.863234,0.028571,0.066667,0.0,0.363636,5766
0.988889,0.0,0.0,0.0,0.0,1483
0.901265,0.228571,0.533333,0.133333,0.0,1873
0.888528,0.057143,0.0,0.0,0.0,6987
0.947516,0.057143,0.133333,0.066667,0.0,443
0.912918,0.0,0.0,0.0,0.136364,6789
0.930352,0.028571,0.0,0.066667,0.318182,6636
0.896567,0.028571,0.0,0.0,0.0,6540
0.911111,0.085714,0.266667,0.0,0.0,6318
0.923577,0.0,0.066667,0.0,0.0,5896
0.924119,0.028571,0.066667,0.0,0.090909,2490
0.901536,0.0,0.0,0.0,0.0,1024
0.957904,0.0,0.066667,0.0,0.136364,2879
0.911472,0.028571,0.066667,0.0,0.0,8506
0.903523,0.0,0.333333,0.0,0.0,7152
0.94589,0.0,0.066667,0.0,0.272727,5492
0.918519,0.0,0.6,0.0,0.0,6740
0.915899,0.085714,0.066667,0.066667,0.0,8368
0.904065,0.0,0.0,0.0,0.0,7252
0.900271,0.0,0.133333,0.0,0.045455,4787
0.887624,0.0,0.133333,0.0,0.0,4646
0.92981,0.0,0.066667,0.0,0.0,2465
0.998735,0.028571,0.0,0.0,0.0,8424
0.906233,0.0,0.0,0.066667,0.045455,8431
0.904426,0.0,0.0,0.0,0.0,7988
0.926649,0.057143,0.133333,0.0,0.0,1316
0.904968,0.028571,0.066667,0.0,0.045455,7019
0.961969,0.0,0.0,0.0,0.0,6779
0.92981,0.057143,0.466667,0.066667,0.0,3941
0.932701,0.028571,0.0,0.0,0.227273,8231
0.915086,0.0,0.066667,0.0,0.0,5715
0.922132,0.085714,0.066667,0.0,0.181818,4626
0.914273,0.028571,0.133333,0.0,0.0,61
0.866576,0.057143,0.266667,0.066667,0.181818,677
0.899548,0.171429,0.066667,0.0,0.363636,721
0.913911,0.0,0.0,0.0,0.0,3083
0.92981,0.114286,0.266667,0.0,0.272727,5311
0.886721,0.114286,0.066667,0.0,0.0,1034
0.994761,0.085714,0.333333,0.066667,0.363636,8297
0.896387,0.514286,0.133333,0.0,0.0,797
0.911111,0.057143,0.266667,0.0,0.045455,4245
0.877145,0.028571,0.0,0.0,0.0,1935
0.982836,0.0,0.066667,0.0,0.0,1812
0.90822,0.114286,0.0,0.0,0.0,2578
0.910027,0.0,0.0,0.0,0.045455,4219
0.932791,0.028571,0.066667,0.2,0.0,2640
0.90262,0.0,0.0,0.0,0.0,1777
0.984192,0.114286,0.066667,0.0,0.0,385
0.951581,0.085714,0.2,0.066667,0.0,8186
0.913821,0.057143,0.066667,0.0,0.136364,407
0.909033,0.0,0.266667,0.133333,0.090909,7399
0.915808,0.171429,0.066667,0.0,0.0,3374
0.906052,0.0,0.066667,0.0,0.181818,5305
0.901445,0.0,0.066667,0.0,0.0,7421
0.999097,0.2,0.133333,0.0,0.0,2592
0.913911,0.0,0.066667,0.2,0.181818,1205
0.999458,0.0,0.0,0.0,0.0,3373
0.90822,0.0,0.0,0.0,0.0,4961
0.901265,0.0,0.066667,0.066667,0.136364,2008
0.882927,0.0,0.0,0.0,0.0,5369
0.890154,0.0,0.0,0.0,0.0,7351
0.956098,0.0,0.133333,0.0,0.0,6284
0.914002,0.057143,0.066667,0.0,0.0,8296
0.936314,0.0,0.0,0.0,0.227273,4024
0.96757,0.0,0.0,0.0,0.227273,8154
0.987805,0.0,0.066667,0.0,0.0,6527
0.910298,0.057143,0.266667,0.0,0.0,8350
0.906775,0.0,0.133333,0.0,0.0,8689
0.9028,0.0,0.2,0.0,0.0,7816
0.954743,0.028571,0.266667,0.0,0.0,5840
0.917977,0.0,0.0,0.0,0.090909,1073
0.894399,0.114286,0.0,0.066667,0.0,2713
0.930352,0.028571,0.2,0.0,0.0,4513
0.923848,0.0,0.0,0.133333,0.136364,2609
0.891689,0.057143,0.066667,0.066667,0.0,3316
0.998826,0.228571,0.066667,0.0,0.0,5320
0.910569,0.028571,0.0,0.066667,0.0,825
0.875429,0.0,0.0,0.0,0.363636,2952
0.90804,0.028571,0.333333,0.066667,0.090909,8140
0.91888,0.0,0.2,0.0,0.0,1064
0.918519,0.0,0.266667,0.0,0.0,8602
0.940921,0.0,0.066667,0.0,0.0,4956
0.910659,0.085714,0.333333,0.0,0.272727,6165
0.914905,0.0,0.0,0.0,0.0,690
0.88654,0.057143,0.0,0.0,0.181818,5756
0.904426,0.0,0.0,0.0,0.0,7526
0.896296,0.057143,0.133333,0.0,0.0,7666
0.898826,0.0,0.266667,0.0,0.090909,1022
0.907317,0.0,0.0,0.0,0.181818,3955
0.93794,0.0,0.133333,0.0,0.136364,950
0.872177,0.028571,0.066667,0.0,0.0,1477
0.892141,0.0,0.066667,0.0,0.0,1130
0.906594,0.0,0.266667,0.0,0.0,4625
0.976965,0.028571,0.2,0.0,0.0,3372
0.880217,0.0,0.2,0.066667,0.045455,5731
0.910298,0.0,0.066667,0.133333,0.0,5800
0.907136,0.142857,0.133333,0.0,0.0,4101
0.93243,0.028571,0.0,0.0,0.0,5099
0.920235,0.0,0.066667,0.0,0.0,8518
0.907407,0.028571,0.133333,0.2,0.181818,3773
0.902529,0.057143,0.133333,0.0,0.0,1934
0.923126,0.028571,0.2,0.2,0.0,1237
0.88907,0.057143,0.066667,0.0,0.0,4342
0.904697,0.057143,0.0,0.133333,0.0,420
0.89991,0.0,0.133333,0.0,0.090909,4011
0.920054,0.0,0.333333,0.066667,0.0,1986
0.923758,0.057143,0.0,0.0,0.0,8442
0.873984,0.085714,0.266667,0.0,0.0,3828
0.909033,0.142857,0.133333,0.066667,0.181818,7438
0.880126,0.028571,0.0,0.0,0.0,710
0.988979,0.0,0.133333,0.0,0.0,4734
0.892141,0.028571,0.066667,0.0,0.090909,7703
0.920777,0.0,0.0,0.0,0.0,6801
0.90009,0.0,0.066667,0.0,0.0,7090
0.912466,0.285714,0.0,0.0,0.272727,7754
0.911021,0.114286,0.133333,0.0,0.0,3216
0.911653,0.0,0.133333,0.0,0.0,4500
0.923216,0.114286,0.2,0.0,0.0,1102
0.898374,0.057143,0.133333,0.2,0.0,8127
0.907588,0.0,0.0,0.0,0.0,2470
0.911382,0.0,0.0,0.0,0.0,5577
0.910298,0.0,0.0,0.0,0.0,6054
0.98103,0.057143,0.133333,0.0,0.136364,5134
0.947696,0.114286,0.133333,0.0,0.0,539
0.927552,0.028571,0.266667,0.266667,0.136364,2974
0.992322,0.0,0.133333,0.0,0.0,1869
0.923306,0.0,0.0,0.066667,0.136364,3517
0.920325,0.028571,0.2,0.0,0.0,5345
0.918609,0.028571,0.0,0.0,0.0,3796
0.912556,0.142857,0.066667,0.0,0.0,855
0.938302,0.0,0.0,0.0,0.0,2466
0.999097,0.057143,0.133333,0.0,0.0,7985
0.907407,0.0,0.133333,0.0,0.0,4330
0.900361,0.085714,0.066667,0.266667,0.0,1692
0.928546,0.0,0.2,0.0,0.136364,8473
0.879946,0.0,0.533333,0.133333,0.454545,7810
0.891328,0.028571,0.0,0.0,0.0,4535
0.907227,0.0,0.0,0.266667,0.0,6268
0.937037,0.0,0.0,0.0,0.0,5903
0.917164,0.171429,0.066667,0.0,0.0,8695
0.925474,0.057143,0.0,0.0,0.0,5098
0.905149,0.0,0.266667,0.066667,0.136364,6727
0.913098,0.028571,0.0,0.2,0.0,154
0.893315,0.0,0.0,0.0,0.454545,7844
0.922493,0.028571,0.0,0.066667,0.090909,2966
0.890425,0.114286,0.0,0.0,0.0,7158
0.920416,0.028571,0.0,0.0,0.0,1672
0.919783,0.0,0.066667,0.066667,0.0,2912
0.91075,0.057143,0.133333,0.0,0.0,1200
0.90533,0.057143,0.066667,0.266667,0.0,7970
0.882746,0.057143,0.133333,0.0,0.0,7498
0.920235,0.6,0.066667,0.0,0.0,7355
0.903704,0.0,0.0,0.066667,0.318182,1314
0.887082,0.0,0.0,0.0,0.0,7140
0.898735,0.0,0.133333,0.0,0.0,657
0.898555,0.114286,0.133333,0.0,0.0,3155
0.931707,0.0,0.0,0.0,0.0,523
0.894941,0.085714,0.2,0.0,0.0,6569
0.979494,0.0,0.0,0.066667,0.090909,6228
0.907317,0.028571,0.4,0.0,0.0,3170
0.910298,0.0,0.0,0.0,0.0,39
0.915357,0.0,0.0,0.0,0.0,3088
0.890063,0.0,0.066667,0.0,0.0,3703
0.903433,0.0,0.0,0.0,0.0,210
0.899819,0.114286,0.2,0.0,0.0,545
0.926739,0.057143,0.0,0.066667,0.0,455
0.899819,0.0,0.0,0.0,0.0,4484
0.999097,0.028571,0.133333,0.0,0.0,1310
0.901807,0.0,0.4,0.0,0.0,8217
0.912195,0.0,0.0,0.0,0.045455,5435
0.89458,0.028571,0.4,0.0,0.0,4223
0.895754,0.2,0.0,0.066667,0.0,6844
0.908943,0.0,0.0,0.066667,0.181818,1406
0.906685,0.171429,0.066667,0.0,0.0,8107
0.930894,0.0,0.066667,0.0,0.181818,4019
0.929359,0.428571,0.2,0.0,0.0,4547
0.97308,0.0,0.066667,0.066667,0.090909,3078
0.910388,0.0,0.0,0.0,0.0,8856
0.980036,0.0,0.0,0.0,0.136364,2165
0.92159,0.171429,0.133333,0.0,0.0,3976
0.966305,0.057143,0.133333,0.266667,0.045455,440
0.91364,0.0,0.2,0.0,0.045455,3671
0.865673,0.0,0.0,0.0,0.045455,1563
0.910479,0.0,0.0,0.0,0.0,8354
0.949232,0.0,0.0,0.0,0.045455,3418
0.909756,0.0,0.0,0.0,0.181818,1966
0.915628,0.057143,0.133333,0.0,0.0,4959
0.999729,0.0,0.066667,0.0,0.0,416
0.920145,0.0,0.066667,0.0,0.045455,8749
0.897109,0.057143,0.133333,0.0,0.090909,7795
0.906143,0.028571,0.066667,0.0,0.045455,6114
0.915718,0.0,0.266667,0.066667,0.0,4075
0.889883,0.0,0.066667,0.0,0.0,2734
0.94589,0.0,0.0,0.0,0.0,5686
0.911563,0.0,0.133333,0.066667,0.318182,7116
0.998013,0.0,0.0,0.0,0.0,7694
0.922132,0.028571,0.133333,0.0,0.0,4409
0.98907,0.057143,0.0,0.0,0.0,7494
0.914092,0.085714,0.066667,0.0,0.0,6989
0.903342,0.028571,0.0,0.066667,0.227273,8413
0.892683,0.0,0.133333,0.066667,0.136364,5847
0.963505,0.0,0.066667,0.0,0.181818,8705
0.907769,0.057143,0.0,0.0,0.0,7333
0.894038,0.0,0.133333,0.0,0.090909,2964
0.926558,0.114286,0.066667,0.0,0.409091,6761
0.910479,0.028571,0.2,0.0,0.0,1266
0.86757,0.0,0.066667,0.133333,0.0,6043
0.8729,0.0,0.133333,0.0,0.0,324
0.909575,0.0,0.0,0.0,0.0,692
0.910298,0.0,0.133333,0.0,0.0,4638
0.930352,0.0,0.333333,0.0,0.0,7644
0.897742,0.085714,0.133333,0.066667,0.0,1061
0.895212,0.0,0.0,0.0,0.0,8819
0.89449,0.0,0.066667,0.0,0.363636,6720
0.915266,0.0,0.2,0.0,0.090909,5514
0.908853,0.0,0.066667,0.0,0.090909,4014
0.902529,0.0,0.066667,0.0,0.0,8672
0.909575,0.0,0.0,0.133333,0.0,8314
0.921319,0.0,0.0,0.0,0.0,4828
0.901445,0.0,0.0,0.0,0.181818,6776
0.917796,0.0,0.0,0.066667,0.045455,2963
0.953568,0.171429,0.133333,0.0,0.181818,2271
0.918338,0.0,0.0,0.0,0.0,8421
0.927462,0.0,0.2,0.0,0.0,2559
0.931436,0.057143,0.2,0.0,0.0,5651
0.975339,0.0,0.266667,0.133333,0.272727,2722
0.91635,0.0,0.133333,0.0,0.0,4807
0.917706,0.028571,0.0,0.0,0.0,8259
0.924029,0.0,0.066667,0.0,0.136364,7356
0.976874,0.0,0.333333,0.266667,0.136364,7942
0.883559,0.114286,0.0,0.066667,0.0,770
0.913911,0.0,0.133333,0.0,0.0,8589
0.919512,0.085714,0.0,0.0,0.0,3940
0.915628,0.028571,0.133333,0.0,0.0,1290
0.916531,0.028571,0.133333,0.0,0.0,7162
0.91075,0.171429,0.0,0.0,0.0,3998
0.931256,0.085714,0.4,0.2,0.090909,3687
0.951491,0.0,0.0,0.0,0.090909,4670
0.928094,0.0,0.2,0.0,0.0,2152
0.922132,0.0,0.0,0.0,0.0,7855
0.914905,0.0,0.333333,0.333333,0.090909,6734
0.990605,0.028571,0.0,0.066667,0.0,8042
0.914182,0.0,0.133333,0.0,0.0,8377
0.951762,0.0,0.066667,0.0,0.0,8233
0.907678,0.028571,0.066667,0.0,0.0,6652
0.935953,0.028571,0.133333,0.133333,0.0,5048
0.91355,0.0,0.133333,0.0,0.0,3984
0.894851,0.057143,0.533333,0.466667,0.045455,8625
0.930443,0.0,0.0,0.0,0.0,2012
0.921319,0.171429,0.0,0.066667,0.0,7366
0.917073,0.0,0.066667,0.0,0.0,2096
0.895212,0.0,0.133333,0.0,0.0,3071
0.99178,0.057143,0.066667,0.0,0.136364,7363
0.910388,0.0,0.266667,0.0,0.0,5532
0.919332,0.0,0.133333,0.0,0.0,8281
0.931527,0.0,0.0,0.0,0.0,7339
0.904788,0.0,0.0,0.066667,0.045455,520
0.902891,0.028571,0.333333,0.133333,0.045455,2171
0.912014,0.0,0.133333,0.0,0.0,2813
0.915628,0.0,0.066667,0.066667,0.181818,4768
0.899639,0.0,0.133333,0.066667,0.0,6930
0.895664,0.028571,0.0,0.0,0.0,6889
0.919783,0.028571,0.4,0.133333,0.045455,6770
0.903342,0.028571,0.066667,0.066667,0.181818,6943
0.916079,0.0,0.0,0.0,0.0,7417
0.909575,0.0,0.066667,0.0,0.0,7
0.936134,0.0,0.066667,0.0,0.0,7564
0.892141,0.028571,0.0,0.0,0.0,81
0.915176,0.0,0.2,0.066667,0.0,6480
0.91084,0.028571,0.266667,0.133333,0.181818,7589
0.996206,0.028571,0.0,0.066667,0.181818,8496
0.871996,0.0,0.0,0.0,0.0,4209
0.912195,0.142857,0.066667,0.0,0.090909,5168
0.922042,0.0,0.0,0.0,0.090909,4447
0.906143,0.0,0.0,0.0,0.0,6976
0.91346,0.028571,0.0,0.0,0.0,2684
0.990515,0.057143,0.2,0.066667,0.0,7184
0.908401,0.0,0.0,0.0,0.045455,7450
0.918609,0.0,0.0,0.0,0.0,4965
0.942638,0.171429,0.266667,0.0,0.0,7014
0.909666,0.028571,0.0,0.066667,0.0,3748
0.900542,0.142857,0.2,0.133333,0.0,7087
0.939566,0.057143,0.066667,0.0,0.0,3887
0.915266,0.0,0.0,0.0,0.0,4294
0.897561,0.028571,0.2,0.0,0.0,2914
0.91626,0.057143,0.0,0.0,0.0,7378
0.908582,0.6,0.066667,0.0,0.0,6616
0.900361,0.0,0.133333,0.0,0.0,5891
0.902529,0.0,0.0,0.0,0.545455,4733
0.912195,0.0,0.066667,0.0,0.0,6316
0.938934,0.028571,0.133333,0.266667,0.0,7229
0.992051,0.057143,0.133333,0.0,0.545455,4138
0.921861,0.057143,0.0,0.133333,0.090909,6557
0.998916,0.342857,0.066667,0.0,0.045455,5792
0.877236,0.057143,0.0,0.0,0.0,1412
0.882746,0.0,0.0,0.0,0.181818,3474
0.931346,0.0,0.2,0.0,0.0,7210
0.898103,0.0,0.133333,0.066667,0.136364,401
0.910388,0.057143,0.066667,0.0,0.181818,1553
0.894128,0.0,0.0,0.0,0.0,4849
0.988618,0.0,0.0,0.0,0.0,3432
0.909756,0.0,0.066667,0.0,0.0,5444
0.901987,0.028571,0.133333,0.066667,0.0,8675
0.895935,0.0,0.066667,0.0,0.0,3635
0.904697,0.0,0.133333,0.0,0.0,3477
0.907498,0.0,0.0,0.0,0.0,6408
0.906233,0.0,0.066667,0.0,0.0,1381
0.903071,0.0,0.0,0.0,0.0,8056
0.984553,0.0,0.0,0.0,0.0,8556
0.906865,0.0,0.066667,0.0,0.0,1351
0.990244,0.0,0.133333,0.0,0.0,3809
0.921409,0.085714,0.066667,0.0,0.0,8874
0.91635,0.0,0.133333,0.0,0.045455,5599
0.914092,0.028571,0.0,0.0,0.045455,7050
0.899277,0.0,0.0,0.0,0.0,4706
0.90813,0.0,0.0,0.0,0.181818,4158
0.909395,0.085714,0.066667,0.0,0.0,4322
0.888708,0.0,0.266667,0.133333,0.0,8663
0.907678,0.114286,0.2,0.133333,0.0,2712
0.973261,0.0,0.0,0.0,0.045455,5354
0.930262,0.028571,0.0,0.0,0.0,4920
0.906052,0.0,0.0,0.0,0.0,2744
0.922403,0.085714,0.066667,0.0,0.0,7649
0.92159,0.0,0.0,0.0,0.0,6692
0.897561,0.0,0.066667,0.0,0.0,3090
0.924029,0.142857,0.133333,0.0,0.0,839
0.906504,0.114286,0.0,0.0,0.227273,6088
0.912466,0.0,0.066667,0.066667,0.272727,6854
0.916893,0.085714,0.266667,0.0,0.0,2988
0.890425,0.0,0.066667,0.066667,0.136364,2719
0.891599,0.0,0.0,0.0,0.0,5593
0.900723,0.085714,0.266667,0.2,0.0,3630
0.903884,0.028571,0.0,0.066667,0.0,2883
0.904065,0.0,0.066667,0.0,0.0,7240
0.985818,0.028571,0.0,0.0,0.0,6628
0.921861,0.0,0.0,0.0,0.0,4265
0.883198,0.057143,0.0,0.0,0.0,5825
0.913821,0.0,0.133333,0.0,0.0,106
0.908401,0.0,0.133333,0.0,0.0,3268
0.902168,0.0,0.0,0.0,0.181818,8759
0.938663,0.0,0.066667,0.0,0.0,3410
0.908491,0.0,0.0,0.0,0.0,434
0.983107,0.171429,0.0,0.0,0.0,2517
0.91897,0.028571,0.066667,0.0,0.0,952
0.899277,0.028571,0.066667,0.0,0.0,2404
0.9215,0.0,0.266667,0.133333,0.0,8853
0.966305,0.0,0.0,0.0,0.0,6792
0.928726,0.0,0.266667,0.066667,0.181818,6031
0.900632,0.0,0.133333,0.066667,0.363636,1206
0.927733,0.0,0.266667,0.0,0.0,6566
0.903523,0.057143,0.066667,0.0,0.136364,5530
0.905059,0.0,0.133333,0.0,0.045455,8373
0.927552,0.0,0.266667,0.0,0.0,2364
0.919964,0.114286,0.133333,0.066667,0.0,3016
0.919512,0.028571,0.333333,0.266667,0.0,3009
0.93785,0.085714,0.266667,0.0,0.0,703
0.90262,0.0,0.133333,0.133333,0.454545,225
0.912556,0.028571,0.133333,0.0,0.0,8700
0.913098,0.0,0.0,0.0,0.0,6321
0.916079,0.028571,0.066667,0.0,0.0,6653
0.859169,0.571429,0.066667,0.0,0.363636,3793
0.901445,0.0,0.266667,0.133333,0.0,425
0.914453,0.0,0.133333,0.0,0.0,1883
0.892593,0.0,0.0,0.066667,0.0,7419
0.911201,0.0,0.066667,0.0,0.0,3539
0.904155,0.0,0.066667,0.0,0.181818,4430
0.915537,0.028571,0.2,0.0,0.045455,3557
0.894399,0.0,0.066667,0.0,0.0,8510
0.903433,0.0,0.0,0.066667,0.0,1143
0.902168,0.0,0.066667,0.0,0.0,5704
0.912014,0.0,0.0,0.0,0.0,844
0.919874,0.0,0.2,0.0,0.0,4590
0.901084,0.0,0.066667,0.066667,0.0,6229
0.917706,0.0,0.0,0.0,0.0,7232
0.911201,0.057143,0.0,0.0,0.0,4708
0.893496,0.142857,0.133333,0.0,0.0,7125
0.904065,0.028571,0.2,0.0,0.181818,2425
0.906956,0.114286,0.333333,0.066667,0.045455,8121
0.90822,0.028571,0.133333,0.266667,0.0,1739
0.888437,0.228571,0.0,0.0,0.0,1768
0.921229,0.0,0.0,0.0,0.0,100
0.900994,0.0,0.133333,0.0,0.0,5273
0.915086,0.028571,0.066667,0.0,0.227273,3670
0.893044,0.028571,0.066667,0.0,0.0,8821
0.917977,0.085714,0.0,0.0,0.0,1859
0.936314,0.485714,0.066667,0.0,0.0,6078
0.911382,0.057143,0.066667,0.0,0.0,8455
0.906052,0.057143,0.266667,0.0,0.0,1126
0.905872,0.0,0.066667,0.0,0.0,8098
0.91897,0.028571,0.066667,0.2,0.0,488
0.915176,0.028571,0.2,0.0,0.0,8722
0.918519,0.028571,0.0,0.0,0.0,5387
0.910298,0.028571,0.066667,0.0,0.0,290
0.882475,0.0,0.0,0.0,0.0,1367
0.905239,0.0,0.133333,0.0,0.0,5176
0.930623,0.057143,0.133333,0.133333,0.045455,4856
0.901626,0.028571,0.133333,0.0,0.0,1436
0.901807,0.085714,0.0,0.0,0.136364,3548
0.919422,0.0,0.066667,0.0,0.0,4352
0.993948,0.0,0.133333,0.066667,0.363636,3049
0.989973,0.028571,0.133333,0.066667,0.0,8866
0.964047,0.0,0.133333,0.0,0.0,6405
0.891509,0.0,0.066667,0.0,0.0,4344
0.926197,0.0,0.066667,0.0,0.0,7216
0.928275,0.057143,0.2,0.066667,0.181818,3242
0.890515,0.028571,0.133333,0.0,0.0,3506
0.908401,0.0,0.133333,0.066667,0.272727,7345
0.902258,0.085714,0.133333,0.2,0.0,3174
0.920958,0.0,0.333333,0.0,0.0,2054
0.909033,0.057143,0.133333,0.066667,0.227273,5163
0.897832,0.342857,0.266667,0.066667,0.0,6079
0.996387,0.057143,0.2,0.0,0.0,5301
0.894128,0.0,0.0,0.0,0.0,8702
0.903975,0.0,0.066667,0.0,0.0,3002
0.984553,0.0,0.266667,0.0,0.0,4163
0.901897,0.0,0.066667,0.066667,0.045455,7647
0.90533,0.028571,0.066667,0.0,0.0,310
0.904336,0.0,0.0,0.0,0.0,6939
0.863234,0.028571,0.133333,0.2,0.181818,4170
0.91879,0.0,0.2,0.0,0.0,1904
0.930533,0.0,0.066667,0.0,0.0,2943
0.919512,0.0,0.066667,0.0,0.0,3405
0.913911,0.057143,0.0,0.0,0.181818,4392
0.98383,0.0,0.0,0.0,0.0,5917
0.999006,0.028571,0.0,0.0,0.0,1062
0.92159,0.0,0.0,0.066667,0.0,590
0.906052,0.0,0.2,0.0,0.0,6421
0.906775,0.0,0.133333,0.0,0.0,3457
0.908491,0.0,0.266667,0.0,0.181818,424
0.912105,0.0,0.0,0.0,0.0,4992
0.922132,0.142857,0.2,0.0,0.0,7221
0.917977,0.0,0.066667,0.0,0.0,5592
0.930714,0.028571,0.133333,0.0,0.272727,6810
0.918157,0.028571,0.266667,0.266667,0.0,6186
0.915447,0.114286,0.0,0.0,0.227273,6218
0.953207,0.171429,0.0,0.0,0.0,5684
0.930533,0.0,0.133333,0.066667,0.318182,7066
0.91075,0.0,0.0,0.0,1.0,7831
0.908672,0.057143,0.133333,0.0,0.0,394
0.999819,0.0,0.0,0.0,0.0,8630
0.922945,0.0,0.2,0.2,0.045455,5091
0.96224,0.085714,0.066667,0.0,0.227273,8495
0.957182,0.0,0.133333,0.0,0.0,2570
0.903613,0.0,0.0,0.0,0.045455,3978
0.916621,0.0,0.133333,0.0,0.0,5638
0.898103,0.028571,0.0,0.133333,0.045455,5178
0.911563,0.028571,0.0,0.0,0.181818,6650
0.888257,0.0,0.266667,0.0,0.0,6464
0.910298,0.0,0.2,0.0,0.0,1060
0.898916,0.0,0.066667,0.0,0.0,269
0.918428,0.0,0.0,0.0,0.045455,8575
0.914634,0.114286,0.133333,0.0,0.181818,7629
0.917073,0.0,0.066667,0.0,0.045455,2752
0.966125,0.057143,0.2,0.0,0.0,3173
0.998103,0.057143,0.2,0.0,0.0,4119
0.924119,0.0,0.266667,0.0,0.0,6714
0.899819,0.114286,0.0,0.066667,0.090909,5137
0.914544,0.028571,0.066667,0.0,0.0,6066
0.915447,0.057143,0.2,0.0,0.0,1168
0.990515,0.0,0.2,0.266667,0.090909,8028
0.935501,0.057143,0.333333,0.0,0.0,4868
0.906594,0.0,0.133333,0.0,0.0,986
0.907407,0.0,0.0,0.133333,0.454545,5795
0.916531,0.0,0.2,0.066667,0.0,6499
0.919693,0.028571,0.066667,0.0,0.0,3945
0.911201,0.0,0.0,0.0,0.0,7531
0.90009,0.057143,0.0,0.066667,0.045455,7443
0.905149,0.257143,0.133333,0.0,0.0,6954
0.892051,0.028571,0.0,0.266667,0.090909,5309
0.905962,0.057143,0.266667,0.0,0.0,7575
0.893225,0.028571,0.0,0.0,0.181818,2021
0.904426,0.028571,0.133333,0.0,0.0,4177
0.90813,0.0,0.0,0.0,0.0,877
0.901897,0.0,0.066667,0.0,0.0,3473
0.972177,0.028571,0.266667,0.0,0.0,8744
0.912376,0.028571,0.066667,0.0,0.0,7396
0.931346,0.0,0.0,0.0,0.0,7215
0.861789,0.057143,0.133333,0.0,0.0,3189
0.91084,0.0,0.0,0.0,0.0,2446
0.922222,0.028571,0.0,0.0,0.0,5764
0.904246,0.0,0.466667,0.266667,0.136364,610
0.906233,0.0,0.0,0.066667,0.0,5428
0.92421,0.057143,0.0,0.0,0.0,2031
0.921861,0.0,0.133333,0.0,0.0,4921
0.969196,0.085714,0.133333,0.0,0.0,4006
0.884824,0.114286,0.0,0.066667,0.0,485
0.902439,0.0,0.066667,0.0,0.0,8355
0.909214,0.0,0.0,0.0,0.0,2326
0.867841,0.0,0.0,0.0,0.0,6585
0.913911,0.028571,0.0,0.0,0.0,7091
0.920867,0.085714,0.2,0.0,0.0,7316
0.908401,0.0,0.0,0.0,0.0,1078
0.918699,0.057143,0.133333,0.0,0.0,3890
0.944264,0.028571,0.066667,0.0,0.136364,899
0.986269,0.0,0.0,0.0,0.0,4865
0.925565,0.0,0.066667,0.066667,0.227273,5399
0.925836,0.057143,0.466667,0.2,0.318182,1738
0.902078,0.171429,0.0,0.0,0.0,930
0.913098,0.0,0.066667,0.0,0.0,5265
0.902168,0.028571,0.133333,0.0,0.0,2838
0.928817,0.0,0.0,0.0,0.0,7473
0.913821,0.057143,0.066667,0.0,0.0,7460
0.911021,0.028571,0.0,0.0,0.181818,6036
0.855375,0.0,0.133333,0.066667,0.0,1701
0.910479,0.0,0.066667,0.0,0.0,842
0.906685,0.028571,0.066667,0.0,0.0,4630
0.908943,0.0,0.0,0.066667,0.045455,1120
0.924119,0.0,0.133333,0.133333,0.045455,7134
0.912827,0.0,0.0,0.0,0.136364,2870
0.897922,0.0,0.066667,0.0,0.0,2918
0.914453,0.085714,0.333333,0.266667,0.0,6648
0.892954,0.057143,0.333333,0.066667,0.0,3455
0.922313,0.057143,0.133333,0.0,0.0,2407
0.904697,0.114286,0.2,0.0,0.0,6039
0.94878,0.0,0.066667,0.0,0.0,7374
0.898735,0.085714,0.066667,0.133333,0.363636,2738
0.914905,0.028571,0.0,0.0,0.0,6113
0.901807,0.0,0.133333,0.066667,0.0,408
0.970641,0.057143,0.0,0.0,0.0,705
0.991599,0.028571,0.0,0.0,0.0,3064
0.902891,0.0,0.0,0.0,0.0,386
0.917615,0.0,0.2,0.0,0.0,6274
0.878862,0.057143,0.8,0.0,0.0,3938
0.905781,0.028571,0.066667,0.0,0.0,275
0.999819,0.085714,0.133333,0.066667,0.0,1405
0.893496,0.028571,0.133333,0.0,0.0,894
0.983017,0.028571,0.0,0.0,0.0,4273
