Key_1_2,oz248,oz246,oz249,oz151,oz13,oz251
4802,0.444,0.580392,0.173418,0.142857,0.318182,0.598768
8590,0.588,0.562353,0.160588,0.071429,0.090909,0.460902
6861,0.45,0.562353,0.192324,0.0,0.090909,0.433163
2295,0.375,0.542588,0.248162,0.071429,0.136364,0.516328
369,0.6,0.677961,0.282712,0.142857,0.409091,0.547638
7884,0.581,0.677961,0.280761,0.214286,0.363636,0.508306
7740,0.714,0.627451,0.204054,0.214286,0.272727,0.484552
7531,0.682,0.627451,0.236541,0.285714,0.227273,0.507789
8413,0.2,0.364235,0.077719,0.071429,0.090909,0.421053
1860,0.133,0.364235,0.138598,0.0,0.045455,0.405268
1457,0.655,0.688941,0.286218,0.0,0.318182,0.5613
4046,0.462,0.597176,0.225241,0.0,0.272727,0.534286
3336,0.333,0.440314,0.140097,0.0,0.045455,0.365057
1011,0.429,0.497255,0.117879,0.0,0.045455,0.459194
2579,0.81,0.654118,0.208493,0.142857,0.136364,0.517259
1774,0.0,0.248627,0.226775,0.0,0.0,0.567924
2217,0.115,0.40549,0.288694,0.0,0.181818,0.537184
7213,0.48,0.580392,0.230558,0.142857,0.272727,0.578896
7159,0.414,0.580392,0.242148,0.214286,0.318182,0.458883
8711,0.621,0.666353,0.258072,0.142857,0.318182,0.509859
2493,0.414,0.580392,0.276159,0.142857,0.272727,0.561404
8512,0.682,0.641098,0.20279,0.071429,0.227273,0.350515
1232,0.047,0.470588,0.419964,0.071429,0.090909,0.549552
77,0.462,0.612863,0.265451,0.071429,0.136364,0.61626
640,0.429,0.728471,0.472057,0.571429,0.727273,0.369974
8872,0.444,0.597176,0.261117,0.142857,0.318182,0.598044
5281,0.462,0.728471,0.488022,0.285714,0.545455,0.517828
2975,0.462,0.728471,0.439516,0.428571,0.636364,0.424624
7293,0.682,0.641098,0.20988,0.142857,0.272727,0.54122
568,0.417,0.580392,0.211182,0.0,0.318182,0.543704
8373,0.0,0.248627,0.149081,0.0,0.0,0.447705
6353,0.0,0.248627,0.079428,0.0,0.0,0.336801
792,0.714,0.627451,0.213021,0.214286,0.272727,0.491176
5291,0.696,0.641098,0.20842,0.214286,0.272727,0.456503
7098,0.167,0.562353,0.286311,0.0,0.136364,0.385137
5907,0.577,0.654118,0.253489,0.0,0.136364,0.517414
6941,0.091,0.40549,0.234103,0.0,0.090909,0.381618
8217,0.424,0.666353,0.306467,0.142857,0.272727,0.509289
4728,0.667,0.666353,0.216308,0.0,0.227273,0.547068
4822,0.571,0.597176,0.214895,0.142857,0.181818,0.396729
621,0.545,0.597176,0.230186,0.214286,0.227273,0.424261
4513,0.545,0.597176,0.230186,0.214286,0.227273,0.424261
714,0.545,0.597176,0.239153,0.214286,0.227273,0.430885
2629,0.414,0.580392,0.248146,0.214286,0.318182,0.509962
7246,0.444,0.580392,0.231876,0.142857,0.272727,0.538115
350,0.414,0.580392,0.217349,0.071429,0.318182,0.519174
1401,0.364,0.40549,0.091635,0.0,0.090909,0.349997
8709,0.444,0.521098,0.173746,0.071429,0.090909,0.604358
5448,0.412,0.521098,0.157367,0.0,0.045455,0.400455
8850,0.846,0.709647,0.223631,0.0,0.272727,0.423744
1696,0.591,0.641098,0.252907,0.142857,0.181818,0.58878
6664,0.444,0.580392,0.218167,0.142857,0.318182,0.62837
1077,0.81,0.654118,0.234046,0.214286,0.272727,0.578792
7490,0.417,0.612863,0.222033,0.142857,0.090909,0.404389
6101,0.0,0.313725,0.141491,0.0,0.0,0.440356
3888,0.333,0.521098,0.221343,0.0,0.136364,0.532681
4016,0.5,0.497255,0.109023,0.0,0.090909,0.325415
5672,0.72,0.688941,0.208003,0.071429,0.272727,0.445428
4269,0.767,0.737255,0.267214,0.071429,0.363636,0.570771
1027,0.692,0.688941,0.222106,0.142857,0.318182,0.472183
2467,0.708,0.654118,0.260691,0.071429,0.363636,0.469441
4467,0.5,0.728471,0.406974,0.285714,0.545455,0.480101
4589,0.4,0.612863,0.257206,0.214286,0.318182,0.457796
7193,0.462,0.580392,0.218873,0.285714,0.363636,0.486156
1768,0.593,0.817098,0.487449,0.142857,0.636364,0.50841
1356,0.696,0.666353,0.1988,0.071429,0.272727,0.471459
2710,0.72,0.688941,0.214864,0.071429,0.272727,0.510894
1001,0.654,0.688941,0.256999,0.071429,0.272727,0.438338
3945,0.68,0.688941,0.246119,0.071429,0.272727,0.425452
6496,0.68,0.688941,0.246119,0.071429,0.272727,0.425452
4869,0.607,0.840471,0.555212,0.0,0.545455,0.409719
4054,0.708,0.688941,0.210112,0.0,0.227273,0.388242
3411,0.759,0.737255,0.270508,0.0,0.318182,0.494385
5686,0.759,0.737255,0.270508,0.0,0.318182,0.494385
3943,0.704,0.709647,0.24147,0.071429,0.272727,0.458883
3652,0.333,0.470588,0.183156,0.071429,0.136364,0.5037
3155,0.475,0.709647,0.435799,0.071429,0.181818,0.56011
2412,0.133,0.313725,0.171754,0.071429,0.090909,0.500543
54,0.75,0.719216,0.259195,0.071429,0.363636,0.597319
7130,0.667,0.666353,0.207535,0.142857,0.318182,0.544843
3043,0.72,0.688941,0.230078,0.071429,0.272727,0.55923
3377,0.68,0.688941,0.234202,0.0,0.272727,0.466491
2395,0.292,0.580392,0.224926,0.0,0.045455,0.354552
2545,0.579,0.580392,0.165813,0.071429,0.272727,0.437458
31,0.0,0.40549,0.241241,0.0,0.0,0.420897
2994,0.714,0.737255,0.338152,0.0,0.545455,0.565026
3052,0.212,0.470588,0.358999,0.0,0.272727,0.675464
3554,0.778,0.699451,0.253995,0.142857,0.363636,0.512343
6735,0.632,0.580392,0.198676,0.0,0.090909,0.459608
1633,0.636,0.612863,0.199983,0.0,0.363636,0.487295
713,0.5,0.597176,0.164966,0.071429,0.272727,0.462454
6499,0.516,0.677961,0.2494,0.142857,0.363636,0.47534
8442,0.609,0.612863,0.255889,0.214286,0.181818,0.591057
3271,0.571,0.542588,0.114719,0.0,0.136364,0.393158
4004,0.762,0.654118,0.159531,0.071429,0.272727,0.505408
282,0.571,0.612863,0.235799,0.071429,0.090909,0.554314
683,0.333,0.470588,0.245636,0.0,0.272727,0.476479
1782,0.756,0.784314,0.439232,0.0,0.363636,0.604979
3709,0.886,0.784314,0.347607,0.142857,0.454545,0.560317
238,0.806,0.737255,0.33125,0.0,0.363636,0.57755
5135,0.316,0.521098,0.209024,0.0,0.045455,0.523159
6436,0.0,0.248627,0.165765,0.0,0.0,0.355742
7504,0.542,0.627451,0.236375,0.071429,0.227273,0.542876
898,0.6,0.654118,0.228353,0.071429,0.181818,0.502717
4693,0.333,0.440314,0.078095,0.142857,0.136364,0.305387
7670,0.545,0.497255,0.103912,0.071429,0.090909,0.426901
5471,0.333,0.521098,0.231102,0.0,0.136364,0.584847
599,0.452,0.627451,0.293248,0.0,0.181818,0.607256
1057,0.8,0.762039,0.379916,0.0,0.454545,0.615536
7028,0.778,0.699451,0.279886,0.0,0.363636,0.493091
4412,0.739,0.654118,0.248321,0.0,0.272727,0.521037
1545,0.684,0.597176,0.203357,0.0,0.272727,0.475185
2704,0.483,0.627451,0.220531,0.142857,0.363636,0.501785
7479,0.5,0.562353,0.158529,0.071429,0.090909,0.43989
2754,0.353,0.470588,0.200381,0.071429,0.090909,0.566009
5314,0.333,0.521098,0.199761,0.071429,0.090909,0.489054
7057,0.444,0.612863,0.296077,0.285714,0.227273,0.627128
1803,0.471,0.562353,0.149087,0.285714,0.272727,0.477255
2100,0.5,0.580392,0.179363,0.285714,0.363636,0.322621
3909,0.529,0.521098,0.148969,0.285714,0.272727,0.466853
7380,0.615,0.641098,0.200143,0.214286,0.363636,0.517932
4017,0.692,0.666353,0.254278,0.5,0.318182,0.556539
8044,0.767,0.728471,0.271421,0.0,0.227273,0.620918
1104,1.0,0.871373,0.412129,0.0,0.545455,0.687471
4674,0.7,0.497255,0.040933,0.0,0.090909,0.343114
7582,0.579,0.597176,0.138411,0.214286,0.363636,0.461471
6451,0.0,0.248627,0.1413,0.0,0.0,0.504477
1578,0.5,0.497255,0.179232,0.0,0.136364,0.518605
8507,0.0,0.248627,0.204006,0.0,0.0,0.472235
538,0.5,0.542588,0.117714,0.071429,0.181818,0.452414
1284,0.421,0.542588,0.159662,0.0,0.136364,0.428143
4154,0.462,0.580392,0.244799,0.142857,0.272727,0.590643
2011,0.316,0.497255,0.190023,0.214286,0.136364,0.576619
7017,0.353,0.521098,0.171385,0.214286,0.136364,0.468199
3656,0.316,0.497255,0.190023,0.214286,0.136364,0.576619
6480,0.607,0.688941,0.266737,0.142857,0.181818,0.469441
2945,0.522,0.745882,0.450179,0.5,0.545455,0.497231
3783,0.571,0.745882,0.449266,0.214286,0.545455,0.63396
481,0.261,0.497255,0.196613,0.071429,0.136364,0.581794
3684,0.154,0.313725,0.162522,0.071429,0.090909,0.485432
5924,0.786,0.580392,0.119346,0.0,0.136364,0.411375
7336,0.583,0.521098,0.102159,0.0,0.090909,0.263313
6433,0.609,0.791216,0.470164,0.071429,0.454545,0.605444
5290,0.583,0.791216,0.470619,0.214286,0.454545,0.544739
1114,0.531,0.777098,0.47985,0.285714,0.5,0.495523
4414,0.65,0.612863,0.196734,0.071429,0.181818,0.558195
8530,0.545,0.612863,0.228786,0.071429,0.136364,0.534751
642,0.5,0.597176,0.27159,0.285714,0.272727,0.483207
6645,0.571,0.597176,0.22574,0.142857,0.181818,0.41567
1228,0.542,0.597176,0.256547,0.0,0.272727,0.533147
8403,0.412,0.497255,0.124568,0.0,0.227273,0.45909
7025,0.609,0.791216,0.470164,0.071429,0.454545,0.605444
7860,0.793,0.728471,0.295081,0.0,0.409091,0.594783
5943,0.7,0.641098,0.190688,0.0,0.227273,0.469803
7506,0.76,0.699451,0.243036,0.0,0.318182,0.511411
7334,0.429,0.597176,0.190176,0.071429,0.181818,0.307716
676,0.645,0.709647,0.311867,0.071429,0.318182,0.556798
2426,0.583,0.791216,0.501928,0.071429,0.409091,0.538374
3485,0.758,0.754039,0.346935,0.0,0.363636,0.623868
349,0.781,0.754039,0.330894,0.0,0.318182,0.613311
2271,0.794,0.769725,0.338162,0.071429,0.318182,0.587642
6560,0.758,0.754039,0.333207,0.0,0.363636,0.494126
6629,0.615,0.688941,0.244681,0.0,0.272727,0.435233
1132,0.755,0.834824,0.478125,0.0,0.454545,0.532215
739,0.667,0.641098,0.199898,0.0,0.272727,0.408839
5121,0.69,0.709647,0.316523,0.357143,0.318182,0.642602
7384,0.429,0.612863,0.309312,0.285714,0.227273,0.638669
6203,0.619,0.612863,0.240649,0.071429,0.227273,0.638307
7674,0.222,0.497255,0.108116,0.0,0.136364,0.249909
6142,0.5,0.542588,0.15758,0.214286,0.136364,0.442374
7135,0.636,0.641098,0.178048,0.0,0.090909,0.453449
3880,0.75,0.580392,0.133701,0.071429,0.136364,0.394245
1488,0.553,0.728471,0.395534,0.285714,0.409091,0.563888
356,0.581,0.666353,0.311059,0.0,0.318182,0.609119
5079,0.389,0.542588,0.164308,0.0,0.045455,0.445686
5886,0.619,0.627451,0.213046,0.142857,0.272727,0.508306
1873,0.5,0.580392,0.233849,0.142857,0.136364,0.577654
651,0.542,0.612863,0.267669,0.071429,0.181818,0.609015
7463,0.375,0.521098,0.115384,0.0,0.090909,0.401956
5364,0.409,0.580392,0.181918,0.0,0.181818,0.471614
8192,0.519,0.654118,0.221005,0.071429,0.227273,0.497283
2233,0.5,0.641098,0.273957,0.142857,0.318182,0.504632
8650,0.649,0.745882,0.335409,0.214286,0.545455,0.555556
4151,0.5,0.580392,0.224464,0.142857,0.272727,0.545826
7203,0.563,0.688941,0.325188,0.285714,0.454545,0.617192
8459,0.727,0.666353,0.209355,0.142857,0.272727,0.44962
6663,0.667,0.580392,0.155426,0.0,0.227273,0.459866
581,0.667,0.666353,0.185635,0.0,0.272727,0.568131
2171,0.406,0.654118,0.301846,0.0,0.136364,0.476427
4125,0.5,0.470588,0.067218,0.0,0.136364,0.285825
8827,0.484,0.627451,0.346712,0.142857,0.363636,0.494333
1031,0.364,0.641098,0.315699,0.285714,0.181818,0.56425
372,0.387,0.641098,0.286416,0.285714,0.181818,0.541376
2734,0.167,0.440314,0.158249,0.142857,0.090909,0.49423
8305,0.474,0.562353,0.141768,0.071429,0.181818,0.412203
5530,0.36,0.580392,0.248684,0.142857,0.136364,0.466128
4128,0.524,0.597176,0.146834,0.0,0.272727,0.434663
5143,0.3,0.521098,0.216859,0.214286,0.136364,0.515707
4969,0.355,0.654118,0.363565,0.142857,0.181818,0.588935
6076,0.529,0.542588,0.149307,0.071429,0.181818,0.511618
6052,0.333,0.542588,0.234717,0.0,0.045455,0.406666
3949,0.731,0.677961,0.236063,0.0,0.318182,0.585675
2185,0.258,0.562353,0.348708,0.0,0.181818,0.551933
2428,0.5,0.521098,0.160852,0.071429,0.090909,0.494954
7450,0.727,0.497255,0.111511,0.071429,0.090909,0.469441
8306,0.438,0.627451,0.259198,0.214286,0.454545,0.52466
107,0.581,0.677961,0.300895,0.642857,0.409091,0.690421
3650,0.167,0.40549,0.351833,0.0,0.090909,0.757595
164,0.765,0.597176,0.126223,0.0,0.272727,0.458055
329,0.421,0.709647,0.349023,0.0,0.363636,0.528075
6870,0.737,0.612863,0.167751,0.142857,0.227273,0.422191
1840,0.364,0.542588,0.227357,0.0,0.045455,0.4328
6263,0.308,0.521098,0.270104,0.0,0.045455,0.474875
35,0.423,0.597176,0.246049,0.071429,0.136364,0.470683
8758,0.296,0.542588,0.231128,0.142857,0.136364,0.461419
2474,0.571,0.597176,0.234514,0.428571,0.272727,0.633546
5877,0.353,0.497255,0.180203,0.214286,0.136364,0.575894
8210,0.632,0.597176,0.190866,0.285714,0.181818,0.581121
6840,0.375,0.521098,0.24913,0.0,0.272727,0.378306
1073,0.516,0.641098,0.318979,0.142857,0.363636,0.390416
3857,0.545,0.797961,0.591155,0.357143,0.590909,0.592092
5008,0.619,0.627451,0.226705,0.0,0.181818,0.517673
2202,0.207,0.542588,0.252086,0.071429,0.090909,0.429178
4928,0.0,0.156863,0.255516,0.0,0.0,0.643482
1504,0.739,0.666353,0.201326,0.0,0.272727,0.521244
8637,0.767,0.737255,0.278362,0.0,0.272727,0.544429
5756,0.5,0.580392,0.207999,0.142857,0.318182,0.519278
7919,0.758,0.745882,0.360355,0.0,0.181818,0.627853
7280,0.48,0.641098,0.233585,0.071429,0.318182,0.377064
1732,0.789,0.641098,0.183086,0.071429,0.181818,0.472701
8511,0.346,0.562353,0.221565,0.071429,0.136364,0.517259
5798,0.55,0.597176,0.151063,0.0,0.272727,0.476686
6272,0.541,0.719216,0.387232,0.285714,0.454545,0.541376
2218,0.0,0.248627,0.265349,0.0,0.0,0.507478
6488,0.571,0.627451,0.209874,0.142857,0.181818,0.517518
6182,0.69,0.709647,0.317277,0.285714,0.318182,0.642602
6176,0.5,0.612863,0.247679,0.0,0.090909,0.523004
2391,0.48,0.612863,0.262969,0.071429,0.136364,0.549449
2355,0.0,0.248627,0.12636,0.0,0.0,0.451069
6093,0.421,0.497255,0.196063,0.0,0.272727,0.554107
5298,0.0,0.156863,0.130726,0.0,0.0,0.474305
1331,0.813,0.612863,0.126633,0.142857,0.181818,0.383119
1725,0.867,0.612863,0.12565,0.142857,0.181818,0.423847
626,0.813,0.612863,0.141994,0.071429,0.227273,0.425089
4372,0.571,0.699451,0.329252,0.142857,0.363636,0.588004
2726,0.435,0.580392,0.218342,0.071429,0.181818,0.364384
2131,0.5,0.562353,0.148616,0.071429,0.227273,0.480567
8301,0.742,0.754039,0.301302,0.214286,0.454545,0.588573
4023,0.375,0.497255,0.091769,0.0,0.090909,0.392848
4554,0.0,0.0,0.09377,0.0,0.0,0.426901
8718,0.87,0.688941,0.203233,0.071429,0.318182,0.552761
5751,0.381,0.562353,0.204114,0.0,0.090909,0.403871
5700,0.385,0.440314,0.115572,0.0,0.090909,0.304922
3042,0.385,0.440314,0.144769,0.0,0.090909,0.323863
471,0.333,0.440314,0.111674,0.0,0.090909,0.342597
3627,0.353,0.470588,0.190125,0.0,0.136364,0.605807
8450,1.0,0.86149,0.455576,0.0,0.454545,0.781763
4535,0.645,0.688941,0.337239,0.071429,0.363636,0.616726
8531,0.583,0.521098,0.107884,0.142857,0.090909,0.40501
773,0.8,0.641098,0.187983,0.142857,0.363636,0.479222
6016,0.273,0.497255,0.251414,0.357143,0.272727,0.570408
2622,0.273,0.497255,0.275609,0.357143,0.272727,0.582415
7146,0.0,0.0,0.091988,0.0,0.0,0.324329
7313,0.56,0.641098,0.252519,0.142857,0.181818,0.650158
7802,0.316,0.470588,0.214303,0.071429,0.045455,0.52083
6441,0.286,0.542588,0.247195,0.142857,0.136364,0.473995
2860,0.258,0.542588,0.276039,0.142857,0.136364,0.435284
7950,0.529,0.542588,0.201288,0.071429,0.090909,0.587797
1208,0.5,0.580392,0.217161,0.071429,0.181818,0.533251
4912,0.6,0.677961,0.325175,0.0,0.136364,0.704859
8177,0.471,0.497255,0.157205,0.0,0.136364,0.511101
2634,0.0,0.364235,0.074547,0.0,0.0,0.348859
3654,0.6,0.612863,0.209667,0.214286,0.181818,0.610723
6675,0.316,0.470588,0.222354,0.214286,0.136364,0.607256
1368,0.714,0.709647,0.303998,0.285714,0.272727,0.679087
1939,0.353,0.470588,0.192136,0.214286,0.136364,0.580345
3474,0.474,0.542588,0.177762,0.214286,0.181818,0.567096
4557,0.5,0.562353,0.181807,0.071429,0.227273,0.555504
2636,0.682,0.641098,0.207929,0.142857,0.272727,0.538788
8119,0.682,0.641098,0.222529,0.142857,0.272727,0.545102
2418,0.389,0.521098,0.178927,0.0,0.227273,0.581173
927,0.6,0.580392,0.201374,0.0,0.090909,0.550536
6993,0.667,0.688941,0.225333,0.214286,0.272727,0.412772
4192,0.0,0.156863,0.125061,0.0,0.0,0.411272
2079,0.48,0.597176,0.294584,0.285714,0.272727,0.681157
5585,0.286,0.470588,0.25187,0.071429,0.136364,0.604979
8147,0.714,0.709647,0.295781,0.214286,0.272727,0.673498
5426,0.667,0.597176,0.175576,0.214286,0.136364,0.553641
6985,0.634,0.777098,0.399763,0.0,0.545455,0.61005
6752,0.333,0.580392,0.218813,0.071429,0.181818,0.469803
2690,0.233,0.542588,0.25993,0.142857,0.227273,0.467215
8686,0.083,0.440314,0.243962,0.0,0.045455,0.313875
7062,0.0,0.0,0.083263,0.0,0.0,0.407908
1570,0.435,0.580392,0.186631,0.142857,0.227273,0.491849
3135,0.595,0.709647,0.390961,0.071429,0.363636,0.725819
6430,0.375,0.440314,0.184594,0.142857,0.136364,0.565492
7510,0.353,0.440314,0.132294,0.0,0.181818,0.443979
6240,0.478,0.597176,0.244207,0.071429,0.227273,0.481292
7704,0.607,0.666353,0.303282,0.428571,0.454545,0.641567
6252,0.0,0.0,0.126334,0.0,0.0,0.518812
5417,0.0,0.313725,0.07335,0.0,0.0,0.390053
7887,0.462,0.470588,0.144957,0.0,0.045455,0.460073
7901,0.514,0.688941,0.324669,0.0,0.181818,0.701806
3340,0.5,0.654118,0.263233,0.071429,0.272727,0.471148
3835,0.647,0.728471,0.305064,0.285714,0.5,0.576567
7477,0.435,0.580392,0.218052,0.142857,0.227273,0.424624
2052,0.542,0.627451,0.231596,0.0,0.181818,0.53827
4790,0.48,0.762039,0.511892,0.0,0.181818,0.720799
8127,0.357,0.440314,0.122519,0.0,0.136364,0.286653
2008,0.474,0.542588,0.208709,0.0,0.045455,0.613725
3590,0.343,0.580392,0.290209,0.285714,0.363636,0.465921
8508,0.556,0.666353,0.237168,0.214286,0.272727,0.38819
5176,0.138,0.521098,0.267905,0.0,0.272727,0.441288
8196,0.704,0.688941,0.278998,0.214286,0.318182,0.547224
46,0.778,0.699451,0.279469,0.214286,0.363636,0.547224
4105,0.353,0.497255,0.153854,0.0,0.090909,0.451327
778,0.542,0.627451,0.24603,0.214286,0.227273,0.584174
8461,0.333,0.580392,0.322308,0.142857,0.318182,0.585882
5816,0.48,0.612863,0.261206,0.0,0.090909,0.524246
3595,0.167,0.364235,0.116908,0.0,0.090909,0.330435
4874,0.579,0.728471,0.382462,0.214286,0.363636,0.530611
3254,0.111,0.542588,0.553636,0.0,0.090909,0.702789
6738,0.154,0.562353,0.48498,0.0,0.136364,0.72732
129,0.205,0.542588,0.330754,0.142857,0.136364,0.512239
6401,0.0,0.440314,0.220203,0.0,0.0,0.336904
1110,0.488,0.728471,0.388699,0.0,0.181818,0.457641
2119,0.105,0.440314,0.140015,0.0,0.045455,0.25762
5464,0.361,0.777098,0.633208,0.285714,0.409091,0.478652
1948,0.485,0.677961,0.338884,0.142857,0.272727,0.612534
272,0.0,0.0,0.135508,0.0,0.0,0.532267
4133,0.8,0.641098,0.19922,0.142857,0.272727,0.548155
3374,0.6,0.688941,0.273588,0.285714,0.5,0.450292
7187,0.48,0.580392,0.217712,0.214286,0.318182,0.526109
1094,0.364,0.597176,0.2664,0.214286,0.363636,0.471666
7150,0.545,0.580392,0.219023,0.214286,0.227273,0.604979
1393,0.367,0.654118,0.251555,0.142857,0.272727,0.456917
4792,0.111,0.40549,0.150487,0.071429,0.090909,0.383377
1942,0.28,0.497255,0.181173,0.071429,0.272727,0.384568
8524,0.5,0.597176,0.233339,0.0,0.227273,0.542566
4392,0.194,0.562353,0.318836,0.142857,0.090909,0.368007
2321,0.625,0.641098,0.23733,0.071429,0.272727,0.57755
5799,0.6,0.542588,0.128625,0.0,0.181818,0.516897
552,0.636,0.612863,0.200276,0.071429,0.272727,0.487295
1262,0.261,0.470588,0.246686,0.0,0.045455,0.520106
6789,0.286,0.542588,0.308669,0.0,0.136364,0.558557
3079,0.571,0.542588,0.111212,0.142857,0.181818,0.428971
1841,0.448,0.612863,0.309923,0.214286,0.318182,0.546913
8106,0.563,0.542588,0.126054,0.214286,0.227273,0.45464
5803,0.75,0.580392,0.153844,0.214286,0.227273,0.515293
1448,0.0,0.248627,0.140371,0.071429,0.0,0.566372
7806,0.154,0.313725,0.132788,0.0,0.0,0.462713
8488,0.563,0.688941,0.327893,0.285714,0.363636,0.517414
3695,0.647,0.580392,0.141103,0.142857,0.272727,0.491383
4666,0.643,0.562353,0.099486,0.0,0.181818,0.238524
2896,0.536,0.654118,0.277951,0.214286,0.318182,0.533561
6879,0.158,0.313725,0.200798,0.0,0.045455,0.535735
2648,0.051,0.40549,0.384794,0.071429,0.090909,0.609377
7369,0.542,0.627451,0.221212,0.142857,0.227273,0.489831
4274,0.462,0.728471,0.312233,0.142857,0.181818,0.476996
7538,0.0,0.440314,0.277957,0.0,0.0,0.484397
2833,0.677,0.719216,0.272137,0.071429,0.363636,0.492367
5106,0.484,0.677961,0.232261,0.142857,0.318182,0.385085
2985,0.5,0.677961,0.24118,0.142857,0.318182,0.471925
4395,0.689,0.804549,0.453864,0.0,0.318182,0.61714
3431,0.615,0.754039,0.34768,0.142857,0.409091,0.583812
8738,0.576,0.709647,0.258998,0.142857,0.318182,0.523366
8190,0.622,0.745882,0.304236,0.142857,0.318182,0.497904
4817,0.25,0.470588,0.113914,0.0,0.136364,0.381204
8834,0.739,0.666353,0.242409,0.071429,0.136364,0.613104
7482,0.739,0.666353,0.243163,0.0,0.136364,0.599234
2466,0.0,0.156863,0.1213,0.0,0.0,0.354293
8354,0.323,0.562353,0.27714,0.357143,0.318182,0.497904
7508,0.727,0.641098,0.215315,0.0,0.181818,0.549708
6341,0.607,0.677961,0.270899,0.071429,0.227273,0.527092
131,0.357,0.562353,0.235239,0.142857,0.272727,0.522124
1218,0.765,0.597176,0.159773,0.0,0.272727,0.486208
879,0.5,0.497255,0.064628,0.142857,0.181818,0.413342
7894,0.534,0.817098,0.486367,0.357143,0.636364,0.464938
6304,0.324,0.654118,0.30521,0.142857,0.272727,0.466905
817,0.6,0.597176,0.189278,0.214286,0.272727,0.49837
4381,0.846,0.562353,0.103518,0.0,0.136364,0.463023
5190,0.667,0.580392,0.164346,0.0,0.136364,0.559282
3274,0.0,0.156863,0.10157,0.0,0.0,0.4446
5857,0.0,0.0,0.272704,0.0,0.0,0.470838
299,0.467,0.521098,0.112667,0.0,0.136364,0.355328
1735,0.235,0.440314,0.153389,0.0,0.136364,0.415049
6030,0.545,0.470588,0.110127,0.142857,0.090909,0.490452
7048,0.895,0.654118,0.156384,0.0,0.181818,0.582777
7446,0.261,0.470588,0.204496,0.0,0.045455,0.454691
6892,0.333,0.313725,0.092564,0.0,0.045455,0.420483
2620,0.333,0.313725,0.104087,0.0,0.045455,0.484345
1024,0.0,0.156863,0.088666,0.0,0.0,0.462661
7085,0.0,0.156863,0.109472,0.0,0.0,0.418879
1344,0.154,0.313725,0.125029,0.0,0.0,0.504477
2360,0.462,0.497255,0.13738,0.0,0.045455,0.548724
6056,0.3,0.497255,0.200846,0.0,0.090909,0.513999
73,0.375,0.440314,0.168683,0.0,0.045455,0.333489
5621,0.455,0.580392,0.202542,0.0,0.181818,0.459556
6844,0.0,0.156863,0.197804,0.0,0.0,0.580655
7742,0.727,0.677961,0.203007,0.214286,0.318182,0.563629
7368,0.0,0.248627,0.064395,0.0,0.0,0.416757
158,0.0,0.156863,0.161062,0.0,0.0,0.561921
8232,0.667,0.709647,0.317783,0.285714,0.454545,0.564871
3372,0.545,0.497255,0.088291,0.0,0.045455,0.461988
8388,0.429,0.470588,0.158446,0.071429,0.090909,0.560575
1045,0.926,0.745882,0.281541,0.071429,0.227273,0.667443
1371,0.6,0.597176,0.216502,0.0,0.090909,0.594576
5136,0.3,0.542588,0.187773,0.071429,0.090909,0.447705
3630,0.5,0.562353,0.245422,0.142857,0.181818,0.502613
8307,0.542,0.627451,0.265795,0.214286,0.181818,0.59499
5963,0.581,0.677961,0.358493,0.0,0.136364,0.489624
5726,0.0,0.0,0.125949,0.0,0.0,0.544067
5537,0.429,0.641098,0.415716,0.071429,0.136364,0.659318
2109,0.769,0.709647,0.25705,0.0,0.227273,0.609067
7695,0.423,0.597176,0.28442,0.0,0.136364,0.623868
8645,0.611,0.580392,0.177746,0.071429,0.227273,0.577447
3668,0.227,0.497255,0.225543,0.0,0.181818,0.460746
4731,0.889,0.737255,0.251224,0.071429,0.409091,0.659577
348,0.963,0.754039,0.282282,0.071429,0.272727,0.724059
5824,0.842,0.654118,0.195773,0.071429,0.136364,0.642395
2266,0.632,0.580392,0.198446,0.142857,0.181818,0.542411
7214,0.0,0.364235,0.194494,0.0,0.0,0.340061
1953,0.545,0.597176,0.209155,0.0,0.181818,0.58552
2529,0.81,0.688941,0.201667,0.142857,0.318182,0.561559
2946,0.81,0.666353,0.234851,0.071429,0.272727,0.661077
6127,0.0,0.248627,0.235863,0.0,0.0,0.399783
7596,0.333,0.470588,0.207096,0.142857,0.090909,0.523728
1745,0.545,0.612863,0.226797,0.0,0.090909,0.553227
638,0.571,0.597176,0.22695,0.142857,0.136364,0.647829
8778,0.16,0.440314,0.273884,0.0,0.136364,0.46913
7736,0.545,0.597176,0.213584,0.0,0.090909,0.571288
5225,0.522,0.597176,0.28072,0.0,0.090909,0.621177
7166,0.733,0.728471,0.359823,0.428571,0.454545,0.629198
2740,0.679,0.688941,0.284516,0.142857,0.272727,0.623195
8696,0.222,0.470588,0.305967,0.0,0.045455,0.417378
4951,0.905,0.688941,0.205995,0.285714,0.272727,0.565285
3240,0.545,0.440314,0.11337,0.071429,0.090909,0.498887
5232,0.846,0.562353,0.123397,0.071429,0.181818,0.538219
7206,0.4,0.440314,0.161816,0.0,0.045455,0.508099
6704,0.24,0.521098,0.223023,0.0,0.136364,0.281892
5788,0.462,0.470588,0.132629,0.071429,0.090909,0.508668
8792,0.615,0.497255,0.120183,0.0,0.136364,0.465559
5073,0.375,0.497255,0.167531,0.142857,0.090909,0.435543
877,0.0,0.156863,0.148056,0.0,0.0,0.532319
5841,0.8,0.654118,0.215513,0.071429,0.227273,0.579517
