superconduct/table3.criticaltemp,superconduct/table3.wtd_range_atomic_radius,wtd_mean_atomic_mass
4.06,81.25,167.23598
100.0,39.6116666666667,62.2469108333333
22.0,44.5,75.9802391666667
19.0,50.4785714285714,59.3441
1.9,74.375,101.53125
76.0,32.1849620120514,52.155818980875
84.0,67.9428571428571,79.9298741428571
6.58,60.65,53.746005
7.5,36.1,114.02
41.5,37.2846153846154,51.2668269230769
91.5,22.7906976744186,51.518892248062
18.0,49.4437142857143,56.2977963714286
24.6,42.7028571428571,56.2959623714286
23.0,22.7941176470588,50.1903752941177
1.74,55.3333333333333,71.5914333333333
68.2,37.4030769230769,55.4817732307692
15.4,75.83,56.763765
92.05,39.1382049245433,52.3798247418586
3.32,130.884,80.685422
10.9,60.6666666666667,80.3186373333333
0.168,11.0,123.155
6.8,123.0,197.9618
5.25,47.7,60.50588308
6.2,10.0,30.3825128666667
91.3,21.8461538461539,57.7186
5.28,42.75,94.03645
4.2,67.0,54.98335
32.2,31.5785714285714,73.8590166666667
83.0,16.7053364269142,52.8778686774942
90.0,55.2857142857143,77.90625
4.4,43.0526315789474,53.4025574342105
112.5,22.9090909090909,44.4028840909091
4.1,41.625,94.391875
12.4,155.42,88.049112
2.44,50.61,96.013415
84.3,27.4933333333333,66.512607
1.39,65.42,87.807204
3.82,99.75,185.93425
85.6,116.683720930233,92.7158302325581
38.2,29.2142857142857,49.4410857142857
34.5,46.8428571428571,56.8088170714286
94.2,42.24,87.851194
8.28,107.25,96.646835
36.0,31.5744315744316,53.6273216579217
60.0,29.4274695935924,49.5807371403144
6.5,64.2070707070707,85.9434848484848
74.1,37.9968992248062,51.409503875969
8.45,73.6732673267327,70.0415346534653
5.3,49.679,93.28134524
40.0,29.64575,61.6081682875
5.95,80.75,115.791
32.9,38.1,15.1291182
93.2,22.7027027027027,51.3817513513513
3.26,9.11111111111111,67.7068724333333
104.8,78.6206896551724,62.0095655172414
23.0,25.2142857142857,58.61121
6.15,73.524,68.9009292355556
88.0,32.8181818181818,76.633
60.0,65.4285714285714,81.45675
96.9,48.8125,100.9036925
64.0,17.1212121212121,43.1802674242424
61.0,28.6969696969697,45.1566992424242
31.05,52.525,115.026999083333
34.0,27.0888888888889,61.483594
78.0,37.4307692307692,55.88911
5.5,98.75,66.34025
75.0,29.0965250965251,51.3113691119691
29.0,49.1862857142857,57.8847908657143
0.5,97.4,80.6103
13.0,46.6666666666667,17.9866666666667
70.1,51.125,127.065903025
110.0,43.324,88.166572
5.55,101.75,129.4466025
1.61,114.783333333333,113.9875655
7.194,112.166666666667,114.044982333333
5.89,63.26,156.42549
90.0,46.0125,98.56328
41.1,45.38875,71.476888775
10.1,111.9156,55.833505014
3.09,65.8666666666667,94.6786965111111
29.2,21.9954545454545,70.2107195454545
6.8,24.6454545454545,69.5344763636364
29.8,47.112,62.974777272
2.3,160.2,102.837442
40.0,30.9430769230769,52.9257235384615
1.7,68.3333333333333,200.971179333333
87.1,39.7106390737533,81.1212099261555
34.7,30.4067536454336,53.5393760168841
100.0,25.45,47.7540322222222
48.0,24.54,61.56784
47.8,33.5923076923077,56.3117611538462
0.24,51.8387096774193,85.152
25.0,48.75,102.0877575
33.0,45.7114285714286,55.3665136285714
3.6,30.6,63.3103
4.45,180.1,176.545805
29.5,12.6509803921569,70.3095360784314
90.3,32.7729831144465,50.7573591204503
81.5,27.7866666666667,59.549919
3.9,47.3333333333333,78.3785
5.0,27.7054263565891,52.4099494186047
6.4,67.41,37.4810583333333
17.7,88.95,53.15714
80.7,23.1132075471698,52.021526572327
131.3,25.425,53.435960625
90.0,22.7027027027027,51.3817513513513
37.0,45.0571428571429,55.5868719285714
28.0,51.3328571428571,56.8114370714286
2.24,86.0,96.08672
32.4,48.1666666666667,15.5320448833333
3.4178,0.0,114.818
34.0,43.8857142857143,56.4424922857143
3.83,43.76,78.32966
1.7,158.5,179.454625
4.05,117.25,87.837285
78.0,36.3254102668925,59.9722555159727
40.6,29.25,47.9045085
3.3,66.5,96.47929
11.45,36.0,74.4225873333333
47.0,38.284,49.718382
42.1,30.9066666666667,65.53605
37.0,57.0571428571429,59.5610429942857
25.5,7.07579999999999,70.07947422
81.0,35.6615384615385,54.3225650769231
4.8,117.25,87.837285
14.7,79.8571428571429,59.9817285714286
17.3,129.4,98.067104
0.073,70.8172588832487,122.955287309645
5.1,30.6,87.50658852
5.72,132.8,80.8200585
13.0,56.0555555555556,58.3093445333333
1.45,86.9,185.188716
2.8,98.5,73.9923
9.2,51.5464285714286,56.8489256785714
11.0,51.6014285714286,57.8692897428571
67.0,23.1496062992126,52.0782543307087
46.0,27.2519083969466,51.024807480916
33.9,16.6438809261301,56.8686087100331
4.8,198.42,91.45763
4.07,71.6091954022989,55.3764250574713
34.0,34.850640113798,57.7289504978663
2.8,49.25,100.38522
76.1,69.6114285714286,81.3247328571428
21.5,41.6363636363636,72.5239818181818
3.34,34.8,85.90295432
87.0,23.0769230769231,55.5022923076923
12.3,38.8,132.0588
4.07,29.952380952381,116.505714285714
0.28,108.0,180.5368552
58.0,55.2857142857143,83.1101158571429
15.0,32.2,42.8680046153846
23.0,8.33333333333334,44.4081783333333
0.22,73.4,173.9573
15.6,22.9428571428571,58.1711985714286
9.94,73.65,65.05775
53.0,26.0822342901474,49.3039128006206
19.09,117.25,87.837285
73.0,32.3799160578268,54.4019959894295
90.4,71.8451912763675,91.222184628173
5.53,8.0,38.1761266666667
113.0,29.4581467230177,45.4320862423516
12.5,22.8298380674277,69.3121510839749
6.79,42.0,94.050845
15.6,29.952,85.01814
2.42,48.0,97.0152833333333
4.8,119.6,80.247566
7.3,132.875,87.47391
2.63,45.1333333333333,102.506243333333
15.0,21.296992481203,57.2941957393484
13.3,55.51,80.84423
92.0,22.8083785880528,51.5464480993018
34.5,29.0106666666667,60.6916808333333
100.0,56.5142857142857,70.83391
90.0,31.1153846153846,37.8603192307692
37.0,36.2380952380952,53.1900198412698
89.0,22.289613343442,50.7379481425322
28.0,39.5277777777778,80.5926566666667
19.5,95.2,75.66613572
8.0,178.6,93.059061
18.0,48.848,72.54028058
59.9,34.1594202898551,51.8632204866514
5.17,104.31,124.3594423
34.9,47.6331096196868,100.144449373602
8.0,26.5490909090909,71.5099954727273
2.64,31.0,102.9893755
90.9,27.66,59.206596
8.58,47.8,71.43716871875
15.7,117.25,87.837285
4.8,79.5,112.237366666667
9.2,125.2,91.560476
30.5,46.8428571428571,56.8088170714286
5.0,190.84,91.69126
79.0,25.8620689655172,48.1928356321839
12.9,53.7832512315271,79.2119950738916
17.7,146.256,76.15493337
86.6,22.6153846153846,51.2456653846154
3.4,53.0,57.4581
91.0,32.8181818181818,76.633
71.0,25.2130131680868,53.8525448489543
93.4,22.6153846153846,51.2456653846154
96.0,28.4933333333333,59.3396821666667
34.0,54.0666666666667,16.76738462
13.5,25.7836363636364,71.0264173090909
74.0,35.9384615384615,54.9107946153846
16.8,40.9285714285714,56.0761675
16.95,86.4,44.0847
9.1,115.82,59.4594722
92.3,15.8517350157729,51.3714205047319
86.9,38.2953846153846,51.2741746153846
90.0,55.2857142857143,77.9980964285714
3.0,55.3508771929825,35.4039649122807
82.6,38.2547169811321,51.637659827044
107.995,25.0,55.3001785714286
17.6,24.5,54.1828541666667
132.0,31.209375,54.38073125
2.76,27.8947368421053,102.089328947368
93.5,22.6153846153846,51.2456653846154
6.79,100.368,49.231764
115.0,20.9375,54.627075
3.65,44.61,70.9050128
8.5,39.3023255813954,60.2108837209302
4.47,184.08,177.42622
59.7,36.0730769230769,55.4638190384615
12.8,100.575,48.374866
4.51,34.8,85.90295432
75.0,30.8081395348837,61.6526093023256
78.0,34.8166666666667,50.7669058333333
92.2,16.2666666666667,59.2244
17.7,141.4,78.34509272
76.3,32.0307692307692,51.2699495384615
106.35,38.7920792079208,89.1443683168317
13.4,60.2426666666667,51.3149163916667
37.0,61.5294117647059,65.6500834411765
78.5,42.4464831804281,53.8397153924567
5.82,113.75,165.38841
90.0,32.2307692307692,52.4814807692308
24.0,34.9130044843049,69.0958054887892
84.0,38.4043043812452,56.333498754804
89.9,22.6676946800308,51.3271910562837
3.47,127.9,84.067268
7.38,172.9,83.716536
45.0,24.488188976378,55.6408496062992
60.0,23.2779097387173,52.2782163103721
7.0,20.35,208.00118
3.0,45.1428571428571,29.8725714285714
15.0,49.0928571428571,56.6287527857143
65.0,44.3333333333333,95.8950166666667
9.96,46.7542857142857,57.8762220285714
49.0,36.5846153846154,56.4319414615385
0.7,119.545454545455,101.427272727273
127.0,27.9166666666667,61.5342
0.84,83.0,123.262802941176
91.3,38.1876503608661,53.0965459655172
76.1,53.05,97.4168375
3.0,26.2075134168157,67.5870386404293
9.67,44.6666666666667,93.4576666666667
4.8,187.05,91.808075
55.0,25.9615384615385,48.5185796153846
78.6,23.3281493001555,55.9323393468118
72.9,35.9384615384615,50.4944676923077
83.0,68.7428571428571,80.7551164285714
9.24,73.38,84.472822925
77.7,30.9066666666667,65.8900913333333
3.83,39.5,61.7650405
69.5,28.264,59.178194
9.4,14.1111111111111,57.2838555555555
22.6,46.709756097561,72.3682663414634
39.0,30.8921855411617,53.1375490806519
3.38,78.7399103139014,43.0629625356706
10.2,90.2,89.89734
91.0,65.4285714285714,81.45675
57.0,41.1371666666667,54.1961506666667
27.0,16.6466165413534,54.2337431578947
17.8,39.6972111553785,52.4787944223108
41.0,63.6923076923077,83.4861926923077
2.8,23.1428571428572,120.904666666667
34.25,54.9642857142857,79.405
7.4,87.2,62.38028
4.55,114.006666666667,112.721008333333
2.1,20.2,79.59868
10.6,53.3333333333333,60.4190944444444
110.0,10.2105263157895,53.894147368421
110.0,20.7731958762887,57.0459154639175
81.5,38.7627272727273,35.5995154545455
79.0,38.2353846153846,51.2232687692308
17.0,63.7951807228916,52.2078569879518
22.0,66.6986301369863,60.849597260274
11.89,36.6666666666667,103.511254
0.9,164.65,184.31925
108.7,20.8,65.2390533333333
20.3,43.185,69.8437642
85.0,30.9066666666667,65.8900913333333
105.5,42.596,89.431068
82.0,16.2666666666667,59.2244
5.0,55.2222222222222,51.6935092592593
76.2,15.6326666666667,60.1285533333333
11.7,50.2442857142857,57.2505903285714
80.6,26.9511249030256,55.7133487975175
32.0,34.6045197740113,57.4342502824859
92.5,22.7906976744186,51.518892248062
3.16,27.0,76.230095
2.3,89.7142857142857,110.448456428571
32.1,54.0666666666667,15.3982179533333
13.4,50.8971428571429,56.7880202142857
27.5,43.9484978540773,56.5003507868383
1.67,28.26,132.417614
37.0,33.7603305785124,54.3805144628099
4.64,104.84725,124.0661383775
30.0,55.7142857142857,71.281749
14.0,62.5402843601896,80.6312559241706
79.0,48.9818181818182,84.5807490909091
14.0,57.2676,80.5061838
4.115,47.109,143.380076
34.1,50.45,70.62958318
77.0,28.9170506912442,51.2278939324117
0.32,173.05,100.437947925
7.0,0.0,87.62
4.75,0.450000000000003,145.0444555
7.25,178.45,97.453061
82.5,55.2857142857143,74.35575
89.0,91.6,110.95788
15.9,57.925,78.46421262
86.2,16.2666666666667,59.2244
91.8,22.6153846153846,51.2456653846154
75.0,19.9848216544397,55.3931985616711
11.0,26.4285714285714,23.8103714285714
86.3,25.6666666666667,60.0381975
4.11,34.5454545454545,90.5558363636364
114.0,45.6013215859031,89.9509691629956
64.2,23.2227488151659,52.1922475513428
43.3,58.6255,74.03414091
14.3,52.7342857142857,57.8940661428571
5.15,27.7173913043478,35.2242010869565
3.3,72.3428571428571,21.4951092857143
75.0,23.7569573283859,57.3731517625232
1.31,109.339285714286,110.435486464286
1.968,180.64,186.3272
110.0,43.0957683741648,76.0956028953229
91.1,37.4790769230769,57.1187767230769
11.1,57.925,77.78583762
80.0,17.1538461538462,53.6495584615385
3.24,45.125,55.5263825
30.8,10.92,71.002824
92.0,38.1630769230769,51.4056709230769
2.444,109.416666666667,113.742349833333
18.0,37.3732718894009,50.6570730222734
66.6,36.0730769230769,54.5116959615385
111.0,38.7,91.38852
1.84,177.7425,186.3176325
16.7,100.5,45.2275
4.56,43.125,75.6794925
16.97,96.2,52.55834
9.48,116.8,110.023104
48.8,16.0153846153846,55.6086769230769
27.0,32.0162359178264,66.0216200132538
64.75,26.9076923076923,51.9904538461538
22.0,47.0,79.92644975
32.1,21.5222141296431,51.1031691187181
8.3,45.1604,82.2380102
3.14,54.2068965517241,110.301456896552
7.9,34.2105263157895,84.1857778947368
36.0,44.6229913473424,74.6882009888752
17.2,45.725,71.208639565
9.05,70.2933333333333,66.6873464444444
13.5,70.55,84.664875
23.0,25.2714285714286,56.5524213571429
32.8,21.1857707509881,57.0788940711462
100.0,32.5,65.9059733333333
4.9,26.4210526315789,39.0193336842105
21.5,51.11,56.7949525
37.9,43.3333333333333,112.998927777778
89.1,37.4534161490683,50.2480791708075
89.0,27.1466666666667,59.2006613333333
44.0,38.6846569005397,57.2656636854279
9.0,57.265,74.324226
4.3,47.8583333333333,52.35714
24.8,48.225,71.45535504
8.27,22.0,48.2766610526316
82.0,37.0653846153846,51.1463428269231
79.3,38.928,52.2648932
63.0,26.7230769230769,49.4844307692308
8.4,29.24,148.30326
1.63,45.17,107.005365717
3.65,145.782,82.376345
7.6,126.775,55.7930192325
37.3,40.95,70.221354
2.1,54.8888888888889,108.819
56.9,65.4285714285714,83.6853985714286
111.0,10.2770567357101,58.9204149917889
80.0,30.4416647363138,53.3624468689676
12.6,111.31575,55.68986865
10.2,37.9877090181506,55.726868772331
0.55,32.5555555555556,15.0204333333333
65.0,18.5333333333333,57.6825283333333
37.0,42.96,65.948904
13.0,54.4,45.9282682916667
78.4,38.4706666666667,49.7127016
72.0,50.0,60.30595
3.34,60.7333333333333,44.5374512866667
51.9,42.9090909090909,74.9631402597403
21.0,21.0,70.7623577272727
91.7,65.4285714285714,92.3173885714286
10.0,59.2,61.26269
15.8,34.809512195122,72.3626212195122
7.3,54.624,76.6287216
9.03,38.5,43.4885333333333
10.0,38.5,53.3256183333333
16.7,38.5,54.33105
87.1,22.954128440367,58.7081418086501
7.4,145.12,52.690058
1.4,30.6,83.3179
24.8,40.5,50.6182875
80.3,38.3784615384615,51.076906332
2.8,46.9666666666667,64.1497455566667
69.0,18.5384615384615,47.6110976923077
23.0,78.7072243346008,94.0620935741445
45.0,22.7941176470588,50.6705882352941
3.845,150.02,116.701248
31.4,52.8666666666667,15.34899
33.5,29.4351145038168,48.9091709923664
30.3,27.4923076923077,50.6534715384615
82.5,26.0802469135802,49.5315574074074
19.7,137.25,80.533531176
7.65,90.962962962963,42.4685185185185
2.8,42.0909090909091,104.635298181818
4.5,2.5,49.40425
18.28,64.3765038924275,58.0760967445152
2.76,57.6,131.46425
44.0,65.6,81.1267071428571
34.5,43.390243902439,73.9372989756097
8.7,50.05,207.82314
10.0,70.0571428571428,88.4895385714286
79.2,23.6,54.7842346666667
76.0,21.67625,60.88937253125
91.0,44.7335811648079,74.8336503097893
16.0,100.5,45.2275
92.3,22.6153846153846,51.2456653846154
10.3,49.5007142857143,58.5247819107143
45.0,48.75,91.0106875
6.1,37.5,95.998875
88.8,33.1170886075949,50.7879468670886
0.72,83.4386317907445,150.422732394366
20.0,114.5,87.110535
76.0,29.8452012383901,56.3251143962848
8.5,59.4712230215827,13.9449303489209
85.9,38.2353846153846,51.2232687692308
2.5,81.0420841683367,45.0096779559118
1.06,2.7032967032967,121.841076923077
54.9,37.8307692307692,51.0646973076923
40.0,57.925,74.39396262
0.2,151.84,97.679872
11.0,46.85,71.4564699375
25.6,42.9142857142857,57.8626922857143
62.1,32.2420480993018,55.5005016291699
58.2,29.0106666666667,60.4638175333333
12.6,54.825,80.7785
82.0,25.1740139211137,54.800026450116
94.0,36.2777777777778,51.3641937962963
6.2,148.95,108.265675
8.0,40.1597142857143,55.9809230557143
21.1,38.504,53.0715304
105.0,31.4615384615385,51.3677403846154
31.8,37.2846153846154,55.9940692307692
6.8,72.78,85.9904
9.8,44.65,39.9915549166667
24.0,23.2689352360044,66.1215232052689
65.1,44.961038961039,97.9384727272727
8.1,55.08,69.8990016
21.0,150.17,81.344586376
45.0,36.55,44.245025
5.8,22.5714285714286,86.2457142857143
56.5,13.0514988470407,56.1425360491929
0.49,75.32,111.054685
7.8,73.7058823529412,105.459038235294
8.7,47.1658374792703,53.35470973466
40.05,23.5576923076923,52.714259775641
49.0,31.6,51.44933
2.5,29.6,105.90217
78.8,67.467032967033,78.362565
1.6,104.0,29.7054113004484
13.48,45.9166666666667,41.15455
4.92,169.42,51.0045225
8.0,53.008,80.03068029
94.0,21.0161662817552,56.534088221709
12.3,47.616,79.24440936
90.0,18.3461538461538,52.6486026923077
5.5,27.2941176470588,51.6850941176471
76.0,18.4210526315789,58.4429105263158
4.0,54.15,72.07282225
5.96,59.025974025974,88.2113948051948
17.8,144.15,75.61664272
30.3,85.08,87.8005209
29.1,48.6171428571429,57.0286119428571
93.1,22.7730441518203,51.4913790859799
25.6,35.9527559055118,56.7683078740157
16.4,120.45,95.9793315
9.6,51.42,69.9331824
30.6,40.2459134963113,56.4321590192391
16.0,25.7719714964371,55.7216565320665
16.8,48.8457142857143,34.9366017590857
94.0,45.125,75.34845
75.0,27.866927592955,37.0385291585127
16.8,57.1228571428571,60.9170971428571
50.0,37.1230769230769,51.1568076923077
55.0,51.2207792207792,76.5522311688312
0.2,22.6,80.55256
0.9,56.4,131.37711
4.1,15.5,96.8158
5.62,68.0,161.14744232
5.46,23.7579908675799,69.451894063927
5.32,86.15,141.52735
62.5,22.6133333333333,61.9131906666667
3.15,79.8,187.76542
11.0,77.3649967469096,69.3943526350032
12.0,39.7457142857143,55.9296375857143
90.7,22.6153846153846,51.2456653846154
36.7,49.3125,49.3504
80.0,24.5333333333333,49.7159366666667
86.0,38.5376923076923,51.1150384615385
6.6,55.2,137.9693138
8.5,27.1442786069652,67.345
55.0,36.0730769230769,56.3143421153846
5.8,31.25,30.5316443
2.22,25.2,80.1407458
5.5,54.2938571428571,59.3392474
77.5,64.5070422535211,81.5616669014085
84.0,37.0215384615385,51.5011546153846
87.0,27.4650077760498,52.5723424572317
12.0,72.0,97.47729
20.0,44.9577464788732,62.8805386448826
16.0,31.4538461538462,47.1831694230769
80.0,43.5990338164251,73.341477294686
108.0,23.7376470588235,47.9591801176471
1.74,25.2,88.7698164
92.1,38.6975308641975,51.3556681095679
71.0,52.6666666666667,64.6571466666667
86.3,45.9,97.97828125
0.052,174.736,190.0806224
91.3,48.75,94.216025
3.15,29.6666666666667,103.367793333333
46.0,54.18,57.33213073125
42.0,13.5204855842185,55.7707960546282
53.7,46.5945945945946,77.3535621621621
3.85,58.0,55.00535
89.5,21.9644238205723,57.9444580046404
4.07,148.525,117.17206
53.5,28.632,60.498204
83.0,16.7053364269142,53.2839011600928
82.5,65.4285714285714,89.3619142857143
34.5,36.3706666666667,49.7306086666667
6.76,122.7,54.1364
5.3,32.3333333333333,120.698744
26.4,51.3328571428571,56.8114370714286
53.6,34.3932411674347,51.2646561443932
33.0,49.9185714285714,56.4709601
39.06,42.1290322580645,114.422612903226
18.18,129.4,98.067104
1.8,0.0,26.9815386
41.0,47.3942857142857,57.8784769857143
8.4,56.2,37.4972857142857
30.0,43.8857142857143,56.4424922857143
23.0,58.74,71.4470508
21.5,12.904,71.3957388
0.168,162.61,187.692921
4.75,19.35,150.0099865
1.56,85.28985,113.7798665756
68.0,66.8571428571428,79.5481551785714
66.5,182.582278481013,106.943754746835
13.0,63.9310344827586,84.0041133004926
74.5,71.2,81.0750310357143
13.0,29.2633928571429,68.9989688
42.0,31.8613333333333,51.010028
4.2,39.9583333333333,42.83523125
22.0,43.8857142857143,56.4424922857143
1.95,34.275,121.366103
81.0,28.6279069767442,56.8860279069767
76.5,10.095926412615,55.7883093298292
8.7,38.5,52.6583033333333
9.0,75.625,70.93873125
96.0,45.6962025316456,73.7631139240506
7.5,53.616,79.85407392
75.0,48.75,97.046275
4.83,38.68,86.814692192
18.8,119.0,76.42516965
11.0,57.4,81.9945
42.0,46.7542857142857,57.8762220285714
6.221,57.0,114.085333333333
56.0,23.482428115016,52.5969599041534
28.4,49.1494285714286,57.0945504042857
9.8,52.7257142857143,57.8878618571429
76.0,24.5333333333333,49.7159366666667
23.2,56.653312788906,21.587801540832
38.8,35.3333333333333,72.0199616666667
1.68,110.035714285714,110.439809785714
5.1,139.02,47.732356158
54.0,37.4307692307692,52.0317119230769
18.0,49.1857142857143,35.2155471428571
5.75,80.2,158.088
28.4,47.1111111111111,100.033639854097
132.0,17.5,36.885225
1.74,48.0,149.414247
3.2945,149.66,114.76986
59.53,23.5388310648519,52.6848643714972
87.2,67.2857142857143,81.2067653571428
127.0,28.9447852760736,52.0799582822086
85.5,38.7046153846154,55.5051138461538
72.0,31.7494270435447,50.678548433919
35.3,31.6234652114598,66.6849218281037
3.0,35.3333333333333,203.3926
4.6,18.6428571428571,53.9910357142857
46.9,41.7435897435898,74.2071948717949
143.0,27.8648648648649,53.7791277641278
5.69,44.0,191.06705
37.75,19.8428571428571,48.9210571428571
3.46,36.0,74.4225873333333
62.0,27.4615384615385,48.2137990769231
78.0,24.0772005218326,50.3571935787737
86.0,70.4402057436777,81.0169276610944
45.0,55.6428571428571,72.1234952380952
25.0,31.8700787401575,49.5991125
0.75,81.3962264150943,39.1977596188679
19.0,30.5058365758755,56.5441023346304
50.0,38.1038461538462,51.2118173076923
38.3,55.6333333333333,15.9935833333333
107.0,43.048,89.176706
3.16,64.832,89.853312
3.1,89.2716049382716,117.767572839506
28.6,49.0842857142857,56.4497486714286
34.4,48.0257142857143,56.9553469857143
12.0,29.3061472915399,42.9382123858795
81.0,38.8945736434109,51.5231573643411
4.0,62.688,11.9771084
3.5,153.24,50.60986
91.2,38.695652173913,51.5561398874224
90.2,65.4285714285714,83.3562728571429
3.02,74.5,188.6977615
5.95,24.6545454545455,71.1662867727273
59.0,54.56375,57.343363
47.0,31.3230769230769,52.8457207692308
12.0,35.4107142857143,67.9528238392857
35.0,47.73,56.9187145071429
4.3,141.4671,133.08860262275
88.8,26.002621231979,59.8531221494102
21.7,51.2207792207792,70.8447197402597
2.49,77.28,149.215453333333
29.7,49.0311428571429,57.0798974128571
127.0,31.14375,53.9087
78.5,46.8461538461538,82.2659846153846
130.0,22.6153846153846,51.2456653846154
14.2,97.2,62.3397285714286
91.0,32.925,55.5600777083333
2.32,82.5,154.898929
64.5,45.125,75.34845
8.6,44.6666666666667,93.4576666666667
38.9,21.2615384615385,52.2913461538462
77.0,45.125,75.34845
72.0,35.1230769230769,56.5745638461539
0.7,143.97,189.78747
20.0,41.2714285714286,56.9612893571429
17.0,52.68,75.842892
55.0,27.1046266677069,65.7077748146992
0.07,123.139130434783,79.6896331652174
3.1,0.0,12.0107
90.5,24.8138957816377,58.4756282878412
3.59,48.2857142857143,64.3568571428571
0.34,143.6,96.16261
34.7,34.9152059284595,57.8062604816873
96.0,59.3309438470729,72.6389758661888
115.0,40.5,73.4717333333333
9.7,32.9189189189189,66.3183316216216
1.3,79.3529411764706,118.018097058824
1.7,55.4375,161.903328125
112.0,21.034180543383,65.7934268320636
4.25,56.6416666666667,81.2781608333333
55.67,33.2230769230769,52.4457069230769
1.8,174.255,48.1421925
80.0,26.9866666666667,52.6747733333333
9.0,104.719,50.423111904
25.5,31.9663431553839,53.922380862867
80.0,30.2212051868802,50.2652363844394
13.5,20.68,76.16214
22.4,48.288,73.443551328
35.9,16.8157894736842,57.206885745614
90.8,59.6285714285714,78.1899719794286
75.0,46.15,71.92235
90.5,38.6246153846154,51.1705456153846
45.1,25.1487290427258,53.3681138994051
20.0,27.7692307692308,47.2455942307692
34.0,24.7636363636364,70.2961261818182
12.8,160.14,97.6943828
135.0,20.5647636586863,53.9394122774708
6.86,57.34,62.090874
3.62,189.88,173.7502824
4.68,25.4237288135593,148.40886440678
3.18,116.5,83.15129875
17.8,28.5272727272727,69.8298946363636
70.25,34.92,49.7982966666667
61.6,44.6694129763131,81.7412246343975
37.0,28.1295546558704,67.5874356275304
0.141,25.75,167.140925
5.8,8.71499999999999,74.2512525
6.0,65.145544366331,41.8470646019381
74.0,35.7,56.8583066666667
33.5,37.6779661016949,86.5280063559322
2.2,70.85,176.0969205
47.0,13.0967990744312,56.2818681835712
93.4,45.8018107404192,73.9825241473397
92.15,21.1538461538462,56.0962923076923
12.8,48.4784,79.911626414
1.2,85.7142857142857,129.489
124.0,44.4660194174757,97.469640776699
68.3,33.6974169741697,50.5825594095941
32.0,34.555712270804,57.3758090267983
0.325,84.865,167.651561315
83.3,37.6334106728538,51.0588481825213
21.1,50.2917734130373,59.1837011670937
66.0,36.7884615384615,55.9072046153846
75.92,71.0428571428571,80.7716282142857
72.0,32.8181818181818,76.633
22.0,24.21875,46.5406875
21.7,48.7678571428571,56.1430151785714
9.0,53.23,99.44153945
2.6,33.4761904761905,85.7984923809524
48.7,38.1309333333333,49.7298832666667
65.9,37.7314635469125,56.3198927558689
8.6,38.5,52.6583033333333
2.325,89.7142857142857,110.448456428571
5.2,22.18,135.8334
39.9,23.6144578313253,52.8027293172691
93.7,16.2666666666667,59.2244
7.5,38.5,52.6583033333333
5.94,64.4615384615385,16.9966153846154
0.15,53.4,48.49386064
1.43,104.0,29.7054113004484
25.0,56.52,80.06256972
55.0,26.2105263157895,42.8981056
62.7,23.5466666666667,60.526476
6.04,141.9914,133.0661305735
35.0,60.2916519901374,14.8214624608665
22.0,36.4676923076923,51.1711508423077
73.4,37.2038461538462,51.1896738461538
78.0,32.5173333333333,65.5276698933333
7.0,19.7763496143959,10.0702218508997
64.0,38.0230769230769,56.4584788461538
6.0,44.0666666666667,26.1004743866667
28.0,18.6331877729258,56.578435371179
27.5,44.4571428571429,34.7413076937143
15.9,44.0996441281139,57.9105809252669
32.0,38.1,69.94917
75.8,23.0317273795535,51.8945390520956
0.628,81.4,74.7862
23.0,36.5142857142857,57.8401427142857
1.587,74.0,95.1717138
60.7,65.8346883468835,77.3143993495935
8.1,113.190476190476,147.829604761905
18.1,22.7108542532057,70.3160276864728
2.0,82.25,68.186265
37.0,55.64,15.362530772
62.0,32.8181818181818,76.633
0.058,70.4121827411168,122.768105177665
24.9,49.7428571428571,57.9268140428571
31.1,55.7142857142857,78.4073714285714
9.51,31.4476923076923,56.0403998538462
133.0,50.8888888888889,84.6708222222222
10.5,38.5,53.0464166666667
94.5,52.6142857142857,57.3999695357143
14.0,59.7866666666667,51.3241809766667
111.0,46.047619047619,84.9034819047619
2.8,144.075,97.7106225
40.0,37.6,49.4925642763636
5.45,27.0,125.52624
8.3,191.1,90.708991986
86.0,16.0020986358867,58.5213700944386
9.55,98.9565217391304,16.7163045217391
75.1,36.0,43.9155457454545
81.0,22.6153846153846,51.2456653846154
1.8,20.3333333333333,54.3089566666667
10.9,49.5042857142857,56.4216954285714
122.0,39.6116666666667,62.2469108333333
1.32,23.7537878787879,94.544131780303
15.0,52.25,79.5625
63.0,59.0625,63.56224375
43.0,46.1142857142857,57.8739670714286
7.84,46.2537313432836,88.1406073134328
91.0,21.5384615384615,57.2728307692308
24.0,23.9423076923077,68.1392205769231
2.31,36.1,114.02
58.5,35.2586872586873,52.1848679536679
26.4,47.7388535031847,56.9989453503185
9.0,65.25,57.95255
5.0,71.35,60.663558
0.476,108.906,130.150669714286
0.093,121.189130434783,79.6696113652174
76.15,26.9076923076923,46.5736346153846
3.75,110.85,107.1272
1.7,0.0,186.207
80.0,23.8666666666667,55.0511606666667
1.02,107.128571428571,110.504056428571
16.0,27.88,58.180246
60.0,33.6030769230769,52.3657041538462
88.6,22.6153846153846,51.2456653846154
4.8,56.0,183.634666666667
10.2,10.75,74.4147
14.3,48.9316666666667,39.9996898333333
35.0,59.5664,73.513814594
0.92,0.0,91.224
2.5,16.0,102.992400909091
34.2,49.8171428571429,56.8316879142857
