range_atomic_radius,range_fie,wtd_mean_fie
205.0,810.6,998.383937263386
205.0,810.6,999.329394546295
205.0,810.6,997.92729244114
205.0,810.6,997.92729244114
205.0,810.6,998.414723167337
205.0,810.6,999.191484109843
205.0,810.6,998.234527409475
205.0,810.6,998.746384889302
205.0,810.6,999.692575441846
205.0,810.6,1000.7772804184
205.0,810.6,996.315293011595
205.0,810.6,1001.32268486391
205.0,810.6,1003.25785440613
205.0,810.6,1004.01576211588
205.0,810.6,997.909780485899
205.0,810.6,1002.28034049765
205.0,810.6,1005.71389608411
205.0,810.6,1007.32129594543
205.0,810.6,997.416666666667
190.0,773.0,1011.08571428571
190.0,773.0,1011.08571428571
190.0,773.0,1011.08571428571
190.0,773.0,1011.08571428571
205.0,810.6,982.4
205.0,810.6,994.51
171.0,764.1,991.9125
171.0,764.1,1005.86666666667
171.0,764.1,1005.86666666667
199.0,786.5,1005.02933333333
199.0,786.5,1005.02933333333
199.0,786.5,1004.192
199.0,786.5,1004.192
199.0,786.5,1003.98266666667
199.0,786.5,1003.77333333333
171.0,772.0,1011.43914285714
171.0,772.0,1011.46171428571
171.0,772.0,1011.48428571429
171.0,772.0,1011.50685714286
171.0,772.0,1011.65357142857
171.0,772.0,1011.23885313885
171.0,772.0,1010.97963360527
205.0,810.6,1002.42818532819
205.0,810.6,1010.25588235294
158.0,781.6,1008.81285714286
171.0,764.1,1006.82
171.0,764.1,1006.73333333333
171.0,764.1,1006.64666666667
171.0,764.1,1006.56
171.0,764.1,1006.52533333333
171.0,764.1,1006.47333333333
171.0,764.1,1006.42133333333
171.0,764.1,1006.38666666667
171.0,764.1,1006.3
171.0,764.1,1006.21333333333
171.0,764.1,1006.12666666667
171.0,764.1,1006.94773333333
171.0,764.1,1006.86106666667
171.0,764.1,1006.7744
171.0,764.1,1006.73973333333
171.0,764.1,1006.68773333333
171.0,764.1,1006.65306666667
171.0,764.1,1006.60106666667
171.0,764.1,1006.5144
171.0,764.1,1006.42773333333
171.0,764.1,1006.34106666667
171.0,764.1,1007.07546666667
171.0,764.1,1006.9888
171.0,764.1,1006.90213333333
171.0,764.1,1006.8848
171.0,764.1,1006.86746666667
171.0,764.1,1006.8328
171.0,764.1,1006.81546666667
171.0,764.1,1006.7808
171.0,764.1,1006.7288
171.0,764.1,1006.64213333333
171.0,764.1,1006.55546666667
171.0,764.1,1007.18266666667
171.0,764.1,1007.096
171.0,764.1,1007.00933333333
171.0,764.1,1006.992
171.0,764.1,1006.97466666667
171.0,764.1,1006.94
171.0,764.1,1006.92266666667
171.0,764.1,1006.87066666667
171.0,764.1,1006.836
171.0,764.1,1006.74933333333
171.0,764.1,1006.66266666667
171.0,764.1,1007.28986666667
171.0,764.1,1007.2032
171.0,764.1,1007.16853333333
171.0,764.1,1007.11653333333
171.0,764.1,1007.0992
171.0,764.1,1007.06453333333
171.0,764.1,1007.02986666667
171.0,764.1,1006.97786666667
171.0,764.1,1006.9432
171.0,764.1,1006.85653333333
171.0,764.1,1006.76986666667
205.0,810.6,1003.62307692308
205.0,810.6,1003.62307692308
205.0,810.6,1003.62307692308
205.0,810.6,1003.62307692308
171.0,772.0,1011.52942857143
171.0,772.0,1011.54071428571
171.0,772.0,1011.65357142857
205.0,810.6,986.750793650794
205.0,810.6,991.85
199.0,786.5,1005.40613333333
199.0,786.5,1005.15493333333
199.0,786.5,1004.6944
147.0,772.0,1011.88779235596
147.0,772.0,1012.31674736542
205.0,810.6,982.4
205.0,810.6,982.4
171.0,772.0,1011.52942857143
171.0,772.0,1011.55135714286
171.0,772.0,1011.55071428571
171.0,772.0,1011.55007142857
171.0,772.0,1011.59714285714
171.0,772.0,1011.51914285714
171.0,772.0,1011.61907142857
171.0,772.0,1011.61842857143
171.0,772.0,1011.61971428571
171.0,772.0,1011.67714285714
171.0,772.0,1011.73457142857
171.0,772.0,1011.78051428571
171.0,772.0,1011.84942857143
171.0,772.0,1011.96428571429
171.0,764.1,1005.86666666667
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,982.4
205.0,810.6,696.9125
205.0,810.6,1007.81733333333
171.0,764.1,737.0375
205.0,810.6,1012.6175
205.0,810.6,1013.62590909091
205.0,810.6,1015.64272727273
205.0,810.6,1018.26459090909
205.0,810.6,1011.60909090909
171.0,764.1,1021.97407407407
171.0,764.1,702.146666666667
171.0,764.1,702.165466666667
171.0,764.1,702.184266666667
171.0,764.1,702.193666666667
171.0,772.0,1011.52814285714
171.0,772.0,1011.51557142857
171.0,772.0,1011.503
171.0,764.1,1005.86666666667
171.0,764.1,1005.86666666667
171.0,772.0,1011.552
171.0,772.0,1011.61971428571
171.0,764.1,1005.86666666667
171.0,764.1,1006.23066666667
171.0,764.1,1006.23066666667
171.0,764.1,1006.352
171.0,764.1,1006.352
171.0,764.1,1006.612
205.0,810.6,725.735714285714
205.0,810.6,732.164285714286
205.0,810.6,731.164285714286
205.0,810.6,730.592857142857
205.0,810.6,730.092857142857
205.0,810.6,733.05
205.0,810.6,729.592857142857
205.0,810.6,731.535714285714
205.0,810.6,728.157142857143
205.0,810.6,727.671428571429
205.0,810.6,727.057142857143
205.0,810.6,726.707142857143
205.0,810.6,1001.94764114462
205.0,810.6,1001.46560805577
205.0,810.6,1002.18809891808
205.0,810.6,1000.49704739705
205.0,810.6,1001.22403100775
205.0,810.6,1004.46188271605
205.0,810.6,1006.72865947612
205.0,810.6,1006.25586419753
205.0,810.6,1002.4203125
205.0,810.6,999.603744580213
205.0,810.6,1005.96793183579
205.0,810.6,1006.67998454405
205.0,810.6,748.321428571429
205.0,810.6,748.321428571429
205.0,810.6,748.321428571429
171.0,772.0,1011.52378571429
171.0,772.0,1011.54071428571
171.0,772.0,1011.54071428571
171.0,772.0,1011.54071428571
171.0,772.0,1011.54071428571
171.0,772.0,1011.54071428571
171.0,772.0,1011.56892857143
171.0,772.0,1011.56892857143
171.0,772.0,1011.51
171.0,772.0,1011.43818181818
171.0,772.0,1011.36636363636
171.0,772.0,1011.29454545455
171.0,772.0,1011.22272727273
171.0,772.0,1011.15090909091
171.0,772.0,1011.07909090909
205.0,810.6,989.615384615385
205.0,810.6,989.615384615385
205.0,810.6,997.416666666667
171.0,772.0,1011.60842857143
171.0,772.0,1011.61971428571
171.0,772.0,1011.631
171.0,772.0,1011.64228571429
171.0,772.0,1011.66485714286
171.0,772.0,1011.68942857143
171.0,772.0,1011.70071428571
171.0,772.0,1011.712
171.0,772.0,1011.72328571429
171.0,772.0,1011.73457142857
171.0,772.0,1011.74585714286
171.0,772.0,1011.75714285714
171.0,772.0,1011.793
171.0,772.0,1011.80428571429
171.0,772.0,1011.80992857143
171.0,772.0,1011.81557142857
171.0,772.0,1011.82121428571
171.0,772.0,1011.82685714286
171.0,772.0,1011.83814285714
171.0,772.0,1011.84942857143
205.0,810.6,1000.14
205.0,810.6,1000.17230769231
205.0,810.6,1000.20461538462
205.0,810.6,1000.26923076923
205.0,810.6,1000.33384615385
205.0,810.6,1000.55846153846
205.0,810.6,1000.59076923077
205.0,810.6,1000.62307692308
205.0,810.6,1000.68769230769
171.0,772.0,1011.54071428571
205.0,810.6,997.338173228346
205.0,810.6,997.186236220472
205.0,810.6,996.806393700787
205.0,810.6,994.678984126984
205.0,810.6,998.576454901961
205.0,810.6,999.8050625
205.0,810.6,1000.53763055339
205.0,810.6,973.389495450786
205.0,810.6,977.278250204415
205.0,810.6,975.81322925226
205.0,810.6,1003.3729528536
205.0,810.6,1006.03972939729
205.0,810.6,1008.28925518926
205.0,810.6,738.447142857143
205.0,810.6,738.537142857143
205.0,810.6,738.717142857143
205.0,810.6,738.897142857143
205.0,810.6,739.077142857143
205.0,810.6,738.265
205.0,810.6,738.172857142857
205.0,810.6,738.080714285714
205.0,810.6,737.988571428571
205.0,810.6,737.896428571428
205.0,810.6,737.804285714286
205.0,810.6,738.447142857143
205.0,810.6,738.537142857143
205.0,810.6,738.717142857143
205.0,810.6,738.897142857143
205.0,810.6,739.077142857143
205.0,810.6,738.357142857143
205.0,810.6,738.265
205.0,810.6,738.172857142857
205.0,810.6,738.080714285714
205.0,810.6,737.988571428571
205.0,810.6,737.896428571428
205.0,810.6,737.804285714286
199.0,786.5,1011.34910714286
199.0,786.5,1011.1575
199.0,786.5,1010.77428571429
199.0,786.5,1010.39107142857
199.0,786.5,1010.04928571429
199.0,786.5,1009.62464285714
205.0,810.6,985.663157894737
171.0,772.0,1011.51814285714
171.0,772.0,1011.52942857143
205.0,810.6,1003.558
205.0,810.6,1003.52546153846
205.0,810.6,1003.49292307692
205.0,810.6,1003.46038461538
205.0,810.6,1003.39530769231
205.0,810.6,1003.29769230769
205.0,810.6,1003.70442307692
171.0,772.0,1011.51814285714
171.0,772.0,1011.61971428571
199.0,786.5,736.174
199.0,786.5,735.703
199.0,786.5,734.8395
199.0,786.5,734.29
171.0,764.1,737.0375
199.0,786.5,735.703
199.0,786.5,734.8395
199.0,786.5,734.29
199.0,786.5,733.505
199.0,786.5,732.877
171.0,764.1,1006.095625
205.0,810.6,1005.82933333333
205.0,810.6,1004.64533333333
205.0,810.6,1003.46133333333
205.0,810.6,1003.74676923077
205.0,810.6,1003.87046153846
205.0,810.6,1003.99415384615
171.0,772.0,1011.57071428571
171.0,772.0,1011.60071428571
171.0,772.0,1011.54071428571
171.0,772.0,1011.53442857143
171.0,772.0,1011.52814285714
171.0,772.0,1011.52185714286
171.0,772.0,1011.50928571429
171.0,772.0,1011.49671428571
171.0,772.0,1011.65557142857
171.0,772.0,1011.77042857143
171.0,772.0,1012.00014285714
171.0,764.1,745.837662337662
171.0,764.1,746.982666666667
171.0,764.1,743.471794871795
171.0,764.1,744.158441558441
171.0,764.1,744.477922077922
171.0,764.1,745.837662337662
171.0,764.1,744.477922077922
205.0,810.6,1010.84757142857
205.0,810.6,738.6328
205.0,810.6,738.770628571429
205.0,810.6,738.319428571428
171.0,793.2,714.5275
171.0,793.2,730.308108108108
171.0,793.2,714.5275
171.0,793.2,714.5275
171.0,764.1,737.0375
171.0,793.2,714.5275
171.0,764.1,1010.70498687664
171.0,764.1,1009.3096242584
171.0,764.1,1005.86666666667
171.0,764.1,1008.70766182299
171.0,764.1,1009.1092348285
205.0,810.6,738.357142857143
171.0,764.1,701.326666666667
171.0,764.1,702.717447916667
171.0,764.1,701.439466666667
171.0,764.1,701.702666666667
205.0,810.6,1003.62307692308
205.0,810.6,995.746153846154
205.0,810.6,995.746153846154
205.0,810.6,995.746153846154
158.0,781.6,1008.80057142857
158.0,781.6,1008.83742857143
158.0,781.6,1008.84971428571
147.0,772.0,1012.65903271693
147.0,772.0,1013.08579545455
205.0,810.6,985.764
205.0,810.6,1001.99230769231
205.0,810.6,1002.69769230769
205.0,810.6,1016.39365079365
205.0,810.6,1023.94274193548
205.0,810.6,1030.15964052288
147.0,772.0,1014.78079096045
171.0,772.0,1011.54071428571
171.0,772.0,1011.53442857143
171.0,772.0,1011.52814285714
171.0,772.0,1011.52185714286
171.0,772.0,1011.51557142857
171.0,772.0,1011.50928571429
171.0,772.0,1011.503
171.0,772.0,1011.54675714286
171.0,772.0,1011.55078571429
171.0,772.0,1011.55481428571
171.0,772.0,1011.55682857143
171.0,772.0,1011.55884285714
171.0,772.0,1011.56287142857
171.0,772.0,1011.6326
171.0,772.0,1011.72448571429
171.0,772.0,1011.81637142857
171.0,772.0,1011.90825714286
171.0,772.0,1012.04608571429
171.0,772.0,1011.54071428571
171.0,772.0,1011.54445714286
171.0,772.0,1011.55007142857
171.0,772.0,1011.55381428571
171.0,772.0,1011.55942857143
171.0,772.0,1011.52696757606
171.0,772.0,1011.56878571429
171.0,772.0,1011.53632338237
171.0,772.0,1011.59714285714
171.0,772.0,1011.59085714286
171.0,772.0,1011.58457142857
171.0,772.0,1011.57828571429
171.0,772.0,1089.984
171.0,772.0,1011.56571428571
171.0,772.0,1011.55942857143
171.0,772.0,1011.55314285714
171.0,772.0,1011.59714285714
171.0,772.0,1011.60318571429
171.0,772.0,1011.60721428571
171.0,772.0,1011.61124285714
171.0,772.0,1011.61728571429
171.0,772.0,1011.62131428571
171.0,772.0,1011.62735714286
171.0,772.0,1011.63138571429
171.0,773.0,1001.08608333333
171.0,773.0,1003.1375
171.0,772.0,1003.15416666667
171.0,772.0,1001.14166666667
171.0,772.0,1003.15416666667
199.0,786.5,1000.68370833333
171.0,781.6,1000.70354166667
190.0,773.0,1001.05833333333
178.0,773.0,1001.99905833333
205.0,810.6,1033.40407315046
205.0,810.6,1001.60731707317
205.0,810.6,1000.89518072289
205.0,810.6,997.850819672131
205.0,810.6,998.559016393443
205.0,810.6,995.621472392638
171.0,764.1,983.683333333333
171.0,764.1,984.390833333333
171.0,764.1,985.2875
205.0,810.6,1003.09615384615
205.0,810.6,732.442857142857
205.0,810.6,732.442857142857
164.0,1148.5,1018.08450704225
164.0,1148.5,1027.27777777778
164.0,1148.5,1036.21917808219
164.0,1148.5,1044.91891891892
164.0,1148.5,1053.38666666667
171.0,764.1,1000.75163398693
171.0,764.1,981.411693057247
171.0,764.1,1014.6622983871
171.0,764.1,1012.66738255034
171.0,764.1,1010.82281292059
171.0,764.1,1013.09643097643
205.0,810.6,966.958333333333
205.0,810.6,1006.99454545455
205.0,810.6,1006.90545454545
205.0,810.6,741.678571428571
205.0,810.6,741.678571428571
205.0,810.6,741.678571428571
205.0,810.6,741.678571428571
205.0,810.6,994.719160728424
205.0,810.6,996.971855345912
205.0,810.6,1002.10618716164
205.0,810.6,1000.03030540329
205.0,810.6,1003.90433101315
205.0,810.6,1010.23313161876
205.0,810.6,1009.34715693707
205.0,810.6,1007.76108149276
205.0,810.6,1004.54504227517
205.0,810.6,1003.15401234568
205.0,810.6,1005.29563552833
205.0,810.6,1005.1960949464
205.0,810.6,1004.38741366078
205.0,810.6,1003.81291314374
205.0,810.6,1003.71299000769
205.0,810.6,1002.89776579353
171.0,764.1,737.0375
171.0,764.1,738.05225
171.0,764.1,737.25275
171.0,764.1,737.345
171.0,764.1,723.8818
171.0,781.6,736.31375
171.0,781.6,735.59
171.0,781.6,734.86625
171.0,781.6,734.1425
171.0,781.6,733.41875
171.0,764.1,737.3625
171.0,764.1,737.6875
171.0,764.1,738.0125
171.0,764.1,738.3375
171.0,764.1,738.6625
205.0,810.6,745.294117647059
205.0,810.6,741.775362318841
205.0,810.6,738.357142857143
205.0,810.6,735.035211267606
205.0,810.6,731.805555555556
205.0,810.6,995.807516339869
205.0,810.6,996.31875
205.0,810.6,996.062962962963
205.0,810.6,997.527910562837
205.0,810.6,997.262367223065
171.0,764.1,752.838550724638
171.0,764.1,757.450144927536
171.0,764.1,759.755942028985
171.0,764.1,762.061739130435
171.0,764.1,800.870508474576
171.0,764.1,766.673333333333
171.0,764.1,771.284927536232
171.0,764.1,748.226956521739
171.0,764.1,749.45652173913
171.0,764.1,757.911304347826
211.0,1177.5,1076.48888888889
211.0,1177.5,1076.48888888889
211.0,1177.5,1076.48888888889
211.0,1177.5,1076.48888888889
171.0,772.0,1011.54071428571
205.0,810.6,1002.42818532819
205.0,810.6,1003.29491525424
205.0,810.6,1003.68198614319
205.0,810.6,1004.92808902533
205.0,810.6,1006.86946564885
205.0,810.6,1008.09543378995
205.0,810.6,1009.08329536826
205.0,810.6,1002.78762051678
205.0,810.6,1002.44516004628
205.0,810.6,1002.10269957578
205.0,810.6,1001.41777863479
205.0,810.6,1000.73285769379
205.0,810.6,1000.0479367528
205.0,810.6,999.363015811801
205.0,810.6,741.449285714286
205.0,810.6,744.541428571429
171.0,764.1,723.439
250.0,937.6,718.9828125
250.0,937.6,716.616666666667
250.0,937.6,713.304854368932
250.0,937.6,710.056730769231
250.0,937.6,706.870476190476
250.0,937.6,703.744339622642
250.0,937.6,700.676635514019
250.0,937.6,697.665740740741
250.0,937.6,693.882828282828
250.0,937.6,691.808181818182
205.0,810.6,1006.338
205.0,810.6,1001.06068796069
205.0,810.6,1002.39663608563
205.0,810.6,727.822142857143
205.0,810.6,729.482857142857
205.0,810.6,731.143571428571
205.0,810.6,731.807857142857
205.0,810.6,997.476845376845
205.0,810.6,999.738846153846
205.0,810.6,1000.09653846154
205.0,810.6,1000.63307692308
205.0,810.6,1006.03125
205.0,810.6,1006.92666666667
205.0,810.6,1006.80533333333
205.0,810.6,1006.75333333333
171.0,764.1,723.562
177.0,1131.0,752.914
201.0,1261.5,752.653
201.0,1261.5,752.2615
205.0,810.6,709.501047120419
205.0,810.6,724.052012994547
205.0,810.6,709.549214659686
205.0,810.6,720.147277486911
205.0,810.6,718.626387434555
205.0,810.6,717.105497382199
205.0,810.6,715.584607329843
205.0,810.6,714.063717277487
205.0,810.6,712.542827225131
171.0,764.1,701.326666666667
171.0,764.1,701.408666666667
171.0,764.1,701.736666666667
171.0,764.1,702.030769230769
205.0,810.6,1002.42818532819
205.0,810.6,1003.29491525424
205.0,810.6,1003.68198614319
205.0,810.6,1004.92808902533
205.0,810.6,1006.86946564885
205.0,810.6,1008.09543378995
205.0,810.6,1009.08329536826
205.0,810.6,1000.25396578538
205.0,810.6,1001.13180760279
205.0,810.6,1002.00557275542
205.0,810.6,1003.26358024691
205.0,810.6,1004.98786482335
205.0,810.6,1005.75644171779
205.0,810.6,1006.52266462481
205.0,810.6,1005.60849420849
205.0,810.6,1008.08219814241
205.0,810.6,1010.56741660202
205.0,810.6,1012.83073929961
205.0,810.6,1015.10819672131
205.0,810.6,1003.21556420233
205.0,810.6,1005.70296411856
205.0,810.6,1008.20203283815
205.0,810.6,1010.47568627451
205.0,810.6,1012.52716535433
205.0,810.6,1007.01098666667
205.0,810.6,1007.0016
205.0,810.6,1006.98986666667
205.0,810.6,1006.9664
205.0,810.6,1007.09909333333
205.0,810.6,1007.22773333333
205.0,810.6,1007.44213333333
183.0,773.0,1027.78352941176
205.0,810.6,996.945333333333
205.0,810.6,994.893
205.0,810.6,981.858625
171.0,764.1,1012.05746835443
205.0,810.6,705.551428571429
205.0,810.6,705.551428571429
205.0,810.6,702.311111111111
205.0,810.6,710.645652173913
205.0,810.6,706.418358038769
205.0,810.6,706.418358038769
171.0,764.1,737.103
171.0,764.1,737.1685
171.0,764.1,737.2995
171.0,764.1,737.6875
171.0,764.1,737.753
171.0,764.1,737.8185
171.0,764.1,737.884
171.0,764.1,737.9495
171.0,764.1,738.0125
171.0,764.1,738.078
171.0,764.1,738.1435
171.0,764.1,738.209
171.0,764.1,738.3375
171.0,764.1,738.403
171.0,764.1,738.4685
174.0,764.1,1013.7995951417
174.0,764.1,1024.70489974253
174.0,764.1,1028.74274174937
174.0,764.1,1006.62551358516
174.0,764.1,1006.58902691511
171.0,772.0,1011.40945454545
171.0,772.0,1011.36636363636
171.0,772.0,1011.26581818182
171.0,772.0,1011.17245454545
171.0,772.0,1011.10781818182
185.0,764.1,1028.37857142857
171.0,764.1,714.168333333333
171.0,764.1,714.1635
171.0,764.1,714.149
171.0,764.1,714.144166666667
171.0,764.1,714.12
171.0,764.1,714.071666666667
171.0,764.1,713.685
205.0,810.6,993.798412698413
205.0,810.6,993.798412698413
205.0,810.6,980.604132231405
205.0,810.6,1001.22403100775
205.0,810.6,993.798412698413
205.0,810.6,996.312598425197
205.0,810.6,996.312598425197
205.0,810.6,980.604132231405
171.0,764.1,1006.21333333333
171.0,764.1,1006.612
171.0,764.1,1006.54133333333
205.0,810.6,738.962222222222
171.0,764.1,749.295555555555
185.0,764.1,1028.37857142857
185.0,764.1,1028.36357142857
185.0,764.1,1028.34857142857
185.0,764.1,1028.33357142857
185.0,764.1,1028.31857142857
171.0,772.0,1011.65357142857
171.0,772.0,1011.71
205.0,810.6,1003.62307692308
205.0,810.6,998.295618153365
205.0,810.6,998.522097026604
205.0,810.6,998.786322378717
171.0,772.0,1011.59714285714
171.0,772.0,1011.82685714286
171.0,772.0,1012.05657142857
171.0,772.0,1012.516
171.0,772.0,1011.77042857143
171.0,772.0,1012.00014285714
171.0,772.0,1012.22985714286
205.0,810.6,988.909830781628
205.0,810.6,988.909830781628
205.0,810.6,989.95140562249
205.0,810.6,995.311690363349
205.0,810.6,1002.42818532819
171.0,764.1,1014.3723924143
147.0,772.0,1089.75
171.0,772.0,1011.48428571429
205.0,810.6,1002.42818532819
205.0,810.6,1002.48406177606
205.0,810.6,1002.54366332046
171.0,772.0,1011.48428571429
171.0,772.0,1011.54071428571
171.0,772.0,1011.59714285714
171.0,772.0,1011.61971428571
205.0,810.6,1004.9024691358
205.0,810.6,1002.41459459459
205.0,810.6,1002.15409582689
205.0,810.6,1001.6386996904
205.0,810.6,1002.17449768161
205.0,810.6,1001.91361175561
205.0,810.6,1001.87958236659
205.0,810.6,1002.36023166023
205.0,810.6,1001.87958236659
205.0,810.6,1001.6386996904
183.0,773.0,1045.1375
205.0,810.6,738.583333333333
205.0,810.6,738.583333333333
205.0,810.6,738.583333333333
205.0,810.6,725.604545454545
205.0,810.6,725.604545454545
205.0,810.6,725.604545454545
205.0,810.6,725.604545454545
185.0,764.1,743.657142857143
185.0,764.1,743.657142857143
185.0,764.1,743.886857142857
185.0,764.1,744.116571428571
185.0,764.1,744.576
205.0,810.6,1017.80363636364
171.0,764.1,741.8075
205.0,810.6,995.6
171.0,772.0,1011.51
171.0,772.0,1011.36636363636
171.0,772.0,1011.22272727273
171.0,772.0,1011.07909090909
199.0,786.5,1010.416
199.0,786.5,1009.99733333333
199.0,786.5,1009.57866666667
199.0,786.5,1009.16
205.0,810.6,999.287161639598
205.0,810.6,999.660247486466
205.0,810.6,999.791021671826
205.0,810.6,1000.53777089783
205.0,810.6,1001.04298993029
205.0,810.6,1001.30729247479
205.0,810.6,1001.33017107309
205.0,810.6,999.562364760433
205.0,810.6,999.935162287481
205.0,810.6,1000.0660479505
205.0,810.6,1001.05355486862
205.0,810.6,1001.75696594427
205.0,810.6,1002.06400928793
205.0,810.6,1000.11149691358
205.0,810.6,1000.24231660232
205.0,810.6,1000.85594135802
205.0,810.6,1001.35984555985
205.0,810.6,1001.86452859351
205.0,810.6,1002.6101236476
205.0,810.6,1000.45065535852
205.0,810.6,1000.82259059368
205.0,810.6,1001.19452582884
205.0,810.6,1001.45783783784
205.0,810.6,1002.20285714286
205.0,810.6,977.833333333333
205.0,810.6,995.311690363349
205.0,810.6,995.311690363349
205.0,810.6,1037.73149078727
205.0,810.6,997.773595073133
205.0,810.6,998.592703533026
205.0,810.6,999.167484662577
171.0,772.0,1011.41663636364
171.0,772.0,1011.30172727273
171.0,772.0,1011.22990909091
171.0,772.0,1011.21554545455
171.0,772.0,1011.10781818182
171.0,772.0,1011.05754545455
171.0,764.1,760.726666666667
171.0,772.0,760.595
171.0,772.0,760.463333333333
171.0,772.0,760.331666666667
171.0,772.0,760.134166666667
171.0,772.0,760.0025
171.0,772.0,759.936666666667
171.0,772.0,759.870833333333
171.0,772.0,759.739166666667
171.0,772.0,759.673333333333
205.0,810.6,994.8284375
205.0,810.6,994.056875
205.0,810.6,993.2853125
205.0,810.6,992.822375
205.0,810.6,992.51375
205.0,810.6,991.7421875
171.0,772.0,1011.61971428571
171.0,772.0,1011.60714285714
171.0,772.0,1011.59457142857
205.0,810.6,1001.05
205.0,810.6,1001.05
205.0,810.6,1001.05
171.0,764.1,1005.99530666667
171.0,772.0,1012.866
171.0,772.0,1012.866
171.0,772.0,1012.787
171.0,772.0,1012.787
171.0,772.0,1012.75109090909
171.0,772.0,1012.75109090909
171.0,772.0,1014.019325433
171.0,772.0,1012.72954545455
171.0,772.0,1012.72954545455
171.0,772.0,1012.72954545455
171.0,772.0,1012.60027272727
171.0,772.0,1012.60027272727
171.0,772.0,1012.60027272727
171.0,772.0,1012.44227272727
205.0,810.6,1010.95785714286
205.0,810.6,1010.82
205.0,810.6,1010.76485714286
205.0,810.6,1010.70971428571
205.0,810.6,1010.68214285714
205.0,810.6,1010.68214285714
205.0,810.6,1010.65457142857
205.0,810.6,1010.59942857143
205.0,810.6,1010.54428571429
205.0,810.6,1010.54428571429
205.0,810.6,1010.26857142857
205.0,810.6,1009.99285714286
205.0,810.6,1009.71714285714
199.0,786.5,1026.03235294118
205.0,810.6,997.169230769231
205.0,810.6,997.169230769231
171.0,772.0,1011.40227272727
205.0,810.6,1002.98819875776
205.0,810.6,1006.79325153374
205.0,810.6,1007.91662591687
205.0,810.6,1008.66097560976
205.0,810.6,1010.4481392557
205.0,810.6,1011.17305389222
205.0,810.6,1013.32711058264
205.0,810.6,1013.68313539192
205.0,810.6,1014.69776207303
205.0,810.6,1015.7484741784
205.0,810.6,1016.7918128655
205.0,810.6,1017.82785547786
205.0,810.6,1016.09706916764
171.0,772.0,1011.91455064194
171.0,772.0,1011.10929899857
171.0,772.0,1009.42805755396
171.0,772.0,1008.60865800866
205.0,810.6,988.648387096774
205.0,810.6,992.78152866242
205.0,810.6,995.0604743083
205.0,810.6,997.059151610369
205.0,810.6,991.114434643144
205.0,810.6,992.400319488818
205.0,810.6,993.421656050955
205.0,810.6,994.941521394612
205.0,810.6,995.19342834521
205.0,810.6,996.696532702916
205.0,810.6,996.945669291339
205.0,810.6,997.442767295597
205.0,810.6,998.185490196078
205.0,810.6,999.415625
205.0,810.6,994.556848772763
205.0,810.6,994.938796516231
205.0,810.6,995.320744259699
205.0,810.6,1001.94764114462
205.0,810.6,1002.32072699149
205.0,810.6,1002.69381283836
205.0,810.6,1003.06689868523
205.0,810.6,995.812933753943
205.0,810.6,996.5738170347
205.0,810.6,996.954258675079
205.0,810.6,997.059151610369
205.0,810.6,997.817046347211
205.0,810.6,998.195993715632
205.0,810.6,999.522447388932
205.0,810.6,1000.27443491816
205.0,810.6,1000.65042868277
171.0,772.0,1012.00014285714
171.0,772.0,1011.65557142857
171.0,772.0,1011.77042857143
171.0,772.0,1011.88528571429
171.0,772.0,1011.82685714286
171.0,772.0,1012.05657142857
158.0,781.6,1012.26928571429
158.0,781.6,1012.13214285714
158.0,781.6,1011.995
158.0,781.6,1011.85785714286
158.0,781.6,1011.72071428571
158.0,781.6,1011.58357142857
158.0,781.6,1011.30928571429
158.0,781.6,1011.035
147.0,772.0,1011.92342857143
147.0,772.0,1011.99242857143
147.0,772.0,1012.06142857143
147.0,772.0,1012.13042857143
147.0,772.0,1012.16492857143
147.0,772.0,1012.19942857143
147.0,772.0,1012.23392857143
147.0,772.0,1012.26842857143
147.0,772.0,1012.33742857143
147.0,772.0,1012.40642857143
147.0,772.0,1012.47542857143
147.0,772.0,1012.54442857143
147.0,772.0,1012.61342857143
147.0,772.0,1012.68242857143
147.0,772.0,1012.75142857143
205.0,810.6,738.357142857143
205.0,810.6,738.357142857143
205.0,810.6,738.357142857143
199.0,786.5,733.8975
199.0,786.5,734.6825
199.0,786.5,736.2525
171.0,772.0,760.250833333333
171.0,772.0,760.250833333333
205.0,810.6,1001.22403100775
205.0,810.6,813.82
205.0,810.6,813.82
171.0,764.1,1010.17825286752
171.0,764.1,1010.38717813978
171.0,764.1,1010.8041653001
205.0,810.6,1001.22403100775
205.0,810.6,1001.44840310078
205.0,810.6,1001.9719379845
205.0,810.6,1002.34589147287
205.0,810.6,1001.05
205.0,810.6,1001.05
205.0,810.6,725.671428571429
171.0,764.1,1005.85493333333
171.0,764.1,1005.84906666667
171.0,764.1,1005.83850666667
205.0,810.6,1001.46560805577
205.0,810.6,1001.26421378776
171.0,764.1,1005.20875
199.0,786.5,778.26375
199.0,786.5,778.894486215539
199.0,786.5,778.928320802005
199.0,786.5,779.596231155779
199.0,786.5,780.301511335013
199.0,786.5,778.365
199.0,786.5,778.4325
205.0,810.6,986.782514101531
205.0,810.6,987.569453376206
205.0,810.6,988.872618094476
171.0,772.0,759.9875
205.0,810.6,1003.14622496148
205.0,810.6,1002.66790123457
205.0,810.6,1002.18809891808
205.0,810.6,1001.46560805577
