superconduct/table44.mean_atomic_radius,superconduct/table44.wtd_mean_ThermalConductivity,superconduct/table44.wtd_mean_atomic_radius
165.666666666667,59.8235294117647,141.352941176471
149.8,75.164176,105.716666666667
153.5,30.6,164.0
151.2,59.5780457142857,104.394285714286
143.25,60.8409028571429,103.7
167.666666666667,59.8097529411765,107.352941176471
151.285714285714,71.918176,106.309333333333
170.4,111.068176,112.049333333333
178.0,120.0,178.0
99.6666666666667,78.49,105.066666666667
166.0,136.095238095238,76.4285714285714
184.0,129.5,184.0
171.5,60.5,171.5
183.5,56.55,193.65
166.0,126.4033225,159.65
168.142857142857,112.9689475,173.78125
156.0,53.0,177.0
147.5,129.3408225,154.825
170.4,100.450296510903,115.08722741433
200.0,57.0,200.0
116.0,71.3333333333333,106.333333333333
151.75,61.34376,104.371428571429
165.333333333333,44.0552631578947,141.894736842105
156.25,60.8466171428571,117.917142857143
132.333333333333,26.1987327272727,94.0
174.0,84.125,184.4
178.75,74.9285714285714,160.232142857143
158.0,99.25,178.0
160.25,60.9509028571429,104.768571428571
139.5,62.2184,134.8
151.2,59.6409028571429,104.462857142857
198.0,54.0,198.0
149.8,87.1754377419355,104.209677419355
136.0,63.2092511450382,86.0832061068702
151.375,187.223005494505,162.835164835165
129.5,40.9736082474227,130.319587628866
162.8,93.4358507692308,114.64
155.6,60.2894742857143,104.445714285714
170.25,114.736842105263,152.389473684211
171.75,11.939948,107.18
146.5,75.517,181.904
181.0,110.107509333333,113.066666666667
169.0,61.4380457142857,110.617142857143
153.714285714286,112.586175555556,153.133333333333
153.428571428571,88.7483781171548,106.590481171548
164.8,81.3624340580789,113.562174236783
126.5,34.4371786,138.895
175.75,80.4444444444444,140.166666666667
150.5,48.0144981818182,113.727272727273
183.5,60.8,186.4
122.0,35.8274494029851,154.507462686567
164.5,107.643411851852,115.666666666667
168.428571428571,66.8155093333333,114.28
186.5,153.0,181.95
151.2,58.0323314285714,104.657142857143
162.0,51.13,186.08
141.5,117.5,149.5
167.333333333333,47.313769751693,147.58690744921
179.0,48.6666666666667,188.0
128.0,365.0,140.24
182.857142857143,58.5166125,101.178125
160.25,61.0294742857143,105.68
162.0,94.3220046153846,114.586923076923
166.666666666667,50.625,186.35
150.0,68.3333333333333,158.026666666667
147.2,36.571645,139.36
157.333333333333,86.6275,181.135
181.0,178.896654285714,171.442857142857
164.5,98.2885815686274,115.843137254902
135.0,230.0,135.0
180.166666666667,102.708946242038,116.471337579618
142.0,120.0,142.0
164.5,96.995660495356,114.950464396285
168.0,89.44376,110.785714285714
129.333333333333,60.8723314285714,103.857142857143
175.4,98.7167829434547,111.710302091402
180.0,48.25,177.25
149.8,135.7533225,157.0
152.4,206.402953333333,162.288888888889
173.8,171.455753636364,189.227272727273
163.285714285714,148.11094,162.557142857143
142.5,18.1366666666667,124.0
167.0,88.5296969230769,116.407692307692
156.6,59.097404691358,125.530864197531
139.75,91.25,148.833333333333
179.333333333333,131.1,177.3
181.857142857143,55.9244588235294,108.576470588235
150.5,18.4651162790698,134.87707641196
162.4,94.2281464122137,109.332061068702
147.666666666667,11.415948,107.8
191.0,22.6666666666667,196.0
136.0,40.06,129.325
149.2,65.3333333333333,127.05
183.0,101.825,192.225
171.75,10.9910342536116,107.49036918138
183.0,128.47,188.74
127.333333333333,4.00392156862745,119.725490196078
146.0,263.333333333333,136.666666666667
144.5,31.5782,135.34285
154.25,54.8856240904038,125.806595035198
122.2,33.018445,127.45
179.8,96.3373892307692,114.707692307692
171.75,10.9778505410822,107.418837675351
159.2,98.9552482352941,112.764705882353
170.6,178.789511428571,169.085714285714
130.8,29.286145,137.0
190.0,38.1764705882353,149.494117647059
166.0,56.25,166.75
198.0,38.08,203.92
191.5,61.76,157.8
166.0,131.7795725,158.12625
164.5,96.3989276923077,114.538461538462
164.5,98.442960204242,115.949725058916
142.666666666667,98.6875,177.925
127.0,14.278881097561,118.219512195122
174.666666666667,63.6944,159.0
163.4,93.8693677862595,109.75572519084
164.5,179.003797142857,171.571428571429
164.5,99.1437097468354,116.433544303797
152.6,58.9066171428571,104.808571428571
175.6,110.091235384615,112.0
185.2,96.3385892664093,116.633204633205
146.4,36.111645,128.91
166.0,69.9208426666667,106.84
119.6,35.506701,138.7
176.0,196.660377358491,134.679245283019
170.6,111.601846216216,111.824324324324
151.8,60.7009028571429,104.386428571429
165.714285714286,70.374176,112.696
159.666666666667,49.65,182.95
132.571428571429,35.2610508,128.96625
170.4,98.8800013836478,115.967767295597
157.5,99.2199541176471,112.723529411765
168.0,59.5450470588235,107.247058823529
162.8,93.4358507692308,114.64
127.833333333333,36.206687,131.0
170.6,97.4460757198444,114.412451361868
189.5,27.445,204.845
165.0,48.148,186.6
151.75,107.194145,146.5
105.2,4.61076260869565,106.985507246377
165.166666666667,108.609696923077,108.743076923077
168.333333333333,56.4426666666667,137.6
171.75,13.415948,107.0
156.0,96.9620046153846,113.406153846154
190.5,80.94,189.35
164.5,96.3989276923077,114.538461538462
158.8,93.8304661538462,114.476153846154
128.75,123.13829,101.5
168.428571428571,63.1555093333333,114.64
164.666666666667,25.5142857142857,104.614285714286
99.6666666666667,79.168,104.946666666667
183.166666666667,96.94662,114.617692307692
146.4,36.056645,128.85
168.75,55.5192,158.5392
150.5,47.797358280543,113.429864253394
142.333333333333,97.125,177.825
151.2,60.0194742857143,104.388571428571
164.5,98.5203315723271,116.003144654088
183.166666666667,97.0873892307692,114.603846153846
184.0,64.2413793103448,163.896551724138
155.333333333333,49.164948,102.41
156.333333333333,64.4036555555556,108.444444444444
177.666666666667,204.46094,161.742857142857
160.4,43.5190436363636,106.545454545455
181.0,57.3625,184.825
160.8,60.9651885714286,108.528571428571
198.0,30.9576,204.9024
143.666666666667,61.8025,135.8
160.0,95.10662,114.524615384615
150.666666666667,82.4210966666667,152.533333333333
161.4,96.6072153677621,115.702660406886
169.75,178.146654285714,174.571428571429
124.4,60.962057368421,100.710526315789
157.333333333333,61.56,156.1425
128.333333333333,83.4354731457801,77.6854219948849
170.4,99.0172747040499,114.908099688474
151.75,61.1866171428571,104.2
141.0,195.0,141.0
174.0,39.8888888888889,172.333333333333
151.75,61.5574742857143,104.604571428571
153.666666666667,77.6666666666667,175.833333333333
99.6666666666667,73.6686666666667,105.92
167.333333333333,96.9593280438185,115.580594679186
186.0,63.0,155.4
140.5,10.3858048048048,124.705705705706
186.0,45.9411764705882,150.294117647059
158.0,79.6166666666667,140.35
177.4,106.546623333333,120.35
139.333333333333,45.625,159.125
162.0,97.6604661538462,115.303076923077
191.5,58.972,158.14
128.75,65.5,125.166666666667
157.0,60.14376,104.512857142857
168.75,56.1576,158.4176
180.666666666667,47.5181818181818,134.393939393939
154.714285714286,187.77462826087,162.760869565217
191.2,96.4681584615385,114.711538461538
181.0,58.75,185.75
147.2,61.6723314285714,106.555
142.5,35.9108910891089,123.633663366337
154.0,35.0,154.0
166.5,74.9285714285714,159.781428571429
150.5,67.45,145.33
160.0,97.6499464302601,116.152088258471
149.8,128.605316,149.8
157.666666666667,72.3333333333333,157.666666666667
167.0,47.725,182.438
129.5,41.1832124352332,130.461139896373
156.0,56.9,183.75
144.0,22.75,143.5
162.8,73.3009028571429,108.142857142857
182.0,130.946428571429,131.497023809524
125.666666666667,49.4285714285714,95.2857142857143
157.125,67.564176,106.761333333333
161.0,67.5075093333333,106.746666666667
168.5,109.814176,113.2
67.0,140.0,67.0
156.0,104.996601052632,106.818713450292
113.2,67.2903222222222,98.9777777777778
147.0,222.2,139.4
148.5,32.3,152.9
143.666666666667,58.0426666666667,132.666666666667
154.25,54.66294900369,125.490774907749
169.5,73.76,161.24
171.75,10.955948,107.3
159.2,61.8866171428571,106.629285714286
160.0,97.4197026415094,115.991352201258
168.5,68.7719298245614,163.578947368421
108.833333333333,28.042059,125.775
155.666666666667,71.154176,106.073333333333
146.5,59.8685714285714,140.285714285714
166.5,103.3527275,117.994375
127.333333333333,4.6073832,117.68
116.666666666667,78.8333333333333,103.633333333333
160.0,113.125877777778,108.555555555556
155.2,94.1143123076923,114.164615384615
187.0,22.8,176.55
153.5,29.58,146.15
165.333333333333,59.125,161.625
194.5,39.68,197.3
174.4,57.802,152.64
99.6666666666667,75.1,105.666666666667
140.0,98.2116404388715,115.432601880878
159.4,53.2369888888889,112.466666666667
167.0,99.2197500526712,115.129420617005
136.0,45.808,132.0
149.285714285714,166.882658,159.91
158.0,99.25,178.0
161.166666666667,195.666269411765,178.411764705882
150.666666666667,54.2340355555556,117.311111111111
166.666666666667,64.3333333333333,166.666666666667
164.5,97.4632357785036,115.273292891585
160.166666666667,134.6095725,157.1125
167.333333333333,94.1489276923077,114.326923076923
159.333333333333,183.857391304348,115.3
168.4,96.3604661538461,113.461538461538
131.2,112.924422857143,112.337142857143
91.3333333333333,70.9737026666667,105.733333333333
185.0,61.9019607843137,172.450980392157
163.0,96.2240085714286,112.71198156682
178.2,95.5012353846154,114.741538461538
140.666666666667,98.4582278481013,132.721518987342
164.0,98.29,177.34
158.333333333333,83.9090909090909,155.0
161.0,53.0476259363958,122.505300353357
151.75,61.4223314285714,104.457142857143
173.666666666667,223.46,169.94
169.8,60.9477076901004,114.9368723099
168.75,55.6284,158.5184
174.5,29.5,164.25
189.5,28.3333333333333,183.333333333333
150.4,60.6301885714286,104.371428571429
160.5,55.6,185.0875
170.25,123.2,152.837
179.166666666667,94.5189276923077,116.226153846154
179.8,97.4927683268482,115.167315175097
168.0,74.2159028571429,108.052857142857
169.666666666667,71.48376,108.751428571429
155.0,90.6,149.0
157.666666666667,105.1,114.733333333333
151.666666666667,86.1666666666667,148.0
160.666666666667,47.7453333333333,160.666666666667
145.666666666667,71.3333333333333,145.666666666667
159.2,93.9906408492569,112.31847133758
161.4,108.957576,112.1496
190.0,38.1764705882353,150.717647058824
198.0,100.333333333333,195.333333333333
160.2,176.796654285714,170.742857142857
123.0,52.9205316,195.0
139.25,22.5425,127.0
159.0,7.28571428571429,153.857142857143
163.333333333333,63.114176,107.983333333333
181.0,96.6474695752896,115.876447876448
180.375,97.1355634391569,110.414741114093
141.25,35.506645,141.25
154.5,78.0,176.25
164.666666666667,56.5294117647059,135.470588235294
172.75,100.775,165.3
116.166666666667,35.269173,125.55
148.0,65.25,125.708333333333
170.4,96.7589004930663,114.620184899846
159.0,47.75,141.0
132.0,68.075,125.133333333333
136.0,47.5066666666667,147.0
109.0,35.0066758,125.585
164.5,96.7710216988417,114.795366795367
186.0,120.5,192.0
132.5,97.0,132.5
153.333333333333,62.9133333333333,142.805555555556
149.8,71.0877017277487,105.068062827225
176.833333333333,109.625842666667,112.618333333333
161.166666666667,87.6666233333333,120.5
165.666666666667,56.05,185.0875
112.0,190.0,112.0
199.0,55.59,199.06
132.5,97.0,132.5
151.0,47.5,151.0
172.25,78.12,161.33
166.5,238.822131997643,171.043606364172
151.666666666667,64.568176,106.453333333333
166.0,194.032368571429,157.414285714286
155.0,130.22,129.94
143.0,36.2599675,126.5625
103.0,4.287428,111.4
140.8,108.426890724638,105.884057971014
173.5,27.265,173.075
134.0,53.3451965065502,135.585152838428
159.285714285714,66.854176,106.953333333333
129.25,71.3333333333333,105.958333333333
185.857142857143,100.095908143246,113.087582717011
167.0,105.301038914729,110.992248062016
157.5,193.002215,165.583333333333
142.2,92.1550156470588,111.856617647059
152.666666666667,105.692594985591,105.757925072046
119.75,58.0188773333333,127.466666666667
161.4,95.9235430769231,114.544615384615
144.4,72.8481,100.755555555556
149.8,61.03376,104.249285714286
190.5,48.732,188.03
154.25,53.6731597101449,124.086956521739
189.5,54.75,197.75
164.5,98.442960204242,115.949725058916
167.0,88.5296969230769,116.407692307692
173.5,30.1,171.5
157.333333333333,71.9368426666667,104.992
155.333333333333,60.76204,115.2625
99.6666666666667,74.196,105.826666666667
160.166666666667,66.314176,106.733333333333
160.0,93.8143123076923,114.510769230769
173.0,114.736842105263,153.377631578947
146.5,68.421,183.487
164.5,96.3989276923077,114.538461538462
156.0,27.238,160.85
177.0,61.75,175.0
164.333333333333,74.4285714285714,159.571428571429
150.0,80.2710966666667,152.033333333333
143.5,19.1366666666667,124.666666666667
168.5,95.9373892307692,115.769230769231
179.75,80.2933333333333,140.736666666667
138.0,16.3568010936432,124.421052631579
116.0,71.3333333333333,106.333333333333
174.5,101.244211974881,109.800876561785
190.0,38.1764705882353,151.023529411765
165.6,82.8351658974359,110.423076923077
143.666666666667,59.8885993485342,133.973941368078
169.166666666667,84.5527738461539,111.384615384615
164.5,97.904745625,115.578125
157.0,50.6944,149.4
164.5,98.2115737304075,115.789968652038
158.0,60.5151885714286,104.840571428571
168.4,110.207509333333,111.946666666667
154.0,92.734,146.584
167.0,101.848447027027,108.957528957529
181.0,110.160842666667,112.6
149.8,60.9280457142857,104.35
168.75,55.83,158.48
154.6,61.06376,104.572857142857
122.75,82.2856181818182,115.090909090909
162.2,101.513454074074,116.888888888889
173.2,110.760842666667,112.96
149.8,60.7009028571429,104.534285714286
149.8,68.014176,106.8
151.75,61.9431641726619,104.94964028777
181.5,146.37,178.61
120.333333333333,114.6,131.8
145.333333333333,44.4748284615385,109.076923076923
174.0,111.583333333333,147.291666666667
162.6,61.3523314285714,104.76
176.333333333333,181.603797142857,170.642857142857
154.6,64.70204,118.9625
174.714285714286,101.396623333333,117.125
155.333333333333,43.4944,142.6
146.0,37.0,146.0
160.0,90.2912353846154,110.023076923077
213.0,13.012,195.432
168.0,55.332,158.523
164.5,96.3989276923077,114.538461538462
168.0,61.4723314285714,105.085714285714
171.0,96.0335430769231,116.365384615385
170.4,100.910748253968,116.507936507937
161.4,107.742176,112.165333333333
144.0,37.5,144.0
140.666666666667,102.2275,132.875
149.8,60.94376,104.367142857143
165.833333333333,174.932368571429,170.7
168.0,96.2450815384615,115.615384615385
117.5,34.262573,140.7
149.8,60.9809028571429,104.299642857143
111.0,35.506659,128.175
163.666666666667,71.154176,106.393333333333
151.75,61.5794742857143,104.628571428571
160.25,61.04376,105.845714285714
163.0,96.3989276923077,114.076923076923
159.2,172.802658,168.9
125.0,171.166666666667,145.5
160.0,21.3877633333333,151.591666666667
172.666666666667,72.7,163.1
164.5,99.9341174800638,116.979266347687
175.5,145.835,179.685
164.5,99.065356284585,116.379446640316
167.0,97.8104123538509,110.87503866378
152.4,88.5151224266455,110.648691514671
140.0,97.904754375,115.53125
140.0,286.816333333333,148.333333333333
124.0,167.0,115.428571428571
180.5,54.5,180.5
164.0,21.2608695652174,142.391304347826
167.0,79.8888888888889,142.444444444444
170.6,90.8054429441624,109.88542422045
145.333333333333,141.666666666667,128.166666666667
113.2,36.506729,130.55
183.166666666667,97.7758507692308,114.669230769231
140.0,95.809526911315,113.957186544343
164.5,99.4583673015873,116.650793650794
189.0,53.7777777777778,143.962962962963
162.2,85.8933990789474,119.792763157895
196.5,79.6,198.6
165.285714285714,149.76094,162.671428571429
159.2,98.9552482352941,112.764705882353
151.5,19.3466666666667,135.333333333333
124.166666666667,40.269187,127.8375
164.5,98.8310374132492,116.217665615142
165.5,48.9,186.95
105.2,5.04721809523809,113.31746031746
153.0,127.166666666667,125.0
168.0,97.9014250704225,116.779342723005
136.4,121.535391086957,114.782608695652
167.0,98.4698633976834,115.567567567568
166.0,77.1111111111111,141.222222222222
160.25,61.0294742857143,105.68
144.5,43.24,167.82
141.5,67.5,159.833333333333
161.333333333333,84.8912353846154,108.069230769231
169.25,83.295948,106.64
111.0,35.5066814,128.055
148.0,169.842658,159.84
134.25,59.5373134328358,129.388059701493
166.0,70.6575093333333,106.03
155.0,126.0,148.666666666667
149.8,88.7508315789474,106.684210526316
154.4,97.5703222222222,106.481481481481
168.75,56.1072,158.4272
156.25,60.8294742857143,117.385714285714
149.5,57.3333333333333,151.666666666667
148.4,99.9552482352941,107.588235294118
170.6,96.331704807396,113.724191063174
167.2,86.8941463414634,148.410243902439
183.166666666667,97.0412353846154,115.007692307692
149.8,71.2742138582677,105.217847769029
158.428571428571,133.842135632184,159.885057471264
145.25,42.3609395121951,89.3170731707317
173.25,105.935003245614,117.334795321637
147.0,28.177,174.318
169.333333333333,54.3369888888889,107.244444444444
156.833333333333,102.181433333333,107.5
160.0,25.75,148.0
172.5,97.47,171.69
116.666666666667,75.0833333333333,104.983333333333
165.2,95.905219688716,117.324513618677
151.4,65.0833333333333,127.6
135.75,37.8428664864865,142.864864864865
187.5,54.0526315789474,161.368421052632
151.2,61.4996902088958,104.606082137274
157.666666666667,33.5492,162.008
152.0,48.312925170068,127.333333333333
155.2,92.1490697959184,114.879120879121
171.4,101.504881242236,115.010869565217
166.6,94.6650815384615,116.556923076923
152.6,62.7703222222222,105.866666666667
156.0,70.732328169839,107.150805270864
184.0,54.1,188.4
147.0,18.7142149758454,123.519323671498
167.0,139.25886,146.083333333333
151.75,61.2562889871612,104.291012838802
170.0,75.8333333333333,165.31
159.2,172.802658,168.9
158.666666666667,87.2912353846154,109.292307692308
204.0,54.28,200.64
158.8,91.2620046153846,114.413846153846
164.333333333333,193.335548333333,169.0
195.0,13.0,195.0
172.0,116.75,176.5
168.2,12.275948,109.14
142.666666666667,97.0,177.7
169.2,93.6912353846154,114.869230769231
183.5,60.8,186.4
172.0,61.1073314285714,104.601428571429
152.666666666667,117.3,131.625
151.75,61.23376,104.251428571429
164.333333333333,98.6023070588235,112.741176470588
177.6,86.21,150.91243902439
156.6,59.18376,104.548571428571
190.0,12.68,193.4
145.333333333333,58.0115565217391,117.826086956522
164.5,96.7710216988417,114.795366795367
153.6,59.2906171428571,104.668571428571
109.6,38.506673,126.35
150.166666666667,134.2533225,157.035
170.0,53.5,157.5
163.428571428571,105.027215,172.083333333333
160.0,109.094176,112.121333333333
162.333333333333,50.7374,146.742
179.8,98.241522745098,115.854901960784
151.4,83.87309,144.5175
127.333333333333,40.7623762376238,134.712871287129
168.5,96.8384846509822,116.405932137588
146.4,65.4583333333333,125.375
167.0,107.705384633205,109.837837837838
168.75,55.83,158.48
170.6,96.9569608049536,114.501547987616
164.5,96.3989276923077,114.538461538462
128.0,71.1333333333333,106.356666666667
174.5,101.759133420446,111.704842428901
168.0,55.5456,158.3984
152.2,76.1466233333333,107.933333333333
165.333333333333,73.2808426666667,106.453333333333
150.0,44.4686176203451,104.00272479564
183.8,96.2758507692308,115.938461538462
148.6,60.28376,104.345714285714
147.0,92.25,178.28
181.0,57.43,184.87
154.5,51.0,142.727272727273
153.714285714286,62.1976025,107.25
113.666666666667,8.53039259259259,117.518518518519
163.666666666667,55.315,140.714285714286
183.5,119.96,186.36
144.5,30.2632,136.24535
158.0,80.0,158.2
173.0,144.96,178.74
165.666666666667,177.91094,171.417142857143
171.666666666667,83.4666666666667,180.073333333333
173.25,99.140906984127,119.428571428571
151.75,61.4223314285714,104.457142857143
160.166666666667,126.6033225,157.9
101.0,3.8874728,109.16
174.5,19.25,190.25
129.5,39.76,129.5
171.0,178.432368571429,175.285714285714
167.166666666667,56.3685764705882,106.441176470588
142.25,49.0835333333333,160.116666666667
171.0,96.0527738461538,116.423076923077
158.0,51.6092111111111,106.275
159.2,101.347256190476,110.190476190476
124.666666666667,165.625,128.875
175.25,60.776,161.592
178.666666666667,207.608695652174,128.217391304348
202.0,46.25,200.0
67.0,140.0,67.0
185.0,144.5,185.0
116.0,200.1025,116.0
158.0,36.4,149.0
155.2,176.209095851216,171.203862660944
159.666666666667,102.1,144.7
162.8,95.7709345098039,115.929411764706
176.0,96.7370854877106,115.8698407791
156.5,60.3166210526316,108.470394736842
142.166666666667,96.7376670588235,113.294117647059
161.166666666667,136.2908225,170.625
164.0,59.9604,158.3752
165.714285714286,70.564176,112.737333333333
149.666666666667,67.1111111111111,138.222222222222
170.0,11.8510533333333,104.083333333333
99.6666666666667,71.6874,106.270666666667
168.0,80.4062343574594,114.211225997046
177.4,103.283543076923,115.192307692308
148.333333333333,27.1580457142857,115.428571428571
156.25,106.901150753769,169.035175879397
194.0,113.5,192.4
163.25,60.9922530664945,135.15816655907
151.75,61.56376,104.611428571429
164.0,56.6688,158.5208
163.666666666667,72.254176,106.226666666667
127.0,27.012915,127.0
162.6,61.4780457142857,104.897142857143
142.5,33.75,114.75
168.0,114.202953333333,173.755555555556
160.0,109.691509333333,112.127733333333
164.5,110.214176,112.133333333333
172.4,110.398927692308,110.769230769231
163.8,95.49362,114.575384615385
165.5,85.0527738461539,109.230769230769
162.5,108.32329,115.38
190.0,12.96,194.8
129.333333333333,55.354619,102.57
166.0,34.61,168.0
150.0,42.2823018777679,102.862710363153
147.833333333333,160.149052054795,167.972602739726
171.0,95.6197232950192,115.965517241379
120.714285714286,59.9318638333333,103.594444444444
152.666666666667,108.6,132.0
127.333333333333,4.7673832,116.4
177.4,102.312335786113,116.747007182761
176.0,97.9415467440062,115.362722351121
181.5,83.6666666666667,180.333333333333
80.0,3.2874504,100.88
169.75,97.756672490986,117.446621727544
130.333333333333,7.81366666666667,130.333333333333
161.0,75.2,167.4
175.5,70.27,173.97
115.333333333333,39.71275,127.1
179.0,141.3,179.42
147.0,68.625,179.225
136.4,109.080932266667,113.72
147.0,126.333333333333,147.0
164.5,98.6754398425197,116.110236220472
155.333333333333,112.153846153846,114.615384615385
146.0,53.2,139.2
152.2,73.5507435359116,105.07182320442
150.666666666667,81.1710966666667,152.4
160.2,93.6872254545455,106.072727272727
183.8,96.2873892307692,115.857692307692
189.0,102.0,189.0
141.333333333333,35.2972837022133,134.293259557344
149.666666666667,69.118,136.5
160.25,61.0144742857143,105.506
139.666666666667,94.79488,177.715
116.0,34.8846286,138.62
158.0,99.25,178.0
173.5,62.5211885714286,104.863714285714
149.8,72.414176,106.133333333333
172.8,178.996654285714,171.235714285714
162.0,95.4758507692308,114.56
157.5,86.3333333333333,146.666666666667
127.0,31.054588372093,129.790697674419
160.0,98.5571041488519,116.480601741884
194.333333333333,20.6885714285714,148.857142857143
164.5,96.3989276923077,114.538461538462
135.0,352.4,142.2
161.0,70.2151885714286,107.7
159.166666666667,126.6033225,157.6
151.75,61.2243314285714,104.241142857143
159.0,81.45,173.1
186.5,73.0,184.75
166.0,25.8134715025907,160.440414507772
160.6,85.9275,145.165
154.0,148.666666666667,150.333333333333
156.0,92.605034676259,105.338129496403
155.0,97.3,132.7
152.25,66.4594742857143,110.891428571429
150.666666666667,80.1710966666667,151.616666666667
177.5,119.314,177.986
129.5,39.76,129.5
116.166666666667,36.7140985858586,128.346464646465
127.0,26.2746151898734,126.493670886076
149.833333333333,158.8408225,151.9875
167.0,100.973867461774,109.918960244648
167.0,111.680842666667,112.8
164.5,179.003797142857,171.571428571429
186.5,88.0,191.0
109.0,35.006701,125.45
124.0,31.5,124.0
166.0,100.129555473251,109.382716049383
149.0,172.811710860367,170.548660084626
145.0,178.632368571429,171.46
171.0,96.0912353846154,116.538461538462
167.333333333333,97.294645830721,115.703761755486
164.5,99.3007891917591,116.541996830428
160.0,50.9466666666667,141.96
152.142857142857,80.68393,151.993333333333
133.8,83.660125,128.99
166.285714285714,148.182368571429,163.492857142857
160.166666666667,70.889176,106.283333333333
151.2,61.0594742857143,104.548571428571
156.666666666667,190.2,151.0
149.8,72.6379982201436,105.275541795666
143.666666666667,68.3333333333333,158.666666666667
116.0,71.3333333333333,106.333333333333
150.833333333333,169.342658,159.63
149.75,50.41888,152.92
149.8,68.2117442176871,104.836734693878
160.5,84.4,156.9
164.5,98.6754398425197,116.110236220472
160.25,95.1131707317073,148.580975609756
161.4,97.6769375949367,116.45253164557
149.8,60.76376,104.602857142857
164.5,99.9341174800638,116.979266347687
177.5,107.860466153846,109.923076923077
176.333333333333,186.818082857143,169.457142857143
151.2,60.7451885714286,104.205714285714
171.0,83.265948,107.35
130.333333333333,18.44376,101.571428571429
126.666666666667,59.8618214285714,139.942857142857
166.5,80.3333333333333,142.533333333333
111.0,35.506673,128.1
131.5,92.536,140.896
115.333333333333,39.7285,127.9
174.5,211.771096666667,155.466666666667
194.0,55.65,198.2
162.333333333333,98.08829,114.633333333333
162.333333333333,131.0283225,157.775
133.333333333333,64.0,128.5
160.444444444444,84.5827738461539,108.47
174.4,58.81,152.064
113.0,52.3455583333333,120.583333333333
109.0,35.0066898,125.51
154.25,53.1597953110048,123.358851674641
151.666666666667,87.8723404255319,127.170212765957
165.75,48.8047708333333,148.486458333333
141.0,85.9742857142857,113.937142857143
127.0,30.01148,134.888888888889
156.5,56.0,146.0
127.0,27.0086825,127.0
182.857142857143,55.8391647058823,109.173529411765
99.6666666666667,75.1,105.666666666667
189.5,28.3333333333333,183.333333333333
166.5,48.75,183.25
127.333333333333,40.5288,135.7
128.5,139.5,128.5
177.666666666667,95.4666666666667,166.066666666667
151.75,61.5009028571429,104.542857142857
195.0,28.3333333333333,183.066666666667
170.6,110.140842666667,111.282666666667
189.0,86.64,191.88
159.0,75.4027738461538,108.130769230769
162.333333333333,133.3908225,157.3875
158.5,96.9272215662651,108.768072289157
166.6,95.6158507692308,116.544615384615
173.666666666667,81.5714285714286,163.571428571429
181.0,110.160842666667,112.6
124.25,91.0776014109347,129.479717813051
159.2,90.9613578947368,111.631578947368
141.666666666667,40.774,160.895
161.4,93.54662,114.575384615385
150.166666666667,61.51454,118.0975
158.0,12.8395061728395,143.765432098765
161.166666666667,190.860548333333,170.25
153.714285714286,65.6288525,106.9125
118.0,235.0,118.0
181.0,98.8607442969984,117.431279620853
151.75,61.8151885714286,104.885714285714
161.5,32.38,170.62
182.166666666667,110.322004615385,110.326923076923
144.666666666667,17.935948,102.0
168.0,96.2450815384615,115.615384615385
169.0,48.2166666666667,187.85
151.0,187.782608695652,115.391304347826
160.25,59.188,151.688
145.666666666667,71.3333333333333,145.666666666667
170.4,110.336176,112.121333333333
192.5,123.4,180.8
141.333333333333,17.8701298701299,127.792207792208
134.75,116.34,133.54
190.0,62.3333333333333,188.333333333333
163.0,169.225658,159.874
105.2,5.087428,113.6
150.666666666667,94.4605,178.4185
161.4,95.7257694818252,114.914153132251
160.0,93.1681584615385,114.503846153846
103.0,4.287428,111.4
167.0,171.268082857143,174.807142857143
168.0,178.86094,173.571428571429
169.666666666667,56.73370125,113.59375
161.4,174.589511428571,171.628571428571
151.666666666667,137.375,128.7
184.5,44.8,187.2
127.333333333333,43.6967472527473,132.571428571429
143.0,92.4,157.4
164.5,179.003797142857,171.571428571429
139.0,341.72,143.14
152.0,34.0571428571429,117.942857142857
161.4,97.2155973228347,116.129133858268
174.2,99.0471381322223,114.457039540917
169.75,178.146654285714,174.571428571429
164.5,96.3989276923077,114.538461538462
162.2,87.03829,120.75
153.428571428571,190.096503809524,166.504761904762
164.5,101.389081618123,117.983818770227
195.0,13.0,195.0
178.8,97.4081584615385,115.421538461538
152.6,60.8393314285714,104.388714285714
159.833333333333,73.2874297933001,108.221667854597
161.333333333333,70.3794742857143,108.078571428571
160.25,60.9573314285714,104.843142857143
204.0,38.5,202.1
189.0,89.52,191.34
199.0,56.76,199.84
129.6,109.149899038462,103.057692307692
191.5,58.8,157.6
187.0,30.0,181.5
164.75,81.0906,146.8562
164.5,96.6218398303778,114.692367000771
121.8,132.430689356061,73.594696969697
173.333333333333,107.977941176471,173.808823529412
171.333333333333,97.75,186.85
150.0,44.0335890909091,104.272727272727
151.666666666667,67.1835093333333,106.346666666667
152.333333333333,114.9,131.5
193.0,30.6,182.8
160.166666666667,66.924176,106.673333333333
168.0,55.3536,158.5104
163.0,96.3681584615385,112.630769230769
181.0,178.968082857143,171.528571428571
152.571428571429,191.442215,161.56
170.333333333333,95.137765293439,111.918160141528
160.0,204.5033225,172.125
185.0,118.52,184.68
119.6,35.5066688,138.8725
188.0,62.9,184.0
167.0,101.838169665653,110.196048632219
170.4,110.824176,112.073333333333
189.333333333333,58.8,167.6
164.0,58.7148,158.452
132.333333333333,43.5765790754258,86.1703163017032
140.666666666667,49.077,160.052
