range_ThermalConductivity,range_atomic_mass,wtd_mean_fie
399.97342,128.2426,1008.81285714286
399.97342,146.5006,1003.47692307692
399.97342,121.3276,1007.01333333333
399.97342,121.3276,1007.63333333333
399.97342,121.3276,1008.09833333333
399.97342,121.3276,1008.25333333333
399.97342,121.3276,1008.99733333333
399.97342,134.3606,1009.78579626973
399.97342,141.2506,1010.56197991392
399.97342,141.2506,1011.33816355811
399.97342,141.2506,1012.1143472023
399.97342,141.2506,1012.89053084648
399.97342,141.2506,1013.66671449067
399.97342,141.2506,1014.44289813486
399.97342,141.2506,1015.21908177905
399.97342,141.2506,1015.99526542324
399.97342,141.2506,1017.54763271162
399.97342,141.2506,1018.32381635581
199.97342,85.96538,1033.05789473684
199.97342,85.96538,1029.31676792224
199.97342,85.96538,1024.41263537906
84.97342,85.96538,1028.11297429621
199.97342,85.96538,1034.01872705018
199.97342,125.9644519,1031.38714810281
199.97342,125.9644519,1027.65820170109
199.97342,125.9644519,1022.77003610108
199.97342,125.9644519,1033.27223587224
399.97342,184.5906,1002.29322709163
399.97342,184.5906,1002.33191833686
399.97342,184.5906,1002.71830162875
399.97342,184.5906,1003.0652260308
399.97342,184.5906,1003.29607843137
399.97342,184.5906,1002.87258605692
399.97342,184.5906,1004.17783690137
399.97342,184.5906,1002.70059798181
399.97342,184.5906,1003.31807783165
399.97342,184.5906,1003.66433184302
399.97342,184.5906,1004.08648145851
399.97342,184.5906,1004.46925554317
399.97342,184.5906,1004.77479272367
399.97342,122.90607,1011.01428571429
399.97342,122.90607,1011.08071428571
399.97342,122.90607,1011.18035714286
399.97342,122.90607,1011.24678571429
399.97342,122.90607,1011.34642857143
399.97342,122.90607,1011.47928571429
399.97342,121.3276,993.798412698413
399.97342,121.3276,1003.60276923077
399.97342,121.3276,1003.56215384615
399.97342,121.3276,1003.77150769231
399.97342,121.3276,1003.84572307692
399.97342,121.3276,1004.73630769231
399.97342,121.3276,997.706243137255
399.97342,121.3276,997.78191372549
399.97342,122.90607,1011.59814285714
399.97342,122.90607,1011.65557142857
399.97342,122.90607,1011.713
399.97342,122.90607,1011.77042857143
399.97342,122.90607,1011.82785714286
399.97342,122.90607,1011.88528571429
399.97342,122.90607,1011.94271428571
399.97342,122.90607,1012.00014285714
399.97342,122.90607,1012.05757142857
399.97342,122.90607,1012.115
399.97342,122.90607,1012.17242857143
399.97342,122.90607,1011.65457142857
399.97342,122.90607,1011.70740571429
399.97342,122.90607,1011.76253714286
399.97342,122.90607,1011.82685714286
399.97342,122.90607,1011.86590857143
399.97342,122.90607,1011.98765714286
399.97342,122.90607,1012.05657142857
399.97342,122.90607,1012.10940571429
399.97342,122.90607,1012.16453714286
399.97342,122.90607,1012.22426285714
399.97342,122.90607,1012.27939428571
399.97342,122.90607,1012.34141714286
399.97342,122.90607,1011.54171428571
399.97342,122.90607,1011.59914285714
399.97342,122.90607,1011.65657142857
399.97342,122.90607,1011.714
399.97342,134.3606,997.830769230769
399.97342,135.9646,998.353846153846
399.97342,141.2506,1001.51294298921
399.97342,157.0546,1001.37223511214
399.97342,157.0546,1000.69721146398
399.97342,157.0546,1000.98863109049
399.97342,158.9674,1001.97692307692
399.97342,158.9674,999.838794435858
399.97342,158.9674,1000.59230769231
399.97342,158.9674,997.960681114551
99.97342,192.981,1022.22
99.97342,192.981,1021.8674
99.97342,192.981,1021.47954
99.97342,192.981,1021.12694
99.97342,192.981,1020.6333
99.97342,192.981,1019.85758
99.97342,192.981,1019.5755
99.97342,192.981,1020.036
99.97342,192.981,1019.8597
99.97342,192.981,1019.6834
99.97342,192.981,1019.5071
99.97342,192.981,1019.29554
99.97342,192.981,1019.04872
99.97342,192.981,1018.8019
399.97342,71.6206,1011.23924050633
399.97342,121.3276,1003.62307692308
399.97342,134.3606,1002.46461538462
399.97342,134.3606,1001.30615384615
399.97342,121.3276,1007.01333333333
399.97342,121.3276,1007.63333333333
399.97342,121.3276,1008.25333333333
399.97342,121.3276,1008.87333333333
399.97342,121.3276,1006.93813333333
399.97342,121.3276,1006.86293333333
399.97342,122.90607,997.315625484421
399.97342,124.90825,997.252200867948
399.97342,124.90825,997.188795908879
399.97342,122.90607,996.914645131232
399.97342,122.90607,996.339666848291
399.97342,122.90607,995.836172868398
399.97342,122.90607,995.404986712521
399.97342,124.90825,996.482432957637
399.97342,124.90825,996.448630989421
399.97342,124.90825,996.365472946672
399.97342,124.90825,995.663822312437
399.97342,124.90825,996.885891665373
399.97342,124.90825,996.483610635982
399.97342,124.90825,996.129205607477
399.97342,124.90825,995.55062065735
399.97342,124.90825,997.018656947891
399.97342,124.90825,996.616935985084
399.97342,124.90825,996.287689673955
399.97342,124.90825,995.932644789149
399.97342,192.981,1005.86666666667
399.97342,85.0706,1030.577
399.97342,148.93092,1026.437
399.97342,85.0706,1030.577
399.97342,192.981,1010.00093959732
399.97342,192.981,1010.16002684564
399.97342,122.90607,1011.57214285714
399.97342,122.90607,979.985625
399.97342,135.9646,1030.57058823529
399.97342,131.96447,1011.20785714286
399.97342,131.96447,1010.875
399.97342,131.96447,1010.37571428571
399.97342,131.96447,1009.87642857143
399.97342,121.3276,1007.74230769231
399.97342,141.2506,1028.36728571429
399.97342,192.981,1007.53586666667
399.97342,192.981,1007.4492
399.97342,192.981,1007.36253333333
399.97342,192.981,1007.27586666667
399.97342,192.981,1007.1892
399.97342,192.981,1007.10253333333
399.97342,192.981,1006.97933333333
399.97342,192.981,1006.806
399.97342,192.981,1006.45933333333
399.97342,141.2506,1004.58793346213
399.97342,141.2506,1004.35261985853
399.97342,141.2506,1004.18808120498
399.97342,141.2506,1004.12474307783
399.97342,141.2506,1004.38464052288
399.97342,141.2506,683.547333333333
399.97342,141.2506,684.191333333333
399.97342,122.90607,683.285333333333
399.97342,122.90607,980.2545
399.97342,122.90607,981.0585
399.97342,122.90607,979.8305
399.97342,128.2426,1010.95828571429
399.97342,184.5906,1006.6525
399.97342,141.2506,1028.37857142857
399.97342,141.2506,1028.5025
399.97342,141.2506,1028.62642857143
399.97342,141.2506,1028.87428571429
399.97342,121.3276,1003.76615384615
399.97342,121.3276,1003.98076923077
399.97342,121.3276,1004.33846153846
399.97342,121.3276,1005.05384615385
399.97342,121.3276,1006.48461538462
399.97342,121.3276,1007.91538461538
399.97342,121.3276,1003.66237692308
399.97342,192.981,1014.02876465284
399.97342,192.981,1015.10359389039
399.97342,192.981,1015.3710951526
399.97342,192.981,1015.90465949821
399.97342,192.981,1016.30357941834
399.97342,192.981,1016.43631484794
399.97342,192.981,1005.86666666667
399.97342,192.981,1005.86666666667
399.97342,135.9646,1030.61058823529
399.97342,135.9646,1030.57058823529
399.97342,135.9646,1030.53058823529
399.97342,135.9646,1030.49058823529
399.97342,135.9646,1030.45058823529
399.97342,128.2426,1026.46470588235
399.97342,164.94848,1032.14117647059
399.97342,121.3276,994.398557158712
399.97342,121.3276,996.273961015079
399.97342,121.3276,997.896926454446
399.97342,121.3276,999.38914785142
399.97342,121.3276,1000.98043478261
399.97342,121.3276,1003.33732470334
399.97342,121.3276,1004.88890876565
399.97342,121.3276,1005.43928571429
95.97342,170.2076,1131.3
119.97342,85.0706,1008.67142857143
119.97342,85.0706,1008.67142857143
119.97342,85.0706,1008.67142857143
119.97342,85.0706,1008.67142857143
119.97342,85.0706,1008.67142857143
119.97342,85.0706,1008.67142857143
119.97342,85.0706,1008.67142857143
399.97342,192.981,1005.86666666667
399.97342,71.6206,1010.2164556962
399.97342,71.6206,1011.23924050633
399.97342,191.2006,1036.44666666667
399.97342,135.9646,1025.99142857143
95.97342,170.2076,1131.3
399.97342,184.5906,999.415
399.97342,184.5906,999.616
399.97342,184.5906,999.817
399.97342,184.5906,1000.018
399.97342,184.5906,1000.219
399.97342,184.5906,1000.42
399.97342,184.5906,999.404
399.97342,184.5906,999.393
399.97342,184.5906,999.382
399.97342,184.5906,999.371
399.97342,184.5906,999.36
399.97342,184.5906,999.3325
399.97342,184.5906,999.305
399.97342,184.5906,999.431375
399.97342,184.5906,999.44775
399.97342,184.5906,999.464125
399.97342,184.5906,999.4805
399.97342,184.5906,999.496875
139.97342,34.9421,1095.39536152797
399.97342,188.3839,997.169230769231
399.97342,188.3839,997.569230769231
399.97342,188.3839,997.969230769231
399.97342,184.5906,992.822375
399.97342,184.5906,992.822375
399.97342,128.2426,997.169230769231
399.97342,128.2426,997.271153846154
399.97342,128.2426,997.373076923077
399.97342,128.2426,997.576923076923
399.97342,128.2426,997.169230769231
399.97342,122.90607,1011.50685714286
399.97342,122.90607,1011.93142857143
399.97342,122.90607,1011.43914285714
399.97342,122.90607,1011.59714285714
399.97342,122.90607,1011.65357142857
399.97342,72.90645,1015.35757575758
399.97342,72.90645,1008.90495356037
399.97342,141.2506,1034.42588235294
399.97342,121.3276,989.95140562249
399.97342,121.3276,991.244
399.97342,121.3276,995.0604743083
399.97342,121.3276,996.312598425197
399.97342,121.3276,997.554901960784
399.97342,121.3276,998.7875
399.97342,121.3276,1000.01050583658
399.97342,124.90825,1003.48646153846
399.97342,124.90825,1003.34984615385
399.97342,124.90825,1003.21323076923
399.97342,124.90825,1003.07661538462
399.97342,124.90825,1002.94
399.97342,124.90825,1002.59846153846
399.97342,124.90825,1002.25692307692
399.97342,124.90825,1001.91538461538
399.97342,192.981,1005.67866666667
399.97342,192.981,1005.49066666667
399.97342,192.981,1005.30266666667
399.97342,122.90607,979.8525
399.97342,148.93092,1011.72871428571
399.97342,141.2506,1028.37857142857
99.97342,192.981,1022.808
99.97342,192.981,1021.4976
99.97342,192.981,1019.616
99.97342,192.981,1017.852
99.97342,192.981,1016.9748
99.97342,192.981,1017.684
99.97342,192.981,1018.02
99.97342,192.981,1018.86
99.97342,192.981,1019.7
99.97342,192.981,1020.54
99.97342,192.981,1022.9592
99.97342,192.981,1022.4384
99.97342,192.981,1021.9512
99.97342,192.981,1021.4304
99.97342,192.981,1021.2456
99.97342,192.981,1022.136
99.97342,192.981,1022.44002006018
99.97342,192.981,1023.228
99.97342,192.981,1022.724
99.97342,192.981,1020.87576853526
99.97342,192.981,1020.72191450933
99.97342,192.981,1019.17961399276
99.97342,192.981,1015.3964894684
99.97342,192.981,1015.49903069467
399.97342,128.2426,1029.26235294118
399.97342,184.5906,993.2853125
399.97342,184.5906,994.2734375
399.97342,184.5906,994.4478125
399.97342,184.5906,994.9128125
399.97342,192.981,1007.87653333333
399.97342,192.981,1007.87653333333
399.97342,192.981,1007.87653333333
399.97342,192.981,1007.87653333333
399.97342,192.981,1007.87653333333
399.97342,192.981,1007.87653333333
399.97342,192.981,1007.87653333333
399.97342,141.2506,1034.49823529412
399.97342,141.2506,1034.57058823529
399.97342,141.2506,1034.78764705882
399.97342,141.2506,1034.93235294118
429.97342,192.981,723.508910891089
429.97342,192.981,723.577450980392
429.97342,192.981,723.644660194175
429.97342,192.981,723.710576923077
399.97342,192.981,1005.86666666667
399.97342,192.981,1006.11266666667
399.97342,192.981,1002.75210526316
399.97342,192.981,1006.11266666667
399.97342,122.90607,1011.54071428571
399.97342,122.90607,1011.47292857143
399.97342,122.90607,1011.37125
399.97342,122.90607,1011.30346428571
399.97342,122.90607,1011.26957142857
399.97342,122.90607,1011.20178571429
399.97342,122.90607,1010.86285714286
399.97342,122.90607,1010.52392857143
399.97342,122.90607,1010.185
399.97342,122.90607,1009.84607142857
399.97342,191.2006,711.394444444444
399.97342,122.90607,1011.58077747606
399.97342,121.3276,1002.5960253145
399.97342,134.3606,994.349027842588
399.97342,141.2506,996.091064430162
399.97342,146.5006,996.957442348008
399.97342,152.93481,994.484736428009
399.97342,128.2426,1008.80057142857
399.97342,128.2426,1008.81285714286
399.97342,128.2426,1008.82514285714
399.97342,128.2426,1008.83742857143
399.97342,124.90825,1009.47357142857
399.97342,124.90825,1009.51214285714
399.97342,124.90825,1009.58928571429
399.97342,124.90825,1009.62785714286
399.97342,124.90825,1009.64714285714
399.97342,124.90825,1009.68571428571
99.97342,192.981,1022.388
399.97342,124.90825,1005.82933333333
399.97342,124.90825,1005.85283333333
399.97342,124.90825,1005.87633333333
399.97342,124.90825,1005.89983333333
99.97342,121.3276,1102.05
399.97342,71.6206,1004.86315789474
399.97342,122.90607,1011.44252857143
399.97342,122.90607,1011.45042857143
399.97342,122.90607,1011.473
399.97342,122.90607,1011.48428571429
399.97342,122.90607,1011.4967
139.97342,57.925255,1196.43724137931
399.97342,124.90825,1007.51785714286
399.97342,135.9646,1025.0
399.97342,135.9646,1024.985
399.97342,135.9646,1024.955
399.97342,192.981,1005.86666666667
399.97342,192.981,1005.6512
399.97342,192.981,1005.328
399.97342,192.981,1004.78933333333
399.97342,192.981,1004.116
399.97342,192.981,1003.17333333333
399.97342,124.90825,999.430769230769
399.97342,124.90825,999.207692307692
399.97342,128.2426,999.283076923077
399.97342,134.3606,999.415384615384
399.97342,135.9646,999.52
399.97342,141.2506,1000.24769230769
399.97342,124.90825,1000.57384615385
399.97342,141.2506,1028.37857142857
399.97342,192.981,1005.39111969112
399.97342,192.981,1007.77258687259
399.97342,192.981,1009.43230531997
399.97342,192.981,1013.4610469592
399.97342,124.90825,1011.33357142857
399.97342,124.90825,1010.505
399.97342,124.90825,1009.46928571429
399.97342,124.90825,1009.055
399.97342,124.90825,1008.84785714286
399.97342,122.90607,1011.56085714286
399.97342,122.90607,1011.57214285714
399.97342,122.90607,1011.60357142857
399.97342,122.90607,1011.635
399.97342,71.6206,972.675581395349
399.97342,71.6206,963.964772727273
399.97342,71.6206,1011.23924050633
399.97342,124.90825,1000.17773141709
399.97342,124.90825,999.176262665326
399.97342,124.90825,1003.18153846154
399.97342,124.90825,1002.74
399.97342,124.90825,1002.29846153846
399.97342,121.3276,1003.58307692308
399.97342,121.3276,1003.52307692308
399.97342,121.3276,1003.46307692308
399.97342,124.90825,1003.28153846154
399.97342,124.90825,1003.24153846154
399.97342,124.90825,1003.20153846154
399.97342,124.90825,1003.16153846154
399.97342,124.90825,1002.94
399.97342,124.90825,1002.9
399.97342,124.90825,1002.86
399.97342,124.90825,1002.82
399.97342,124.90825,1002.78
399.97342,192.981,760.61
399.97342,192.981,760.563
399.97342,192.981,760.516
399.97342,192.981,760.469
399.97342,122.90607,1011.51171428571
399.97342,122.90607,1011.48271428571
399.97342,188.3839,984.466666666667
399.97342,188.3839,984.5016
399.97342,188.3839,984.536533333333
399.97342,188.3839,984.571466666667
399.97342,188.3839,984.553333333333
399.97342,188.3839,984.588266666667
399.97342,188.3839,984.6232
399.97342,188.3839,984.658133333333
399.97342,188.3839,984.64
399.97342,188.3839,984.674933333333
399.97342,188.3839,984.709866666667
399.97342,188.3839,984.7448
399.97342,188.3839,984.726666666667
399.97342,188.3839,984.7616
399.97342,188.3839,984.796533333333
399.97342,188.3839,984.831466666667
399.97342,188.3839,984.813333333333
399.97342,188.3839,984.848266666667
399.97342,188.3839,984.8832
399.97342,188.3839,984.918133333333
399.97342,188.3839,984.9
399.97342,188.3839,984.934933333333
399.97342,188.3839,984.969866666667
399.97342,188.3839,985.0048
399.97342,188.3839,984.986666666667
399.97342,188.3839,985.0216
139.97342,57.925255,1200.3253814147
399.97342,121.3276,1000.39615384615
399.97342,135.9646,996.361702127659
399.97342,135.9646,996.324505327245
399.97342,135.9646,996.559572845156
399.97342,135.9646,997.07601532567
399.97342,135.9646,993.908009153318
399.97342,192.981,1005.81066666667
399.97342,192.981,1005.448
399.97342,192.981,1004.82
399.97342,192.981,1004.0664
399.97342,85.0706,1028.10503597122
399.97342,135.9646,1090.10133333333
399.97342,122.90607,967.883714285714
399.97342,122.90607,967.966428571429
399.97342,122.90607,968.049142857143
399.97342,122.90607,968.159428571429
399.97342,122.90607,968.242142857143
399.97342,124.90825,967.863
399.97342,124.90825,967.914642857143
399.97342,124.90825,967.966285714286
399.97342,124.90825,968.035142857143
399.97342,124.90825,968.086785714286
399.97342,128.2426,967.932142857143
399.97342,128.2426,967.994285714286
399.97342,128.2426,968.077142857143
399.97342,128.2426,968.139285714286
399.97342,157.0546,1002.55169230769
399.97342,157.0546,1002.43415384615
399.97342,157.0546,1002.31661538462
399.97342,157.0546,1002.19907692308
399.97342,157.0546,1002.08153846154
399.97342,157.0546,1001.78769230769
399.97342,157.0546,1001.49384615385
399.97342,157.0546,1001.2
399.97342,157.0546,1000.90615384615
199.97342,85.96538,1033.05789473684
199.97342,85.96538,1029.31676792224
199.97342,85.96538,1024.41263537906
199.97342,125.9644519,1027.65820170109
84.97342,85.96538,1028.11297429621
199.97342,85.96538,1034.01872705018
399.97342,134.3606,1024.51428571429
399.97342,135.9646,1025.0
99.97342,192.981,1019.616
99.97342,192.981,1015.332
99.97342,192.981,1012.14
57.97342,192.981,1020.964
399.97342,141.2506,1028.37857142857
399.97342,141.2506,1027.9755
399.97342,141.2506,1027.57242857143
399.97342,191.2006,715.134375
399.97342,191.2006,1009.399375
399.97342,191.2006,1013.8765625
399.97342,191.2006,1017.9
399.97342,191.2006,1017.9
399.97342,191.2006,726.575
399.97342,128.2426,1010.91314285714
399.97342,128.2426,1010.93571428571
399.97342,128.2426,1010.95828571429
399.97342,128.2426,1010.99214285714
399.97342,128.2426,1011.026
399.97342,128.2426,1011.04857142857
399.97342,128.2426,1011.105
399.97342,184.5906,990.544583333333
399.97342,184.5906,990.690416666667
399.97342,184.5906,989.16375
399.97342,128.2426,1001.08591484038
399.97342,128.2426,997.465893651909
399.97342,128.2426,996.843082262452
399.97342,128.2426,993.880873102209
399.97342,128.2426,992.805478479095
399.97342,184.5906,997.416666666667
399.97342,188.3839,990.465
399.97342,128.2426,1012.171886121
399.97342,128.2426,1012.81306818182
399.97342,128.2426,1013.62132030033
399.97342,128.2426,1014.08727015559
399.97342,128.2426,1014.12955734691
399.97342,128.2426,1014.76243296641
399.97342,128.2426,1015.05685887495
399.97342,128.2426,1014.98935930003
399.97342,192.981,1015.71342756184
399.97342,192.981,1016.69481178627
399.97342,122.90607,1011.50528571429
399.97342,122.90607,1011.46985714286
399.97342,122.90607,1011.43442857143
399.97342,191.2006,717.539380530974
399.97342,191.2006,717.709513274336
399.97342,191.2006,718.390044247788
399.97342,191.2006,719.240707964602
399.97342,192.981,1005.86666666667
399.97342,192.981,1005.86666666667
399.97342,192.981,1005.86666666667
399.97342,122.90607,1005.22371843917
399.97342,122.90607,1002.33438704703
399.97342,122.90607,1000.07209302326
399.97342,122.90607,999.981578947368
399.97342,122.90607,999.406501547988
399.97342,122.90607,1001.00545734051
399.97342,122.90607,999.952963818322
399.97342,122.90607,999.139291217257
399.97342,122.90607,999.050769230769
399.97342,122.90607,999.684674329502
399.97342,122.90607,996.690733590734
399.97342,134.3606,1014.51714285714
399.97342,135.9646,1015.1
399.97342,141.2506,1028.37857142857
399.97342,141.2506,1028.31857142857
399.97342,141.2506,1028.34857142857
399.97342,141.2506,1028.36732142857
399.97342,141.2506,1028.37482142857
399.97342,141.2506,1028.045
399.97342,135.9646,1025.0
399.97342,146.5006,1027.60142857143
399.97342,141.2506,1028.53
399.97342,150.309,1026.77071428571
399.97342,124.90825,1007.47928571429
399.97342,124.90825,1007.49857142857
399.97342,124.90825,1007.55642857143
399.97342,124.90825,1007.61428571429
399.97342,128.2426,1010.95828571429
399.97342,128.2426,1010.99214285714
399.97342,141.2506,1001.75280985373
399.97342,141.2506,1002.80107444359
399.97342,141.2506,1002.89355333845
399.97342,141.2506,1004.40748663102
399.97342,141.2506,1002.60192159877
399.97342,141.2506,1003.88292496172
399.97342,141.2506,1003.9751914242
399.97342,141.2506,1001.92305319969
399.97342,128.2426,1009.42021670944
399.97342,128.2426,1009.93888414461
399.97342,128.2426,1010.02515651679
399.97342,128.2426,1010.28367927211
399.97342,128.2426,1010.4127753304
399.97342,128.2426,1013.83753202814
399.97342,128.2426,1014.02282425564
399.97342,192.981,1015.22925603454
399.97342,192.981,1015.42740556153
399.97342,124.90825,1013.65641290651
399.97342,85.0706,1026.29130434783
399.97342,85.0706,1032.39361702128
399.97342,151.2596,1025.5802919708
119.97342,85.0706,1008.67142857143
139.97342,57.925255,1159.79215686275
399.97342,141.2506,1028.37107142857
139.97342,57.925255,1196.43724137931
139.97342,57.925255,1196.43724137931
399.97342,134.3606,1029.97058823529
399.97342,134.3606,1029.97058823529
399.97342,121.3276,1012.26479400749
399.97342,72.90645,1026.41625183016
399.97342,72.90645,1026.83538011696
399.97342,128.2426,738.771428571428
399.97342,128.2426,738.585714285714
399.97342,128.2426,738.4
399.97342,128.2426,738.214285714286
399.97342,128.2426,738.028571428571
399.97342,128.2426,737.842857142857
399.97342,128.2426,737.657142857143
399.97342,128.2426,737.285714285714
399.97342,141.2506,1028.37857142857
399.97342,141.2506,1028.36728571429
399.97342,135.9646,1025.0
399.97342,135.9646,1024.98871428571
399.97342,135.9646,1024.96614285714
399.97342,141.2506,1028.33357142857
399.97342,141.2506,1034.42588235294
399.97342,191.2006,1034.43452941176
399.97342,191.2006,1034.48352941176
399.97342,191.2006,1034.54117647059
399.97342,72.90645,986.758333333333
399.97342,151.2596,983.891666666667
399.97342,141.2506,1034.05088235294
399.97342,141.2506,1033.67588235294
399.97342,141.2506,1028.37857142857
399.97342,141.2506,1028.34107142857
399.97342,141.2506,1028.26607142857
399.97342,141.2506,1028.19107142857
399.97342,141.2506,1028.09732142857
399.97342,141.2506,1028.41142857143
399.97342,141.2506,1028.42785714286
399.97342,141.2506,1028.44428571429
399.97342,141.2506,1028.51
399.97342,191.2006,1034.45470588235
399.97342,122.90607,1011.41071428571
399.97342,122.90607,1011.21571428571
399.97342,122.90607,1010.89071428571
399.97342,122.90607,1010.56571428571
399.97342,122.90607,1009.59071428571
139.97342,57.925255,1201.30416666667
139.97342,57.925255,1205.728
139.97342,57.925255,1201.30416666667
139.97342,57.925255,1201.30416666667
399.97342,135.9646,1030.53058823529
399.97342,122.90607,1011.49114285714
399.97342,122.90607,1011.44157142857
399.97342,122.90607,1011.392
399.97342,122.90607,1011.51371428571
399.97342,122.90607,1011.51935714286
399.97342,122.90607,1011.525
399.97342,122.90607,1011.53628571429
399.97342,122.90607,1011.55885714286
399.97342,122.90607,1011.48671428571
399.97342,122.90607,1011.49235714286
399.97342,122.90607,1011.498
399.97342,122.90607,1011.50364285714
399.97342,122.90607,1011.50928571429
399.97342,122.90607,1011.45971428571
399.97342,122.90607,1011.471
399.97342,122.90607,1011.49357142857
399.97342,122.90607,1011.50485714286
399.97342,122.90607,1011.52742857143
399.97342,72.90645,1011.58461538462
399.97342,72.90645,1011.38461538462
399.97342,72.90645,1011.28461538462
399.97342,72.90645,1011.18461538462
399.97342,72.90645,1011.08461538462
399.97342,72.90645,1010.98461538462
399.97342,72.90645,1010.88461538462
399.97342,72.90645,1010.78461538462
399.97342,124.90825,1001.40162047422
399.97342,124.90825,1008.14576448185
399.97342,124.90825,1003.58252033735
399.97342,124.90825,1000.30588803462
399.97342,124.90825,1003.82399228721
34.97342,71.6206,1029.22
34.97342,71.6206,1029.22
34.97342,71.6206,1029.22
119.97342,85.0706,1008.67142857143
119.97342,85.0706,1008.66767857143
119.97342,85.0706,1008.66392857143
119.97342,85.0706,1008.66205357143
399.97342,121.3276,1007.2
399.97342,121.3276,1007.30846153846
399.97342,121.3276,1007.41692307692
399.97342,121.3276,1007.52538461538
399.97342,121.3276,1004.16538461538
399.97342,72.90645,1011.31923076923
399.97342,121.3276,1015.74794007491
399.97342,79.9606,1006.14615384615
399.97342,79.9606,1006.14615384615
399.97342,135.9646,1030.53058823529
399.97342,124.90825,979.49
399.97342,122.90607,979.8525
139.97342,57.925255,1201.30416666667
139.97342,57.925255,1186.90204081633
139.97342,57.925255,1191.63698630137
139.97342,57.925255,1199.34930747922
139.97342,57.925255,1198.37593360996
139.97342,57.925255,1199.34930747922
139.97342,57.925255,1201.30416666667
139.97342,57.925255,1202.28567454798
139.97342,57.925255,1205.24664804469
399.97342,184.5906,1044.91333333333
399.97342,184.5906,1048.01333333333
399.97342,184.5906,1041.46666666667
399.97342,184.5906,1041.77666666667
399.97342,184.5906,1042.08666666667
399.97342,184.5906,1042.39666666667
399.97342,184.5906,1042.70666666667
399.97342,184.5906,1043.01666666667
399.97342,184.5906,1043.94666666667
399.97342,184.5906,1045.80666666667
399.97342,184.5906,1047.66666666667
399.97342,134.3606,1011.08571428571
399.97342,134.3606,1011.08571428571
399.97342,192.981,1001.59842105263
399.97342,141.2506,1028.41271428571
399.97342,141.2506,1050.28723076923
399.97342,141.2506,1050.36076923077
99.97342,192.981,1022.724
399.97342,121.3276,1003.66338461538
399.97342,121.3276,1003.68353846154
399.97342,121.3276,1003.744
399.97342,121.3276,1003.84113393338
399.97342,121.3276,1004.69754412893
399.97342,124.90825,1007.45035714286
399.97342,124.90825,1007.46771428571
399.97342,124.90825,1007.4735
399.97342,124.90825,1007.48121428571
399.97342,124.90825,1007.48507142857
399.97342,124.90825,1007.49278571429
399.97342,124.90825,1007.50628571429
399.97342,124.90825,1007.52171428571
399.97342,124.90825,1007.51785714286
399.97342,124.1166,1011.359
399.97342,124.1166,1011.35542857143
399.97342,124.1166,1011.35214285714
399.97342,124.1166,1011.35357142857
399.97342,124.1166,1011.35071428571
399.97342,124.1166,1011.34914285714
399.97342,124.90825,1007.51785714286
399.97342,128.2426,1008.81285714286
399.97342,124.90825,1007.51785714286
399.97342,124.90825,1007.51785714286
399.97342,124.90825,1007.51785714286
399.97342,124.1166,1011.35285714286
399.97342,124.1166,1011.35842857143
399.97342,124.1166,1011.35571428571
399.97342,124.1166,1011.36
399.97342,124.1166,1011.35857142857
399.97342,124.1166,1011.35571428571
399.97342,124.1166,1011.35285714286
399.97342,124.1166,1011.35
399.97342,124.1166,1011.34857142857
399.97342,141.2506,740.642857142857
399.97342,141.2506,739.608571428571
399.97342,141.2506,738.574285714286
399.97342,151.2596,738.757142857143
399.97342,151.2596,738.1
399.97342,151.2596,737.442857142857
399.97342,134.3606,727.6
399.97342,122.90607,1015.03338978267
399.97342,122.90607,1015.80573320186
399.97342,122.90607,1016.03224397803
399.97342,122.90607,1016.30056338028
99.97342,174.2306,1104.07777777778
399.97342,128.2426,735.045714285714
399.97342,128.2426,733.755714285714
399.97342,128.2426,735.612142857143
399.97342,128.2426,734.615714285714
399.97342,135.9646,712.725
399.97342,135.9646,711.265625
399.97342,135.9646,709.80625
399.97342,135.9646,1011.71771428571
139.97342,57.925255,1196.43724137931
139.97342,57.925255,1159.79215686275
149.97342,191.20906,1159.79934640523
149.97342,191.20906,1159.86405228758
149.97342,191.20906,1159.93594771242
139.97342,57.925255,1159.79215686275
139.97342,68.71506,1159.78043137255
139.97342,68.71506,1159.76870588235
139.97342,68.71506,1159.73352941176
139.97342,68.71506,1159.67490196078
399.97342,192.981,1011.00694626474
399.97342,192.981,1011.1406824147
399.97342,192.981,1011.20768220617
399.97342,192.981,1011.73821405121
99.97342,174.2306,1104.07777777778
86.97342,174.2306,1099.3
139.97342,57.925255,1187.36064735945
139.97342,57.925255,1187.36064735945
399.97342,142.92595,1009.32357414449
399.97342,142.92595,1005.81846153846
399.97342,122.90607,1011.48428571429
399.97342,122.90607,1011.54171428571
399.97342,122.90607,1011.59914285714
399.97342,122.90607,1011.65657142857
399.97342,122.90607,1011.714
399.97342,122.90607,1011.50121428571
399.97342,122.90607,1011.55864285714
399.97342,122.90607,1011.61607142857
399.97342,122.90607,1011.6735
399.97342,122.90607,1011.73092857143
399.97342,122.90607,1011.51814285714
399.97342,122.90607,1011.57557142857
399.97342,122.90607,1011.633
399.97342,122.90607,1011.69042857143
399.97342,122.90607,1011.74785714286
86.97342,174.2306,1102.33333333333
169.97342,167.8406,1140.18628841608
169.97342,167.8406,1128.28009367682
169.97342,167.8406,1118.2272517321
169.97342,167.8406,1118.2272517321
169.97342,167.8406,1118.2272517321
