range_ElectronAffinity,wtd_mean_ElectronAffinity,wtd_range_ElectronAffinity
82.0,100.733333333333,2.86666666666666
82.0,105.4,15.8878048780488
82.0,108.542857142857,24.6571428571429
151.53,133.752857142857,132.647142857143
91.0,113.271428571429,80.325
91.0,113.271428571429,80.325
91.0,113.271428571429,80.1778571428571
151.0,74.7488888888889,64.0555555555556
92.6,124.455555555556,89.4555555555555
141.0,97.53,71.175
141.0,97.3171875,71.175
141.0,97.104375,71.175
141.0,96.8915625,71.175
141.0,96.67875,71.175
119.65,66.3683333333333,42.135
18.6,49.625,18.45
105.9,118.45,65.325
56.1,102.252941176471,70.8764705882353
58.1,102.247058823529,73.7602941176471
58.1,102.229411764706,73.3235294117647
58.1,102.205882352941,72.7411764705882
58.1,102.158823529412,73.3
58.1,102.135294117647,70.9941176470588
124.3,105.68,80.8
80.8,41.5818181818182,12.7454545454545
151.53,143.743846153846,143.148461538462
139.95,146.653125,144.721875
148.87,146.095625,145.279375
35.1,24.0642857142857,22.9928571428571
35.1,24.9,23.9
35.1,25.2774193548387,24.3096774193548
35.1,25.9636363636364,25.0545454545455
151.53,133.752857142857,132.647142857143
151.53,133.752857142857,132.647142857143
50.0,28.7,20.4857142857143
50.0,31.55,17.925
50.0,28.9125,17.925
0.0,31.1,0.0
0.0,3.87,0.0
80.8,41.5818181818182,12.7454545454545
51.3,95.105,79.655
101.0,116.763157894737,57.5526315789474
90.4,113.86343792633,94.7586630286494
69.0,95.64,62.0
101.0,116.724736842105,70.4326315789474
101.0,116.686315789474,69.76
101.0,116.609473684211,68.4147368421053
101.0,116.378947368421,64.3789473684211
101.0,115.994736842105,57.6526315789474
141.0,90.2875,71.0625
141.0,90.2875,71.0625
141.0,90.2875,71.0625
141.0,90.2875,71.0625
0.0,44.0,0.0
0.0,30.4,0.0
0.0,1.5,0.0
119.65,105.740740740741,97.7851851851852
103.8,130.285714285714,29.6571428571429
108.9,152.94,82.86
51.3,95.2589,80.1179
138.63,111.244257681777,77.4416641314268
101.0,115.226315789474,44.2
101.0,113.689473684211,29.1105263157895
101.0,109.078947368421,49.8684210526316
119.65,116.248148148148,102.788888888889
118.4,21.2733333333333,18.325
119.65,117.374074074074,112.796296296296
105.05,104.937037037037,100.359259259259
105.05,100.840740740741,91.4333333333333
187.4,133.711074918567,125.279153094463
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
127.05,95.2,74.9181818181818
187.4,133.824466338259,127.292118226601
187.4,133.801639344262,126.886885245902
187.4,133.756209150327,126.080392156863
187.4,133.666233766234,124.642857142857
187.4,133.577419354839,123.838709677419
135.97,110.511428571429,80.4957142857143
145.97,110.582428571429,81.2107142857143
145.97,110.688928571429,80.8839285714286
145.97,110.866428571429,80.4957142857143
32.9,52.6666666666667,22.9
153.9,99.48,67.8
153.9,99.48,67.8
103.0,121.46,71.16
101.0,121.86,70.76
101.0,118.368,78.452
101.0,115.749,76.496
94.1,123.344905750418,99.8440706275352
94.1,122.863785046729,98.9469626168224
94.1,121.593571428571,96.2992857142857
103.2,84.9545454545454,71.3181818181818
187.4,103.052709359606,95.0261083743843
187.4,103.135294117647,93.9725490196078
187.4,103.217073170732,92.9292682926829
135.97,110.803529411765,83.0552941176471
135.97,110.714117647059,83.3082352941177
135.97,110.624705882353,83.0552941176471
135.97,110.535294117647,83.0552941176471
135.97,110.445882352941,83.0552941176471
135.97,110.356470588235,83.0552941176471
151.53,104.856048387097,72.9241935483871
151.53,105.1048467855,73.3840376527138
169.0,136.161861861862,115.63993993994
169.0,135.725825825826,116.075975975976
169.0,135.577177177177,116.224624624625
169.0,135.438438438438,116.363363363363
147.2,147.928571428571,107.385714285714
151.6,147.3,108.014285714286
153.1,147.085714285714,108.228571428571
154.5,146.885714285714,108.428571428571
169.0,142.88064516129,127.603225806452
197.63,132.978333333333,111.299444444444
194.97,126.743157894737,104.677894736842
41.1,30.27,29.37
41.1,28.215,27.165
41.1,26.16,24.96
30.3,77.924,32.476
30.3,82.628,20.732
30.3,87.332,34.844
30.3,92.036,54.048
45.2,68.79,55.9
57.4,59.606,44.416
5.5,48.4,30.8
5.5,48.29,28.93
5.5,48.125,26.125
5.5,48.015,24.255
5.5,47.74,19.58
5.5,48.51,32.67
174.8,84.46,5.26000000000001
71.0,63.7,15.5
12.6,46.38,13.26
174.8,84.46,5.26000000000001
174.8,91.452,16.212
118.4,45.482,17.2137
118.4,45.482,17.2137
0.0,108.8,0.0
11.1,111.02,63.06
11.1,112.13,40.19
11.1,113.24,17.32
11.1,114.35,5.55
11.1,115.46,28.42
11.1,116.57,51.29
26.7,19.923,18.993
126.0,39.775,13.895
126.0,51.55,21.275
126.0,47.625,16.44
126.0,55.475,26.11
126.0,59.4,30.945
126.0,50.29,21.184
126.0,52.81,21.366
126.0,55.33,21.548
174.8,87.956,10.736
174.8,82.76,25.135
57.4,33.22,10.82
32.9,95.825,35.575
77.3,73.52,22.4
77.3,73.52,22.4
77.3,73.52,22.4
77.3,81.25,38.65
77.3,81.25,38.65
77.3,81.25,38.65
126.0,48.343,25.434
126.0,56.193,34.194
23.6,98.22,1.86
64.9,116.805,20.445
78.7,67.915,32.165
120.0,86.5,50.75
78.7,90.64375,45.57125
78.7,83.0675,41.1025
78.7,75.49125,37.995
120.0,109.22875,64.15625
120.0,101.6525,59.6875
120.0,94.07625,56.58
68.6,72.098,23.534
68.6,70.726,20.458
68.6,67.982,14.306
68.6,61.122,1.07399999999999
68.6,59.064,5.68800000000001
68.6,58.378,7.226
68.6,56.32,11.84
60.2,59.456,1.888
60.2,58.854,3.342
60.2,55.844,10.612
60.2,53.436,16.428
60.2,53.436,16.428
60.2,50.426,23.698
60.2,49.222,26.606
60.2,49.222,26.606
60.2,47.416,30.968
26.6,34.62,25.02
26.6,38.344,33.224
26.6,39.94,36.74
22.6,50.1333333333333,6.66666666666666
70.9,66.2333333333333,9.43333333333333
12.6,46.8,10.0
70.9,60.325,3.575
12.6,45.75,18.15
68.6,59.75,4.15
22.6,47.346,19.962
22.6,48.25,15.65
22.6,48.928,12.416
22.6,50.51,4.87
70.9,58.198,8.258
70.9,59.616,5.13600000000001
70.9,61.743,0.452999999999996
104.4,55.585,29.1954
104.4,52.972,25.1628
104.4,50.359,22.8406
104.4,56.8915,31.2117
104.4,54.2785,27.1791
104.4,52.972,25.1628
112.0,56.089,33.63525
112.0,55.398,33.1905
118.4,57.4944,33.7242
118.4,56.9288,33.3684
12.6,47.01,8.37
12.6,46.884,9.348
12.6,46.632,11.304
12.6,46.506,12.282
12.6,46.254,14.238
12.6,46.002,16.194
12.6,45.498,20.106
12.6,45.372,21.084
12.6,45.12,23.04
70.9,64.579,5.791
70.9,63.87,4.23
70.9,63.161,2.669
70.9,59.616,5.13600000000001
70.9,57.489,9.819
70.9,56.78,11.38
70.9,55.362,14.502
70.9,54.653,16.063
70.9,53.944,17.624
22.6,50.59588,4.46036
22.6,48.25,15.65
25.4,34.98,24.66
0.0,135.1,0.0
0.0,135.1,0.0
70.9,56.78,11.38
70.9,63.161,2.669
70.9,65.997,8.913
70.9,68.4785,14.3765
70.9,70.96,19.84
70.9,74.505,27.645
47.5,96.15,47.514
47.5,96.625,45.287
47.5,97.1,43.06
61.7,95.68,53.98
61.7,94.26,37.88
61.7,93.55,29.83
67.8,97.912,63.864
47.5,96.516,65.26
106.9,92.824,68.952
32.9,52.6666666666667,22.9
56.1,102.252941176471,70.8764705882353
297.9,134.478260869565,67.2130434782609
155.3,161.4,113.78
157.3,161.396,123.981
157.3,161.394,123.9315
157.3,161.392,123.882
0.0,155.4,0.0
151.6,152.807142857143,113.717142857143
14.4,29.3076923076923,22.7538461538462
56.1,102.252941176471,70.8764705882353
56.1,102.196470588235,72.6964705882353
56.1,102.14,71.4870588235294
56.1,102.027058823529,70.8764705882353
56.1,101.801176470588,70.8764705882353
56.1,101.575294117647,70.8764705882353
56.1,101.292941176471,70.8764705882353
53.2,101.123529411765,70.8764705882353
57.3,91.8758620689655,64.1793103448276
91.6,96.9931034482759,68.5793103448276
80.1,98.5793103448276,66.9931034482759
59.7,101.393103448276,64.1793103448276
59.7,101.393103448276,64.1793103448276
59.7,101.393103448276,64.1793103448276
132.9,105.537931034483,68.5793103448276
101.0,109.937931034483,64.1793103448276
171.0,116.571428571429,79.2
123.1,143.057142857143,56.8285714285714
103.0,99.2142857142857,22.3571428571429
26.7,19.3,18.3
42.5,20.7166666666667,18.35
42.5,22.1333333333333,18.4
42.5,23.55,18.45
0.0,15.45,0.0
0.0,15.45,0.0
0.0,6.53,0.0
0.0,49.5,0.0
0.0,49.5,0.0
2.0,49.5014,49.4293
2.0,49.526,48.187
2.0,49.526,48.187
2.0,49.54,47.48
0.0,19.6,0.0
0.0,42.6,0.0
0.0,87.6,0.0
0.0,32.5,0.0
0.0,108.8,0.0
0.0,30.4,0.0
0.0,32.5,0.0
0.0,20.7,0.0
0.0,1.5,0.0
0.0,1.5,0.0
0.0,44.0,0.0
0.0,191.7,0.0
0.0,72.5,0.0
7.0,73.2,57.3
0.0,79.5,0.0
0.0,135.1,0.0
0.0,135.1,0.0
0.0,191.7,0.0
149.1,154.425,133.125
42.5,20.0083333333333,18.325
42.5,20.2916666666667,18.335
42.5,20.7166666666667,18.35
42.5,21.425,18.375
42.5,22.1333333333333,18.4
42.5,20.7166666666667,18.35
42.5,22.1333333333333,18.4
42.5,23.55,18.45
153.9,22.5224,17.5856
153.9,27.78,16.42
153.9,105.471428571429,60.5357142857143
153.9,99.48,67.8
171.0,114.1182,95.8086
171.0,114.08799,95.76927
171.0,114.04665,95.71545
82.9,151.810152284264,90.8578680203046
82.9,150.881218274112,43.7380710659898
82.9,150.881218274112,43.7380710659898
36.3,93.2428571428571,31.1
29.3,96.2428571428571,28.1
171.0,84.825,58.95
134.0,52.6685823754789,29.1992337164751
134.0,53.54,30.79
134.0,51.5083333333333,32.1791666666667
134.0,57.5553191489362,33.3702127659574
134.0,51.09375,44.140625
161.3,113.117948717949,83.4974358974359
161.3,114.850261780105,85.882722513089
161.3,116.656684491979,88.3700534759358
161.3,118.542076502732,90.9661202185792
161.3,119.026373626374,91.632967032967
161.3,105.423255813953,72.9023255813953
161.3,107.209523809524,75.3619047619048
161.3,109.082926829268,77.9414634146341
161.3,110.449627791563,79.8233250620348
161.3,111.05,80.65
135.97,88.7598,85.26825
49.1,54.95,24.55
60.7,74.35,30.35
74.3,67.55,37.15
161.3,111.05,80.65
16.1,100.75,8.05
99.0,152.1,77.94
135.97,88.626,84.194
135.97,88.626,84.194
135.97,88.626,84.194
135.97,88.7152,85.3455
138.63,88.4664,85.2678
74.3,67.55,37.15
74.3,67.55,37.15
74.3,67.55,37.15
64.1,37.947619047619,25.3571428571429
139.4,44.0047619047619,19.3
169.0,121.068184578021,60.9863387978142
169.0,119.895880681818,72.0163352272727
169.0,125.488101983003,72.0977337110482
32.9,52.6666666666667,22.9
178.6,60.2466666666667,20.14
178.6,67.8266666666667,17.38
178.6,90.5666666666667,47.0
178.6,105.726666666667,67.68
178.6,128.466666666667,98.7
55.3,58.1352941176471,48.2647058823529
53.3,78.2764705882353,48.2647058823529
58.1,79.4058823529412,48.2647058823529
34.8,38.3857142857143,14.3571428571429
95.5,126.2,101.0
94.1,126.375,100.825
59.4,48.0,10.4
59.4,47.8039603960396,10.0178217821782
59.4,47.3612903225806,9.15483870967741
0.0,36.6,0.0
82.9,150.25,41.45
82.9,150.25,41.45
82.9,150.25,41.45
82.9,150.25,41.45
82.9,150.25,41.45
147.0,133.5,91.0714285714286
161.3,111.05,80.65
29.3,96.2428571428571,28.1
161.3,122.571428571429,96.5142857142857
71.2,161.185714285714,57.9
135.97,88.7152,85.3455
138.63,88.5861,85.44195
138.63,88.4664,85.2678
161.3,149.286069651741,95.8731343283582
161.3,148.896019900498,95.7218905472637
161.3,148.700995024876,95.6462686567164
161.3,148.505970149254,95.5706467661692
161.3,148.11592039801,95.4194029850746
161.3,147.335820895522,95.1169154228856
161.3,146.555721393035,94.8144278606965
153.9,22.5224,17.5856
153.9,25.66,16.89
153.9,27.78,16.42
42.5,22.1333333333333,18.4
26.7,19.3,18.3
26.7,19.3,18.3
26.7,19.3,18.3
26.7,19.3,18.3
26.7,19.3,18.3
42.5,19.6116666666667,18.4773333333333
42.5,19.9233333333333,18.322
42.5,20.5041666666667,18.3425
42.5,21.9208333333333,18.3925
26.7,19.3,18.3
42.5,21.1987951807229,18.9939759036145
42.5,21.8839732888147,18.4232053422371
42.5,20.6687213807679,19.4941880943994
42.5,21.2144822841417,18.9809081527348
32.9,52.6666666666667,22.9
153.9,99.48,67.8
153.9,98.6284263959391,68.8324873096447
153.9,97.5953299492386,68.9080203045685
153.9,96.7688527918782,68.8324873096447
153.9,95.7615837563452,68.8324873096447
153.9,94.6510050761421,68.8324873096447
34.8,38.3857142857143,14.3571428571429
78.4,39.0577142857143,20.5211428571429
169.0,142.235483870968,128.248387096774
169.0,143.677049180328,131.240983606557
107.0,150.304761904762,145.695238095238
342.0,109.796296296296,87.7222222222222
80.8,42.3285714285714,17.9885714285714
80.8,41.0142857142857,16.1257142857143
80.8,40.6857142857143,16.1542857142857
80.8,40.2914285714286,17.1074285714286
80.8,39.8971428571429,18.0605714285714
80.8,39.24,19.6491428571429
80.8,38.8457142857143,20.6022857142857
108.9,169.275,125.475
108.9,169.275,125.475
119.65,117.829092261905,113.368824404762
119.65,118.115547472486,113.729257601194
119.65,120.027237317119,116.134647539426
119.65,120.0471113645,116.159654123907
51.3,85.7,66.8166666666667
51.3,85.7,65.1
51.3,85.7,63.3833333333333
51.3,85.7,62.525
71.0,96.8333333333333,63.8333333333333
71.0,96.0172413793103,61.8793103448276
71.0,95.5877192982456,60.8508771929825
71.0,95.4116607773852,60.4293286219081
71.0,95.2330960854093,60.0017793594306
71.0,95.1428571428572,59.7857142857143
71.0,94.9604316546762,59.3489208633093
89.4,98.15,82.6
64.3,19.5143333333333,18.5806666666667
64.3,19.7286666666667,18.3613333333333
64.3,19.943,18.315
127.2,81.7166666666667,37.4041666666667
127.2,81.7166666666667,36.975
127.2,81.7166666666667,35.6875
127.2,81.7166666666667,29.25
127.05,111.649090909091,72.8890909090909
127.05,112.2,74.1321428571429
138.63,111.13417721519,73.7903797468354
58.1,102.135294117647,70.9941176470588
83.6,112.3,43.74
50.6,35.2333333333333,34.2333333333333
50.6,35.2333333333333,34.2333333333333
151.53,133.752857142857,132.647142857143
135.97,111.807785714286,81.2886428571429
135.97,111.836357142857,81.2886428571429
135.97,111.864928571429,81.2886428571429
135.97,111.8935,81.2886428571429
135.97,108.231636363636,76.7774545454545
135.97,108.304363636364,76.7774545454545
135.97,108.304363636364,76.7774545454545
135.97,108.304363636364,76.7774545454545
135.97,108.268,76.8272727272727
28.9,30.111,30.081
28.9,29.822,29.762
28.9,29.533,29.443
28.9,29.244,29.124
19.1,44.725,29.525
21.1,44.74605,36.061975
21.1,44.7553,35.59485
21.1,44.76245,35.233775
21.1,44.7633,35.19085
21.1,44.7449,36.12005
14.4,29.3076923076923,22.7538461538462
45.2,58.3333333333333,39.5333333333333
51.9,62.8,44.0
21.2,92.9,38.5
0.0,108.8,0.0
79.1,93.175,16.925
0.0,73.4,0.0
26.7,19.3,18.3
34.4,97.86,59.73
34.4,104.166666666667,19.4333333333333
301.3,168.795,64.49
83.1,44.1662,43.6578
83.1,57.8777,15.4263
321.0,133.647945205479,79.6849315068493
255.2,153.5,59.2055555555555
169.6,183.633333333333,14.1666666666667
125.6,108.3675,103.889
77.6,88.3,38.8
77.6,88.3,38.8
96.7,42.004,11.5
96.7,94.8666666666666,74.6
125.6,56.5128,54.8268
6.59999999999999,123.47,9.08000000000001
6.59999999999999,125.78,77.58
118.0,19.084,3.833
164.9,94.25,24.0666666666667
90.5,49.1964757709251,30.4819383259912
39.5,97.475,33.925
128.1,142.82,88.04
128.1,142.82,88.04
128.1,142.82,88.04
64.6,175.55,112.0
180.3,188.24,170.64
180.3,104.1,45.4333333333333
57.2,76.97375,65.32
0.0,44.0,0.0
125.6,2.128,0.857
106.4,31.34,5.92
106.4,73.9,53.2
106.4,120.716,118.232
86.1,76.16875,65.68125
42.5,5.75,3.05
42.5,14.25,12.15
59.4,76.5025,65.3475
45.2,40.2742857142857,18.8857142857143
131.23,56.7425,32.8075
21.7,48.375,35.275
57.2,75.0,61.9
57.2,76.36,64.94
26.8,43.9732,43.9388
7.5,44.0225,43.7135
75.9,81.95,37.95
75.9,68.8039215686275,9.56209150326797
43.6,75.065,54.195
76.5,80.525,59.675
76.5,78.6125,62.6875
76.5,85.46,43.76
76.5,81.09875,58.77125
76.5,82.25,38.25
76.5,51.65,27.55
76.5,46.754,38.078
76.5,95.255,66.215
7.5,45.8346666666667,29.299
21.7,47.015,37.975
21.7,47.695,35.775
5.5,48.125,26.125
5.5,45.8333333333333,12.8333333333333
5.5,45.8333333333333,12.8333333333333
78.4,93.9808,85.3424
76.5,82.5010416666667,63.0739583333333
76.5,63.1982053838485,32.6392821535394
76.5,82.1884422110553,61.570351758794
76.5,81.48125,58.16875
42.5,18.075,16.245
42.5,27.0,25.8
42.5,27.425,26.255
42.5,27.3695652173913,26.195652173913
42.5,27.0,25.8
43.6,76.7,54.7
43.6,76.7,54.7
43.6,76.7,54.7
43.6,76.7,54.7
43.6,73.212,44.172
79.1,59.8833333333333,42.3833333333333
35.5,26.25,17.75
157.5,136.544,94.96
29.4,67.45,49.55
29.4,66.05,44.05
43.6,68.7125,34.99
64.8,80.1333333333333,21.6
64.8,84.8,60.2
91.1,91.2677165354331,44.1102362204724
60.7,78.2175,63.0825
60.7,80.2134831460674,49.6629213483146
98.5,88.262,84.532
98.5,89.1577889447236,77.027135678392
69.5,83.175,32.8
43.6,76.7,54.7
43.6,76.7,54.7
43.6,78.226,59.306
162.8,98.2666666666667,39.6
63.6,75.8,31.8
63.6,59.9,6.1
63.6,58.9647058823529,8.32941176470588
45.0,77.72,65.76
45.0,76.9121852970796,65.6054380664653
43.6,74.0375,55.2225
11.5,35.375,13.375
64.8,98.9504,85.5744
91.1,68.295,36.875
91.1,70.5725,37.975
28.0,20.8275862068966,5.6551724137931
28.0,40.0,35.4285714285714
8.1,50.075,28.075
8.1,51.2252,41.7212
43.0,17.027,7.016
42.5,43.66,43.636
7.5,45.875,20.125
107.3,67.325,39.375
119.0,70.25,39.375
68.1,78.375,17.025
56.1,69.6,18.7
29.3,91.1975,62.71875
1.4,42.95,20.95
1.4,43.5333333333333,15.1333333333333
41.0,100.0,20.5
78.4,88.86125,64.56
42.9,58.05,21.45
88.1,88.4975,64.92375
29.3,91.80125,62.71875
72.2,89.09375,64.3275
6.09999999999999,77.4666666666667,28.5333333333333
78.4,88.86125,64.56
24.3,62.1428571428571,16.7142857142857
24.3,63.3,10.3
24.3,63.3,10.3
29.3,94.15,14.65
165.4,99.175,63.75
31.7,95.35,15.85
0.599999999999994,79.7,26.3
193.9,127.35,96.95
220.43,187.561666666667,186.271666666667
193.2,109.75652173913,78.0826086956522
131.6,180.433333333333,118.633333333333
222.8,112.9,111.4
222.8,112.9,111.4
208.85,189.491666666667,184.341666666667
196.1,45.4257142857143,13.7342857142857
193.9,127.35,96.95
193.9,95.0333333333333,54.5
103.8,163.058,20.868
103.8,172.4,51.9
103.8,172.4,51.9
193.9,95.0333333333333,54.5
193.9,95.0333333333333,54.5
136.7,121.775,9.62499999999999
136.7,121.775,9.62499999999999
136.7,121.775,9.62499999999999
136.7,121.775,9.62499999999999
174.8,87.956,10.736
174.8,91.452,16.212
174.8,107.184,40.854
115.5,131.9,42.18
115.5,166.55,57.75
115.5,205.05,168.783333333333
119.6,144.566666666667,4.96666666666667
215.2,91.1110497237569,57.3861878453039
169.1,174.4852,118.7007
169.1,196.980780780781,125.976576576577
193.9,87.3869565217391,53.763768115942
187.7,83.525,28.625
187.7,99.1666666666667,50.3666666666667
187.7,161.733333333333,137.333333333333
136.7,120.4625,50.19
181.7,88.025,24.125
222.8,57.2,54.95
172.2,91.706,11.472
203.6,122.5,101.8
203.6,75.672,45.45
203.6,88.5666666666667,60.9666666666667
32.6,203.925,35.7
191.8,68.688679245283,15.9528301886792
127.2,82.6,31.8
86.1,42.7114285714286,22.4828571428571
71.9,39.06,20.1
26.7,14.85,13.35
59.4,41.7228571428571,16.3885714285714
59.4,44.7657142857143,20.4285714285714
45.2,58.3333333333333,39.5333333333333
45.2,41.1142857142857,0.828571428571429
23.3,29.9923076923077,22.0692307692308
59.4,45.1714285714286,4.88571428571428
45.2,39.7502857142857,18.2562857142857
45.2,40.6742857142857,19.5342857142857
45.2,40.51,19.6985714285714
45.2,40.2014285714286,17.91
64.3,38.3585714285714,19.7528571428571
45.2,39.3614285714286,18.75
45.2,54.925,40.1083333333333
45.2,51.5166666666667,31.2833333333333
53.8,39.5771428571429,19.5828571428571
173.3,124.766666666667,84.8555555555556
59.4,43.8857142857143,21.3085714285714
59.4,44.3642857142857,23.3328571428571
59.4,44.1571428571429,21.0371428571429
78.5,44.05,23.6471428571429
68.0,44.2,23.4971428571429
74.6,45.6057142857143,19.5885714285714
59.4,57.9,29.7
74.6,80.42,63.5
12.2,20.0666666666667,1.26666666666667
23.3,31.5285714285714,16.8142857142857
4.3,30.35,2.15
8.6,27.5384615384615,24.5230769230769
51.9,39.0,6.85
14.4,35.4,7.2
23.3,29.3145384615385,25.9911538461538
2.9,28.6142857142857,19.7285714285714
2.9,28.4230769230769,23.6384615384615
51.9,62.8,44.0
30.07,29.3055,27.06375
127.05,123.13115942029,102.738405797101
127.05,123.391888619855,103.024576271186
13.95,8.475,6.975
77.25,73.3875,65.6625
0.0,15.45,0.0
0.0,15.45,0.0
0.0,15.45,0.0
0.0,15.45,0.0
0.0,15.45,0.0
118.4,10.972,8.212
95.75,79.2833333333333,68.9833333333333
28.9,6.31666666666667,3.81666666666667
28.9,5.62857142857143,3.05714285714286
28.9,4.71111111111111,2.04444444444444
28.9,3.56428571428571,0.778571428571428
28.9,2.75652173913043,0.11304347826087
118.4,18.3128,15.7388
118.4,14.524,11.854
14.5,2.53571428571429,1.17857142857143
151.0,26.6666666666667,24.1666666666667
28.9,11.1333333333333,9.13333333333333
28.9,8.725,6.475
71.9,3.62782608695652,1.63652173913043
71.9,2.87913043478261,0.947826086956522
71.9,3.12869565217391,1.01739130434783
71.9,4.62608695652174,1.75652173913043
112.0,5.98,3.1
112.0,8.892,6.09
112.0,12.7,10.0
112.0,12.7,10.0
112.0,23.0384615384615,20.6153846153846
86.1,35.68,28.4
86.1,36.63,25.68
86.1,53.16,51.96
86.1,30.2,28.2
86.1,10.5631578947368,7.87894736842105
35.1,6.414,3.834
106.1,2.15335796565964,1.41108454683764
106.1,22.72,20.32
106.1,6.805,3.955
106.1,36.8666666666667,34.8666666666667
106.1,19.1833333333333,16.6833333333333
78.6,2.26978260869565,1.26065217391304
106.1,2.3295652173913,1.20086956521739
14.5,2.08,0.8
14.5,2.1235,0.7475
14.5,1.79,1.15
14.5,2.1304347826087,0.739130434782609
205.3,35.7166666666667,33.2166666666667
101.3,35.2666666666667,33.2666666666667
101.3,8.73571428571429,5.95
109.7,38.0666666666667,36.0666666666667
31.0,20.1,18.9
133.6,52.268,50.408
101.3,6.565,3.715
88.83,70.4925,68.5575
124.3,107.179591836735,88.1877551020408
27.5,78.95,13.75
107.3,78.646,49.758
107.3,69.2875,46.1625
91.2,56.22,55.02
32.9,92.735,62.22375
78.4,89.35625,64.56
27.2,106.3,13.6
27.2,106.3,13.6
45.7,77.4666666666667,46.1333333333333
62.3,61.55,31.15
62.3,31.3345,28.5535
62.3,31.5837,28.0611
62.3,31.646,27.938
62.3,31.9575,27.3225
62.3,33.515,24.245
62.3,36.63,18.09
62.3,51.7689,11.8233
62.3,53.7625,15.7625
62.3,51.1666666666667,10.6333333333333
62.3,51.1666666666667,10.6333333333333
31.6,76.9,15.8
42.8,78.4333333333333,45.1666666666667
42.8,78.4333333333333,45.1666666666667
59.8,112.633333333333,10.9666666666667
78.4,89.35625,64.56
20.8,103.1,10.4
20.8,97.9,41.15
88.1,88.9925,64.92375
21.2,92.29625,62.22375
5.10000000000001,88.875,42.525
38.4,73.5,19.2
19.3,87.875,51.175
56.1,68.8575,37.7475
56.1,71.6625,44.2125
56.1,40.527,27.549
56.1,42.21,23.67
56.1,47.82,10.74
56.1,49.503,6.861
56.1,51.186,2.982
56.1,53.43,2.19
56.1,56.235,8.655
56.1,61.845,21.585
56.1,64.65,28.05
56.1,73.065,47.445
141.3,114.8,47.1
37.5,70.2,3.96000000000001
37.5,73.95,18.75
37.5,80.2,43.4
37.5,80.2,43.4
72.2,82.7,37.2
72.2,77.2435,36.9555
68.1,78.0,22.7
56.1,50.625,4.275
56.1,61.845,21.585
76.7,41.5666666666667,20.2333333333333
44.3,77.9333333333333,45.6666666666667
114.1,163.733333333333,38.0333333333333
114.1,165.333333333333,38.0333333333333
114.1,130.733333333333,7.13333333333334
136.5,113.2,45.5
10.1,97.75,5.05
18.5,96.4,51.92
18.5,97.325,41.725
18.5,101.95,9.25
99.0,117.45,21.6
86.17,71.1575,67.8925
16.1,102.36,28.2
16.1,100.75,8.05
16.1,100.75,8.05
16.1,100.75,8.05
16.1,100.75,8.05
16.1,99.14,12.1
16.1,99.623,6.055
16.1,96.725,42.325
61.6,55.74,18.42
72.0,81.9,75.69
72.0,39.42,8.784
72.0,65.7,50.175
72.0,82.62,76.824
151.53,101.347659574468,89.1076595744681
50.1,57.63,2.01
50.1,55.125,8.775
91.2,69.9,69.15
108.4,143.355555555556,132.911111111111
124.3,106.081632653061,89.2857142857143
153.9,109.0075,77.5875
153.9,106.488571428571,66.5571428571428
124.3,106.310638297872,84.1446808510638
105.9,88.6421052631579,13.5157894736842
125.0,83.15,31.25
82.0,105.62,13.54
82.0,113.433333333333,24.9333333333333
105.9,147.835714285714,140.764285714286
105.9,109.35652173913,66.3130434782609
105.9,113.04,73.44
105.9,114.353488372093,75.9813953488372
105.9,120.1,87.1
105.5,143.677777777778,132.588888888889
75.3,116.783333333333,24.9333333333333
82.0,105.4,15.8878048780488
82.0,106.879289940828,20.0153846153846
82.0,100.733333333333,2.86666666666666
82.0,100.733333333333,2.86666666666666
82.0,114.4,41.0
82.0,114.4,41.0
103.9,120.766666666667,86.4333333333333
112.8,99.1467889908257,59.8366972477064
124.3,106.391836734694,88.9755102040816
146.3,108.9345,76.9265
122.9,111.3325,75.2625
82.0,85.2789473684211,54.7
82.0,115.87,72.56
139.4,111.53,76.9
139.4,100.05,73.7
133.4,131.533333333333,43.0333333333333
82.0,106.2,18.12
82.0,97.6535211267606,5.72676056338029
67.8,110.2,6.59999999999999
67.8,121.5,33.9
67.8,121.157575757576,32.6727272727273
67.8,121.5,33.9
146.9,59.19,31.64
146.9,60.525,36.5475
146.9,49.9597,41.7798
146.9,83.8333333333333,48.9666666666667
146.9,73.7575,41.0375
100.2,92.775,23.775
75.3,101.816666666667,14.15
124.3,104.910638297872,85.5446808510638
122.9,104.97,67.95
52.6,129.1,26.3
44.2,133.3,22.1
44.2,133.3,22.1
139.4,101.725,73.7
139.4,21.576,9.144
107.0,143.511111111111,132.755555555556
126.7,134.883333333333,43.0333333333333
122.9,93.95,61.45
124.3,105.812765957447,84.6425531914894
124.3,106.931914893617,83.5234042553192
124.3,105.557446808511,84.8978723404255
100.9,104.95,50.45
122.9,105.85,69.575
122.9,107.04,70.3875
146.3,86.93,74.97
122.9,93.95,61.45
122.9,73.4666666666667,30.1333333333333
146.3,101.570212765957,88.8851063829787
146.3,103.04,92.148
75.3,105.2,1.59999999999999
75.3,105.2,1.59999999999999
75.3,105.2,1.59999999999999
75.3,114.738,28.23
