mean_Valence,wtd_mean_FusionHeat,wtd_mean_Valence,wtd_mean_atomic_radius,wtd_std_Valence
2.33333333333333,4.92915384615385,2.13461538461538,108.846153846154,0.341312295178824
2.33333333333333,4.89738461538462,2.13076923076923,108.738461538462,0.337147800012479
2.33333333333333,4.86561538461538,2.12692307692308,108.630769230769,0.332886781755382
2.33333333333333,4.83384615384615,2.12307692307692,108.523076923077,0.328525484677886
2.33333333333333,4.62861538461538,2.13846153846154,108.338461538462,0.345383758779133
2.33333333333333,4.60661538461538,2.13076923076923,108.2,0.337147800012479
2.33333333333333,4.60661538461538,2.13076923076923,108.2,0.337147800012479
2.33333333333333,4.58461538461538,2.12307692307692,108.061538461538,0.328525484677886
2.33333333333333,4.56261538461538,2.11538461538462,107.923076923077,0.319485533189157
2.33333333333333,4.64238461538462,2.11538461538462,108.130769230769,0.319485533189157
2.33333333333333,4.70015384615385,2.10769230769231,108.2,0.309991410455537
2.4,5.72766666666667,2.16666666666667,115.333333333333,0.372677996249965
2.4,5.72766666666667,2.16666666666667,115.333333333333,0.372677996249965
2.4,5.05153216374269,2.14619883040936,107.06432748538,0.353305437824403
2.5,5.04261538461538,2.12307692307692,114.061538461538,0.447478140684584
2.5,5.04261538461538,2.12307692307692,113.538461538462,0.447478140684584
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
2.4,5.24792307692308,2.07769230769231,114.606153846154,0.267686781552156
2.4,5.24553846153846,2.07846153846154,114.673846153846,0.268896495781903
2.4,5.24315384615385,2.07923076923077,114.741538461538,0.270098601325275
2.4,5.23838461538462,2.08076923076923,114.876923076923,0.272480388523977
2.4,5.22646153846154,2.08461538461538,115.215384615385,0.278308500232701
2.4,5.21453846153846,2.08846153846154,115.553846153846,0.283964953250496
2.71428571428571,8.3205625,2.375,173.78125,0.649519052838329
2.85714285714286,8.4486875,2.40625,173.625,0.744117556236916
3.0,8.8611875,2.4375,174.21875,0.863767185067828
3.0,8.8299375,2.4375,174.3125,0.863767185067828
3.14285714285714,8.7674375,2.46875,174.15625,0.999511599482467
3.0,8.5486875,2.4375,175.25,0.863767185067828
3.0,8.6986875,2.4375,173.9375,0.863767185067828
3.0,9.0361875,2.4375,173.375,0.863767185067828
3.0,10.1424375,2.4375,173.0,0.863767185067828
3.0,10.6861875,2.4375,173.0,0.863767185067828
3.0,4.053,2.32684210526316,107.06,0.788079294912163
3.0,4.107,2.31263157894737,107.713684210526,0.766501567995534
3.0,4.155,2.3,108.294736842105,0.746571109173555
3.16666666666667,4.51621052631579,2.31631578947368,104.946315789474,0.765332473513211
3.16666666666667,4.51621052631579,2.31631578947368,104.946315789474,0.765332473513211
3.16666666666667,4.51621052631579,2.31631578947368,104.946315789474,0.765332473513211
3.16666666666667,4.51621052631579,2.31631578947368,104.946315789474,0.765332473513211
3.16666666666667,4.51621052631579,2.31631578947368,104.946315789474,0.765332473513211
3.0,5.69069230769231,2.15384615384615,110.173076923077,0.600788436608204
3.16666666666667,5.1795625,2.21875,107.921875,0.648766859125834
2.33333333333333,5.18246153846154,1.92307692307692,109.307692307692,0.997037030524286
2.83333333333333,4.79065789473684,2.39473684210526,107.052631578947,0.974395188503875
2.83333333333333,4.62746666666667,2.34666666666667,106.72,0.901751382341916
3.0,7.29577777777778,2.77777777777778,100.111111111111,1.74977952755818
3.0,7.28022222222222,2.77777777777778,102.555555555556,1.74977952755818
3.0,7.26911111111111,2.77777777777778,106.222222222222,1.74977952755818
2.6,4.9544,2.4,106.133333333333,1.01980390271856
2.25,3.85171428571429,2.25428571428571,104.611428571429,0.435458941573047
2.25,3.83471428571429,2.26428571428571,104.371428571429,0.440952123830019
2.25,3.825,2.27,104.234285714286,0.443959457608462
2.25,3.82014285714286,2.27285714285714,104.165714285714,0.445428021625245
2.25,3.8165,2.275,104.114285714286,0.446514277487294
2.25,3.81504285714286,2.27585714285714,104.093714285714,0.446945163965152
2.25,5.158,2.08461538461538,116.0,0.278308500232701
2.2,5.26841744548287,2.06230529595016,115.08722741433,0.241709217959761
2.2,5.29210954616588,2.06259780907668,115.402190923318,0.242238154252136
2.2,5.36862430500397,2.06354249404289,116.419380460683,0.243936150444538
2.2,5.40153637090328,2.06394884092726,116.856914468425,0.244661780160528
2.2,5.40983026421137,2.06405124099279,116.967173738991,0.244844194376908
2.2,5.44327316680097,2.06446414182111,117.411764705882,0.245577922949885
2.2,5.48141558441558,2.06493506493507,117.918831168831,0.246411246246887
2.4,5.90471428571429,2.83571428571429,116.628571428571,1.37638612878444
2.4,5.8835,2.83214285714286,116.614285714286,1.37984304786258
2.4,5.86228571428571,2.82857142857143,116.6,1.38328210707545
2.4,5.81985714285714,2.82142857142857,116.571428571429,1.39010717543061
2.4,5.77742857142857,2.81428571428571,116.542857142857,1.39686237324796
2.4,5.735,2.80714285714286,116.514285714286,1.40354870937629
2.83333333333333,5.5545,2.83928571428571,114.5,1.37291121493039
2.83333333333333,5.53328571428571,2.83571428571429,114.485714285714,1.37638612878444
2.83333333333333,5.51207142857143,2.83214285714286,114.471428571429,1.37984304786258
2.83333333333333,5.49085714285714,2.82857142857143,114.457142857143,1.38328210707545
2.83333333333333,5.44842857142857,2.82142857142857,114.428571428571,1.39010717543061
2.83333333333333,5.406,2.81428571428571,114.4,1.39686237324796
2.83333333333333,5.36357142857143,2.80714285714286,114.371428571429,1.40354870937629
2.4,5.20428571428571,2.84285714285714,112.371428571429,1.36941816931461
2.4,5.18307142857143,2.83928571428571,112.357142857143,1.37291121493039
2.4,5.16185714285714,2.83571428571429,112.342857142857,1.37638612878444
2.4,5.14064285714286,2.83214285714286,112.328571428571,1.37984304786258
2.4,5.11942857142857,2.82857142857143,112.314285714286,1.38328210707545
2.4,5.077,2.82142857142857,112.285714285714,1.39010717543061
2.4,5.03457142857143,2.81428571428571,112.257142857143,1.39686237324796
2.4,4.99214285714286,2.80714285714286,112.228571428571,1.40354870937629
3.66666666666667,7.28672727272727,2.90909090909091,94.0,1.92847303959968
2.83333333333333,4.7092,2.36,106.573333333333,0.932952303175248
4.0,7.0,4.0,145.0,0.0
4.0,7.0,4.0,145.0,0.0
4.0,7.0,4.0,145.0,0.0
3.0,4.2,3.0,156.0,0.0
3.0,4.2,3.0,156.0,0.0
3.0,4.2,3.0,156.0,0.0
3.0,3.26,3.0,156.0,0.0
2.0,2.29,2.0,171.0,0.0
4.0,4.77,4.0,154.0,0.0
4.0,7.0,4.0,145.0,0.0
4.0,7.0,4.0,145.0,0.0
4.0,7.0,4.0,145.0,0.0
2.0,2.29,2.0,171.0,0.0
4.0,9.16956521739131,2.17391304347826,115.391304347826,0.815724479969292
4.0,9.12608695652174,2.17391304347826,115.521739130435,0.815724479969292
4.0,8.60434782608696,2.17391304347826,115.086956521739,0.815724479969292
4.5,9.03913043478261,2.21739130434783,115.304347826087,1.01965559996162
6.0,36.0,6.0,190.0,0.0
6.0,23.0,6.0,183.0,0.0
6.0,23.0,6.0,183.0,0.0
6.0,23.0,6.0,183.0,0.0
6.0,23.0,6.0,183.0,0.0
3.0,5.59,3.0,136.0,0.0
2.5,8.7727582697201,2.52671755725191,112.033078880407,1.49976203850294
2.0,6.3,2.0,161.0,0.0
2.0,6.3,2.0,161.0,0.0
2.0,6.3,2.0,161.0,0.0
2.0,6.3,2.0,161.0,0.0
3.5,65.52,3.6,118.2,0.489897948556636
3.5,67.56,3.6,125.0,0.489897948556636
3.33333333333333,66.46,3.58,125.4,0.493558507170123
3.5,65.52,3.6,118.2,0.489897948556636
2.25,3.84685714285714,2.25714285714286,104.542857142857,0.43705881545081
2.25,3.85657142857143,2.25142857142857,104.68,0.43383435191091
2.25,3.86142857142857,2.24857142857143,104.748571428571,0.432184767743367
2.25,3.86628571428571,2.24571428571429,104.817142857143,0.430509901756283
2.2,3.84275,2.25714285714286,104.540714285714,0.43705881545081
2.2,3.83864285714286,2.25714285714286,104.538571428571,0.43705881545081
2.2,3.84966071428571,2.25428571428571,104.610357142857,0.435458941573047
2.2,3.84760714285714,2.25428571428571,104.609285714286,0.435458941573047
2.6,4.9544,2.4,106.133333333333,1.01980390271856
2.66666666666667,4.97346666666667,2.40666666666667,106.253333333333,1.02043563681836
2.66666666666667,4.99253333333333,2.41333333333333,106.373333333333,1.02102345168409
2.66666666666667,5.00206666666667,2.41666666666667,106.433333333333,1.02130091332357
2.66666666666667,5.0116,2.42,106.493333333333,1.02156742312977
2.66666666666667,5.03066666666667,2.42666666666667,106.613333333333,1.0220676211593
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
3.0,30.45,2.52,115.6,0.538144961882948
3.0,32.1,2.55,115.0,0.58949130612758
3.0,33.475,2.575,114.5,0.627992834354024
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
3.0,7.28022222222222,2.77777777777778,102.555555555556,1.74977952755818
2.66666666666667,17.6833333333333,2.83333333333333,154.666666666667,1.34370962471642
3.33333333333333,19.3333333333333,3.83333333333333,158.666666666667,2.26691175145591
3.0,42.0322580645161,3.61290322580645,138.483870967742,0.790157981542961
2.25,5.4384,2.06666666666667,112.133333333333,0.249443825784929
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
2.5,70.8666666666667,3.0,108.0,1.4142135623731
2.5,79.4,3.25,97.75,1.29903810567666
3.0,5.69114285714286,2.35714285714286,108.785714285714,1.04246567995189
2.33333333333333,5.18246153846154,1.92307692307692,109.307692307692,0.997037030524286
2.0,4.31063157894737,1.68421052631579,91.5263157894737,0.566859453382579
1.33333333333333,5.071,1.5,98.8125,0.5
1.75,12.2572173913043,1.69565217391304,89.3478260869565,0.748028284090663
4.0,15.7,4.33333333333333,162.666666666667,0.942809041582063
2.5,93.7175824175824,3.67032967032967,86.3406593406593,0.938258206863146
4.5,45.4666666666667,4.33333333333333,140.666666666667,0.471404520791032
5.0,20.3588235294118,5.17647058823529,150.294117647059,0.51281164041655
5.5,12.5333333333333,5.66666666666667,134.666666666667,0.471404520791032
3.0,7.29577777777778,2.77777777777778,100.111111111111,1.74977952755818
4.66666666666667,35.56,4.4,138.2,0.8
3.66666666666667,5.42857142857143,3.28571428571429,159.571428571429,0.451753951452626
4.66666666666667,23.14,5.2,165.4,0.979795897113271
3.0,42.0322580645161,3.61290322580645,138.483870967742,0.790157981542961
4.33333333333333,6.21428571428571,3.57142857142857,162.571428571429,1.04978131833565
3.33333333333333,22.16,3.4,144.2,0.916515138991168
3.5,73.8,3.66666666666667,115.333333333333,0.471404520791032
4.66666666666667,5.91927710843373,5.16867469879518,119.578313253012,0.597570928560831
5.0,18.375,5.5,143.75,0.866025403784439
3.33333333333333,26.42,3.2,139.4,0.979795897113271
3.33333333333333,26.42,3.2,139.4,0.979795897113271
4.66666666666667,7.16941176470588,5.11764705882353,123.529411764706,0.675830899592709
2.33333333333333,4.71533333333333,2.13333333333333,120.6,0.498887651569859
2.33333333333333,4.08128057553957,2.15827338129496,111.10071942446,0.539903972353776
2.33333333333333,4.3804496124031,2.17054263565892,115.992248062016,0.558570032082227
2.57142857142857,8.15042857142857,2.26428571428571,161.6,0.789309954378907
2.57142857142857,8.36542857142857,2.26428571428571,161.9,0.789309954378907
2.71428571428571,8.14042857142857,2.31428571428571,163.65,0.862601665111459
2.42857142857143,8.3365,2.12142857142857,164.078571428571,0.42203346419207
2.4,4.68816666666667,2.15,121.666666666667,0.526782687642637
2.4,4.66983333333333,2.18333333333333,122.133333333333,0.57710965643936
3.0,27.1935483870968,3.61290322580645,149.774193548387,0.790157981542961
3.66666666666667,19.3545454545455,3.72727272727273,160.090909090909,0.445361771415123
3.0,11.9,2.66666666666667,163.333333333333,0.942809041582063
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
3.5,47.7692307692308,3.07692307692308,96.1538461538462,0.266469355010596
2.4,5.1364,2.83142857142857,112.325714285714,1.38053228421327
3.33333333333333,23.62,3.6,141.8,0.8
2.2,4.625,2.02777777777778,108.861111111111,0.164335549530545
2.16666666666667,4.62855555555555,2.02777777777778,107.772222222222,0.164335549530545
2.16666666666667,4.63211111111111,2.02777777777778,106.683333333333,0.164335549530545
2.16666666666667,4.63566666666667,2.02777777777778,105.594444444444,0.164335549530545
2.5,4.61588888888889,2.03888888888889,109.155555555556,0.220199124251182
2.5,4.60677777777778,2.05,109.45,0.264049658629248
2.5,4.58855555555556,2.07222222222222,110.038888888889,0.333842204168303
2.33333333333333,44.1314285714286,2.85714285714286,95.2857142857143,0.349927106111883
2.33333333333333,44.1628571428571,2.85714285714286,95.2857142857143,0.349927106111883
2.75,5.24202898550725,2.8695652173913,111.246376811594,1.36108485586944
2.75,5.21795620437956,2.87591240875912,110.642335766423,1.36400684692532
2.75,5.19352941176471,2.88235294117647,110.029411764706,1.36693529866144
2.75,5.19352941176471,2.88235294117647,110.029411764706,1.36693529866144
2.33333333333333,5.89828571428571,2.42857142857143,101.571428571429,1.04978131833565
4.0,105.0,4.0,67.0,0.0
4.0,105.0,4.0,67.0,0.0
4.0,105.0,4.0,67.0,0.0
3.0,37.15,2.68333333333333,106.0,0.499722145018832
3.0,38.0666666666667,2.7,105.666666666667,0.525991127935317
3.0,38.0666666666667,2.7,105.666666666667,0.525991127935317
3.0,38.0666666666667,2.7,105.666666666667,0.525991127935317
2.57142857142857,9.54471428571429,2.3,161.542857142857,0.594017796751194
2.57142857142857,9.42671428571428,2.28571428571429,161.142857142857,0.589015089373952
2.57142857142857,9.69628571428571,2.31428571428571,161.771428571429,0.622044030202207
3.0,48.55,3.0,130.0,0.707106781186548
3.0,48.5128205128205,3.0,131.102564102564,0.716114874039433
3.0,48.4736842105263,3.0,132.263157894737,0.725476250110012
3.0,49.925,3.025,129.5,0.724137417898012
3.0,51.3,3.05,129.0,0.739932429347437
3.0,47.175,2.975,130.5,0.688748865697796
3.0,46.3506493506493,2.96103896103896,132.454545454545,0.692099355557103
3.0,47.8076923076923,2.98717948717949,131.358974358974,0.706990547639089
2.66666666666667,17.6833333333333,2.83333333333333,154.666666666667,1.34370962471642
2.5,17.6883333333333,2.81333333333333,154.466666666667,1.34107751039561
2.5,17.6958333333333,2.78333333333333,154.166666666667,1.33655859912272
2.5,17.7083333333333,2.73333333333333,153.666666666667,1.32748718344933
2.5,17.7333333333333,2.63333333333333,152.666666666667,1.30341431973448
2.33333333333333,5.89828571428571,2.42857142857143,101.571428571429,1.04978131833565
2.33333333333333,5.78614285714286,2.40714285714286,101.507142857143,1.04810324308403
2.33333333333333,5.74128571428571,2.39857142857143,101.481428571429,1.04730850375657
2.33333333333333,5.674,2.38571428571429,101.442857142857,1.04598357188488
2.33333333333333,5.62914285714286,2.37714285714286,101.417142857143,1.04501147342593
2.0,2.66124309392265,1.87016574585635,70.8287292817679,0.970415685344464
2.0,2.66141274238227,1.87257617728532,70.4986149584488,0.970676013336778
2.0,2.66149791955617,1.87378640776699,70.3328710124827,0.970804435803271
2.0,2.66175487465181,1.87743732590529,69.8328690807799,0.971182609561014
2.0,2.66201398601399,1.88111888111888,69.3286713286713,0.971549915143597
2.0,2.66192737430168,1.87988826815642,69.4972067039106,0.97142870584143
4.0,21.0,4.0,206.0,0.0
7.0,33.0,7.0,188.0,0.0
2.0,7.35,2.0,142.0,0.0
6.0,25.7,6.0,178.0,0.0
6.0,31.0,6.0,185.0,0.0
4.0,4.77,4.0,154.0,0.0
4.0,4.77,4.0,154.0,0.0
3.0,8.5486875,2.4375,175.25,0.863767185067828
3.0,8.6986875,2.4375,173.9375,0.863767185067828
3.0,8.8299375,2.4375,174.3125,0.863767185067828
3.0,9.0361875,2.4375,173.375,0.863767185067828
3.0,10.1424375,2.4375,173.0,0.863767185067828
3.0,10.6861875,2.4375,173.0,0.863767185067828
3.14285714285714,8.7674375,2.46875,174.15625,0.999511599482467
3.14285714285714,8.7674375,2.46875,174.15625,0.999511599482467
4.66666666666667,41.3866666666667,4.66666666666667,131.333333333333,1.69967317119759
4.0,40.7333333333333,4.0,124.333333333333,0.816496580927726
4.75,41.06,4.33333333333333,127.833333333333,1.37436854187255
4.75,41.2233333333333,4.5,129.583333333333,1.5545631755148
4.66666666666667,41.3866666666667,4.66666666666667,131.333333333333,1.69967317119759
4.0,39.0333333333333,4.0,118.666666666667,0.816496580927726
2.6,4.65157393483709,2.20802005012531,112.042606516291,0.497447962895084
2.6,4.63498377028714,2.20724094881398,111.802746566792,0.496678106719011
2.6,4.6405,2.2075,111.8825,0.496934351801121
2.6,5.21742372881356,2.08474576271186,106.827683615819,0.497046721986955
2.6,5.28551851851852,2.06944444444444,107.976851851852,0.451121715803103
2.6,5.33863405088063,2.0587084148728,107.921722113503,0.415546106517097
2.6,5.37386440677966,2.05084745762712,108.050847457627,0.387242700298165
2.6,5.41761561561561,2.04504504504505,108.720720720721,0.36483705822192
3.0,5.69069230769231,2.15384615384615,110.173076923077,0.600788436608204
3.16666666666667,5.0320625,2.24375,107.246875,0.695942481459495
2.25,3.82864285714286,2.26785714285714,104.285714285714,0.44284274170133
2.25,3.83471428571429,2.26428571428571,104.371428571429,0.440952123830019
2.25,5.4384,2.06666666666667,112.133333333333,0.249443825784929
2.25,5.30900389105058,2.07782101167315,115.315175097276,0.267889719502856
2.6,5.18107692307692,2.09230769230769,115.076923076923,0.338461538461538
2.6,5.14646153846154,2.1,115.346153846154,0.368990306314199
2.6,5.11184615384615,2.10769230769231,115.615384615385,0.397030396940429
2.6,5.3784,2.08,112.6,0.316649122321011
2.6,5.3484,2.08666666666667,112.833333333333,0.345189159093323
2.4,5.21107692307692,2.1,113.2,0.3
2.4,5.4044,2.08666666666667,110.973333333333,0.281345971280123
2.6,5.11184615384615,2.10769230769231,115.615384615385,0.397030396940429
2.83333333333333,5.1233625,2.05625,117.94125,0.527338541640946
2.83333333333333,5.1233625,2.05625,117.94125,0.527338541640946
2.83333333333333,5.1233625,2.05625,117.94125,0.527338541640946
2.66666666666667,32.9338983050847,3.15254237288136,142.016949152542,0.988296931329712
2.66666666666667,33.2216666666667,3.16666666666667,141.5,0.986013297183269
2.66666666666667,32.2323333333333,3.11333333333333,142.406666666667,0.993557021793694
2.66666666666667,32.0089285714286,3.10714285714286,143.678571428571,0.994243636219647
2.66666666666667,32.3280701754386,3.12280701754386,143.105263157895,0.992430570086382
5.0,21.6058823529412,5.17647058823529,151.941176470588,0.51281164041655
4.5,21.6051764705882,5.17529411764706,151.88,0.516642072562687
4.5,21.6041176470588,5.17352941176471,151.788235294118,0.522330086940417
4.5,21.6023529411765,5.17058823529412,151.635294117647,0.531661884905803
4.5,21.5988235294118,5.16470588235294,151.329411764706,0.549803362143432
4.5,21.5952941176471,5.15882352941177,151.023529411765,0.567304071935503
4.5,21.5917647058824,5.15294117647059,150.717647058824,0.584221600844006
4.5,21.5847058823529,5.14117647058824,150.105882352941,0.616497529721125
4.5,21.5776470588235,5.12941176470588,149.494117647059,0.646951862817295
4.66666666666667,21.5705882352941,5.11764705882353,148.882352941176,0.675830899592709
3.16666666666667,5.10705882352941,2.38235294117647,107.352941176471,1.00043243245264
3.57142857142857,5.22823529411765,2.38235294117647,107.494117647059,1.00043243245264
3.57142857142857,5.58604651162791,2.42441860465116,108.453488372093,1.06753748874989
3.57142857142857,5.93563218390805,2.46551724137931,109.390804597701,1.12774085902083
3.0,44.4857142857143,3.0,104.857142857143,4.44089209850063e-16
3.33333333333333,26.42,3.2,139.4,0.979795897113271
4.33333333333333,36.1052631578947,4.15789473684211,144.736842105263,1.03939040305955
4.0,35.9763157894737,4.15789473684211,145.894736842105,1.03939040305955
4.0,35.8473684210526,4.15789473684211,147.052631578947,1.03939040305955
4.0,35.7184210526316,4.15789473684211,148.210526315789,1.03939040305955
4.0,26.2157894736842,4.15789473684211,163.052631578947,1.03939040305955
4.0,26.2236842105263,4.15789473684211,162.631578947368,1.03939040305955
4.0,26.2315789473684,4.15789473684211,162.210526315789,1.03939040305955
4.0,26.2355263157895,4.15789473684211,162.0,1.03939040305955
4.0,26.2473684210526,4.15789473684211,161.368421052632,1.03939040305955
4.33333333333333,26.2631578947368,4.15789473684211,160.526315789474,1.03939040305955
3.0,6.615,3.0,193.0,2.0
3.5,10.31,4.25,155.75,1.29903810567666
3.5,10.175,4.25,170.5,1.29903810567666
5.5,14.5,5.33333333333333,153.0,0.471404520791032
5.5,13.06,5.2,149.0,0.4
3.5,12.475,4.25,144.5,1.29903810567666
3.5,10.68,3.5,131.0,0.5
4.0,11.58,4.0,113.5,1.0
5.0,59.0,5.33333333333333,149.0,0.942809041582063
5.0,58.3333333333333,5.33333333333333,151.0,0.942809041582063
4.5,40.6666666666667,5.0,155.666666666667,1.4142135623731
4.5,24.12,5.0,145.333333333333,1.4142135623731
4.5,18.18,4.5,123.0,1.5
4.5,24.12,5.0,145.333333333333,1.4142135623731
4.5,18.18,4.5,123.0,1.5
4.33333333333333,12.83125,5.4375,130.5625,0.998044963916957
4.66666666666667,12.83125,5.75,127.4375,0.968245836551854
4.66666666666667,12.51875,5.75,128.375,0.968245836551854
4.66666666666667,12.865,5.75,125.875,0.968245836551854
4.66666666666667,12.83125,5.75,129.5625,0.968245836551854
5.0,12.8125,5.8125,127.625,0.726184377413891
4.66666666666667,15.125,5.75,137.4375,0.968245836551854
4.66666666666667,14.8125,5.75,138.375,0.968245836551854
5.0,10.4263285024155,5.48309178743961,123.519323671498,0.724621577920912
5.33333333333333,12.4734134615385,5.62019230769231,120.576923076923,0.485338860149893
5.33333333333333,11.3431862745098,5.62254901960784,122.107843137255,0.484749149347533
4.0,10.3732558139535,5.18604651162791,127.209302325581,1.33391910694884
4.0,10.3855421686747,5.33734939759036,126.024096385542,1.08967894502121
4.25,12.1843373493976,5.4578313253012,123.493975903614,0.985450845623062
4.0,31.8,4.0,125.0,0.0
4.0,50.2,4.0,111.0,0.0
3.33333333333333,19.06,3.2,145.0,0.979795897113271
3.33333333333333,26.42,3.2,139.4,0.979795897113271
4.0,105.0,4.0,67.0,0.0
2.4,5.20428571428571,2.84285714285714,112.371428571429,1.36941816931461
2.4,5.18731428571428,2.84,112.36,1.37221406076874
2.4,5.11942857142857,2.82857142857143,112.314285714286,1.38328210707545
4.0,8.74074074074074,3.88888888888889,117.518518518519,0.785674201318386
3.0,3.87242979942693,2.4297994269341,110.489971346705,0.729112358166159
3.0,3.88012949640288,2.43165467625899,110.402877697842,0.730136083819584
3.66666666666667,4.06941176470588,4.41176470588235,117.352941176471,0.911290199107627
2.66666666666667,33.06,2.4,131.8,0.8
3.5,33.0685,2.404,131.829,0.807950493532865
3.5,33.077,2.408,131.858,0.815803898004907
3.5,33.094,2.416,131.916,0.831230413303074
3.5,33.1161,2.4264,131.9914,0.850754394640427
3.5,33.1722,2.4528,132.1828,0.897870903860906
3.5,33.23,2.48,132.38,0.943186089804128
3.5,33.4,2.56,132.96,1.06131993291373
2.75,33.05932,2.4002,131.8014,0.800024974610168
2.75,33.0566,2.401,131.807,0.80012436533329
2.75,33.0532,2.402,131.814,0.800247461726684
2.75,33.0498,2.403,131.821,0.800369289765668
2.75,33.0464,2.404,131.828,0.800489850029343
2.75,33.043,2.405,131.835,0.800609143090435
2.75,33.03756,2.4066,131.8462,0.800797377618084
2.75,33.026,2.41,131.87,0.801186619958172
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
3.0,36.2202333333333,2.67333333333333,106.363333333333,0.476048550278459
3.0,36.2071333333333,2.68,106.393333333333,0.480555234425069
3.0,36.1547333333333,2.70666666666667,106.513333333333,0.49728149863924
3.0,36.1023333333333,2.73333333333333,106.633333333333,0.512076383191241
2.6,3.855,2.27,104.782857142857,0.462863756566505
2.71428571428571,4.99578571428571,2.11,111.295714285714,0.414952665114606
2.71428571428571,5.00242857142857,2.11428571428571,111.310714285714,0.424023487990167
2.42857142857143,4.99721428571429,2.10714285714286,111.291428571429,0.408768683652128
2.42857142857143,5.006,2.10714285714286,111.3,0.408768683652128
2.42857142857143,4.98314285714286,2.10714285714286,111.281428571429,0.408768683652128
2.42857142857143,4.97082142857143,2.10714285714286,111.275,0.408768683652128
3.66666666666667,4.06941176470588,4.41176470588235,117.352941176471,0.911290199107627
5.0,7.57941947565543,5.37453183520599,120.494382022472,0.820036576509996
5.0,7.1344696969697,5.37878787878788,122.488636363636,0.816777695269306
5.0,9.33952830188679,5.37735849056604,120.905660377358,0.817876105724273
5.0,8.89828897338403,5.38022813688213,122.876425855513,0.815666902284309
5.33333333333333,10.2907751937984,5.5968992248062,120.62015503876,0.490520682776942
2.66666666666667,4.66692537313433,2.09701492537313,106.529850746269,0.363839455022355
2.66666666666667,4.24101408450704,2.13380281690141,102.570422535211,0.492605507958385
2.66666666666667,3.86053333333333,2.16666666666667,99.0333333333333,0.582141639885766
2.28571428571429,5.37132330827068,2.06766917293233,109.774436090226,0.251177339676542
2.28571428571429,5.52905882352941,2.07352941176471,107.985294117647,0.26100351984263
2.28571428571429,5.67998561151079,2.07913669064748,106.273381294964,0.269951986176888
2.28571428571429,5.82453521126761,2.08450704225352,104.633802816901,0.278146727579317
2.28571428571429,5.96310344827586,2.08965517241379,103.062068965517,0.285687105892524
2.25,4.45527272727273,2.16818181818182,105.622727272727,0.374027665039467
3.0,38.25,2.70333333333333,105.6,0.531026260074668
3.0,39.2766666666667,2.722,105.226666666667,0.558016726153138
3.0,39.9,2.73333333333333,105.0,0.573488351136175
3.0,41.0733333333333,2.75466666666667,104.573333333333,0.600953316730084
2.66666666666667,36.2466666666667,2.67333333333333,106.153333333333,0.468994195652308
2.66666666666667,36.2866666666667,2.69333333333333,105.613333333333,0.461109772421082
2.66666666666667,36.3533333333333,2.72666666666667,104.713333333333,0.445670531022887
2.66666666666667,36.3733333333333,2.73666666666667,104.443333333333,0.440441697491154
3.5,7.175,3.75,164.25,0.433012701892219
4.66666666666667,12.9666666666667,4.66666666666667,170.333333333333,1.24721912892465
3.16666666666667,4.27515789473684,2.27421052631579,104.472631578947,0.664963915043703
3.16666666666667,4.33542105263158,2.28473684210526,104.591052631579,0.691663657393136
3.16666666666667,4.39568421052632,2.29526315789474,104.709473684211,0.717215877514189
3.16666666666667,4.45594736842105,2.30578947368421,104.827894736842,0.741739178087722
3.16666666666667,4.50305263157895,2.31631578947368,104.985789473684,0.765332473513211
3.33333333333333,4.47673684210526,2.32947368421053,104.92,0.834060919674655
3.0,3.866,2.42857142857143,110.488571428571,0.728431359084684
2.2,9.23857142857143,2.11428571428571,173.228571428571,0.318157963590287
2.2,9.23314285714286,2.10714285714286,172.964285714286,0.309294787065871
2.2,9.22771428571428,2.1,172.7,0.3
2.25,9.36028571428571,2.14285714285714,174.571428571429,0.349927106111883
2.2,9.31857142857143,2.11428571428571,173.457142857143,0.318157963590287
2.2,9.30814285714286,2.10714285714286,173.178571428571,0.309294787065871
2.2,9.29771428571429,2.1,172.9,0.3
2.25,10.7745714285714,2.14285714285714,173.571428571429,0.349927106111883
2.2,10.45,2.11428571428571,172.657142857143,0.318157963590287
2.2,10.3688571428571,2.10714285714286,172.428571428571,0.309294787065871
2.2,10.2877142857143,2.1,172.2,0.3
2.16666666666667,5.18492332871711,2.03147425406018,113.346846279743,0.174595605304183
2.16666666666667,5.21090659866114,2.03187759005419,108.956327701626,0.175674156626775
2.16666666666667,5.22853693367527,2.02514205259717,109.12032986373,0.156556474757114
2.16666666666667,5.19843874072589,2.02506516944055,106.878083015841,0.156323084416417
3.0,3.95036676217765,2.5730659025788,117.58452722063,0.904282741436074
3.4,3.96426361031519,2.57736389684814,117.621776504298,0.908667551187974
3.4,3.97816045845272,2.58166189111748,117.659025787966,0.913011070686045
3.4,3.99205730659026,2.58595988538682,117.696275071633,0.917313886463694
3.4,4.00595415472779,2.59025787965616,117.733524355301,0.921576568654769
3.4,4.02285714285714,2.59714285714286,117.608571428571,0.929204180018184
