superconduct/table37.range_atomic_mass,superconduct/table37.wtd_mean_ThermalConductivity,superconduct/table37.wtd_range_fie,superconduct/table37.wtd_std_ThermalConductivity
104.060189,78.85,493.2535,44.656214573114
136.31906,97.4114157559269,680.294714341236,167.016114270837
21.18,37.0,32.75,34.0
79.6,19.0429,432.20329,16.0574860918514
135.9646,178.575225714286,241.157142857143,191.840790401885
75.35947,115.25,281.375,164.461811676754
121.3276,104.429956666667,605.266666666667,170.799496009736
79.972275,65.5,379.165,25.5528863340328
43.357,22.35,196.675,0.476969600708473
121.3276,108.502176,696.271466666667,173.598282000129
151.2596,97.4437056281407,701.730073444144,166.837002655028
149.35206,35.6980857286432,125.718090452261,31.0538731802012
176.2176,80.6710966666667,228.916666666667,69.559381924224
137.89753,77.620125,314.2975,71.8651469075718
146.025069,114.8075,172.55925,118.837601135962
184.5906,55.55079,563.425,130.398317986177
122.90607,100.2138216,678.4832,168.614680048036
124.90825,14.7607484617407,511.911569813305,28.0727548062926
188.3839,83.2450815384615,661.753846153846,144.828104513589
111.9239314,143.333333333333,198.416666666667,93.6832725493487
17.364,63.8333333333333,481.476666666667,55.741715876791
36.06133,12.9977,526.40998,0.343066626182146
81.482,55.662,361.8018,23.3589331091983
46.6827,114.6,294.26,29.5878353381926
59.94547,5.86857142857143,305.471428571429,6.17599830813131
72.9845,108.0,40.8,40.0998753115268
71.6206,156.140376962025,678.70253164557,176.408776614263
122.90607,95.8764282758621,692.790421455939,166.302044144278
98.2287,64.22,364.274,23.8279583682698
55.0385,29.97,569.818,27.4643241314983
141.2506,95.7868044427364,699.424365872406,166.662264650432
122.90607,60.99376,738.139285714286,138.524201863492
85.0706,74.4755382733813,702.020863309353,140.554192151495
157.0546,85.295948,739.62,157.750314353662
104.060189,101.825,432.5925,100.582028091504
188.3839,89.419316,250.842,155.506611651696
166.4793,122.1,456.57,41.6327995695701
164.1558,65.3833333333333,235.963333333333,45.1590122665331
8.89,34.6113360323887,89.9781376518218,31.9976396054503
122.90607,61.34376,738.578571428571,138.437713993087
175.135,59.4781758957655,509.962866449511,67.1921772964104
192.981,98.5081894117647,686.901176470588,152.891335667706
124.90825,182.868082857143,311.762857142857,190.036274962578
158.9674,96.3058507692308,704.218307692308,166.485225804312
124.1166,60.8380457142857,741.084,138.576110176554
192.981,69.0707438269987,702.85753604194,135.959357954188
166.9985,74.804,519.7778,44.1956738154313
11.9925,166.666666666667,327.533333333333,23.5702260395516
192.981,166.604522330097,203.102912621359,164.561674937506
39.8617,49.8,322.083333333333,42.274767888186
188.3839,155.166184285714,141.0,166.588728881609
122.90607,61.5009028571429,734.657142857143,138.395228788671
128.2426,63.3391647058824,662.85294117647,139.978792660364
192.981,43.5744751620142,704.531648864554,112.638269944868
65.9248414,64.745,450.081,51.884631395048
122.90607,35.506666,272.154375,31.0930353508374
192.981,48.1659021276596,826.944680851064,121.93486028602
188.3839,54.9036555555556,669.377777777778,123.099012087477
192.981,42.7963163636364,681.802727272727,113.494906814726
121.3276,97.9869387301587,684.308571428571,166.870284815462
0.0,0.52,0.0,0.0
122.454,57.7058823529412,460.788235294118,15.1454310947224
192.981,177.002580582524,196.159223300971,169.436012299258
164.1558,65.4166666666667,223.983333333333,45.1229031522672
102.5604,45.8,200.94,30.863570759068
192.981,150.571105333333,179.176,161.630853549473
156.448,65.0166666666667,245.395833333333,45.5678950090473
78.04238,94.2,168.26,45.5605092157671
157.0546,98.8514265116279,655.611627906977,166.150045786857
88.49,47.5,264.2625,23.254031908467
151.689,64.5,172.233333333333,46.1510202126309
24.08747,64.75,283.225,29.8778764305631
77.2173,7.67824333333333,247.266666666667,10.8341202433372
151.2596,110.080842666667,661.586666666667,174.948778564645
124.90825,96.5048306748939,685.109255688392,166.664979102523
92.382,32.656,412.18,31.1720654432779
67.9806,71.3333333333333,142.1,15.2825245151302
192.981,68.634176,688.436,136.61492205563
121.3276,96.1294022565688,702.536939721793,166.054468844622
184.5906,82.133171949487,671.840331491713,144.417434533341
121.3276,109.080932266667,528.272,159.617931106846
78.3345,55.0,251.166666666667,35.8678128689219
21.6885,38.25,297.575,12.5573683548744
100.82965,86.205,464.2025,59.8074658801056
121.3276,95.9741914109484,703.556900539707,165.930414734611
122.90607,211.1408225,365.73625,191.121729958515
192.981,5.0874056,293.3,6.68844230175133
9.084,335.4,459.05,133.382307672345
122.454,59.8070588235294,532.022705882353,12.647359996414
106.84047,56.576,496.726666666667,67.3709529693621
16.1705386,75.9583333333333,497.872666666667,71.2498416177577
33.8603,11.0681264824121,366.675879396985,10.9869462768066
166.9985,78.0533333333333,282.28,56.0887138578005
122.90607,64.0780457142857,740.238857142857,139.578831401598
129.305,65.45,262.2325,45.0895128235676
188.3839,87.201620625,651.5765625,144.490817997891
122.90607,41.856701,237.84,38.0403307170216
67.7685,54.6625,349.90875,10.065962137322
121.3276,94.26662,700.155830769231,164.317249795481
121.3276,99.8863376916946,636.071465008768,168.394213651335
191.2006,89.370819339675,601.423912104724,152.213096376692
191.2006,90.54454,638.13125,152.862578414197
122.90607,60.5266169318182,647.716477272727,138.245481442001
121.3276,96.3989276923077,659.715384615385,166.440382618967
150.287,27.2694300518135,224.274611398964,34.1449204710697
121.3276,92.9743123076923,701.712,163.956614619498
166.9985,110.5,41.05,39.5
92.382,33.084,401.02,31.643592463562
46.6827,114.6,294.26,29.5878353381926
121.3276,90.309229068323,683.749844720497,160.281888855663
122.90607,61.34376,738.578571428571,138.437713993087
162.1445,86.6666666666667,53.3666666666666,51.8480686450539
191.2006,119.6908225,145.7425,163.250021738392
192.981,21.01329,586.8,35.9134421903197
146.5006,97.9987133333333,663.402325581395,166.538320673733
85.797,142.89,717.656,22.6083590735816
171.935698,110.2,96.54,65.1564271580325
104.060189,120.5,275.375,115.18137870333
127.5485,36.0,29.4666666666667,13.1402688962847
192.981,71.2750453937008,705.400393700788,136.788435295748
96.0068,8.26,213.7,7.74
124.1166,154.3220725,234.69375,179.310566553164
65.9248414,143.4,329.655,160.65410047677
192.981,131.1783225,172.9625,164.686741404395
171.8293,148.9,301.648,9.36963179639414
121.3276,96.7263860985145,694.135574667709,166.269347903536
192.981,8.731948,767.74,12.3442824021138
152.93481,96.4600508083141,700.965665896844,166.489849733315
124.90825,38.383407027027,113.405405405405,30.5748639697246
81.482,55.4592,362.57808,23.0117608052926
121.3276,104.196623333333,655.795166666667,170.586676030632
90.6245,62.4375,448.575,23.162385320817
141.2506,95.9835430769231,694.901538461538,166.644826803475
121.3276,86.5220046153846,683.696923076923,157.410453242674
0.0,96.0,0.0,0.0
16.1705386,76.3333333333333,494.986666666667,71.8857117621823
184.5906,204.029689090909,179.545454545455,165.915541595068
134.3606,35.5066618,283.3785,31.0930401433572
141.2506,109.927509333333,696.66,175.042517887992
128.2426,101.036769876415,678.754150291207,162.126754286051
125.3163,227.820598181818,255.422727272727,159.409001169194
192.981,71.194176,696.217333333333,137.253474809004
124.90825,103.771382142857,699.685,171.16533543686
121.3276,90.4058507692308,697.705615384615,162.021314564679
141.2506,179.603797142857,272.228571428571,191.052323823893
74.355,21.3233034571063,556.231113956466,28.5463968179782
87.8364614,91.6,469.8,71.955819778528
98.8186,32.815948,564.66,40.1586102941715
121.3276,95.7534004334366,700.363544891641,165.712009584003
192.981,13.3210793968637,743.887092882992,29.2191642530966
2.89212000000001,81.86,423.544,46.80983230049
124.1166,31.274359,290.86125,32.4024508906832
141.2506,126.5033225,145.7425,161.658310905357
168.93718,83.2,504.845,57.2560913789965
128.2426,90.7904328571428,651.994285714286,161.655755756319
72.90645,89.1373892307692,683.696923076923,156.388136693505
192.981,135.2033225,172.7225,164.365177800144
124.1166,32.518459,290.86125,32.1411385369177
13.494,71.3333333333333,287.7,62.6968012652072
0.0,67.0,0.0,0.0
191.2006,123.702658,133.1,160.072022772203
184.5906,55.1511369620253,568.82102258625,130.012931570704
121.3276,95.9081481995323,693.305003897116,165.432021542384
184.273,58.9402985074627,278.779104477612,43.6218077041012
188.3839,74.414176,698.2984,135.60185883819
191.20906,26.9028776470588,565.867908496732,50.1315734509884
191.2006,144.475225714286,184.995714285714,168.012186968743
55.0385,138.48,595.543,36.6312653344107
148.88288,19.1786666666667,407.413333333333,26.7439191510062
84.283,16.7749205882353,351.041176470588,26.9107876897278
121.3276,96.8949593103448,691.395611285266,166.185785183081
184.5906,117.5939475,162.196875,165.583051781211
89.5653,74.08,305.682,14.9128669275897
146.5006,71.5151885714286,734.142857142857,137.676923811372
78.256569,277.833333333333,623.05,94.2875330512411
192.981,68.7299836697248,703.668807339449,136.066838299091
122.90607,60.9151885714286,746.035714285714,138.549981406988
192.981,87.7494745191313,687.247880041365,146.331384010024
177.60023072,52.2,505.466666666667,62.0839753881789
170.2076,101.396623333333,643.898333333333,165.283721107614
98.2287,59.3,357.555,22.9893453582306
122.90607,60.54376,748.313428571429,137.282594204916
23.115,39.76,90.65,39.24
122.90607,93.4923188939256,706.411876699909,154.758229608364
0.0,82.0,0.0,0.0
122.90607,93.6872254545455,706.254545454545,154.919024564418
93.30062,49.5,403.425,2.59807621135332
21.406,53.5036018009004,526.917126063032,23.4005471054831
121.3276,96.0543123076923,705.939015384615,166.100943145038
188.3839,169.032658,164.61,166.466962488371
89.16,39.7294117647059,557.235294117647,30.6676254802219
0.0,235.0,0.0,0.0
192.981,135.6470725,183.109375,164.062459327208
3.05362,79.5,259.08,38.9518934071246
151.2596,96.5942106647109,660.000331969428,166.715352561417
122.90607,38.506673,253.4475,35.4222573054712
97.32362,67.2,70.24,16.166632302369
71.6206,28.3849675,413.5625,29.6676403672435
192.981,43.7363163636364,704.922454545454,113.335224877881
184.5906,182.702953333333,136.666666666667,170.063245848255
122.90607,61.34376,738.578571428571,138.437713993087
192.981,16.415948,743.94,32.269444915572
121.3276,94.2450815384615,700.086153846154,164.295522861652
192.981,67.374176,684.474666666667,136.268659095868
141.2506,60.6709028571429,738.769285714286,138.634902661363
122.90607,30.0382481818182,230.406818181818,31.7659415001234
121.3276,108.614176,696.2768,173.585985845553
71.755,40.748,364.597,38.5187104664733
71.6206,22.1644675,413.5625,29.7004816017787
164.1315,122.6,239.02,54.8
39.046,83.7266666666667,457.300333333333,51.2993043054408
113.1344614,68.2566591984068,401.821832213094,95.9977911127276
75.35947,344.714285714286,561.271428571429,135.421790065299
46.08,56.7775,446.4,5.0554914449537
85.772,81.0976428571429,388.517142857143,37.6140671085151
134.3606,96.4621413899614,663.007335907336,166.804620818343
188.3839,99.1369888888889,717.797777777778,157.914716940956
122.90607,61.34376,738.578571428571,138.437713993087
192.981,71.921976,699.156046666667,136.979314539532
39.046,83.7466666666667,451.889333333333,51.2713287867162
75.8032,98.7025,426.45,128.359797079343
82.148569,299.77,766.2795,66.3738434927495
192.981,68.7824083093054,702.69501965924,136.046125216086
68.47,38.2705882352941,575.705882352941,27.1229827594906
136.372,58.376,329.8664,32.2233862900844
45.03938,30.9,362.56,13.5974262270475
26.237,51.0,326.0,44.0
3.05362,66.75,461.34,30.3510708213071
122.90607,59.79876,746.661857142857,136.358244521671
70.1485,79.6,379.245714285714,36.4834208922354
192.981,80.77943,234.1975,143.392266667202
141.2506,58.849533125,741.239423076923,128.255968427146
192.981,72.414176,661.026666666667,137.579264999148
125.4233,66.3657142857143,318.9,64.6407157972087
122.90607,100.862883317536,692.830927992661,166.697307735285
121.3276,86.0281584615385,682.529076923077,156.929002153053
39.83765,45.9411764705882,557.235294117647,41.1603329721787
27.0876,138.095238095238,1014.07142857143,8.5183541999992
135.9646,55.9097529411765,753.349411764706,126.624200597425
174.2306,15.394935,937.8875,29.5147675955288
77.2173,13.9859409937888,406.655279503106,25.532512885916
7.07104500000001,20.5557,518.9654,4.30900075539562
1.78040000000001,29.6,431.58,10.8
158.12321,65.1,228.933333333333,45.4857853253812
65.9248414,94.3625,490.46625,75.8294539987596
121.3276,81.8498399250936,694.511985018726,153.515743472634
126.516,158.71094,253.441428571429,181.987053455031
152.93481,98.5978246892211,646.884421715185,167.683421256835
114.89377,52.4610666666667,285.766666666667,62.2700399159089
192.981,120.386175555556,163.885444444444,160.084255913864
122.90607,91.9385124522761,726.696182085169,163.878372264355
192.981,64.76056046875,695.495833333333,134.605842936759
13.94638,18.3466666666667,405.733333333333,25.2107137719044
48.987,53.925,447.06375,9.0633534080935
81.482,55.2,277.98,22.6750964716801
119.587,86.6,239.02,54.5365932195989
122.90607,61.1223314285714,749.291142857143,137.789465195035
121.3276,100.65634064257,630.851004016064,168.812853083258
122.90607,28.042073,253.4475,32.6519627956209
128.2426,61.8694742857143,737.226142857143,138.230976416416
92.382,33.94,378.7,32.5492918509758
77.2173,29.4247158774373,308.940389972145,50.027092463213
41.6375,51.07,441.279,44.775943317813
11.9925,162.5,442.15,21.650635094611
191.2006,107.464718571429,655.498285714286,160.224129763494
164.4833,18.9740030487805,384.979268292683,38.3984199593903
124.90825,96.6783576061776,692.514671814672,166.698853940111
13.977283,41.2,214.13,38.493635837629
121.3276,96.6814573337448,657.799891991976,166.60224110502
176.2176,71.7294742857143,744.142142857143,137.775531964575
10.8418,348.325,406.7925,151.582384778047
121.3276,109.390176,698.3568,174.236445971618
12.782,35.1575,428.641,32.1934417816735
192.981,131.1783225,170.865,164.686741404395
188.3839,74.3527738461539,697.986153846154,141.64768053803
2.8167,45.34,510.654,2.61235525914834
1.68237999999999,50.9,531.27,9.3
136.31906,96.4383771527511,666.429742208542,166.460291088399
124.90825,97.764120625,679.07109375,167.365353250745
81.482,55.8216,356.04024,23.5884584795192
146.5006,37.8428664864865,102.486486486486,31.033090804536
121.3276,110.667509333333,685.68,174.659276177232
124.90825,110.134176,689.788,174.920544782288
188.3839,71.364176,698.2984,134.798509242396
122.90607,61.6580457142857,730.735714285714,138.352552052899
89.3115,137.4,377.15,25.2
98.2287,65.04,342.248,24.9991679861551
121.3276,96.3989276923077,659.715384615385,166.440382618967
158.9674,96.3220046153846,667.592307692308,166.477287315448
151.2596,92.0127419121049,695.117116422514,162.713093659116
191.2006,147.348082857143,186.482857142857,168.595975657262
121.3276,110.508795240642,657.545187165775,175.01768168765
192.981,153.186438666667,188.921333333333,162.469618664711
80.89568,64.6752766666667,245.966666666667,57.64062928022
121.3276,106.891400154469,640.017984553145,172.727432401006
65.9248414,99.7164948453608,350.20206185567,78.6427852130404
122.90607,61.2580457142857,750.126257142857,138.320830820881
56.605,177.0944,300.5,184.614722508905
192.981,74.9436121212121,703.059393939394,139.023824335967
121.3276,96.6963732098765,657.698765432099,166.610768581218
192.981,11.806948,784.59508,26.7007004182126
3.05362,62.5,528.76,25.5
138.2339,92.6,357.96,2.8
12.782,35.1393034825871,425.557213930348,32.366073040948
96.4116,75.4720046153846,697.047692307692,142.154101024972
167.8406,43.1153221153846,931.454807692308,72.2327454024781
71.755,44.3112967032967,247.609230769231,38.3159439666417
122.90607,60.24376,746.784357142857,136.845704819814
122.90607,60.1866171428571,747.418757142857,136.846838600302
126.89477,96.15,519.7725,51.6931088250649
114.33723072,138.333333333333,650.16404494382,36.5736818934182
191.2006,195.335548333333,198.083333333333,160.032362194414
47.8824,65.3333333333333,161.6,45.2130757881193
192.981,72.054176,661.026666666667,137.711955778813
96.5694,43.2,74.8599999999999,43.1110194729839
192.981,72.954176,686.016,137.378219698851
57.925255,20.6285536551724,573.761379310345,43.5888979099539
24.08747,29.5,370.415,28.735866091002
121.3276,95.3403284066768,639.374658573596,165.543095714962
72.90645,86.6681584615385,677.857692307692,153.975946913043
71.52,63.4137931034483,385.510344827586,22.4153845588852
146.5006,35.006673,253.4475,31.4647902204196
122.454,59.8117647058824,533.293529411765,12.6295583432136
121.3276,121.836165714286,269.674285714286,176.076948471514
179.419,55.3333333333333,307.333333333333,31.8416219575713
71.755,44.0878241758242,260.476923076923,38.5626725438905
121.3276,93.5211111869666,708.340496508922,163.753942665803
100.8404519,45.5181818181818,571.318181818182,62.4562827930912
82.09538,30.5217391304348,609.269565217391,9.09309133457394
11.6815,40.78,466.612,44.0673529951596
124.90825,98.1256914551084,684.248606811145,166.31217378093
170.13688,88.0,215.716666666667,51.9711458407451
192.981,44.9781345454546,711.317272727273,113.090247863417
184.5906,55.55079,563.425,130.398317986177
121.3276,172.575225714286,287.076428571429,188.967699807643
128.2426,97.4621413899614,702.680694980695,166.709281855266
157.0546,113.207509333333,696.390666666667,173.999655767882
189.9819968,4.53313846153846,408.784615384615,5.87713753658236
122.90607,61.0866171428572,750.019357142857,138.33632890701
121.3276,93.8604661538462,700.639153846154,164.061379826963
6.01000000000002,129.6,542.66,40.8
85.58362,50.9,539.72,9.3
122.90607,61.1761739376608,743.580411781527,138.544699319128
192.981,5.08738096,302.16,6.6884609435309
23.9599614,39.16,601.008,39.9756726022215
121.3276,117.698317894737,499.989473684211,161.806092611332
167.8406,65.8806515789474,750.088157894737,139.121185903096
89.72388,28.1,446.73,12.1404283285228
15.414,129.013333333333,611.836666666667,185.101071729894
48.64,36.128,248.35,34.1461297367652
134.3606,122.6783225,144.775,162.406832605337
184.5906,117.5939475,162.196875,165.583051781211
192.981,4.96491666666667,371.241666666667,6.23769998680514
192.981,71.4617076315789,669.606578947368,136.919832431203
46.6827,114.576,438.7294,29.6118257458064
179.419,47.0,260.2,28.2842712474619
50.9094,108.0,309.425,24.2487113059643
124.90825,96.6346448148148,697.056790123457,166.64102246695
192.981,43.9017709090909,648.509090909091,113.31278667335
107.931708,29.1665882352941,681.958823529412,50.473021666278
191.2006,103.282665,643.14,156.202350018321
29.80415,96.0,205.9,56.819890883387
98.2287,61.76,345.0,22.8250388827708
114.89377,70.1540966666667,324.0,69.8460452636133
47.5466,113.224422857143,366.321428571428,145.264100398492
91.7284614,118.666666666667,43.6666666666667,82.4311160235556
106.353238,49.825488,203.14,28.4363633527541
122.90607,101.245178159509,690.833128834356,166.837581331888
164.110238,49.6472,254.802,28.3684097432338
85.149,62.7866666666667,524.670666666667,52.283915521145
122.90607,106.674591217574,687.888501986445,163.716421977192
99.124,128.8,451.865,24.2808566570457
128.2426,109.251948956743,741.232315521629,172.7242680849
51.93183072,89.7716666666667,311.6095,37.5079040188717
5.83999999999999,11.4,188.08,10.2878569196893
191.2006,90.51329,638.6125,152.877711542998
1.21053000000001,12.974,527.0444,0.226548008157212
71.6206,11.488548,787.600664,15.062359999334
48.64,36.19,270.075,34.0836133647828
141.2506,95.9450815384615,705.028461538461,166.664204595991
188.3839,48.0144981818182,648.509090909091,112.621930629877
121.3276,100.125694733142,634.448673697667,168.52483683424
151.2596,82.4241185073294,698.608594389464,152.756622242468
71.6206,31.0849675,473.98,33.4813389884588
130.00638,29.4666666666667,408.063333333333,6.27552565306064
192.981,171.56173442623,232.537704918033,172.668347654481
0.0,13.0,0.0,0.0
192.981,67.9163525,619.7125,134.344732000948
81.482,55.872,354.2208,23.6602539293221
184.5906,103.5792275,649.4334375,156.075714846998
114.33723072,61.056,354.6912,27.5429276584752
85.149,138.83606557377,482.115846994536,8.30467705711803
13.0964614,195.0,69.6,34.8807492274272
45.034,71.0093333333333,530.430266666667,62.4465524499863
122.90607,99.3546135621663,698.651487414188,166.460848730375
121.3276,98.2029517235901,683.000873709293,166.919792653569
139.549,80.1111111111111,295.633333333333,62.6497219013859
128.2426,109.046645,303.9705,168.190039511465
99.006,65.6666666666667,326.633333333333,30.169889330626
128.24,59.9949140893471,438.819243986254,66.7260497432577
175.135,58.0426666666667,485.12,66.6418631658976
156.8584614,102.295,460.075875,78.8102973919018
20.8854614,43.726,531.83,64.4640901898103
121.3276,236.60712372093,294.872093023256,162.840053499492
121.3276,97.2213449340574,654.139565554693,166.909770832964
81.482,55.6872,360.89208,23.395396046231
158.9674,96.2758507692308,698.952307692308,166.499963550023
0.0,31.0,0.0,0.0
104.060189,120.5,275.375,115.18137870333
19.7318,47.4111675126904,415.159898477157,79.8599565938076
184.5906,99.493316,231.832,153.725022727672
135.9646,97.5180402184087,655.884711388455,167.324727703634
133.431,80.5555555555555,296.588888888889,62.1845123824808
63.9046,111.327594285714,350.391428571429,144.471053683468
51.9784614,51.374054054054,400.875675675676,58.1560667960469
13.494,71.3333333333333,287.7,62.6968012652072
29.972655,52.5714285714286,26.7571428571429,41.0743477223477
17.2502,105.333333333333,407.733333333333,63.1682057859982
185.276,128.333333333333,248.316666666667,30.6412938514171
103.31115,105.666666666667,373.6,62.6968012652072
122.90607,39.4488744444444,112.527777777778,30.3114899471448
40.2825,58.3333333333333,259.75,32.7753294754183
117.6,53.7368421052632,340.315789473684,25.6696464315821
98.2287,65.04,338.28,22.1837417943863
126.86035,55.8447368421053,480.868421052632,67.2134706986018
62.865,41.8351515151515,423.819191919192,38.9271870502315
192.981,71.1808426666667,696.446666666667,137.258835832384
4.023,57.048,392.7952,16.4622506359246
67.8745,73.71,327.387,55.8192251827271
100.038,83.284,354.7156,52.9669646477878
122.90607,37.1019722077922,285.19974025974,31.3067715381524
122.90607,99.4732659756098,699.119817073171,166.32134792664
192.981,72.414176,661.026666666667,137.579264999148
124.90825,36.4537514579055,166.821765913758,30.9529506307751
192.981,42.7965711971831,669.570070422535,111.713461817611
124.90825,110.187509333333,696.809333333333,174.891527802372
128.2426,62.511466002886,732.967965367965,138.780795597287
13.494,86.4,282.013333333333,63.8005224639004
121.3276,102.039279367089,680.467088607595,168.122389157761
146.5006,97.2450815384615,668.4,166.117226555639
121.3276,96.7710216988417,657.192664092664,166.65341885637
89.5653,70.84,202.461,16.6497567549799
192.981,71.1875093333333,696.9,137.256131223277
0.0,48.0,0.0,0.0
141.2506,61.09376,738.769285714286,138.49717390073
184.5906,58.6280151898734,565.841772151899,133.858195524485
192.981,69.394176,696.6968,135.157890560432
22.856,54.8,362.88,47.6
128.09447,45.1565217391304,178.852173913043,56.8784013877275
134.3606,60.8294742857143,738.769285714286,138.579130686535
146.8813,101.9,290.4,52.8194093113507
188.3839,72.3220046153846,686.8,140.676077561411
158.9674,98.1904532612056,696.314837712519,166.135440444688
146.5006,168.899705136758,253.6140760507,188.94524055406
90.259,47.7,368.56,41.9500893920383
192.981,65.9908426666667,697.300666666667,134.68634821048
121.3276,87.8373892307692,693.699230769231,160.021396318422
184.5906,50.7306515789474,748.062631578947,121.985190988301
122.90607,101.108510708661,683.455905511811,168.100663932427
157.0546,113.290305263158,683.35,173.099087078257
124.90825,97.4927683268482,695.881322957198,167.096470757143
192.981,103.841842222222,144.551666666667,158.753616561273
137.89753,35.1454590361446,309.890361445783,30.6472819072667
192.981,72.414176,661.026666666667,137.579264999148
122.90607,23.065645,193.0,32.7183453334376
0.0,3.0,0.0,0.0
192.981,144.072368571429,192.422857142857,167.751546301592
0.0,13.0,0.0,0.0
122.90607,61.6266171428571,731.52,138.361102731057
19.7318,109.75,469.125,184.896423707978
46.6827,114.5208,431.85102,29.66685637812
24.059,39.724,282.784,39.2761503205189
122.90607,61.56376,733.088571428571,138.378181088031
122.90607,61.2180457142857,741.715714285714,138.471564372541
188.3839,93.8481,713.141666666667,149.994744600526
43.9639,113.35,77.4039999999999,22.2784088300758
108.060719,72.7,317.11,62.1
90.247,116.25,323.825,39.404155872192
192.981,43.6804074932615,656.271608265948,112.690772342317
96.5694,40.94,206.126,36.9975188357273
59.94547,57.0967741935484,473.590860215054,67.3856378106089
188.3839,72.7008426666667,661.06,137.48980757019
136.31906,164.886168421053,213.105263157895,189.983521230226
37.026805,121.84,49.924,19.3590908877457
74.82,123.4,269.92,53.2
124.90825,23.065645,196.625,32.7183453334376
121.3276,100.116384724409,688.096850393701,167.804797428181
184.5906,105.459919117501,615.324838869608,157.772726734002
188.3839,69.5179928065395,674.386103542234,137.898780651468
157.0546,111.907509333333,693.0,174.068922360104
21.18,24.8983050847458,330.398305084746,31.7734005132927
77.2173,23.0652027777778,319.555555555556,35.7995494282279
184.5906,85.2910708946952,679.554473475851,145.065298132929
90.6245,67.625,409.175,31.4242641123066
157.0546,209.5795725,371.76325,190.77637859292
141.2506,97.435995625,651.1625,167.530013003316
121.3276,98.5203315723271,645.332704402516,167.640261329844
3.05362,122.0,415.12,34.0
32.5306,44.08,226.971,31.4495405371843
36.285955,96.586,502.8688,149.823450781245
53.31153,54.1,118.34,62.781287020895
122.90607,107.331645,307.6875,169.127224769456
124.90825,97.0088046320682,694.670875290472,166.854705722314
65.8973,16.8253343653251,398.61052631579,35.5306012357333
78.89968,28.1373846875,643.275,26.9636403894536
151.2596,95.5266203726708,690.424844720497,161.813549509576
121.3276,100.013852146848,635.206943335994,168.463856444354
192.981,13.922948,786.2802,30.1616137314822
46.922495,115.32,322.176,29.1104379905215
124.90825,107.127602015113,307.627959697733,170.022792919977
192.981,72.414176,661.026666666667,137.579264999148
26.237,50.32,457.6512,43.2857667137825
192.981,72.3768426666667,700.199226666667,137.52834746239
121.3276,176.003797142857,301.598571428571,190.178729637438
124.90825,110.134176,689.788,174.920544782288
13.494,78.8666666666667,407.74,63.6981074199924
122.90607,63.8109028571428,741.080857142857,139.497359709719
121.3276,91.9554678576953,692.031167826759,162.361632819031
92.382,35.8968,434.42848,33.0785935275368
108.84265,5.68857142857143,539.261142857143,6.33188288081251
124.90825,98.8291487203792,669.979936808847,167.97846582147
121.3276,92.5277877821012,688.164591439689,162.703646452824
104.060189,120.5,275.375,115.18137870333
121.3276,101.895839968102,674.81052631579,167.931397523238
164.1315,114.605263157895,398.763157894737,59.2317213527045
188.3839,90.9613578947368,638.210526315789,146.480572287165
166.4793,136.0,430.135294117647,19.6768003137765
122.90607,97.7043703769537,702.694698130555,166.569602252755
192.981,12.185948,752.2875,27.4146511055519
77.399,81.5071428571429,393.144857142857,37.1676695969132
121.3276,92.23262,705.694707692308,163.295999397187
121.3276,176.922152204836,311.602275960171,190.953381418915
124.90825,61.34376,738.578571428571,138.437713993087
122.90607,24.309745,304.62,32.7726868941055
101.32415,64.2413793103448,379.110344827586,20.4933213215222
105.41206,36.6853969072165,221.196907216495,35.3928106868346
121.3276,96.1849977505738,707.679954093343,164.548545853817
128.2426,90.78829,650.855357142857,161.656727253801
8.89,34.7581863979849,86.3591939546599,31.9990863335483
156.448,65.1666666666667,169.9,45.3960962589908
121.3276,95.2229107573416,698.993740340031,165.092080890806
89.3115,81.5714285714286,352.317857142857,37.1554923563785
2.04000000000001,86.2,147.4,43.1110194729839
122.90607,61.1580457142857,745.125,139.087001003406
77.2173,9.15616118421053,449.101315789474,16.7227928289498
192.981,134.6533225,159.195,164.735948802995
31.481,98.6885714285714,558.9,149.677810735361
67.484,50.6833333333333,564.865,68.1631600565062
122.90607,60.6126767283072,646.769985775249,138.324926135567
135.9646,54.0626941176471,759.703529411765,126.864641587141
134.3606,95.7626137682272,655.392555640829,166.514140150389
85.0706,27.1580457142857,648.871428571429,40.8605410369938
77.95206,32.567686746988,175.980722891566,39.8339567532781
167.8406,47.1618428571429,914.328571428571,74.7666155262104
151.2596,96.2450815384615,662.361538461538,166.514610257799
191.2006,10.175948,754.528,13.4272300270434
29.6228,39.472602739726,358.594520547945,36.4347559504788
192.981,160.36094,175.242857142857,169.116647470957
98.2287,56.84,370.11,22.8896133650178
13.0964614,202.083333333333,44.0333333333334,33.6314791362035
0.0,35.0,0.0,0.0
68.47,38.2235294117647,581.958823529412,27.1632868454673
192.981,135.7533225,112.575,163.991723933018
121.3276,96.3989276923077,659.715384615385,166.440382618967
141.2506,95.6973796930161,706.42847275518,166.548793970106
63.8765,33.15,459.675,11.2351012456497
156.448,65.1,257.25,45.4725924779605
76.89515,90.8,405.26,60.2574476724662
166.9985,77.9992666666667,289.16863,56.1494743174759
128.2426,59.6449028571429,746.246857142857,135.884706050029
93.30062,49.92,303.836,2.79885690952574
48.64,36.438,389.265,33.8312564945495
124.90825,184.118082857143,304.24,189.5705378185
122.90607,97.6259521565059,648.655050045496,155.444699656608
