criticaltemp,wtd_mean_atomic_mass,wtd_range_atomic_radius
2.91,94.2632,131.0
2.44,81.139514,95.95
2.58,81.46482,99.5
2.64,81.790126,103.05
2.94,83.416656,120.8
3.06,84.392574,131.45
3.17,84.71788,135.0
2.98,85.368492,142.1
3.0,85.693798,145.65
3.06,86.019104,149.2
2.67,79.799513191,79.3396
3.18,83.15129875,116.5
0.5,80.6103,97.4
5.0,28.0855,0.0
6.8,28.0855,0.0
3.77,84.71788,135.0
2.92,81.790126,103.05
2.6,80.488902,88.85
2.44,79.350331,76.425
2.31,78.21176,64.0
2.0,76.58523,46.25
4.4,81.2386216,142.38
4.35,80.5904128,139.29
4.23,79.942204,136.2
4.8,80.247566,119.6
5.0,80.552928,96.6
5.3,80.705609,86.7
4.5,79.299212,155.72
4.7,81.723984,153.4
4.7,79.251224,154.92
8.0,57.3255,70.0
1.86,138.996920588235,79.3529411764706
6.0,76.2681056521739,64.9565217391304
0.68,150.6907,84.0
0.57,150.68827894,105.81
0.15,150.68706841,105.615
0.03,150.68585788,105.42
3.95,12.0107,0.0
4.4,43.8698932142857,42.7714285714286
6.2,16.9966153846154,64.4615384615385
1.77,138.996920588235,79.3529411764706
1.63,137.947979411765,91.7882352941177
1.62,136.899038235294,89.6941176470588
1.54,134.801155882353,85.5058823529412
1.21,130.605391176471,79.3529411764706
0.75,126.409626470588,79.3529411764706
0.94,121.164920588235,87.3529411764706
1.11,118.018097058824,79.3529411764706
1.5,114.101943793103,65.0689655172414
4.5,105.267125793103,69.6206896551724
3.2,111.329186206897,65.7586206896552
1.2,122.136517241379,63.8275862068966
2.3,122.367580689655,64.3793103448276
4.0,123.199662068966,65.0689655172414
1.1,123.745367172414,69.6206896551724
3.2,141.677903448276,65.0689655172414
5.84,125.009042857143,59.1428571428571
3.0,93.1942857142857,63.8571428571429
4.7,135.201487142857,47.8571428571429
38.6,15.309,9.66666666666667
37.5,15.3982179533333,54.0666666666667
33.4,15.4874359066667,50.1333333333333
26.7,15.57665386,46.2
0.5,137.327,0.0
4.8,137.327,0.0
3.55,87.62,0.0
5.9,138.90547,0.0
4.86,138.90547,0.0
4.65,138.906317371,194.734
3.7,138.92120689,190.06
3.1,138.92120689,190.06
2.56,138.9296806,187.4
0.34,44.955912,0.0
0.52,91.224,0.0
9.2,92.90638,0.0
4.4,180.94788,0.0
3.732,118.71,0.0
3.403,114.818,0.0
4.301,180.94788,0.0
2.38,204.3833,0.0
4.156,200.59,0.0
4.017,200.59,0.0
1.18,26.9815386,0.0
6.3,127.6,0.0
10.7,30.973762,0.0
9.9,35.3685458,76.8
2.4,74.9216,0.0
8.4,28.0855,0.0
5.2,28.0855,0.0
4.3,127.6,0.0
2.1,118.506,40.75
36.6,15.3536089766667,56.0333333333333
35.8,15.3714525673333,55.2466666666667
33.4,15.3982179533333,54.0666666666667
31.5,15.44282693,52.1
29.1,15.4874359066667,50.1333333333333
32.1,15.3982179533333,54.0666666666667
25.6,15.4874359066667,50.1333333333333
7.9,15.57665386,46.2
36.0,15.3393924,54.0986666666667
21.0,15.38898,47.7333333333333
6.9,39.2147,60.6785714285714
6.4,42.47918,76.0
0.061,167.3943666,76.38
0.51,167.38901487,75.791
1.32,167.38169145,74.985
1.88,122.672345177665,55.6598984771574
0.189,123.22269035533,8.95939086294417
0.087,123.22269035533,8.95939086294417
1.24,81.1087551428571,40.8571428571428
1.23,99.9435428571429,34.0
2.21,175.5895625,51.375
11.3,44.4426038314176,70.8965517241379
11.9,45.765842,74.4
12.3,47.0310191666667,78.9
12.8,47.8099804255319,78.7404255319149
14.7,55.121040625,102.625
2.7,121.372871794872,12.9230769230769
2.04,121.510146596859,9.92670157068063
1.55,121.653294117647,6.80213903743316
1.15,121.802699453552,3.54098360655738
1.06,121.841076923077,2.7032967032967
2.6,120.76311627907,26.2325581395349
2.8,120.904666666667,23.1428571428572
3.41,121.05312195122,19.9024390243902
3.51,121.161424317618,17.5384615384615
3.45,121.209,16.5
0.5,37.442645,36.72
4.8,72.3223,11.0
2.8,74.3707693,7.5
4.2,95.7415,1.5
2.18,121.209,16.5
7.88,163.8452,1.0
2.8,160.15216,16.6
0.43,36.69704,15.0
0.33,36.69704,15.0
0.3,36.69704,15.0
0.5,37.19411,39.08
0.5,33.84452,23.56
2.0,118.289,11.5
4.1,118.289,11.5
3.6,118.289,11.5
7.1,177.06580952381,112.238095238095
7.3,177.122938095238,113.190476190476
4.0,44.0216338817243,19.9708561020036
3.7,57.1407153204545,26.3622159090909
3.5,50.2985957303116,26.4107648725212
7.61,57.3255,70.0
6.59,61.7587,67.2
4.9,66.1919,53.1
3.72,79.4915,41.1666666666667
2.31,88.3579,47.45
1.86,101.6575,74.0
4.0,43.174742,57.7058823529412
7.0,53.8159184705882,57.7058823529412
1.8,74.794742,57.7058823529412
2.25,110.448456428571,89.7142857142857
3.3,52.3914814875,14.125
6.3,46.461775,12.875
4.44,38.1761266666667,8.0
5.26,37.9051848184818,7.05940594059405
5.8,37.2933806451613,4.93548387096773
7.193,207.2,0.0
0.214,123.155,11.0
0.174,123.155,11.0
0.104,123.155,11.0
0.068,123.155,11.0
0.034,123.155,11.0
10.0,104.650915714286,24.7142857142857
3.2,121.209,16.5
1.16,99.9435428571429,34.0
1.15,122.122,3.42857142857143
1.55,104.041428571429,16.7142857142857
0.55,37.19411,39.08
0.5,35.98391,37.605
0.55,33.84452,23.56
1.07,123.119024875622,67.6467661691542
1.14,123.099661691542,66.1492537313433
1.2,123.089980099502,65.4004975124378
1.43,123.080298507463,64.6517412935323
1.36,123.060935323383,63.1542288557214
1.45,123.022208955224,60.1592039800995
1.75,122.983482587065,57.1641791044776
35.5,15.3393924,54.0986666666667
27.2,15.368985,50.3
21.5,15.38898,47.7333333333333
22.9,15.4874359066667,50.1333333333333
30.4,15.309,9.66666666666667
22.8,15.309,9.66666666666667
17.1,15.309,9.66666666666667
13.6,15.309,9.66666666666667
8.13,15.309,9.66666666666667
34.7,15.3286279497333,57.1346666666667
34.0,15.3482558994667,56.2693333333333
32.4,15.3848352603333,54.6566666666667
25.3,15.4740532136667,50.7233333333333
38.2,15.309,9.66666666666667
32.7,15.0977326932874,56.2409638554217
25.7,15.4548420527546,51.0050083472454
35.0,14.8214624608665,60.2916519901374
32.0,15.1059086863433,56.1210870313037
7.1,57.3255,70.0
6.9,42.47918,76.0
7.09,42.9431670050761,78.1776649746193
6.97,42.933423248731,90.0548223350254
6.76,42.9256282436548,89.4895431472081
6.88,42.9161280812183,88.8006091370558
6.44,42.9056535431472,88.0410152284264
2.26,110.448456428571,89.7142857142857
1.56,110.481816428571,108.848571428571
4.4,79.7989861058064,58.3870967741936
4.0,80.7302847422951,62.4590163934426
30.9,15.5086571428571,51.1904761904762
12.8,48.1658518518519,55.8148148148148
1.5,114.217511142857,102.742857142857
1.43,112.961159571429,101.542857142857
1.38,112.647071678571,102.778571428571
1.56,112.270166207143,104.261428571429
1.38,111.893260735714,105.744285714286
1.73,111.26508495,108.215714285714
1.89,110.888179478571,109.698571428571
5.0,82.446595,27.75
3.71,82.446595,27.75
9.0,43.853990327381,58.4583333333333
8.2,43.5924542063048,59.3297892184294
6.0,41.8470646019381,65.145544366331
5.0,41.8289194222729,65.2060053211707
6.55,114.111721666667,110.433333333333
5.82,114.13811,102.2
5.11,114.164498333333,93.9666666666667
1.25,114.1776925,89.85
2.24,94.7218233333333,18.3333333333333
2.17,95.4836103448276,14.6551724137931
2.17,95.884550877193,12.719298245614
2.17,96.0488939929329,11.9257950530035
2.17,96.2155765124555,11.1209964412812
1.87,96.2998107142857,10.7142857142857
1.57,96.4700971223021,9.89208633093524
2.35,76.6989625,40.75
36.7,15.4013036666667,57.4466666666667
35.3,15.4936073333333,56.8933333333333
35.1,15.585911,56.34
5.61,52.22346125,47.7916666666667
4.7,52.1936725,45.9166666666667
3.24,52.10430625,40.2916666666667
6.24,52.25325,38.5
10.0,54.8340581818182,18.9454545454545
15.0,54.1405821428571,18.6071428571429
5.18,35.9146253164557,38.5063291139241
1.0,138.879145294118,82.4117647058824
0.64,64.6758,21.0
8.6,93.4576666666667,44.6666666666667
7.6,93.4576666666667,44.6666666666667
11.5,16.0203142857143,29.7142857142857
31.8,56.8850532142857,45.8071428571429
29.0,56.9612893571429,41.2714285714286
19.2,57.0375255,38.4857142857143
9.0,57.1137616428571,35.7
34.0,70.2961261818182,24.7636363636364
29.5,70.4901818181818,24.3636363636364
16.0,70.7709818181818,23.4545454545455
12.9,70.9632,23.3818181818182
27.0,70.6296630909091,28.3090909090909
3.3445,114.79393,152.83
3.2945,114.76986,149.66
3.2755,114.74579,146.49
3.2595,114.72172,143.32
9.46,132.8836025,107.25
7.11,132.89634332825,142.2505
5.72,132.9019420295,140.493
4.42,132.90626967425,139.1345
4.02,132.9067841495,138.973
6.04,133.0661305735,141.9914
5.94,16.9966153846154,64.4615384615385
5.86,67.577,97.6666666666667
3.18,126.163666666667,99.6666666666667
17.9,99.357285,112.25
3.72,118.71,0.0
8.35,120.02425,97.5
0.916,95.96,0.0
38.81,15.309,9.66666666666667
5.3,193.81357,96.8
3.0,175.276333333333,40.3333333333333
0.15,48.49386064,53.4
1.128,27.1433119228,117.434
0.88,40.4896110538,70.739
1.04,51.1959384,62.7123287671233
1.5,51.2265192444444,61.2222222222222
0.066,114.213623333333,71.6666666666667
3.65,118.267547,136.865
1.2,123.386835,15.0
0.96,123.386835,15.0
4.69,113.984024,117.48
2.11,110.1848,58.0
0.64,159.9778516,23.832
1.5,88.48719,5.5
0.85,100.82056,107.0
1.95,53.0686,153.24
1.13,144.900233333333,62.5
7.25,193.292801762115,131.013215859031
8.28,96.646835,107.25
8.9,65.20332,59.5
7.7,65.20332,59.5
8.3,65.20332,59.5
2.6,122.66705,51.0
0.7,162.96956292,115.6
0.095,83.6432154,20.6666666666667
19.2,77.558688685,147.075
1.175,26.9815386,0.0
0.763,65.592441,140.465
3.57,194.73179,123.9
2.67,156.12575,4.5
2.32,113.659106,145.74
19.6,76.2005526925,147.1
7.2,10.80911766,89.0
6.5,14.40298898,43.0
19.1,76.2230379175,147.4125
5.7,33.1684725314286,58.7714285714286
5.8,30.5316443,31.25
12.9,50.294192325,113.5
19.0,81.767852325,133.75
17.7,77.493706185,145.1
1.5,27.0104020614,117.726
1.658,27.4023709842,116.968
3.45,45.2637693,13.5
0.65,38.9307089921569,32.0522875816994
14.1,73.35689865,121.2
20.05,78.70759272,142.25
18.9,77.566381185,145.375
19.5,75.66613572,95.2
20.75,79.0499561805,141.3125
5.5,49.8057693,3.5
6.45,31.54638474,93.7
2.74,28.6248832104,109.252
1.75,57.566007738,44.81
2.45,64.30174542,78.5113333333333
13.9,54.568338465,125.3
13.9,52.431265395,119.4
6.16,110.92448715,116.75
0.3,64.2895157333333,13.6666666666667
2.237,64.2895157333333,13.6666666666667
4.38,113.9027987756,111.007
20.34,81.5495620729167,150.239583333333
20.7,38.5567029810568,87.6430707876371
20.29,80.8533149437186,147.311557788945
20.2,79.2781984875,140.6875
1.5,25.348850054,42.43
1.7,25.91092316,12.8
0.85,25.937688546,15.43
1.63,25.9341974086957,15.0869565217391
0.84,25.91092316,12.8
18.1,76.42516965,119.0
18.52,76.42516965,119.0
18.8,76.42516965,119.0
3.1,76.42516965,119.0
13.5,71.151182338,93.72
1.3,57.7814862,89.6666666666667
1.55,20.4941193,31.0
14.2,64.351261544,71.28
2.1,88.645192325,127.75
0.58,78.71538465,113.0
12.5,66.98307165,74.45
17.45,79.5326395333333,26.6666666666667
15.8,87.891227325,133.75
19.2,66.1743098362205,96.4881889763779
18.06,78.794631185,145.175
17.81,82.0745172292135,118.539325842697
8.3,90.708991986,191.1
7.1,85.6185282854271,175.206030150754
4.2,67.87192465,69.5
17.4,76.42516965,119.0
18.6,76.42516965,119.0
17.97,78.732539099,130.06
0.55,83.0156924,19.6666666666667
0.39,108.6057693,33.5
5.9,67.79365395,42.25
5.5,65.3929412823529,46.7058823529412
10.0,81.285413755,143.15
18.3,77.6147541570997,146.849949647533
15.4,73.27780365,120.825
1.59,142.45629465,120.5
3.69,104.7672738672,105.024
15.7,45.17230193,122.35
16.1,45.199900965,125.3
3.35,158.754334241379,135.241379310345
1.85,49.7280330857143,74.2857142857143
10.3,44.95150965,98.75
1.82,48.3538241688,139.788
5.1,47.732356158,139.02
1.132,27.2887262912,115.92
0.94,63.49965395,33.0
2.29,95.24105,20.75
3.02,83.72105,25.75
9.0,153.2155,10.0
9.0,163.700666666667,13.3333333333333
18.07,101.10036,144.225
0.73,75.16338465,125.0
0.35,48.3956924,10.0
3.5,73.7758,5.5
18.01,95.8782075,144.225
8.4,141.0608,20.0
17.98,100.92796875,144.225
17.98,97.71522,144.225
18.05,101.033595,144.225
0.41,81.9344,12.6666666666667
17.99,97.56927,144.225
0.46,97.4204571428571,88.1428571428572
0.6,95.9205333333333,74.6666666666667
1.7,95.9205333333333,74.6666666666667
4.1,96.8158,15.5
0.78,83.428125,91.75
0.58,88.91355,29.5
0.9,111.227733333333,11.6666666666667
1.2,133.3447845,19.0
0.34,170.818474166667,112.666666666667
10.1,50.1416660434783,75.3913043478261
1.84,200.971179333333,68.3333333333333
0.91,102.9893755,31.0
2.64,102.9893755,31.0
0.4,187.026640833333,102.833333333333
4.5,38.0251876857143,57.1714285714286
0.6,155.8922845,9.0
0.22,142.200856333333,46.0
2.2,123.60799329,2.41000000000001
3.6,134.7982845,24.5
2.7,134.7982845,24.5
1.9,112.137523,32.6666666666667
1.12,112.137523,32.6666666666667
11.2,118.92142725,105.0
1.2,118.92142725,105.0
11.5,118.92142725,105.0
11.22,118.92142725,105.0
3.4,151.67891178,113.82
4.0,152.84013376,106.44
3.2,158.06563267,73.23
2.38,134.3613138,81.2
1.25,157.8382845,14.5
1.1,183.9238075,120.833333333333
0.58,146.828856333333,30.6666666666667
3.0,101.217930662983,50.2541436464088
4.6,135.668337023,53.987
2.6,147.731161861862,76.4174174174174
1.75,110.079490014493,54.3478260869565
4.4,204.64164225,72.0
3.1,203.788856333333,44.6666666666667
1.18,200.377712666667,64.6666666666667
12.5,118.780234575,135.225
0.92,117.65964225,111.0
1.21,98.27664225,63.0
0.66,84.52726587,91.65
1.92,200.6749345,9.0
2.04,202.38078263,66.9
4.25,201.911056333333,46.0
1.62,153.612463375,11.625
0.51,183.970274150943,129.433962264151
7.1,53.685425,78.25
3.6,36.7120691428571,56.2
8.4,37.4972857142857,56.2
3.1,94.6505,60.5
8.3,35.0084162857143,53.6571428571429
4.3,34.3540691428571,56.7142857142857
5.85,67.577,97.6666666666667
7.45,35.1392857142857,7.85714285714286
0.48,23.4383692307692,63.6153846153846
6.4,34.2668228571429,5.57142857142858
11.2,34.9295485714286,53.02
8.9,35.0716285714286,59.2
8.0,35.0385121428571,59.1142857142857
5.5,33.2099214285714,54.8142857142857
7.1,33.0781571428571,54.6
7.0,38.7816234285714,53.5714285714286
3.05,74.6593233333333,94.1666666666667
1.81,81.7416466666667,66.0
8.8,33.6820260571429,56.8857142857143
15.0,54.6346111111111,55.2777777777778
5.9,34.2187548571429,56.2571428571429
9.3,34.2096724285714,59.1142857142857
2.5,33.0678262857143,57.2571428571429
4.0,33.6234031428571,59.6285714285714
6.6,33.5818161714286,59.5142857142857
6.0,34.5000691428571,57.0571428571429
8.25,51.85869,55.5
2.58,73.9923,98.5
4.6,127.741666666667,96.3333333333333
3.0,29.8725714285714,45.1428571428571
4.0,95.87944,56.5
0.39,13.4375316923077,66.1538461538461
0.25,124.717606666667,71.0
3.4,51.0175,59.5
4.4,17.0595615384615,80.1369230769231
6.5,21.9674071428571,44.2857142857143
4.7,16.8182961538462,64.0
3.22,126.163666666667,99.6666666666667
1.75,178.547675,109.175
2.2,60.6434734299517,38.0628019323672
1.9,60.457799031477,38.7675544794189
2.32,168.9585,41.0
5.8,191.06705,44.0
3.0,137.327,0.0
4.5,137.327,0.0
4.7,137.327,0.0
4.9,137.327,0.0
5.1,137.327,0.0
0.84,13.37488744,91.44
6.0,114.379333333333,31.0
5.8,19.1306516666667,70.6666666666667
6.0,17.685156,76.5714285714286
5.7,15.7578284444444,84.4444444444444
5.6,13.348669,94.2857142857143
5.7,11.6517827826087,101.217391304348
0.56,16.755984156,75.506
1.11,15.01090198,83.73
10.1,22.7612988571429,85.6428571428571
1.5,39.5463183333333,63.3333333333333
6.3,29.2491213333333,29.3333333333333
6.7,24.1898865,50.0
8.3,14.3620349565217,103.860869565217
8.6,15.5391697391304,104.652173913043
8.6,15.1467914782609,103.826086956522
2.545,12.7925219130435,98.8695652173913
0.76,10.99943072,101.56
0.88,12.291142388,94.774
0.58,13.9803038,85.9
2.38,13.9803038,85.9
0.72,18.5662623846154,61.8076923076923
5.2,47.9384904,38.5333333333333
1.7,85.7611508,15.2
2.3,59.3487008,74.0
2.15,36.9769146666667,8.66666666666666
1.47,17.8431502105263,79.3684210526316
9.7,36.75847652,74.76
9.8,16.7540166920235,107.066941969137
8.6,45.2557456,52.6
0.57,18.0730729,97.15
3.07,69.4181213333333,13.0
9.2,39.2151516666667,62.5
9.45,16.7111588695652,106.710869565217
9.2,16.725050173913,106.728260869565
9.5,16.09997472,100.0
9.67,16.631559174,99.1
9.75,12.55607836,106.0
9.33,16.7163045217391,98.9565217391304
2.3,40.0241516666667,63.8333333333333
1.35,39.6981213333333,15.3333333333333
1.3,15.5877404285714,91.2857142857143
1.37,40.3099546666667,17.0
1.0,112.1736008,75.2
9.0,16.26004284,27.26
1.47,13.6150729,97.5
2.0,166.7548,58.75
9.35,48.2974775510204,72.0408163265306
0.49,133.9567975,4.5
3.69,166.196216,45.02
8.2,185.180325,53.375
0.53,170.35264,21.4
17.75,101.014425,143.8125
18.04,100.9054125,143.4
1.4,136.2632,1.0
2.2,136.2632,1.0
4.75,183.622083966667,4.0
7.95,161.8992,6.5
3.725,116.230436,151.515
3.86,116.6070856,150.319
3.845,116.701248,150.02
4.07,117.17206,148.525
4.65,119.52612,141.05
5.05,124.23424,126.1
5.55,147.1157032,53.443
4.2,150.1289,43.875
5.87,146.205466666667,56.3333333333333
5.6,146.205466666667,56.3333333333333
2.455,107.9607,12.0
3.57,152.353033333333,14.3333333333333
3.58,152.353033333333,14.3333333333333
3.96,203.3926,35.3333333333333
18.01,102.596475,143.1375
4.25,133.8369,3.0
4.06,171.40865,70.0
18.12,105.95517375,143.1375
18.23,102.742425,143.1375
4.5,121.924885,112.75
2.25,115.98508464,23.5
3.7,180.7253,59.75
8.03,208.22373,16.775
8.05,208.31275,31.625
7.7,207.324628,133.21
7.95,207.37804,124.3
8.15,207.55608,94.6
7.8,207.609492,85.69
8.3,207.662904,76.78
8.63,207.73412,64.9
8.7,207.82314,50.05
8.4,208.00118,20.35
8.4,208.0902,5.5
8.8,208.35726,39.05
1.0,131.453466666667,22.0
4.0,147.44416,44.2
3.74,157.7002,13.0
1.73,174.7936,39.0
4.25,174.7936,39.0
8.5,185.9677,35.25
8.68,194.41876,52.6
8.9,179.313466666667,7.0
6.9,207.6451,79.75
7.0,208.00118,20.35
2.2,193.798133333333,77.6666666666667
4.25,167.809533333333,7.0
1.15,177.221466666667,18.0
1.45,161.008133333333,24.6666666666667
0.155,204.348266666667,36.3333333333333
1.2,147.6668,15.3333333333333
5.7,155.0252,17.5
2.7,187.76542,79.8
3.2,182.461675,64.0
2.06,155.94295,15.0
1.0,188.6353,76.5
5.7,178.6403,52.5
7.34,154.81816,29.8
3.8,163.8452,1.0
4.2,163.8452,1.0
3.72,163.8452,1.0
0.788,163.8452,1.0
7.0,172.87224,27.8
2.25,170.164128,19.16
3.77,186.4128,71.0
2.25,136.93567,70.0
6.23,208.290835,98.15
4.4,205.578546,78.26
6.4,207.2564875,30.875
6.5,208.336806,101.14
10.5,42.6542595744681,72.936170212766
1.51,126.55092,101.3
2.84,120.6631,118.75
0.87,173.0803,71.75
0.135,25.4434502111111,26.4444444444444
12.4,41.8899551020408,71.1020408163265
9.0,60.1751,65.15
14.2,62.3397285714286,97.2
10.6,44.0394510638298,75.8723404255319
3.3,97.9403578947368,92.0526315789474
4.1,68.413425,78.25
3.2,98.42154,100.6
1.8,114.054116666667,83.8333333333333
4.8,21.0746121428571,48.2857142857143
8.3,67.1823391304348,46.9130434782609
11.0,62.768608,37.8
9.6,61.194719379845,34.5503875968992
1.44,54.3089566666667,20.3333333333333
0.55,15.0204333333333,32.5555555555556
2.1,157.994116666667,85.3333333333333
8.0,63.1992975609756,89.7073170731707
12.1,61.6848420118343,85.0710059171598
3.45,67.9769,104.333333333333
10.8,67.9769,104.333333333333
9.26,53.98535,61.5
14.3,53.98535,61.5
3.33,66.3294,27.6666666666667
9.5,55.6262660550459,49.743119266055
13.8,43.6844,70.1224489795918
10.2,49.897445,63.89
8.9,60.359441,65.75
7.6,83.5508894736842,154.157894736842
13.6,54.24085,76.6
13.8,58.4977,76.1
3.8,76.5471,14.0
1.1,115.009783333333,83.8333333333333
11.2,62.38028,87.2
2.8,71.1299253521127,113.985915492958
9.1,65.9411533333333,109.666666666667
11.1,52.45854,65.5
11.56,52.867104040404,66.8383838383838
12.0,52.45854,65.5
5.5,49.060452,72.5
17.8,49.8290865,75.775
17.2,53.430592,98.129
17.3,39.64126,47.3333333333333
17.8,53.10724,87.275
1.3,71.0165125,80.5
2.9,157.331783333333,85.3333333333333
10.8,44.9022757446809,72.7659574468085
10.0,78.87099,26.5
2.04,56.54035,55.5
3.4,57.4581,53.0
1.6,57.4581,53.0
3.8,98.5171,14.75
1.98,179.239148,177.8
0.023,20.1726,30.1111111111111
1.2,158.949783333333,85.3333333333333
10.35,96.47929,66.5
10.2,46.0003021276596,75.0212765957447
11.3,42.1439404255319,76.468085106383
11.2,45.2496638297872,73.6170212765957
3.85,55.00535,58.0
10.1,97.20232,16.5
10.5,97.274623,19.575
4.8,56.555026,19.3
5.09,96.47929,66.5
3.26,124.635486666667,111.0
10.7,42.9857063829787,73.7021276595745
12.9,37.844098,38.24
5.2,126.563566666667,106.333333333333
4.05,126.563566666667,106.333333333333
3.35,126.563566666667,106.333333333333
9.0,104.798522,73.4
8.1,89.333885,50.0
10.0,97.92535,63.0
11.5,41.8469102040816,70.8979591836735
13.0,42.4362367346939,72.0816326530612
11.5,43.3964755102041,46.8775510204082
11.5,42.76876,44.6
3.75,37.6424166666667,26.0
14.5,45.888568627451,67.2549019607843
0.517,112.411,0.0
2.04,163.306975,68.5
1.58,32.083,9.33333333333334
1.7,173.838,110.166666666667
1.6,160.462,79.75
1.6,120.334,11.5
0.145,100.07616,118.16
0.138,103.6004,130.4
0.24,108.88676,148.76
9.55,132.8234275,142.225
0.53,115.05637,151.04
2.15,156.5005,5.0
1.7,108.4329,132.4
1.3,74.7993,65.4466666666667
1.3,43.2102,55.8533333333333
0.53,112.411,0.0
6.92,107.0191,136.0
3.7,65.3834166666667,65.75
2.4,65.3834166666667,65.75
0.016,77.1686,38.6
0.105,85.9792,69.2
0.16,90.3845,84.5
0.185,94.7898,99.8
0.628,74.7862,81.4
0.78,65.474062,141.394
0.675,66.32062,135.94
3.5,195.18607,124.3
2.3,188.748009,102.11
3.65,117.4502,83.8
7.5,145.89298,43.52
3.34,179.19175,88.75
0.47,90.83108355,65.5833333333333
0.46,85.96775255,68.2233333333333
1.5,85.99413,39.6666666666667
1.7,140.116,0.0
4.08,117.219133333333,106.833333333333
2.6,138.9296806,187.4
8.7,139.0991548,134.2
1.82,183.5335,119.166666666667
2.6,115.33929,103.666666666667
15.32,47.902735,117.57
6.2,96.802978,43.0
6.18,114.085333333333,57.0
3.4,120.352933333333,95.0
4.28,118.91240125,108.25
0.046,191.68386478,178.672
3.95,113.14145585,146.76
0.56,138.637731666667,88.0
3.3,52.62804875,50.0
3.8,54.5152491285714,62.9942857142857
3.1,80.4204325,112.5
5.8,112.548464461078,154.2375249501
8.0,86.3233723333333,114.266666666667
4.0,50.62184975,153.24
2.0,45.6967825,48.6666666666667
6.0,80.4484085833333,129.883333333333
0.71,53.4000975,12.0
0.9,132.799328333333,99.5
0.82,140.276318333333,82.6666666666667
4.0,165.089525975,149.24
1.22,38.368065,23.3333333333333
2.89,78.5325613333333,121.083333333333
5.0,80.4603983333333,86.6666666666667
0.34,80.5135066,110.08
0.34,81.41268625,121.0
3.44,51.5557316666667,66.6666666666667
3.9,56.7442464,49.5245714285714
3.1,51.9961,0.0
3.9,87.9949195,170.2
3.9,83.15129875,116.5
7.0,80.4603983333333,86.6666666666667
3.95,90.701592,67.72
1.03,97.613287,50.17
2.5,79.64288,95.8
6.95,90.00175012,172.156
0.77,75.1325485,108.91
0.75,77.235862,103.72
0.168,87.051325,79.5
3.468,65.736792,69.68
3.75,50.274995,153.24
0.072,64.72345,81.25
4.1,135.206858,53.48
3.5,47.9702275,167.45
3.7,48.899275,90.5
3.1,45.16711764,173.5
6.8,60.5944350212121,30.4848484848485
3.3,51.0459054,137.637
3.21,51.04696,137.3
5.6,50.12461,86.0
3.6,47.9800591,168.366
3.5,116.297629,93.0
5.85,101.225735,25.0
1.4,48.6846625,42.125
3.3,68.088,10.0
1.12,63.5110982888889,22.6018518518519
6.5,192.8346,124.1
0.3,41.60156732,21.75
11.0,60.7711,61.5
11.8,59.96075,53.125
10.8,59.96075,53.125
10.9,59.96075,53.125
4.45,41.9555714285714,29.0
1.5,58.1903333333333,19.3333333333333
1.65,47.8055,29.0
1.56,42.5586666666667,9.66666666666667
2.5,50.85249,153.24
2.7,83.7124607142857,57.8214285714286
3.5,83.5995714285714,38.1428571428571
4.8,56.8024285714286,29.0
2.45,73.8525666666667,66.3
2.0,90.0353333333333,14.0
2.43,73.822,20.3333333333333
0.07,74.60666,92.18
0.047,76.003796,85.508
0.067,72.627384,101.632
0.184,72.56917,101.91
0.085,82.9506666666667,52.3333333333333
0.041,78.0995,75.5
1.8,78.0995,75.5
6.62,110.98704,104.4
6.8,113.1936,116.0
0.058,58.58153,109.16
1.3,106.248666666667,33.6666666666667
4.85,138.24098624,192.192
0.051,192.217,0.0
2.15,139.06217236,189.888
5.3,139.1890053,190.79
3.8,139.1414153,190.77
3.9,87.82852,177.95
8.5,59.366185,122.04
7.4,52.690058,145.12
4.7,50.757209,143.22
0.75,102.471329140859,170.904095904096
0.75,102.7948947,167.98
0.35,88.2030156,188.46
3.9,50.46744,153.24
1.6,183.59976,181.12
8.45,69.723,0.0
7.85,69.723,0.0
7.6,69.723,0.0
3.07,69.723,0.0
1.083,69.723,0.0
1.0,87.6861,169.8
0.17,79.431,85.3333333333333
2.3,96.03395,47.75
5.84,121.6098525,112.25
12.7,57.891625,120.45
9.25,129.5014775,136.05
0.21,142.234333333333,93.3333333333333
13.6,55.782225,122.0
5.3,72.3393,98.9
8.5,69.723,0.0
20.3,83.633028,64.4
14.5,87.110535,114.5
20.3,87.110535,114.5
1.35,84.2126125,72.75
5.85,41.86485,40.0
13.3,66.06092,70.56
0.76,89.40075,108.5
9.5,78.4686666666667,27.3333333333333
9.8,74.9704,70.8
18.2,50.4321875,114.375
18.6,47.82984375,119.75
5.9,95.7415,1.5
1.74,132.4035,20.5
1.9,111.51,31.6666666666667
2.9,107.3313,42.1
6.33,193.4523,125.0
12.5,80.815803,93.15
18.14,100.73302125,143.4
16.89,97.6346475,143.5125
18.11,100.8386475,143.4
4.2,64.276365,46.97
3.55,64.3568571428571,48.2857142857143
14.19,55.636875,94.25
15.4,55.636875,94.25
16.8,55.636875,94.25
18.6,50.1266,80.4
3.7,138.99719265,192.86
0.6,139.0889153,190.72
3.85,83.161125,77.75
0.38,84.057,92.0
1.68,76.1172833333333,20.0
16.45,60.33225,17.5
14.5,55.636875,94.25
4.7,132.4235,27.5
0.87,108.5061,33.5
6.2,110.5992,127.9
14.3,70.4559210526316,71.9342105263158
