superconduct/table35.gmean_fie,superconduct/table35.mean_fie
733.891070242785,777.56
728.706195939077,731.9
715.2,715.2
636.746282016711,643.925
628.629938835242,633.1
771.891022146416,816.36
740.399332713733,779.88
745.55272892928,774.833333333333
619.697765043574,621.15
844.900964610645,849.75
709.510179381666,710.6
705.545023368459,705.55
742.932799711609,781.46
628.462409377045,644.25
760.325724702929,760.833333333333
738.743080285489,766.975
696.478813151075,735.4
726.596497025721,781.9
1085.7,1085.7
694.736410951385,731.516666666667
858.59224335037,898.6
681.319781848294,690.366666666667
709.023328248091,709.05
787.986750616809,799.666666666667
838.584884977272,891.65
703.473933159343,710.75
663.751809830507,734.25
703.91108178806,749.02
771.891022146416,816.36
639.882653304494,649.1
976.488805406797,1041.78333333333
702.48013095726,739.916666666667
802.487333233366,812.6
777.707356941785,819.183333333333
873.656260709467,961.1
698.323034681193,704.9
733.668829161146,787.5
705.366436731606,750.64
660.693635507411,660.7
613.361940456041,614.4
597.983524301579,602.433333333333
730.90952928526,741.75
696.141844980187,711.86
862.020391904407,874.4
873.396370367753,971.2
690.210951139304,738.12
690.328114777212,738.22
741.509402978458,755.166666666667
758.275686288139,788.628571428571
618.89411049064,620.4
745.486816801767,790.816666666667
725.72291043721,761.05
728.474820731585,743.9
741.629348855485,794.0
717.928615900725,752.466666666667
716.386472861389,753.916666666667
785.479080908183,789.4
718.005652680223,761.36
814.555957780342,879.6
997.05095595503,1072.5
691.287495192173,699.0
714.946183650756,773.025
709.473299760308,754.04
798.782431181159,809.6
631.600099335214,632.866666666667
699.136517673595,710.2
822.048464506689,865.14
734.219624171273,787.05
741.41220706942,750.766666666667
701.240539540203,746.5
723.246139987131,741.475
622.088996848522,628.15
611.50430906086,612.65
728.940323154775,771.28
655.235638018205,658.175
708.410706783689,721.65
695.557827900529,736.266666666667
672.534941135036,723.74
714.81386142419,749.45
704.876560556319,742.116666666667
698.705563660882,709.866666666667
732.980611617077,763.5
677.905191398073,686.933333333333
779.605904901157,793.733333333333
720.112888908002,741.733333333333
702.115183963558,747.78
740.540285254181,782.44
664.227605622116,680.2
672.132844012253,672.25
719.147283725985,765.66
933.473706110676,988.35
841.283927239286,851.625
685.72290321966,705.05
703.946525093271,741.05
692.541331131983,740.52
641.101989424834,674.0375
839.489266657433,886.25
722.211603340739,724.8
748.725797703066,769.033333333333
671.260769173344,676.0
930.425523224982,999.433333333333
741.369629917927,761.3
708.3233403671,753.08
704.583742151679,708.633333333333
782.426574553118,796.5
869.25910981709,871.95
969.332198662326,1047.7
741.629348855485,794.0
768.205363167949,776.45
848.805348710763,874.65
694.38244043034,715.033333333333
740.399332713733,779.88
703.214655300701,743.616666666667
745.486816801767,790.816666666667
695.285653916138,695.666666666667
898.8,898.8
710.21289765816,711.85
848.805348710763,874.65
818.264352150331,818.4
665.569291959409,681.675
777.707356941785,819.183333333333
736.412833446268,769.366666666667
717.077637762574,759.716666666667
753.409031988719,781.9
794.294759690592,827.083333333333
965.314277562219,1047.22
796.259674817702,841.54
653.938666848811,653.95
771.040338202137,798.525
717.53817719705,747.142857142857
648.667636001899,658.65
642.75769759069,680.957142857143
690.328114777212,738.22
704.514126127879,741.966666666667
831.170151425455,897.46
762.790338815315,803.85
895.289800272254,928.025
740.540285254181,782.44
754.199679887435,822.26
765.715174475879,810.8
764.381625891151,764.4
838.584884977272,891.65
688.951485955288,689.6
741.629348855485,794.0
739.885226648753,782.78
653.938666848811,653.95
702.696738624533,740.083333333333
770.409400095289,811.566666666667
862.020391904407,874.4
717.928615900725,752.466666666667
771.891022146416,816.36
685.488759961872,699.475
673.830327457696,677.25
741.629348855485,794.0
646.066488902292,648.533333333333
666.278073556546,673.733333333333
611.333635046279,618.733333333333
727.84599924245,770.22
871.40111315054,879.55
726.596497025721,781.9
667.70485072052,673.725
712.951440886692,735.7
768.106411898768,768.75
677.234721776554,717.75
664.227605622116,680.2
691.961137349533,738.82
787.986750616809,799.666666666667
673.910715233153,714.65
741.629348855485,794.0
729.769098985332,754.2
741.629348855485,794.0
721.726575847623,767.58
718.005652680223,761.36
752.670059962777,763.2
690.328114777212,738.22
692.541331131983,740.52
765.715174475879,810.8
723.246139987131,741.475
717.073347854148,760.12
906.064019247425,965.5
781.483207751268,831.2
698.525770140285,744.8
765.715174475879,810.8
740.399332713733,779.88
734.219624171273,787.05
701.935609582531,702.15
838.397474876588,853.066666666667
783.121661588334,816.066666666667
717.817624761381,726.6
688.274127036429,735.94
675.217213595007,716.15
819.667338875715,859.58
689.662572561229,724.642857142857
742.110209119832,765.466666666667
835.608460943281,836.25
736.979751711724,776.06
543.992270165671,544.0
717.965297907083,736.0
741.629348855485,794.0
703.796852049531,748.48
717.820867453222,775.175
708.3233403671,753.08
740.540285254181,782.44
705.545023368459,705.55
798.782431181159,809.6
765.715174475879,810.8
727.516610901601,770.483333333333
731.040719484406,785.4
972.078092511111,1039.36666666667
765.715174475879,810.8
969.690878575021,1047.9
713.746168891336,748.933333333333
734.219624171273,787.05
718.15289995213,775.425
714.946183650756,773.025
702.115183963558,747.78
754.281235860856,782.566666666667
709.074852377032,760.46
639.576813320975,655.4
741.629348855485,794.0
751.233525609714,759.1
741.629348855485,794.0
690.328114777212,738.22
714.653657764228,757.08
873.396370367753,971.2
858.232573373908,869.4
721.204242915972,738.75
734.346267097477,738.8
809.640324053874,810.866666666667
729.618000700864,738.7
696.313849401554,743.42
754.038082434167,754.533333333333
966.225416546556,1045.98
674.175712902917,715.333333333333
873.396370367753,971.2
741.629348855485,794.0
617.980582219215,631.25
781.483207751268,831.2
764.884939059465,764.9
703.771181665816,734.685714285714
702.115183963558,747.78
845.457296378712,850.25
867.060978717063,955.85
741.629348855485,794.0
743.624824760444,748.45
961.864456543647,1045.3
652.153816212096,663.55
731.040719484406,785.4
865.88837824699,966.0
737.864919527106,790.9
696.058534971416,701.0
718.15289995213,775.425
612.566502512176,613.65
871.935605420492,874.85
680.242186785209,719.483333333333
720.069665798359,776.875
969.690878575021,1047.9
749.292323021429,778.271428571429
795.692661154839,821.375
699.522720090324,737.666666666667
717.382680303894,734.0
740.399332713733,779.88
729.44088283868,769.78
723.246139987131,741.475
726.276975830068,781.2
626.273263040982,630.45
712.160704369277,755.04
696.313849401554,743.42
723.948831318709,740.78
674.175712902917,715.333333333333
740.399332713733,779.88
702.670227381685,735.157142857143
893.582444057099,1034.575
713.29264967824,771.8
616.183544084066,617.5
664.375479757454,706.6
707.86049694881,746.033333333333
604.188679139224,604.75
760.351188596427,769.7
698.323034681193,704.9
752.00257337089,801.3
730.600272491534,752.62
855.899949429322,896.85
682.834592255711,690.55
734.615272701362,776.88
626.107924030864,627.066666666667
837.473470456282,842.666666666667
705.366436731606,750.64
683.004440716266,732.6
721.459615694719,767.38
702.536837440384,747.42
758.396954569106,796.32
623.956288533099,630.3
815.870522276449,824.766666666667
733.544320233598,787.4
734.219624171273,787.05
665.391360111104,672.566666666667
702.115183963558,747.78
709.589165893762,745.033333333333
661.218209065661,667.65
705.732670800629,750.94
713.137648581005,748.783333333333
541.1,541.1
680.734691344579,681.35
673.736499485984,730.44
700.861043894415,713.2
745.091012254164,787.02
730.207230859843,733.55
680.593823855528,730.14
821.572512531317,839.666666666667
734.219624171273,787.05
662.51470258669,705.75
720.026591089347,737.88
718.256499022693,761.2
540.599768775385,540.6
783.121661588334,816.066666666667
741.629348855485,794.0
730.702157771626,773.0
963.768382678287,1043.32
743.320479425333,776.25
619.037171743346,624.65
739.733867010181,780.371428571429
771.891022146416,816.36
657.362728969804,660.1
672.534941135036,723.74
746.382300811571,769.4
852.858789145939,856.166666666667
726.596497025721,781.9
726.16583305942,750.1
690.328114777212,738.22
723.246139987131,741.475
696.313849401554,743.42
741.629348855485,794.0
764.756351374022,765.2
677.234721776554,717.75
717.965297907083,736.0
730.375659804865,772.68
673.241572872391,719.65
727.84599924245,770.22
682.962058587865,732.24
700.086151608236,745.38
662.748516101976,666.933333333333
709.541296884419,710.633333333333
645.270989584996,649.1
753.622589034708,789.014285714286
1050.79073566817,1105.36666666667
753.229955224264,762.933333333333
771.021971152574,776.45
703.978427403619,712.6
722.048570185421,732.85
752.56125332095,760.25
737.958059162096,778.533333333333
662.543141877293,669.5
713.29264967824,771.8
734.219624171273,787.05
717.928615900725,752.466666666667
964.957216514778,1047.02
680.957509687646,681.3
844.900964610645,849.75
717.820867453222,775.175
699.539807004794,739.8
784.704199238064,795.35
717.820867453222,775.175
708.639882574088,740.1
702.115183963558,747.78
694.167645027213,700.166666666667
711.565615783271,729.525
582.455093864957,584.633333333333
661.647126495688,661.65
1085.7,1085.7
771.021971152574,776.45
862.702150223355,872.0
711.151566123565,711.2
705.366436731606,750.64
716.07692054082,720.166666666667
745.091012254164,787.02
696.814260401109,743.36
692.484778858646,732.5
887.805686397737,972.666666666667
745.486816801767,790.816666666667
727.545492050633,742.18
696.609514810811,730.342857142857
710.412643452225,713.766666666667
731.600840263506,774.1
862.020391904407,874.4
725.893089224673,771.96
686.58802627081,735.32
800.025789048856,857.466666666667
726.276975830068,781.2
674.116666460636,674.2
717.460955245418,734.725
734.219624171273,787.05
727.545492050633,742.18
713.746168891336,748.933333333333
964.383429969636,1032.55
688.274127036429,735.94
728.706195939077,731.9
704.6592809546,741.95
771.891022146416,816.36
741.629348855485,794.0
702.139027315532,747.8
736.595609239425,778.56
683.488174000407,722.05
733.880163345344,786.8
540.599768775385,540.6
815.034922219691,851.816666666667
934.025267324177,936.6
727.84599924245,770.22
805.794389944963,846.8
717.820867453222,775.175
858.674064297533,914.057142857143
821.572512531317,839.666666666667
873.656260709467,961.1
695.498118340785,742.52
711.562396041094,755.8
619.381166972325,625.2
1115.620609528,1173.75
735.158015772234,788.7
873.473387640354,889.966666666667
717.392136665005,731.733333333333
751.233525609714,759.1
893.42691842338,899.5
785.246095182905,789.2
662.748516101976,666.933333333333
865.88837824699,966.0
644.805480336538,651.366666666667
741.629348855485,794.0
644.390236384947,697.7
767.213359196941,772.8
730.375659804865,772.68
725.72291043721,761.05
702.656093403365,747.52
682.962058587865,732.24
758.993517758881,765.85
700.27716670327,711.733333333333
802.484324843356,813.666666666667
718.15289995213,775.425
711.511253479461,727.066666666667
976.187800790394,1041.61666666667
618.89411049064,620.4
660.891519501663,703.766666666667
740.399332713733,779.88
693.825376777638,741.5
744.894599675854,786.82
721.420820326111,722.4
881.286526990655,959.0
771.891022146416,816.36
629.062701439831,679.366666666667
741.629348855485,794.0
752.462623656485,752.5
727.090850819178,762.083333333333
700.603378119327,738.483333333333
734.219624171273,787.05
770.024908688024,779.25
693.445426836171,693.5
650.325637126919,656.866666666667
715.48303980456,731.9
716.567128746498,716.7
758.221294974031,805.625
818.142554732894,836.466666666667
763.387202461116,809.125
725.72291043721,761.05
785.246095182905,789.2
844.900964610645,849.75
958.737713563898,1024.21666666667
881.286526990655,959.0
754.776789584644,785.0
690.328114777212,738.22
737.864919527106,790.9
741.629348855485,794.0
739.521433090347,739.8
969.332198662326,1047.7
812.674596625242,814.5
717.077637762574,759.716666666667
778.42747390895,818.533333333333
800.37127572111,852.34
717.820867453222,775.175
716.386472861389,753.916666666667
741.629348855485,794.0
868.399896384981,868.4
724.441440491411,754.728571428571
841.05447304112,872.82
706.033433391676,736.571428571429
717.928615900725,752.466666666667
734.615272701362,776.88
722.73930187207,738.466666666667
740.399332713733,779.88
712.135616393269,729.4
768.106411898768,768.75
706.307875422109,742.9
793.883416205739,815.85
740.399332713733,779.88
655.889815441588,659.7
741.629348855485,794.0
778.60189379414,790.7
740.540285254181,782.44
765.715174475879,810.8
741.629348855485,794.0
662.489980161944,705.083333333333
675.217213595007,716.15
734.615272701362,776.88
717.820867453222,775.175
765.779664420376,830.266666666667
863.271268247689,874.733333333333
734.080704165922,742.2
969.690878575021,1047.9
639.35361107919,642.7
893.42691842338,899.5
677.234721776554,717.75
759.599835439687,759.6
727.191575411189,761.833333333333
708.60964609309,744.733333333333
854.355464861546,857.8
720.02113851305,746.4
696.141844980187,711.86
989.203486161827,1024.5
969.332198662326,1047.7
838.584884977272,891.65
760.303634034244,786.3
680.262087916142,708.7
836.574270648825,842.55
964.383429969636,1032.55
759.549866697375,759.55
881.286526990655,959.0
660.337560151579,696.785714285714
862.020391904407,874.4
611.50430906086,612.65
795.858863115817,796.7
852.858789145939,856.166666666667
862.257131022992,885.25
682.100180428657,697.333333333333
734.219624171273,787.05
627.165041418607,628.333333333333
696.313849401554,743.42
758.993517758881,765.85
695.036993649511,731.766666666667
708.60964609309,744.733333333333
749.955385755296,799.025
721.459615694719,767.38
639.576813320975,655.4
692.541331131983,740.52
855.725539792906,873.325
702.115183963558,747.78
601.062993927686,602.0
740.540285254181,782.44
802.559933900649,837.266666666667
753.079532664865,757.9
745.486816801767,790.816666666667
753.622589034708,789.014285714286
577.2,577.2
692.541331131983,740.52
734.219624171273,787.05
702.026217459148,704.1
657.906331415967,701.35
728.275336126578,811.5
731.040719484406,785.4
716.731124863198,718.0
784.536958976439,791.8
739.426811644249,753.1
720.112888908002,741.733333333333
708.3233403671,753.08
665.417387810087,667.45
772.421322946613,781.066666666667
804.355294618489,817.375
666.028362759425,680.45
704.283309941666,736.385714285714
961.864456543647,1045.3
605.195087420537,606.5
740.540285254181,782.44
771.891022146416,816.36
965.314277562219,1047.22
739.885226648753,782.78
728.828770624619,783.65
663.746584322853,706.083333333333
740.540285254181,782.44
790.181132474919,811.366666666667
656.815316508378,656.85
852.858789145939,856.166666666667
811.832495038232,813.6
741.629348855485,794.0
787.914018151727,789.15
701.501111486079,704.633333333333
740.540285254181,782.44
678.161531147108,728.22
735.158015772234,788.7
741.629348855485,794.0
781.483207751268,831.2
723.183072644525,752.1
741.629348855485,794.0
541.1,541.1
703.423246988482,748.92
739.129589643532,781.46
737.027904209462,769.25
737.212686914492,769.966666666667
718.15289995213,775.425
631.476577169053,632.833333333333
758.993517758881,765.85
710.21289765816,711.85
881.351537274068,975.3
630.695641994497,663.75
660.693635507411,660.7
691.818864460184,708.95
741.629348855485,794.0
838.236084047765,942.52
675.100263997755,675.8
710.385409575744,725.133333333333
727.84599924245,770.22
736.412833446268,769.366666666667
826.763777091018,843.533333333333
657.491170937455,661.8
717.928615900725,752.466666666667
717.965297907083,736.0
714.946183650756,773.025
692.541331131983,740.52
735.33044182685,763.585714285714
699.969821899667,738.866666666667
733.668829161146,787.5
817.420681167292,818.9
969.332198662326,1047.7
735.175720491367,735.95
690.328114777212,738.22
708.3233403671,753.08
646.096356809934,693.6
727.545492050633,742.18
826.198677777719,880.266666666667
678.738717403086,686.866666666667
741.629348855485,794.0
687.702698490513,736.28
708.3233403671,753.08
708.60964609309,744.733333333333
714.628630828628,728.05
741.629348855485,794.0
718.15289995213,775.425
760.1,760.1
646.096356809934,693.6
851.56747826482,891.483333333333
720.069665798359,776.875
708.3233403671,753.08
692.541331131983,740.52
788.866389194013,789.45
654.217710406871,660.066666666667
636.534787168537,642.825
867.2,867.2
734.219624171273,787.05
727.484967377307,741.15
758.993517758881,765.85
741.629348855485,794.0
708.3233403671,753.08
668.501456884176,706.0
982.66193634097,1060.9
628.462409377045,644.25
735.175720491367,735.95
681.288111836985,730.84
846.959650382179,850.866666666667
753.409031988719,781.9
669.67736085289,672.366666666667
873.656260709467,961.1
741.629348855485,794.0
698.323034681193,704.9
733.513183093207,787.375
661.647126495688,661.65
765.647244379125,770.633333333333
688.951485955288,689.6
1026.46458779638,1057.4
680.593823855528,730.14
775.328811787117,821.7
771.891022146416,816.36
831.850251293715,939.38
799.944735591153,837.55
674.066354300524,752.1
774.99821265534,789.56
744.894599675854,786.82
727.519958416301,773.12
745.091012254164,787.02
728.828770624619,783.65
785.407518073844,797.333333333333
708.410706783689,721.65
739.129589643532,781.46
750.651315580289,833.766666666667
674.405131471905,685.8
661.30171631412,744.25
695.036993649511,731.766666666667
660.891519501663,703.766666666667
738.934748548927,781.26
741.629348855485,794.0
910.391672287614,940.0
759.848515647044,799.34
626.273263040982,630.45
661.30171631412,744.25
852.416998078866,855.4
651.248984644122,651.25
692.541331131983,740.52
969.332198662326,1047.7
690.328114777212,738.22
663.751809830507,734.25
661.261678044698,677.8
690.487190067069,737.66
741.629348855485,794.0
716.456785137575,760.58
726.844617713465,728.6
781.54980647429,785.95
964.332629334919,1010.65
731.225699011626,784.825
685.243230706056,733.62
717.460955245418,734.725
734.219624171273,787.05
702.656093403365,747.52
744.894599675854,786.82
657.775473395512,657.8
698.031441659187,736.55
708.076267078625,709.85
771.326000133607,799.025
741.629348855485,794.0
771.891022146416,816.36
781.483207751268,831.2
841.016141512182,844.266666666667
650.507965356027,653.033333333333
838.584884977272,891.65
734.434822827825,774.58
692.293980913537,720.85
689.976375924665,727.366666666667
721.451150770847,728.8
734.219624171273,787.05
717.965297907083,736.0
690.352735925628,708.55
663.751809830507,734.25
920.380696978025,991.466666666667
688.274127036429,735.94
700.603378119327,738.483333333333
817.420681167292,818.9
740.399332713733,779.88
729.10232325092,771.5
733.527493341528,747.0
771.891022146416,816.36
741.629348855485,794.0
741.629348855485,794.0
684.53262157475,685.0
760.165625622045,794.433333333333
826.488726470242,862.96
725.72291043721,761.05
648.074734104288,653.2
682.333825501481,690.4
927.931953555961,973.8
742.169056298114,774.371428571429
720.750466859291,739.75
707.16967071752,711.366666666667
722.211603340739,724.8
690.75531397156,755.975
660.035089496508,700.766666666667
906.778804339846,907.6
739.426811644249,753.1
758.993517758881,765.85
749.23160638083,782.0
716.949929725202,731.4
697.699401960858,743.8
708.3233403671,753.08
742.932799711609,781.46
873.396370367753,971.2
771.891022146416,816.36
777.707356941785,819.183333333333
958.737713563898,1024.21666666667
711.987988641635,735.933333333333
695.570693186339,711.0
717.312782302072,735.025
726.276975830068,781.2
650.335295081097,675.85
734.219624171273,787.05
788.630116148005,810.066666666667
661.54397480879,673.533333333333
728.19740167699,761.566666666667
763.276247689217,772.666666666667
696.313849401554,743.42
676.387828084617,726.82
690.477558564664,730.266666666667
769.058160583917,813.06
725.310718815414,753.866666666667
700.603378119327,738.483333333333
964.383429969636,1032.55
811.505932540291,814.433333333333
650.335295081097,675.85
765.715174475879,810.8
716.809272986101,718.666666666667
686.694225984172,697.5
697.800234552258,744.58
785.159043551306,799.12
785.455341451581,830.34
670.773128657785,712.016666666667
727.84599924245,770.22
698.323034681193,704.9
644.247882790765,650.866666666667
704.48265777601,741.233333333333
788.866389194013,789.45
741.629348855485,794.0
683.004440716266,732.6
734.615272701362,776.88
741.629348855485,794.0
808.929243833275,866.4
713.746168891336,748.933333333333
782.226492626885,796.55
721.731691375612,756.657142857143
793.600819051996,798.75
800.2,800.2
788.844243518999,807.95
758.490582199456,803.34
703.730658704024,705.75
734.219624171273,787.05
690.328114777212,738.22
989.203486161827,1024.5
690.210951139304,738.12
729.578624647888,732.033333333333
730.941166286085,784.65
677.234721776554,717.75
735.158015772234,788.7
730.459711414668,731.0
969.332198662326,1047.7
718.15289995213,775.425
623.416605220372,656.575
664.738472384256,706.966666666667
740.399332713733,779.88
645.439426089055,656.275
657.143380451343,657.166666666667
532.097848144493,552.85
693.536673876842,732.933333333333
739.129589643532,781.46
879.091405941385,879.15
690.328114777212,738.22
758.221294974031,805.625
1026.46458779638,1057.4
612.566502512176,613.65
702.115183963558,747.78
686.857354793979,725.716666666667
695.498118340785,742.52
676.573507302774,717.0
662.748516101976,666.933333333333
632.20762271322,633.5
822.048464506689,865.14
690.328114777212,738.22
667.224459983296,667.45
723.948831318709,740.78
697.660204589792,744.06
681.7680616699,731.24
741.629348855485,794.0
740.399332713733,779.88
692.541331131983,740.52
708.858166349235,718.15
735.366294568748,778.2
841.05431930049,856.9
771.891022146416,816.36
969.332198662326,1047.7
717.361580110548,751.114285714286
817.218661069362,821.55
796.937574754933,842.78
734.219624171273,787.05
681.371124248531,712.2625
727.191575411189,761.833333333333
671.783226614787,706.42
800.023644827187,802.466666666667
677.640280532133,717.7
800.023644827187,802.466666666667
662.876536526543,672.225
830.229878259185,846.733333333333
735.406051103742,739.75
728.940323154775,771.28
708.2,708.2
733.34433635041,761.628571428571
788.866389194013,789.45
817.027711227963,860.56
725.893089224673,771.96
690.411634979331,724.0
852.858789145939,856.166666666667
740.399332713733,779.88
717.361580110548,751.114285714286
662.748516101976,666.933333333333
678.601457139896,745.875
690.328114777212,738.22
698.031441659187,736.55
636.521365536258,645.566666666667
732.983904448881,777.34
734.219624171273,787.05
702.115183963558,747.78
787.251471507194,830.575
682.627218912343,682.9
766.064445502405,769.233333333333
729.618000700864,738.7
605.195087420537,606.5
751.233525609714,759.1
711.691393793687,711.7
717.820867453222,775.175
662.489980161944,705.083333333333
817.420681167292,818.9
649.561566826165,654.833333333333
961.116526005388,1029.41666666667
709.936258078033,739.928571428571
717.382680303894,734.0
673.241572872391,719.65
708.3233403671,753.08
759.599835439687,759.6
740.480478318224,747.833333333333
692.541331131983,740.52
696.901097717603,697.95
714.744685812163,750.1
728.507122968943,772.76
793.462385571668,799.4
765.715174475879,810.8
731.225699011626,784.825
979.666882159441,1043.15
903.734420235898,955.966666666667
851.616539571825,894.48
771.881525752835,816.266666666667
756.842289429778,783.775
696.313849401554,743.42
647.335673306083,649.666666666667
664.045168987994,706.333333333333
969.690878575021,1047.9
705.732670800629,750.94
688.228195425266,689.966666666667
703.430396601704,740.716666666667
778.746375661148,787.775
631.729055845938,636.6
760.351188596427,769.7
778.50910615373,794.04
718.018429137747,741.633333333333
768.106411898768,768.75
714.746444059486,717.3
687.136835291049,705.325
808.929243833275,866.4
741.629348855485,794.0
703.771181665816,734.685714285714
714.364318352418,754.2
717.820867453222,775.175
742.932799711609,781.46
758.993517758881,765.85
688.274127036429,735.94
874.643269201188,879.475
726.276975830068,781.2
696.313849401554,743.42
964.383429969636,1032.55
629.178302891574,637.4
741.629348855485,794.0
740.540285254181,782.44
713.072464312934,750.45
771.891022146416,816.36
731.325864440743,736.1
831.170151425455,897.46
640.409361034902,648.1
739.129589643532,781.46
867.2,867.2
704.48265777601,741.233333333333
707.656887198874,709.4
672.534941135036,723.74
718.15289995213,775.425
834.758868970448,933.65
700.899309986345,703.866666666667
644.247882790765,650.866666666667
737.576626527712,741.7
740.399332713733,779.88
946.2,946.2
720.135474205154,763.7
743.483807100859,776.416666666667
734.219624171273,787.05
727.84599924245,770.22
756.546040810124,774.34
702.656093403365,747.52
705.732670800629,750.94
688.951485955288,689.6
592.10379135438,597.166666666667
727.84599924245,770.22
669.67736085289,672.366666666667
741.629348855485,794.0
1006.0,1006.0
685.72290321966,705.05
752.462623656485,752.5
714.946183650756,773.025
658.223464779347,662.433333333333
708.2,708.2
736.138615188467,769.1
668.245439209045,683.825
691.818864460184,708.95
713.746168891336,748.933333333333
862.020391904407,874.4
519.9,519.9
705.366436731606,750.64
683.033483805882,686.75
742.932799711609,781.46
708.3233403671,753.08
734.219624171273,787.05
628.434536320484,629.5
675.003407511651,683.866666666667
678.407099013316,679.0
711.043179749843,715.666666666667
708.122849511298,709.9
694.013761108481,707.866666666667
799.341426931621,857.02
733.513183093207,787.375
731.162073717872,763.985714285714
708.3233403671,753.08
647.895943339355,650.166666666667
734.219624171273,787.05
774.298677345632,790.84
708.3233403671,753.08
961.54539674422,1030.6
717.928615900725,752.466666666667
752.104664998292,791.84
735.175720491367,735.95
708.2,708.2
661.437203639754,718.9
858.391658859754,859.3
789.685466946829,796.1
686.027951316271,734.16
733.657140631781,735.4
726.276975830068,781.2
748.830051251102,756.5
704.696758260914,706.133333333333
663.751809830507,734.25
739.074101899178,745.133333333333
741.629348855485,794.0
663.110506344226,674.5
661.218209065661,667.65
1003.23599496782,1050.26666666667
718.15289995213,775.425
692.541331131983,740.52
734.393629834029,777.46
876.070116171743,914.14
870.311209550004,938.814285714286
675.217213595007,716.15
677.234721776554,717.75
831.748976554826,834.25
710.21289765816,711.85
808.929243833275,866.4
772.421322946613,781.066666666667
727.960609684325,782.425
736.021962987519,741.7
741.629348855485,794.0
709.023328248091,709.05
776.38272653536,792.44
730.887622404089,784.575
858.59224335037,898.6
812.052647150268,821.166666666667
826.001864404676,828.95
857.774057319247,898.1
686.494809510022,735.24
703.978427403619,712.6
742.932799711609,781.46
605.195087420537,606.5
745.091012254164,787.02
708.410706783689,721.65
712.888483631638,725.966666666667
740.847721882024,760.9
702.532561289874,740.45
717.965297907083,736.0
692.541331131983,740.52
736.138615188467,769.1
718.005652680223,761.36
771.891022146416,816.36
719.302365514895,722.766666666667
736.595609239425,778.56
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
540.549813461533,541.033333333333
787.872277718117,809.433333333333
723.654921235575,731.033333333333
765.779664420376,830.266666666667
850.522033812176,850.7
688.274127036429,735.94
665.569291959409,681.675
745.416600284534,748.375
718.256499022693,761.2
954.52351987785,1025.8
647.335673306083,649.666666666667
855.899949429322,896.85
673.515335242742,673.966666666667
988.016808744171,1058.52
721.420820326111,722.4
674.697396698269,725.46
652.10892709309,696.216666666667
685.72290321966,705.05
838.397474876588,853.066666666667
711.987988641635,735.933333333333
781.483207751268,831.2
686.051577977531,754.425
701.742887388252,707.8
685.488759961872,699.475
741.629348855485,794.0
735.158015772234,788.7
824.072426473843,831.4
703.35079016824,749.0
717.928615900725,752.466666666667
798.21477800347,805.4
662.323183951762,668.6
739.521433090347,739.8
623.416605220372,656.575
734.219624171273,787.05
653.938666848811,653.95
718.15289995213,775.425
969.690878575021,1047.9
647.895943339355,650.166666666667
687.000354952822,734.96
717.820867453222,775.175
671.612633549768,677.025
612.000155978892,615.0
702.670227381685,735.157142857143
741.629348855485,794.0
741.629348855485,794.0
692.541331131983,740.52
712.895044955001,750.266666666667
741.629348855485,794.0
799.616508083719,802.25
966.755510363625,1067.4
662.51470258669,705.75
969.332198662326,1047.7
703.374442328316,748.84
718.15289995213,775.425
709.023328248091,709.05
656.815316508378,656.85
758.993517758881,765.85
765.824566220819,803.0
779.808572254379,839.966666666667
692.541331131983,740.52
908.427526003038,922.9
700.244078768931,738.166666666667
771.891022146416,816.36
838.397474876588,853.066666666667
702.489081765688,704.6
656.324411182883,659.5
680.242186785209,719.483333333333
811.760042910683,853.1
764.381625891151,764.4
887.860620016032,894.8
740.399332713733,779.88
741.629348855485,794.0
674.405131471905,685.8
801.063893026937,802.9
691.778559743513,698.875
673.83915106673,689.025
916.285683107871,988.85
838.584884977272,891.65
778.402142439632,799.025
702.536837440384,747.42
684.758336175101,733.18
686.681635945178,699.1
847.545241477045,851.466666666667
754.281235860856,782.566666666667
690.984949184858,691.55
797.513234999897,802.25
752.670059962777,763.2
907.829758269688,922.4
776.018034372101,797.275
638.498512136089,730.6
655.853498840261,655.866666666667
694.689294030916,704.166666666667
739.596834388589,778.457142857143
738.934748548927,781.26
720.393284407195,726.8
768.805759002054,778.975
694.703098779055,731.4
695.498118340785,742.52
577.055404619002,578.25
727.009147122647,730.65
745.091012254164,787.02
601.062993927686,602.0
871.935605420492,874.85
717.077637762574,759.716666666667
705.732670800629,750.94
720.267569224605,750.214285714286
661.30171631412,744.25
688.274127036429,735.94
783.844635520963,827.5
708.076267078625,709.85
676.573507302774,717.0
685.129038940841,685.95
809.121189933869,844.35
691.341035461575,701.533333333333
608.385515743547,666.6
873.656260709467,961.1
798.648525385944,833.616666666667
739.129589643532,781.46
702.9,702.9
711.691393793687,711.7
727.84599924245,770.22
650.739763653643,655.7
734.615272701362,776.88
788.844243518999,807.95
742.932799711609,781.46
752.105403215809,801.25
655.889815441588,659.7
726.276975830068,781.2
734.615272701362,776.88
714.946183650756,773.025
702.951641295474,705.1
826.322197186489,834.033333333333
605.195087420537,606.5
922.467756540476,973.96
736.594715973929,744.2
721.420820326111,722.4
734.219624171273,787.05
726.596497025721,781.9
740.540285254181,782.44
920.664493639296,991.633333333333
