superconduct/table51.range_ThermalConductivity,superconduct/table51.range_atomic_mass,superconduct/table51.wtd_mean_fie
142.0,177.194818,897.403
217.0,110.3454614,720.8
303.0,108.060719,729.42
53.97342,121.3276,1068.19565217391
10.97342,192.981,965.660396039604
399.97342,121.3276,738.544285714286
59.0,23.594,706.175
131.7,188.5793,1009.44
49.0,58.553,695.682
79.0,92.382,785.34375
99.48,39.8617,777.875
139.0,89.3115,591.251428571429
63.0,1.0546,651.204
399.97342,192.981,724.881188118812
399.9911,63.9046,990.404285714286
399.97342,192.981,701.514666666667
119.0,141.2755,722.766666666667
25.0,41.96488,632.87775
119.0,141.2755,674.08
399.97342,122.90607,1003.14399845619
5.0,81.3804,744.425
399.97342,192.981,723.17135678392
399.97342,151.2596,994.792150706436
399.97342,191.2006,698.168911917098
399.97342,121.3276,995.320744259699
429.97342,192.981,714.1635
50.0,82.77,740.0
119.0,22.856,684.075
399.97342,121.3276,1000.01050583658
399.97342,122.90607,1011.9542
78.97342,137.89753,889.839
78.97342,122.90607,899.0475
399.97342,134.3606,996.509266409266
86.764,159.256238,942.882352941177
78.48,71.755,825.831
399.97342,188.3839,982.4
69.0,89.0593,806.2682
129.0,154.11932,788.283333333333
181.0,91.7284614,673.7186
134.0,146.8813,740.5332
399.97342,188.3839,1011.30833333333
79.0,78.3345,794.75
125.0,156.448,790.298333333333
399.97342,124.90825,1002.86692307692
11.0,96.257,822.275
54.0,106.17815,783.866666666667
399.97342,72.90645,1026.83538011696
89.0,81.182805,584.672285714286
399.97342,121.3276,737.988571428571
206.0,65.9248414,642.1875
139.97342,57.925255,1200.3253814147
68.0,32.5306,682.65
11.0,2.8167,639.42
399.97342,122.90607,1013.68123050751
127.0,11.6815,664.484
399.97342,141.2506,997.136517514301
399.97342,192.981,759.79
399.97342,124.90825,1006.71733333333
99.97342,192.981,1015.32352941176
399.97342,121.3276,1003.62307692308
27.0,82.09538,772.88
307.0,186.155569,827.611475409836
399.97342,192.981,1008.19728656519
204.0,65.9248414,640.9875
34.97342,192.981,1031.031
137.0,110.81997,682.44
99.97342,192.981,1022.9592
399.97342,192.981,1011.58181818182
399.97342,192.981,700.676635514019
78.795,95.535,830.765
399.97342,157.0546,1002.43415384615
99.97342,122.90607,889.8475
123.0,82.09538,709.855
64.0,52.6784,790.020304568528
399.97342,192.981,724.366
399.97342,184.5906,1044.91333333333
142.0,177.194818,891.756956521739
399.9911,63.9046,989.064285714286
399.97342,124.90825,1005.97230769231
399.97342,146.5006,992.991823899371
399.97342,192.981,724.743
399.97342,192.981,1008.90858085809
399.97342,141.2506,1005.56923076923
199.48,38.882,820.822222222222
129.0,146.439,795.155333333333
399.97342,121.3276,1003.62307692308
0.0,0.0,1085.7
399.97342,141.2506,1000.02006196747
399.97342,124.90825,999.096428571429
399.97342,121.3276,1007.41692307692
138.795,175.135,847.654605263158
399.97342,121.3276,1005.47846153846
399.97342,121.3276,1001.7800618238
74.0,68.47,812.167647058823
399.97342,141.2506,1029.37
399.97342,124.90825,1002.25692307692
139.97417,80.89568,966.141304347826
399.97342,192.981,1005.86666666667
27.0,82.09538,754.666666666667
399.97342,122.90607,1005.75644171779
399.97342,184.5906,1004.1396039604
78.97342,128.2426,896.6475
129.0,164.1558,782.417333333333
399.97342,128.2426,1008.84971428571
208.0,20.0405386,772.941666666667
399.97342,121.3276,1002.70370084811
4.0,80.413,729.95
399.97342,134.3606,997.588067744419
139.0,112.0305,680.775
99.8195,139.10806,889.12
399.97342,192.981,1024.03892857143
399.97342,121.3276,1007.09909333333
82.0,73.4571,1053.67936507936
82.0,98.2287,780.604
399.97342,184.5906,993.2853125
266.0,104.060189,720.025
96.0,102.17762,678.318
138.795,142.9018,836.605263157895
82.0,81.482,782.588
399.97342,121.3276,991.244
26.0,130.00638,727.1
399.97342,167.8406,751.977142857143
139.795,20.0543,1077.03
399.97342,148.93092,732.442857142857
399.97342,121.3276,998.566343522789
399.97342,75.6093,1051.28611111111
53.97417,78.89968,1000.46739130435
81.48,48.64,780.72
399.97342,141.2506,1009.30442857143
3.0,88.0415,704.13
399.97342,192.981,1010.08026315789
399.97342,121.3276,1011.60909090909
399.97342,122.90607,1001.82248062016
399.97342,121.3276,994.678984126984
399.97342,122.90607,1010.40642857143
399.97342,72.90645,1010.9213740458
134.0,164.1315,746.942105263158
399.97417,207.97246,856.069124423963
0.0,0.0,663.6
399.97342,141.2506,994.949104253808
71.0,42.432,546.0537975
399.97342,121.3276,991.271701112878
78.48,23.115,849.75
78.97342,122.90607,896.754375
140.0,152.139,756.03
123.0,92.0945,717.894117647059
399.97342,146.5006,1000.88953846154
133.0,13.494,787.62
82.0,98.2287,777.244
164.0,92.8274519,778.61
399.97342,192.981,763.086666666667
399.97342,188.3839,1001.39111111111
11.0,8.398,680.75
399.97342,121.3276,1007.08383333333
138.48,128.24,816.414666666667
399.97342,122.90607,1011.73457142857
399.97342,121.3276,1006.59169230769
90.795,148.88288,915.775163398693
399.97342,121.3276,1007.08853333333
115.0,33.79,731.84
137.0,110.81997,723.72
399.97342,192.981,759.447666666667
399.97342,122.90607,979.8525
399.97342,151.2596,1001.12807692308
399.97342,188.3839,695.927272727273
134.0,181.406,802.818390804598
78.97342,134.3606,977.444444444444
399.97342,121.3276,996.111538461538
36.0,130.00638,695.5
129.0,146.439,795.296666666667
86.0,96.119,791.662
399.97342,124.90825,735.262857142857
399.97342,192.981,737.0375
399.97342,135.9646,998.197692307692
399.97342,184.5906,994.525
399.97342,192.981,1005.87606666667
12.97342,192.981,947.53
29.0,50.133,668.9
127.0,75.5845,604.06
399.97342,122.90607,1012.18685714286
253.0,78.256569,863.0405
399.97342,191.2006,736.545714285714
399.97342,192.981,1010.83913043478
399.48,39.3595,849.371428571429
133.0,13.494,779.233333333333
399.97342,122.90607,1011.92342857143
58.0,122.454,759.46
99.97342,192.981,1000.5
399.97342,128.2426,1008.92771428571
19.0,5.11,695.0
399.97342,192.981,1006.86746666667
96.0,9.99912,671.985
399.97342,122.90607,1011.58562857143
59.0,90.2704,707.6575
399.97342,192.981,1100.7329004329
399.97342,122.90607,1016.87279102384
399.97342,121.3276,1003.78576923077
399.97342,121.3276,1007.0016
150.0,35.8233,782.91
399.97342,121.3276,977.226666666667
127.0,11.6815,662.02987012987
89.0,50.1285,677.19
399.97342,135.9646,991.044838455477
399.97342,141.2506,1028.37857142857
54.0,80.02836,729.35
399.97342,122.90607,1010.79242857143
128.0,164.1315,770.633333333333
86.0,112.8657,778.66
139.48,55.97023072,800.874017467249
208.0,99.479,704.7
399.97342,157.0546,722.966666666667
47.97417,172.2003,922.097014925373
149.48,23.9455,865.54
399.97342,192.981,1013.22545454545
15.0,5.985588,648.749
399.97342,122.90607,1011.91455064194
208.0,20.0405386,760.358333333333
399.97342,122.90607,1007.76108149276
399.97342,122.90607,740.157142857143
399.97342,141.2506,1033.64529411765
78.97342,122.90607,899.0475
34.0,89.72388,700.9414
79.0,12.782,786.7225
399.97342,142.92595,1005.77215384615
399.97342,122.90607,1013.51134751773
399.97342,192.981,759.936666666667
87.0,79.972275,683.352
399.97342,192.981,761.085833333333
399.97342,121.3276,1001.50496508922
399.97342,141.2506,1002.46307692308
399.97342,121.3276,1007.01333333333
84.97342,72.019,913.025
399.97342,122.90607,1011.62535714286
399.97342,124.90825,1001.21891891892
99.97342,192.981,1019.70483870968
127.0,75.5845,623.3
266.0,104.060189,678.424
399.97342,136.31906,1000.36156237855
68.0,21.18,836.25
43.0,79.6,791.60743
399.97342,135.9646,728.571428571429
387.0,75.35947,738.175
399.97342,121.3276,977.833333333333
87.0,79.972275,693.115
1.0,43.357,658.465
399.97342,121.3276,1007.08853333333
399.97342,151.2596,999.440935446463
78.97342,149.35206,887.343216080402
149.97342,176.2176,858.033333333333
199.8195,137.89753,900.2925
289.0,146.025069,716.68375
399.97342,184.5906,1001.05
399.97342,122.90607,991.5528
399.97342,124.90825,544.304049434657
399.97342,188.3839,989.615384615385
222.0,111.9239314,646.616666666667
133.0,17.364,757.493333333333
5.0,36.06133,541.23576
82.0,81.482,782.598
69.0,46.6827,806.32
12.48,59.94547,769.271428571428
96.0,72.9845,719.966666666667
399.97342,71.6206,1012.05746835443
399.97342,122.90607,1005.99195402299
102.0,98.2287,773.244
128.0,55.0385,665.333
399.97342,141.2506,1002.60192159877
399.97342,122.90607,1010.434
399.97342,85.0706,1028.10503597122
399.97342,157.0546,1045.4
266.0,104.060189,718.435
399.97342,188.3839,807.022
117.0,166.4793,868.81
124.0,164.1558,783.703333333333
64.0,8.89,789.576518218624
399.97342,122.90607,1011.54071428571
138.795,175.135,847.243648208469
399.97342,192.981,991.082352941176
399.97342,124.90825,736.531428571428
399.97342,158.9674,995.819384615384
399.97342,124.1166,1011.35428571429
399.97342,192.981,1011.27955439056
139.0,166.9985,786.082
50.0,11.9925,720.466666666667
399.97342,192.981,718.500970873786
99.48,39.8617,777.875
399.97342,188.3839,690.407142857143
399.97342,122.90607,1011.59714285714
399.97342,128.2426,1022.66176470588
399.97342,192.981,1015.44539089848
206.0,65.9248414,642.25125
78.97342,122.90607,896.754375
399.97342,192.981,1091.15106382979
399.97342,188.3839,998.833333333333
399.97342,192.981,1011.07909090909
399.97342,121.3276,993.756507936508
0.0,0.0,940.4
58.0,122.454,776.017647058824
429.97342,192.981,723.644660194175
124.0,164.1558,787.116666666667
63.0,102.5604,763.26
399.97342,192.981,700.950666666667
129.0,156.448,789.466666666667
93.0,78.04238,743.86
399.97342,157.0546,1000.26279069767
54.0,88.49,667.7375
129.0,151.689,787.583333333333
69.0,24.08747,553.775
22.9911,77.2173,1105.36666666667
399.97342,151.2596,1004.72
399.97342,124.90825,999.363015811801
79.0,92.382,783.236
35.0,67.9806,741.733333333333
399.97342,192.981,1005.96266666667
399.97342,121.3276,1002.16769706337
399.97342,184.5906,1012.52778216259
399.97342,121.3276,1024.25866666667
133.0,78.3345,721.216666666667
29.0,21.6885,677.575
187.0,100.82965,806.8345
399.97342,121.3276,1003.27918272938
399.97342,122.90607,739.02
16.97342,192.981,938.452
340.0,9.084,747.85
60.0,122.454,771.817058823529
138.795,106.84047,842.793333333333
208.0,16.1705386,769.3605
21.97417,33.8603,1027.78140703518
137.0,166.9985,731.605333333333
399.97342,122.90607,1012.19942857143
129.0,129.305,795.0225
399.97342,188.3839,991.8265625
139.97342,122.90607,905.945
36.0,67.7685,673.23125
399.97342,121.3276,1004.84763076923
399.97342,121.3276,992.424087358521
399.97342,191.2006,1008.77952770478
399.97342,191.2006,991.9125
399.97342,122.90607,1013.08579545455
399.97342,121.3276,1003.62307692308
83.0,150.287,668.143005181347
399.97342,121.3276,1002.088
79.0,166.9985,827.05
79.0,92.382,780.204
69.0,46.6827,806.32
399.97342,121.3276,1001.0448757764
399.97342,122.90607,1011.54071428571
127.0,162.1445,755.166666666667
399.97342,191.2006,722.7
99.97342,192.981,927.2
399.97342,146.5006,1001.07674418605
79.0,85.797,862.286
133.0,171.935698,815.58
266.0,104.060189,720.025
31.0,127.5485,629.633333333333
399.97342,192.981,1010.10498687664
15.48,96.0068,726.7
399.97342,124.1166,726.1425
377.0,65.9248414,676.795
399.97342,192.981,735.59
30.0,171.8293,894.77
399.97342,121.3276,998.596872556685
34.97342,192.981,1036.601
399.97342,152.93481,1002.19445727483
78.97342,124.90825,851.64054054054
73.0,81.482,782.12536
399.97342,121.3276,977.967333333333
96.0,90.6245,679.6125
399.97342,141.2506,1000.43230769231
399.97342,121.3276,1004.05692307692
0.0,0.0,867.2
208.0,16.1705386,768.56
399.97342,184.5906,733.845454545455
78.97342,134.3606,895.1285
399.97342,141.2506,1005.91
399.97342,128.2426,992.805478479095
399.97342,125.3163,725.604545454545
399.97342,192.981,1006.04
399.97342,124.90825,1004.805
399.97342,121.3276,1000.93669230769
399.97342,141.2506,739.314285714286
70.795,74.355,892.834186939821
181.0,87.8364614,641.04
81.97342,98.8186,1011.06
399.97342,121.3276,1001.76137770898
99.97342,192.981,1019.17961399276
113.0,2.89212000000001,762.212
78.97342,124.1166,899.08625
399.97342,141.2506,720.9175
117.0,168.93718,839.695
399.97342,128.2426,968.077142857143
399.97342,72.90645,1011.21076923077
399.97342,192.981,736.84
78.97342,124.1166,897.46125
133.0,13.494,779.233333333333
0.0,0.0,708.2
399.97342,191.2006,699.255
399.97342,184.5906,1003.29607843137
399.97342,121.3276,1000.53763055339
127.0,184.273,833.728358208955
399.97342,188.3839,984.5016
149.97342,191.20906,1159.86405228758
399.97342,191.2006,740.281428571428
128.0,55.0385,713.947
56.795,148.88288,911.553333333333
84.9911,84.283,1036.48823529412
399.97342,121.3276,998.558307210031
399.97342,184.5906,751.171875
36.0,89.5653,564.798
399.97342,146.5006,1027.60142857143
253.0,78.256569,859.116666666667
399.97342,192.981,1010.46828309305
399.97342,122.90607,1011.04057142857
399.97342,192.981,1008.27166494312
131.7,177.60023072,835.866666666667
399.97342,170.2076,985.818333333333
82.0,98.2287,778.42
399.97342,122.90607,1011.44157142857
78.48,23.115,849.75
399.97342,122.90607,1004.66092475068
0.0,0.0,558.0
399.97342,122.90607,1003.79818181818
6.0,93.30062,735.225
56.0,21.406,666.479364682341
399.97342,121.3276,1003.82098461538
399.97342,188.3839,732.68
107.0,89.16,806.929411764706
0.0,0.0,577.2
399.97342,192.981,736.746875
85.0,3.05362,669.96
399.97342,151.2596,999.844383540493
90.97342,122.90607,893.3225
33.0,97.32362,726.08
90.97342,71.6206,918.8125
399.97342,192.981,1011.41663636364
399.97342,184.5906,748.655555555555
399.97342,122.90607,1011.54071428571
99.97342,192.981,1022.58
399.97342,121.3276,1004.86
399.97342,192.981,1005.99466666667
399.97342,141.2506,1015.37507142857
78.97342,122.90607,912.197727272727
399.97342,121.3276,1007.0832
90.48,71.755,824.531
90.97342,71.6206,926.9375
137.0,164.1315,769.86
109.0,39.046,653.596666666667
224.0,113.1344614,550.082574060244
387.0,75.35947,715.871428571429
13.0,46.08,678.2465
141.7,85.772,602.622857142857
399.97342,134.3606,996.613513513513
399.97342,188.3839,1010.64611111111
399.97342,122.90607,1011.54071428571
399.97342,192.981,1005.88828666667
109.0,39.046,653.606666666667
429.795,75.8032,846.47
238.0,82.148569,861.1395
399.97342,192.981,1011.44207077326
74.0,68.47,812.197647058824
136.0,136.372,797.604
32.0,45.03938,658.48
110.0,26.237,599.92
85.0,3.05362,666.78
399.97342,122.90607,1011.49671428571
111.0,70.1485,695.431428571429
399.97342,192.981,762.984166666667
399.97342,141.2506,1026.99362980769
399.97342,192.981,1005.86666666667
138.48,125.4233,780.642857142857
399.97342,122.90607,1004.01576211588
399.97342,121.3276,1004.07861538462
107.0,39.83765,786.317647058824
40.0,27.0876,1053.92857142857
399.97342,135.9646,1027.78352941176
86.97342,174.2306,1134.2375
99.9911,77.2173,1058.43788819876
14.3,7.07104500000001,663.759
27.0,1.78040000000001,712.74
129.0,158.12321,789.783333333333
206.0,65.9248414,646.63125
399.97342,121.3276,1012.26479400749
399.97342,126.516,748.385714285714
399.97342,152.93481,994.484736428009
139.88,114.89377,912.046666666667
399.97342,192.981,767.192333333333
399.97342,122.90607,1018.27767988253
399.97342,192.981,1013.91380208333
53.48,13.94638,848.133333333333
38.0,48.987,663.41875
61.0,81.482,782.62
137.0,119.587,759.46
399.97342,122.90607,1011.60714285714
399.97342,121.3276,989.95140562249
78.97342,122.90607,908.7975
399.97342,128.2426,1008.83742857143
79.0,92.382,774.14
139.9911,77.2173,1005.15431754875
121.0,41.6375,667.491
50.0,11.9925,736.85
399.97342,191.2006,983.283857142857
139.9911,164.4833,1027.5512195122
399.97342,124.90825,1000.37104247104
84.0,13.977283,668.99
399.97342,121.3276,1002.71580003086
399.97342,176.2176,1029.50571428571
363.0,10.8418,725.4825
399.97342,121.3276,1006.98986666667
79.0,12.782,787.0229
399.97342,192.981,737.6875
399.97342,188.3839,992.904615384615
11.0,2.8167,596.478
31.0,1.68237999999999,663.21
399.97342,136.31906,1003.47629857638
399.97342,124.90825,995.665625
82.0,81.482,782.5904
78.97342,146.5006,862.559459459459
399.97342,121.3276,1008.25333333333
399.97342,124.90825,1005.23733333333
399.97342,188.3839,984.934933333333
399.97342,122.90607,1011.65357142857
63.0,89.3115,758.135
102.0,98.2287,780.088
399.97342,121.3276,1003.62307692308
399.97342,158.9674,995.746153846154
399.97342,151.2596,1000.45065535852
399.97342,191.2006,773.865714285714
399.97342,121.3276,1006.1949197861
399.97342,192.981,701.138666666667
139.97417,80.89568,1050.26666666667
399.97342,121.3276,996.273961015079
181.0,65.9248414,641.777319587629
399.97342,122.90607,1011.54445714286
399.764,56.605,806.46
399.97342,192.981,1013.09643097643
399.97342,121.3276,1002.66790123457
99.97342,192.981,1021.12694
85.0,3.05362,665.72
7.0,138.2339,685.88
79.0,12.782,786.010945273632
399.97342,96.4116,1000.71346153846
169.97342,167.8406,1147.46346153846
78.48,71.755,821.483076923077
399.97342,122.90607,1012.17242857143
399.97342,122.90607,1011.59124285714
127.0,126.89477,864.96125
132.0,114.33723072,746.338764044944
399.97342,191.2006,706.458333333333
124.0,47.8824,798.216666666667
399.97342,192.981,1007.91866666667
88.0,96.5694,768.62
399.97342,192.981,1006.11266666667
139.97342,57.925255,1196.43724137931
69.0,24.08747,552.835
399.97342,121.3276,997.262367223065
399.97342,72.90645,1011.31923076923
76.0,71.52,712.089655172414
78.97342,146.5006,905.5225
60.0,122.454,771.785294117647
399.97342,121.3276,822.74
70.0,179.419,779.2
78.48,71.755,827.916923076923
399.97342,121.3276,1010.56741660202
138.795,100.8404519,847.106060606061
27.0,82.09538,782.382608695652
127.0,11.6815,668.072
399.97342,124.90825,1001.18204334365
112.0,170.13688,735.816666666667
399.97342,192.981,1011.95727272727
399.97342,184.5906,1001.05
399.97342,121.3276,738.637857142857
399.97342,128.2426,996.154054054054
399.97342,157.0546,1007.336
13.9723,189.9819968,1058.65384615385
399.97342,122.90607,1011.54171428571
399.97342,121.3276,1003.73392307692
102.0,6.01000000000002,846.3
31.0,85.58362,654.76
399.97342,122.90607,1011.20294538176
16.97342,192.981,930.3802
204.0,23.9599614,647.184
399.97342,121.3276,1032.52631578947
399.97342,167.8406,1025.16431578947
34.0,89.72388,674.76
399.48,15.414,877.946666666667
81.48,48.64,784.29
399.97342,134.3606,708.53125
399.97342,184.5906,746.071875
16.97342,192.981,915.914583333333
399.97342,192.981,1009.90921052632
81.0,46.6827,806.3658
60.0,179.419,806.733333333333
56.0,50.9094,669.175
399.97342,124.90825,1001.2975308642
399.97342,192.981,1013.26072727273
119.764,107.931708,912.74705882353
399.97342,191.2006,990.1475
133.0,29.80415,690.65
82.0,98.2287,775.9
139.97342,114.89377,1097.8
399.9911,47.5466,1006.86785714286
181.0,91.7284614,649.666666666667
78.764,106.353238,789.64
399.97342,122.90607,1002.57622699387
70.764,164.110238,821.272
116.0,85.149,761.398666666667
399.97342,122.90607,1000.53787489289
68.0,99.124,712.295
399.97342,128.2426,1036.28150975403
90.0,51.93183072,733.628333333333
21.0,5.83999999999999,854.72
399.97342,191.2006,990.61875
2.0,1.21053000000001,541.087
199.97342,71.6206,1029.237776
81.48,48.64,782.505
399.97342,141.2506,1001.73230769231
399.97342,188.3839,982.4
399.97342,121.3276,991.655449025248
399.97342,151.2596,1015.15744475035
159.97342,71.6206,927.0375
34.0,130.00638,631.296666666667
399.97342,192.981,773.101639344262
0.0,0.0,541.1
399.97342,192.981,1006.01875
82.0,81.482,782.588
399.97342,184.5906,994.4478125
122.0,114.33723072,782.2888
113.0,85.149,865.068852459016
85.0,13.0964614,650.866666666667
133.0,45.034,779.320533333333
399.97342,122.90607,1003.2769641495
399.97342,121.3276,994.311119936457
137.0,139.549,735.433333333333
399.97342,128.2426,781.4495
64.0,99.006,766.433333333333
138.48,128.24,819.520274914089
138.795,175.135,854.4
181.0,156.8584614,644.785125
213.0,20.8854614,649.5788
429.97342,121.3276,708.96976744186
399.97342,121.3276,1000.98207913111
82.0,81.482,782.5968
399.97342,158.9674,995.955384615385
0.0,0.0,650.1
266.0,104.060189,720.025
427.0,19.7318,790.616751269035
399.97342,184.5906,822.02
399.97342,135.9646,993.934633385335
133.0,133.431,734.477777777778
399.97342,63.9046,971.595714285714
234.48,51.9784614,832.567567567568
133.0,13.494,779.233333333333
83.0,29.972655,676.557142857143
134.0,17.2502,749.733333333333
65.0,185.276,710.983333333333
133.0,103.31115,783.866666666667
78.97342,122.90607,842.85
68.0,40.2825,696.35
76.0,117.6,729.442105263158
82.0,98.2287,772.54
138.795,126.86035,841.026315789474
78.48,62.865,842.970707070707
399.97342,192.981,1005.81066666667
39.0,4.023,773.1824
119.0,67.8745,688.239
189.0,100.038,797.8308
119.97342,122.90607,874.147792207792
399.97342,122.90607,1007.6243902439
399.97342,192.981,1005.86666666667
78.97342,124.90825,874.855646817249
399.97342,192.981,1021.13697183099
399.97342,124.90825,1006.42133333333
399.97342,128.2426,1005.73924963925
133.0,13.494,817.3
399.97342,121.3276,994.39746835443
399.97342,146.5006,1003.47692307692
399.97342,121.3276,1002.42818532819
36.0,89.5653,567.579
399.97342,192.981,1005.35733333333
0.0,0.0,759.1
399.97342,141.2506,1017.09821428571
399.97342,184.5906,999.335443037974
399.97342,192.981,1007.10253333333
119.0,22.856,677.28
139.88,128.09447,847.595652173913
399.97342,134.3606,1011.08571428571
134.0,146.8813,723.33
399.97342,188.3839,992.8
399.97342,158.9674,999.838794435858
399.97342,146.5006,676.016077384923
104.0,90.259,732.295
399.97342,192.981,1007.18266666667
399.97342,121.3276,999.785384615384
399.97342,184.5906,1031.37252631579
399.97342,122.90607,992.742519685039
399.97342,157.0546,1001.92631578947
399.97342,124.90825,999.319455252918
399.97342,192.981,712.017777777778
78.97342,137.89753,922.115662650602
399.97342,192.981,1005.86666666667
78.97342,122.90607,906.125
0.0,0.0,869.0
399.97342,192.981,731.913142857143
0.0,0.0,541.1
399.97342,122.90607,1011.64228571429
427.0,19.7318,834.375
81.0,46.6827,806.47114
78.88,24.059,867.894
399.97342,122.90607,1011.61971428571
399.97342,122.90607,1011.49557142857
399.97342,188.3839,1012.45833333333
45.0,43.9639,666.332
303.0,108.060719,699.39
91.0,90.247,703.375
399.97342,192.981,1015.10359389039
88.0,96.5694,737.138
138.48,59.94547,813.720967741935
399.97342,188.3839,1012.27333333333
399.97342,136.31906,783.58947368421
39.0,37.026805,717.052
133.0,74.82,731.93
78.97342,124.90825,902.5
399.97342,121.3276,996.107874015748
399.97342,184.5906,992.505242935052
399.97342,188.3839,1017.61226158038
399.97342,157.0546,1006.80666666667
68.0,21.18,847.906779661017
99.9911,77.2173,990.888888888889
399.97342,184.5906,1011.16413301663
96.0,90.6245,684.475
399.97342,157.0546,737.6205
399.97342,141.2506,997.13125
399.97342,121.3276,996.810691823899
85.0,3.05362,680.56
68.0,32.5306,683.415
392.3,36.285955,677.5608
137.0,53.31153,639.2
399.97342,122.90607,785.37125
399.97342,124.90825,1000.0899302866
139.97417,65.8973,1026.40495356037
53.97417,78.89968,1016.25625
399.97342,151.2596,999.913664596273
399.97342,121.3276,992.014604948124
99.97342,192.981,1019.5071
69.0,46.922495,808.072
399.97342,124.90825,780.301511335013
399.97342,192.981,1005.86666666667
110.0,26.237,599.7504
399.97342,192.981,1005.88810666667
399.97342,121.3276,740.08
399.97342,124.90825,1005.23733333333
133.0,13.494,798.266666666667
399.97342,122.90607,1012.13042857143
399.97342,121.3276,1002.16573859242
79.0,92.382,779.5887
12.795,108.84265,801.887142857143
399.97342,124.90825,991.80458135861
399.97342,121.3276,1000.22996108949
266.0,104.060189,720.025
399.97342,121.3276,990.261084529506
139.0,164.1315,732.863157894737
399.97342,188.3839,985.663157894737
117.0,166.4793,846.652941176471
399.97342,122.90607,1000.90148636224
99.97342,192.981,1021.8
139.0,77.399,600.386571428571
399.97342,121.3276,1001.995
399.97342,121.3276,739.43186344239
399.97342,124.90825,1010.505
78.97342,122.90607,904.5
70.0,101.32415,718.489655172414
70.8195,105.41206,1049.54742268041
399.97342,121.3276,1008.60803366488
399.97342,128.2426,968.139285714286
64.0,8.89,789.207556675063
125.0,156.448,789.916666666667
399.97342,121.3276,1003.1200927357
139.0,89.3115,590.19
88.0,2.04000000000001,695.24
429.97342,122.90607,1010.71642857143
119.9911,77.2173,1102.74078947368
399.97342,192.981,736.6425
399.795,31.481,883.621428571429
147.0,67.484,868.7
399.97342,122.90607,1012.65903271693
399.97342,135.9646,1027.52235294118
399.97342,134.3606,999.364620107444
119.97342,85.0706,1008.67142857143
84.97342,77.95206,977.287148594378
169.97342,167.8406,1144.79047619048
399.97342,151.2596,1000.97692307692
34.97342,191.2006,1036.124
78.48,29.6228,779.248173515982
399.97342,192.981,765.185714285714
82.0,98.2287,780.94
85.0,13.0964614,633.466666666667
0.0,0.0,715.2
74.0,68.47,812.14
399.97342,192.981,737.0375
399.97342,121.3276,1003.62307692308
399.97342,141.2506,1002.80107444359
53.0,63.8765,631.215
129.0,156.448,789.716666666667
123.0,76.89515,897.58
139.0,166.9985,731.732966666667
399.97342,128.2426,1008.65171428571
6.0,93.30062,728.54
81.48,48.64,775.365
399.97342,124.90825,735.077142857143
399.97342,122.90607,1004.47170154686
399.97342,135.9646,998.041538461538
399.97342,122.90607,1011.57828571429
399.97342,192.981,735.703
399.97342,134.3606,988.787747035573
399.97342,192.981,737.0375
399.97342,184.5906,994.180991735537
399.97342,188.3839,997.461538461538
399.97342,184.5906,1001.067625
5.0,36.06133,541.098
123.0,82.09538,688.648
78.97342,134.3606,900.632
7.97342,192.981,980.07
47.0,92.382,713.628
399.97342,192.981,1001.44631578947
34.97342,128.2426,1071.39263329263
399.97342,121.3276,1003.146875
78.97342,134.3606,917.1425
399.97342,191.2006,983.526142857143
399.97342,122.90607,1011.52557142857
8.0,127.5485,642.033333333333
16.0,87.2204,768.1
53.97417,164.4833,1003.82
92.0,169.8821,608.1
399.97342,72.90645,1023.23323464101
399.97342,148.93092,998.797692307692
399.97342,122.90607,1008.80646387833
399.97342,122.90607,1011.53428571429
22.97417,164.4833,986.06510809452
399.97342,121.3276,998.023197492163
399.97342,188.3839,1009.285
39.0,4.023,759.1607
218.0,153.9663414,595.328301886792
399.97342,122.90607,1011.55651428571
399.97342,192.981,1009.70697827518
50.0,35.8233,765.82
399.97342,121.3276,1007.05093333333
134.0,146.8813,724.508
399.97342,128.2426,1010.12428571429
399.97342,128.2426,1008.99331803843
399.97342,141.2506,735.086857142857
138.48,35.858,776.228571428571
399.97342,124.90825,991.550592885375
399.97342,157.0546,1003.65876923077
133.0,158.1215,743.81
68.0,102.5604,802.645454545455
1.0,83.9493,885.25
181.0,91.7284614,677.7478
399.97342,128.2426,1013.73227665706
64.0,8.89,789.824365482233
399.97342,124.90825,1007.51785714286
133.0,133.431,742.284615384615
399.97342,122.90607,1010.65457142857
123.0,17.2745,930.28275
123.0,17.2745,796.2405
204.0,45.6484614,642.865
399.97342,184.5906,998.138125
399.97342,134.3606,999.415384615384
138.795,119.899,841.323456790123
399.97342,122.90607,1011.96428571429
399.97342,121.3276,1009.61773049645
399.97342,122.90607,1004.21939163498
56.0,40.2825,664.2
132.0,109.2415,694.416666666667
399.97342,121.3276,986.806407137064
399.97342,122.90607,963.800756211739
399.97342,122.90607,1011.46284285714
137.0,140.84871,708.610666666667
399.97342,122.90607,1011.38928571429
78.764,56.646238,801.02
0.0,0.0,663.6
399.97342,122.90607,1011.73457142857
77.0,32.290805,692.5
139.795,20.0543,1077.03
58.0,122.454,782.485294117647
134.0,164.1315,731.678947368421
399.97342,188.3839,1024.956
127.0,11.6815,671.66
20.0,155.7545,775.8125
128.0,144.35,710.375
399.97342,157.0546,647.68
99.48,39.8617,778.863157894737
399.97342,121.3276,1004.16538461538
11.0,2.8167,696.255
