superconduct/table50.range_ElectronAffinity,superconduct/table50.wtd_mean_ElectronAffinity,superconduct/table50.wtd_range_ElectronAffinity
109.9,69.205,25.195
135.97,111.085555714286,81.18323
127.05,107.9992,73.688
138.63,108.906538461538,76.5819230769231
141.0,109.372307692308,76.7134615384615
184.3,105.038,75.748
127.2,77.5116666666667,34.855
135.97,109.638309549945,79.2145993413831
138.63,72.7918181818182,30.6905194805195
106.97,42.2972,30.494
76.5,82.269,63.179
135.97,101.051,84.194
123.1,143.742857142857,80.8285714285714
127.05,111.317063797079,74.6437355880092
80.5,137.765,11.243
155.3,136.747058823529,82.0294117647059
127.2,81.3941956882255,36.4316749585406
127.05,107.780448717949,71.5144230769231
127.05,112.786666666667,74.9633333333333
121.4,121.26,54.78
127.05,80.3576923076923,46.5516483516483
21.7,44.5434977578475,39.0529147982063
127.2,78.6566666666667,36.975
67.8,52.439,51.24
78.0,42.512,31.77
127.05,110.714010777521,74.3013856812933
72.97,48.76568,31.43432
138.63,99.7242307692308,76.4330769230769
151.6,145.988235294118,112.658823529412
141.0,97.1336842105263,74.9210526315789
125.3,75.075,32.365
123.1,142.22987012987,90.5233766233766
59.4,75.91,64.29
135.97,89.0609,35.4291
135.97,111.963371428571,81.3166285714286
127.05,108.936870642912,73.8787761425252
127.05,109.988188976378,74.3661417322835
99.7,87.0125,58.4475
106.97,43.4528,30.494
135.97,110.6466946333,80.4049472009258
135.97,109.45486935867,74.5455265241489
346.63,159.955942857143,99.212
141.0,90.2875,71.0625
138.63,103.560821917808,75.0271232876712
91.0,113.271428571429,80.1042857142857
127.05,107.984230769231,76.5323076923077
125.3,69.9545454545455,26.9935064935065
69.0,103.9,37.9
175.7,101.38,64.06
29.3,94.15,14.65
17.7,41.025,13.875
135.97,107.913287671233,76.9789497716895
190.8,54.24,29.5
138.63,106.745466666667,75.8452
18.5,96.4,51.92
164.9,138.196877033182,104.030188679245
135.97,111.042585714286,81.1767
127.05,109.169230769231,74.3538461538461
141.0,68.01,53.38125
127.05,112.106666666667,73.94
127.05,109.033538461538,76.5897692307692
119.6,146.02,24.48
179.3,106.403980099502,89.118407960199
127.05,110.738461538462,76.1365384615385
131.23,56.7425,32.8075
192.4,135.116,80.054
91.0,113.265028571429,81.3150714285714
127.05,79.9028169014085,46.3098591549296
127.05,108.455692307692,76.3375384615385
138.63,98.4348367029549,75.8342146189736
24.0,20.5,12.0
179.3,107.306572769953,89.1943661971831
138.63,107.7435,76.6861153846154
141.0,92.0531400966183,73.4782608695652
138.63,100.182823529412,75.0776470588235
200.0,133.7,80.48
127.05,109.09263117284,76.4895833333333
138.63,67.0244444444445,47.1
138.63,73.246,29.6853125
39.0,151.876,148.244
138.63,70.13875,23.49625
102.6,90.1333333333333,34.2
141.0,90.263625,71.11875
127.05,111.719271623672,75.5189681335357
125.3,67.0135135135135,22.3108108108108
100.9,104.95,50.45
127.05,110.566511987626,73.9849187935035
62.3,31.9575,27.3225
141.0,104.605866666667,75.994
135.97,109.876643464811,75.869682907966
127.05,83.5142857142857,46.9714285714286
141.0,111.159466666667,75.988
83.0,69.93,32.32
103.0,91.5,34.3333333333333
141.0,111.610071428571,81.4264285714286
138.63,109.063056835637,76.7426267281106
135.97,111.2171,81.4025714285714
135.97,61.2408602150538,31.0505376344086
21.2,91.84,48.32
0.0,44.0,0.0
127.05,112.067642857143,81.1416428571429
71.9,39.06,20.1
135.97,111.472285714286,81.242
96.3,49.9756,30.438
127.05,109.7482,83.5842
79.1,148.7823,141.8827
64.9,124.9175,50.4575
85.1,79.36422,51.25302
138.63,77.6739285714286,46.9653571428571
127.05,46.6306962025316,33.9462025316456
179.3,103.869950738916,57.376354679803
138.63,80.0147857142857,50.5016428571429
322.97,121.816026785714,67.7433482142857
127.05,113.740933333333,85.2936
127.2,79.1666666666667,35.6875
135.97,111.472285714286,81.242
82.9,153.2695,74.8785
135.97,110.28480620155,76.0690697674419
138.63,105.853219448095,76.4892904073587
127.2,81.7166666666667,29.25
106.9,96.7875,52.075
141.0,91.4113924050633,71.9810126582278
98.05,44.54344,28.71
138.63,73.07875,29.49125
292.9,148.038,79.868
43.6,76.7,54.7
179.3,105.41,48.91
127.05,112.019,81.1195714285714
51.3,85.7,51.3666666666667
127.05,107.891373801917,71.741214057508
135.97,112.018618571429,81.3250242857143
141.0,112.044428571429,81.4264285714286
127.05,112.106666666667,73.94
134.7,146.382434514638,142.965485362096
125.3,62.3166666666667,20.2944444444444
34.8,38.3714285714286,21.3607142857143
43.0,17.027,7.016
141.0,108.818230769231,76.7076923076923
346.63,159.749,99.43
25.6,72.42,39.72
292.83,95.1810325476992,29.8683501683502
76.7,117.675,54.8
193.9,127.525,104.55
28.9,29.822,29.762
127.05,107.808246597278,71.5712570056045
138.63,80.9205,51.3580714285714
141.0,97.7122699386503,72.4877300613497
141.0,110.556307692308,76.7284615384615
138.63,110.230863254393,77.1533995416348
141.0,94.5488403819918,74.3144611186903
59.8,112.633333333333,10.9666666666667
90.3,164.664285714286,91.3142857142857
125.3,70.8846153846154,28.474358974359
141.0,98.077800982801,73.4649877149877
77.25,73.3875,65.6625
135.97,110.633571428571,80.4957142857143
60.2,72.6333333333333,20.0666666666667
138.63,109.786153846154,76.4330769230769
138.63,110.595071368276,76.7016153787123
138.63,80.4416130875839,51.365409344192
141.0,94.6452380952381,74.5
127.05,109.806102362205,76.6988188976378
42.3,44.7584905660377,32.177358490566
127.05,110.367704280156,73.9591439688716
141.0,107.893653846154,76.7221153846154
26.7,19.3,18.775
138.63,68.86966,35.867
200.27,72.7988,46.894
149.1,153.91975308642,140.598765432099
135.97,110.653385714286,81.2811428571429
135.97,111.901985714286,81.3073
135.97,105.648204503956,77.2436092513694
141.0,108.635503875969,76.2174418604651
127.2,151.8384,150.2592
104.4,18.404,3.833
127.05,108.646350931677,75.8649068322981
127.05,80.9085714285714,41.8328571428572
187.7,70.9833333333333,28.1833333333333
135.97,108.819681818182,76.8071363636364
141.0,90.46075,71.11875
127.05,109.796923076923,75.2953846153846
135.97,107.692589285714,78.4419642857143
135.97,111.871292857143,81.3026357142857
21.1,44.74735,35.996325
138.63,106.730406290957,76.9301441677588
125.3,69.0454545454545,26.9935064935065
54.3,180.081333333333,122.285333333333
135.97,112.006341428571,81.3231585714286
141.0,97.3171875,71.175
138.63,60.2,35.9992307692308
127.05,109.169230769231,74.3538461538461
153.9,106.488571428571,66.5571428571428
141.0,96.0414583333333,71.1625
103.0,80.4,11.1
141.0,90.2875,71.0625
50.6,35.2333333333333,34.2333333333333
138.63,99.4552307692308,76.4330769230769
141.0,90.2875,71.0625
127.05,110.738461538462,75.9384615384615
91.6,97.524,94.004
135.97,111.836357142857,81.2886428571429
64.05,43.148,29.804
135.97,119.65003510962,75.5879300928454
151.0,16.8008695652174,13.1747826086957
0.0,155.4,0.0
127.05,108.347808105873,69.2245657568238
21.7,36.6,6.82857142857143
37.0,99.1,85.94
93.0,112.772196095197,67.4679350149637
141.0,92.6821983273596,74.3040621266428
141.0,67.3841666666667,39.8416666666667
195.0,97.0351351351351,90.0405405405405
53.2,101.123529411765,70.8764705882353
175.7,151.89375,132.45625
138.63,96.5531247893211,74.9903930425403
133.4,64.5454166666667,34.4841666666667
127.05,109.64,75.5423076923077
102.1,9.6105,8.4985
135.97,112.990933333333,75.6517333333333
21.7,47.6893,32.3485
138.63,111.72379175648,76.9712395916536
138.63,110.332112890923,77.2235697940503
96.27,51.97,30.494
64.05,40.762,17.262
135.97,106.957236842105,79.2839912280702
127.05,81.71,49.8342857142857
141.0,93.2475,71.1
138.63,109.127338461538,76.7248153846154
135.97,110.625627752453,76.1888665688017
138.63,103.545769230769,76.5819230769231
135.97,108.231636363636,76.7774545454545
33.1,56.486,45.974
141.0,97.0635359116022,72.4263351749539
64.05,47.971,31.491
41.8,34.172,28.228
39.2,179.076271186441,80.8559322033898
22.6,48.25,15.65
135.97,107.841,76.7180909090909
127.05,110.913333333333,75.5946666666667
153.9,79.4606591143151,24.6915550978373
135.97,118.785991902834,73.0577327935223
171.0,124.2,90.675
50.7,75.6755,19.9285
119.65,120.027237317119,116.134647539426
138.63,106.504,71.121
179.3,96.3809322033898,80.7190677966102
74.6,53.455,16.365
127.05,111.208831469341,74.4082144234477
141.0,91.222497829592,71.6355574848072
127.05,110.738461538462,74.3538461538461
64.05,43.9396,28.85296
122.1,50.8571428571429,14.4285714285714
141.0,56.5718446601942,34.878640776699
127.05,110.823247232472,78.640221402214
93.0,113.078279266573,68.2404795486601
172.8,175.373,134.1905
138.63,108.77819025522,76.3447795823666
91.0,113.379590093937,80.5550811272417
138.63,110.188884615385,76.6861153846154
141.0,79.3906428571429,50.3451428571429
127.05,95.2,74.9181818181818
135.97,104.37875,88.49375
138.63,111.885178571429,81.3594642857143
138.63,73.89325,28.48575
83.6,113.938095238095,73.8238095238095
141.0,112.112653333333,75.9972
127.05,110.679282559851,75.6881924537073
127.2,81.7166666666667,29.25
34.8,38.3857142857143,14.3571428571429
22.7,93.266,25.982
127.05,107.696787148594,71.3433734939759
138.63,105.475333333333,75.742
127.2,81.7166666666667,29.25
14.4,29.3076923076923,22.7538461538462
301.3,168.795,64.49
21.7,44.5434977578475,39.0529147982063
62.3,48.56,22.68
325.63,122.163684210526,59.3889473684211
138.63,106.201466666667,75.8452
21.1,44.7449,36.12005
42.5,20.6687213807679,19.4941880943994
127.05,108.285615384615,75.6775384615385
127.05,109.095384615385,75.4211538461538
138.63,96.8086,75.7926666666667
105.5,118.347300771208,84.1668380462725
127.05,110.145961538462,76.6315384615385
133.6,54.5333333333333,44.3333333333333
135.97,108.960043668122,79.7026200873362
346.63,160.532285714286,99.1477142857143
93.0,112.862989323843,80.1797153024911
64.05,45.215,30.255
127.05,108.55562083823,73.099294947121
0.0,1.5,0.9
127.05,111.240714285714,80.7664285714286
193.9,69.18,20.54
127.05,80.2756097560976,44.9140921409214
139.4,41.7714285714286,17.0666666666667
135.97,106.315694419361,77.275600505689
75.9,102.525,23.925
42.5,20.15,18.33
127.05,95.2,74.9181818181818
112.2,149.912994923858,94.9693401015228
93.0,112.731428571429,80.6192857142857
135.97,78.9728571428572,44.3814285714286
127.05,110.738461538462,75.0273076923077
141.0,60.26,39.8
127.2,81.7166666666667,29.25
127.05,102.596607142857,71.0732142857143
62.3,51.4533333333333,24.9786666666667
138.63,63.6642857142857,39.0452380952381
119.2,95.89,60.53
325.63,140.088181818182,65.5481818181818
200.27,115.826,81.414
98.5,88.262,84.532
138.63,106.077518363064,76.8277806925498
14.5,2.1304347826087,0.739130434782609
325.63,119.798363636364,64.5616363636364
127.05,109.169230769231,74.3538461538461
105.9,120.1,87.1
135.97,111.444857142857,81.242
141.0,95.0868666666667,71.1875
147.0,144.136363636364,106.170454545455
179.3,105.65,40.525
153.9,99.90625,71.15625
127.05,111.970357142857,81.0975
178.6,110.229850746269,62.5119402985075
127.05,110.738461538462,74.3538461538461
135.97,107.878461538462,81.4580769230769
31.3,95.31,51.27
127.05,109.355598455598,75.6814671814672
135.97,112.055803255485,80.5638711960368
128.1,135.8875,60.575
126.0,55.475,26.11
151.0,50.6342,21.7741428571429
151.0,16.7808695652174,12.6797826086957
138.63,102.578769230769,76.4330769230769
89.5,43.825,7.855
0.0,16.0,0.0
127.05,113.466666666667,73.94
78.4,39.5057142857143,19.7257142857143
93.0,112.985714285714,80.5457142857143
127.05,109.608615384615,75.6215384615385
127.05,109.169230769231,74.3538461538461
14.5,11.1666666666667,10.1666666666667
74.6,52.675,12.825
127.2,78.3326666666667,37.2498333333333
64.05,44.4164,31.20016
0.0,42.6,0.0
71.0,77.3909090909091,30.3181818181818
135.97,111.787785714286,81.2886428571429
138.63,93.4426731250333,62.7541651141747
24.3,64.3125,4.6875
138.63,71.0255,29.49125
278.0,156.64,70.3
135.97,83.2594285714286,51.1991428571429
138.63,111.834366666667,75.9613
67.8,55.49,43.5
127.05,108.884794414275,73.7723041117145
141.0,66.228,33.542
89.4,95.0157894736842,55.2368421052632
135.97,111.678803028139,81.2958720182831
88.2,102.886596583443,61.6860709592641
12.2,19.05,4.95
0.0,1.5,0.0
127.2,81.7166666666667,29.25
74.3,45.26,3.38
112.2,150.596446700508,96.6213197969543
138.63,73.7595,29.588
325.63,141.365853658537,63.8207317073171
41.3,147.957,123.493
127.05,110.738461538462,75.9384615384615
138.63,80.0795,51.2751428571429
127.05,112.4933125,78.8623125
135.97,111.8135,81.2886428571429
186.05,109.522988505747,75.6647509578544
57.4,39.2,19.1333333333333
328.0,84.3102272727273,24.4337121212121
127.05,108.576730769231,76.6315384615385
109.7,5.888,3.008
141.0,96.2192666666667,75.85
113.9,156.580769230769,103.278846153846
107.0,150.304761904762,145.695238095238
32.9,95.825,35.575
135.97,112.185746831838,81.5355973230813
127.05,110.2421875,73.2890625
135.97,110.680857142857,81.3635714285714
135.97,108.496120689655,80.5146551724138
138.63,80.8922857142857,51.2198571428571
77.7,64.615,22.935
135.97,113.2288,75.8258666666667
72.97,38.698,15.866
164.0,141.193333333333,93.9666666666667
43.0,30.6,21.5
138.63,105.693388429752,76.1657851239669
141.0,109.827692307692,76.7192307692308
127.05,108.274091627172,72.5236966824644
135.97,110.541428571429,81.0314285714286
138.63,107.0482421875,75.6275390625
127.05,111.136398467433,74.7333333333333
113.97,71.586,46.894
136.7,114.94,25.22
135.97,112.331685714286,81.3726
164.9,138.056026058632,104.009771986971
138.63,107.118438538206,71.4224252491694
43.6,76.64375,64.44225
17.3,60.39,16.89
34.8,38.8029045643154,18.1742738589212
15.9,26.265,0.645
125.3,113.242085714286,81.4236571428571
179.3,103.854679802956,84.6625615763547
76.5,81.48125,58.16875
70.9,59.616,5.13600000000001
127.05,108.988785769528,73.9849187935035
57.2,73.3,58.1
127.05,81.1828571428571,49.9142857142857
135.97,83.8191428571429,51.1058571428571
91.0,113.1456241033,80.0573888091822
151.0,71.631914893617,61.2659574468085
108.4,150.469841269841,147.253968253968
74.6,52.675,24.4125
138.63,110.005692307692,76.6712307692308
312.3,76.85,27.7625
24.9,65.16,1.08
45.2,62.54125,39.1775
325.63,117.976666666667,108.543333333333
105.9,88.7375,31.05
14.9,39.925,24.875
127.05,111.154423076923,74.5321153846154
127.05,109.6793,83.5533
135.97,70.166,27.194
136.5,125.43786407767,71.8456310679612
127.05,107.38320610687,76.8389312977099
127.05,108.001592356688,71.9665605095541
108.4,143.355555555556,132.911111111111
77.3,81.25,38.65
127.05,110.738461538462,74.3538461538461
138.63,109.724615384615,76.4330769230769
47.6,42.02,9.98
325.63,111.772105263158,68.5926315789474
138.63,107.00772,75.82714
26.7,19.3,18.3
127.05,108.832556332556,73.6655011655012
127.2,81.7166666666667,36.1166666666667
169.0,144.5,96.6333333333333
138.63,72.25825,27.69275
200.0,131.458333333333,100.625
138.63,75.6025925925926,30.3685185185185
135.97,111.472285714286,81.242
151.53,75.3877777777778,45.7677777777778
141.0,96.898125,71.184375
34.8,38.3571428571429,21.0071428571429
138.63,105.8384,75.7936
135.97,111.779214285714,81.2886428571429
136.7,121.2095,65.144
178.6,105.726666666667,67.68
138.63,100.490952380952,74.09
138.63,110.372076923077,76.701
36.1,19.61,9.19
135.97,76.5115833333333,24.46925
193.9,113.1953,78.3569
138.63,107.125270758123,85.2743682310469
128.1,143.558227848101,88.3658227848101
64.3,19.5143333333333,18.5806666666667
125.3,71.65,31.325
325.63,127.489333333333,56.484
127.05,110.738461538462,74.3538461538461
141.0,64.67625,29.88125
179.3,85.08,43.965
54.3,163.36,80.64
135.97,108.304363636364,76.7774545454545
138.63,109.741235911387,76.0255732607851
76.5,78.6125,62.6875
179.3,100.294594594595,88.6405405405405
34.9,45.497125,36.736125
135.97,110.803529411765,83.0552941176471
135.97,121.442916666667,94.7279166666667
146.3,154.26875,100.146875
141.0,108.232101616628,76.6685912240185
91.0,113.090544412607,81.1789398280802
127.05,109.042829457364,76.0290697674419
122.1,47.3171428571429,14.3571428571429
135.97,111.443651099961,76.2502894635276
0.0,20.7,0.0
10.1,42.297,40.347
127.05,110.516923076923,74.3538461538461
0.0,30.4,0.0
278.0,140.3,58.375
91.0,91.35,33.95125
138.63,73.9010366624526,29.0200632111252
138.63,105.961390728477,75.2403973509934
141.0,113.102285714286,81.4264285714286
155.3,136.747058823529,84.8467647058824
34.8,48.3933333333333,26.88
202.93,66.9090476190476,33.15
190.8,70.49,47.78
135.97,111.62575,81.2653214285714
141.0,96.32,75.8
154.7,168.125,142.075
0.0,61.1,0.0
138.63,108.275045454545,77.3226818181818
117.9,83.01,62.39
135.97,111.8935,81.2886428571429
128.57,71.878,44.484
138.63,111.925133333333,75.9742
141.0,108.896,76.7273076923077
0.0,3.87,0.0
2.0,49.5844,45.2378
178.6,128.466666666667,98.7
33.5,25.85,16.75
127.05,83.5142857142857,46.9714285714286
154.7,90.775,12.625
127.05,110.013768686074,72.7989771833202
135.97,110.511428571429,80.4957142857143
56.1,69.6,18.7
135.97,107.645681818182,76.6884090909091
103.8,154.1578125,112.3265625
138.63,73.615875,29.49125
138.63,105.475333333333,75.742
32.73,21.2625,10.0125
83.0,73.2507333333333,55.5811166666667
141.0,112.323866666667,75.997
138.63,97.0646666666667,75.742
127.05,107.780448717949,71.5144230769231
135.97,112.051207142857,81.3212928571429
138.63,99.0945862335654,76.2549883990719
138.63,103.074736842105,74.5926315789474
138.63,106.058398950131,76.7933070866142
138.63,84.6283714285714,51.2032714285714
26.7,19.3,18.3
135.97,107.861580680571,79.3579582875961
72.2,88.584,68.088
127.05,110.216923076923,75.2076923076923
127.05,108.958164094232,70.534118602762
138.63,105.744870946393,76.227994705493
15.7,53.425,20.825
52.6,129.1,26.3
191.35,117.61,79.63
127.05,111.696571428571,81.3851428571429
127.05,83.5600858369099,49.0278969957082
141.0,110.192,76.7238461538462
91.0,113.271428571429,80.325
88.1,86.65625,64.92375
2.0,49.66,41.42
139.4,100.05,73.7
138.63,68.0825,35.2845
127.05,109.879090909091,75.8581818181818
88.2,102.457823129252,60.6551020408163
141.0,97.1289432176656,75.0118296529968
18.4,49.316,48.694
127.2,81.7166666666667,36.5458333333333
179.3,99.9733333333333,85.4933333333333
138.63,101.220555730976,70.1807704452163
100.4,137.44,121.81
127.05,109.139692307692,76.2069230769231
42.5,22.1333333333333,18.7
127.05,112.378957142857,81.2829
127.05,111.9355,75.9713333333333
127.05,109.169230769231,74.3538461538461
151.53,107.856135303266,76.7327216174183
127.05,108.780155642023,73.5583657587549
135.97,88.5730375,35.587
138.63,98.1442105263158,74.5926315789474
38.7,88.91,19.57
127.05,112.106666666667,73.94
85.3,55.5816666666667,20.14
127.05,109.566666666667,71.6
138.63,105.475333333333,75.742
138.63,107.222727272727,77.3930454545454
312.3,76.8875,26.39375
91.6,96.9931034482759,68.5793103448276
175.8,118.628571428571,81.2571428571429
71.0,106.31,70.9
32.5,42.35,30.59
138.63,105.587076923077,76.6712307692308
138.63,83.7417857142857,50.3937857142857
127.05,109.441553242594,71.5712570056045
138.63,113.371406666667,75.99226
138.63,103.898421052632,74.5926315789474
127.05,113.466666666667,73.94
10.1,97.75,5.05
91.1,70.5725,37.975
135.97,111.809907142857,81.2933071428571
91.0,113.187679083095,80.1468481375358
135.97,113.2288,75.8258666666667
200.27,139.886,122.774
109.9,53.59,23.09
77.7,62.575,19.825
135.97,72.8566666666667,25.1933333333333
127.05,108.221230769231,76.572
138.63,105.475333333333,75.742
127.05,108.595461658842,73.1807511737089
127.05,82.3025,48.9107142857143
135.97,103.93175,70.0125
193.9,208.788,203.924
141.0,92.1746987951807,73.644578313253
86.8,30.756,4.196
76.5,68.39,29.465
127.05,108.13838223632,72.246233148295
138.63,106.1104,75.7936
138.63,109.77769440015,75.4861176249883
27.2,106.3,13.6
1.4,42.95,20.95
127.2,81.7166666666667,29.25
141.0,52.455,39.345
83.0,67.4649122807018,47.9248903508772
89.25,64.2,30.9
0.0,1.5,0.0
135.97,103.173333333333,70.9833333333333
91.4,113.333333333333,47.1833333333333
141.0,107.529846153846,76.71
93.0,112.725714285714,80.7664285714286
127.05,110.292511700468,73.3970358814352
138.63,112.792333333333,75.9742
125.3,68.5945,24.243
141.0,110.211885714286,81.4157142857143
26.7,19.3724,18.7216
138.63,106.85344,75.742
26.7,19.3,18.785
93.0,112.844043218652,67.6492749502417
138.63,69.718,35.238
0.0,72.5,0.0
141.0,92.0531400966183,73.4782608695652
51.3,63.14,32.2666666666667
127.05,110.200690156193,72.9649473301853
141.0,90.42875,71.11875
83.6,86.42,43.74
88.2,98.4,44.1
76.5,95.0,65.6666666666667
135.97,70.563625,35.380125
138.63,102.675333333333,75.742
4.09999999999999,108.472,91.72
141.0,97.3957952468007,72.9387568555759
141.0,90.2875,71.0625
23.6,100.517894736842,21.2168421052632
127.05,109.117873651772,74.248844375963
127.05,109.538580246914,75.3356481481482
127.05,108.57874617737,77.0107033639144
16.1,100.75,8.05
127.05,110.424615384615,76.2523076923077
127.05,109.431153846154,76.35
0.0,92.7,0.0
312.3,72.7625,29.725
324.6,107.3145,81.4425
74.6,52.675,12.825
127.05,108.962692307692,76.6606153846154
171.0,84.825,58.95
349.0,108.4825,87.3625
153.9,27.78,16.42
328.0,77.313575,31.705875
16.1,107.19,88.65
49.1,54.95,24.55
141.0,94.0705128205128,75.9178321678322
3.60000000000001,107.708,101.036
91.0,113.271428571429,80.325
62.0,86.2874673629243,35.6869451697128
174.5,88.6814241486068,41.4551083591331
23.6,93.29,63.13
127.2,81.7166666666667,29.25
154.5,131.44,104.333333333333
127.05,109.807971014493,82.054347826087
127.05,110.492248062016,76.0213178294574
14.9,39.9,25.51875
138.63,98.0600084370386,74.4637207340224
184.3,106.519047619048,93.5761904761905
127.05,108.541930654058,73.7039952718676
138.63,109.168884615385,76.6861153846154
35.1,6.414,3.834
77.7,65.635,24.49
127.05,108.51568627451,73.0176470588235
34.2,81.95,28.15
141.0,111.303142857143,81.4264285714286
87.35,50.6724,28.71
127.05,112.922666666667,75.1706666666667
83.0,67.6777777777778,43.7
135.97,109.638684210526,81.8126315789474
124.3,74.5888888888889,30.4333333333333
148.87,110.806951871658,81.4465240641711
127.05,107.294652615144,74.1170960187354
91.0,113.271428571429,80.325
138.63,105.866094986807,76.4465699208443
74.6,52.675,19.90625
127.05,110.738461538462,74.3538461538461
57.3,67.675,14.725
124.3,105.522448979592,89.8448979591837
138.63,75.390625,28.765625
44.9,141.275,87.475
127.05,80.5542857142857,49.7185714285714
280.0,101.86,21.465
138.63,73.654125,29.539625
138.63,105.475333333333,75.742
32.4,79.962,50.184
138.63,111.781793991416,81.279313304721
135.97,111.779214285714,81.2886428571429
53.3,85.1,66.8166666666667
89.4,103.55,73.66
77.25,33.1268597104343,5.99101347978033
127.05,110.492248062016,73.8255813953488
135.97,111.715285714286,81.4068571428571
138.63,103.019642857143,70.5589285714286
136.5,150.321951219512,116.85574912892
127.05,109.64485,83.53785
89.2,96.248275862069,68.5793103448276
314.05,112.507575757576,73.2272727272727
127.05,111.581632653061,72.7368804664723
278.0,149.4375,81.8125
127.05,110.738461538462,75.9384615384615
135.97,85.4058571428571,51.1991428571429
127.05,109.040540540541,74.0907335907336
135.97,107.99078125,79.44203125
89.4,97.478947368421,60.1473684210526
127.05,82.1565217391304,38.1695652173913
135.97,97.33,56.347
127.05,108.753894080997,73.5046728971963
87.7,157.225,71.05
59.6,20.1508333333333,18.4333333333333
138.63,113.244393333333,75.98194
59.6,20.1508333333333,18.4333333333333
138.63,110.372076923077,76.701
43.0,19.85,6.2
127.05,111.442056792018,74.8664620107444
0.0,191.7,0.0
127.05,107.5,70.9410339256866
135.97,111.435714285714,81.242
91.0,113.271428571429,80.325
135.97,107.382692307692,76.5461538461538
138.63,104.330384615385,76.5819230769231
65.0,85.9333333333333,57.5333333333333
112.0,68.125,56.375
105.5,150.37619047619,145.62380952381
138.63,105.46808,75.8713666666667
138.63,96.9979302977701,75.6439444518627
27.5,86.975,33.175
93.0,112.717142857143,80.9871428571429
127.2,81.1685,37.7125
127.05,112.091964285714,81.1526785714286
141.0,96.9717741935484,73.4516129032258
64.9,51.7666666666667,46.1
141.0,108.759384615385,76.7255769230769
135.97,108.591402013943,76.0193648334624
138.63,105.93844634628,76.5770243581304
278.0,149.16,70.3
135.97,109.674342105263,79.2839912280702
135.97,108.397692307692,76.2284615384615
77.3,55.6033333333333,16.41
138.63,68.596,35.196
71.6,63.2585817060637,51.6166495375128
138.63,79.822,51.2751428571429
127.05,83.9262857142857,47.148
184.3,107.075,80.8075
6.2,36.569,36.265
0.0,30.4,0.0
138.63,74.388575,29.597675
179.3,96.2534065934066,59.6457142857143
141.0,89.405625,71.090625
127.05,80.3245901639344,45.8912568306011
81.4,122.087447698745,99.0589958158996
41.1,15.2,13.2
125.3,70.6875,32.64375
21.7,45.59,27.35
127.2,81.7166666666667,29.25
169.0,149.499056603774,113.627358490566
151.0,50.7456714285714,21.7799285714286
138.63,111.947505668934,77.7571428571429
135.97,95.17575,35.46175
202.93,56.9389658536585,34.1020097560976
6.2,30.71,27.05
141.0,79.0016428571429,50.3451428571429
141.0,90.1395,71.248125
132.9,105.537931034483,68.5793103448276
127.05,111.325714285714,75.0064285714286
138.63,68.596,35.196
141.0,96.96,85.425
135.97,103.47175,70.4725
127.05,110.738461538462,74.3538461538461
138.63,98.6057692307692,76.4330769230769
127.05,80.7542857142857,46.0928571428571
138.63,97.5948530555124,75.7242264033587
175.7,126.423076923077,56.4538461538462
127.05,109.040540540541,74.0907335907336
141.0,105.096888888889,79.1
343.97,115.057571428571,79.2995714285714
30.3,87.332,34.844
75.63,41.2792,31.1808
135.97,111.762757142857,81.2886428571429
135.97,107.272930315664,78.3598868374032
87.35,44.8516,28.71
127.05,109.198069498069,76.0791505791506
23.4,19.9108,10.1192
127.05,111.200505836576,75.305953307393
277.1,154.742857142857,73.2142857142857
57.2,76.02,64.18
65.0,74.2333333333333,21.6666666666667
138.63,99.0830769230769,76.4330769230769
55.2,70.5857142857143,8.42142857142857
56.1,101.914117647059,70.8764705882353
138.63,112.488,85.242
43.0,39.0,9.64
62.3,52.6943661971831,17.5492957746479
138.63,80.6487142857143,51.3580714285714
127.05,109.953846153846,75.5346153846154
175.7,105.083333333333,49.8833333333333
141.0,91.984076433121,72.4490445859873
138.63,87.467125,59.901625
133.6,72.516,39.07125
78.4,38.4305142857143,21.6347428571429
141.0,95.2017973856209,72.5245098039216
153.9,142.834841628959,140.558823529412
127.05,110.424615384615,76.2523076923077
64.05,44.878,29.946
138.63,109.029151888975,76.5696915959908
197.7,23.069,5.892
138.63,96.9496,70.9017
138.63,106.904233333333,75.8581
135.97,112.147528571429,81.3446142857143
141.0,105.004722222222,79.0591666666667
127.05,107.747230769231,76.4926153846154
127.05,110.591190108192,74.0378670788253
127.05,108.926468309314,73.8575081357508
127.05,109.361538461538,76.2630769230769
135.97,111.62575,81.2653214285714
141.0,107.529846153846,76.71
105.9,111.483660130719,68.1985294117647
35.1,3.957,1.167
127.05,110.738461538462,76.5326923076923
127.05,111.325714285714,75.0064285714286
127.05,112.106666666667,73.94
138.63,109.482657833203,75.8140685892439
193.9,95.0333333333333,54.5
121.4,116.226315789474,70.2868421052631
278.0,156.64,70.3
138.63,80.6487142857143,51.3580714285714
118.4,92.38,67.8
138.63,108.592692307692,76.5819230769231
135.97,110.571428571429,80.6342857142857
35.1,24.9,23.9
278.0,156.64,70.3
127.05,107.478499613302,73.7320185614849
141.0,68.7189420289855,39.3584057971014
138.63,88.5861,85.44195
119.65,108.938888888889,100.287037037037
127.05,110.091945288754,76.7781155015197
138.63,106.1107,75.8323
68.6,61.122,1.07399999999999
72.97,44.173,31.147
125.3,73.875,33.995
141.0,68.8647391304348,39.401884057971
135.97,111.790642857143,81.2886428571429
