all/bioresponse_table_0_0.target,all/bioresponse_table_0_0.D34,all/bioresponse_table_0_0.D137,all/bioresponse_table_0_0.D415,all/bioresponse_table_0_0.D190,all/bioresponse_table_0_0.D422,all/bioresponse_table_0_0.D399,all/bioresponse_table_0_0.D935,all/bioresponse_table_0_0.D176,all/bioresponse_table_0_0.D926,all/bioresponse_table_0_0.D235,Key_0_0
0,0.0,0.0625,0.2,0.636643246,0.0,0.0206,0.0,0.0,0.075,0.0,1204
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3248
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,662
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,495
0,0.0984,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2240
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1017
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2406
0,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1760
0,0.0518,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3410
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1957
0,0.0793,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,1126
1,0.131225094,0.25,0.2,0.636643246,0.0,0.0,0.0714,0.0,0.175,0.0,1746
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1774
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,501
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2077
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3124
1,0.0,0.0,0.133333333,0.636643246,0.0455,0.0,0.0,0.0,0.025,0.0,2502
0,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1648
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,745
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.025,0.478379618,768
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3360
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,347
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,876
1,0.134997231,0.0625,0.4,0.636643246,0.0,0.0,0.142857143,0.0,0.125,0.0,83
0,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1323
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3418
1,0.0,0.6875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2925
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,836
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2972
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1157
0,0.0,0.0625,0.2,0.636643246,0.0909,0.0,0.0,0.0,0.0,0.0,1712
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1037
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,974
0,0.0,0.125,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,993
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1262
1,0.0393,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,666
1,0.04,0.0,0.2,0.636643246,0.0455,0.0103,0.0714,0.0,0.05,0.0,2803
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1853
0,0.0,0.1875,0.133333333,0.636643246,0.0455,0.0,0.0,0.0,0.05,0.0,220
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1814
0,0.04,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3359
1,0.08,0.125,0.133333333,0.636643246,0.0,0.0,0.142857143,0.0,0.15,0.0,638
1,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1454
0,0.0917,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,49
1,0.0793,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,2648
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1402
0,0.0393,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2337
0,0.04,0.0625,0.466666667,0.636643246,0.0909,0.0,0.0,0.0,0.025,0.0,2860
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2486
0,0.04,0.0625,0.133333333,0.636643246,0.0455,0.0,0.0,0.0,0.05,0.0,1596
1,0.120032575,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,816
1,0.0518,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2173
1,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1638
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3292
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1944
0,0.0793,0.125,0.133333333,0.636643246,0.0,0.0,0.428571429,0.0,0.425,0.0,3153
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,258
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.571428571,0.0,0.625,0.0,1652
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,2192
0,0.04,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2705
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3433
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3094
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1708
1,0.0601,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2890
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2038
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,240
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2343
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2753
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1288
1,0.0,0.0,0.4,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3371
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3024
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,31
1,0.0393,0.125,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3315
0,0.0728,0.25,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,982
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,552
1,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3019
1,0.121235443,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2780
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,78
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,852
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2800
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,302
0,0.0,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2123
1,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1666
1,0.0,0.0,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1339
0,0.0728,0.1875,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1090
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.225,0.0,3105
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1834
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2500
1,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,514
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1122
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,0
0,0.08,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,272
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2939
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,679
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2015
0,0.0917,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1633
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2749
1,0.0311,0.125,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1294
0,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1329
1,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,3057
0,0.0994,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2912
0,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.15,0.0,1750
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2452
1,0.04,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,2085
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1512
1,0.0962,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,764
0,0.04,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2097
0,0.0152,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2880
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2839
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,38
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2809
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,1320
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3042
0,0.0777,0.0625,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,479
1,0.157063283,0.1875,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.325,0.0,2082
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2588
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2276
0,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,326
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2864
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,2018
0,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,182
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1535
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,427
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2060
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,696
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2624
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1354
0,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1489
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,163
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2528
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.05,0.0,227
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,770
1,0.100506743,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,1792
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2774
1,0.0,0.375,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2960
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2159
1,0.0601,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1427
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,149
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.1,0.0,959
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1063
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,34
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,674
0,0.0785,0.375,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,1881
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,2669
0,0.0518,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,1501
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1147
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1093
0,0.0,0.125,0.0667,0.636643246,0.0455,0.0,0.0,0.0,0.075,0.0,43
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2296
0,0.092,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,1035
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2984
0,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,637
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2043
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2070
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2666
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,1756
1,0.0311,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,671
0,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1336
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1333
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1175
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,3080
0,0.0728,0.1875,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1758
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,119
0,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,773
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2372
0,0.0418,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3377
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1893
1,0.0393,0.25,0.133333333,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,1237
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2326
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1739
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1137
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2216
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2413
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,502
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1286
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1456
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1303
1,0.0228,0.3125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,580
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,80
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,956
0,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2420
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2047
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1805
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,239
1,0.0917,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1113
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2949
1,0.212277647,0.6875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3017
1,0.0,0.125,0.2,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2079
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,103
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2115
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2364
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,928
0,0.092,0.125,0.333333333,0.636643246,0.0909,0.0,0.142857143,0.0,0.2,0.0,2765
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3030
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,948
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,946
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2449
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2854
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,395
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,104
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,2434
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,973
0,0.0519,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.175,0.0,1498
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.285714286,0.0,0.375,0.0,1507
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3215
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.175,0.0,1306
0,0.0,0.1875,0.0667,0.636643246,0.136363636,0.0,0.0,0.0,0.025,0.0,698
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2896
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,81
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2483
0,0.0519,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3372
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2920
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1974
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,48
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1934
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3344
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2674
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2697
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2363
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1373
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,785
1,0.0984,0.0625,0.0,0.427043652,0.0,0.0,0.0,0.0,0.05,0.0,3091
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3414
0,0.106750684,0.125,0.0,0.852309602,0.0,0.0,0.214285714,0.0,0.15,0.0,2134
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,583
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2868
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,3345
1,0.0683,0.0625,0.133333333,0.636643246,0.0909,0.0,0.214285714,0.0,0.3,0.0,37
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2557
0,0.0,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,743
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2142
1,0.0311,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3181
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,585
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2200
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,2478
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1131
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2109
0,0.0793,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2136
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,873
1,0.04,0.0625,0.0667,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,2632
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,808
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,512
1,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,3352
0,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2829
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1731
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3043
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2523
1,0.0311,0.1875,0.2,0.636643246,0.0,0.0,0.142857143,0.0,0.225,0.0,68
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3297
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,564
0,0.0785,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2703
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,54
0,0.0793,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.225,0.0,2695
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,15
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2196
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1665
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2476
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,247
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1587
1,0.117797471,0.375,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.25,0.0,2120
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,864
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1198
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2059
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1031
0,0.305769665,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2324
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1793
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2924
1,0.0,0.0625,0.333333333,0.636643246,0.0455,0.0,0.0,0.0,0.025,0.0,325
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1223
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2993
0,0.0519,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3008
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2699
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2165
0,0.0,0.125,0.0667,0.636643246,0.0455,0.0,0.0,0.0,0.075,0.0,3420
0,0.0,0.25,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,141
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1534
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2772
0,0.155474535,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1749
1,0.0,0.125,0.266666667,0.636643246,0.318181818,0.0,0.142857143,0.0,0.3,0.0,363
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2426
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,735
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1611
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1669
0,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1869
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2847
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,3016
0,0.0,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2521
