all/bioresponse_table_1_3.csv.D809,all/bioresponse_table_1_3.csv.D697,all/bioresponse_table_1_3.csv.D895,all/bioresponse_table_1_3.csv.D515,all/bioresponse_table_1_3.csv.D37,all/bioresponse_table_1_3.csv.D143,all/bioresponse_table_1_3.csv.D546,all/bioresponse_table_1_3.csv.D896,all/bioresponse_table_1_3.csv.D773,all/bioresponse_table_1_3.csv.D937,all/bioresponse_table_1_3.csv.Key_1_3,Key_0_0
0.166666667,0.1,0.0,0.0313,0.0,0.310344828,0.0,0.0,0.0,0.1,861,1126
0.0417,0.2,0.25,0.0938,0.0,0.137931034,0.0,0.166666667,0.0,0.1,625,1746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1628,1774
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,802,501
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1607,2077
0.0,0.0,0.0625,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,119,3124
0.0,0.0,0.375,0.0625,0.0,0.0345,0.0,0.166666667,0.0,0.0,1391,2502
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1007,1648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760,745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502,768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771,3360
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,1015,347
0.0,0.1,0.0,0.0313,0.0,0.0,0.0588,0.0,0.0,0.0,1163,876
0.0833,0.1,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,2068,83
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,234,1323
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1806,3418
0.166666667,0.4,1.0,0.0,0.0,0.586206897,0.0,0.888888889,0.0,0.4,2403,2925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339,836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,2972
0.0,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,1159,1157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885,1712
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,1037
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,2506,974
0.0,0.0,0.0,0.0,0.0,0.172413793,0.0,0.0,0.0,0.0,460,993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044,1262
0.0417,0.0,0.0,0.0,0.113872107,0.103448276,0.0,0.0,0.0,0.0,427,666
0.0,0.1,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,844,2803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030,1853
0.166666667,0.3,0.0,0.0,0.296436468,0.172413793,0.0,0.0,0.0,0.0,1601,220
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391,1814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095,3359
0.0833,0.2,0.0,0.125,0.296436468,0.103448276,0.0,0.0,0.0,0.0,942,638
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,304,1454
0.0417,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3349,49
0.0,0.1,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,783,2648
0.0,0.1,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.1,995,1402
0.0833,0.0,0.0,0.0625,0.0,0.137931034,0.0,0.0,0.0,0.0,1755,2337
0.0,0.1,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,1684,2860
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1630,2486
0.125,0.3,0.0,0.0,0.296436468,0.137931034,0.0,0.0,0.0,0.0,1034,1596
0.0,0.2,0.0,0.0,0.296436468,0.0,0.0,0.0,0.0,0.0,2036,816
0.0,0.0,0.0,0.5,0.0,0.069,0.0,0.0,0.0,0.8,2530,2173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192,1638
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,703,3292
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,541,1944
0.125,0.0,0.0,0.21875,0.0,0.103448276,0.0588,0.0,0.0,0.2,945,3153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196,258
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.7,1809,1652
0.0,0.1,0.0,0.0938,0.0,0.0,0.0,0.0,0.0,0.0,883,2192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,2705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,3433
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1782,3094
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,648,1708
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2830,2890
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1802,2038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507,240
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,924,2343
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2209,2753
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2175,1288
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,950,3371
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,3024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3197,31
0.0,0.0,0.0625,0.0313,0.0,0.0,0.0,0.0556,0.0,0.0,1220,3315
0.0,0.0,0.0,0.0313,0.0,0.172413793,0.0,0.0,0.0,0.0,3219,982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718,552
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738,3019
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1772,2780
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661,78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,852
0.0,0.0,0.0,0.0,0.0711,0.0345,0.176470588,0.0,0.0,0.0,687,2800
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184,302
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2387,2123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049,1666
0.0,0.0,0.0,0.0313,0.256749397,0.0345,0.352941176,0.0,0.0,0.0,953,1339
0.0,0.0,0.0,0.0313,0.0,0.172413793,0.0,0.0,0.0,0.0,2778,1090
0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.2,273,3105
0.0417,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1629,1834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927,2500
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163,514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2656,1122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371,0
0.0,0.2,0.0,0.125,0.220102864,0.0,0.0,0.0,0.0,0.1,905,272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,2939
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,545,679
0.0833,0.0,0.0,0.0,0.227744211,0.103448276,0.0588,0.0,0.0,0.0,2441,2015
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1810,1633
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2141,2749
0.0,0.2,0.0,0.0625,0.0711,0.069,0.0,0.0,0.0,0.0,2777,1294
0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954,1329
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,3057
0.0,0.1,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,1903,2912
0.0833,0.0,0.0,0.3125,0.0,0.206896552,0.0,0.0,0.0,0.0,705,1750
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,3052,2452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938,2085
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1042,1512
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770,764
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,314,2097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389,2880
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,669,2839
0.0,0.0,0.0,0.0,0.0,0.0345,0.0588,0.0,0.0,0.0,633,38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872,2809
0.0,0.1,0.0,0.0938,0.0,0.137931034,0.0,0.0,0.0,0.0,270,1320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789,3042
0.0,0.0,0.0,0.0625,0.19020571,0.0345,0.0,0.0,0.0,0.0,1892,479
0.125,0.0,0.0,0.28125,0.0,0.379310345,0.0,0.0,0.0,0.3,3162,2082
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,2714,2588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044,2276
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1406,326
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,346,2864
0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.1,3308,2018
0.0833,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3288,182
0.0,0.0,0.0,0.0625,0.0,0.103448276,0.0,0.0,0.0,0.0,749,1535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231,427
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,2060
0.0,0.0,0.0,0.125,0.0,0.069,0.0,0.0,0.0,0.0,1922,696
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,3380,2624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539,1354
0.0,0.2,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.0,1660,1489
0.0417,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,193,163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,2528
0.0,0.1,0.0,0.1875,0.0,0.069,0.235294118,0.0,0.0,0.0,152,227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126,770
0.0,0.0,0.0,0.125,0.19020571,0.103448276,0.0,0.0,0.0,0.0,681,1792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3363,2774
0.0,0.0,0.0,0.0,0.0,0.206896552,0.0,0.0,0.0,0.0,1606,2960
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1191,2159
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3268,1427
0.0,0.2,0.0,0.0625,0.0,0.137931034,0.0,0.0,0.0,0.1,1383,149
0.0,0.0,0.0,0.1875,0.0,0.0345,0.0,0.0,0.0,0.0,2688,959
0.0,0.0,0.0,0.0,0.153746173,0.103448276,0.0,0.0,0.0,0.0,2898,1063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028,674
0.125,0.0,0.0,0.1875,0.0,0.310344828,0.0,0.0,0.0,0.0,2243,1881
0.0,0.0,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.0,213,2669
0.125,0.0,0.0,0.0313,0.0,0.103448276,0.0,0.0,0.0,0.2,640,1501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012,1147
0.0417,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1949,1093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3138,43
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1213,2296
0.0,0.0,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.0,259,1035
0.0,0.0,0.0,0.0,0.356230758,0.0,0.0,0.0,0.0,0.0,967,2984
0.0833,0.0,0.0,0.125,0.0,0.310344828,0.0,0.0,0.0,0.0,2051,637
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,131,2043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786,2070
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,3091,2666
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3350,1756
0.0833,0.0,0.0,0.0,0.19020571,0.069,0.0,0.0,0.0,0.0,117,671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2933,1336
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322,1333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856,1175
0.0,0.0,0.0,0.0,0.0,0.172413793,0.0,0.0,0.0,0.0,279,3080
0.0,0.0,0.0,0.0313,0.0,0.137931034,0.0,0.0,0.0,0.0,1713,1758
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2330,119
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3399,773
0.0833,0.3,0.0,0.0,0.296436468,0.069,0.0,0.0,0.0,0.0,2712,2372
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3212,3377
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2072,1893
0.0833,0.1,0.0,0.0938,0.0,0.137931034,0.0,0.0,0.0,0.0,840,1237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962,2326
0.0,0.1,0.0,0.0,0.220102864,0.0,0.0,0.0,0.0,0.0,1694,1739
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594,1137
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1431,2216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198,2413
0.0,0.0,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.0,2764,502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3361,1286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,1456
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1953,1303
0.0417,0.0,0.0,0.0313,0.0,0.137931034,0.0,0.0,0.0,0.0,500,580
0.0417,0.1,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,3347,80
0.0,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,2094,956
0.0,0.0,0.0625,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2781,2420
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,2047
0.0,0.1,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2624,1805
0.0,0.0,0.0,0.0625,0.0,0.137931034,0.0,0.0,0.0,0.0,3337,239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247,1113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708,2949
0.0417,0.0,0.0,0.0,0.0,0.310344828,0.0,0.0,0.111111111,0.0,1463,3017
0.0417,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,3109,2079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696,103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840,2115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854,2364
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,72,928
0.125,0.2,0.0,0.0938,0.0,0.103448276,0.0,0.0,0.0,0.0,2307,2765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,3030
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,3030,948
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,3319,946
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,324,2449
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,130,2854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680,395
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,763,104
0.0833,0.0,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,359,2434
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,547,973
0.0,0.0,0.0,0.0625,0.0,0.103448276,0.0,0.0,0.0,0.0,2242,1498
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.3,1332,1507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055,3215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,1306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824,2896
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1407,81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745,2483
0.0417,0.1,0.0,0.0,0.0,0.0345,0.117647059,0.0,0.0,0.0,2818,3372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250,2920
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054,1974
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,742,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838,1934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,3344
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1946,2674
0.0417,0.0,0.0,0.0,0.25,0.103448276,0.0,0.0,0.0,0.0,3172,2697
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1533,2363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812,1373
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,659,785
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,948,3091
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2363,3414
0.0417,0.2,0.0,0.0938,0.352357997,0.0,0.0,0.0,0.0,0.2,2477,2134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776,583
0.0417,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,836,2868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402,3345
0.0833,0.0,0.0,0.21875,0.0,0.103448276,0.0588,0.0,0.0,0.2,1020,37
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1612,2557
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2914,743
0.166666667,0.0,0.0,0.0,0.712461516,0.069,0.0,0.0,0.0,0.0,2466,2142
0.0,0.2,0.0,0.0,0.0711,0.103448276,0.0,0.0,0.0,0.0,2904,3181
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1909,585
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2588,2200
0.0,0.1,0.0,0.0938,0.0,0.103448276,0.0,0.0,0.0,0.0,135,2478
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2795,1131
0.0,0.0,0.0,0.0,0.0711,0.103448276,0.0,0.0,0.0,0.0,1856,2109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850,2136
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,2238,873
0.0,0.0,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,595,2632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230,808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,512
0.0417,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2383,3352
0.0,0.2,0.0,0.0,0.296436468,0.137931034,0.0,0.0,0.0,0.0,1482,2829
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645,1731
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654,3043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130,2523
0.0833,0.1,0.0,0.1875,0.25,0.103448276,0.235294118,0.0,0.0,0.2,35,68
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1874,3297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040,564
0.0833,0.0,0.0,0.0,0.0,0.172413793,0.0,0.0,0.0,0.0,2287,2703
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,2946,54
0.0417,0.0,0.0,0.0625,0.0,0.172413793,0.0588,0.0,0.0,0.2,1964,2695
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1243,15
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233,2196
0.0417,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,487,1665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,2476
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,47,247
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1798,1587
0.458333333,0.0,0.0,0.0938,0.0,0.344827586,0.0,0.0,0.0,0.1,3095,2120
0.0833,0.1,0.0,0.125,0.25,0.137931034,0.0588,0.0,0.0,0.0,61,864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808,1198
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1284,2059
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2826,1031
0.0417,0.1,0.0,0.0313,0.0,0.137931034,0.0,0.0,0.0,0.0,97,2324
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805,1793
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,1467,2924
0.0,0.2,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,1171,325
0.0,0.0,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.1,1241,1223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373,2993
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2124,3008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,2699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,2165
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,1790,3420
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3351,141
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,1534
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3306,2772
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3237,1749
0.0417,0.0,0.0,0.21875,0.142251133,0.103448276,0.411764706,0.0,0.0,0.5,869,363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970,2426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148148148,0.0,1940,735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370,1611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,1669
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,1638,1869
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,761,2847
0.0,0.0,0.0,0.125,0.0,0.0345,0.0,0.0,0.0,0.0,2263,3016
0.0,0.0,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.1,1175,2521
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854,891
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2703,2711
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,2999
0.0,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,621,3169
0.208333333,0.0,0.0,0.0313,0.25,0.206896552,0.0,0.0,0.0,0.0,1481,2792
0.0,0.0,0.0,0.0,0.0,0.0345,0.0588,0.0,0.0,0.0,2850,2023
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,2785,173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856,287
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1667,1367
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,559,862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204,1538
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1929,264
0.125,0.3,0.0,0.0313,0.326333622,0.0345,0.0,0.0,0.0,0.0,532,1737
0.0,0.0,0.0,0.5625,0.0,0.206896552,0.0,0.0,0.0741,0.1,2327,714
0.0,0.2,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,2265,2267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,2801
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,837,2816
