Key_0_0,wtd_mean_ElectronAffinity,mean_atomic_mass,std_Density,wtd_entropy_ThermalConductivity,range_FusionHeat,Key_1_1
19041,110.415649786455,79.171174,3207.25675766792,0.417473415657725,12.878,18212
16408,110.532674772036,79.171174,3207.25675766792,0.41748145567714,12.878,680
226,109.888166144201,79.171174,3207.25675766792,0.387026945502047,12.878,15456
18307,110.416191210486,79.171174,3207.25675766792,0.387062851392542,12.878,6990
545,110.637289433384,79.171174,3207.25675766792,0.387078200358176,12.878,14540
6512,110.75881006865,79.171174,3207.25675766792,0.387086717548306,12.878,15257
15716,110.790253752953,79.171174,3207.25675766792,0.387088930854636,12.878,18562
9615,110.903416856492,79.171174,3207.25675766792,0.387096928824014,12.878,5821
17318,111.094188679245,79.171174,3207.25675766792,0.387110528127181,12.878,4562
20677,110.144339622642,79.171174,3207.25675766792,0.351993636975711,12.878,11276
8682,110.669837587007,79.171174,3207.25675766792,0.352030172358508,12.878,20677
7642,110.986676875957,79.171174,3207.25675766792,0.352052724030531,12.878,20053
8126,110.452677165354,79.171174,3207.25675766792,0.310775553392755,12.878,16936
16453,110.998374613003,79.171174,3207.25675766792,0.310814517861305,12.878,10789
15132,111.047063369397,79.171174,3207.25675766792,0.310818052819813,12.878,15898
15723,111.310509183911,79.171174,3207.25675766792,0.260245335240801,12.878,14395
6672,111.406899482346,79.171174,3207.25675766792,0.260252540650499,12.878,7037
19312,111.500308118934,79.171174,3207.25675766792,0.260259561253075,12.878,9608
3666,111.595957249071,79.171174,3207.25675766792,0.259150077071888,12.878,20824
8441,111.595957249071,79.171174,3207.25675766792,0.259150077071888,12.878,18380
2710,111.643751933189,79.171174,3207.25675766792,0.25915368155617,12.878,9710
17432,111.719916692379,79.171174,3207.25675766792,0.259159446204397,12.878,14409
602,111.470225633868,79.171174,3207.25675766792,0.308648074188835,12.878,19378
2203,111.520668834185,79.171174,3207.25675766792,0.308651790807858,12.878,16470
15032,111.613915258162,79.171174,3207.25675766792,0.308658689591756,12.878,6803
18709,111.720812182741,79.171174,3207.25675766792,0.30866664408776,12.878,2699
9608,110.965449702288,79.171174,3207.25675766792,0.382777680673218,12.878,3654
648,111.463913948647,79.171174,3207.25675766792,0.382812795173796,12.878,8076
2367,111.656551724138,79.171174,3207.25675766792,0.382826635925087,12.878,13564
13736,111.731998165418,79.171174,3207.25675766792,0.382832098686394,12.878,17869
16319,110.966135458167,79.171174,3207.25675766792,0.41213339371745,12.878,8805
16105,111.403397272937,79.171174,3207.25675766792,0.412163737697284,12.878,16530
5526,111.746914520798,79.171174,3207.25675766792,0.412188114125724,12.878,16652
1201,111.907730200834,79.171174,3207.25675766792,0.412199693236049,12.878,17273
15394,94.2558333333333,91.50808,5026.19188983534,0.676591380036811,12.878,5944
18779,113.271428571429,92.50535,3420.58093028548,0.244639046719328,12.878,7223
9176,113.271428571429,92.50535,3420.58093028548,0.245198496452905,12.878,6959
8878,113.271428571429,92.50535,3420.58093028548,0.245740183647845,12.878,2525
12153,113.271428571429,92.50535,3420.58093028548,0.24626504837422,12.878,17362
14713,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,14455
7655,97.4305,91.50808,5026.19188983534,0.682037652990827,12.878,5649
16108,100.2153125,83.8915416666667,4051.30728350672,0.664793330519297,12.878,15333
19122,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,7521
16843,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,1174
16620,106.1104,92.8552416666667,3734.80598830561,0.754470020397076,12.878,16234
1902,106.1104,92.8552416666667,3734.80598830561,0.754470020397076,12.878,19247
7064,106.745466666667,92.8552416666667,3734.80598830561,0.717689486275823,12.878,14284
1337,106.745466666667,92.8552416666667,3734.80598830561,0.717689486275823,12.878,1190
19971,106.904233333333,92.8552416666667,3734.80598830561,0.706109015434927,12.878,15028
154,107.063,92.8552416666667,3734.80598830561,0.693408351530501,12.878,6465
7762,112.331685714286,76.5177175,3402.85619588643,0.257234577949883,12.878,1363
8128,112.208914285714,76.5177175,3402.85619588643,0.263697910123229,12.878,15925
11269,112.086142857143,76.5177175,3402.85619588643,0.269729743377241,12.878,10682
11115,111.963371428571,76.5177175,3402.85619588643,0.275415121208041,12.878,19813
3417,111.165357142857,76.5177175,3402.85619588643,0.30668395959769,12.878,11401
6121,111.748462748463,76.5177175,3402.85619588643,0.283408641113472,12.878,16034
2609,111.722055245456,76.5177175,3402.85619588643,0.283405661471526,12.878,6157
16173,109.040540540541,76.4445625,3194.93894591629,0.203139076727908,12.878,6915
8968,103.262352941176,52.4845857142857,2614.02862433091,0.858694878338263,104.778,14543
9721,113.271428571429,90.97585,3383.43990732918,0.287305063107158,12.878,2556
8319,106.473766666667,84.188275,3655.62414443752,0.688635057177055,12.878,10048
15879,106.383,84.188275,3655.62414443752,0.701845190998131,12.878,769
13071,106.292233333333,84.188275,3655.62414443752,0.713815720620396,12.878,39
20762,106.201466666667,84.188275,3655.62414443752,0.724660256215837,12.878,4090
15607,106.16516,84.188275,3655.62414443752,0.728704088869826,12.878,20509
20217,106.1107,84.188275,3655.62414443752,0.734471066102868,12.878,16266
6750,106.05624,84.188275,3655.62414443752,0.739892961638709,12.878,11728
20134,106.019933333333,84.188275,3655.62414443752,0.743322452385183,12.878,19103
18904,105.929166666667,84.188275,3655.62414443752,0.751272294473593,12.878,13546
14376,105.8384,84.188275,3655.62414443752,0.758361506964935,12.878,13979
4463,105.747633333333,84.188275,3655.62414443752,0.764609978812106,12.878,5339
699,106.225133333333,81.5013785714286,3502.29307913662,0.721082655334474,12.878,19696
7113,106.134366666667,81.5013785714286,3502.29307913662,0.732892496846538,12.878,19046
15172,106.0436,81.5013785714286,3502.29307913662,0.743573468549148,12.878,52
17994,106.007293333333,81.5013785714286,3502.29307913662,0.747551203994591,12.878,13013
20695,105.952833333333,81.5013785714286,3502.29307913662,0.753218416398752,12.878,5137
9288,105.916526666667,81.5013785714286,3502.29307913662,0.756803616207458,12.878,5552
15924,105.862066666667,81.5013785714286,3502.29307913662,0.761902101657357,12.878,16264
882,105.7713,81.5013785714286,3502.29307913662,0.769682757996993,12.878,16551
7652,105.680533333333,81.5013785714286,3502.29307913662,0.776601551060114,12.878,17711
20961,105.589766666667,81.5013785714286,3502.29307913662,0.782678500513702,12.878,14971
11687,105.9765,81.5013785714286,3502.29307913662,0.748783053346745,12.878,4161
604,105.885733333333,81.5013785714286,3502.29307913662,0.759327448899549,12.878,12313
19912,105.794966666667,81.5013785714286,3502.29307913662,0.768833013555311,12.878,16260
15569,105.776813333333,81.5013785714286,3502.29307913662,0.770616384287827,12.878,9812
5457,105.75866,81.5013785714286,3502.29307913662,0.772361784799024,12.878,21152
5056,105.722353333333,81.5013785714286,3502.29307913662,0.775740629642304,12.878,19414
7386,105.7042,81.5013785714286,3502.29307913662,0.777374986334643,12.878,2995
5153,105.667893333333,81.5013785714286,3502.29307913662,0.780535652387359,12.878,405
399,105.613433333333,81.5013785714286,3502.29307913662,0.785011971972951,12.878,12250
18993,105.522666666667,81.5013785714286,3502.29307913662,0.791785402259478,12.878,17344
3777,105.4319,81.5013785714286,3502.29307913662,0.797715440866574,12.878,604
934,105.897566666667,81.5013785714286,3502.29307913662,0.756264561087951,12.878,19206
5621,105.8068,81.5013785714286,3502.29307913662,0.766744233964547,12.878,1380
9594,105.716033333333,81.5013785714286,3502.29307913662,0.776183597946836,12.878,13637
16114,105.69788,81.5013785714286,3502.29307913662,0.777953573527014,12.878,9760
5381,105.679726666667,81.5013785714286,3502.29307913662,0.779685531324703,12.878,5362
15772,105.64342,81.5013785714286,3502.29307913662,0.783037354344954,12.878,5872
7516,105.625266666667,81.5013785714286,3502.29307913662,0.784658134865107,12.878,7467
4315,105.570806666667,81.5013785714286,3502.29307913662,0.789304889772823,12.878,2700
4483,105.5345,81.5013785714286,3502.29307913662,0.792226638341936,12.878,21110
5201,105.443733333333,81.5013785714286,3502.29307913662,0.798930676053079,12.878,4999
9579,105.352966666667,81.5013785714286,3502.29307913662,0.804790485898761,12.878,13620
12501,105.818633333333,81.5013785714286,3502.29307913662,0.763530963607184,12.878,1061
7457,105.727866666667,81.5013785714286,3502.29307913662,0.773947452859738,12.878,8691
16462,105.69156,81.5013785714286,3502.29307913662,0.777817712779539,12.878,14741
5559,105.6371,81.5013785714286,3502.29307913662,0.783322120283421,12.878,3837
7316,105.618946666667,81.5013785714286,3502.29307913662,0.785078997546644,12.878,10158
13357,105.58264,81.5013785714286,3502.29307913662,0.788479050471741,12.878,16646
12505,105.546333333333,81.5013785714286,3502.29307913662,0.791730692768771,12.878,15702
3272,105.491873333333,81.5013785714286,3502.29307913662,0.796337341973393,12.878,11492
15219,105.455566666667,81.5013785714286,3502.29307913662,0.799232154701889,12.878,1738
16522,105.3648,81.5013785714286,3502.29307913662,0.805868211168707,12.878,9315
9820,105.274033333333,81.5013785714286,3502.29307913662,0.811659175437194,12.878,16626
12577,109.169230769231,76.4445625,3194.93894591629,0.203148213514574,12.878,7709
9784,109.169230769231,76.4445625,3194.93894591629,0.203148213514574,12.878,12130
373,109.169230769231,76.4445625,3194.93894591629,0.203148213514574,12.878,2227
8387,109.169230769231,76.4445625,3194.93894591629,0.203148213514574,12.878,1132
2940,111.8406,76.5177175,3402.85619588643,0.280810344228356,12.878,8295
2835,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,10291
8482,111.165357142857,76.5177175,3402.85619588643,0.30668395959769,12.878,12069
15328,109.730158730159,89.4450125,3368.21994666807,0.189550165504148,12.878,14899
14245,110.2421875,89.4450125,3368.21994666807,0.189587045361965,12.878,17077
202,105.82462,92.8552416666667,3734.80598830561,0.766640514330941,12.878,5733
5259,106.01514,92.8552416666667,3734.80598830561,0.758815456783121,12.878,13884
14177,106.364426666667,92.8552416666667,3734.80598830561,0.741448132214841,12.878,18771
14156,112.750998288648,72.8169566666667,3740.62298934998,0.232068232974947,12.878,10915
4244,112.793363714042,72.8169566666667,3740.62298934998,0.23207326050132,12.878,5569
12388,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,12526
5983,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,10933
8714,111.8406,76.5177175,3402.85619588643,0.280810344228356,12.878,8753
9427,111.682564285714,72.952854,3530.6799550011,0.29624471577645,16.978,20400
18291,111.6473,72.952854,3530.6799550011,0.305099960837197,16.978,14191
2063,111.612035714286,72.952854,3530.6799550011,0.313430274539299,16.978,8961
15135,111.472285714286,76.5177175,3402.85619588643,0.295609030415422,12.878,19063
18154,111.276371428571,72.952854,3530.6799550011,0.402150178478642,16.978,2559
1544,111.31425,72.952854,3530.6799550011,0.310321139834685,16.978,146
17624,111.278985714286,72.952854,3530.6799550011,0.319055706358951,16.978,11642
9158,111.349514285714,76.5177175,3402.85619588643,0.30015942577862,12.878,8266
5462,111.307228571429,74.290174,3230.29792161753,0.306239425006701,12.878,8301
15501,111.264942857143,74.290174,3230.29792161753,0.31136785352941,12.878,2942
3391,111.231114285714,74.290174,3230.29792161753,0.315209284050892,12.878,4639
869,111.180371428571,74.290174,3230.29792161753,0.320694026749373,12.878,14414
17635,111.0958,74.290174,3230.29792161753,0.329332768682501,12.878,6090
15024,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,878
20699,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,20994
18097,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,18971
20897,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,5501
712,95.2,105.313925,4613.60013686521,0.700428338207067,12.878,3679
1656,57.30875,92.26674,4506.89548007568,0.865012365630118,12.878,1045
12689,111.514666666667,74.23165,3084.72934185263,0.198886130852135,12.878,12448
1400,73.07875,83.24476,4004.27323147741,0.775872741939564,12.878,6476
10090,106.893386363636,56.25108,3109.75643936411,0.642378922414674,12.878,20325
1499,106.877227272727,56.25108,3109.75643936411,0.665483199862569,12.878,6756
14624,106.844909090909,56.25108,3109.75643936411,0.697337113774313,12.878,9620
2923,106.802895454545,56.25108,3109.75643936411,0.720939933183711,12.878,16301
19179,106.909545454545,64.2376,3385.7821932875,0.606165531675284,12.878,3026
10525,109.082222222222,64.0178125,3266.83517461972,0.282245162008393,12.878,5809
9975,64.5333333333333,103.903966666667,4438.54485392268,0.85963249014108,12.878,6364
11506,64.3964,97.0384,4178.4670787465,0.866213542218061,13.578,5169
69,64.2594666666667,97.0384,4178.4670787465,0.871889279826817,13.578,5938
17928,64.191,97.0384,4178.4670787465,0.874592960705137,13.578,4593
16789,111.770071428571,72.952854,3530.6799550011,0.300056271318967,16.978,20714
18422,111.760928571429,72.952854,3530.6799550011,0.313920176460471,16.978,9362
18274,111.751785714286,72.952854,3530.6799550011,0.326811222503249,16.978,1007
16356,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,9306
3561,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,6433
2373,111.717828571429,76.5177175,3402.85619588643,0.285955500152541,12.878,15438
1887,111.349514285714,76.5177175,3402.85619588643,0.30015942577862,12.878,14500
370,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,8209
19633,105.856553333333,84.188275,3655.62414443752,0.757011195773421,12.878,7552
9328,105.856553333333,84.188275,3655.62414443752,0.757011195773421,12.878,19237
9813,105.983626666667,84.188275,3655.62414443752,0.746607881626424,12.878,2109
12696,105.983626666667,84.188275,3655.62414443752,0.746607881626424,12.878,6125
17412,106.255926666667,84.188275,3655.62414443752,0.718283054220009,12.878,5852
10747,83.3714285714286,106.148934,3612.30848108056,0.201595481308496,21.778,9567
7400,83.3714285714286,105.766374,3054.78647751468,0.241180224967161,12.878,4881
16051,83.3714285714286,104.942416,3496.78224131938,0.203521844975712,16.578,4295
2085,83.3714285714286,104.607374,3443.62964914733,0.199642720742755,19.678,17198
19350,83.3714285714286,104.141638,3389.35953554747,0.201595481308496,16.778,559
14914,81.9142857142857,88.936744,2958.0214919041,0.203521844975712,12.878,9993
7438,83.3714285714286,103.655574,3342.75072885888,0.191529675762623,12.878,7228
10370,83.3714285714286,102.605574,3229.71836903569,0.191529675762623,12.878,5261
66,83.3714285714286,101.548374,2966.5129447765,0.19766186086799,12.878,17248
5270,83.3714285714286,101.227574,3147.98318144277,0.19565095719604,12.878,7859
7451,83.3714285714286,100.003974,3103.61384879088,0.203521844975712,12.878,8839
2760,83.3714285714286,99.337104,3061.92991768371,0.19565095719604,12.878,10479
9033,108.988785769528,76.4445625,3194.93894591629,0.203135419874934,12.878,14025
7414,108.936870642912,76.4445625,3194.93894591629,0.203131761794795,12.878,13325
6308,109.014683153014,76.4445625,3194.93894591629,0.203137248454596,12.878,6685
1035,108.832556332556,76.4445625,3194.93894591629,0.203124441938819,12.878,11921
3812,108.910852713178,76.4445625,3194.93894591629,0.203129932293431,12.878,14126
14176,108.722222222222,78.67965,2928.94388742539,0.248609389719679,12.878,20266
12383,108.430662557781,78.67965,2928.94388742539,0.272010630833543,12.878,2839
6757,108.378086419753,78.67965,2928.94388742539,0.27200704791572,12.878,15970
245,107.9515625,78.67965,2928.94388742539,0.27197834088224,12.878,12397
19857,107.638352384706,78.67965,2928.94388742539,0.271957659032775,12.878,10578
1859,108.073199070488,78.67965,2928.94388742539,0.279447717272316,12.878,3744
16898,108.153013910355,78.67965,2928.94388742539,0.279453075217876,12.878,21171
5801,78.6885714285714,78.67965,2928.94388742539,0.283150320564464,12.878,18012
16944,78.6885714285714,78.67965,2928.94388742539,0.283150320564464,12.878,20591
20172,78.6885714285714,78.67965,2928.94388742539,0.283150320564464,12.878,6701
17248,111.871292857143,76.5177175,3402.85619588643,0.279486342061785,12.878,3716
8718,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,6732
14997,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,7556
20001,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,6713
12176,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,13925
14172,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,17987
17300,111.62575,76.5177175,3402.85619588643,0.289668596117187,12.878,2153
7242,111.62575,76.5177175,3402.85619588643,0.289668596117187,12.878,1126
4809,107.059727272727,103.010254,3719.63541998494,0.561469766539543,12.878,12773
688,107.450363636364,103.010254,3719.63541998494,0.564361301621829,12.878,8724
20004,107.841,103.010254,3719.63541998494,0.56547621061889,12.878,10766
11231,108.231636363636,103.010254,3719.63541998494,0.565265618517569,12.878,3788
7836,108.622272727273,103.010254,3719.63541998494,0.563922452781665,12.878,14577
10323,109.012909090909,103.010254,3719.63541998494,0.561541160066886,12.878,11155
3661,109.403545454545,103.010254,3719.63541998494,0.558165435325835,12.878,10256
11440,99.4438461538462,92.26674,4506.89548007568,0.784326087765539,12.878,17972
10238,99.4438461538462,92.26674,4506.89548007568,0.784326087765539,12.878,19901
11061,94.2558333333333,91.50808,5026.19188983534,0.676591380036811,12.878,326
437,111.4109,76.5177175,3402.85619588643,0.297905457297273,12.878,3244
8280,111.349514285714,76.5177175,3402.85619588643,0.30015942577862,12.878,8887
10448,111.288128571429,76.5177175,3402.85619588643,0.302372750199794,12.878,15618
6675,111.226742857143,76.5177175,3402.85619588643,0.304547088068078,12.878,16993
1180,111.103971428571,76.5177175,3402.85619588643,0.308784764124371,12.878,17250
4773,111.510485714286,74.290174,3230.29792161753,0.302088434333474,12.878,16531
654,111.4491,74.290174,3230.29792161753,0.304476342850346,12.878,6882
3851,111.387714285714,74.290174,3230.29792161753,0.306817443313368,12.878,13281
2615,111.326328571429,74.290174,3230.29792161753,0.309113946425487,12.878,2703
15272,111.264942857143,74.290174,3230.29792161753,0.31136785352941,12.878,4109
18742,111.203557142857,74.290174,3230.29792161753,0.31358098508629,12.878,7192
20069,111.142171428571,74.290174,3230.29792161753,0.31575500420107,12.878,19612
6241,111.4873,74.290174,3230.29792161753,0.308971467694338,12.878,19940
12023,111.425914285714,74.290174,3230.29792161753,0.311410141073838,12.878,15360
15368,111.395221428571,74.290174,3230.29792161753,0.312610783261153,12.878,8139
11749,111.364528571429,74.290174,3230.29792161753,0.313799389511751,12.878,5255
8844,111.333835714286,74.290174,3230.29792161753,0.314976259128459,12.878,20341
3068,111.303142857143,74.290174,3230.29792161753,0.316141676165889,12.878,4943
704,111.241757142857,74.290174,3230.29792161753,0.31843921920793,12.878,3270
8386,111.180371428571,74.290174,3230.29792161753,0.320694026749373,12.878,1366
19170,110.738461538462,105.00781,3466.70324752589,0.200614611543142,19.678,16392
16003,110.555269230769,94.186175,3511.87237691348,0.24264432214165,19.678,13026
2974,110.372076923077,94.186175,3511.87237691348,0.273153678575295,19.678,10748
4734,110.005692307692,94.186175,3511.87237691348,0.322121125350081,19.678,17427
6048,109.639307692308,94.186175,3511.87237691348,0.361701536690919,19.678,18090
14472,110.738461538462,105.00781,3466.70324752589,0.199345231946806,19.678,76
4165,110.555269230769,94.186175,3511.87237691348,0.241451006088334,19.678,19176
17970,110.372076923077,94.186175,3511.87237691348,0.272041766884946,19.678,14217
20902,110.005692307692,94.186175,3511.87237691348,0.321186770883392,19.678,14876
15191,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,9368
2424,107.62674015748,74.23165,3084.72934185263,0.251787603223164,12.878,966
4482,107.738614173228,74.23165,3084.72934185263,0.245560944719364,12.878,17090
19976,108.018299212598,74.23165,3084.72934185263,0.22911771809363,12.878,14863
7486,107.46273015873,74.23165,3084.72934185263,0.245542406922136,12.878,19373
14413,107.763498039216,74.23165,3084.72934185263,0.251796875612353,12.878,1226
6842,107.8991875,74.23165,3084.72934185263,0.25180613998225,12.878,3978
13379,107.980093530787,74.23165,3084.72934185263,0.251811694779447,12.878,15900
11801,108.347808105873,90.2786,3422.72855597441,0.202980677444847,12.878,18206
7239,108.738757154538,90.2786,3422.72855597441,0.203006630311308,12.878,18651
2061,108.809285127362,90.2786,3422.72855597441,0.203530570714712,12.878,18722
12044,90.6761786600496,104.3656,5164.79122698901,0.374708957459115,12.878,717
4420,91.1223862238623,104.3656,5164.79122698901,0.374742199159103,12.878,18168
3386,91.498778998779,104.3656,5164.79122698901,0.374770635310596,12.878,15371
4159,80.6487142857143,80.79362,2932.36892672027,0.245728700418652,12.878,6117
3951,80.6974285714286,80.79362,2932.36892672027,0.277256657666385,12.878,19085
7508,80.7948571428571,80.79362,2932.36892672027,0.32752586212345,12.878,2239
8398,80.8922857142857,80.79362,2932.36892672027,0.367842731163826,12.878,20175
15517,80.9897142857143,80.79362,2932.36892672027,0.401529253490066,12.878,10816
4965,80.0147857142857,67.4649075,3394.75888472136,0.272054667996771,15.978,6119
11480,79.4295714285714,67.4649075,3394.75888472136,0.325765008557055,15.978,7435
8257,78.8443571428571,67.4649075,3394.75888472136,0.373336153026899,15.978,17125
3562,78.2591428571429,67.4649075,3394.75888472136,0.41691127714197,15.978,16459
1308,77.6739285714286,67.4649075,3394.75888472136,0.457493425290807,15.978,20751
16950,77.0887142857143,67.4649075,3394.75888472136,0.495663345727533,15.978,14253
16851,80.6487142857143,80.79362,2932.36892672027,0.245728700418652,12.878,5707
723,80.6974285714286,80.79362,2932.36892672027,0.277256657666385,12.878,1930
93,80.7948571428571,80.79362,2932.36892672027,0.32752586212345,12.878,9245
15888,80.8922857142857,80.79362,2932.36892672027,0.367842731163826,12.878,8302
16259,80.9897142857143,80.79362,2932.36892672027,0.401529253490066,12.878,10116
7976,80.6,76.4445625,3194.93894591629,0.201966126461713,12.878,19332
10183,80.0147857142857,67.4649075,3394.75888472136,0.272054667996771,15.978,12041
18162,79.4295714285714,67.4649075,3394.75888472136,0.325765008557055,15.978,1715
10327,78.8443571428571,67.4649075,3394.75888472136,0.373336153026899,15.978,2479
13803,78.2591428571429,67.4649075,3394.75888472136,0.41691127714197,15.978,11522
4061,77.6739285714286,67.4649075,3394.75888472136,0.457493425290807,15.978,5109
322,77.0887142857143,67.4649075,3394.75888472136,0.495663345727533,15.978,10758
2072,111.805642857143,89.395704,3168.89914992676,0.294530470949961,12.878,12199
21117,111.832071428571,89.395704,3168.89914992676,0.301619220616236,12.878,8360
10066,111.884928571429,89.395704,3168.89914992676,0.311438435144865,12.878,13361
12106,111.937785714286,89.395704,3168.89914992676,0.317625135373978,12.878,14470
16761,111.984928571429,89.395704,3168.89914992676,0.320846674353281,12.878,4098
1626,112.0435,89.395704,3168.89914992676,0.322233598584409,12.878,10523
19626,98.1442105263158,92.26674,4506.89548007568,0.830119008787149,12.878,15818
280,111.901985714286,76.5177175,3402.85619588643,0.278146207375944,12.878,15816
7056,111.8406,76.5177175,3402.85619588643,0.280810344228356,12.878,19713
14262,108.896,72.143259,3136.82268974301,0.206437192373836,12.978,13336
8869,108.759384615385,72.143259,3136.82268974301,0.207988550457975,12.978,18664
19835,108.622769230769,72.143259,3136.82268974301,0.20952086295015,12.978,3490
13637,108.486153846154,72.143259,3136.82268974301,0.211042060811156,12.978,10909
7108,108.212923076923,72.143259,3136.82268974301,0.214068295936292,12.978,4096
8935,107.803076923077,72.143259,3136.82268974301,0.218602733553882,12.978,17072
19929,108.576730769231,72.32465,3206.84909554637,0.236581613244211,13.578,16893
3205,111.901985714286,76.5177175,3402.85619588643,0.278146207375944,12.878,3854
17966,111.349514285714,76.5177175,3402.85619588643,0.30015942577862,12.878,18069
2629,73.7336625,92.8552416666667,3734.80598830561,0.765163901363045,12.878,18510
9370,74.0908875,92.8552416666667,3734.80598830561,0.757323615763134,12.878,9596
9938,74.7458,92.8552416666667,3734.80598830561,0.739927023904495,12.878,19943
20150,75.1625625,92.8552416666667,3734.80598830561,0.726704647757657,12.878,13605
14763,73.07875,83.24476,4004.27323147741,0.775872741939564,12.878,12516
14282,74.0908875,92.8552416666667,3734.80598830561,0.757323615763134,12.878,17475
14943,74.7458,92.8552416666667,3734.80598830561,0.739927023904495,12.878,12954
10164,75.1625625,92.8552416666667,3734.80598830561,0.726704647757657,12.878,12875
7014,75.7579375,92.8552416666667,3734.80598830561,0.704538879407722,12.878,1942
20790,76.2342375,92.8552416666667,3734.80598830561,0.683607739811577,12.878,14975
20984,117.07625,107.189752857143,4118.12365300927,0.797234762258662,12.878,15503
15835,112.378666666667,89.33718,3015.11065675649,0.16538904066783,12.878,109
18550,112.650666666667,89.33718,3015.11065675649,0.164858898742053,12.878,10542
14614,112.922666666667,89.33718,3015.11065675649,0.162804526088917,12.878,10319
14889,109.078153846154,74.23165,3084.72934185263,0.211092278667032,12.878,7950
10586,108.987076923077,74.23165,3084.72934185263,0.21773288716568,12.878,5058
4498,108.896,74.23165,3084.72934185263,0.223893213078248,12.878,731
13774,111.639685714286,73.000813,3529.05917479525,0.303829242560115,15.978,2417
5618,111.500157142857,73.000813,3529.05917479525,0.321137552093489,15.978,6301
2666,111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,2554
2352,111.774642857143,72.952854,3530.6799550011,0.29244648088834,16.978,2513
8210,111.770071428571,72.952854,3530.6799550011,0.300056271318967,16.978,20398
19815,111.7655,72.952854,3530.6799550011,0.307150336002638,16.978,15615
6077,111.756357142857,72.952854,3530.6799550011,0.32045616546566,16.978,341
2053,111.747214285714,72.952854,3530.6799550011,0.33302012502978,16.978,16110
16753,111.694642857143,74.290174,3230.29792161753,0.294617822069364,12.878,16010
7517,111.610071428571,74.290174,3230.29792161753,0.303934498847077,12.878,20649
14003,111.440928571429,74.290174,3230.29792161753,0.320750813396911,12.878,8768
19120,76.8251948051948,83.24476,4004.27323147741,0.740196756721167,12.878,10276
10982,76.4018666666667,83.24476,4004.27323147741,0.734964042924667,12.878,18579
1520,75.2047435897436,103.903966666667,4438.54485392268,0.764241279473286,12.878,20625
3979,74.248961038961,103.903966666667,4438.54485392268,0.774017661990881,12.878,16299
13447,72.7918181818182,103.903966666667,4438.54485392268,0.793948714376496,12.878,11554
12715,76.8251948051948,83.24476,4004.27323147741,0.740196756721167,12.878,17380
271,72.7918181818182,103.903966666667,4438.54485392268,0.793948714376496,12.878,3243
8685,112.237892857143,88.9444675,3306.1628967555,0.249767030524507,12.878,5469
9440,80.3970285714286,74.23165,3084.72934185263,0.211290885205107,12.878,14704
15065,80.2955428571429,74.23165,3084.72934185263,0.215267244327703,12.878,6413
4091,80.5725714285714,72.89433,3414.48894488276,0.218681397617523,16.978,16989
2407,67.19875,70.5274666666667,3954.63757582371,1.14890466578231,12.878,13447
13335,67.6932432432432,70.5274666666667,3954.63757582371,1.02746383456855,12.878,6667
14100,67.19875,70.5274666666667,3954.63757582371,1.14890466578231,12.878,5188
17788,67.19875,70.5274666666667,3954.63757582371,1.14890466578231,12.878,9198
5074,73.07875,83.24476,4004.27323147741,0.775872741939564,12.878,5416
1218,67.19875,70.5274666666667,3954.63757582371,1.14890466578231,12.878,19267
7266,106.058398950131,83.24476,4004.27323147741,0.777368326270488,12.878,10204
19658,105.890243902439,83.24476,4004.27323147741,0.777355075238469,12.878,17416
19640,105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,15684
19319,105.817701453104,83.24476,4004.27323147741,0.777349391726334,12.878,9514
2341,105.866094986807,83.24476,4004.27323147741,0.777353181035295,12.878,12436
15587,80.6,76.4445625,3194.93894591629,0.201966126461713,12.878,10410
6816,68.2733333333333,83.24476,4004.27323147741,0.806758677761363,12.878,7324
3909,66.8088541666667,78.6781333333333,3855.505518657,0.870055644456539,13.578,3008
8799,67.4517333333333,78.6781333333333,3855.505518657,0.839028690612806,13.578,3847
16394,65.5346666666667,78.6781333333333,3855.505518657,0.899970634281949,13.578,8326
18638,109.169230769231,76.4445625,3194.93894591629,0.203148213514574,12.878,10465
19698,110.738461538462,97.9598,4030.69042076016,0.199852625126025,21.778,20795
17784,110.738461538462,97.9598,4030.69042076016,0.199852625126025,21.778,20977
