oz252,oz6,oz5,oz133,oz9,Key_0_0
0.915989,0.0,0.133333,0.0,0.0,2683
0.921229,0.0,0.066667,0.0,0.0,3252
0.91346,0.0,0.0,0.0,0.0,6
0.917164,0.0,0.0,0.0,0.0,2587
0.938934,0.057143,0.066667,0.0,0.0,6614
0.912556,0.028571,0.066667,0.0,0.0,5222
0.918067,0.0,0.066667,0.0,0.0,4599
0.917344,0.057143,0.0,0.0,0.0,5153
0.893677,0.0,0.066667,0.0,0.0,8201
0.907949,0.0,0.066667,0.0,0.0,5998
0.918067,0.028571,0.133333,0.0,0.0,8571
0.927913,0.028571,0.066667,0.0,0.0,6166
0.906323,0.485714,0.133333,0.066667,0.181818,3869
0.899729,0.0,0.0,0.066667,0.227273,1362
0.9729,0.0,0.0,0.0,0.0,1674
0.904065,0.028571,0.333333,0.0,0.0,6579
0.90813,0.0,0.266667,0.0,0.181818,7151
0.913189,0.028571,0.2,0.0,0.0,8747
0.896838,0.171429,0.066667,0.0,0.0,7337
0.913821,0.0,0.2,0.0,0.0,951
0.892322,0.0,0.266667,0.0,0.0,6818
0.904517,0.0,0.266667,0.0,0.0,2139
0.902078,0.0,0.066667,0.266667,0.136364,71
0.91093,0.0,0.133333,0.0,0.0,383
0.910479,0.0,0.133333,0.0,0.0,1387
0.946161,0.028571,0.066667,0.0,0.0,6544
0.90813,0.228571,0.0,0.0,0.0,3226
0.910479,0.028571,0.066667,0.0,0.0,2837
0.914995,0.028571,0.066667,0.0,0.0,1484
0.998735,0.0,0.0,0.066667,0.363636,270
0.932611,0.028571,0.066667,0.066667,0.227273,4156
0.983288,0.028571,0.066667,0.066667,0.227273,1018
0.908943,0.0,0.066667,0.0,0.0,995
0.925474,0.0,0.0,0.0,0.0,8727
0.926016,0.0,0.133333,0.0,0.0,243
0.961969,0.0,0.0,0.0,0.0,6779
0.923035,0.285714,0.066667,0.0,0.0,1568
0.939024,0.0,0.133333,0.0,0.0,1390
0.922132,0.0,0.133333,0.0,0.0,97
0.924661,0.028571,0.066667,0.0,0.0,964
0.911021,0.028571,0.066667,0.066667,0.0,3387
0.998735,0.0,0.266667,0.0,0.0,365
0.906594,0.028571,0.066667,0.133333,0.0,5142
0.915447,0.057143,0.133333,0.0,0.0,1706
0.913008,0.028571,0.133333,0.0,0.0,2019
0.909485,0.0,0.2,0.0,0.0,6185
0.900723,0.457143,0.066667,0.0,0.0,1321
0.912737,0.114286,0.266667,0.0,0.0,2714
0.908943,0.057143,0.0,0.0,0.0,2358
0.94336,0.0,0.066667,0.0,0.0,76
0.94056,0.0,0.066667,0.0,0.0,371
0.98103,0.0,0.0,0.0,0.0,6407
0.933604,0.028571,0.066667,0.0,0.0,7656
0.909937,0.057143,0.133333,0.0,0.0,8349
0.985818,0.028571,0.0,0.0,0.0,6628
0.93252,0.0,0.266667,0.0,0.0,4896
0.984914,0.0,0.0,0.0,0.0,4148
0.949864,0.0,0.0,0.0,0.181818,4851
0.906956,0.0,0.066667,0.0,0.0,4394
0.943902,0.0,0.2,0.0,0.0,949
0.999639,0.028571,0.066667,0.0,0.0,6352
0.938121,0.0,0.0,0.0,0.0,5300
0.928004,0.0,0.066667,0.0,0.0,1485
0.921319,0.0,0.133333,0.0,0.0,5089
0.927462,0.0,0.133333,0.0,0.0,3541
0.925926,0.028571,0.133333,0.0,0.0,6757
0.9243,0.0,0.266667,0.0,0.0,1117
0.948148,0.0,0.066667,0.0,0.0,2292
0.936766,0.0,0.133333,0.0,0.0,5081
0.94065,0.028571,0.133333,0.0,0.0,2910
0.928546,0.0,0.2,0.0,0.0,3462
0.917254,0.028571,0.133333,0.0,0.0,449
0.939837,0.0,0.333333,0.0,0.0,7482
0.938482,0.085714,0.066667,0.0,0.0,6855
0.936676,0.0,0.0,0.0,0.0,3201
0.928094,0.0,0.133333,0.0,0.0,7763
0.934688,0.0,0.133333,0.0,0.0,6580
0.914905,0.0,0.066667,0.0,0.090909,6814
0.875339,0.057143,0.0,0.0,0.0,50
0.917073,0.028571,0.0,0.0,0.0,3685
0.9215,0.0,0.0,0.0,0.0,4125
0.944354,0.0,0.066667,0.0,0.0,8357
0.912105,0.0,0.0,0.0,0.0,4992
0.932611,0.057143,0.266667,0.133333,0.0,6951
0.898735,0.0,0.0,0.0,0.136364,1403
0.901626,0.0,0.066667,0.066667,0.090909,352
0.900361,0.028571,0.266667,0.0,0.090909,5052
0.905149,0.085714,0.066667,0.0,0.0,2254
0.893044,0.0,0.0,0.066667,0.181818,2896
0.916712,0.0,0.066667,0.0,0.0,7325
0.922764,0.0,0.0,0.0,0.0,6149
0.904246,0.0,0.133333,0.133333,0.181818,6651
0.91084,0.085714,0.133333,0.0,0.0,8112
0.939928,0.028571,0.0,0.066667,0.0,7457
0.919603,0.0,0.4,0.0,0.0,2904
0.985637,0.0,0.066667,0.0,0.0,4444
0.933875,0.0,0.133333,0.0,0.0,5883
0.944535,0.0,0.2,0.0,0.0,1244
0.985637,0.028571,0.266667,0.2,0.045455,704
0.946793,0.0,0.0,0.0,0.0,6535
0.893677,0.057143,0.0,0.0,0.0,3856
0.945799,0.028571,0.2,0.066667,0.0,6882
0.946161,0.028571,0.133333,0.0,0.0,3679
0.941373,0.028571,0.2,0.0,0.0,729
0.930172,0.028571,0.0,0.0,0.0,5986
0.935321,0.0,0.0,0.0,0.0,4637
0.921409,0.085714,0.133333,0.0,0.0,4337
0.890154,0.028571,0.0,0.066667,0.0,1214
0.917615,0.0,0.133333,0.0,0.0,3118
0.927552,0.028571,0.066667,0.0,0.0,5952
0.927281,0.057143,0.066667,0.0,0.0,1874
0.914002,0.0,0.0,0.0,0.0,8756
0.925294,0.028571,0.133333,0.0,0.0,351
0.902168,0.028571,0.133333,0.0,0.0,2838
0.933333,0.114286,0.066667,0.0,0.227273,8175
0.943902,0.057143,0.2,0.0,0.0,4275
0.995664,0.057143,0.066667,0.0,0.0,2229
0.950497,0.0,0.066667,0.0,0.0,1763
0.91355,0.114286,0.2,0.0,0.0,1831
0.923306,0.028571,0.0,0.0,0.0,2911
0.90009,0.028571,0.0,0.0,0.0,1507
0.915718,0.085714,0.133333,0.0,0.0,7264
0.938211,0.028571,0.0,0.0,0.0,6690
0.920506,0.028571,0.0,0.0,0.0,647
0.946522,0.114286,0.133333,0.0,0.0,4764
0.933695,0.0,0.2,0.0,0.0,6856
0.901445,0.0,0.0,0.0,0.0,7555
0.918157,0.028571,0.0,0.133333,0.136364,8227
0.988166,0.142857,0.133333,0.0,0.0,869
0.97019,0.057143,0.0,0.0,0.0,453
0.91888,0.028571,0.0,0.0,0.0,3936
0.920325,0.028571,0.066667,0.066667,0.0,158
0.911924,0.114286,0.0,0.0,0.0,7256
0.950678,0.028571,0.066667,0.066667,0.0,5035
0.915447,0.028571,0.0,0.0,0.0,3262
0.929539,0.085714,0.0,0.066667,0.0,5263
0.914002,0.114286,0.0,0.0,0.0,3576
0.931707,0.057143,0.0,0.0,0.0,8082
0.920777,0.114286,0.0,0.0,0.0,3711
0.942728,0.057143,0.0,0.0,0.0,6327
0.981933,0.057143,0.0,0.0,0.0,7961
0.893767,0.0,0.066667,0.0,0.0,4435
0.887444,0.028571,0.066667,0.0,0.0,2581
0.911653,0.028571,0.0,0.0,0.0,1049
0.909575,0.057143,0.0,0.0,0.0,4813
0.906594,0.057143,0.0,0.0,0.0,561
0.976694,0.114286,0.0,0.0,0.0,5244
0.928546,0.028571,0.0,0.0,0.0,6275
0.899368,0.0,0.133333,0.0,0.0,361
0.928546,0.028571,0.0,0.0,0.0,7105
0.950858,0.114286,0.0,0.0,0.0,8382
0.940199,0.085714,0.0,0.0,0.0,7364
0.924932,0.0,0.0,0.0,0.0,819
0.943631,0.085714,0.0,0.0,0.0,7926
0.968654,0.114286,0.0,0.0,0.0,2678
0.909756,0.0,0.066667,0.0,0.0,5444
0.955556,0.0,0.266667,0.0,0.0,473
0.901265,0.057143,0.133333,0.0,0.0,400
0.906594,0.028571,0.2,0.133333,0.181818,6395
0.903342,0.028571,0.0,0.066667,0.227273,8413
0.988889,0.0,0.0,0.0,0.045455,1469
0.884101,0.0,0.066667,0.0,0.0,412
0.908582,0.0,0.0,0.0,0.0,7309
0.928004,0.085714,0.066667,0.0,0.0,3152
0.899006,0.028571,0.133333,0.0,0.045455,6230
0.90804,0.028571,0.133333,0.0,0.0,2608
0.889431,0.142857,0.333333,0.066667,0.0,8295
0.994219,0.0,0.266667,0.2,0.363636,1841
0.89187,0.0,0.066667,0.0,0.0,4685
0.93234,0.085714,0.0,0.0,0.0,4673
0.931707,0.0,0.0,0.0,0.0,6105
0.97308,0.0,0.066667,0.066667,0.090909,3078
0.908311,0.028571,0.0,0.133333,0.0,6375
0.931256,0.028571,0.133333,0.133333,0.181818,7521
0.918157,0.742857,0.266667,0.0,0.227273,8005
0.988166,0.085714,0.066667,0.0,0.0,6453
0.921951,0.0,0.133333,0.0,0.0,4644
0.918338,0.0,0.333333,0.133333,0.090909,1700
0.977055,0.0,0.066667,0.0,0.090909,1451
0.916079,0.057143,0.133333,0.0,0.0,111
0.909395,0.028571,0.066667,0.0,0.227273,783
0.989431,0.0,0.066667,0.0,0.0,609
0.919964,0.114286,0.133333,0.066667,0.0,3016
0.916531,0.114286,0.133333,0.0,0.090909,8594
0.900452,0.085714,0.066667,0.0,0.363636,2633
0.917344,0.114286,0.2,0.0,0.0,865
0.917344,0.057143,0.0,0.0,0.0,4375
0.92421,0.0,0.133333,0.0,0.0,982
0.903342,0.314286,0.2,0.0,0.0,3421
0.926197,0.0,0.0,0.2,0.045455,1536
0.998916,0.0,0.133333,0.266667,0.136364,639
0.901626,0.0,0.066667,0.0,0.0,1320
0.909395,0.0,0.0,0.0,0.0,2763
0.940379,0.0,0.066667,0.066667,0.227273,7493
0.904155,0.171429,0.066667,0.0,0.0,51
0.911924,0.0,0.2,0.066667,0.0,2639
0.907498,0.0,0.2,0.0,0.0,7219
0.999187,0.0,0.0,0.0,0.0,1124
0.982475,0.057143,0.0,0.0,0.0,115
0.908762,0.057143,0.266667,0.066667,0.363636,6890
0.911111,0.0,0.0,0.0,0.0,1950
0.90542,0.028571,0.266667,0.0,0.0,2335
0.958717,0.0,0.2,0.066667,0.0,4481
0.924571,0.0,0.266667,0.0,0.0,469
0.890786,0.0,0.066667,0.0,0.136364,1650
0.932069,0.057143,0.266667,0.266667,0.0,5637
0.909304,0.142857,0.466667,0.066667,0.318182,4361
0.930533,0.0,0.133333,0.066667,0.318182,7066
0.915718,0.457143,0.4,0.0,0.0,3689
0.998374,0.028571,0.133333,0.0,0.0,6883
0.967299,0.0,0.2,0.0,0.136364,5780
0.958085,0.114286,0.0,0.066667,0.090909,5111
0.913731,0.028571,0.066667,0.0,0.0,4770
0.902078,0.028571,0.066667,0.333333,0.0,3486
0.907588,0.028571,0.333333,0.4,0.227273,2620
0.968383,0.028571,0.4,0.066667,0.363636,2826
0.920506,0.028571,0.2,0.0,0.318182,2232
0.923848,0.0,0.0,0.0,0.227273,8203
0.913189,0.0,0.0,0.0,0.0,5556
0.946432,0.114286,0.0,0.0,0.045455,358
0.905149,0.085714,0.066667,0.0,0.0,7843
0.931436,0.0,0.0,0.0,0.454545,751
0.911653,0.0,0.0,0.066667,0.136364,5139
0.907317,0.0,0.0,0.066667,0.136364,2817
0.909033,0.028571,0.2,0.0,0.0,7074
0.888528,0.0,0.0,0.0,0.0,7442
0.890786,0.0,0.133333,0.0,0.0,7631
0.995845,0.085714,0.0,0.066667,0.0,4892
0.927371,0.057143,0.2,0.0,0.0,1678
0.935682,0.057143,0.066667,0.066667,0.0,6237
0.894399,0.028571,0.133333,0.0,0.0,2799
0.915808,0.428571,0.066667,0.0,0.0,8102
0.924571,0.057143,0.0,0.0,0.0,5077
0.912647,0.0,0.0,0.0,0.090909,7636
0.92159,0.028571,0.0,0.066667,0.045455,4292
0.902891,0.028571,0.0,0.0,0.0,4675
0.903975,0.028571,0.2,0.0,0.0,7479
0.894128,0.0,0.0,0.0,0.0,5785
0.930081,0.0,0.133333,0.0,0.0,4096
0.933243,0.0,0.066667,0.0,0.0,7218
0.909395,0.0,0.066667,0.0,0.0,4761
0.936585,0.028571,0.066667,0.2,0.045455,1145
0.934056,0.0,0.0,0.0,0.0,6948
0.947696,0.0,0.266667,0.2,0.272727,7262
0.920596,0.142857,0.0,0.0,0.0,4486
0.942999,0.057143,0.133333,0.0,0.227273,8437
0.923216,0.0,0.133333,0.0,0.0,7658
0.91897,0.057143,0.0,0.0,0.272727,1093
0.909666,0.0,0.0,0.0,0.136364,6491
0.909033,0.0,0.066667,0.066667,0.090909,6311
0.898103,0.028571,0.0,0.133333,0.045455,5178
0.904155,0.114286,0.0,0.0,0.0,4798
0.999277,0.0,0.0,0.0,0.181818,5406
0.901265,0.0,0.0,0.0,0.045455,3377
0.891689,0.028571,0.133333,0.0,0.136364,4692
0.888708,0.0,0.266667,0.0,0.090909,2999
0.907588,0.028571,0.066667,0.066667,0.0,3148
0.981843,0.057143,0.2,0.133333,0.0,4809
0.992864,0.0,0.4,0.266667,0.090909,5972
0.904517,0.142857,0.0,0.0,0.0,5886
0.906865,0.114286,0.066667,0.0,0.0,6226
0.923577,0.114286,0.066667,0.0,0.0,1808
0.909846,0.114286,0.133333,0.0,0.0,5445
0.923848,0.0,0.0,0.133333,0.136364,2609
0.92981,0.085714,0.0,0.066667,0.0,3920
0.920958,0.2,0.066667,0.133333,0.0,1267
0.916712,0.085714,0.0,0.0,0.0,3234
0.90271,0.0,0.266667,0.0,0.227273,1151
0.911924,0.085714,0.133333,0.0,0.0,6559
0.934779,0.0,0.533333,0.266667,0.181818,4303
0.903162,0.171429,0.133333,0.0,0.0,6474
0.926829,0.0,0.533333,0.266667,0.0,5307
0.907046,0.0,0.0,0.066667,0.090909,872
0.907407,0.0,0.0,0.066667,0.272727,3919
0.898735,0.0,0.0,0.133333,0.136364,1838
0.995845,0.0,0.0,0.0,0.045455,3763
0.99458,0.0,0.2,0.0,0.0,4677
0.990515,0.028571,0.466667,0.533333,0.227273,3043
0.89991,0.0,0.066667,0.133333,0.0,3877
0.912376,0.0,0.133333,0.0,0.0,1752
0.999639,0.0,0.066667,0.0,0.0,6285
0.91093,0.057143,0.0,0.0,0.0,5365
0.923397,0.028571,0.066667,0.0,0.0,5620
0.918519,0.0,0.6,0.0,0.0,6740
0.9972,0.057143,0.133333,0.0,0.0,6211
0.998464,0.0,0.133333,0.0,0.136364,6963
0.963595,0.028571,0.066667,0.0,0.0,6382
0.937037,0.0,0.0,0.0,0.363636,2390
0.917706,0.0,0.0,0.0,0.272727,5149
0.906504,0.0,0.0,0.066667,0.136364,7434
0.900813,0.0,0.0,0.0,0.0,2140
0.906594,0.028571,0.066667,0.0,0.045455,6487
0.904336,0.0,0.133333,0.066667,0.227273,8087
0.911292,0.0,0.133333,0.0,0.090909,8034
0.914815,0.057143,0.066667,0.0,0.090909,5382
0.908943,0.0,0.0,0.0,0.181818,4354
0.884192,0.028571,0.066667,0.0,0.318182,8642
0.90822,0.0,0.133333,0.0,0.0,2399
0.933695,0.028571,0.0,0.066667,0.090909,5809
0.946974,0.028571,0.066667,0.0,0.0,4665
0.98636,0.057143,0.4,0.133333,0.181818,2467
0.907588,0.0,0.0,0.0,0.0,2470
0.92168,0.057143,0.133333,0.0,0.0,7468
0.99196,0.085714,0.133333,0.0,0.0,5953
0.991057,0.0,0.0,0.066667,0.090909,3030
0.928817,0.0,0.266667,0.266667,0.136364,4804
0.916983,0.057143,0.2,0.066667,0.090909,4914
0.99449,0.028571,0.0,0.0,0.0,3989
0.917435,0.028571,0.066667,0.0,0.0,7978
0.902981,0.0,0.066667,0.066667,0.181818,4047
0.903794,0.028571,0.133333,0.066667,0.0,8177
0.884282,0.057143,0.266667,0.066667,0.090909,1804
0.999187,0.314286,0.2,0.0,0.0,1445
0.914634,0.0,0.0,0.0,0.0,4615
0.906594,0.0,0.0,0.0,0.0,1671
0.922493,0.0,0.066667,0.0,0.0,1346
0.972358,0.0,0.0,0.0,0.0,5746
0.91075,0.0,0.266667,0.0,0.181818,4268
0.992141,0.0,0.133333,0.133333,0.045455,7914
0.933333,0.0,0.4,0.066667,0.454545,8773
0.963595,0.0,0.266667,0.0,0.045455,44
0.936766,0.0,0.066667,0.0,0.090909,3115
0.909756,0.028571,0.0,0.066667,0.0,3033
0.923216,0.0,0.2,0.0,0.090909,4346
0.980668,0.0,0.133333,0.0,0.090909,3896
0.917886,0.0,0.133333,0.0,0.0,957
0.945619,0.0,0.066667,0.333333,0.090909,2217
0.951942,0.0,0.266667,0.266667,0.090909,1533
0.908582,0.028571,0.2,0.133333,0.136364,3159
0.890244,0.0,0.2,0.066667,0.181818,7584
0.93785,0.0,0.0,0.0,0.0,8649
0.918428,0.0,0.266667,0.066667,0.272727,1108
0.915537,0.0,0.533333,0.133333,0.181818,6101
0.992412,0.0,0.133333,0.133333,0.0,7376
0.910659,0.0,0.066667,0.0,0.0,4938
0.907678,0.0,0.133333,0.0,0.090909,1646
0.897742,0.0,0.133333,0.0,0.0,2464
0.905149,0.0,0.066667,0.0,0.0,3965
0.958446,0.0,0.266667,0.0,0.136364,151
0.902078,0.0,0.0,0.0,0.181818,1159
0.914634,0.142857,0.066667,0.066667,0.045455,3384
0.918338,0.0,0.0,0.0,0.0,1441
0.930262,0.028571,0.133333,0.066667,0.0,1887
0.908943,0.0,0.066667,0.0,0.0,2357
0.927462,0.0,0.0,0.0,0.0,7932
0.902349,0.0,0.066667,0.0,0.272727,551
0.896116,0.057143,0.0,0.133333,0.181818,7415
0.907588,0.0,0.133333,0.0,0.0,5266
0.914724,0.0,0.0,0.0,0.090909,2497
0.909033,0.028571,0.133333,0.133333,0.045455,1728
0.901174,0.0,0.0,0.0,0.272727,4801
0.917254,0.0,0.133333,0.066667,0.409091,8162
0.914092,0.057143,0.0,0.0,0.0,5207
0.930533,0.028571,0.066667,0.2,0.0,6685
0.943451,0.0,0.0,0.066667,0.136364,7845
0.914363,0.0,0.0,0.133333,0.0,7949
0.909666,0.0,0.2,0.0,0.0,3388
0.913279,0.0,0.0,0.066667,0.0,3276
0.908491,0.0,0.0,0.0,0.0,2671
0.91364,0.028571,0.0,0.0,0.181818,3571
0.91084,0.0,0.0,0.133333,0.0,2075
0.882385,0.0,0.266667,0.0,0.0,4693
0.894851,0.0,0.6,0.266667,0.090909,3304
0.900452,0.0,0.133333,0.066667,0.0,1210
0.9215,0.028571,0.0,0.0,0.0,2588
0.887082,0.0,0.133333,0.133333,0.272727,7766
0.907227,0.0,0.0,0.0,0.0,8144
0.930443,0.057143,0.133333,0.0,0.045455,6551
0.977416,0.028571,0.0,0.266667,0.0,3340
0.932972,0.0,0.2,0.0,0.0,4769
0.908582,0.028571,0.066667,0.0,0.0,1259
0.929268,0.085714,0.133333,0.0,0.0,5877
0.991238,0.0,0.133333,0.266667,0.136364,4353
0.992683,0.0,0.0,0.0,0.0,5773
0.998013,0.0,0.266667,0.0,0.0,343
0.953568,0.057143,0.2,0.0,0.136364,4315
0.908672,0.028571,0.0,0.0,0.0,2647
0.992412,0.171429,0.133333,0.0,0.0,1794
0.897109,0.057143,0.133333,0.0,0.090909,7795
0.987895,0.0,0.0,0.066667,0.181818,1428
0.914363,0.028571,0.2,0.0,0.0,7336
0.940741,0.0,0.0,0.0,0.181818,5169
0.916079,0.028571,0.2,0.0,0.0,2868
0.952213,0.0,0.2,0.0,0.0,502
0.893315,0.0,0.0,0.0,0.0,4143
0.891509,0.0,0.2,0.0,0.045455,3957
0.903523,0.057143,0.0,0.133333,0.136364,6056
0.941012,0.0,0.0,0.0,0.0,4027
0.914905,0.142857,0.133333,0.0,0.0,5347
0.992502,0.0,0.0,0.0,0.0,1793
0.911653,0.0,0.066667,0.0,0.0,976
0.912466,0.057143,0.133333,0.0,0.181818,2007
0.917706,0.0,0.0,0.0,0.0,1002
0.939205,0.0,0.133333,0.0,0.0,8667
0.904878,0.028571,0.133333,0.0,0.0,2205
0.918338,0.0,0.066667,0.0,0.0,107
0.915086,0.0,0.266667,0.0,0.090909,3178
0.917796,0.0,0.0,0.0,0.0,3526
0.906775,0.0,0.066667,0.066667,0.0,4931
0.97037,0.0,0.4,0.266667,0.090909,5628
0.98365,0.0,0.2,0.0,0.0,8116
0.908401,0.0,0.266667,0.0,0.0,2529
0.91626,0.171429,0.0,0.0,0.0,3292
0.91617,0.0,0.133333,0.0,0.0,2304
0.899006,0.0,0.066667,0.0,0.0,4166
0.904065,0.028571,0.133333,0.0,0.0,3041
0.907136,0.0,0.066667,0.0,0.0,2278
0.902168,0.0,0.0,0.0,0.0,7089
0.88916,0.0,0.133333,0.0,0.0,3490
0.908491,0.0,0.066667,0.0,0.0,4450
0.906865,0.0,0.133333,0.0,0.045455,8280
0.901897,0.0,0.133333,0.0,0.0,7979
0.914273,0.0,0.133333,0.0,0.0,8524
0.97299,0.0,0.0,0.0,0.090909,5028
0.913911,0.028571,0.0,0.0,0.0,893
0.896658,0.028571,0.333333,0.266667,0.136364,7580
0.917615,0.171429,0.266667,0.0,0.0,1075
0.912195,0.0,0.0,0.0,0.0,3530
0.909395,0.028571,0.133333,0.0,0.090909,4204
0.905059,0.057143,0.0,0.133333,0.590909,2313
0.992683,0.0,0.4,0.333333,0.045455,2537
0.93243,0.371429,0.2,0.066667,0.0,5610
0.932159,0.0,0.0,0.0,0.0,1909
0.916621,0.057143,0.133333,0.133333,0.0,8715
0.909485,0.0,0.0,0.0,0.0,6334
0.975971,0.114286,0.133333,0.0,0.0,8617
0.887444,0.114286,0.0,0.0,0.0,1176
0.936134,0.028571,0.066667,0.0,0.0,6522
0.900271,0.0,0.333333,0.266667,0.090909,3144
0.903613,0.0,0.333333,0.2,0.045455,6696
0.909124,0.057143,0.066667,0.133333,0.090909,4595
0.888708,0.114286,0.266667,0.0,0.0,4128
0.915989,0.028571,0.133333,0.0,0.090909,7880
0.889431,0.428571,0.066667,0.0,0.181818,6203
0.922132,0.057143,0.133333,0.0,0.0,7592
0.925294,0.0,0.266667,0.133333,0.0,635
0.905781,0.028571,0.066667,0.066667,0.0,6754
0.957543,0.028571,0.066667,0.0,0.0,2202
0.917977,0.0,0.133333,0.0,0.0,4792
0.933875,0.0,0.2,0.0,0.0,1957
0.91617,0.0,0.066667,0.0,0.0,4584
0.900361,0.085714,0.066667,0.266667,0.0,1692
0.942728,0.0,0.0,0.0,0.0,7830
0.940741,0.028571,0.066667,0.0,0.0,2369
0.930714,0.0,0.0,0.0,0.0,1657
0.880217,0.0,0.0,0.0,0.0,8384
0.898103,0.0,0.0,0.0,0.0,2818
0.911292,0.028571,0.133333,0.0,0.045455,2303
0.903704,0.0,0.066667,0.0,0.0,5355
0.893677,0.0,0.066667,0.0,0.0,4300
0.917977,0.057143,0.2,0.066667,0.0,5127
0.906052,0.0,0.4,0.2,0.090909,5890
0.909666,0.028571,0.066667,0.0,0.0,769
0.930533,0.028571,0.066667,0.0,0.0,830
0.924029,0.0,0.133333,0.133333,0.318182,5930
0.922132,0.028571,0.0,0.066667,0.272727,3158
0.910117,0.057143,0.133333,0.066667,0.090909,2033
0.953207,0.171429,0.0,0.0,0.0,5684
0.918519,0.057143,0.066667,0.0,0.045455,4819
0.945619,0.028571,0.066667,0.0,0.090909,5879
0.933966,0.028571,0.333333,0.066667,0.0,1105
0.899006,0.057143,0.133333,0.0,0.0,2417
0.89991,0.0,0.133333,0.0,0.090909,4011
0.907588,0.514286,0.466667,0.0,0.0,5462
0.904246,0.114286,0.2,0.0,0.0,8113
0.883469,0.0,0.0,0.0,0.0,7947
0.914092,0.0,0.133333,0.0,0.0,8077
0.909846,0.0,0.0,0.0,0.045455,2747
0.913098,0.0,0.066667,0.0,0.0,2886
0.915989,0.085714,0.066667,0.066667,0.0,3845
0.911111,0.057143,0.266667,0.0,0.045455,4245
0.897742,0.0,0.0,0.0,0.090909,3467
0.997651,0.085714,0.066667,0.0,0.181818,4564
0.919151,0.171429,0.0,0.133333,0.181818,4434
0.947335,0.028571,0.066667,0.0,0.0,5964
0.995664,0.057143,0.066667,0.066667,0.545455,7382
0.944264,0.0,0.0,0.0,0.227273,4726
0.957904,0.0,0.066667,0.0,0.136364,2879
0.999639,0.0,0.0,0.0,0.181818,3993
0.890425,0.0,0.266667,0.333333,0.136364,2445
0.921771,0.028571,0.066667,0.0,0.0,7294
0.928365,0.028571,0.0,0.0,0.0,942
0.972177,0.028571,0.266667,0.0,0.0,8744
0.936224,0.0,0.066667,0.0,0.590909,5389
0.903794,0.057143,0.133333,0.0,0.0,5858
0.903884,0.057143,0.2,0.0,0.0,3615
0.912376,0.114286,0.266667,0.0,0.0,5063
0.894761,0.0,0.2,0.0,0.0,5583
0.898464,0.0,0.133333,0.0,0.0,4455
0.996206,0.0,0.266667,0.0,0.0,3404
0.919151,0.057143,0.2,0.0,0.0,4908
0.97579,0.028571,0.133333,0.0,0.0,8661
0.881572,0.057143,0.2,0.2,0.045455,7582
0.923487,0.057143,0.066667,0.0,0.0,7959
0.919964,0.0,0.0,0.0,0.045455,4468
0.903794,0.0,0.066667,0.0,0.0,2787
0.928546,0.0,0.0,0.0,0.0,7046
0.931346,0.0,0.0,0.066667,0.227273,8687
0.916441,0.0,0.0,0.0,0.227273,8003
0.890967,0.0,0.2,0.066667,0.0,3168
0.909666,0.0,0.066667,0.0,0.0,3702
0.898103,0.057143,0.266667,0.066667,0.0,3652
0.908582,0.057143,0.0,0.0,0.272727,3598
0.897922,0.0,0.133333,0.0,0.0,5342
0.92963,0.0,0.2,0.133333,0.181818,1590
0.914995,0.0,0.2,0.0,0.0,8619
0.904065,0.028571,0.066667,0.066667,0.045455,3019
0.942909,0.028571,0.066667,0.0,0.090909,3259
0.91888,0.057143,0.0,0.0,0.090909,3618
0.910117,0.114286,0.0,0.0,0.0,672
0.948238,0.028571,0.066667,0.0,0.090909,1764
0.911021,0.028571,0.133333,0.0,0.090909,6290
0.920416,0.0,0.0,0.133333,0.181818,7813
0.914995,0.057143,0.2,0.0,0.0,3829
0.917615,0.0,0.333333,0.266667,0.045455,2940
0.906323,0.114286,0.066667,0.0,0.0,1258
0.908311,0.0,0.133333,0.0,0.045455,7791
0.919241,0.028571,0.133333,0.2,0.227273,8240
0.882385,0.057143,0.0,0.0,0.181818,1651
0.941012,0.028571,0.0,0.066667,0.181818,6448
0.90822,0.0,0.0,0.0,0.181818,8447
0.903252,0.028571,0.066667,0.0,0.045455,4051
0.913008,0.028571,0.133333,0.0,0.272727,1969
0.929359,0.428571,0.2,0.0,0.0,4547
0.925745,0.0,0.133333,0.066667,0.0,4918
0.955014,0.0,0.2,0.0,0.0,8430
0.944896,0.0,0.2,0.266667,0.045455,5618
0.909937,0.0,0.266667,0.0,0.0,7611
0.909033,0.028571,0.066667,0.0,0.0,8151
0.908762,0.0,0.0,0.0,0.0,5680
0.906143,0.0,0.066667,0.0,0.0,2553
0.903433,0.0,0.0,0.0,0.0,3644
0.917073,0.057143,0.0,0.0,0.0,7599
0.912556,0.0,0.0,0.0,0.0,2044
0.925836,0.0,0.0,0.0,0.181818,567
0.999819,0.114286,0.266667,0.0,0.363636,2637
0.917615,0.0,0.066667,0.066667,0.136364,7952
0.920145,0.0,0.0,0.0,0.0,2696
0.991418,0.542857,0.266667,0.0,0.0,7817
0.87841,0.085714,0.2,0.0,0.0,8108
0.976423,0.0,0.0,0.066667,0.136364,1298
0.91897,0.0,0.2,0.066667,0.227273,5992
0.951762,0.0,0.066667,0.0,0.0,8233
0.893225,0.028571,0.0,0.2,0.0,4821
0.909937,0.028571,0.266667,0.266667,0.045455,6073
0.909666,0.0,0.133333,0.0,0.227273,2913
0.986992,0.0,0.2,0.266667,0.136364,1467
