all/miniboone_table_1_2.ParticleID_0,all/miniboone_table_1_2.ParticleID_48,all/miniboone_table_1_2.ParticleID_37,all/miniboone_table_1_2.Key_1_2,Key_0_0
4.07521,0.8025760000000001,-2.81391,36148,42669
5.73007,2.4826200000000003,-3.5168699999999995,67276,6416
4.158180000000001,1.6396400000000002,-2.20273,25282,41576
3.14197,0.0614894999999999,-1.97211,28612,65061
4.71933,8.09389,-2.3923400000000004,4863,2514
4.5403400000000005,0.739803,-3.94314,46149,63056
5.80138,4.17643,-2.63617,44829,4560
3.72899,0.263952,-2.66915,1826,49540
4.04732,2.52296,-1.7856,63487,66895
6.1125300000000005,0.0935559,-1.99809,7954,1945
4.24578,0.486444,-4.20536,29175,56379
5.031630000000001,-0.0278817999999999,-0.802128,43377,34777
4.7573300000000005,2.76786,-3.5016,29561,69789
5.1599,0.0201224,-4.5451,52120,14256
3.94395,1.65188,-4.18304,7921,67692
5.46446,2.86802,-2.11783,64705,9586
6.48971,6.51247,-2.36287,2037,15829
6.9866,4.57686,-4.01975,32119,65497
4.6227800000000006,0.8188840000000001,-3.176,41433,63611
4.82532,-0.183892,-2.56495,43225,58383
2.93231,1.09574,-2.00552,58666,6044
4.77449,1.38703,-3.4306,65103,18790
4.8280400000000006,0.306216,-3.5371300000000003,45464,3123
4.84887,2.52571,-3.19731,2442,23467
5.30076,1.3773799999999998,-2.97832,68202,61139
3.99239,0.0156113,-2.52985,26698,31460
3.17268,0.14737,-1.74653,44870,8144
5.21847,1.29536,-2.43606,4293,1773
4.82451,-0.2045259999999999,-1.76062,40980,1715
3.77475,-0.177188,-3.49722,55871,41866
2.68593,0.426367,-2.27221,31943,55497
4.008719999999999,1.25874,-4.47381,11981,50147
4.20409,0.99409,-3.5667800000000005,3412,26077
4.29677,0.926255,-3.98611,28025,18034
5.7259400000000005,1.15277,-2.12727,72984,49961
5.625719999999999,0.396043,-2.21834,49523,44607
4.84172,1.77289,-2.08695,7104,20068
6.41517,6.849130000000001,-2.68472,16049,46264
3.66664,-0.305098,-3.5106900000000003,16471,2533
4.87591,2.3422,-2.41748,7677,70044
6.09436,3.43095,-1.61569,56563,37421
4.26463,2.38791,-3.96073,50534,70806
6.817889999999999,6.99805,-1.84309,58693,44645
5.28374,2.3363400000000003,-2.6524400000000004,14134,61850
3.29771,1.52823,-3.81188,12872,23008
3.95866,0.811983,-3.64238,48351,69801
4.044230000000001,0.8898469999999999,-3.2014,33886,637
6.2683,0.573036,-4.999230000000001,46821,70344
3.1012,-0.217477,-2.77189,46811,20017
2.50305,0.0987771,-4.07946,14419,2615
4.11577,1.7238,-2.36893,2758,27766
2.9041200000000003,-0.19161,-4.12066,41295,53625
7.4667,0.0126062,-0.811632,67059,13042
4.75013,1.28785,-3.33008,5249,55568
4.78486,2.08575,-1.7165400000000002,46686,22509
5.043,0.708847,-3.34362,43129,59770
3.65458,0.753736,-3.01149,55744,18353
5.63706,1.4706,-2.13289,10894,13650
5.30651,-0.0509034,-3.91692,40476,68231
3.75942,0.2737199999999999,-3.98632,48001,13659
3.788,-0.165828,-3.2596,33424,40956
4.33778,-0.295535,-2.86385,29153,46514
5.54068,-0.0753701,-2.1347,34014,37555
6.24389,0.6436729999999999,-1.03739,44214,41178
5.0233300000000005,1.51011,-2.14375,45239,36340
4.3508,2.14189,-4.2225,2260,18559
3.0013,0.202288,-2.29127,48721,52716
4.17054,0.828673,-2.31554,31982,69593
3.38249,-0.130832,-3.64269,41308,55465
5.26241,-0.045283,-1.40331,15211,23036
3.93263,0.0970538,-3.99834,4519,60644
4.67807,0.950516,-2.5918400000000004,31205,22740
4.27316,0.8362059999999999,-4.15604,56806,71916
2.97634,0.748328,-1.94132,63589,45081
5.020580000000001,0.0576990999999999,-3.09196,4866,6082
4.17911,0.254027,-2.473,50276,20438
5.4166,2.1403,-2.16779,54801,53473
3.20574,0.310226,-3.73186,44882,60247
6.0957300000000005,1.7077,-1.30915,61333,42458
3.73518,0.43396,-4.72888,27464,48915
4.50699,3.14513,-2.49517,45713,63199
3.76836,0.737207,-3.63878,23103,7482
6.66165,6.42791,-3.5382300000000004,31430,33223
2.9987,-0.0263323,-3.93773,66937,68121
6.95213,4.4688,-3.72949,30074,32701
4.022130000000001,0.309735,-3.98454,18428,1503
3.70821,0.305902,-3.50337,29588,54335
4.96007,0.153492,-3.22939,58209,45166
2.90766,-0.128681,-4.16535,70704,24098
6.733230000000001,0.205648,-1.31633,24616,27997
3.99495,0.62612,-3.36248,18200,70794
3.45347,0.5564359999999999,-1.08663,29646,17250
4.04961,1.17482,-2.89277,3228,16622
3.55675,-0.181387,-3.02535,48236,27267
6.0029900000000005,3.41307,-1.75048,49960,6674
5.7231,1.23998,-3.0942,54809,57259
4.28558,1.59536,-2.8486700000000003,71741,38482
4.59012,1.2200799999999998,-3.12223,20437,48121
4.03354,1.03423,-2.40312,41404,48501
4.33756,0.793876,-3.60249,30884,25071
4.74059,1.97743,-1.49332,17044,22562
6.575810000000001,4.878019999999999,-1.6979,16808,44118
2.68043,-0.0377458,-3.49881,23270,30846
4.3274,0.245505,-3.73269,17061,4700
6.17089,8.257819999999999,-1.28373,1926,62981
4.78376,1.68982,-3.11177,67572,1174
5.36215,0.278178,-2.56308,70473,72222
5.708130000000001,2.02869,-2.19254,3923,44409
3.97722,0.265319,-4.20172,48266,54929
4.4379,3.5176199999999995,-2.8772900000000003,63286,9094
6.639530000000001,1.12339,-4.30778,51863,1986
5.291440000000001,1.71308,-3.066,15508,45090
4.3886400000000005,1.7795,-3.83335,4896,41638
4.24802,0.7225689999999999,-3.20841,45558,58584
4.74288,1.60244,-2.66956,30232,40175
6.03536,3.9537,-3.35304,42141,71577
3.34716,-0.113519,-3.90928,28815,67257
6.37971,3.98851,-2.49784,30985,39625
4.49886,0.922115,-3.17686,2291,9851
4.80762,0.894969,-2.50497,1476,49235
5.47118,2.33511,-3.1185,49076,3294
2.9041,-0.0323337,-3.63861,12617,9749
5.41697,2.69736,-2.09341,4654,66530
4.84049,3.54787,-2.8117400000000004,6093,49176
2.5981400000000003,0.0302617,-4.64789,2369,42793
6.68001,5.34111,-2.08177,2993,59930
4.12701,-0.0877077,-3.5424300000000004,10092,24909
6.24409,0.404398,-3.55018,66899,36140
2.87265,-0.191253,-2.41098,56026,15395
4.17809,0.676254,-3.68876,31300,54107
2.75738,-0.0467885,-5.08844,43983,45920
6.16281,1.29164,-2.32981,25489,30121
4.1822,1.02519,-4.11028,5486,25221
5.7443,1.70622,-2.0713,23547,23020
4.4367,0.889855,-2.62147,62635,68743
3.64994,-0.0745372,-2.83002,22736,49895
4.19212,0.4151359999999999,-4.48198,2316,30841
4.422680000000001,1.17616,-3.19489,43707,64830
3.75534,0.432224,-4.16927,68983,43453
6.3584,4.78734,-1.40611,55211,26167
4.61707,1.47999,-2.66832,17024,15048
3.6173,-0.270652,-3.4377,44627,33425
3.0138700000000003,-0.0249198,-4.9388,45530,45292
4.7405800000000005,1.02948,-2.07397,62579,27971
9.58699,7.18667,-1.7224099999999998,57016,57614
8.24446,12.4544,-3.18813,2347,23878
5.18999,3.37781,-3.65329,2010,16285
6.256530000000001,7.2926,-1.4671299999999998,43576,46613
3.5624,0.365761,-5.3523,50377,35896
3.38254,0.479876,-3.33836,65730,4164
4.8193,1.38306,-3.7331,57668,50998
4.70185,-0.0183959,-3.2282,12216,60363
2.99951,-0.148281,-4.695130000000001,1496,56777
3.8141,0.349251,-2.61029,15488,25970
3.3359,-0.264159,-2.80798,35705,47605
4.29906,1.14421,-5.03376,69145,33459
4.179930000000001,0.385876,-3.43909,65484,40270
3.2383900000000003,-0.0083822,-2.29292,70813,9967
3.60286,0.231673,-4.57832,5151,10469
3.85741,1.0727799999999998,-1.252,12569,71348
5.673719999999999,0.622337,-2.15738,38194,33090
5.3511,2.64968,-3.33619,2732,52216
4.46962,1.09942,-3.0871,8781,26071
6.34829,2.8187,-1.41201,37629,54976
5.667590000000001,1.25816,-2.54281,21536,44269
3.66649,0.507572,-4.2510900000000005,52742,33438
4.2999,0.802385,-3.76243,17753,53695
3.56931,0.0855663,-4.57723,47079,169
3.47636,0.949889,-2.5083,21283,72946
4.98198,2.23719,-3.4901800000000005,5368,14784
4.3356,1.1681,-2.9868200000000003,56803,71018
3.79064,0.962288,-3.17906,49823,14223
3.3859,0.2187869999999999,-4.64119,62699,8968
3.88507,0.7199180000000001,-3.2035400000000003,15487,11515
5.49549,3.38095,-1.84784,59029,72015
4.12014,0.5728489999999999,-2.12359,34724,2901
3.65447,0.0959757,-4.47315,29985,38078
5.74837,1.90515,-2.81354,60060,50426
5.39154,1.80257,-1.70297,18896,49810
3.18826,0.0321611,-3.07388,50272,31321
3.94565,0.320285,-3.47632,40401,23010
6.90286,12.7292,-2.63002,37984,7312
6.24401,0.489625,-1.7936599999999998,72307,6955
4.98647,1.85461,-1.57295,58713,67143
3.0626900000000004,0.0361757,-4.9325,68108,61202
4.818980000000001,2.48145,-1.73387,48463,56946
3.95291,0.865088,-2.47377,51529,14333
6.2336,0.980011,-0.261733,29297,28008
6.51707,6.657260000000001,-1.22865,28197,38164
7.40067,2.95351,-1.75702,40087,52651
7.39726,0.91236,-1.60787,24758,72731
5.21085,0.675245,-1.60362,30709,29372
5.82793,2.84899,-2.44815,47621,59856
4.171130000000001,1.03645,-4.19411,8708,24638
3.71354,1.0344,-3.59764,59840,31548
4.68383,2.668,-1.34606,58478,26730
3.41291,-0.135741,-2.78039,66861,65960
4.76179,1.00809,-3.80118,39440,70230
4.29343,-0.0861262,-3.3345300000000004,61591,18564
7.898239999999999,0.00545967,-0.908161,925,1304
5.439,4.56875,-2.5518400000000003,18301,17635
3.02477,-0.240661,-5.30531,16180,47407
4.40356,1.16164,-2.8808,8397,60176
4.15716,0.889798,-4.74761,15411,66790
-999.0,-999.0,-999.0,55618,8615
6.09515,5.38666,-2.63517,46248,32252
5.966880000000001,6.7557,-4.25275,67940,40747
3.07992,-0.297165,-3.02553,45418,45415
4.44833,0.782478,-3.42576,38299,14697
5.89785,4.35601,-2.1964,1891,16415
3.2662400000000003,-0.0820718,-3.83418,2446,22094
2.95273,0.122614,-3.95949,67175,41300
4.66113,1.79123,-3.70076,9771,14576
5.49586,1.17485,-2.67593,4914,4673
5.79021,4.295780000000001,-1.31911,50691,58467
5.98245,4.71855,-3.32276,48927,43630
4.56193,1.3184,-3.23053,14665,35472
5.12628,2.86141,-3.19238,58935,28001
3.4084800000000004,0.31915,-4.16594,41656,72003
5.62368,1.40128,-2.44384,62210,39311
-999.0,-999.0,-999.0,61157,36324
6.07429,2.55003,-1.4637,13320,4930
5.01136,2.01447,-2.68702,30182,51573
5.43502,3.57573,-2.35454,24763,43980
5.9454400000000005,3.43384,-1.90476,62691,21017
5.307,2.27625,-2.85384,59748,26808
5.35677,2.2652400000000004,-3.18016,36877,33517
3.39531,-0.252367,-3.65907,52603,23682
3.50564,0.00101286,-3.83638,13869,61882
4.51296,5.1273,-1.22524,40818,42060
6.41559,3.15477,-3.90297,9619,32340
2.8477,0.0373614,-3.59262,47743,62238
7.508560000000001,2.48003,-1.86088,26804,3259
3.12096,0.1653059999999999,-3.21598,16303,67272
6.86042,2.74581,-2.25799,53164,49556
3.24128,-0.0779817,-3.34341,71465,32840
3.48314,0.1132619999999999,-4.26679,12375,68039
5.417009999999999,2.6377,-2.03246,13883,6264
4.1291,0.8780819999999999,-2.63729,72747,32500
4.34396,2.08706,-4.74418,2115,41604
4.29258,0.939684,-3.76847,40783,10866
5.07169,2.33401,-2.93685,4592,56594
6.33061,-0.219606,-2.38003,56093,72700
5.23691,0.43843,-3.02166,34333,70812
3.71493,0.7152310000000001,-3.50362,34956,9480
4.25073,1.75492,-4.24341,25823,67572
4.2809800000000005,0.278838,-2.97251,70232,37777
3.3997,-0.0378412,-3.97207,8031,7614
3.73053,-0.2832909999999999,-2.98362,58497,72473
4.74389,1.6052799999999998,-2.47017,43600,1219
3.5672,-0.146673,-2.72828,29975,65408
4.77511,3.1125,-1.83894,23393,1453
4.52456,-0.0799129,-2.54971,15517,36391
4.20517,0.970988,-3.67373,35454,58871
3.492,-0.13349,-4.63736,31782,20392
5.46852,2.10462,-2.19542,18750,66880
3.83018,0.821943,-3.53505,71184,2312
5.97771,1.37074,-1.96241,38451,5467
4.08589,1.2452299999999998,-2.91491,20197,37285
4.79517,3.62424,-2.74718,47688,60716
2.97787,0.392464,-4.1531400000000005,31561,8087
5.07169,-0.0773636,-1.406,32151,1918
3.704180000000001,0.1391609999999999,-3.50076,67461,27627
3.25388,-0.104393,-4.46497,69579,12255
4.53564,1.52706,-4.52095,20886,61404
6.70022,0.284571,-2.14824,49488,12032
4.54962,2.51013,-1.6567599999999998,50234,4760
4.08385,0.654094,-3.06536,28792,56468
3.72824,0.117197,-2.07132,32474,1226
3.45637,0.0265424,-4.45174,23784,67197
3.94429,1.81166,-2.43386,60484,26110
6.72727,7.18893,-3.11907,31446,38062
5.8022800000000005,0.939193,-2.27957,68697,67016
5.23481,1.12504,-1.64403,44457,68576
3.43171,0.00516424,-2.64602,72120,12753
4.02982,0.0206015,-3.2071,17879,1371
3.79241,1.21926,-4.54495,29710,16538
2.97375,-0.0695166,-4.41678,20013,543
3.40966,0.0789451,-3.81028,29392,48266
5.386480000000001,1.1307,-2.48122,7730,34273
4.77588,0.00099255,-1.37949,21221,56821
5.50143,1.80985,-0.717928,1670,59487
5.04261,4.62366,-3.01925,58006,18059
3.8417,0.749397,-3.17836,45203,8197
5.54986,2.84695,-1.47016,6481,57842
5.79389,3.95637,-1.39275,24878,29537
4.04667,1.05219,-3.54496,64140,51189
6.35073,-0.151146,-1.55399,3910,19020
4.86037,1.10572,-3.13933,8453,68071
4.65525,2.29436,-3.70627,71244,13301
3.03149,-0.088874,-4.26125,30861,48007
3.44087,-0.0366929,-4.88635,39036,21241
3.94127,0.0800304,-3.46414,27789,24252
4.0759,0.525143,-2.90637,64254,72605
4.4474800000000005,2.64001,-1.1459700000000002,11444,3642
4.90918,3.00786,-1.74922,15238,28527
4.35031,2.22701,-3.45053,7968,2964
3.96662,-0.0605806,-2.9583,67394,1640
5.20603,0.804056,-1.81675,12886,72525
3.23312,0.099788,-1.3904299999999998,24365,23475
3.39615,0.564135,-3.58151,41012,22338
4.23237,0.8622690000000001,-3.23241,62824,19324
2.90286,0.0937529,-3.95986,14114,50207
3.67455,0.321483,-5.0179800000000006,16836,9245
4.63646,2.51369,-3.54082,4516,5950
4.98477,3.28746,-2.2575,41766,24297
4.64901,3.1021,-3.5659,23792,67402
3.01365,0.102322,-3.58828,30686,53035
6.09861,6.1193800000000005,-2.46478,39163,57407
5.28431,1.23988,-1.51725,72482,11324
3.05328,0.1220359999999999,-1.9625,27993,41098
4.3161,1.92629,-3.4360800000000005,31344,69731
4.10994,1.0127,-4.01427,23453,37966
5.2952900000000005,1.24253,-2.26616,47674,44657
4.97863,2.68858,-3.43285,52506,26181
4.58643,0.327282,-2.36323,61465,21984
4.78951,0.399067,-2.43681,960,17405
4.08716,0.247547,-3.97047,19772,52105
8.28283,11.8903,-4.43066,63710,51396
2.72637,0.0896476,-4.36608,40656,41726
5.92301,0.334433,-3.47131,19664,58989
3.82051,1.64952,-3.91706,17875,38274
3.5914300000000003,-0.336149,-1.44078,18113,31311
5.25482,1.34579,-2.30292,25005,7526
5.10232,3.0023,-1.46691,56720,67111
2.99745,0.0762369,-3.4404800000000004,8539,49570
4.94813,2.64516,-3.26592,33507,20789
3.56266,0.0246617,-3.78883,56299,33399
3.94676,0.8823120000000001,-3.81663,46910,40523
5.11316,0.8839379999999999,-3.0714200000000003,30561,12424
5.04697,3.15459,-3.65201,66525,72183
5.05865,2.74295,-2.42043,72298,45110
5.6643,0.870081,-2.10112,32044,43591
4.41415,1.57342,-4.1863,67791,51696
3.225,-0.327227,-1.4843,71147,61439
3.67975,0.1073089999999999,-0.792619,12016,8860
3.27667,0.0598511999999999,-2.3444700000000003,21964,64883
2.81542,-0.1789859999999999,-1.1993200000000002,24530,69969
4.25135,1.3614,-3.10927,40050,20762
8.967889999999999,16.0702,0.142828,59490,24637
4.56944,2.17409,-1.70636,64451,71285
5.65324,1.28527,-1.94573,50195,64065
4.36972,0.494326,-4.1830300000000005,12763,8594
4.403230000000001,1.11123,-3.32779,14754,70966
5.79606,3.21627,-2.6228,44823,49814
3.31304,0.0671419,-4.59005,6664,27512
4.43166,1.4659799999999998,-3.61893,36014,59055
3.96252,1.0501,-2.62994,14164,64660
5.08395,1.93083,-2.34498,37276,38982
4.95432,1.05912,-3.09579,36122,45260
4.83404,1.79486,-2.99875,29317,71473
4.89556,1.51057,-2.84076,56790,60997
4.52998,-0.5207470000000001,-3.01712,19321,25342
4.450019999999999,0.439379,-2.22742,5871,54857
3.46233,0.22843,-2.67131,39217,3914
4.07736,0.251934,-3.44944,29953,42712
6.32299,7.99993,-1.76047,51225,5273
4.342230000000001,0.30299,-3.05944,51383,51679
5.32832,0.979946,-2.52572,43098,36167
3.21206,-0.114052,-5.17143,27122,50982
3.70555,0.0175266,-3.53111,23992,24497
4.81744,1.33065,-1.33564,7978,60204
4.88877,1.53214,-2.18846,14709,14410
6.306780000000001,-0.147245,-2.64478,30509,9162
4.12299,1.2415,-3.2636700000000003,32311,37664
6.1429,5.77628,-2.6484400000000003,44854,44059
5.70784,2.12738,-1.24393,19729,48086
5.03187,1.33611,-2.48152,8024,58279
4.956930000000001,2.82202,-2.83617,17667,34083
3.3732,1.90401,-3.66088,32177,25860
2.74629,0.0304857,-5.13121,57828,24240
3.48423,-0.0358357,-2.52014,53788,31188
5.39999,1.94528,-1.89775,29030,7258
4.38957,1.4963799999999998,-4.59473,23868,24815
5.46082,2.72761,-2.87771,22886,70425
7.307889999999999,-0.4924779999999999,-1.19779,14229,14672
3.54917,0.371676,-3.95557,40923,28046
3.00549,0.373846,-2.63002,41397,35413
6.0871900000000005,2.63846,-2.4123900000000003,26573,8058
3.1642900000000003,0.408619,-3.43291,62410,53125
3.90638,-0.164969,-3.5114300000000003,59520,23612
6.4063300000000005,3.59668,-2.10041,72232,54877
3.55151,-0.217016,-2.49488,11399,21880
2.902,-0.0443446999999999,-3.91913,69551,874
5.10191,1.97662,-2.6515,70774,27339
3.76816,0.556606,-3.11208,67111,41518
3.79244,0.830785,-4.0549800000000005,62978,4491
3.30805,0.725402,-3.83043,3853,22217
3.5018800000000003,-0.0906616,-4.33694,48471,64915
2.73979,-0.0262649,-5.15179,17109,3889
3.95269,0.135416,-2.03226,1452,67071
4.82448,1.6744400000000002,-2.61493,55851,65002
2.78473,0.138157,-1.64488,60055,69462
5.64202,2.19402,-2.71316,10130,25145
4.3445800000000006,2.28907,-2.71505,34841,60146
3.4737400000000003,-0.0260968,-1.84926,42186,4169
4.19798,2.67777,-3.79688,36546,64363
3.32528,0.0266379,-4.93698,14532,7821
5.66655,-0.51782,-1.59978,44564,37279
4.15867,1.55732,-3.8313,45481,48514
2.93318,0.2782659999999999,-2.89819,33366,13968
6.63547,9.82539,-2.5194,26378,62881
6.7707,-0.638868,-2.56297,67525,46637
2.53225,0.111315,-5.0878,34898,57203
4.17344,2.18453,-3.57091,25322,31102
3.87806,0.404308,-3.96355,30333,38802
3.93216,0.37446,-4.54403,47004,37978
3.78753,0.3340309999999999,-3.14607,7497,39483
5.15732,-0.161031,-2.07912,52733,66058
2.93566,-0.0739778,-5.10649,5231,7203
4.14735,-0.111639,-3.75379,35770,25622
3.79982,0.00702447,-2.46806,70831,60323
2.98301,0.207617,-1.44714,67833,48657
4.84823,1.70358,-2.92829,52930,34566
2.80005,0.0829873999999999,-2.29341,58944,41526
3.13176,0.144252,-3.52557,11140,16748
4.56331,1.5199,-3.4956,7063,6086
3.24138,0.207486,-4.84813,41066,45984
4.58376,0.191456,-1.562,48936,29913
6.00173,1.74849,-3.85295,39514,20994
4.26547,0.548313,-2.99908,57723,456
6.90038,5.00902,-2.2722,54763,25362
3.72771,0.394069,-3.19428,35672,64543
6.03683,4.36764,-1.31077,62028,22185
3.72842,0.391818,-3.25369,14764,7584
4.44928,1.1186,-2.14692,50689,56368
3.60793,0.6573869999999999,-3.11276,45850,46033
4.80934,1.0653,-2.90328,197,39779
5.86436,5.668419999999999,-1.90116,65588,14033
3.76318,1.39424,-2.55098,72743,69010
3.49563,-0.143695,-4.82048,50269,67848
2.87088,0.0852758999999999,-3.34845,24037,64493
6.92018,0.364169,-2.28778,57893,21870
4.89801,0.805164,-3.11346,47092,44949
6.839230000000001,-0.0118798,-2.54083,52774,41019
4.2954300000000005,0.952205,-3.4268300000000003,14169,62444
5.82463,0.0281973,-2.03566,52531,33842
4.39622,0.80308,-2.89567,29203,45006
4.62614,0.594539,-3.47846,20,21518
4.73775,1.7567700000000002,-2.77923,52367,49191
5.429530000000001,3.23337,-1.23874,64710,24684
3.48274,-0.369733,-2.58937,35662,50611
6.5907800000000005,7.46558,-2.95378,14894,72921
4.74075,3.10308,-3.2746,61926,3330
3.91208,0.548967,-4.62011,39993,25990
6.99867,0.607212,-1.61949,40371,50460
2.91242,0.4601699999999999,-2.45378,69561,30292
4.34793,0.51059,-2.27845,65677,62081
4.892119999999999,2.41237,-3.76785,70499,18226
7.1939,3.88202,-1.57784,3267,9147
3.86308,0.0705533,-3.90556,53157,65191
4.57543,0.198147,-3.73838,20029,392
6.5239400000000005,3.2871300000000003,-1.44096,24979,38024
5.79154,4.49697,-3.3187900000000004,592,50269
4.17916,1.67408,-3.7296,64926,42775
2.7189400000000004,0.073336,-3.08418,44647,16566
6.42609,3.87829,-2.02767,4648,40446
3.3867800000000003,0.127616,-2.0876900000000003,29267,25656
3.7666,0.164133,-4.4071,11865,71955
4.11859,1.92824,-3.95752,68086,72524
2.75436,-0.0450053,-3.44425,11426,40124
3.66282,0.046038,-4.09321,44694,44437
4.3712800000000005,0.999471,-2.3279,50529,33557
5.70006,2.53329,-2.84999,36068,66021
4.2198,0.288072,-1.92933,43814,69507
5.25491,0.6029399999999999,-1.29636,10845,68387
4.58331,0.0680226,-2.18781,67498,31589
3.16472,0.206906,-4.0535,66172,10801
3.10624,-0.110871,-4.943280000000001,41949,26052
6.674010000000001,8.95471,-1.6673099999999998,10234,13130
5.100169999999999,0.827584,-2.2212,30798,16081
5.58765,3.4717,-2.44362,45619,26024
3.00359,-0.212801,-1.94721,8079,60685
4.35648,1.99711,-2.54247,69830,63072
4.55382,0.908985,-3.35689,24602,35853
3.4256300000000004,0.162526,-3.0462,21053,56503
5.64345,2.20428,-1.84813,16272,36330
3.89307,-0.0547879,-2.92154,48321,15810
2.9383,-0.0813505,-2.89548,53898,52347
3.29324,0.0154846,-1.2836299999999998,62954,52964
7.05212,0.69157,-2.29889,9642,25498
4.59727,1.27855,-2.09824,63084,38299
5.15575,3.92374,-2.09705,52054,2667
3.1607,0.15304,-3.55361,19133,12951
7.0428,4.11646,-1.27333,68729,35264
4.08664,2.21338,-3.1271400000000003,44289,7359
5.37024,2.19346,-1.17262,24502,57531
3.78583,0.597783,-4.12938,17537,44761
3.80479,0.2406219999999999,-3.24617,49051,28092
3.73373,0.274194,-2.8178,55338,43005
3.81418,1.0913700000000002,-3.30079,17462,3453
3.08411,0.443056,-4.02461,14395,45120
3.10095,-0.0992866,-4.3115,23517,7557
6.354480000000001,7.50245,-1.39466,54291,68045
5.63225,1.50131,-2.9798,38488,54229
6.15672,0.949217,-2.21652,26416,1550
4.3287,0.0906115,-4.11596,7298,25851
6.0223,2.4381,-0.602953,463,26053
4.071969999999999,0.119873,-1.3629,58296,64662
3.33855,0.633582,-4.150119999999999,44223,33711
2.654,0.0597308,-3.3819,8890,42144
5.21196,1.02323,-3.50424,61677,11358
5.21823,2.11625,-1.09706,53590,39539
5.107419999999999,1.21973,-3.3181199999999995,27684,38173
5.98906,1.64368,-1.33621,22206,59919
4.1578800000000005,0.1035069999999999,-3.88969,36158,68858
6.48149,2.77107,-1.81891,29038,60417
4.67432,1.07358,-3.5229800000000004,70779,43327
3.32415,0.1567339999999999,-4.11664,52468,23601
6.7996,4.082380000000001,-2.24058,24290,42535
6.03945,0.8056989999999999,-2.69171,71708,46525
6.03094,2.015,-1.12602,4162,10073
3.50716,0.504354,-5.16378,55056,50754
3.25517,-0.234017,-3.90294,42709,11716
4.41111,1.58641,-4.62811,13223,38855
5.8327800000000005,1.11103,-2.52675,67095,65256
3.95179,0.864872,-4.69692,13918,64836
5.62424,4.1722,-0.743402,46084,57764
4.870419999999999,0.158479,-3.3616300000000003,19943,25211
3.85779,0.751631,-3.89102,50671,35942
2.91197,0.101426,-4.50775,6347,4900
6.29717,5.3737900000000005,-2.95721,67727,21804
3.52294,0.184393,-3.38933,10512,9320
3.5425,-0.10515,-3.852,27082,69727
5.42704,1.53772,-1.60105,38541,7340
3.93214,1.15601,-2.58504,65954,29337
3.90901,0.202048,-3.3481,39640,54183
4.5375,2.42146,-3.24168,65091,11703
4.418080000000001,1.6286200000000002,-1.09058,59244,9475
4.1263,0.258875,-2.89154,44750,45492
3.8447,1.86456,-2.8793900000000003,43959,37291
6.46141,2.24669,-0.61726,33831,37282
6.32062,1.25645,-1.65983,30067,6594
4.18763,0.496281,-4.04999,54766,37344
3.2779300000000005,0.11599,-4.56214,44381,12746
3.1646400000000003,0.105483,-1.67202,13276,37322
3.5437300000000005,2.16328,-1.7400400000000005,69609,26914
5.17698,2.35489,-3.85672,49445,12483
6.04807,3.20421,-2.58465,27172,61524
3.53061,0.148719,-3.17842,64100,1215
4.32996,2.02849,-4.68489,462,72519
3.49352,-0.101334,-3.8398,25311,60347
4.35356,-0.101293,-2.33182,49577,1102
5.2941400000000005,3.2922,-2.10784,58516,3235
6.23551,0.635124,-3.12743,60039,50856
4.58974,1.50217,-1.7917599999999998,1839,23641
5.36904,0.732052,-1.87524,30013,67370
2.92133,-0.0741289,-3.20068,24401,6185
3.74036,0.659543,-4.17286,37181,8320
6.269019999999999,1.40383,-1.95559,12903,3153
3.94222,1.28115,-3.85022,19108,70072
5.102069999999999,0.889275,-2.04531,50325,20940
3.51833,-0.180648,-3.36947,48628,72472
5.52046,1.54022,-2.51515,65209,37130
4.55119,0.5616909999999999,-2.06595,70491,61394
3.41342,0.177172,-2.96042,24397,52701
6.2307,5.84058,-1.23256,15956,52250
3.69427,0.119626,-4.49785,1336,32010
4.12104,1.22318,-4.08838,9053,59932
4.1688,0.60169,-3.749530000000001,51828,51296
5.668740000000001,1.30681,-1.6396099999999998,19594,24479
10.1236,0.6166149999999999,-1.34688,58448,23508
2.76874,0.417597,-3.38342,30180,28693
6.69861,-0.151757,-0.333314,1367,4720
7.79978,2.0015400000000003,-1.5108,33924,21048
3.07209,0.0735812,-2.63681,20463,9091
3.55721,0.120593,-4.05871,38354,14236
3.89208,0.439909,-3.51722,20962,33867
5.510619999999999,2.8456200000000003,-1.6937400000000002,63731,59134
4.864,2.41312,-3.64195,14761,32991
3.95968,1.18415,-3.1432,14683,5275
4.0098400000000005,0.302633,-3.92513,21772,37013
4.66023,0.859448,-2.61187,67858,38457
2.98929,-0.0967648999999999,-2.85649,15427,7942
3.51111,0.041619,-4.373130000000001,39345,68325
3.96113,0.0169287,-3.64428,54476,62949
3.5557199999999995,0.157874,-4.252680000000001,30331,33996
3.17813,0.03259,-3.76323,45026,52967
3.08895,0.12725,-3.88972,15719,69861
5.36072,2.11453,-1.78022,65478,24418
5.42087,0.309607,-3.46575,63326,58498
4.13394,0.802813,-3.13718,69796,13885
4.592969999999999,2.43772,-2.74474,15039,15968
6.76479,3.75886,-1.1195,24717,26957
6.681660000000001,3.42328,-0.961927,19980,9766
5.79443,4.2875,-2.47749,32960,45751
4.84427,0.3023119999999999,-2.44056,7763,29134
2.90484,0.233317,-3.61314,29132,66534
