all/miniboone_table_0_0.signal,all/miniboone_table_0_0.ParticleID_19,all/miniboone_table_0_0.ParticleID_33,all/miniboone_table_0_0.ParticleID_43,Key_0_0
0,-0.117435,409.701,4.5907,72874
1,1.47986,257.871,4.23781,70019
1,0.702438,491.946,1.93613,45087
0,1.39149,317.659,3.11391,50054
0,0.8380129999999999,468.889,8.47482,24365
0,0.224482,461.689,4.77543,5779
0,2.21017,475.76,1.40351,67666
1,0.563263,393.157,9.02922,37536
1,0.6954670000000001,498.174,2.26337,34093
0,0.760574,302.668,4.043740000000001,24266
0,0.4955449999999999,476.787,13.3585,35202
0,1.6353,347.751,4.394340000000001,63532
1,0.784082,131.07299999999998,4.61238,30931
1,0.846983,231.284,4.4518,8125
0,0.788327,371.67800000000005,3.18508,63034
0,1.6568900000000002,183.376,3.3223300000000004,43775
0,-0.110239,380.124,2.26819,10828
1,1.03806,225.033,7.4666,13325
1,1.38266,422.662,4.67181,33434
0,0.544403,490.822,6.55352,71359
1,0.409858,381.086,5.77994,43611
1,1.33444,345.94199999999995,4.57733,72154
0,1.50642,278.95,17.9939,58314
1,0.475753,481.426,3.35821,52696
0,1.27194,391.899,15.3332,12441
1,1.46816,407.36300000000006,3.3162300000000005,65546
0,0.195527,245.344,4.01277,42080
1,0.8419719999999999,377.486,4.22181,19670
0,1.87104,487.069,1.83506,53976
1,1.10643,373.165,1.80434,63202
1,0.404781,279.845,4.54817,31475
1,0.8702639999999999,279.421,4.0145800000000005,58765
0,1.35934,372.041,2.76248,53739
0,1.1023,328.55,5.67899,44558
0,1.01235,159.656,6.46379,3907
0,0.588856,322.872,7.46081,44736
0,0.801388,393.6880000000001,5.18199,66751
1,0.78272,379.012,10.0125,3542
0,0.312148,285.41200000000003,5.47604,36470
0,0.633754,388.686,6.8484,38238
1,0.703603,470.669,1.83111,2608
1,0.763938,277.129,5.26234,20810
1,1.11565,335.767,5.38508,65267
0,1.0041,491.64,25.4179,35709
0,1.12638,481.754,3.86144,42278
0,-0.920421,398.218,7.813680000000001,33905
0,1.5331,322.882,3.65221,14620
0,0.4777079999999999,330.635,3.4754,38752
0,1.19936,315.249,5.42523,17207
1,1.00183,408.247,4.2127,27145
0,0.396059,314.863,4.60918,58625
1,0.769414,330.155,5.439369999999999,30579
0,0.911302,448.585,7.06515,58359
1,1.08273,377.595,7.39094,2546
1,0.729071,430.96,5.55219,50552
0,0.499645,84.4868,5.38054,53282
1,0.8725450000000001,381.432,1.76665,54414
1,1.10975,431.953,3.3192,23097
0,0.222503,374.691,3.18844,28795
1,1.14552,417.181,4.63936,55952
0,0.992395,377.643,4.980180000000001,6948
1,1.18519,381.263,2.06266,47774
0,0.486483,491.197,4.60113,37246
0,0.592472,483.42800000000005,20.793,68861
1,0.844298,325.756,2.53254,1036
0,0.8987700000000001,264.488,5.99414,11742
0,0.5687939999999999,480.982,2.27076,12912
1,1.17336,350.205,6.21164,15191
0,1.8343,448.068,3.635,30543
1,0.785192,349.232,4.52316,72786
0,0.577328,411.296,4.58934,49036
0,1.15203,423.391,3.13631,20729
1,0.574838,494.486,1.33647,37411
1,1.26708,409.3080000000001,3.64094,59851
0,0.889387,478.437,1.84941,48251
1,1.1706,468.378,5.95861,34693
1,1.72649,468.784,4.5023,21700
1,0.651841,480.84,6.319,56735
0,0.911972,449.772,3.73118,37863
1,0.162581,390.921,6.4327,67661
0,0.997203,138.076,6.32537,18233
1,0.120877,477.479,8.53449,37689
1,0.703034,303.221,10.6067,25595
0,1.1413799999999998,387.017,4.05911,63971
0,0.4793229999999999,406.546,4.40374,2686
1,0.369331,275.463,6.08092,12013
1,1.16322,451.39,9.84576,37173
1,1.4384,421.603,2.0737400000000004,45786
0,0.276467,189.02,3.94324,58618
1,1.0844,368.161,4.56816,62663
1,1.06325,493.407,1.33846,32754
1,1.19621,308.948,2.68101,43865
1,0.866441,370.388,3.08401,58847
1,0.766914,416.964,3.04121,32059
0,0.611118,494.201,2.37786,48858
0,0.42383,385.136,1.7957599999999998,48838
0,1.10136,474.726,9.99259,53881
0,0.355662,440.15,5.16106,51007
0,1.61491,108.679,4.84185,45855
0,0.294084,265.47900000000004,2.67538,21761
0,1.96139,429.429,6.11914,38652
1,0.484677,424.0630000000001,16.6652,32770
1,1.20338,301.829,3.816980000000001,59989
1,1.43241,249.127,5.4153,36663
1,0.903676,471.247,7.690169999999999,10154
1,1.46053,368.676,3.79568,20832
0,0.773011,482.98800000000006,6.16087,13442
1,0.74952,284.081,7.07565,15683
0,0.6241479999999999,191.961,4.51944,27203
1,1.10881,433.333,5.27883,56380
1,1.28416,432.3730000000001,2.3878,59531
0,0.80871,442.96,1.9755,23379
0,1.33245,400.408,4.784269999999999,30090
1,0.757803,216.889,4.74546,68616
1,0.99745,363.971,3.39702,70177
0,0.5184479999999999,448.3730000000001,3.36237,12867
0,1.03606,268.838,4.33496,6913
0,0.747959,406.59,2.59381,13174
0,1.03351,337.108,3.07808,29452
1,1.0178,400.653,4.18362,38546
0,0.949834,320.47,5.37659,32951
0,0.0586564,461.666,17.6661,26949
0,1.21897,230.925,13.6597,54274
0,0.3261179999999999,356.55400000000003,9.09144,35419
0,0.164396,354.259,5.53075,25037
1,1.59939,368.216,5.69857,1997
1,0.930666,485.372,3.95374,26054
1,1.19899,424.807,2.52856,40723
1,0.6909,482.774,1.50731,41155
1,0.668131,141.97299999999998,7.22032,44432
0,0.070986,291.384,5.70159,70616
1,0.589325,471.146,9.47029,48077
0,0.0637799999999999,463.552,7.7915,4778
0,1.11239,325.921,9.7996,971
0,0.747859,206.199,5.57118,38414
0,1.5338,321.892,3.03266,5789
0,1.12279,413.256,8.71517,71684
1,1.30759,225.61,4.21497,4084
1,0.5439890000000001,464.9,2.90838,44804
1,1.00717,263.586,1.6238,34503
0,0.797666,422.334,6.46089,5189
1,0.8799379999999999,310.066,4.12556,18569
1,0.841686,412.756,4.82762,63666
0,0.297728,276.93,3.38599,22259
1,1.13486,133.827,3.05347,7087
1,1.11908,339.298,5.16996,48960
1,0.547164,389.764,9.17978,15064
1,0.994329,449.659,2.88394,23980
0,0.370086,477.889,9.9541,5967
0,0.4878409999999999,466.793,4.78545,12727
1,0.652934,336.896,8.46243,56762
1,0.789071,301.096,6.7813,26647
1,0.5172180000000001,241.605,5.42429,69935
0,0.4179819999999999,461.538,7.136989999999999,15590
0,1.32518,431.392,2.52285,29616
1,0.613115,250.47,5.14455,57318
1,0.86416,217.653,3.55857,27253
1,0.951822,380.903,5.3735800000000005,56497
1,0.548766,194.738,5.00556,36884
0,0.889387,261.765,11.2476,13388
0,0.432392,366.505,3.99046,20699
1,1.0833,204.955,3.24778,4317
1,0.279124,343.602,10.3874,40355
0,0.165578,434.753,5.125030000000001,53389
1,1.81832,276.196,4.43184,23370
1,0.474558,262.224,5.93582,6879
0,1.09281,447.192,8.50752,40852
0,0.570237,404.347,5.82396,22877
0,0.687239,299.693,5.92202,68768
1,0.804266,405.095,3.5384900000000004,37581
1,0.982271,487.466,5.84279,50004
0,0.481912,398.0580000000001,6.00363,52887
1,1.0414,391.357,2.20759,20055
0,1.7112599999999998,290.583,5.98596,3844
0,0.7516930000000001,310.976,4.22687,63900
0,0.2388559999999999,381.342,4.0709800000000005,55354
1,1.0263,387.1830000000001,3.33316,13449
0,0.8381350000000001,156.684,5.230180000000001,55882
0,0.598911,442.43,3.2173700000000003,22978
1,0.739038,358.83,5.51227,6760
0,1.04866,462.485,3.10758,33414
0,0.488022,355.856,8.32365,43152
0,0.6555439999999999,352.6,12.2408,60155
1,0.874713,438.481,5.90682,11045
1,1.45121,164.56,9.46939,34461
0,1.10016,129.534,3.83489,66729
1,0.998084,276.656,7.2136,4947
1,0.643096,327.771,7.30266,59555
1,1.1514799999999998,278.541,4.27389,20238
1,0.91393,415.321,8.16029,62191
1,0.97469,246.212,3.08722,58725
0,0.122223,490.831,5.1165400000000005,40215
0,1.43735,457.659,6.65813,37237
1,1.10406,369.023,5.2592,41660
0,1.30446,337.12800000000004,2.95404,69415
1,1.77178,292.031,3.12861,62009
0,0.279744,458.817,4.63443,69246
0,0.418835,436.264,16.2028,71771
1,1.24159,241.482,4.10526,8015
0,0.3230949999999999,499.4380000000001,7.773810000000001,59849
1,1.04591,450.61300000000006,5.99308,41418
1,0.273757,250.898,8.14288,53754
0,0.886165,217.475,4.60907,67091
1,0.962081,388.859,2.48643,25035
1,1.19326,371.173,2.55063,4672
0,0.8308129999999999,440.047,3.77365,11263
0,0.4246819999999999,237.634,4.10649,48613
0,0.697513,257.625,4.94289,2743
1,0.940206,448.747,3.83777,46965
0,0.8244520000000001,445.179,4.1192,6546
1,-0.283034,454.39,3.3168900000000003,22117
0,-0.10617,468.4,13.0582,61577
0,0.57473,369.544,5.89745,44104
0,1.20918,283.716,8.69702,3408
0,0.8840819999999999,354.266,5.79441,18422
1,0.908426,253.444,4.12373,26787
1,1.32624,159.386,4.081259999999999,55321
0,0.368591,322.845,11.6278,37913
1,0.6491819999999999,282.006,6.150530000000001,8043
1,1.45163,242.318,4.19885,36367
0,0.4726729999999999,229.82,11.3871,53317
1,1.09301,350.582,2.67501,52875
1,0.504947,493.354,2.26901,52103
1,0.6070260000000001,381.027,10.0461,10518
1,1.00736,343.588,1.91219,21958
0,0.792849,491.109,2.69752,28606
0,0.5136649999999999,452.69,3.65392,53967
1,0.4353149999999999,341.575,2.17718,51489
0,0.851216,461.537,4.7601,3047
0,0.899774,494.035,2.42867,44603
1,1.25186,312.306,4.29282,52041
1,0.624827,287.754,3.84173,26978
1,1.23767,456.664,2.07236,59330
0,0.364553,342.94199999999995,4.62282,56698
1,1.4563700000000002,408.201,3.8634,68117
1,0.998101,493.112,2.07253,13757
0,0.0876149,462.084,6.7239,7228
0,0.759793,141.667,7.059,67660
1,0.966154,291.139,3.720380000000001,68822
0,0.883814,430.318,3.25355,42958
0,0.914348,466.939,16.6083,30899
0,0.949354,271.121,6.32865,41572
1,1.1113,388.399,4.53183,3831
1,0.929232,355.369,10.2277,17762
0,-0.0063774,457.46,3.92793,53585
1,1.04792,207.129,4.20294,62722
1,0.460418,370.887,4.81036,21265
0,1.11859,427.273,8.76228,16931
0,0.102894,356.48400000000004,9.76544,56597
1,1.87511,468.043,5.4036,44492
1,1.52434,278.72700000000003,4.594040000000001,52384
1,1.47244,313.867,3.24015,23458
0,1.28272,432.856,4.3373800000000005,64586
1,0.838176,461.044,4.09725,15909
1,1.11209,136.523,3.99423,50786
1,0.671283,455.296,3.83209,66272
1,1.20879,438.703,3.44051,29930
0,1.0746,295.03,3.75783,28982
1,1.04369,496.574,6.14034,39038
0,0.93975,212.127,4.17157,7205
0,0.572766,364.877,3.65299,66458
1,0.8371190000000001,450.42800000000005,2.50857,62692
0,0.300987,488.455,6.49227,65095
0,0.4536199999999999,199.913,4.68754,19129
1,1.07941,422.906,5.870830000000001,57006
1,1.28689,355.56699999999995,3.23221,42006
1,1.0974700000000002,195.336,2.74552,33980
0,0.807294,190.746,9.48815,32666
0,0.251621,434.156,9.75674,36936
0,0.760979,456.773,7.23987,56456
1,1.38941,273.332,2.58521,25836
0,0.298225,389.628,4.76167,50584
0,0.842501,347.849,3.1735900000000004,68455
1,0.806608,93.4486,2.78035,11340
1,1.02218,125.713,2.9390400000000003,37089
0,1.25161,210.941,6.99429,22001
0,1.0153,325.568,5.91881,20508
1,0.651947,300.584,6.99511,16943
0,1.53082,431.199,3.44889,40528
1,1.26861,300.967,6.26779,17677
0,-999.0,-999.0,-999.0,31044
1,1.29679,317.767,3.59592,22052
1,1.04853,281.386,3.1484400000000003,54116
0,1.41457,298.205,2.26778,24242
0,0.398372,79.8211,5.90109,19643
0,0.495192,388.8,2.95791,11382
0,0.0436889,499.393,3.7203,21275
0,1.63696,384.639,12.8689,59625
0,0.237956,431.484,4.52059,6862
1,1.01406,364.392,4.48922,66535
0,-0.337651,478.994,8.590760000000001,52510
1,0.901356,453.796,4.40576,49195
1,0.8664040000000001,267.314,5.95479,8430
0,1.47557,362.824,2.2236700000000003,58419
1,2.35098,339.706,3.96582,35406
0,-0.229844,371.24300000000005,4.98269,9468
1,0.667733,300.866,3.06408,31935
0,0.65513,282.887,4.12941,11054
0,1.06187,262.766,2.66578,30040
1,0.630903,286.26,8.66801,55672
0,0.880866,484.544,2.35324,70830
1,1.52771,474.501,5.98585,61133
1,0.5628340000000001,287.98,4.05665,48904
0,0.446438,492.1,1.54358,19316
1,0.988765,493.334,3.35794,22839
1,0.834621,419.36,4.8888300000000005,23150
0,1.04403,386.972,4.9085,12253
1,1.23673,452.875,4.67523,16713
1,0.97097,359.366,3.9897,47471
0,0.914286,407.9380000000001,5.42938,68655
1,0.8712719999999999,180.163,3.3109900000000003,47301
0,0.384416,448.536,5.59657,30337
1,1.04369,379.97,2.7449,19718
0,0.67694,171.43200000000002,3.77615,8814
1,0.516411,470.922,8.42267,59903
0,0.236098,392.095,11.0898,36641
1,0.957913,236.215,2.79937,72025
0,0.612942,451.666,2.12013,44482
0,0.33099,274.272,6.21488,30078
0,0.922586,322.976,3.4396,14583
1,0.8815360000000001,197.704,2.39618,22983
0,1.01696,114.582,2.91725,69555
1,1.50199,227.359,5.00885,44815
0,1.01755,403.797,6.14385,52490
0,0.935589,415.826,2.02736,71453
0,0.781242,471.564,4.996659999999999,72236
1,0.926675,370.148,3.25097,71573
1,1.36351,227.32,6.72582,43774
1,0.8827799999999999,405.181,0.6235970000000001,23154
1,1.17166,345.82199999999995,5.27779,15630
1,0.936047,403.321,6.78567,39971
1,1.33985,436.74,4.05221,48289
1,0.803693,452.002,3.733130000000001,66383
1,1.1221,455.026,2.46435,15240
0,0.6133069999999999,369.954,8.7649,4240
0,0.1237289999999999,372.636,4.89942,49899
0,0.970531,417.492,7.4828,57424
0,0.496596,207.477,5.4252,51027
0,0.730292,393.486,2.49776,18858
1,1.14196,97.23,5.44909,40989
1,1.07268,186.609,3.60798,8420
0,0.804743,478.548,3.5977900000000003,67332
1,1.43284,376.832,4.09363,49407
1,0.920601,465.565,2.23135,21128
0,0.934312,476.5630000000001,29.0225,9160
1,0.893806,465.789,4.1627,59690
0,1.09939,301.066,3.35696,42489
0,1.06986,207.572,11.1613,58086
0,0.282224,267.65,4.36141,26207
1,-0.0281306,426.291,8.15747,63283
0,0.939559,280.202,13.8288,50311
0,0.287828,337.555,4.233140000000001,42160
0,0.5710850000000001,372.816,4.74913,66831
0,0.527764,433.327,6.97945,35874
1,0.752889,471.606,5.7057400000000005,17859
0,1.21344,431.172,7.24895,61178
1,0.68508,473.283,2.21099,18729
0,0.81421,400.306,6.9214,69790
1,1.49041,363.04,3.50261,28702
0,0.459744,343.527,4.52166,12612
1,1.52596,173.981,4.86691,44049
0,0.216776,364.25,5.48931,53126
0,0.653764,308.709,3.64745,19609
0,1.07746,370.375,4.0599,60294
0,0.806936,455.601,8.59728,40349
1,0.95126,413.21,2.61337,63
1,0.534411,262.931,8.199160000000001,35818
0,0.5073810000000001,401.611,3.97016,48080
0,0.6399560000000001,414.255,4.53965,29762
1,0.931265,402.577,2.35722,35161
0,0.2606179999999999,476.054,4.04699,60617
1,1.18709,354.166,2.34605,31465
1,-0.0601156999999999,483.069,6.68092,46445
0,0.295553,470.953,10.4424,3200
0,0.592246,351.147,3.0540700000000003,5354
1,0.8746280000000001,408.555,2.23703,55389
0,-0.00988073,345.782,4.68767,42096
1,1.22667,196.101,5.04394,23170
0,1.04449,251.131,5.84169,10020
0,0.364594,446.455,2.72064,42925
1,0.881109,494.556,3.1741900000000003,9409
0,0.176035,485.61,5.4802800000000005,36219
0,0.618604,387.349,6.02184,52999
0,0.99323,440.777,2.9718400000000003,31337
1,1.46146,493.733,3.35145,56504
0,0.559769,497.457,6.74897,13997
0,0.588224,363.397,10.0004,59490
1,0.9006569999999999,155.77,7.999910000000001,50787
0,0.629268,389.284,3.87871,62325
1,0.934305,383.877,2.72045,34737
0,0.8769959999999999,459.905,13.0527,2189
1,0.8519190000000001,400.502,4.65997,4939
1,1.16895,306.651,6.47244,24138
0,0.8596469999999999,458.793,9.97422,44224
0,0.757206,163.797,3.64903,6388
1,1.32209,239.851,3.63094,66153
1,0.2175909999999999,89.3195,24.1409,20985
1,0.993982,221.437,7.63952,60035
1,0.933464,463.541,3.50785,28413
0,0.749209,446.4380000000001,2.41671,26111
1,1.1296700000000002,262.434,3.31578,71791
1,1.20794,462.767,3.27286,60158
1,1.06627,401.778,7.62217,58403
1,0.697164,484.328,2.32108,45881
0,1.41852,499.605,2.47403,26286
1,0.447029,490.18,2.13015,1688
1,0.441505,280.888,4.20794,114
0,1.41025,216.561,15.8054,51043
1,-0.0340686,473.385,1.40305,67748
0,0.915769,438.673,7.02755,68083
1,0.879175,287.015,2.63018,42361
0,0.741793,320.818,3.73774,22300
1,1.27994,338.405,3.07173,49968
1,1.04426,440.839,1.61513,60851
0,0.902044,332.73,3.89414,34708
0,1.1418,464.17,3.25672,41035
1,0.8417520000000001,488.73800000000006,5.06966,43381
1,0.8144319999999999,457.422,2.3545700000000003,38489
1,1.04865,262.291,3.54185,25530
1,0.228984,457.042,9.87839,54415
0,0.977827,116.942,6.67575,27691
1,0.8786450000000001,441.969,1.36315,51973
1,1.05521,225.764,3.90714,46249
0,0.787213,325.627,9.34021,5627
0,1.32892,449.069,2.87005,43151
0,0.403418,444.987,7.92714,39805
0,1.47216,426.639,3.18798,4690
0,1.43707,408.28,3.46734,63501
1,1.03219,468.129,4.05703,16813
0,0.557657,440.885,13.2252,18247
1,1.2177,212.857,5.49409,71551
0,0.321142,475.848,3.50083,59844
1,0.412556,487.973,2.69168,68964
0,0.619035,424.948,22.3994,32140
1,1.14579,362.874,0.709555,12061
0,-0.198376,327.396,7.00575,50377
1,1.21558,349.49,3.3591,39854
0,0.969745,325.793,3.81134,40760
1,0.7977810000000001,449.952,0.671553,33251
1,1.00469,329.122,9.50932,349
1,2.40537,287.987,3.4817,13314
0,1.0465,394.821,5.64041,7022
1,0.735644,192.583,3.57732,39062
0,0.8360860000000001,358.307,4.53135,26947
0,1.33826,237.814,4.351,70370
1,0.6291260000000001,404.57,4.55248,5768
1,0.8530559999999999,464.482,6.59725,4400
0,1.05915,422.7,4.82913,12963
0,1.20501,376.924,4.048719999999999,28093
1,0.983551,425.8730000000001,3.8644,40424
1,0.635861,437.48,4.54372,12619
0,0.741607,402.2,2.22667,32808
0,0.690044,427.146,4.00729,15960
0,1.70446,260.087,5.7147,33231
0,0.930929,116.114,3.7532,13686
0,0.0288729,289.03,4.75398,46653
0,0.480837,400.62,3.906,29102
0,1.2912,479.208,6.41299,33774
0,1.30971,67.0146,9.18119,3406
1,1.12735,357.896,3.6695,3755
0,1.20184,432.295,5.15299,67640
0,1.02978,317.641,11.0906,69997
0,0.5182939999999999,420.48800000000006,9.06516,26134
0,0.705242,388.71,5.13788,42185
0,1.1830200000000002,347.11400000000003,17.8177,23240
0,0.322282,362.137,3.56447,37810
1,1.21687,473.925,2.83724,13409
1,-0.217354,465.692,5.77768,70775
0,1.1713,257.795,3.72761,4669
1,0.770101,468.256,5.27998,2570
1,1.29849,412.173,1.87173,70745
1,0.927319,402.676,5.68817,63925
0,1.14625,261.029,3.4679300000000004,69231
0,1.15042,442.815,1.59227,61982
1,0.972784,374.777,5.09673,16465
0,0.444246,323.849,6.23826,20735
1,0.588603,362.6830000000001,6.861039999999999,56337
0,0.419604,439.13,6.7317800000000005,39364
0,1.2305700000000002,468.291,1.53833,47416
1,0.7158329999999999,458.152,1.13815,12067
0,1.16851,140.904,4.25245,20329
0,0.430689,275.85900000000004,4.88381,2269
0,0.718118,487.435,4.78735,17114
1,0.924615,150.77100000000002,5.03787,66343
0,0.664081,430.492,6.38986,3443
0,1.09439,389.596,3.78746,16345
1,1.40524,200.08,3.87407,19103
0,0.130376,426.523,5.85203,60295
1,1.34012,231.135,5.28009,35719
1,1.66773,349.696,2.00652,13831
1,1.17775,399.985,2.2923,70277
1,-0.0452943,491.724,4.05768,22115
1,0.717286,378.405,5.9732400000000005,70014
0,-999.0,-999.0,-999.0,11666
1,0.954289,458.29,4.59991,25225
0,2.54434,283.584,14.8244,69944
0,0.564603,257.92,7.741810000000001,1735
0,1.44844,435.239,16.2556,52794
0,0.592634,410.32,4.21001,4835
1,1.0480200000000002,387.151,5.03495,11989
1,0.698713,417.404,4.6845,27565
1,1.86212,227.743,3.03669,29682
1,1.27607,430.551,2.74847,8524
0,0.921401,386.145,2.2183200000000003,17348
1,0.8326530000000001,334.088,1.20404,37304
0,1.50104,271.269,9.27654,25146
1,1.22905,390.68,2.49631,36011
0,0.721799,211.798,8.422139999999999,2104
1,1.04023,349.47900000000004,1.98294,66661
0,0.0499471,465.725,6.71069,31045
0,0.929045,146.5,3.05349,12669
0,0.762883,44.3066,2.47211,69446
0,0.781626,418.957,7.95167,25609
0,0.466839,493.342,2.70743,23500
1,0.710533,308.96,5.99528,41311
0,1.12123,401.544,3.0614,3371
1,0.6623979999999999,377.659,4.15217,16560
0,0.8412540000000001,365.416,2.77026,71207
1,1.12135,345.467,2.49321,60598
0,0.844485,304.056,2.9414700000000003,65358
1,1.2353299999999998,396.628,3.33707,53356
1,1.02529,480.646,3.94012,1714
1,1.04154,426.176,3.46966,47982
1,1.19917,474.956,5.33365,47144
1,1.69197,480.739,3.64986,38045
0,0.529824,260.439,4.5754,70534
1,0.948189,363.338,2.3906,71054
1,1.5249,437.476,6.30788,56451
0,1.29311,396.515,4.061319999999999,60858
1,0.756049,332.48,2.84504,18411
1,1.03804,458.128,1.65042,60956
1,2.1346,324.411,5.13316,69910
1,-0.186701,493.718,7.18399,10799
1,0.479792,340.206,5.64867,26160
1,0.941904,482.514,4.68003,2136
1,0.970988,419.705,3.43526,32835
1,2.0586900000000004,369.29,2.65468,63637
1,0.0631506999999999,385.314,8.35675,46552
1,1.2672,363.017,3.917580000000001,63601
1,0.331832,307.918,9.52611,35837
1,0.382458,439.337,6.2428300000000005,60253
1,0.679866,483.733,1.58861,38515
1,1.6123299999999998,458.078,2.27997,28964
1,0.8035909999999999,399.944,4.1961900000000005,13778
0,0.0968348999999999,373.735,30.6232,60672
0,0.7800189999999999,227.658,9.73777,65619
0,0.1600319999999999,444.261,5.79855,9910
0,0.703204,461.579,1.7320799999999998,17850
1,1.15869,499.401,7.45665,58130
0,1.1345,445.878,23.7771,43933
1,0.971085,406.713,2.00657,35997
0,0.965499,463.194,4.31278,44133
0,2.75234,330.48,14.0288,52378
0,-0.387825,348.23900000000003,6.746389999999999,33748
1,0.971477,453.252,2.3229,56818
1,1.38265,260.815,3.59811,55475
0,0.4896189999999999,347.241,2.22506,18883
0,1.03607,423.239,5.82829,6825
1,0.909178,321.407,8.599730000000001,65338
1,1.00519,447.154,3.92073,309
0,-0.501142,444.785,2.30785,30018
1,1.26662,382.501,5.35374,47752
0,1.2856299999999998,298.85200000000003,3.01917,39216
1,0.7610640000000001,257.7,3.53435,26848
0,0.2120409999999999,156.171,11.3629,1798
1,1.56906,488.003,6.587060000000001,57972
0,1.51225,342.461,3.28957,37604
0,1.02499,369.99300000000005,7.28298,64344
1,0.735244,349.519,9.12941,64348
1,0.713654,373.252,6.860530000000001,30004
1,0.885763,449.946,5.29616,3117
1,1.28971,359.37,2.99486,63952
0,0.66794,399.18,4.51699,42219
1,0.588598,375.711,4.84865,70125
1,0.730617,145.628,6.41249,6119
0,1.40363,414.353,27.623,22693
0,0.701796,356.84,6.18996,46520
0,0.303653,413.97,4.4445,51210
1,0.971374,164.77900000000002,5.38806,67182
0,0.214998,367.602,2.60834,7449
0,0.482355,376.25,13.6728,70572
0,0.480984,271.353,8.04115,71628
0,0.561232,343.897,3.42294,45856
1,0.212994,497.53,15.6448,64691
0,0.398333,472.516,8.05892,34595
0,0.561066,352.24800000000005,2.64094,39635
0,0.5041899999999999,305.08,18.5029,11629
0,1.34017,465.56,33.4684,30810
0,0.125046,424.627,6.5484,39842
0,0.557067,450.356,3.29031,4041
1,0.944734,493.139,3.69282,57265
0,0.314066,412.543,4.88769,65560
0,0.844383,393.61800000000005,8.638869999999999,31005
0,0.152411,387.544,11.3118,9798
1,0.970284,257.862,3.30376,28597
0,0.225696,382.598,20.9092,4287
1,0.795995,361.631,1.03136,63255
1,0.82075,322.953,2.48267,25912
1,1.22931,344.566,3.99204,69432
0,0.981975,288.632,3.05341,21732
1,2.02044,432.616,5.28337,69557
0,1.53009,45.9722,6.72662,133
1,0.830298,454.737,4.94387,50421
0,1.17947,437.3080000000001,3.80681,64842
0,1.05699,161.66299999999998,4.74633,26239
1,1.43347,447.728,2.98735,352
1,2.0108,335.324,3.26608,70209
0,0.863873,485.491,5.29793,34594
0,0.980944,371.364,1.47219,36270
1,1.2735299999999998,313.204,2.08326,14392
1,0.466163,467.4330000000001,8.65784,54874
0,0.6627529999999999,408.909,2.54311,38589
0,0.0926007,275.439,10.9062,65192
1,0.716619,221.613,2.93977,10397
1,1.31419,170.608,4.98836,11555
1,0.675606,447.603,3.64026,65761
0,0.999546,460.864,5.69273,30753
0,0.8119029999999999,390.319,6.3737900000000005,54056
1,1.18114,489.256,5.42699,31670
1,1.4419799999999998,472.809,2.93362,46482
1,1.48532,459.3,3.1672700000000003,41489
1,0.799431,419.67,4.164,66632
0,0.960098,401.441,3.71092,30029
0,0.154649,380.174,4.406540000000001,46534
0,0.775995,254.841,12.4633,57797
0,1.58956,474.135,2.35255,18929
1,1.2618,331.096,5.80497,7937
0,0.747486,304.623,5.4602900000000005,5757
1,0.936931,269.237,4.715319999999999,442
1,0.964214,379.314,2.63336,8912
1,1.12301,430.894,1.09895,55436
1,0.802896,199.121,2.7601400000000003,17377
0,1.81063,375.109,6.68658,53544
0,0.904651,413.077,4.50744,20059
0,0.46247,479.654,5.73768,10095
1,-0.108011,484.027,9.53506,69884
0,0.434741,182.84,11.1486,21465
0,0.592124,368.279,6.994610000000001,33694
1,1.31332,471.73800000000006,5.12156,36774
1,0.6947939999999999,409.92,2.87678,2045
0,0.1865089999999999,450.908,9.9897,49413
0,0.43517,463.17800000000005,17.4971,50568
0,0.434316,495.282,4.86066,50349
1,1.1131,247.653,3.05925,44806
1,0.211678,374.36300000000006,4.70981,54112
0,1.45642,219.405,6.55657,71559
0,0.392305,437.42,3.4833300000000005,14411
0,-999.0,-999.0,-999.0,2983
1,0.909786,370.371,5.20034,70355
0,0.41206,284.519,5.00435,15931
0,0.386257,416.457,6.10015,20447
0,1.04409,430.065,3.18304,44906
1,0.8755059999999999,450.141,2.13994,32247
1,0.952909,319.435,3.85837,39594
0,0.527467,367.144,4.97733,44427
1,0.772245,270.909,2.98255,59734
0,0.10432,262.648,3.37581,42067
1,1.35,402.754,2.88238,67949
0,1.4295,477.735,5.31684,59013
1,0.775668,326.775,3.5155800000000004,8836
0,0.790161,307.565,6.490559999999999,33435
0,0.310264,448.527,1.99582,19702
0,1.9434,457.405,3.71907,68009
0,0.615753,419.312,2.8692,50619
0,-0.267252,475.781,23.6682,70911
1,0.739364,408.537,2.1931700000000003,25058
0,0.127327,423.309,10.1306,31160
0,0.412331,419.449,5.18199,2840
1,0.719187,326.78,4.5876,41698
1,0.805411,477.216,6.08593,58096
0,1.03529,290.678,6.817410000000001,56295
0,1.65667,221.224,5.08672,49756
1,1.29588,463.673,5.38497,32394
1,1.14641,420.222,1.99839,70637
0,1.25691,325.115,12.4326,766
0,0.229052,407.567,9.85703,71513
1,0.8553930000000001,494.832,2.6735,17427
0,0.111869,166.804,3.16835,47149
0,1.17125,367.864,9.69068,48314
0,0.355384,445.491,6.39239,54081
0,1.00957,402.923,25.3167,47034
1,0.783371,480.725,1.70618,66732
1,0.947036,415.086,2.12492,29440
0,0.47079,467.366,2.66712,50343
1,2.10847,480.297,2.34784,49152
